Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000025800,KPNA6,3,-3.0799,30,3.07998
ENSG00000084652,TXLNA,135,2.38643,25,-2.3864
ENSG00000160050,CCDC28B,61,1.75761,18,-1.7576
ENSG00000084623,EIF3I,186,0.72879,112,-0.7287
ENSG00000175130,MARCKSL1,3,-6.2602,285,6.26023
ENSG00000160058,BSDC1,126,0.89391,68,-0.8939
ENSG00000176261,ZBTB8OS,3,-3.4133,38,3.41338
ENSG00000162521,RBBP4,51,-0.5246,74,0.52467
ENSG00000162522,KIAA1522,3,-2.6587,22,2.65871
ENSG00000134684,YARS,100,-0.1189,109,0.11898
ENSG00000160097,FNDC5,3,-2.9180,27,2.91807
ENSG00000121905,HPCA,142,-0.8437,255,0.84374
ENSG00000121900,TMEM54,3,-3.4997,40,3.49972
ENSG00000116514,RNF19B,3,-2.5272,20,2.52725
ENSG00000004455,AK2,3,-2.9252,27,2.92520
ENSG00000142920,AZIN2,3,-3.0073,28,3.00739
ENSG00000160094,ZNF362,3,-2.4172,19,2.41728
ENSG00000134686,PHC2,118,0.85110,65,-0.8511
ENSG00000163866,SMIM12,74,0.56254,50,-0.5625
ENSG00000116544,DLGAP3,30,-1.0292,62,1.02920
ENSG00000116560,SFPQ,3,-5.4372,155,5.43722
ENSG00000146463,ZMYM4,3,-2.9515,27,2.95159
ENSG00000142687,KIAA0319L,63,0.24935,53,-0.2493
ENSG00000020129,NCDN,225,-1.0477,466,1.04777
ENSG00000126067,PSMB2,3,-4.8268,101,4.82684
ENSG00000142686,C1orf216,5,-4.0583,92,4.05839
ENSG00000092847,AGO1,3,-3.3612,36,3.36128
ENSG00000116863,ADPRHL2,55,1.38096,21,-1.3809
ENSG00000054116,TRAPPC3,3,-3.7977,49,3.79773
ENSG00000116871,MAP7D1,185,-0.1637,207,0.16375
ENSG00000054118,THRAP3,161,1.23619,68,-1.2361
ENSG00000196182,STK40,69,1.75362,20,-1.7536
ENSG00000181817,LSM10,3,-3.5301,41,3.53013
ENSG00000116885,OSCP1,3,-2.1651,16,2.16518
ENSG00000116898,MRPS15,3,-3.6801,46,3.68014
ENSG00000163873,GRIK3,3,-2.5162,20,2.51620
ENSG00000163875,MEAF6,3,-4.6048,87,4.60487
ENSG00000134697,GNL2,45,1.43860,16,-1.4386
ENSG00000183317,EPHA10,3,-2.2599,17,2.25998
ENSG00000185090,MANEAL,3,-3.2748,34,3.27489
ENSG00000197982,C1orf122,81,-1.5154,233,1.51546
ENSG00000183431,SF3A3,3,-3.0997,30,3.09976
ENSG00000183520,UTP11,44,0.94560,23,-0.9456
ENSG00000116954,RRAGC,3,-3.6132,43,3.61326
ENSG00000174574,AKIRIN1,3,-4.2949,70,4.29497
ENSG00000168653,NDUFS5,151,-1.8313,537,1.83135
ENSG00000127603,MACF1,61,-0.9168,116,0.91688
ENSG00000090621,PABPC4,3,-4.0352,58,4.03528
ENSG00000116983,HPCAL4,51,-2.4898,288,2.48988
ENSG00000084072,PPIE,23,-0.3299,29,0.32990
ENSG00000168389,MFSD2A,3,-2.7844,24,2.78444
ENSG00000131236,CAP1,191,0.57080,129,-0.5708
ENSG00000131238,PPT1,254,1.17669,112,-1.1766
ENSG00000084073,ZMPSTE24,3,-3.2365,33,3.23653
ENSG00000049089,COL9A2,3,-2.8878,26,2.88787
ENSG00000084070,SMAP2,255,1.01004,126,-1.0100
ENSG00000117016,RIMS3,15,-2.4309,83,2.43090
ENSG00000066136,NFYC,3,-3.3483,36,3.34834
ENSG00000171793,CTPS1,3,-2.2708,17,2.27081
ENSG00000010803,SCMH1,3,-2.2597,17,2.25973
ENSG00000127124,HIVEP3,3,-2.4227,19,2.42276
ENSG00000198815,FOXJ3,3,-3.8515,51,3.85150
ENSG00000177181,RIMKLA,59,0.81647,33,-0.8164
ENSG00000127125,PPCS,3,-3.7339,47,3.73399
ENSG00000065978,YBX1,3,-4.2361,67,4.23612
ENSG00000164008,C1orf50,3,-2.6005,21,2.60055
ENSG00000177868,SVBP,3,-3.0885,30,3.08852
ENSG00000117394,SLC2A1,138,0.86439,76,-0.8643
ENSG00000117395,EBNA1BP2,99,0.65758,63,-0.6575
ENSG00000179178,TMEM125,3,-2.7317,23,2.73177
ENSG00000066322,ELOVL1,9,-1.9573,38,1.95735
ENSG00000159479,MED8,3,-2.6729,22,2.67292
ENSG00000178922,HYI,75,1.99052,18,-1.9905
ENSG00000142949,PTPRF,3,-5.2275,134,5.22750
ENSG00000066135,KDM4A,58,1.35265,23,-1.3526
ENSG00000126091,ST3GAL3,3,-3.5206,41,3.52066
ENSG00000117408,IPO13,79,-0.0152,80,0.01525
ENSG00000117410,ATP6V0B,373,-0.1718,420,0.17188
ENSG00000117411,B4GALT2,3,-4.4846,84,4.48468
ENSG00000159214,CCDC24,3,-2.4304,19,2.43040
ENSG00000178028,DMAP1,3,-4.0807,60,4.08078
ENSG00000117419,ERI3,25,-2.8305,180,2.83056
ENSG00000187147,RNF220,172,0.60531,113,-0.6053
ENSG00000126106,TMEM53,3,-2.0927,15,2.09278
ENSG00000142937,RPS8,2185,1.38916,834,-1.3891
ENSG00000070785,EIF2B3,3,-2.7125,23,2.71258
ENSG00000126107,HECTD3,49,1.41512,18,-1.4151
ENSG00000126088,UROD,136,0.71136,83,-0.7113
ENSG00000117450,PRDX1,309,-0.3618,398,0.36185
ENSG00000117448,AKR1A1,155,1.70968,47,-1.7096
ENSG00000132780,NASP,3,-3.2416,33,3.24161
ENSG00000159592,GPBP1L1,221,2.66470,34,-2.6647
ENSG00000086015,MAST2,3,-2.7315,23,2.73157
ENSG00000085998,POMGNT1,3,-4.2652,69,4.26522
ENSG00000132128,LRRC41,18,-1.5565,53,1.55655
ENSG00000173660,UQCRH,244,-0.8845,450,0.88459
ENSG00000117480,FAAH,5,-2.7438,35,2.74385
ENSG00000079277,MKNK1,3,-2.7667,24,2.76673
ENSG00000123472,ATPAF1,107,-0.1108,116,0.11088
ENSG00000159658,EFCAB14,3,-3.9378,55,3.93789
ENSG00000186377,CYP4X1,3,-2.3937,18,2.39374
ENSG00000162368,CMPK1,3,-4.5627,84,4.56272
ENSG00000162373,BEND5,3,-2.4467,19,2.44676
ENSG00000162374,ELAVL4,3,-5.3464,146,5.34647
ENSG00000185104,FAF1,3,-3.3399,36,3.33992
ENSG00000123091,RNF11,278,-0.3345,350,0.33459
ENSG00000085832,EPS15,26,-2.5749,155,2.57494
ENSG00000117859,OSBPL9,89,2.62087,14,-2.6208
ENSG00000078618,NRDC,161,0.96590,82,-0.9659
ENSG00000169213,RAB3B,3,-5.3919,150,5.39190
ENSG00000117862,TXNDC12,3,-3.0130,28,3.01300
ENSG00000134717,BTF3L4,5,-3.5582,60,3.55827
ENSG00000157077,ZFYVE9,68,1.27921,28,-1.2792
ENSG00000134748,PRPF38A,3,-2.6868,23,2.68684
ENSG00000134744,TUT4,65,1.66001,20,-1.6600
ENSG00000162377,COA7,37,0.93810,19,-0.9381
ENSG00000162378,ZYG11B,3,-5.3773,149,5.37738
ENSG00000116171,SCP2,7,-3.5796,84,3.57967
ENSG00000162384,CZIB,3,-3.7861,49,3.78610
ENSG00000162385,MAGOH,3,-2.9155,27,2.91553
ENSG00000157193,LRP8,3,-3.4074,38,3.40742
ENSG00000058799,YIPF1,3,-2.5884,21,2.58846
ENSG00000081870,HSPB11,3,-3.3400,36,3.34006
ENSG00000116209,TMEM59,306,0.78934,177,-0.7893
ENSG00000116221,MRPL37,3,-3.8918,53,3.89188
ENSG00000157216,SSBP3,5,-4.7518,154,4.75180
ENSG00000243725,TTC4,3,-2.5891,21,2.58915
ENSG00000116133,DHCR24,3,-5.9852,236,5.98520
ENSG00000162402,USP24,3,-2.9686,28,2.96863
ENSG00000162407,PLPP3,3,-4.6851,92,4.68517
ENSG00000162409,PRKAA2,3,-3.4678,39,3.46785
ENSG00000173406,DAB1,3,-2.2286,16,2.22862
ENSG00000162601,MYSM1,101,2.18254,22,-2.1825
ENSG00000177606,JUN,135,0.12660,124,-0.1266
ENSG00000134709,HOOK1,3,-2.7280,23,2.72807
ENSG00000162599,NFIA,359,1.84428,100,-1.8442
ENSG00000162604,TM2D1,3,-4.0473,59,4.04736
ENSG00000162607,USP1,3,-2.5847,21,2.58474
ENSG00000116641,DOCK7,3,-2.6286,22,2.62865
ENSG00000125703,ATG4C,3,-2.3259,18,2.32595
ENSG00000079739,PGM1,43,0.74998,25,-0.7499
ENSG00000158966,CACHD1,3,-2.6489,22,2.64892
ENSG00000162434,JAK1,90,0.39845,68,-0.3984
ENSG00000162433,AK4,84,0.90431,44,-0.9043
ENSG00000116675,DNAJC6,86,-1.8855,320,1.88554
ENSG00000213625,LEPROT,274,3.54503,23,-3.5450
ENSG00000184588,PDE4B,3,-3.9710,56,3.97105
ENSG00000118473,SGIP1,3,-4.4293,77,4.42934
ENSG00000198160,MIER1,3,-2.4310,19,2.43102
ENSG00000142864,SERBP1,3,-4.8853,106,4.88533
ENSG00000116729,WLS,228,1.50074,80,-1.5007
ENSG00000033122,LRRC7,57,0.07141,54,-0.0714
ENSG00000066557,LRRC40,3,-2.5223,20,2.52233
ENSG00000116754,SRSF11,3,-4.8344,102,4.83447
ENSG00000118454,ANKRD13C,3,-3.0773,30,3.07732
ENSG00000132485,ZRANB2,68,-0.3985,90,0.39853
ENSG00000172260,NEGR1,27,-1.7488,93,1.74886
ENSG00000178965,ERICH3,3,-2.9529,27,2.95298
ENSG00000162623,TYW3,3,-2.2925,17,2.29255
ENSG00000117054,ACADM,204,2.77567,29,-2.7756
ENSG00000137955,RABGGTB,3,-3.6447,44,3.64476
ENSG00000117069,ST6GALNAC5,3,-3.9876,56,3.98765
ENSG00000142892,PIGK,31,-0.0422,32,0.04223
ENSG00000154027,AK5,3,-6.3771,298,6.37711
ENSG00000036549,AC118549.1,15,-0.3351,18,0.33515
ENSG00000077254,USP33,56,-0.6645,88,0.66452
ENSG00000180488,MIGA1,3,-4.4409,77,4.44096
ENSG00000162613,FUBP1,183,1.96516,47,-1.9651
ENSG00000162616,DNAJB4,3,-3.4056,38,3.40569
ENSG00000117114,ADGRL2,69,1.20160,30,-1.2016
ENSG00000137941,TTLL7,109,0.00262,109,-0.0026
ENSG00000142875,PRKACB,6,-5.7587,349,5.75877
ENSG00000117133,RPF1,39,0.95374,20,-0.9537
ENSG00000174021,GNG5,3,-3.6424,44,3.64245
ENSG00000117155,SSX2IP,3,-4.6895,92,4.68951
ENSG00000162642,C1orf52,3,-4.1493,63,4.14933
ENSG00000153904,DDAH1,3,-5.8984,214,5.89844
ENSG00000117174,ZNHIT6,3,-2.9097,26,2.90973
ENSG00000122417,ODF2L,3,-2.6130,21,2.61305
ENSG00000097033,SH3GLB1,3,-3.3477,36,3.34777
ENSG00000183291,SELENOF,105,0.52869,72,-0.5286
ENSG00000153936,HS2ST1,3,-3.4617,39,3.46173
ENSG00000143013,LMO4,106,-2.3753,555,2.37536
ENSG00000065243,PKN2,3,-2.2370,16,2.23703
ENSG00000137947,GTF2B,112,2.26164,23,-2.2616
ENSG00000137944,KYAT3,3,-2.6139,21,2.61392
ENSG00000197147,LRRC8B,3,-4.6352,89,4.63522
ENSG00000171492,LRRC8D,3,-3.4532,39,3.45322
ENSG00000162664,ZNF326,3,-3.1033,30,3.10336
ENSG00000233593,LINC02609,49,0.51558,34,-0.5155
ENSG00000122482,ZNF644,3,-2.8962,26,2.89628
ENSG00000172031,EPHX4,3,-2.6608,22,2.66083
ENSG00000189195,BTBD8,3,-4.1903,65,4.19035
ENSG00000273487,AC104836.1,3,-2.5763,21,2.57634
ENSG00000122484,RPAP2,3,-1.9034,13,1.90341
ENSG00000067208,EVI5,3,-2.8397,25,2.83978
ENSG00000122406,RPL5,852,1.03505,416,-1.0350
ENSG00000154511,DIPK1A,3,-3.5192,41,3.51927
ENSG00000117500,TMED5,98,1.95124,25,-1.9512
ENSG00000117505,DR1,3,-3.4586,39,3.45869
ENSG00000137942,FNBP1L,3,-2.2680,17,2.26804
ENSG00000067334,DNTTIP2,3,-3.3128,35,3.31282
ENSG00000023909,GCLM,80,1.78668,23,-1.7866
ENSG00000117528,ABCD3,3,-3.4801,40,3.48018
ENSG00000117525,F3,3,-3.4348,38,3.43482
ENSG00000117519,CNN3,17,-2.3622,90,2.36225
ENSG00000172339,ALG14,3,-2.1227,15,2.12271
ENSG00000152078,TLCD4,3,-3.3817,37,3.38177
ENSG00000228971,LINC02607,12,-2.0642,51,2.06425
ENSG00000117569,PTBP2,3,-3.6832,46,3.68328
ENSG00000117598,PLPPR5,3,-3.2205,33,3.22056
ENSG00000117600,PLPPR4,3,-5.3852,150,5.38526
ENSG00000162688,AGL,3,-2.6158,22,2.61587
ENSG00000156875,MFSD14A,3,-3.1955,32,3.19558
ENSG00000137992,DBT,70,1.42222,26,-1.4222
ENSG00000137996,RTCA,3,-3.6016,43,3.60166
ENSG00000181656,GPR88,3,-2.8680,26,2.86808
ENSG00000162694,EXTL2,61,0.68556,38,-0.6855
ENSG00000170989,S1PR1,3,-3.2861,35,3.28613
ENSG00000118733,OLFM3,3,-3.4961,40,3.49619
ENSG00000185946,RNPC3,3,-1.9981,14,1.99818
ENSG00000198890,PRMT6,57,1.84341,15,-1.8434
ENSG00000162631,NTNG1,3,-4.1806,65,4.18067
ENSG00000162636,FAM102B,3,-3.5951,43,3.59511
ENSG00000162639,HENMT1,4,-2.1742,20,2.17426
ENSG00000134186,PRPF38B,266,2.98890,33,-2.9889
ENSG00000116266,STXBP3,3,-3.2817,34,3.28176
ENSG00000121957,GPSM2,3,-2.3234,17,2.32340
ENSG00000121940,CLCC1,3,-2.8010,25,2.80100
ENSG00000085433,WDR47,3,-5.0045,115,5.00458
ENSG00000197780,TAF13,32,-1.2563,78,1.25635
ENSG00000215717,TMEM167B,90,0.92684,47,-0.9268
ENSG00000116299,KIAA1324,3,-2.7657,24,2.76578
ENSG00000031698,SARS,53,-2.0351,220,2.03514
ENSG00000143126,CELSR2,3,-5.1345,126,5.13456
ENSG00000134222,PSRC1,17,-0.6582,28,0.65821
ENSG00000134243,SORT1,3,-5.8116,201,5.81166
ENSG00000143106,PSMA5,3,-4.0057,57,4.00570
ENSG00000174151,CYB561D1,3,-2.6564,22,2.65644
ENSG00000181754,AMIGO1,3,-3.5241,41,3.52410
ENSG00000065135,GNAI3,70,1.85936,19,-1.8593
ENSG00000116337,AMPD2,3,-4.2847,69,4.28476
ENSG00000168765,GSTM4,39,0.45880,28,-0.4588
ENSG00000134201,GSTM5,106,0.34535,83,-0.3453
ENSG00000134202,GSTM3,75,-0.6187,116,0.61876
ENSG00000168710,AHCYL1,357,0.75684,211,-0.7568
ENSG00000143093,STRIP1,3,-3.3252,35,3.32527
ENSG00000197106,SLC6A17,3,-5.6349,178,5.63495
ENSG00000116396,KCNC4,3,-4.0836,60,4.08366
ENSG00000134248,LAMTOR5,97,-0.4805,136,0.48059
ENSG00000177301,KCNA2,3,-4.4556,78,4.45562
ENSG00000121931,LRIF1,94,2.22295,20,-2.2229
ENSG00000134255,CEPT1,3,-2.3280,18,2.32807
ENSG00000116455,WDR77,43,1.06154,20,-1.0615
ENSG00000116459,ATP5PB,126,-0.4659,174,0.46591
ENSG00000116473,RAP1A,3,-3.9698,56,3.96983
ENSG00000197852,INKA2,3,-3.5946,43,3.59462
ENSG00000171385,KCND3,3,-4.2355,67,4.23556
ENSG00000116489,CAPZA1,3,-3.7457,48,3.74579
ENSG00000155366,RHOC,275,1.82720,77,-1.8272
ENSG00000155380,SLC16A1,3,-2.4882,20,2.48828
ENSG00000116793,PHTF1,3,-2.5250,20,2.52506
ENSG00000081019,RSBN1,3,-2.7808,24,2.78083
ENSG00000134262,AP4B1,3,-2.3813,18,2.38134
ENSG00000163349,HIPK1,3,-3.8020,50,3.80200
ENSG00000197323,TRIM33,11,-1.8466,41,1.84665
ENSG00000116752,BCAS2,79,-0.0927,84,0.09276
ENSG00000213281,NRAS,3,-2.9769,28,2.97691
ENSG00000009307,CSDE1,270,0.07347,257,-0.0734
ENSG00000163399,ATP1A1,313,-0.5763,467,0.57631
ENSG00000198162,MAN1A2,194,0.33855,153,-0.3385
ENSG00000092621,PHGDH,51,-0.7315,85,0.73155
ENSG00000134250,NOTCH2,158,2.57080,26,-2.5708
