"Cluster","test","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"OPC.5","OPC","GO:0140534","endoplasmic reticulum protein-containing complex","94/8031","106/11311",0.886792452830189,1.24897390536201,4.02976784720502,1.07308182817199e-05,0.0003562631669531,0.00028069561505341,"ERN1/HM13/OST4/SEC61A1/P4HA1/PIGQ/INSIG2/B2M/RP9/EMC6/SEC61G/CAMLG/SSR4/TRAF2/HSP90B1/RNF125/SRP9/TAP2/TMEM258/PIGH/EMC10/PIGM/P4HB/KRTCAP2/OSTC/SPCS2/PPIB/FAF2/RPN1/ZW10/FKBP1A/UBXN1/PDIA3/RINT1/HYOU1/SEC61B/SREBF2/SELENOS/ALG14/GPAA1/INSIG1/PIGA/PIGU/UBXN7/MAGT1/SEC11C/DERL1/EMC1/FAM8A1/PIGS/DAD1/EMC3/EXT2/DNAJC10/DNAJB11/STT3B/VCP/EMC7/MLEC/CALR/ARL6IP1/SEL1L/SYVN1/HSPA5/GANAB/SEC11A/PIGC/SEC61A2/GET1/NBAS/RPN2/STT3A/DPM2/ELOVL6/SRPRB/PIGT/SPCS3/PIGK/FAF1/AFG2B/EMC2/HSD17B12/RNF139/UFD1/ALG13/AMFR/PIGP/NPLOC4/EMC4/EMC8/MARCHF6/SEC63/MMGT1/DDOST",94,"CC"
"OPC.5","OPC","GO:0005765","lysosomal membrane","279/8031","345/11311",0.808695652173913,1.13898101378896,4.10223084333116,1.37286324153661e-05,0.000414355087445596,0.000326465565092678,"ANXA2/LAMTOR1/SLC12A4/AP2S1/SEH1L/UBA1/CHMP1A/GAA/GRN/VOPP1/HSPA8/WDR81/SLC31A2/ATP6V0C/RAB3D/CMTM6/SLC66A1/SLC37A3/CLCN5/STARD3/LAPTM4B/ATP6V1H/NDUFC2/SLC49A4/FLOT1/MARCHF9/MARCHF2/SNAP29/VPS33A/LRP2/ATP6AP1/MEAK7/LAMTOR4/ATP6V1C1/AP3D1/DNAJC5/KLC2/NPRL3/PLAAT3/IFITM3/B2M/STK11IP/VPS16/PPT1/SLC2A8/AP2M1/SLC36A4/BORCS8/TMEM165/CHMP6/ATP6V1G1/ATP6V1B2/LAPTM4A/TPCN1/GNB4/ATP6AP2/SLC15A4/ABCB9/SCARB1/ZFYVE26/MIOS/MREG/SORT1/ATP6V0A1/ABCA2/CLCN6/HGSNAT/SLC48A1/PSEN1/RRAGA/RHEB/SLC44A2/AP1S2/CLN3/LAMTOR5/CTSD/PLEKHM2/SLC35F6/VPS35/LAMTOR3/SNAPIN/TMEM63A/SEC13/SLC12A9/VTI1B/PSAP/GNAI1/SLC7A14/SLC3A2/UBXN6/TMEM59/CTSA/TSC2/TFEB/KIF5B/AP1S1/ATP11A/ABCA3/MMD/ARRB1/CUBN/DEPTOR/ECE1/ATRAID/DEPDC5/ATP8A1/MTOR/RAB14/RMC1/AP3B1/ATP6V0E2/HLA-DMA/PRMT1/TSC1/ABHD6/CHMP4B/MFSD8/AP2A2/CHMP3/CLTA/KXD1/TMEM106B/ARL8A/ATP6V0D1/B4GALT1/ATP6V1D/TMEM175/MFSD12/CD63/M6PR/SPNS1/P2RX4/AP2A1/LAMP2/RNF167/PGAP6/ATP11C/LNPEP/TMEM150C/CLEC16A/MYO6/AP1B1/AP1M1/NCSTN/NEU3/ATP11B/LDLR/FNIP1/MAGT1/CD164/FLCN/BORCS5/CYB561A3/TMEM192/PLD1/CLTC/CPNE1/FNIP2/SLC30A4/ELAPOR1/LITAF/ATP6V0E1/RAB2A/ATP13A2/SZT2/HPS4/ATP6V1E1/RAB12/CCZ1/AP5M1/CFTR/CPNE3/RDH14/RPTOR/GNB1/LMBRD1/TFE3/ATP6V1A/CLCN7/BORCS7/ATP6V0B/GDAP2/CLCN4/VPS13C/GPR137C/WDR11/WDR59/DRAM2/TMBIM1/SCARB2/SLC11A2/GNAI3/DNAJC13/CDIP1/TAB2/ITFG2/TM9SF1/VPS41/RRAGB/SLC46A3/TBC1D7/TBC1D7-LOC100130357/SNX14/ATP10B/DAGLB/SPG11/PIP4P1/RNF13/LAMP1/AP2B1/ATXN3/TMEM30A/SLC38A9/PI4K2A/SLC17A5/KICS2/AP3M1/MARCHF1/PLD3/CHMP5/LRBA/CCZ1B/ATP6V0A2/AP1G1/CTNS/CLN5/CHMP4A/TRIM23/SYT11/RNF152/WDR41/MANBA/SURF4/TMEM9B/GNA11/VPS13B/TOM1/SPHK2/MFSD1/ABCD4/RAP1B/OCLN/RAB5C/SPPL2A/MITF/TECPR1/BRI3/SPAG9/PIP4P2/VPS11/STX7/BLOC1S2/ATG16L1/STARD3NL/RRAGD/GOPC/CYBRD1/CHMP7/TMEM179B/VPS39/ARL8B/VAPA/RRAGC/PLEKHM1/OSTM1/ZNRF2/SAR1A/CLCN3/CHMP2B/RAB7A/MARCHF8/DDOST/NAPG/SAR1B/GNAQ/ANKFY1/ENTPD4/VAMP7/CHMP1B",279,"CC"
"OPC.5","OPC","GO:0098852","lytic vacuole membrane","279/8031","345/11311",0.808695652173913,1.13898101378896,4.10223084333116,1.37286324153661e-05,0.000414355087445596,0.000326465565092678,"ANXA2/LAMTOR1/SLC12A4/AP2S1/SEH1L/UBA1/CHMP1A/GAA/GRN/VOPP1/HSPA8/WDR81/SLC31A2/ATP6V0C/RAB3D/CMTM6/SLC66A1/SLC37A3/CLCN5/STARD3/LAPTM4B/ATP6V1H/NDUFC2/SLC49A4/FLOT1/MARCHF9/MARCHF2/SNAP29/VPS33A/LRP2/ATP6AP1/MEAK7/LAMTOR4/ATP6V1C1/AP3D1/DNAJC5/KLC2/NPRL3/PLAAT3/IFITM3/B2M/STK11IP/VPS16/PPT1/SLC2A8/AP2M1/SLC36A4/BORCS8/TMEM165/CHMP6/ATP6V1G1/ATP6V1B2/LAPTM4A/TPCN1/GNB4/ATP6AP2/SLC15A4/ABCB9/SCARB1/ZFYVE26/MIOS/MREG/SORT1/ATP6V0A1/ABCA2/CLCN6/HGSNAT/SLC48A1/PSEN1/RRAGA/RHEB/SLC44A2/AP1S2/CLN3/LAMTOR5/CTSD/PLEKHM2/SLC35F6/VPS35/LAMTOR3/SNAPIN/TMEM63A/SEC13/SLC12A9/VTI1B/PSAP/GNAI1/SLC7A14/SLC3A2/UBXN6/TMEM59/CTSA/TSC2/TFEB/KIF5B/AP1S1/ATP11A/ABCA3/MMD/ARRB1/CUBN/DEPTOR/ECE1/ATRAID/DEPDC5/ATP8A1/MTOR/RAB14/RMC1/AP3B1/ATP6V0E2/HLA-DMA/PRMT1/TSC1/ABHD6/CHMP4B/MFSD8/AP2A2/CHMP3/CLTA/KXD1/TMEM106B/ARL8A/ATP6V0D1/B4GALT1/ATP6V1D/TMEM175/MFSD12/CD63/M6PR/SPNS1/P2RX4/AP2A1/LAMP2/RNF167/PGAP6/ATP11C/LNPEP/TMEM150C/CLEC16A/MYO6/AP1B1/AP1M1/NCSTN/NEU3/ATP11B/LDLR/FNIP1/MAGT1/CD164/FLCN/BORCS5/CYB561A3/TMEM192/PLD1/CLTC/CPNE1/FNIP2/SLC30A4/ELAPOR1/LITAF/ATP6V0E1/RAB2A/ATP13A2/SZT2/HPS4/ATP6V1E1/RAB12/CCZ1/AP5M1/CFTR/CPNE3/RDH14/RPTOR/GNB1/LMBRD1/TFE3/ATP6V1A/CLCN7/BORCS7/ATP6V0B/GDAP2/CLCN4/VPS13C/GPR137C/WDR11/WDR59/DRAM2/TMBIM1/SCARB2/SLC11A2/GNAI3/DNAJC13/CDIP1/TAB2/ITFG2/TM9SF1/VPS41/RRAGB/SLC46A3/TBC1D7/TBC1D7-LOC100130357/SNX14/ATP10B/DAGLB/SPG11/PIP4P1/RNF13/LAMP1/AP2B1/ATXN3/TMEM30A/SLC38A9/PI4K2A/SLC17A5/KICS2/AP3M1/MARCHF1/PLD3/CHMP5/LRBA/CCZ1B/ATP6V0A2/AP1G1/CTNS/CLN5/CHMP4A/TRIM23/SYT11/RNF152/WDR41/MANBA/SURF4/TMEM9B/GNA11/VPS13B/TOM1/SPHK2/MFSD1/ABCD4/RAP1B/OCLN/RAB5C/SPPL2A/MITF/TECPR1/BRI3/SPAG9/PIP4P2/VPS11/STX7/BLOC1S2/ATG16L1/STARD3NL/RRAGD/GOPC/CYBRD1/CHMP7/TMEM179B/VPS39/ARL8B/VAPA/RRAGC/PLEKHM1/OSTM1/ZNRF2/SAR1A/CLCN3/CHMP2B/RAB7A/MARCHF8/DDOST/NAPG/SAR1B/GNAQ/ANKFY1/ENTPD4/VAMP7/CHMP1B",279,"CC"
"OPC.5","OPC","GO:1902493","acetyltransferase complex","83/8031","93/11311",0.89247311827957,1.25697465332589,3.89361708446825,2.00326332663504e-05,0.000578333412558985,0.000455662184593874,"TAF6L/DLD/NAA10/MRGBP/OGT/DMAP1/KANSL1L/TADA2B/TAF10/PAAF1/RUVBL1/TAF9B/NAA30/ING5/SF3B5/TADA1/ACTB/EPC2/TAF7/POLE4/TRRAP/NAA35/SGF29/YEATS4/ACTL6A/SUPT20H/TAF5/TAF5L/TAF9/MSL1/KAT14/NAA50/SUPT3H/MSL2/TAF12/TAF6/PHF20/NAA20/VPS72/HCFC1/NAA25/ATXN7L3/EPC1/TADA3/ING4/KAT6B/SUPT7L/MCRS1/JADE2/KAT8/MBIP/NAA16/MAP3K7/BRD8/EP300/TAF2/MORF4L2/EP400/DR1/MSL3/CREBBP/KANSL3/JADE1/SF3B3/ZZZ3/BRD1/ATXN7/MBTD1/NAA15/TAF4/USP22/TADA2A/YEATS2/BRPF3/KAT6A/KANSL1/MORF4L1/PHF20L1/ATF2/ENY2/MEAF6/KANSL2/ING3",83,"CC"
"OPC.5","OPC","GO:0080008","Cul4-RING E3 ubiquitin ligase complex","31/8031","31/11311",1,1.40841738264226,3.56294984130414,2.41001424062978e-05,0.000659024877556864,0.000519238053496769,"DCAF5/DCAF11/FBXW5/DCAF4/DCAF15/DDA1/DDB2/WDR77/CRBN/CDKN1B/DDB1/DCAF13/GLMN/CUL4A/DCAF8/DCAF7/CUL4B/TRPC4AP/ERCC8/AMBRA1/DCAF10/RBX1/DCAF1/WDTC1/ARIH1/DCAF6/DCAF16/DCAF12/DCAF17/COP1/DET1",31,"CC"
"OPC.5","OPC","GO:0031248","protein acetyltransferase complex","82/8031","92/11311",0.891304347826087,1.25532853670289,3.84764849188112,2.53453797250771e-05,0.000659024877556864,0.000519238053496769,"TAF6L/NAA10/MRGBP/OGT/DMAP1/KANSL1L/TADA2B/TAF10/PAAF1/RUVBL1/TAF9B/NAA30/ING5/SF3B5/TADA1/ACTB/EPC2/TAF7/POLE4/TRRAP/NAA35/SGF29/YEATS4/ACTL6A/SUPT20H/TAF5/TAF5L/TAF9/MSL1/KAT14/NAA50/SUPT3H/MSL2/TAF12/TAF6/PHF20/NAA20/VPS72/HCFC1/NAA25/ATXN7L3/EPC1/TADA3/ING4/KAT6B/SUPT7L/MCRS1/JADE2/KAT8/MBIP/NAA16/MAP3K7/BRD8/EP300/TAF2/MORF4L2/EP400/DR1/MSL3/CREBBP/KANSL3/JADE1/SF3B3/ZZZ3/BRD1/ATXN7/MBTD1/NAA15/TAF4/USP22/TADA2A/YEATS2/BRPF3/KAT6A/KANSL1/MORF4L1/PHF20L1/ATF2/ENY2/MEAF6/KANSL2/ING3",82,"CC"
"OPC.5","OPC","GO:0061695","transferase complex, transferring phosphorus-containing groups","194/8031","235/11311",0.825531914893617,1.16269349886212,3.94359085002721,2.58051909886724e-05,0.000659024877556864,0.000519238053496769,"MED12/TAF13/CCNT2/POLR1B/PIK3R5/TAF6L/POLR2L/POLRMT/POLR1A/PIK3R2/ERN1/CCNJ/TRAF3/ERC1/IFIT5/GTF2A1/IKBKG/MAD2L2/POLD4/PCNA/CCNG1/GTF2H4/PHKG2/ACVR1/CDK11B/PIK3CA/ACVR1C/STK11/POLR3E/ATG13/TAF10/LAS1L/POLE2/PIK3R1/PAAF1/POLR3GL/TGFBR1/PRKX/POLR2F/POLR2J/TAF9B/CCNQ/CDK4/POLR2M/POLR1C/CDK8/BECN1/POLR2C/TAF7/POLE4/POLR3D/XRCC6/TRRAP/GTF2F1/INSR/POLR3H/PFKL/LEO1/GTF2A2/PIK3CB/AZI2/POLR2J3/POLR3B/BCCIP/TAF5/PRKAR2A/POLR1F/CCNE2/TAF5L/PRKCZ/MNAT1/PHKG1/MCM3/TAF9/POLE/DBF4/UVRAG/CDK19/PRKAB1/POLR2B/CCNL1/TAF4B/POLR1D/POLG/GTF2F2/PRKAB2/GTF2H2/GTF2H2C/POLG2/RTF1/VAC14/CCNG2/POLR2D/CNPPD1/ALG14/SUPT3H/CDK12/TAF12/CDK9/TAF6/GNPTG/TCEA1/CRCP/TAF3/PRKCI/PRKAG1/NRBF2/ATXN7L3/TAF8/PRIMPOL/TADA3/DBF4B/EXT2/GTF2H5/GTF2H1/POLR2E/ZBTB7A/TBK1/POLR3F/CCNC/CDK7/TGFBR2/IGF1R/SKIC8/CDK5R1/PRKDC/CCNH/PHKB/PAF1/CCNB3/CHUK/RB1CC1/POLA2/CSNK2A1/CAB39L/POLR2H/RPAP1/TAF2/ACVR2B/PRKACA/RB1/TBP/TBPL1/POLD3/ZNFX1/STRADA/STRADB/CCNY/TAF1/CTR9/MMS19/ATG14/POLD2/CDK11A/CDK6/ATXN7/ERCC3/PRKAA1/CHRAC1/POLA1/CSNK2B/TAF4/USP22/XRCC5/PRKACB/GTF2E2/TENT2/ALG13/POLR3C/PEX2/PRIM2/CDC73/TBC1D5/TAF11/CCNT1/GTF2H3/POLR2A/MED13/PRKAR1A/ENY2/CCNI/CAB39/TANK/IKBKB/C9orf72/SNW1/CSNK2A2/CDK13/DNA2/PIK3R4/CCNK/PIK3C3/GTF2B/POLR3G",194,"CC"
"OPC.5","OPC","GO:0016591","RNA polymerase II, holoenzyme","63/8031","69/11311",0.91304347826087,1.28594630589076,3.72791875369528,3.73025338703301e-05,0.000917366018144414,0.000722782040294506,"TAF13/TAF6L/POLR2L/GTF2A1/GTF2H4/TAF10/PAAF1/POLR2F/POLR2J/TAF9B/POLR2M/POLR2C/TAF7/TRRAP/GTF2F1/LEO1/GTF2A2/POLR2J3/TAF5/TAF5L/MNAT1/TAF9/POLR2B/TAF4B/GTF2F2/GTF2H2/GTF2H2C/RTF1/POLR2D/SUPT3H/TAF12/TAF6/TCEA1/TAF3/ATXN7L3/TAF8/TADA3/GTF2H5/GTF2H1/POLR2E/CDK7/SKIC8/CCNH/PAF1/POLR2H/TAF2/TBP/TBPL1/TAF1/CTR9/MMS19/ATXN7/ERCC3/TAF4/USP22/GTF2E2/PEX2/CDC73/TAF11/GTF2H3/POLR2A/ENY2/GTF2B",63,"CC"
"OPC.5","OPC","GO:1905368","peptidase complex","96/8031","110/11311",0.872727272727273,1.22916426121506,3.77914910075051,4.06344129324989e-05,0.000963616078113545,0.000759221925844058,"TAF6L/CAPN2/PIDD1/PSMD2/RAD23B/FAP/CFH/PSMD10/TADA2B/PSMC3/AFG3L2/TAF10/DNAJB2/PSME3/PAAF1/PSMD1/ZFAND2B/ZFAND2A/ECPAS/PSMB6/SF3B5/PSMD4/TADA1/PSMD9/PSMC1/PSMA4/PSMC5/TRRAP/UBR1/SGF29/PMPCA/CASP9/PSMA7/PSMD7/SUPT20H/RAD23A/PSMB4/TAF5/CAPNS1/TAF5L/SPCS2/TAF9/PSMC4/ADRM1/GPAA1/SUPT3H/TAF12/PIGU/CASP2/TAF6/SEC11C/PSMB5/ATXN7L3/PIGS/TADA3/PSMD8/PSMD11/PSMC6/SUPT7L/SEM1/USP14/PSME4/VCP/PSMA6/PSMD14/PSMD13/SEC11A/UBQLN4/UBE3A/PSMC2/SF3B3/PIGT/ATXN7/SPCS3/PIGK/PSMB3/PSMB7/PSMF1/USP22/PSMD3/PSMA5/PSMD12/TADA2A/PSMB1/UBE3C/IMMP1L/UBQLN1/IMMP2L/TXNL1/ENY2/PSMB2/PSMA3/CRADD/PSMA2/UCHL5/PSMD6",96,"CC"
"OPC.5","OPC","GO:0005635","nuclear envelope","316/8031","397/11311",0.795969773299748,1.12105766477319,3.84215396566311,4.72722948362158e-05,0.00108237254383611,0.000852788767099792,"S100A6/SMPD4/MLIP/EMD/MFSD10/CBX5/MYOF/CD38/NUP85/IFI27/ERN1/ITGB4/SEH1L/CHMP1A/HPN/TUBB/RETSAT/APEH/SHISA5/CEMIP/AGPAT5/REPIN1/SMAD1/SCRN1/GPX4/RTEL1/PSEN2/CLMN/AK9/TMEM38B/CC2D1B/CTDNEP1/AAAS/CD2AP/TPR/PARP11/BIN1/TMEM147/NUP210L/NUP50/KLK6/TMC6/DHCR7/DNAJB2/RAN/PLAAT3/SIGMAR1/TOR1A/MVP/ANXA11/NUTF2/RANBP1/RIF1/UBE2I/TOR3A/CHMP6/WDR3/CDK4/TRA2B/POLR2M/FAM156A/FAM156B/POMZP3/PARP1/HTATIP2/LMNB2/BRAP/TMEM43/EPHA3/LRRC59/SUN2/TMEM18/ERBIN/BNIP1/SORT1/IPO5/RTN4/TOR1B/PLPP7/CCAR1/NUP160/PSEN1/LMNA/BOK/TMEM53/ROGDI/SYNE3/SREBF1/NUP214/EIF5A/MGST3/BNIP3/INSR/TMEM120B/PARP6/SEC13/NPIPB3/OSBPL7/PML/BCL2/TMEM168/YEATS4/NUP98/RRP12/PLA2G4C/MYORG/LBR/IPO8/MRPS14/ATRAID/RAE1/TMX4/SH3BGRL2/MTOR/ITSN1/DNAJB12/KCNH1/ZBED1/ZFTRAF1/NUP35/NXF1/PRKCZ/TMEM201/PRNP/DST/ANXA4/LPIN1/TNKS2/TMPO/CHMP4B/HACD3/CSE1L/C12orf43/PHF11/TNKS/CHMP3/RAB40B/AHCTF1/KPNB1/TM7SF2/PCYT1A/NUP43/INTS2/CANX/VRK2/DNASE1/IFFO1/MNS1/ZNF224/ZC3HC1/NUP93/AGFG1/TNPO3/NUP188/MYO6/ATF6/STAU2/RANGAP1/OSBPL8/ATP11B/MLX/BANF1/BAX/AGPAT3/FXR1/SCAI/PHF20/DHX37/TAF3/VPS4A/GTPBP4/CPNE1/NEMP1/CUEDC2/PHF8/NUDT9/DCTN1/EPC1/SUMO1/APP/IPO9/BROX/CBX3/ZMPSTE24/XPO7/BCL2L1/ABCF1/MINDY3/DNAJC2/VPS4B/CEPT1/SNUPN/NEMP2/RANBP2/INTS1/AKAP6/SPAST/LRPPRC/CETN3/PARP16/PAFAH1B1/ARL6IP6/CNEP1R1/CALR/TOR1AIP2/NUP88/RB1CC1/DCTN5/CEP128/ZBTB1/TMEM120A/MTMR8/BNIP3L/SUN1/SENP2/ITPR1/MACO1/NUP62/RNF6/RNF13/POM121/RGPD8/ABL1/ATR/TENT4A/NUP37/TMEM33/CHMP5/XPOT/AKIRIN1/MATR3/NUP54/NUP153/NUP58/LMO7/TYRO3/PLRG1/CHMP4A/TEX2/IPO11/WDFY3/UNC50/SURF4/LEMD3/FZR1/LYPLA1/NUP205/MTDH/HABP4/IPO7/XPO4/SIRT1/TXLNG/FAF1/POLA1/NUP107/PAK1/SDCBP/IGF2R/DNAJC1/WTAP/MAD1L1/CASC3/RBM15B/TMEM209/ANKRD17/XPO1/UBXN4/ZNF354C/SRSF1/UTP18/SENP1/CHMP7/RRM1/MRPS23/PCM1/MAPK3/NUP210/PUM2/EI24/VAPA/DDX19B/NUP133/NAPEPLD/BNIP2/DNAJB14/KPNA1/KLHDC2/GNAZ/KPNA3/SPIN1/MCM3AP/ENY2/KPNA4/FBXW11/CCNI/BICD2/NUP155/FANCL/SEPHS1/CHMP2B/C9orf72/NDC1/ZNF383/GLE1/MTMR6/TRIM27/TOR1AIP1/GNAQ/PGRMC2/RBM15/PCID2/POM121C/TMEM170A/GTF3C3/CHMP1B",316,"CC"
"OPC.5","OPC","GO:0000775","chromosome, centromeric region","156/8031","187/11311",0.834224598930481,1.17493642616146,3.77441593140417,5.2668717832249e-05,0.00116573428802044,0.000918468517986938,"CHAMP1/CBX5/SUV39H2/NUP85/PLK2/MIS18BP1/SEH1L/CHMP1A/ANAPC16/HELLS/DCTN6/PSEN2/REC8/TPR/KMT5C/TP53BP1/SMC3/NGDN/PHF2/SIRT6/SPOUT1/CENPQ/CHMP6/CENPK/CTCF/DAXX/DYNLT3/DNMT1/DYNC1I1/DNMT3A/NUP160/PSEN1/ZNF618/ACTB/NDE1/DYNC1LI2/SMARCD2/CKAP5/SEPTIN7/DSCC1/CFDP1/SEC13/SMC4/STAG3/ACTL6A/NUP98/TRAPPC12/NDEL1/H3-3B/TEX14/BAZ1A/NCAPD3/NUF2/MIS12/C9orf78/PPP2R5A/DCTN2/UVRAG/CHMP4B/ZW10/CHMP3/AHCTF1/BOD1/MACROH2A1/NUP43/HSF1/RAD21/SMC1A/DAPK3/CENPC/RANGAP1/KMT5B/GPATCH11/SS18L1/PBRM1/SMARCD1/SMARCE1/PPP2R5C/FIRRM/SUMO3/DCTN1/FBXO28/SGO2/MTBP/BRD7/CBX3/NUDCD2/APC/ORC2/KAT8/FLYWCH1/KDM4A/PMF1/HNRNPU/PAFAH1B1/NSMCE1/DCTN5/PRP4K/KNTC1/UHRF2/PPP2CB/NCAPD2/CENPI/NSL1/NUP37/CBX1/SMC6/SPDL1/RASSF2/CHMP5/PPP2CA/BUB3/SMARCC1/PDS5B/BAZ1B/FMR1/PHF6/CHMP4A/H3-3A/ZNF330/DCTN4/ITGB3BP/STAG1/SKA2/SMARCB1/STAG2/KDM4C/WAPL/CLASP2/SUGT1/CHRAC1/NUP107/CENPP/MAD1L1/PDS5A/XPO1/KANSL1/CHMP7/SMARCA5/NUP133/PINX1/SEPTIN2/CLASP1/SIN3A/SMC5/FBXW11/CHMP2B/DYNC1LI1/ATRX/ARID2/MEAF6/CSNK1A1/PHF10/ZNF207/GTF2B/CHMP1B",156,"CC"
"OPC.5","OPC","GO:0000123","histone acetyltransferase complex","74/8031","83/11311",0.891566265060241,1.25569742548828,3.65841857204217,6.21835152075021e-05,0.00133193077734779,0.00104941280333204,"TAF6L/MRGBP/OGT/DMAP1/KANSL1L/TADA2B/TAF10/PAAF1/RUVBL1/TAF9B/ING5/SF3B5/TADA1/ACTB/EPC2/TAF7/POLE4/TRRAP/SGF29/YEATS4/ACTL6A/SUPT20H/TAF5/TAF5L/TAF9/MSL1/KAT14/SUPT3H/MSL2/TAF12/TAF6/PHF20/VPS72/HCFC1/ATXN7L3/EPC1/TADA3/ING4/KAT6B/SUPT7L/MCRS1/JADE2/KAT8/MBIP/MAP3K7/BRD8/EP300/TAF2/MORF4L2/EP400/DR1/MSL3/CREBBP/KANSL3/JADE1/SF3B3/ZZZ3/BRD1/ATXN7/MBTD1/TAF4/USP22/TADA2A/YEATS2/BRPF3/KAT6A/KANSL1/MORF4L1/PHF20L1/ATF2/ENY2/MEAF6/KANSL2/ING3",74,"CC"
"OPC.5","OPC","GO:0071013","catalytic step 2 spliceosome","74/8031","84/11311",0.880952380952381,1.24074864661342,3.46537972121342,0.000158862769247925,0.00329640246189444,0.00259719724724404,"SYF2/SNRPD2/XAB2/HNRNPK/RBMX/HNRNPH1/EIF4A3/WDR83/CACTIN/SF3A3/SNRPF/TFIP11/PNN/CRNKL1/SNRPA1/SNRPB2/SF3A1/U2AF1/HNRNPF/HNRNPR/MAGOH/SF3A2/SF3B2/SART1/MAGOHB/DHX8/RBM8A/BCAS2/HNRNPA1/ZCCHC8/HNRNPA3/PRPF8/SF3B1/DDX5/CWC15/PRPF19/SNRNP200/RBM22/AQR/LSM2/SRRM1/HNRNPU/PPWD1/HNRNPM/FRG1/GPATCH1/PRP4K/HNRNPC/PPIL3/EFTUD2/PRPF6/PPIL2/HNRNPA2B1/DHX35/PPIL1/SLU7/SYNCRIP/SNRPG/SNRPD3/PLRG1/DDX23/SF3B3/ISY1/CDC40/MTREX/PPIE/CWC27/CWC22/SRSF1/SNRNP40/RALY/CDC5L/SNW1/PABPC1",74,"CC"
"OPC.5","OPC","GO:0035770","ribonucleoprotein granule","176/8031","216/11311",0.814814814814815,1.14759934881962,3.4271006339953,0.000247468495735581,0.00484094602952916,0.003814125200818,"RPL6/ELAVL1/PRRC2C/SHFL/HELZ/TUBB/EIF4ENIF1/HNRNPK/EIF2S1/TDRKH/CNOT3/CELF1/TUBA1A/NCL/USP3/TRIM5/LARP1B/YBX1/HNRNPL/RPUSD3/PSMC3/XRN1/UPF1/DCP1B/ZC3H12B/IQGAP1/ZFAND1/INA/PIWIL2/SYMPK/ISG20/LSM6/FASTKD2/TBRG4/DYNC1I1/CAPRIN1/DHX30/DHX36/TIAL1/PSMA4/SNRPB2/ACTB/SSB/HIPK2/FASTK/DCPS/YTHDF2/PQBP1/DDX1/ROCK2/PABPC5/DAZAP2/LSM14B/MAPT/ENDOV/SAMD4B/BTBD2/EIF4EBP2/POLDIP3/RAC1/TRUB2/UBAP2L/TAF5L/RPUSD4/NXF1/TOP1/NSUN2/YTHDC2/TUT4/TDRD6/SMG1/FXR2/KPNB1/GRSF1/RC3H1/CPEB1/SERPINB1/HSF1/SQSTM1/DCP2/DDX3Y/ZC3H12C/PABPC4/EIF4E/SHB/SARNP/PNRC1/STAU2/EID1/CDK9/EIF4G1/FXR1/TARDBP/HNRNPAB/LARP1/TDRD7/AGO3/NBDY/SUMO1/UBAP2/CLOCK/OGFOD1/DDX19A/YTHDF1/EDC4/GABPB1/LSM2/CSDE1/RPTOR/AGO4/AGO1/QKI/HNRNPU/AGO2/VCP/PSMA6/PIWIL4/G3BP1/PAN2/DDX6/CNOT8/DCP1A/G3BP2/PATL1/BARD1/RC3H2/UPF2/ZNFX1/PSMC2/ATXN2L/CNOT1/PCBP1/UHMK1/PNRC2/SNRPG/ATXN2/EDC3/ROCK1/FMR1/DIS3L2/LSM1/STAU1/TNRC6C/HABP4/LSM14A/DHX9/CNOT2/NFKBIZ/YTHDF3/BTBD1/TIA1/DDX3X/CNOT7/CASC3/EIF3B/KHNYN/RBM4/CARHSP1/GIGYF2/LARP4B/EIF4E2/PUM2/LARP4/DDX19B/CDC42/NUFIP2/POLI/PUM1/CNOT9/GARRE1/C9orf72/MBNL1/PSMA2/TNRC6B/PABPC1/PAN3",176,"CC"
"OPC.5","OPC","GO:1905369","endopeptidase complex","72/8031","82/11311",0.878048780487805,1.23665916524686,3.36541717801681,0.000247879766572276,0.00484094602952916,0.003814125200818,"CAPN2/PIDD1/PSMD2/RAD23B/CFH/PSMD10/PSMC3/DNAJB2/PSME3/PAAF1/PSMD1/ZFAND2B/ZFAND2A/ECPAS/PSMB6/PSMD4/PSMD9/PSMC1/PSMA4/PSMC5/UBR1/PMPCA/CASP9/PSMA7/PSMD7/RAD23A/PSMB4/CAPNS1/SPCS2/PSMC4/ADRM1/GPAA1/PIGU/CASP2/SEC11C/PSMB5/PIGS/PSMD8/PSMD11/PSMC6/SEM1/USP14/PSME4/VCP/PSMA6/PSMD14/PSMD13/SEC11A/UBQLN4/UBE3A/PSMC2/PIGT/SPCS3/PIGK/PSMB3/PSMB7/PSMF1/PSMD3/PSMA5/PSMD12/PSMB1/UBE3C/IMMP1L/UBQLN1/IMMP2L/TXNL1/PSMB2/PSMA3/CRADD/PSMA2/UCHL5/PSMD6",72,"CC"
