"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
1,"enrichment","OPC.1","P3H2",9.77609029226337,1.13007122702837e-19,1.58594196001161e-15,3144,2.61295576337237,"ENSG00000090530"
2,"enrichment","OPC.1","TLR10",7.4700697714078,9.67234404433205e-13,4.00592804723725e-09,3343,2.32357360162367,"ENSG00000174123"
3,"enrichment","OPC.1","ASB3",7.46210296215878,1.01751318133308e-12,4.00592804723725e-09,1546,0.843559870713287,"ENSG00000115239"
4,"enrichment","OPC.1","ENSG00000253361",7.40112131993588,1.49796143093401e-12,4.00592804723725e-09,6103,2.37447992368634,"ENSG00000253361"
5,"enrichment","OPC.1","CLDN1",7.39248643512379,1.58201866582243e-12,4.00592804723725e-09,3145,2.95440762923721,"ENSG00000163347"
6,"enrichment","OPC.1","LINC02293",7.36199238241527,1.91779996313789e-12,4.00592804723725e-09,9442,2.37268720979646,"ENSG00000257185"
7,"enrichment","OPC.1","MPPED2-AS1",7.35346492678874,2.02366702383947e-12,4.00592804723725e-09,7763,2.22695112693705,"ENSG00000254489"
8,"enrichment","OPC.1","REV3L",7.33426663843648,2.28355596251233e-12,4.00592804723725e-09,5014,1.63326071318699,"ENSG00000009413"
9,"enrichment","OPC.1","ENSG00000237705",7.27305109658074,3.35218449110399e-12,4.32961381148908e-09,3953,2.08158513406623,"ENSG00000237705"
10,"enrichment","OPC.1","TIMP4",7.24718340001618,3.94005164088796e-12,4.32961381148908e-09,2406,2.09027885954865,"ENSG00000157150"
1,"enrichment","OPC.2","RPL37",9.43215566255017,1.41419095744134e-18,1.98467558967318e-14,3908,0.942940077473566,"ENSG00000145592"
2,"enrichment","OPC.2","RPL13",8.6709139745644,3.20648134417091e-16,2.24998795920473e-12,10887,1.45588457593856,"ENSG00000167526"
3,"enrichment","OPC.2","EMILIN3",7.7702538056086,1.39785723755874e-13,6.53917615729979e-10,12932,2.32052771751339,"ENSG00000183798"
4,"enrichment","OPC.2","HIP1R",7.69211855124984,2.32346106717832e-13,8.15186315419514e-10,9018,0.92024169619331,"ENSG00000130787"
5,"enrichment","OPC.2","TNK2",7.55045323691014,5.78955363694714e-13,1.62501191481832e-09,3168,1.95223765392239,"ENSG00000061938"
6,"enrichment","OPC.2","CHAD",7.39382476373171,1.56873580103364e-12,3.08589420886273e-09,11351,2.30436612758647,"ENSG00000136457"
7,"enrichment","OPC.2","SNX33",7.34027917143413,2.1988700362425e-12,3.08589420886273e-09,10172,1.89867837526779,"ENSG00000173548"
8,"enrichment","OPC.2","SHD",7.30551720585599,2.73548175448645e-12,3.48997735840571e-09,11967,2.08802811707004,"ENSG00000105251"
9,"enrichment","OPC.2","ENSG00000266268",7.23776010150186,4.1786487284303e-12,4.34427303526838e-09,11651,2.13654651904654,"ENSG00000266268"
10,"enrichment","OPC.2","CEROX1",7.18246090727288,5.89347675475147e-12,4.34427303526838e-09,10361,0.85608005994193,"ENSG00000260807"
1,"enrichment","OPC.5","EXOC7",5.4793326522327,9.34727553620832e-08,1.87775071392997e-07,11541,0.54913133179241,"ENSG00000182473"
2,"enrichment","OPC.5","SAMD10",5.46864304257369,9.87219997194469e-08,1.9809330055229e-07,13072,1.80765009859739,"ENSG00000130590"
3,"enrichment","OPC.5","RPL37",4.13379276251337,4.68875421906483e-05,7.4630800397364e-05,3908,0.674073425742626,"ENSG00000145592"
4,"enrichment","OPC.5","SLC29A4",3.87306670003465,0.000133173552506239,0.000204570669425631,5269,1.53259868191459,"ENSG00000164638"
5,"enrichment","OPC.5","FKBP10",3.84915464489236,0.000146155450790652,0.000223631225075884,11230,2.10995416196451,"ENSG00000141756"
6,"enrichment","OPC.5","TNK2",3.71050942749826,0.00024836688534809,0.00037195399306105,3168,1.50856193025366,"ENSG00000061938"
7,"enrichment","OPC.5","RPL13",3.69835313865409,0.000259993242963205,0.0003887295030002,10887,1.00146854487433,"ENSG00000167526"
8,"enrichment","OPC.5","CACNG4",3.55226493397685,0.000446317558124284,0.000654574209501119,11461,3.34563703205524,"ENSG00000075461"
9,"enrichment","OPC.5","CASKIN1",3.55093146987011,0.000448488443518705,0.000657551903086241,10393,2.09863613651067,"ENSG00000167971"
10,"enrichment","OPC.5","EEF1G",3.55053212499569,0.000449140503856642,0.000658439134140198,7890,0.498348467575127,"ENSG00000254772"
1,"enrichment","Oligo.3","FBLN1",9.68601377699387,2.20380392112734e-19,3.09281842291011e-15,13484,2.54600379769376,"ENSG00000077942"
2,"enrichment","Oligo.3","SLC16A12",9.35104638791465,2.55334447598467e-18,1.79168181879844e-14,7383,2.57746552884189,"ENSG00000152779"
3,"enrichment","Oligo.3","SLC6A20",9.01458931723233,2.85965885720567e-17,1.33774841340081e-13,2563,2.29997098037,"ENSG00000163817"
4,"enrichment","Oligo.3","LINGO2",8.91353306234617,5.85392600633815e-17,1.97068317474922e-13,6555,1.94994422856406,"ENSG00000174482"
5,"enrichment","Oligo.3","CEMIP",8.86513594220035,8.23717977189889e-17,1.97068317474922e-13,10205,2.88283606739222,"ENSG00000103888"
6,"enrichment","Oligo.3","C7",8.86193072489324,8.42532353462686e-17,1.97068317474922e-13,3909,2.08012174940103,"ENSG00000112936"
7,"enrichment","Oligo.3","FHL2",8.81568685755203,1.16648062981045e-16,2.33862702267997e-13,1795,1.9206485915353,"ENSG00000115641"
8,"enrichment","Oligo.3","SLC12A5",8.71519926606515,2.35772809203561e-16,3.9974186253729e-13,12967,1.84783961657174,"ENSG00000124140"
9,"enrichment","Oligo.3","TBX18",8.68698101160863,2.87054501892708e-16,4.02852287956227e-13,4923,2.31984330054068,"ENSG00000112837"
10,"enrichment","Oligo.3","ENSG00000243620",8.42131070895014,1.79864595658273e-15,2.294745214062e-12,2985,3.27373649572977,"ENSG00000243620"
1,"enrichment","Oligo.4","METTL16",6.66304687879909,1.36567905150276e-10,4.52617953425677e-08,10924,0.76522130185733,"ENSG00000127804"
2,"enrichment","Oligo.4","MAPT",6.65998087207741,1.39058383342235e-10,4.52617953425677e-08,11300,0.590846956802289,"ENSG00000186868"
3,"enrichment","Oligo.4","NFASC",6.59935232761194,1.98555789902894e-10,5.35871529903309e-08,1107,1.28899985344715,"ENSG00000163531"
4,"enrichment","Oligo.4","ANK3",6.56037999234098,2.49341927310347e-10,6.03321484116105e-08,7247,1.17467651461815,"ENSG00000151150"
5,"enrichment","Oligo.4","LINC00463",6.54668008752319,2.70065376733494e-10,6.31682916179641e-08,9109,2.07055546656981,"ENSG00000234056"
6,"enrichment","Oligo.4","LINC01978",6.4867259138939,3.82482940266367e-10,7.61895853171581e-08,11575,2.11965811783173,"ENSG00000262188"
7,"enrichment","Oligo.4","ANO4",6.48432517720449,3.87832292307933e-10,7.61895853171581e-08,8856,0.975212491020274,"ENSG00000151572"
8,"enrichment","Oligo.4","PHLDB1",6.47726352307027,4.03996330455534e-10,7.74157964500992e-08,8247,0.972695966831255,"ENSG00000019144"
9,"enrichment","Oligo.4","PLXDC2",6.4535100275372,4.63370347149222e-10,8.21958984509582e-08,7123,1.18539145235114,"ENSG00000120594"
10,"enrichment","Oligo.4","SIK3",6.43784984939421,5.07112806320357e-10,8.45785381292044e-08,8228,1.37869181262162,"ENSG00000160584"
1,"enrichment","Oligo.5","ADGRF5",13.9737006427203,3.26273514346875e-34,4.57892250034405e-30,4832,3.33683686470179,"ENSG00000069122"
2,"enrichment","Oligo.5","ATP10A",12.9948040405678,1.10273871844745e-30,7.73791758734577e-27,9861,4.26488735330684,"ENSG00000206190"
3,"enrichment","Oligo.5","FLI1",12.8272449772358,4.37060877935241e-30,2.04457078698106e-26,8313,3.71620921932327,"ENSG00000151702"
4,"enrichment","Oligo.5","CLDN5",12.7794758874444,6.4666261466762e-30,2.26881578356134e-26,13262,3.39608252794327,"ENSG00000184113"
5,"enrichment","Oligo.5","MECOM",12.1390985726933,1.18642473726378e-27,3.33005695255198e-24,3047,3.73889930226652,"ENSG00000085276"
6,"enrichment","Oligo.5","PRKCH",11.7857484790854,2.03228640060985e-26,4.75351789102643e-23,9594,3.49575149541606,"ENSG00000027075"
7,"enrichment","Oligo.5","ABCB1",11.7407592546563,2.91211721981933e-26,5.83837900899208e-23,5582,3.75855398868669,"ENSG00000085563"
8,"enrichment","Oligo.5","SLFN12L",11.6394066269917,6.53746551268629e-26,1.14683488756299e-22,11175,2.83150934505261,"ENSG00000205045"
9,"enrichment","Oligo.5","ST8SIA6",11.5184433829081,1.7107324013535e-25,2.66760205784389e-22,7114,2.96475431315685,"ENSG00000148488"
10,"enrichment","Oligo.5","FLT1",11.3760825163698,5.28284409122381e-25,7.4139433976235e-22,9124,4.49865021815064,"ENSG00000102755"
1,"enrichment","Oligo.1","ANO4",7.46856553452855,9.76641866760568e-13,1.36083630892147e-10,8856,1.10049423622321,"ENSG00000151572"
2,"enrichment","Oligo.1","OMG",7.41707136506465,1.35425807116225e-12,1.74363832758633e-10,11147,0.666027399672968,"ENSG00000126861"
3,"enrichment","Oligo.1","ANK3",7.39199769278954,1.58707869257224e-12,1.98306123145256e-10,7247,1.3008926417028,"ENSG00000151150"
4,"enrichment","Oligo.1","LINC00320",7.37393490765997,1.7788426167943e-12,2.09783842723456e-10,13102,1.49129731868418,"ENSG00000224924"
5,"enrichment","Oligo.1","CDC42BPA",7.35982534294771,1.94437402341601e-12,2.25515248302647e-10,1212,0.65090288403107,"ENSG00000143776"
6,"enrichment","Oligo.1","PTK2",7.34103597097286,2.18858894293417e-12,2.49712660366976e-10,6426,0.973884758878917,"ENSG00000169398"
7,"enrichment","Oligo.1","PDE4B",7.32365009151941,2.44137373561849e-12,2.70482955522495e-10,494,0.857354618632521,"ENSG00000184588"
8,"enrichment","Oligo.1","IL1RAPL1",7.26654215540248,3.49175299237225e-12,3.50023296392516e-10,13612,1.21536733579316,"ENSG00000169306"
9,"enrichment","Oligo.1","ENOX1",7.25152739204303,3.83505282654399e-12,3.76371548026002e-10,9182,1.25316718381779,"ENSG00000120658"
10,"enrichment","Oligo.1","EXOC6B",7.24360752839645,4.02932104630565e-12,3.87483529880179e-10,1647,1.18554094113572,"ENSG00000144036"
1,"enrichment","Oligo.2","CPXM2",11.4026345440856,4.27566627941343e-25,6.0004700565288e-21,7564,3.49026354843476,"ENSG00000121898"
2,"enrichment","Oligo.2","ACTN2",10.7496730889337,7.0700117999907e-23,1.65367576001783e-19,1271,1.51785343317787,"ENSG00000077522"
3,"enrichment","Oligo.2","MBOAT1",10.0351458290918,1.63718657584526e-20,1.53175176036083e-17,4593,3.15356770563232,"ENSG00000172197"
4,"enrichment","Oligo.2","PTCSC3",9.99462705720636,2.21821776514882e-20,1.94565425725616e-17,9477,3.11014626642287,"ENSG00000259104"
5,"enrichment","Oligo.2","HOXD1",9.86873804160926,5.67847947968999e-20,4.68775182458643e-17,2026,2.41523290907385,"ENSG00000128645"
6,"enrichment","Oligo.2","ENSG00000289605",9.75507673271577,1.32036724957021e-19,9.26501699023419e-17,8817,3.08334822022595,"ENSG00000289605"
7,"enrichment","Oligo.2","ENSG00000289098",9.49545652126249,8.91186743677355e-19,4.46675527170286e-16,9478,2.41100831077098,"ENSG00000289098"
8,"enrichment","Oligo.2","ENSG00000260042",9.38095772929556,2.05184248179537e-18,7.99876594153227e-16,10652,3.07078796583642,"ENSG00000260042"
9,"enrichment","Oligo.2","KCTD8",9.08934417247931,1.67608120482159e-17,4.52348531316656e-15,3370,0.85045821636934,"ENSG00000183783"
10,"enrichment","Oligo.2","ENSG00000285842",9.07925555694893,1.80127849137177e-17,4.76964949960593e-15,8154,2.2990146274068,"ENSG00000285842"
