"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl","rank"
84,"enrichment","Excit.L2_5.1","PDE8B",5.90989586306735,2.42746184924231e-08,5.29553625042267e-06,5382,0.981830140380401,"ENSG00000113231",84
85,"enrichment","Excit.L2_5.1","TUBGCP6",5.89957713719551,2.55251070720261e-08,5.44150808624419e-06,18099,0.366849618411301,"ENSG00000128159",85
86,"enrichment","Excit.L2_5.1","GPR17",5.8988444607319,2.5616261156127e-08,5.44150808624419e-06,2524,1.31101480584757,"ENSG00000144230",86
87,"enrichment","Excit.L2_5.1","QTRT1",5.89528422051261,2.60637634256509e-08,5.44150808624419e-06,16191,0.385634045162848,"ENSG00000213339",87
88,"enrichment","Excit.L2_5.1","ENSG00000289007",5.8949676435502,2.6103924511592e-08,5.44150808624419e-06,18132,2.42374898167453,"ENSG00000289007",88
89,"enrichment","Excit.L2_5.1","CD22",5.88352593120057,2.75968669901488e-08,5.64982320975269e-06,16502,1.40483228787753,"ENSG00000012124",89
90,"enrichment","Excit.L2_5.1","ZER1",5.85589611454661,3.15558223525899e-08,6.36579336727891e-06,9277,0.232859755053437,"ENSG00000160445",90
91,"enrichment","Excit.L2_5.1","HSPA2",5.84928868658012,3.25821326010093e-08,6.50290840135677e-06,12846,1.2051844711202,"ENSG00000126803",91
92,"enrichment","Excit.L2_5.1","STXBP6",5.84647015408076,3.30298163045643e-08,6.52286719673611e-06,12633,2.90705172326615,"ENSG00000168952",92
93,"enrichment","Excit.L2_5.1","LINC01500",5.84265721715928,3.36450545441074e-08,6.57515487814582e-06,12806,1.84481144693294,"ENSG00000258583",93
94,"enrichment","Excit.L2_5.1","CLDN11",5.82131682074733,3.73014806959189e-08,7.21456782820758e-06,4086,1.0987456591268,"ENSG00000013297",94
95,"enrichment","Excit.L2_5.1","SLC25A48",5.81021962701984,3.93539635956797e-08,7.53387460223006e-06,5654,1.73405731138988,"ENSG00000145832",95
96,"enrichment","Excit.L2_5.1","TRMT1",5.80369241123343,4.0612470162714e-08,7.69626820931998e-06,16261,0.461695514291408,"ENSG00000104907",96
97,"enrichment","Excit.L2_5.1","STEAP3",5.80022120679264,4.12977254550629e-08,7.70078559318774e-06,2493,1.30412196182514,"ENSG00000115107",97
98,"enrichment","Excit.L2_5.1","ATP11A",5.7824210164132,4.49936210058992e-08,8.20257311635161e-06,12538,0.3197591610092,"ENSG00000068650",98
99,"enrichment","Excit.L2_5.1","RFX2",5.7822389535812,4.50330489304523e-08,8.20257311635161e-06,16096,0.670364818661359,"ENSG00000087903",99
100,"enrichment","Excit.L2_5.1","F3",5.77878573628715,4.57873266207703e-08,8.22717151402161e-06,803,1.24693872865879,"ENSG00000117525",100
1,"enrichment","Excit.L2_5.2","AGPAT5",17.0587510714759,3.42280329362531e-36,3.21076062958522e-32,7952,1.21767002214578,"ENSG00000155189",1
2,"enrichment","Excit.L2_5.2","CDK5RAP2",14.5741647550978,5.42052512618412e-30,9.24495199021275e-27,9183,1.64695826169572,"ENSG00000136861",2
3,"enrichment","Excit.L2_5.2","ENSG00000287831",13.1436422462763,2.57503156927222e-26,2.10044205526592e-23,1266,4.03467398187638,"ENSG00000287831",3
4,"enrichment","Excit.L2_5.2","MCOLN2",12.9217577922287,9.67950330458911e-26,6.98450621143832e-23,740,5.0940553794836,"ENSG00000153898",4
5,"enrichment","Excit.L2_5.2","TGFBI",11.967529791863,2.9336085055564e-23,1.44835339928273e-20,5657,5.42099777898319,"ENSG00000120708",5
6,"enrichment","Excit.L2_5.2","ENSG00000290905",11.9152794736364,4.01341631645953e-23,1.93065906443839e-20,2869,3.2493768315763,"ENSG00000290905",6
7,"enrichment","Excit.L2_5.2","DGKE",11.3787226464758,1.00286833577833e-21,4.27609382898575e-19,15291,0.963543193143083,"ENSG00000153933",7
8,"enrichment","Excit.L2_5.2","CDCA7",11.3355694461395,1.29899734591765e-21,5.41566426816912e-19,2726,3.24490333248457,"ENSG00000144354",8
9,"enrichment","Excit.L2_5.2","INMT",11.244432105238,2.24318320451788e-21,8.95411917020426e-19,7194,3.50083617628845,"ENSG00000241644",9
10,"enrichment","Excit.L2_5.2","UBL3",11.1759597665859,3.38114978738911e-21,1.29456635022872e-18,12231,1.25875178490835,"ENSG00000122042",10
11,"enrichment","Excit.L2_5.2","DCBLD2",11.1395335909496,4.20574066474667e-21,1.5173827040637e-18,3691,1.37814483526084,"ENSG00000057019",11
12,"enrichment","Excit.L2_5.2","SLC7A1",11.0123246872108,9.00942839124643e-21,2.77091616472417e-18,12230,1.42375454826618,"ENSG00000139514",12
13,"enrichment","Excit.L2_5.2","SLC12A2",10.9282289854359,1.49035750816046e-20,4.30163034009205e-18,5595,1.02573874567033,"ENSG00000064651",13
14,"enrichment","Excit.L2_5.2","RAB11FIP4",10.8931104636746,1.83882808294148e-20,5.22700813091896e-18,14974,0.667088634337868,"ENSG00000131242",14
15,"enrichment","Excit.L2_5.2","EPM2A",10.8245717868945,2.7705522925679e-20,7.53309153056034e-18,6865,1.42201208960782,"ENSG00000112425",15
16,"enrichment","Excit.L2_5.2","ENSG00000287526",10.5789372356723,1.20170726472534e-19,3.08838767034414e-17,16479,2.77833146757529,"ENSG00000287526",16
17,"enrichment","Excit.L2_5.2","HSD17B4",10.5671799116496,1.28903609555818e-19,3.22448082516895e-17,5561,0.727390417524403,"ENSG00000133835",17
18,"enrichment","Excit.L2_5.2","CNTNAP3B",10.5461633776137,1.46122095240068e-19,3.60710082736699e-17,8884,2.61858823962255,"ENSG00000154529",18
19,"enrichment","Excit.L2_5.2","SCAI",10.3928756434634,3.64338531959628e-19,8.76327589499305e-17,9223,0.710798777714957,"ENSG00000173611",19
20,"enrichment","Excit.L2_5.2","DEPTOR",10.3661951729945,4.27070918101117e-19,1.01421234107532e-16,8507,1.72894463819826,"ENSG00000155792",20
21,"enrichment","Excit.L2_5.2","LECT2",10.3585086219404,4.47067634525761e-19,1.04842948641722e-16,5656,3.53419516147713,"ENSG00000145826",21
22,"enrichment","Excit.L2_5.2","ENSG00000230552",10.3080079888619,6.03802984906377e-19,1.3485652142653e-16,2742,4.67001235825313,"ENSG00000230552",22
23,"enrichment","Excit.L2_5.2","SHISA9",10.2836202550555,6.98068762408804e-19,1.52284512227344e-16,14027,1.02586465839846,"ENSG00000237515",23
24,"enrichment","Excit.L2_5.2","FBN1",10.2313423677646,9.52548538192152e-19,2.03076853693443e-16,13399,1.12357934236293,"ENSG00000166147",24
25,"enrichment","Excit.L2_5.2","LTBP2",10.1901944878992,1.21638869561488e-18,2.53562981315898e-16,12948,3.36434986655753,"ENSG00000119681",25
26,"enrichment","Excit.L2_5.2","ENSG00000237311",10.1262036731376,1.77864082439439e-18,3.47594588608992e-16,18383,3.47135038722221,"ENSG00000237311",26
27,"enrichment","Excit.L2_5.2","PPWD1",10.0911409283676,2.18999617593294e-18,4.23572353161628e-16,5301,0.60393403915379,"ENSG00000113593",27
28,"enrichment","Excit.L2_5.2","RCBTB1",9.91959925096143,6.05083677623437e-18,1.13519748758933e-15,12349,1.65242125737084,"ENSG00000136144",28
29,"enrichment","Excit.L2_5.2","ENSG00000285575",9.8953666006591,6.98343297078796e-18,1.28447241142111e-15,15632,3.17018488271415,"ENSG00000285575",29
30,"enrichment","Excit.L2_5.2","WDR75",9.8009270729779,1.22022715661764e-17,2.15968695144373e-15,2806,0.6721661766626,"ENSG00000115368",30
31,"enrichment","Excit.L2_5.2","ANAPC4",9.79880426804957,1.23561775986158e-17,2.16648829838907e-15,4439,0.629231257144842,"ENSG00000053900",31
32,"enrichment","Excit.L2_5.2","PDE8A",9.78996075880768,1.30184454350554e-17,2.26147272969513e-15,13711,1.04864404973349,"ENSG00000073417",32
33,"enrichment","Excit.L2_5.2","CNTNAP5",9.76513060285788,1.50731885770124e-17,2.57080082630299e-15,2511,1.39066955681326,"ENSG00000155052",33
34,"enrichment","Excit.L2_5.2","DNAI3",9.67391682104656,2.58083621577343e-17,4.2848732959403e-15,741,4.41157064410062,"ENSG00000162643",34
35,"enrichment","Excit.L2_5.2","TRPC7-AS1",9.60738956794426,3.81811745550971e-17,6.22884361589719e-15,5660,3.37989585810976,"ENSG00000248211",35
36,"enrichment","Excit.L2_5.2","CCDC136",9.57059329757791,4.74055497420837e-17,7.60150015992506e-15,7735,1.42026149252981,"ENSG00000128596",36
37,"enrichment","Excit.L2_5.2","CFAP161",9.55196698347864,5.28901910779875e-17,8.40909215944172e-15,13664,1.41076703986749,"ENSG00000156206",37
38,"enrichment","Excit.L2_5.2","ENSG00000227098",9.50036986975554,7.16122205695976e-17,1.10124333615264e-14,2743,3.55968770791756,"ENSG00000227098",38
39,"enrichment","Excit.L2_5.2","KLHL32",9.46495263147284,8.81545784728851e-17,1.34460816807301e-14,6638,1.77113135525925,"ENSG00000186231",39
40,"enrichment","Excit.L2_5.2","PPP1R12A-AS2",9.42106535270686,1.1402273185659e-16,1.72514554222701e-14,11773,2.96171489369331,"ENSG00000258048",40
41,"enrichment","Excit.L2_5.2","AOX1",9.41637327326468,1.17201209175215e-16,1.75313731652412e-14,2868,4.66361292289648,"ENSG00000138356",41
42,"enrichment","Excit.L2_5.2","PAWR",9.4062038083235,1.24396335930422e-16,1.8232809831177e-14,11772,4.44496496356385,"ENSG00000177425",42
43,"enrichment","Excit.L2_5.2","FCHO2",9.35255406635298,1.70300988084967e-16,2.4577052595862e-14,5351,0.730643809257691,"ENSG00000157107",43
44,"enrichment","Excit.L2_5.2","KLF12",9.34881865424457,1.74063843927064e-16,2.4928334167295e-14,12410,3.16876116550476,"ENSG00000118922",44
45,"enrichment","Excit.L2_5.2","GRM2",9.28782810861554,2.4863579475643e-16,3.50726025971834e-14,3517,1.31594691078813,"ENSG00000164082",45
46,"enrichment","Excit.L2_5.2","ATP10D",9.28417581011516,2.53997675329687e-16,3.55615700511959e-14,4508,0.807675973954671,"ENSG00000145246",46
47,"enrichment","Excit.L2_5.2","SMAD5",9.27622674098064,2.66068937658835e-16,3.69756988104993e-14,5658,1.07424768123487,"ENSG00000113658",47
48,"enrichment","Excit.L2_5.2","LPP",9.24183217275939,3.25235763410537e-16,4.45779375222423e-14,4200,2.24849656856671,"ENSG00000145012",48
49,"enrichment","Excit.L2_5.2","GLG1",9.20665321223403,3.99314446160222e-16,5.42865095971879e-14,14487,0.496265554945198,"ENSG00000090863",49
50,"enrichment","Excit.L2_5.2","BCAS4",9.16994108114693,4.94574858465755e-16,6.53430909836341e-14,17402,1.0384622602773,"ENSG00000124243",50
51,"enrichment","Excit.L2_5.2","MINDY4",9.16325619702592,5.14211651013406e-16,6.7462411081556e-14,7195,1.18851219357999,"ENSG00000106125",51
52,"enrichment","Excit.L2_5.2","CRHR2",9.15265768444542,5.46947512747944e-16,6.98046414058787e-14,7193,4.67541261047265,"ENSG00000106113",52
53,"enrichment","Excit.L2_5.2","METAP1",9.08777704804817,7.97753331080128e-16,9.71860405480148e-14,4708,0.672240269439106,"ENSG00000164024",53
54,"enrichment","Excit.L2_5.2","PRR16",9.05512429229759,9.64407148435686e-16,1.15243582877719e-13,5563,1.47401893669495,"ENSG00000184838",54
55,"enrichment","Excit.L2_5.2","LINC01886",8.9805951265735,1.48608394136699e-15,1.74252630149913e-13,2431,3.74341455910282,"ENSG00000224568",55
56,"enrichment","Excit.L2_5.2","LINC02955",8.96866522419779,1.59244955542156e-15,1.85564882666236e-13,11362,3.25876574809924,"ENSG00000256995",56
57,"enrichment","Excit.L2_5.2","SYNE1",8.94096287039559,1.86956790271932e-15,2.13871728188519e-13,6904,0.697910454429624,"ENSG00000131018",57
58,"enrichment","Excit.L2_5.2","CRMA",8.89151534060617,2.4886926716707e-15,2.77918828650083e-13,17466,2.49963562739871,"ENSG00000174403",58
59,"enrichment","Excit.L2_5.2","ESYT2",8.86603258792934,2.88352026582253e-15,3.18221904159391e-13,7920,0.520054403434154,"ENSG00000117868",59
60,"enrichment","Excit.L2_5.2","TRPS1",8.85589441484921,3.0574011145918e-15,3.35438025209689e-13,8485,2.90963877630427,"ENSG00000104447",60
61,"enrichment","Excit.L2_5.2","LINC02566",8.85123888889261,3.14070553526746e-15,3.40670695689674e-13,11364,2.40067452263274,"ENSG00000115934",61
62,"enrichment","Excit.L2_5.2","LIFR",8.84278999390106,3.29769590445665e-15,3.54706821710312e-13,5205,1.1529449932759,"ENSG00000113594",62
63,"enrichment","Excit.L2_5.2","ILDR1",8.83256652703285,3.4981309739884e-15,3.72888836380661e-13,3816,2.40370333607519,"ENSG00000145103",63
64,"enrichment","Excit.L2_5.2","OLFM2",8.80775115219534,4.03648771968907e-15,4.25441270275768e-13,16168,1.98681972926442,"ENSG00000105088",64
65,"enrichment","Excit.L2_5.2","VLDLR-AS1",8.80005257561253,4.21969030783752e-15,4.42265976901339e-13,8680,1.35516576555449,"ENSG00000236404",65
66,"enrichment","Excit.L2_5.2","DACT2",8.75998227737611,5.31546395862613e-15,5.44936717638168e-13,6986,3.29294057299552,"ENSG00000164488",66
67,"enrichment","Excit.L2_5.2","AKAIN1",8.75501137081899,5.46978502926249e-15,5.57709983336922e-13,15631,3.68605287006044,"ENSG00000231824",67
68,"enrichment","Excit.L2_5.2","POU6F1",8.72282863248047,6.58251392694001e-15,6.67538074504441e-13,11546,1.01005171317497,"ENSG00000184271",68
69,"enrichment","Excit.L2_5.2","RALGAPA2",8.71609064321135,6.8425657125747e-15,6.90179437277494e-13,17188,0.78964389391973,"ENSG00000188559",69
70,"enrichment","Excit.L2_5.2","STAT4",8.70005289003431,7.5033714448653e-15,7.52784768326834e-13,2824,1.90521910495627,"ENSG00000138378",70
71,"enrichment","Excit.L2_5.2","OXGR1",8.66402381894796,9.22838511707661e-15,9.20924112667416e-13,12468,2.86574602878048,"ENSG00000165621",71
72,"enrichment","Excit.L2_5.2","PTPRT",8.62710993172159,1.1404917918525e-14,1.12024955533742e-12,17326,1.98617033047634,"ENSG00000196090",72
73,"enrichment","Excit.L2_5.2","RIT2",8.61218129177843,1.24237606514658e-14,1.20767965586606e-12,15790,2.04957499630413,"ENSG00000152214",73
74,"enrichment","Excit.L2_5.2","ASIP",8.58103121310277,1.48502229257009e-14,1.42145424647487e-12,17252,2.67551108592889,"ENSG00000101440",74
75,"enrichment","Excit.L2_5.2","FIBIN",8.57087222904358,1.57392425884017e-14,1.49890319898987e-12,10383,3.22883083236461,"ENSG00000176971",75
76,"enrichment","Excit.L2_5.2","SLC35A1",8.53714928419981,1.90871686969905e-14,1.77274441546653e-12,6603,0.476905400382241,"ENSG00000164414",76
77,"enrichment","Excit.L2_5.2","CACNB4",8.50473137433786,2.29702426158744e-14,2.09196466852631e-12,2614,0.832040254906832,"ENSG00000182389",77
78,"enrichment","Excit.L2_5.2","MYLK",8.49688462068505,2.40225156112502e-14,2.17722905981964e-12,3832,3.13325208595467,"ENSG00000065534",78
79,"enrichment","Excit.L2_5.2","ASL",8.45608215205526,3.0316890920782e-14,2.69561701689475e-12,7347,0.826279916447765,"ENSG00000126522",79
80,"enrichment","Excit.L2_5.2","PPP1R12A",8.45100456490104,3.12069504718619e-14,2.76166791416321e-12,11774,0.598558657017964,"ENSG00000058272",80
81,"enrichment","Excit.L2_5.2","RCC2",8.44325407378176,3.2615858460546e-14,2.87279868816105e-12,185,1.17757209842755,"ENSG00000179051",81
82,"enrichment","Excit.L2_5.2","GABRB2",8.41691457494892,3.78932493702042e-14,3.30658256481117e-12,5891,0.725811396838311,"ENSG00000145864",82
83,"enrichment","Excit.L2_5.2","CMSS1",8.41218059391213,3.89279497075625e-14,3.36556343070774e-12,3696,0.466771700610935,"ENSG00000184220",83
84,"enrichment","Excit.L2_5.2","LNCTAM34A",8.40508790659768,4.05309494373364e-14,3.48807863483426e-12,104,2.34272812718417,"ENSG00000234546",84
85,"enrichment","Excit.L2_5.2","F5",8.37382801301102,4.84140979476158e-14,4.12862223452373e-12,1274,3.47949792546084,"ENSG00000198734",85
86,"enrichment","Excit.L2_5.2","ADGRG2",8.34848834952626,5.59078849443572e-14,4.74609877575152e-12,18196,2.67706137860202,"ENSG00000173698",86
87,"enrichment","Excit.L2_5.2","VLDLR",8.3358285421266,6.00726254894538e-14,5.06355002390891e-12,8681,1.55374707017291,"ENSG00000147852",87
88,"enrichment","Excit.L2_5.2","PI4K2B",8.32657293418669,6.33111364328381e-14,5.27902324718434e-12,4437,1.0734158545638,"ENSG00000038210",88
89,"enrichment","Excit.L2_5.2","ABCA10",8.26970254592731,8.73809884295337e-14,7.14848263954437e-12,15426,0.931440115647895,"ENSG00000154263",89
90,"enrichment","Excit.L2_5.2","CTNND1",8.23210414795486,1.08084305335517e-13,8.55599009451321e-12,10521,1.16645209715481,"ENSG00000198561",90
91,"enrichment","Excit.L2_5.2","RNF144B",8.21044954149516,1.2214799053131e-13,9.50879025044771e-12,6160,3.35124269083729,"ENSG00000137393",91
92,"enrichment","Excit.L2_5.2","ENOX2",8.20959259286993,1.22740439135803e-13,9.51542718440823e-12,18603,0.958902541259388,"ENSG00000165675",92
93,"enrichment","Excit.L2_5.2","ENSG00000256321",8.17229016679366,1.51491299111904e-13,1.15533669212944e-11,11363,2.3850671212688,"ENSG00000256321",93
94,"enrichment","Excit.L2_5.2","DRP2",8.16866654607374,1.54617656210335e-13,1.16967010006536e-11,18467,0.668158611404484,"ENSG00000102385",94
95,"enrichment","Excit.L2_5.2","TMEM150C",8.1537688313362,1.68158212159674e-13,1.25570885432244e-11,4646,0.95733353587256,"ENSG00000249242",95
96,"enrichment","Excit.L2_5.2","ABCA6",8.15367329598802,1.68248736739154e-13,1.25570885432244e-11,15425,0.962009047641393,"ENSG00000154262",96
97,"enrichment","Excit.L2_5.2","STAT2",8.13460813348195,1.87316944232134e-13,1.38356424832247e-11,11622,0.632323782149177,"ENSG00000170581",97
98,"enrichment","Excit.L2_5.2","YPEL1",8.13305125208776,1.88965670539393e-13,1.39026860587825e-11,17785,0.909894988732238,"ENSG00000100027",98
99,"enrichment","Excit.L2_5.2","PKN2-AS1",8.11293038487963,2.11615237269469e-13,1.54479123206712e-11,761,1.69380103269321,"ENSG00000237505",99
100,"enrichment","Excit.L2_5.2","TRAF6",8.09773772793153,2.30484581420302e-13,1.66346387127468e-11,10436,0.524358281041701,"ENSG00000175104",100
1,"enrichment","Excit.L5.1","GCNT1",14.8977973551542,8.16843507020816e-31,7.66240051760876e-27,8948,1.62027209924161,"ENSG00000187210",1
2,"enrichment","Excit.L5.1","ENSG00000287989",12.4876506338742,1.29965472501742e-24,4.06380371600865e-21,1406,4.00654937004856,"ENSG00000287989",2
3,"enrichment","Excit.L5.1","PIK3R1",12.3894563876781,2.3401654893415e-24,6.27197782079085e-21,5317,0.679788125624118,"ENSG00000145675",3
4,"enrichment","Excit.L5.1","ENSG00000248431",12.3103751913789,3.75859562914693e-24,8.8143765748032e-21,4955,5.04389386506775,"ENSG00000248431",4
5,"enrichment","Excit.L5.1","ENSG00000224879",12.0320409409516,1.99392098681205e-23,3.74079516335809e-20,2271,3.26133185767896,"ENSG00000224879",5
6,"enrichment","Excit.L5.1","ENSG00000275232",11.7735314047142,9.39993753326951e-23,1.46960190051391e-19,12134,3.99614760354929,"ENSG00000275232",6
7,"enrichment","Excit.L5.1","CASC15",11.6129469452331,2.4630898874929e-22,3.55461764455802e-19,6174,1.54844707944978,"ENSG00000272168",7
8,"enrichment","Excit.L5.1","PRUNE2",11.4523525923774,6.45348537808524e-22,8.64813136987552e-19,8949,1.16303397829076,"ENSG00000106772",8
9,"enrichment","Excit.L5.1","ENSG00000256209",11.4162164072483,8.01500905990114e-22,1.0024638998187e-18,12135,2.72358219989931,"ENSG00000256209",9
10,"enrichment","Excit.L5.1","LINC02196",10.9439367049326,1.35749013489381e-20,1.59174202629642e-17,5102,2.59270054615864,"ENSG00000250974",10
11,"enrichment","Excit.L5.1","ZFP64",10.8814117024165,1.97331873003668e-20,2.177731334954e-17,17411,0.762216475411754,"ENSG00000020256",11
12,"enrichment","Excit.L5.1","ENSG00000286647",10.8446272828529,2.45891296998352e-20,2.56287034610337e-17,5315,3.0854950363647,"ENSG00000286647",12
13,"enrichment","Excit.L5.1","ENSG00000225330",10.8097890607554,3.02838237742655e-20,2.99028851488944e-17,17644,2.49307003796124,"ENSG00000225330",13
14,"enrichment","Excit.L5.1","TRABD2A",10.6513078312459,7.80622788457677e-20,6.65693824284295e-17,2281,2.38966199473688,"ENSG00000186854",14
15,"enrichment","Excit.L5.1","THRB",10.5822213187571,1.17904991827585e-19,9.61745892033619e-17,3295,0.646486436117598,"ENSG00000151090",15
16,"enrichment","Excit.L5.1","ENSG00000235152",10.503900040771,1.88112962687832e-19,1.41167491719457e-16,1641,2.60257212519265,"ENSG00000235152",16
17,"enrichment","Excit.L5.1","DRD5",10.322882745752,5.52951099243657e-19,3.9899675280424e-16,4378,2.64674515058867,"ENSG00000169676",17
18,"enrichment","Excit.L5.1","ENSG00000286954",10.2956207680092,6.50316726103821e-19,4.51873781423473e-16,6176,3.59165090656162,"ENSG00000286954",18
19,"enrichment","Excit.L5.1","RORB-AS1",10.286502482573,6.86560867841952e-19,4.60020301485102e-16,8937,3.51046363849472,"ENSG00000224825",19
20,"enrichment","Excit.L5.1","CPNE4",10.1999291417647,1.14862194753162e-18,7.18309878588023e-16,3908,1.96834276241113,"ENSG00000196353",20
21,"enrichment","Excit.L5.1","ENSG00000287172",10.0943581321678,2.14965555243417e-18,1.30095767158766e-15,2261,4.76016654257853,"ENSG00000287172",21
22,"enrichment","Excit.L5.1","C1R",10.068110555658,2.51176701813548e-18,1.42797760688605e-15,11244,2.35518964180936,"ENSG00000159403",22
23,"enrichment","Excit.L5.1","MIR99AHG",10.0628635778077,2.59114546608831e-18,1.42977882615537e-15,17528,0.875397069020324,"ENSG00000215386",23
24,"enrichment","Excit.L5.1","ENSG00000286227",10.0300510535916,3.14752606685977e-18,1.68716390115303e-15,2273,2.28871205299061,"ENSG00000286227",24
25,"enrichment","Excit.L5.1","CTNNA2",9.98776426238739,4.04368088228741e-18,2.0503647846647e-15,2272,1.33377666829875,"ENSG00000066032",25
26,"enrichment","Excit.L5.1","ENSG00000227958",9.9234300966863,5.91801327009166e-18,2.84686787077409e-15,9362,2.54432947111074,"ENSG00000227958",26
27,"enrichment","Excit.L5.1","ENSG00000224404",9.86080069020123,8.57088520412773e-18,4.01995943286601e-15,17912,3.86682104322985,"ENSG00000224404",27
28,"enrichment","Excit.L5.1","ENSG00000254171",9.80398133681439,1.19896268147167e-17,5.35565211121189e-15,5903,3.03513188646159,"ENSG00000254171",28
29,"enrichment","Excit.L5.1","B3GALT5",9.78534071910397,1.33844292679798e-17,5.8396576161993e-15,17643,1.33552622453356,"ENSG00000183778",29
30,"enrichment","Excit.L5.1","ENSG00000287364",9.74800865189097,1.66828616261245e-17,6.95527037706047e-15,1395,3.62486061439534,"ENSG00000287364",30
31,"enrichment","Excit.L5.1","ENSG00000229603",9.73742749908606,1.77572209538047e-17,7.24224396335498e-15,7664,1.97643042174661,"ENSG00000229603",31
32,"enrichment","Excit.L5.1","ENSG00000234446",9.59221054976321,4.17648828864474e-17,1.63239784965133e-14,3027,2.76772387941466,"ENSG00000234446",32
33,"enrichment","Excit.L5.1","CD24",9.58208325896973,4.43277282045216e-17,1.69720920172455e-14,6671,2.54556805300874,"ENSG00000272398",33
34,"enrichment","Excit.L5.1","ENSG00000250723",9.56556114130899,4.88494977343566e-17,1.83293085398853e-14,4455,4.14345889599627,"ENSG00000250723",34
35,"enrichment","Excit.L5.1","TYRP1",9.39970437567387,1.29275655633534e-16,4.66411649103988e-14,8723,2.39495889718097,"ENSG00000107165",35
36,"enrichment","Excit.L5.1","RORB",9.34365292777345,1.79475360230759e-16,6.35308911941373e-14,8938,4.09051428869982,"ENSG00000198963",36
37,"enrichment","Excit.L5.1","LINC02143",9.22031405486304,3.68878589754856e-16,1.28157985599831e-13,5901,2.85729742059738,"ENSG00000253236",37
38,"enrichment","Excit.L5.1","IGSF5",9.14908962879107,5.58636528425782e-16,1.90555998359929e-13,17645,2.44166076672025,"ENSG00000183067",38
39,"enrichment","Excit.L5.1","RNF146",9.04995059186456,9.94179987537442e-16,3.33068049039106e-13,6773,0.395046034783006,"ENSG00000118518",39
40,"enrichment","Excit.L5.1","RARB",8.90277719244797,2.33261109611656e-15,7.29368612904045e-13,3299,1.8801760235231,"ENSG00000077092",40
41,"enrichment","Excit.L5.1","ARFGEF2",8.86519313545474,2.89851947558582e-15,8.91461047237141e-13,17382,0.354335679545447,"ENSG00000124198",41
42,"enrichment","Excit.L5.1","NUAK1",8.83044664039583,3.54237287932057e-15,1.07191060627312e-12,11904,0.739182878709952,"ENSG00000074590",42
43,"enrichment","Excit.L5.1","SYT1",8.81706007518806,3.82677882520947e-15,1.13959043713897e-12,11769,0.431970560817873,"ENSG00000067715",43
44,"enrichment","Excit.L5.1","NRK",8.79665048995749,4.304689212016e-15,1.26187928604113e-12,18515,2.27071941845648,"ENSG00000123572",44
45,"enrichment","Excit.L5.1","CYYR1",8.74657646847531,5.74377885772743e-15,1.63271265378522e-12,17556,2.51162762156008,"ENSG00000166265",45
46,"enrichment","Excit.L5.1","RSU1",8.67358183348501,8.73842059463317e-15,2.44688819068527e-12,9524,0.523647181490721,"ENSG00000148484",46
47,"enrichment","Excit.L5.1","CLEC19A",8.56717712284017,1.60804847322744e-14,4.37226049365506e-12,14070,2.93085017188152,"ENSG00000261210",47
48,"enrichment","Excit.L5.1","RASA2",8.54186040690924,1.85856693244981e-14,4.91106679150576e-12,3962,0.433137059394174,"ENSG00000155903",48
49,"enrichment","Excit.L5.1","KIAA0319",8.47685210755983,2.69392492404757e-14,6.82982777027791e-12,6184,0.607544616078263,"ENSG00000137261",49
50,"enrichment","Excit.L5.1","IL1RAPL2",8.42748141545904,3.56915967253076e-14,8.9281339488466e-12,18514,4.68495772991074,"ENSG00000189108",50
51,"enrichment","Excit.L5.1","TM7SF3",8.33468417851673,6.04809900454896e-14,1.41835481780429e-11,11385,0.388407794304858,"ENSG00000064115",51
52,"enrichment","Excit.L5.1","ENSG00000235140",8.25540524313077,9.47692961532591e-14,2.09354266498558e-11,9698,1.94689777082161,"ENSG00000235140",52
53,"enrichment","Excit.L5.1","DNAJC1",8.22653356680201,1.11570804101559e-13,2.43393006482481e-11,9547,0.656997082218756,"ENSG00000136770",53
54,"enrichment","Excit.L5.1","KCNAB1",8.129025084006,1.93346940943806e-13,4.03042439894083e-11,4031,1.2009850909508,"ENSG00000169282",54
55,"enrichment","Excit.L5.1","LINC02465",8.09879891998565,2.2917315163814e-13,4.72474450316829e-11,4841,2.94911242967743,"ENSG00000249618",55
56,"enrichment","Excit.L5.1","LDLRAD3",7.98553728232353,4.3247445247018e-13,8.72435828257317e-11,10433,1.8194785014955,"ENSG00000179241",56
57,"enrichment","Excit.L5.1","ITGA11",7.95527030932769,5.12191100046068e-13,1.01149655031203e-10,13544,2.28797921775099,"ENSG00000137809",57
58,"enrichment","Excit.L5.1","COL13A1",7.93309737250198,5.79686220301872e-13,1.12118486382303e-10,9748,2.12637806825422,"ENSG00000197467",58
59,"enrichment","Excit.L5.1","RAB3C",7.90108653372159,6.9296696557843e-13,1.30007532412169e-10,5278,0.846150743026102,"ENSG00000152932",59
60,"enrichment","Excit.L5.1","TSHZ2",7.79945808628194,1.21918089512212e-12,2.22068473528019e-10,17414,3.09062452262008,"ENSG00000182463",60
61,"enrichment","Excit.L5.1","LINC03000",7.78941899053376,1.28896640498598e-12,2.32522103114827e-10,5900,4.32254192942374,"ENSG00000241956",61
62,"enrichment","Excit.L5.1","SMARCC1",7.77888290546227,1.36646759115154e-12,2.44155223596134e-10,3444,0.354419012576761,"ENSG00000173473",62
