"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
1,"enrichment","Excit.L5_6_NP","CD200R1L",25.4040708929893,1.14177024010713e-54,1.07103757373249e-50,3752,6.18137826267906,"ENSG00000206531"
2,"enrichment","Excit.L5_6_NP","LINC02042",21.6715592354094,7.18914712684939e-47,4.49585297489405e-43,3751,5.73104742989692,"ENSG00000240893"
3,"enrichment","Excit.L5_6_NP","CCDC80",15.8947897202827,2.53915253836583e-33,1.64265657835453e-30,3750,6.40738593586116,"ENSG00000091986"
4,"enrichment","Excit.L5_6_NP","HMGA2",14.5916891108054,4.89349207870196e-30,2.1858763068697e-27,11700,5.80537549908372,"ENSG00000149948"
5,"enrichment","Excit.L5_6_NP","GNAT3",13.1065852049221,3.21308189551521e-26,1.02170558375866e-23,7447,4.66728848481185,"ENSG00000214415"
6,"enrichment","Excit.L5_6_NP","FAM89A",13.0821080561941,3.71817378781504e-26,1.16261097388663e-23,1632,6.24966784989145,"ENSG00000182118"
7,"enrichment","Excit.L5_6_NP","GPRIN2",11.7123213843904,1.35643243481425e-22,3.2584935649925e-20,9651,5.5384006338301,"ENSG00000204175"
8,"enrichment","Excit.L5_6_NP","NGLY1",11.6872113650521,1.57694528334942e-22,3.65247783468129e-20,3301,1.21673213190501,"ENSG00000151092"
9,"enrichment","Excit.L5_6_NP","CRYM",11.4129334491773,8.17093574756704e-22,1.72241489393377e-19,14089,2.05016662865251,"ENSG00000103316"
10,"enrichment","Excit.L5_6_NP","LPIN3",11.3750152854004,1.02568500201078e-21,2.13809736919159e-19,17323,3.88983935922405,"ENSG00000132793"
1,"enrichment","Excit.L6_CT","MAP2K1",17.841464542869,4.3879876890218e-38,1.693807118093e-34,13529,1.46252373980153,"ENSG00000169032"
2,"enrichment","Excit.L6_CT","CDON",16.5938557899969,4.70948974844627e-35,8.83547371706004e-32,11111,1.11302924058031,"ENSG00000064309"
3,"enrichment","Excit.L6_CT","CEP70",16.0737229783279,9.10190592762774e-34,1.31354505467865e-30,3947,1.12334170245071,"ENSG00000114107"
4,"enrichment","Excit.L6_CT","JAM3",15.2119105183994,1.30992368478374e-31,1.44561636766045e-28,11154,1.22684813948547,"ENSG00000166086"
5,"enrichment","Excit.L6_CT","CPE",15.0673794999718,3.03579282832867e-31,3.16413940290413e-28,4966,0.943512669634178,"ENSG00000109472"
6,"enrichment","Excit.L6_CT","KSR2",14.9543410361325,5.86605192452019e-31,5.50265000779616e-28,12004,0.944014036785641,"ENSG00000171435"
7,"enrichment","Excit.L6_CT","ENSG00000278884",14.6708409289243,3.07611581506872e-30,2.62322767302292e-27,17507,2.93299229448786,"ENSG00000278884"
8,"enrichment","Excit.L6_CT","RAPGEF4",13.8585542793015,3.67964711517379e-28,2.76135438111102e-25,2724,0.819901494923516,"ENSG00000091428"
9,"enrichment","Excit.L6_CT","CCDC171",13.4499398625374,4.15669446029867e-27,2.43699202405198e-24,8740,0.860964907078472,"ENSG00000164989"
10,"enrichment","Excit.L6_CT","TNFRSF21",12.9574506761497,7.82217354960152e-26,3.76286661446344e-23,6476,1.21110079459201,"ENSG00000146072"
1,"enrichment","Excit.L6b","XKR4",22.2153886715173,4.70033891884445e-48,8.81830584564408e-44,8203,1.41407786252408,"ENSG00000206579"
2,"enrichment","Excit.L6b","NXPH4",19.2138016118385,2.51845163919752e-41,9.44973424059695e-38,11638,4.67363528396856,"ENSG00000182379"
3,"enrichment","Excit.L6b","FGF11",17.6287150255613,1.42021299774108e-37,1.56733035591885e-34,14744,3.89711163051608,"ENSG00000161958"
4,"enrichment","Excit.L6b","CPLX3",17.5863012448658,1.79701918653875e-37,1.87299316436964e-34,13597,5.26343613293895,"ENSG00000213578"
5,"enrichment","Excit.L6b","RNF220",16.9473598710447,6.38644092031576e-36,4.99233408775183e-33,503,2.88324293455067,"ENSG00000187147"
6,"enrichment","Excit.L6b","CDH24",16.7262818571949,2.22119085962208e-35,1.54339858212481e-32,12588,5.07400688987893,"ENSG00000139880"
7,"enrichment","Excit.L6b","F2R",16.6289842978162,3.85112093303171e-35,2.58038856516457e-32,5376,4.60535593053245,"ENSG00000181104"
8,"enrichment","Excit.L6b","LINC01735",16.3940377410547,1.4608215953521e-34,9.13549131680027e-32,1490,3.82817606501092,"ENSG00000261453"
9,"enrichment","Excit.L6b","HSF2BP",16.0677119820909,9.40048480044386e-34,5.03892843831792e-31,17667,3.26367343448479,"ENSG00000160207"
10,"enrichment","Excit.L6b","SLC1A2",15.5476955380714,1.86930952488458e-32,8.35002761818087e-30,10428,2.03294828729619,"ENSG00000110436"
