"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
46,"enrichment","L1~Sp09D05","PLPP3",10.0815749803864,1.50690828093929e-20,4.08699732891274e-18,467,1.45067015269494,"ENSG00000162407"
47,"enrichment","L1~Sp09D05","HTRA1",10.0519523120749,1.87783473916984e-20,4.98465238423042e-18,6468,0.885653097218717,"ENSG00000166033"
48,"enrichment","L1~Sp09D05","PRDX6",10.0006026411383,2.74807294292911e-20,7.14269959082992e-18,958,0.775579937666173,"ENSG00000117592"
49,"enrichment","L1~Sp09D05","CDC42EP4",9.99229364518094,2.92248069605248e-20,7.44099370692872e-18,10085,1.22995746934573,"ENSG00000179604"
50,"enrichment","L1~Sp09D05","SOX9",9.94642466491358,4.10294378295325e-20,1.0237665327225e-17,10078,1.31750421178497,"ENSG00000125398"
51,"enrichment","L1~Sp09D05","NCAN",9.92892953267703,4.66889507859623e-20,1.14213990197189e-17,10786,0.879610697150061,"ENSG00000130287"
52,"enrichment","L1~Sp09D05","SNTA1",9.64944024459315,3.62684153740533e-19,8.70162981166709e-17,11374,0.847088653531278,"ENSG00000101400"
53,"enrichment","L1~Sp09D05","PLEC",9.62501737518186,4.33272329881324e-19,1.0199067146414e-16,5478,0.67766940430516,"ENSG00000178209"
54,"enrichment","L1~Sp09D05","RAB31",9.62209124835353,4.42596517677969e-19,1.02256188047229e-16,10267,0.831980205170677,"ENSG00000168461"
55,"enrichment","L1~Sp09D05","ALDH1L1",9.56247888090092,6.8249598524477e-19,1.54814907489341e-16,2522,1.14905969753838,"ENSG00000144908"
56,"enrichment","L1~Sp09D05","RAMP1",9.46954841623804,1.33719313246059e-18,2.97907527153184e-16,2032,0.77151151671246,"ENSG00000132329"
57,"enrichment","L1~Sp09D05","GPR37L1",9.46144468093947,1.41774999272797e-18,3.10313138759195e-16,1036,1.24219132308707,"ENSG00000170075"
58,"enrichment","L1~Sp09D05","LRP1",9.4067916997991,2.10213496193745e-18,4.52176479053993e-16,7552,0.556051950311606,"ENSG00000123384"
59,"enrichment","L1~Sp09D05","MT2A",9.37808106937949,2.5842110919615e-18,5.46451145479859e-16,9276,1.07234719622577,"ENSG00000125148"
60,"enrichment","L1~Sp09D05","MT1H",9.3148987914574,4.06608622883464e-18,8.4547486318235e-16,9282,2.70140347861738,"ENSG00000205358"
61,"enrichment","L1~Sp09D05","EZR",9.3025280633501,4.44263683604353e-18,9.08628478139002e-16,4408,1.31901735102527,"ENSG00000092820"
62,"enrichment","L1~Sp09D05","ACSS1",9.27088900663562,5.570568190958e-18,1.12094207661923e-15,11352,1.19772580636233,"ENSG00000154930"
63,"enrichment","L1~Sp09D05","FGFR3",9.26548178908831,5.78995802833653e-18,1.14659549780201e-15,2804,1.37112841588352,"ENSG00000068078"
64,"enrichment","L1~Sp09D05","PBXIP1",9.07259544631304,2.2795420950671e-17,4.44368237157143e-15,819,1.1392847045945,"ENSG00000163346"
65,"enrichment","L1~Sp09D05","NEBL",9.03812784828063,2.90752360143218e-17,5.5806560694566e-15,6093,0.65991586499352,"ENSG00000078114"
66,"enrichment","L1~Sp09D05","PSD2",9.00346547713625,3.71180513861885e-17,7.01643650142558e-15,3609,0.972687114256698,"ENSG00000146005"
67,"enrichment","L1~Sp09D05","ID4",8.85753393954631,1.03219850092636e-16,1.92204604441154e-14,3886,1.47911316992274,"ENSG00000172201"
68,"enrichment","L1~Sp09D05","ADGRG1",8.85300460116737,1.06533901106488e-16,1.95458375030079e-14,9296,1.03649927239872,"ENSG00000205336"
69,"enrichment","L1~Sp09D05","SLC15A2",8.75111847404547,2.16383459154508e-16,3.91246382088644e-14,2498,1.42638928810564,"ENSG00000163406"
70,"enrichment","L1~Sp09D05","GSTM5",8.71717938704027,2.7372016986864e-16,4.87847548468736e-14,641,1.47587544513151,"ENSG00000134201"
71,"enrichment","L1~Sp09D05","MT1X",8.69527394068447,3.18478521580882e-16,5.59625075386349e-14,9283,1.10151015579124,"ENSG00000187193"
72,"enrichment","L1~Sp09D05","S100A1",8.59911116429956,6.17657164842171e-16,1.05565562249809e-13,795,0.802055735889277,"ENSG00000160678"
73,"enrichment","L1~Sp09D05","CLDN10",8.59910369510414,6.1768884612344e-16,1.05565562249809e-13,8066,1.41536305601343,"ENSG00000134873"
74,"enrichment","L1~Sp09D05","OAF",8.59265450518891,6.45653249290155e-16,1.08853647812756e-13,7179,1.43216786928482,"ENSG00000184232"
75,"enrichment","L1~Sp09D05","DBI",8.55248699239174,8.50329854100524e-16,1.41449536796775e-13,1676,0.939119507350639,"ENSG00000155368"
76,"enrichment","L1~Sp09D05","SOX2",8.54999424739061,8.64965294920498e-16,1.41990881834581e-13,2698,1.21218520277228,"ENSG00000181449"
77,"enrichment","L1~Sp09D05","CD81",8.54053538686454,9.22805550455629e-16,1.49518468149148e-13,6556,0.652491368994032,"ENSG00000110651"
78,"enrichment","L1~Sp09D05","EMID1",8.53857737836605,9.35248876459623e-16,1.49591858752696e-13,11809,1.18103656671289,"ENSG00000186998"
79,"enrichment","L1~Sp09D05","LRP4",8.48016454146172,1.39354937510634e-15,2.20074962073756e-13,6734,1.19327188682382,"ENSG00000134569"
80,"enrichment","L1~Sp09D05","SLC4A4",8.47796371839431,1.41460391449822e-15,2.20607480465998e-13,2967,1.23666483239934,"ENSG00000080493"
81,"enrichment","L1~Sp09D05","PRDX1",8.41297498479044,2.20047197916998e-15,3.38927017433638e-13,412,0.472523329382046,"ENSG00000117450"
82,"enrichment","L1~Sp09D05","ATP13A4",8.37202816392738,2.90391687041952e-15,4.41820327748219e-13,2747,1.28191047775644,"ENSG00000127249"
83,"enrichment","L1~Sp09D05","S1PR1",8.35508473764661,3.25638201541665e-15,4.85540103686151e-13,611,1.22561724603587,"ENSG00000170989"
84,"enrichment","L1~Sp09D05","LGALS3",8.35450758885588,3.26910618063776e-15,4.85540103686151e-13,8278,1.22905182901839,"ENSG00000131981"
85,"enrichment","L1~Sp09D05","APCDD1",8.33939409491445,3.62040209741579e-15,5.31389841968934e-13,10269,1.1527470541135,"ENSG00000154856"
86,"enrichment","L1~Sp09D05","SCARA3",8.26759869475236,5.87090636858736e-15,8.51691021563906e-13,5144,1.26956922889941,"ENSG00000168077"
87,"enrichment","L1~Sp09D05","GATM",8.21384892780953,8.41781922779749e-15,1.20190598312728e-12,8660,0.862056412092932,"ENSG00000171766"
88,"enrichment","L1~Sp09D05","PPP1R1B",8.21278964720153,8.47769529618471e-15,1.20190598312728e-12,9827,0.740002151793962,"ENSG00000131771"
89,"enrichment","L1~Sp09D05","FZD8",8.19327363341943,9.65937533725008e-15,1.35404906412957e-12,6136,1.71008786890706,"ENSG00000177283"
90,"enrichment","L1~Sp09D05","GJB6",8.16874246436035,1.13781691569753e-14,1.57726709336026e-12,7907,1.51847367186421,"ENSG00000121742"
91,"enrichment","L1~Sp09D05","PHGDH",8.1575282295545,1.22615264551891e-14,1.68104180280153e-12,699,1.07196498818342,"ENSG00000092621"
92,"enrichment","L1~Sp09D05","STON2",8.1308039896508,1.4649501220283e-14,1.9865997524375e-12,8427,1.15704050110694,"ENSG00000140022"
93,"enrichment","L1~Sp09D05","ABLIM1",8.11002617782676,1.68191253767897e-14,2.25629471183687e-12,6434,0.600202195522678,"ENSG00000099204"
94,"enrichment","L1~Sp09D05","STOM",8.08783008063271,1.94885168849776e-14,2.5865823048615e-12,5824,1.00378701303681,"ENSG00000148175"
95,"enrichment","L1~Sp09D05","ENTPD2",8.04045458552577,2.66675359439533e-14,3.50214924670275e-12,5994,1.82328096193389,"ENSG00000054179"
96,"enrichment","L1~Sp09D05","FABP7",7.98808725538534,3.76692828487272e-14,4.8954372168825e-12,4299,0.810416566106222,"ENSG00000164434"
97,"enrichment","L1~Sp09D05","SLC39A12",7.97795171899806,4.02673454576558e-14,5.1791278549455e-12,6088,1.58743730021237,"ENSG00000148482"
98,"enrichment","L1~Sp09D05","ADGRV1",7.95056355769618,4.82074406042112e-14,6.13710233651163e-12,3466,1.53976507922344,"ENSG00000164199"
99,"enrichment","L1~Sp09D05","PLTP",7.94566229238363,4.97833951644698e-14,6.27371351587804e-12,11472,1.43355233086437,"ENSG00000100979"
100,"enrichment","L1~Sp09D05","SCG3",7.90779550158489,6.38035905503533e-14,7.96013595706207e-12,8685,0.613132468495091,"ENSG00000104112"
1,"enrichment","L2.3~Sp09D01","FKBP1A",11.6358480186707,1.01974685110071e-25,6.36118085716621e-22,11265,1.06320688890266,"ENSG00000088832"
2,"enrichment","L2.3~Sp09D01","MAPK1",11.0222824658834,1.21003345587192e-23,5.03212579848604e-20,11767,1.01384410565656,"ENSG00000100030"
3,"enrichment","L2.3~Sp09D01","RTN4",10.8259067225035,5.47047024639893e-23,1.70623966985183e-19,1436,0.72450221988434,"ENSG00000115310"
4,"enrichment","L2.3~Sp09D01","HPCAL1",10.6787670739364,1.6826073113518e-22,3.92221846804144e-19,1272,1.12673392048947,"ENSG00000115756"
5,"enrichment","L2.3~Sp09D01","KCNK1",10.663758422532,1.88628653480672e-22,3.92221846804144e-19,1190,1.14245066168311,"ENSG00000135750"
6,"enrichment","L2.3~Sp09D01","PEG10",10.2205183442392,5.34757496719233e-21,9.53090647009878e-18,4761,1.08168425323126,"ENSG00000242265"
7,"enrichment","L2.3~Sp09D01","HOPX",10.1844528391076,7.00162042826534e-21,1.05391253785314e-17,2951,1.57503399201897,"ENSG00000171476"
8,"enrichment","L2.3~Sp09D01","AP1S1",10.124975748171,1.09099586892554e-20,1.23738767824682e-17,4830,1.04721894105023,"ENSG00000106367"
9,"enrichment","L2.3~Sp09D01","ARPP19",9.93543359445927,4.44979700566694e-20,4.27043595713083e-17,8693,0.830700278142631,"ENSG00000128989"
10,"enrichment","L2.3~Sp09D01","NPTXR",9.83602205286447,9.25676980690146e-20,8.2491042936359e-17,11909,1.38750767283561,"ENSG00000221890"
11,"enrichment","L2.3~Sp09D01","LAMP5",9.70255121113729,2.46173511124272e-19,2.04750714985761e-16,11311,2.04814525072452,"ENSG00000125869"
12,"enrichment","L2.3~Sp09D01","ENC1",9.65090759043287,3.58815031325131e-19,2.79786020675771e-16,3411,1.49064689643236,"ENSG00000171617"
13,"enrichment","L2.3~Sp09D01","PSD3",9.57033202250935,6.44672398624147e-19,4.46829602513048e-16,5097,0.896160452629185,"ENSG00000156011"
14,"enrichment","L2.3~Sp09D01","CACNA2D1",9.53609046593573,8.26358887645202e-19,5.4261334117166e-16,4722,1.16773501860024,"ENSG00000153956"
15,"enrichment","L2.3~Sp09D01","ATP6V1H",9.51420534061192,9.68253642987286e-19,6.03996622495469e-16,5223,1.25430240681461,"ENSG00000047249"
16,"enrichment","L2.3~Sp09D01","GABRB3",9.44552502241739,1.5902435463749e-18,8.62603412372752e-16,8557,1.14499663176325,"ENSG00000166206"
17,"enrichment","L2.3~Sp09D01","SIRPA",9.40512804657292,2.1273869923947e-18,1.05852233404127e-15,11268,0.697479630268535,"ENSG00000198053"
18,"enrichment","L2.3~Sp09D01","ATP2B4",9.40008726548874,2.20596190165703e-18,1.05852233404127e-15,1052,0.88471626476739,"ENSG00000058668"
19,"enrichment","L2.3~Sp09D01","NPTN",9.34681320216455,3.23455381427442e-18,1.39152735816854e-15,8789,1.07335327328434,"ENSG00000156642"
20,"enrichment","L2.3~Sp09D01","GRIA2",9.31768463424945,3.98563812409534e-18,1.60402649149076e-15,3169,0.925690269083048,"ENSG00000120251"
21,"enrichment","L2.3~Sp09D01","DOCK4",9.25473360708189,6.25164324363313e-18,2.43735940961147e-15,4881,0.767377013333734,"ENSG00000128512"
22,"enrichment","L2.3~Sp09D01","WASF1",9.20447758128254,8.94512591668116e-18,3.18855402675755e-15,4260,1.01872678387712,"ENSG00000112290"
23,"enrichment","L2.3~Sp09D01","YWHAZ",9.15862795970601,1.2392568823092e-17,4.17864023342962e-15,5363,0.797427053654443,"ENSG00000164924"
24,"enrichment","L2.3~Sp09D01","MAST3",9.12115833082957,1.61656145552556e-17,5.30742650503601e-15,10755,0.737943860826334,"ENSG00000099308"
25,"enrichment","L2.3~Sp09D01","PTK2B",9.08713597284633,2.05680300606061e-17,6.41516857590303e-15,5141,1.08549467663114,"ENSG00000120899"
26,"enrichment","L2.3~Sp09D01","MEF2D",9.00482650679436,3.67631600607246e-17,1.09204091647048e-14,864,0.831190224911621,"ENSG00000116604"
27,"enrichment","L2.3~Sp09D01","NPTX2",8.96013863200999,5.03324442281439e-17,1.42715357770528e-14,4777,1.5527555145185,"ENSG00000106236"
28,"enrichment","L2.3~Sp09D01","PRKCG",8.953922623731,5.25772330422861e-17,1.45767457652347e-14,11161,1.18252094004732,"ENSG00000126583"
29,"enrichment","L2.3~Sp09D01","PLPPR4",8.87462244253528,9.16088694661715e-17,2.4166057189622e-14,596,1.34595408569499,"ENSG00000117600"
30,"enrichment","L2.3~Sp09D01","NCAM2",8.87250140490861,9.29761738619633e-17,2.4166057189622e-14,11603,1.01941343631024,"ENSG00000154654"
31,"enrichment","L2.3~Sp09D01","BTBD3",8.82935450680542,1.25625977462927e-16,3.10571117865755e-14,11316,1.01894091562278,"ENSG00000132640"
32,"enrichment","L2.3~Sp09D01","PCDH7",8.80980366585968,1.43944148526546e-16,3.29996226622009e-14,2889,1.24466482065221,"ENSG00000169851"
33,"enrichment","L2.3~Sp09D01","ZNF706",8.80828058742471,1.45477656814768e-16,3.29996226622009e-14,5365,0.557978061585661,"ENSG00000120963"
34,"enrichment","L2.3~Sp09D01","PAK1",8.7941679739116,1.60479675765278e-16,3.57525791937073e-14,7027,1.15057087197747,"ENSG00000149269"
35,"enrichment","L2.3~Sp09D01","TGM3",8.78993173502633,1.65275093750826e-16,3.6174948590093e-14,11271,2.08694831383643,"ENSG00000125780"
36,"enrichment","L2.3~Sp09D01","YWHAH",8.77535267527282,1.82890001135408e-16,3.86734856638196e-14,11852,1.00456500221084,"ENSG00000128245"
37,"enrichment","L2.3~Sp09D01","ITPKA",8.74996582631445,2.18114147094445e-16,4.53532016525048e-14,8617,1.67512150359183,"ENSG00000137825"
38,"enrichment","L2.3~Sp09D01","MAN1A1",8.60355671598362,5.99069776594221e-16,1.13242341405901e-13,4293,1.98372672168535,"ENSG00000111885"
39,"enrichment","L2.3~Sp09D01","ARF1",8.54049527983478,9.23037814462652e-16,1.64511711046229e-13,1157,0.602657146527068,"ENSG00000143761"
40,"enrichment","L2.3~Sp09D01","TOMM20",8.52810416740708,1.00466062219838e-15,1.76537266514747e-13,1196,0.495465293683136,"ENSG00000173726"
41,"enrichment","L2.3~Sp09D01","TMEM59L",8.50377272331538,1.18629801610582e-15,1.98472719357482e-13,10771,0.833547629314075,"ENSG00000105696"
42,"enrichment","L2.3~Sp09D01","PCDH8",8.5029316189587,1.19312712021571e-15,1.98472719357482e-13,8033,1.93964927382812,"ENSG00000136099"
43,"enrichment","L2.3~Sp09D01","MOB1B",8.49575620375107,1.2529912170246e-15,2.05688400310512e-13,2965,0.94230229494923,"ENSG00000173542"
44,"enrichment","L2.3~Sp09D01","BAIAP2",8.48114285034047,1.38425942958761e-15,2.24285982383572e-13,10180,0.985197215035528,"ENSG00000175866"
45,"enrichment","L2.3~Sp09D01","OLFM1",8.40035050927115,2.39708837501442e-15,3.64708226422926e-13,5960,0.9145008666251,"ENSG00000130558"
46,"enrichment","L2.3~Sp09D01","KCTD4",8.39501342213341,2.48537335086737e-15,3.73584553318329e-13,7991,1.51737011486325,"ENSG00000180332"
47,"enrichment","L2.3~Sp09D01","PDE2A",8.31942848410697,4.14225293902541e-15,5.94008593876794e-13,6985,0.955046486730874,"ENSG00000186642"
48,"enrichment","L2.3~Sp09D01","SNN",8.30879421766025,4.44996729620742e-15,6.23795415589705e-13,9082,0.623459541769921,"ENSG00000184602"
49,"enrichment","L2.3~Sp09D01","PRNP",8.28784989499046,5.12367775253716e-15,6.94815256963627e-13,11298,0.53866124747888,"ENSG00000171867"
50,"enrichment","L2.3~Sp09D01","PDK2",8.27159544032163,5.71526207756972e-15,7.66705480427525e-13,9961,0.538093257800783,"ENSG00000005882"
51,"enrichment","L2.3~Sp09D01","GRIA4",8.24538825744587,6.81450452124613e-15,8.76471736155328e-13,7095,1.02269762924182,"ENSG00000152578"
52,"enrichment","L2.3~Sp09D01","RHBDD2",8.21077378182682,8.5926381837869e-15,1.07201753980925e-12,4701,0.673218931478647,"ENSG00000005486"
53,"enrichment","L2.3~Sp09D01","SERINC3",8.18889381105913,9.94598992039084e-15,1.21653108085094e-12,11453,0.48517103876374,"ENSG00000132824"
54,"enrichment","L2.3~Sp09D01","CHST1",8.14249302401773,1.35528791225155e-14,1.59514830125003e-12,6719,0.934876028464932,"ENSG00000175264"
55,"enrichment","L2.3~Sp09D01","AK5",8.10722103482864,1.71350758133489e-14,1.97941857266057e-12,522,0.761058688595683,"ENSG00000154027"
56,"enrichment","L2.3~Sp09D01","DGKA",8.09317343988424,1.8809572278894e-14,2.15291948395855e-12,7520,1.74023572307198,"ENSG00000065357"
57,"enrichment","L2.3~Sp09D01","ANXA11",8.06846022198647,2.21572468280499e-14,2.49039469753829e-12,6276,0.684940089650841,"ENSG00000122359"
58,"enrichment","L2.3~Sp09D01","MFSD4A",8.0400728322956,2.67344020289848e-14,2.92577543608434e-12,1069,1.28047053797885,"ENSG00000174514"
59,"enrichment","L2.3~Sp09D01","MBOAT7",8.02696556867237,2.91520607853273e-14,3.1626183509369e-12,11169,0.681708240583389,"ENSG00000125505"
60,"enrichment","L2.3~Sp09D01","GNAL",7.98470008602768,3.85178376331747e-14,4.03822304463435e-12,10272,1.22590569379305,"ENSG00000141404"
61,"enrichment","L2.3~Sp09D01","ICAM5",7.97911158190939,3.99605623327645e-14,4.15456646386308e-12,10620,1.31356445734844,"ENSG00000105376"
62,"enrichment","L2.3~Sp09D01","CA10",7.97658856737204,4.06292840254705e-14,4.18918138431215e-12,9982,1.30516178703091,"ENSG00000154975"
63,"enrichment","L2.3~Sp09D01","PPP3CA",7.9687920569496,4.27664434016551e-14,4.30285603128266e-12,3048,0.792032056487525,"ENSG00000138814"
64,"enrichment","L2.3~Sp09D01","PHYHIP",7.96343076119623,4.43001801328311e-14,4.42151237869761e-12,5113,0.966787693123443,"ENSG00000168490"
65,"enrichment","L2.3~Sp09D01","MET",7.95594085549966,4.65342908639245e-14,4.60763343506605e-12,4892,2.25739367974904,"ENSG00000105976"
66,"enrichment","L2.3~Sp09D01","PLD3",7.92703195559697,5.62513895637927e-14,5.48275262654592e-12,10950,0.654837740893869,"ENSG00000105223"
67,"enrichment","L2.3~Sp09D01","LONRF2",7.89494997908287,6.93941658087258e-14,6.60886727198216e-12,1620,0.799818871476943,"ENSG00000170500"
68,"enrichment","L2.3~Sp09D01","ATP1A1",7.88358467933721,7.47436564510463e-14,6.958969088681e-12,689,0.768566886283895,"ENSG00000163399"
69,"enrichment","L2.3~Sp09D01","TMEM130",7.84752336892699,9.45627916718889e-14,8.73900288072952e-12,4778,0.89078991800776,"ENSG00000166448"
70,"enrichment","L2.3~Sp09D01","EPHA4",7.84213959321501,9.79367988557946e-14,8.98426104797716e-12,1980,1.24703359844995,"ENSG00000116106"
71,"enrichment","L2.3~Sp09D01","ANO3",7.8346452463286,1.02832362574904e-13,9.29664170640943e-12,6661,1.68518242893454,"ENSG00000134343"
72,"enrichment","L2.3~Sp09D01","IGSF8",7.80023524471936,1.2859890340433e-13,1.13787228288824e-11,888,0.512501624379747,"ENSG00000162729"
73,"enrichment","L2.3~Sp09D01","CRYM",7.79340358512933,1.3442678298527e-13,1.17280317798897e-11,9127,1.28514497927467,"ENSG00000103316"
74,"enrichment","L2.3~Sp09D01","SUB1",7.79105855025562,1.36486813053251e-13,1.17435136527749e-11,3297,0.536489485948703,"ENSG00000113387"
75,"enrichment","L2.3~Sp09D01","TESPA1",7.75587299501662,1.71414206982068e-13,1.435277614972e-11,7510,1.77697267743007,"ENSG00000135426"
76,"enrichment","L2.3~Sp09D01","DOC2A",7.72136344197552,2.14208050362952e-13,1.73536340021311e-11,9189,1.06325440064515,"ENSG00000149927"
77,"enrichment","L2.3~Sp09D01","NCDN",7.70627401985494,2.3608802913457e-13,1.8641988933436e-11,312,1.04699096400302,"ENSG00000020129"
78,"enrichment","L2.3~Sp09D01","OCIAD1",7.67259736724219,2.93196044575996e-13,2.24827184640554e-11,2928,0.49888038167368,"ENSG00000109180"
79,"enrichment","L2.3~Sp09D01","RBFOX1",7.66355294782434,3.10729655442199e-13,2.33533926584149e-11,9067,0.967407517257996,"ENSG00000078328"
80,"enrichment","L2.3~Sp09D01","CELSR2",7.65914531987688,3.19645638939299e-13,2.3879634679082e-11,630,0.570294663662849,"ENSG00000143126"
81,"enrichment","L2.3~Sp09D01","ACVR1C",7.64710594448632,3.45307326847677e-13,2.54914450281161e-11,1753,1.91906900543467,"ENSG00000123612"
82,"enrichment","L2.3~Sp09D01","PLEKHA2",7.63448015340287,3.74404691698368e-13,2.71574007769119e-11,5189,1.34543208677516,"ENSG00000169499"
