Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to9,Feature log2 fold change topic 3to9
ENSG00000048707,VPS13D,46,-0.4929,50,-0.3648,67,0.47963
ENSG00000162496,DHRS3,165,2.14404,53,0.06657,35,-1.6434
ENSG00000116731,PRDM2,106,0.28156,118,0.46401,82,-0.4373
ENSG00000189337,KAZN,81,0.96420,35,-0.4276,42,-0.4525
ENSG00000142634,EFHD2,3,-3.9506,54,0.13613,56,0.95054
ENSG00000116786,PLEKHM2,60,-0.3273,48,-0.6893,80,0.55790
ENSG00000065526,SPEN,90,0.71675,124,1.28944,45,-1.2491
ENSG00000159363,ATP13A2,23,-2.4146,41,-1.5568,134,2.07119
ENSG00000117118,SDHB,145,0.92988,55,-0.6630,79,-0.3393
ENSG00000117115,PADI2,13,-1.6991,121,1.93981,34,-0.9847
ENSG00000117154,IGSF21,0,-5.9534,44,-0.2340,59,1.39353
ENSG00000127463,EMC1,82,1.31831,16,-1.3177,35,-0.4831
ENSG00000053372,MRTO4,0,-5.4726,2,-3.9994,44,4.74230
ENSG00000053371,AKR7A2,36,-0.1958,49,0.31815,40,-0.0902
ENSG00000077549,CAPZB,160,-0.4931,235,0.11846,224,0.18320
ENSG00000173436,MICOS10,392,0.68431,231,-0.1935,246,-0.3415
ENSG00000158747,NBL1,418,1.25924,197,-0.0328,171,-0.8451
ENSG00000162545,CAMK2N1,212,-2.9737,891,-0.8256,1776,1.68621
ENSG00000158828,PINK1,345,-0.2861,252,-0.7729,444,0.57267
ENSG00000189410,SH2D5,14,-1.8154,6,-2.9496,58,2.43393
ENSG00000127483,HP1BP3,416,1.23911,113,-0.9210,185,-0.5139
ENSG00000075151,EIF4G3,60,-1.1458,176,0.56259,127,0.11006
ENSG00000076864,RAP1GAP,18,-2.9435,29,-2.2890,160,2.74316
ENSG00000090686,USP48,55,-0.0519,63,0.16272,56,-0.0670
ENSG00000070831,CDC42,234,0.12499,164,-0.4363,221,0.15220
ENSG00000004487,KDM1A,46,0.15906,48,0.23555,40,-0.2282
ENSG00000169641,LUZP1,73,0.47175,62,0.19931,51,-0.3960
ENSG00000125944,HNRNPR,192,0.98846,78,-0.4959,99,-0.4458
ENSG00000142676,RPL11,2192,1.99140,1125,0.71692,469,-1.8214
ENSG00000057757,PITHD1,120,-0.6848,74,-1.4250,210,1.11374
ENSG00000011009,LYPLA2,34,-0.1541,25,-0.6325,40,0.42369
ENSG00000189266,PNRC2,195,1.60820,58,-0.4646,64,-0.9709
ENSG00000188529,SRSF10,46,-0.3981,136,1.42530,51,-0.8373
ENSG00000001461,NIPAL3,0,-5.9248,59,0.35473,53,0.81313
ENSG00000133226,SRRM1,154,1.52552,106,0.83974,46,-1.5029
ENSG00000117614,SYF2,132,1.11262,134,1.14421,50,-1.3963
ENSG00000117616,RSRP1,120,0.91532,51,-0.5041,65,-0.3853
ENSG00000183726,TMEM50A,171,0.85535,134,0.44492,88,-0.7846
ENSG00000117643,MAN1C1,83,1.09501,30,-0.5670,40,-0.5054
ENSG00000162430,SELENON,162,2.02836,20,-1.4906,42,-1.1029
ENSG00000117640,MTFR1L,54,-0.4133,74,0.10690,71,0.15283
ENSG00000117632,STMN1,253,-2.1399,435,-1.3295,1214,1.81798
ENSG00000158008,EXTL1,0,-5.8667,22,-1.1579,56,2.29033
ENSG00000142669,SH3BGRL3,213,0.06316,203,-0.0145,204,-0.0282
ENSG00000198830,HMGN2,433,1.36435,270,0.52014,153,-1.1951
ENSG00000117713,ARID1A,151,1.28874,83,0.24175,58,-0.9942
ENSG00000090273,NUDC,228,0.53525,70,-1.3411,170,0.18917
ENSG00000253368,TRNP1,11,-2.4988,44,-0.4502,67,1.27718
ENSG00000142784,WDTC1,89,0.79183,15,-1.9749,56,0.11520
ENSG00000186501,TMEM222,82,0.03172,72,-0.1813,82,0.08166
ENSG00000126705,AHDC1,50,-0.0087,70,0.55394,47,-0.3398
ENSG00000126709,IFI6,833,2.82681,241,0.33383,99,-2.4292
ENSG00000117758,STX12,161,0.79718,40,-1.4140,100,-0.0086
ENSG00000117751,PPP1R8,20,-0.8626,30,-0.2026,37,0.56048
ENSG00000117748,RPA2,65,0.36112,48,-0.1348,51,-0.1487
ENSG00000126698,DNAJC8,162,0.55639,78,-0.6164,115,-0.0695
ENSG00000130770,ATP5IF1,313,-0.4785,185,-1.2885,472,0.92239
ENSG00000198492,YTHDF2,40,-0.9212,27,-1.5314,83,1.30937
ENSG00000116350,SRSF4,98,1.17069,48,-0.0638,43,-0.7622
ENSG00000162512,SDC3,85,-0.5036,46,-1.4230,131,0.99262
ENSG00000134644,PUM1,80,-1.0326,40,-2.0569,182,1.58879
ENSG00000121766,ZCCHC17,72,-0.8428,113,-0.1265,131,0.50193
ENSG00000121769,FABP3,12,-3.1138,52,-0.9068,111,1.78145
ENSG00000162517,PEF1,42,-0.8090,23,-1.6822,81,1.29829
ENSG00000084636,COL16A1,68,0.64953,60,0.44151,41,-0.6466
ENSG00000121753,ADGRB2,36,-2.8170,36,-2.8366,289,2.99384
ENSG00000184007,PTP4A2,175,0.14649,155,-0.0553,159,-0.0553
ENSG00000121774,KHDRBS1,149,0.14017,90,-0.6659,142,0.24636
ENSG00000025800,KPNA6,26,-0.9449,40,-0.3021,52,0.66123
ENSG00000084623,EIF3I,55,-0.8368,17,-2.5320,110,1.59217
ENSG00000175130,MARCKSL1,106,-0.1215,140,0.33884,112,-0.1409
ENSG00000160058,BSDC1,93,0.55036,45,-0.6036,66,-0.0701
ENSG00000176261,ZBTB8OS,47,0.32384,18,-1.1996,40,0.31375
ENSG00000162521,RBBP4,63,-0.3842,114,0.57372,78,-0.1779
ENSG00000162522,KIAA1522,25,-0.7163,17,-1.3198,45,1.08930
ENSG00000134684,YARS,30,-1.6400,27,-1.8051,103,1.85728
ENSG00000121905,HPCA,5,-4.8302,59,-1.4461,183,2.49500
ENSG00000121900,TMEM54,0,-5.0415,4,-2.6227,32,3.55874
ENSG00000134686,PHC2,57,0.32187,4,-3.4587,52,0.73661
ENSG00000163866,SMIM12,12,-2.0039,12,-2.1102,57,2.20477
ENSG00000116544,DLGAP3,13,-2.5734,95,0.40001,80,0.56194
ENSG00000116560,SFPQ,204,0.24449,299,0.90146,154,-0.7084
ENSG00000146463,ZMYM4,85,0.53827,102,0.84338,53,-0.8300
ENSG00000142687,KIAA0319L,87,0.71732,35,-0.7774,56,-0.1321
ENSG00000020129,NCDN,157,-2.0331,191,-1.7386,708,2.02161
ENSG00000126067,PSMB2,122,0.00630,51,-1.3552,132,0.60519
ENSG00000142686,C1orf216,35,-1.5681,10,-3.3961,119,2.37558
ENSG00000092847,AGO1,50,0.39585,25,-0.7370,40,0.09543
ENSG00000054116,TRAPPC3,65,0.45159,1,-5.2573,54,0.70369
ENSG00000116871,MAP7D1,178,-0.3029,61,-1.9270,242,1.01555
ENSG00000054118,THRAP3,196,1.09020,103,0.00284,90,-0.7298
ENSG00000181817,LSM10,38,-0.1830,27,-0.7176,46,0.48195
ENSG00000116898,MRPS15,99,0.92916,19,-1.6826,57,-0.0619
ENSG00000163875,MEAF6,30,-2.1038,58,-1.0944,139,1.64780
ENSG00000197982,C1orf122,116,-0.7260,210,0.21924,189,0.21718
ENSG00000116954,RRAGC,74,0.45191,32,-0.8868,57,0.10988
ENSG00000174574,AKIRIN1,17,-2.6427,77,-0.3775,113,1.24776
ENSG00000168653,NDUFS5,562,-0.1965,366,-0.8692,683,0.55936
ENSG00000127603,MACF1,377,0.72915,502,1.24555,188,-1.2239
ENSG00000090621,PABPC4,80,0.21117,120,0.88505,62,-0.6796
ENSG00000116983,HPCAL4,53,-3.0505,182,-1.2247,479,2.02415
ENSG00000131236,CAP1,278,1.10666,133,-0.1423,128,-0.6787
ENSG00000131238,PPT1,216,0.79444,87,-0.6898,130,-0.2230
ENSG00000084073,ZMPSTE24,64,0.88402,21,-0.9092,36,-0.2212
ENSG00000084070,SMAP2,112,-0.3984,121,-0.2744,151,0.37747
ENSG00000117016,RIMS3,15,-3.1494,36,-1.8981,153,2.55578
ENSG00000066136,NFYC,56,0.23701,35,-0.5210,49,0.11691
ENSG00000198815,FOXJ3,29,-1.2789,70,0.10642,71,0.50494
ENSG00000177181,RIMKLA,44,0.09757,36,-0.2221,41,0.06305
ENSG00000127125,PPCS,16,-1.5807,12,-2.0937,56,1.95662
ENSG00000065978,YBX1,380,1.94683,258,1.17987,75,-2.0729
ENSG00000117394,SLC2A1,1855,5.08015,44,-2.6602,56,-4.0759
ENSG00000117395,EBNA1BP2,78,0.03896,35,-1.1954,81,0.52608
ENSG00000142949,PTPRF,32,-2.3157,34,-2.2107,178,2.41691
ENSG00000126091,ST3GAL3,0,-5.5662,27,-0.5115,44,1.65369
ENSG00000117408,IPO13,0,-6.0300,69,0.48355,56,0.68745
ENSG00000117410,ATP6V0B,209,-0.7500,105,-1.7956,387,1.30056
ENSG00000117411,B4GALT2,21,-1.9050,35,-1.1913,88,1.63589
ENSG00000178028,DMAP1,38,-0.3469,53,0.17525,48,0.07668
ENSG00000117419,ERI3,120,-0.3936,97,-0.7193,166,0.61255
ENSG00000187147,RNF220,102,-0.0846,37,-1.6266,118,0.76005
ENSG00000142937,RPS8,2029,1.62363,1575,1.13937,527,-1.7726
ENSG00000126088,UROD,30,-1.2436,37,-0.8947,75,1.16332
ENSG00000117450,PRDX1,428,0.46013,312,-0.0597,311,-0.2516
ENSG00000117448,AKR1A1,24,-0.7028,12,-1.6970,44,1.23206
ENSG00000085998,POMGNT1,88,0.41567,56,-0.3154,68,-0.0980
ENSG00000132128,LRRC41,60,0.41582,2,-4.5089,51,0.71351
ENSG00000173660,UQCRH,270,-0.6697,216,-1.0171,461,0.92216
ENSG00000123472,ATPAF1,127,-0.0530,153,0.25176,129,-0.1211
ENSG00000159658,EFCAB14,184,1.18289,210,1.43168,62,-1.6527
ENSG00000162368,CMPK1,125,0.38260,28,-1.9199,106,0.45883
ENSG00000162374,ELAVL4,10,-3.9756,41,-1.9544,182,2.81075
ENSG00000185104,FAF1,67,0.79778,51,0.35190,36,-0.6939
ENSG00000123091,RNF11,333,-0.5451,252,-0.9765,519,0.82796
ENSG00000085832,EPS15,104,-0.7022,140,-0.2387,174,0.50973
ENSG00000078618,NRDC,36,-1.1901,76,-0.0484,84,0.58734
ENSG00000169213,RAB3B,46,-1.4024,43,-1.5041,132,1.57767
ENSG00000134717,BTF3L4,25,-1.6283,86,0.31023,76,0.44923
ENSG00000157077,ZFYVE9,11,-1.7523,8,-2.2259,42,2.11689
ENSG00000162378,ZYG11B,70,-1.0994,104,-0.4896,157,0.84946
ENSG00000116171,SCP2,195,0.96099,181,0.82166,89,-1.0806
ENSG00000162384,CZIB,38,-0.1349,44,0.11026,41,0.00945
ENSG00000162385,MAGOH,64,0.85775,8,-2.3002,39,0.10898
ENSG00000157193,LRP8,44,-0.5763,59,-0.1276,67,0.38012
ENSG00000116209,TMEM59,496,1.78459,52,-1.9283,157,-0.8039
ENSG00000116221,MRPL37,0,-6.0080,17,-1.6946,63,2.81110
ENSG00000157216,SSBP3,153,-0.3426,97,-1.0502,209,0.73339
ENSG00000116133,DHCR24,54,-1.7010,51,-1.8007,195,1.88815
ENSG00000162402,USP24,11,-1.9826,108,1.68984,36,-0.7068
ENSG00000162407,PLPP3,144,0.58507,117,0.23478,93,-0.4883
ENSG00000162409,PRKAA2,15,-1.9567,58,0.13919,58,0.67038
ENSG00000162601,MYSM1,32,-0.5439,53,0.27889,45,0.09842
ENSG00000177606,JUN,361,1.23792,167,-0.0850,151,-0.8059
ENSG00000134709,HOOK1,12,-1.6822,26,-0.5061,40,1.08933
ENSG00000162599,NFIA,344,1.88641,188,0.74229,79,-1.7439
ENSG00000162604,TM2D1,53,-0.0593,11,-2.4118,62,0.93433
ENSG00000116641,DOCK7,0,-5.5397,104,1.87490,32,-0.7001
ENSG00000162434,JAK1,208,1.44002,112,0.34078,71,-1.1616
ENSG00000162433,AK4,47,-0.6562,49,-0.5915,77,0.69419
ENSG00000116675,DNAJC6,47,-3.1287,186,-1.1030,449,1.94493
ENSG00000184588,PDE4B,33,-0.9394,36,-0.8107,69,0.96457
ENSG00000118473,SGIP1,21,-2.5731,114,-0.0323,130,0.94169
ENSG00000142864,SERBP1,239,0.83898,201,0.53437,124,-0.8248
ENSG00000116729,WLS,193,1.11211,31,-1.7858,97,-0.2046
ENSG00000033122,LRRC7,61,-0.9004,19,-2.6368,127,1.66856
ENSG00000116754,SRSF11,245,0.70918,202,0.38237,142,-0.6516
ENSG00000118454,ANKRD13C,16,-1.5274,16,-1.5693,53,1.67788
ENSG00000132485,ZRANB2,103,-0.2916,120,-0.0507,128,0.18954
ENSG00000172260,NEGR1,91,-0.9585,104,-0.7590,188,0.94519
ENSG00000178965,ERICH3,0,-6.1609,70,0.34705,62,0.82445
ENSG00000117054,ACADM,75,0.82148,42,-0.1239,42,-0.4721
ENSG00000137955,RABGGTB,121,1.36940,43,-0.3790,47,-0.7974
ENSG00000117069,ST6GALNAC5,28,-1.4981,25,-1.6802,88,1.71783
ENSG00000154027,AK5,55,-2.0623,70,-1.6963,252,2.01088
ENSG00000077254,USP33,53,-1.1141,146,0.48652,112,0.16017
ENSG00000180488,MIGA1,0,-6.6995,93,0.20530,92,0.97165
ENSG00000162613,FUBP1,67,0.13370,33,-0.9821,65,0.37916
ENSG00000162616,DNAJB4,62,0.26111,36,-0.5868,54,0.12930
ENSG00000117114,ADGRL2,43,-0.2910,86,0.85870,48,-0.4266
ENSG00000137941,TTLL7,72,-1.1357,226,0.69700,149,-0.0008
ENSG00000142875,PRKACB,65,-2.7342,368,-0.1037,442,1.03134
ENSG00000174021,GNG5,302,2.97068,18,-1.9805,41,-1.9553
ENSG00000117155,SSX2IP,8,-3.9439,102,-0.2280,135,1.29201
ENSG00000162642,C1orf52,53,-0.5571,31,-1.3631,84,1.00471
ENSG00000153904,DDAH1,94,-1.4908,117,-1.1588,285,1.43457
ENSG00000122417,ODF2L,0,-6.0279,104,1.21020,51,-0.0333
ENSG00000097033,SH3GLB1,126,1.55377,76,0.63058,38,-1.4042
ENSG00000183291,SELENOF,253,1.62949,52,-1.0327,86,-0.8276
ENSG00000153936,HS2ST1,13,-1.8965,78,0.93604,44,-0.0270
ENSG00000143013,LMO4,148,-2.1251,170,-1.9145,715,2.16358
ENSG00000197147,LRRC8B,24,-2.4015,30,-2.0877,146,2.39045
ENSG00000162664,ZNF326,95,1.06544,66,0.42482,42,-0.9209
ENSG00000122482,ZNF644,98,1.31378,73,0.79480,34,-1.3137
ENSG00000189195,BTBD8,22,-2.8018,153,0.12763,156,0.83852
ENSG00000067208,EVI5,151,2.00527,49,-0.0294,36,-1.4784
ENSG00000122406,RPL5,1070,1.54052,530,0.28644,344,-1.2160
ENSG00000154511,DIPK1A,13,-1.4714,12,-1.6031,41,1.66498
ENSG00000117505,DR1,88,0.95834,17,-1.6516,49,-0.0939
ENSG00000067334,DNTTIP2,20,-1.1278,84,1.25202,37,-0.4699
ENSG00000117528,ABCD3,28,-0.4439,36,-0.0686,39,0.27846
ENSG00000117525,F3,75,0.37465,158,1.73092,43,-1.4166
ENSG00000117519,CNN3,279,1.26814,217,0.81530,101,-1.2923
ENSG00000152078,TLCD4,29,-0.8043,47,-0.0337,51,0.42349
ENSG00000228971,LINC02607,39,-0.3921,34,-0.6129,54,0.55806
ENSG00000117569,PTBP2,38,-0.7060,38,-0.7215,66,0.79204
ENSG00000117598,PLPPR5,0,-5.6473,0,-6.2579,50,6.11038
ENSG00000117600,PLPPR4,44,-2.5202,82,-1.5878,278,2.13067
ENSG00000156875,MFSD14A,85,0.88576,12,-2.1437,50,0.05981
ENSG00000137996,RTCA,24,-1.4939,50,-0.3532,70,0.91456
ENSG00000162694,EXTL2,20,-1.2058,26,-0.7752,49,1.07438
ENSG00000118733,OLFM3,0,-6.2392,24,-1.3900,73,2.52876
ENSG00000162631,NTNG1,12,-1.7803,43,0.17351,42,0.59931
ENSG00000134186,PRPF38B,84,0.97062,94,1.17397,35,-1.3224
ENSG00000116266,STXBP3,38,-0.0054,27,-0.5481,40,0.28935
ENSG00000085433,WDR47,6,-4.2915,59,-1.0387,138,2.07029
ENSG00000197780,TAF13,34,-1.4780,31,-1.6064,104,1.67020
ENSG00000215717,TMEM167B,36,-0.5877,114,1.32243,47,-0.6862
ENSG00000031698,SARS,212,0.30828,110,-0.7417,180,0.16050
ENSG00000143126,CELSR2,22,-2.7629,63,-1.1927,161,1.92599
ENSG00000134243,SORT1,314,0.06975,193,-0.7067,315,0.31175
ENSG00000143106,PSMA5,123,0.67321,28,-1.6435,84,0.15090
ENSG00000181754,AMIGO1,19,-1.5165,47,-0.1080,56,0.74333
ENSG00000116337,AMPD2,56,-0.4285,38,-1.0091,81,0.77058
ENSG00000134201,GSTM5,27,-1.0098,108,1.28946,46,-0.5329
ENSG00000134202,GSTM3,65,-0.8469,130,0.25891,115,0.23731
ENSG00000168710,AHCYL1,140,-0.5438,324,0.83956,187,-0.3115
ENSG00000143093,STRIP1,83,1.06954,5,-3.1692,44,0.00579
ENSG00000197106,SLC6A17,28,-2.2647,51,-1.3878,151,1.90374
ENSG00000116396,KCNC4,4,-4.1659,46,-0.5317,76,1.59326
ENSG00000134248,LAMTOR5,173,0.41516,41,-1.8072,142,0.40628
ENSG00000177301,KCNA2,12,-3.3171,108,-0.0053,122,1.02478
ENSG00000116459,ATP5PB,113,-0.4153,120,-0.3231,155,0.41443
ENSG00000116473,RAP1A,123,1.27575,97,0.83993,44,-1.3130
ENSG00000197852,INKA2,4,-3.6659,21,-1.3838,64,2.28271
ENSG00000171385,KCND3,7,-4.1139,92,-0.3368,132,1.40759
ENSG00000116489,CAPZA1,152,1.65253,7,-3.2484,54,-0.5511
ENSG00000155366,RHOC,367,2.46269,128,0.41242,57,-2.1003
ENSG00000163349,HIPK1,31,-1.3488,97,0.43931,78,0.26859
ENSG00000197323,TRIM33,90,0.53153,37,-0.9016,66,0.05463
ENSG00000116752,BCAS2,32,-1.5844,13,-2.9012,110,2.25515
ENSG00000009307,CSDE1,468,0.54768,429,0.39937,304,-0.5575
ENSG00000163399,ATP1A1,309,-0.2837,178,-1.1421,404,0.73261
ENSG00000198162,MAN1A2,138,-0.8650,577,1.55040,205,-0.8001
ENSG00000092621,PHGDH,33,-0.6763,85,0.87849,48,-0.2939
ENSG00000265808,SEC22B,73,-0.2669,130,0.67305,82,-0.3005
ENSG00000265491,RNF115,96,0.79843,64,0.10583,54,-0.5652
ENSG00000131779,PEX11B,19,-1.4585,5,-3.3225,59,2.27223
ENSG00000265241,RBM8A,115,0.58364,62,-0.4177,78,-0.1706
ENSG00000272031,ANKRD34A,1,-5.4473,24,-1.1871,63,2.29834
ENSG00000265972,TXNIP,813,4.15104,260,1.17862,15,-5.1462
ENSG00000178104,PDE4DIP,100,-1.1304,236,0.22366,217,0.36677
ENSG00000159164,SV2A,119,-1.5564,98,-1.8398,387,1.82744
ENSG00000136631,VPS45,41,0.04646,73,1.02993,35,-0.7044
ENSG00000023902,PLEKHO1,131,1.27313,87,0.55187,49,-1.1430
ENSG00000143401,ANP32E,95,0.42882,94,0.40565,67,-0.4881
ENSG00000117362,APH1A,95,1.25262,7,-2.8500,44,-0.1955
ENSG00000266472,MRPS21,145,-0.2328,66,-1.4552,186,0.81463
ENSG00000163125,RPRD2,6,-3.0858,82,0.94821,47,0.11432
ENSG00000143384,MCL1,264,2.68254,61,-0.1105,38,-2.0909
ENSG00000143420,ENSA,99,-1.4500,143,-0.8837,289,1.25071
ENSG00000213190,MLLT11,50,-3.2566,144,-1.7027,531,2.44395
ENSG00000163159,VPS72,22,-0.9044,77,1.13378,37,-0.4293
ENSG00000159352,PSMD4,79,-0.3586,87,-0.2043,103,0.31571
ENSG00000143393,PI4KB,42,-0.4274,40,-0.5007,59,0.51926
ENSG00000143416,SELENBP1,180,2.51874,30,-0.7298,31,-1.7349
ENSG00000159377,PSMB4,259,0.16848,145,-0.7571,243,0.26548
ENSG00000143442,POGZ,92,1.23073,39,-0.2416,39,-0.7359
ENSG00000143376,SNX27,46,-0.5110,102,0.77074,61,-0.2714
ENSG00000159409,CELF3,4,-4.4568,42,-1.1285,104,2.16895
ENSG00000197747,S100A10,458,3.49659,82,-0.0970,34,-2.9607
ENSG00000197956,S100A6,1893,3.67591,197,-0.8694,141,-2.8886
ENSG00000188643,S100A16,107,1.68281,34,-0.2997,33,-1.0923
ENSG00000189171,S100A13,215,0.47538,97,-0.7993,162,0.06042
ENSG00000160678,S100A1,32,-1.7471,57,-0.8815,116,1.37166
ENSG00000160679,CHTOP,138,1.17850,36,-1.0199,64,-0.4347
ENSG00000143621,ILF2,82,0.38905,62,-0.0678,63,-0.2009
ENSG00000143624,INTS3,41,0.43464,17,-0.9441,32,0.14325
ENSG00000143614,GATAD2B,60,-0.2049,66,-0.0513,69,0.14373
ENSG00000198837,DENND4B,64,0.30044,13,-2.1029,58,0.56700
ENSG00000143543,JTB,194,0.27990,109,-0.6498,167,0.14305
ENSG00000177954,RPS27,5702,2.22557,1969,0.22388,1112,-1.7861
ENSG00000143549,TPM3,104,-1.5218,244,-0.2041,306,0.81640
ENSG00000143612,C1orf43,118,-0.0461,80,-0.6547,128,0.36518
ENSG00000143569,UBAP2L,106,0.87742,79,0.37107,54,-0.7589
ENSG00000143575,HAX1,42,-1.0560,64,-0.4220,92,0.78718
ENSG00000160714,UBE2Q1,58,-1.0974,53,-1.2303,135,1.27226
ENSG00000160716,CHRNB2,3,-4.1105,21,-1.4404,66,2.40418
ENSG00000160710,ADAR,177,0.03300,150,-0.2326,176,0.10808
ENSG00000143603,KCNN3,1,-5.3444,76,0.79485,50,0.36777
ENSG00000163344,PMVK,104,0.43445,72,-0.1817,78,-0.1741
ENSG00000163346,PBXIP1,224,1.72492,89,0.07479,64,-1.2746
ENSG00000179085,DPM3,131,1.33420,33,-0.9246,54,-0.5947
ENSG00000163463,KRTCAP2,496,2.70758,98,-0.3543,72,-2.0303
ENSG00000177628,GBA,83,0.04197,70,-0.2359,82,0.10434
ENSG00000160767,FAM189B,19,-0.8358,24,-0.4700,35,0.71534
ENSG00000116521,SCAMP3,24,-1.2316,31,-0.8754,61,1.14623
ENSG00000160752,FDPS,91,-0.0449,66,-0.5659,98,0.32299
ENSG00000160753,RUSC1,71,-0.3281,10,-3.2828,101,1.31146
ENSG00000116539,ASH1L,113,-0.3954,259,0.98419,133,-0.4806
ENSG00000163374,YY1AP1,114,1.19926,45,-0.3731,50,-0.6599
ENSG00000132718,SYT11,195,-1.2029,171,-1.4025,489,1.41708
ENSG00000116584,ARHGEF2,59,0.18169,38,-0.5022,54,0.14561
ENSG00000163479,SSR2,143,1.08627,61,-0.3363,68,-0.5837
ENSG00000160803,UBQLN4,22,-1.4100,110,1.16260,53,-0.3249
ENSG00000116586,LAMTOR2,125,0.75877,52,-0.6742,77,-0.2009
ENSG00000196189,SEMA4A,0,-5.1285,9,-1.6685,34,2.72611
ENSG00000160785,SLC25A44,12,-2.1461,10,-2.3911,63,2.41833
ENSG00000160781,PAQR6,58,-0.8446,204,1.24638,90,-0.5421
ENSG00000163468,CCT3,132,0.64405,41,-1.2094,91,0.06356
ENSG00000125462,C1orf61,402,-1.1902,664,-0.4161,955,0.84070
ENSG00000116604,MEF2D,110,-0.1637,28,-2.2613,137,0.98952
ENSG00000163382,NAXE,75,-0.3426,113,0.31096,93,-0.0146
ENSG00000132702,HAPLN2,61,0.73069,64,0.81593,32,-0.9279
ENSG00000132692,BCAN,96,-0.9648,145,-0.3221,194,0.68290
