"Cluster","DE_classes","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0098878","neurotransmitter receptor complex","6/209","43/15122",0.13953488372093,10.0959163235785,7.07090991851055,2.5815976594642e-05,0.00055873149344118,0.000465852209226622,"OLFM3/GRIA3/GRID1/GRIK2/GRIN2A/GRIN2B",6,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0034702","monoatomic ion channel complex","15/209","323/15122",0.0464396284829721,3.36009599004548,5.07569636237643,4.40733397086078e-05,0.000890281462113877,0.000742287826671289,"OLFM3/DLG2/GABRB1/CNTNAP2/GRIA3/GRID1/GRIK2/GRIN2A/GRIN2B/PDE4D/RYR2/CACNA1D/CACNA2D1/KCNB2/AKAP6",15,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0098985","asymmetric, glutamatergic, excitatory synapse","4/209","16/15122",0.25,18.0885167464115,8.09600020179806,5.66419256962286e-05,0.00107265646787233,0.00089434619520361,"NLGN1/NLGN4X/ADGRB3/SORT1",4,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0043025","neuronal cell body","18/209","472/15122",0.038135593220339,2.75926526640175,4.59689311878654,0.000100234332699461,0.00178652957693744,0.0014895504549765,"PDE10A/CTNND2/BRINP1/DLG2/EPHA5/NEGR1/CNTNAP2/GRIK2/GRM5/KCNN2/KCNN3/ASIC2/ASTN1/BRINP2/SLC8A1/KCNB2/NRXN1/HOMER1",18,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0098982","GABA-ergic synapse","8/209","106/15122",0.0754716981132075,5.46068430080347,5.45579673218704,0.000110150652974199,0.00185420265839902,0.00154597407683087,"NLGN1/GABRB1/CNTNAP2/GRID1/ENAH/NLGN4X/CACNA2D1/NRXN1",8,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0098685","Schaffer collateral - CA1 synapse","7/209","97/15122",0.0721649484536082,5.22142751442806,4.93763353593808,0.000391035108512407,0.00623598094101366,0.00519935878354448,"DCC/GABRB1/GRM5/LRRC4C/SYN2/NETO1/SLC16A7",7,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0043235","receptor complex","14/209","358/15122",0.0391061452513966,2.82948865306995,4.14715345956188,0.000467278700791385,0.00707927231698949,0.00590246779947013,"OLFM3/NLGN1/GABRB1/GRIA3/GRID1/GRIK2/GRIN2A/GRIN2B/GRM7/LIFR/SMAD3/NTRK2/PEX5L/KCTD16",14,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0030018","Z disc","7/209","119/15122",0.0588235294117647,4.25612158739094,4.22149160998838,0.00132163241429288,0.0190004303239854,0.0158419429486069,"NEBL/KCNN2/KCNN3/RYR2/SLC8A1/CACNA1D/HOMER1",7,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:1902495","transmembrane transporter complex","15/209","446/15122",0.0336322869955157,2.43343274615401,3.63765736652933,0.00137956919844118,0.0190004303239854,0.0158419429486069,"OLFM3/DLG2/GABRB1/CNTNAP2/GRIA3/GRID1/GRIK2/GRIN2A/GRIN2B/PDE4D/RYR2/CACNA1D/CACNA2D1/KCNB2/AKAP6",15,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0031674","I band","7/209","131/15122",0.0534351145038168,3.86624785419482,3.90045237225935,0.00229239982121494,0.0278441412441509,0.0232155424651597,"NEBL/KCNN2/KCNN3/RYR2/SLC8A1/CACNA1D/HOMER1",7,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0034704","calcium channel complex","5/209","67/15122",0.0746268656716418,5.39955723773477,4.27254735007552,0.00231772471510677,0.0278441412441509,0.0232155424651597,"PDE4D/RYR2/CACNA1D/CACNA2D1/AKAP6",5,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:0034703","cation channel complex","9/209","207/15122",0.0434782608695652,3.14582899937591,3.68001462709494,0.00237286018659765,0.0278441412441509,0.0232155424651597,"DLG2/CNTNAP2/GRIK2/PDE4D/RYR2/CACNA1D/CACNA2D1/KCNB2/AKAP6",9,"CC"
"Excit-L2_5-2_down","Excit-L2_5-2_down","GO:1990351","transporter complex","15/209","472/15122",0.0317796610169492,2.29938772200146,3.39525061511683,0.00238926624537269,0.0278441412441509,0.0232155424651597,"OLFM3/DLG2/GABRB1/CNTNAP2/GRIA3/GRID1/GRIK2/GRIN2A/GRIN2B/PDE4D/RYR2/CACNA1D/CACNA2D1/KCNB2/AKAP6",15,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0022626","cytosolic ribosome","67/653","111/15122",0.603603603603604,13.9780914145386,29.1537949455464,4.14314866002427e-63,2.5770384665351e-60,2.20241060348659e-60,"EEF1A1/FAU/RPL13A/RPL36/RPSA/RPL10A/RPL3/RPL5/RPL6/RPL7/RPL7A/RPL8/RPL9/RPL10/RPL11/RPL12/RPL13/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL21/RPL22/RPL23A/RPL24/RPL26/RPL27/RPL30/RPL28/RPL29/RPL32/RPL34/RPL35A/RPL36AL/RPL37/RPL38/RPL39/RPL41/RPLP1/RPLP2/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RPS10/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS16/RPS17/RPS18/RPS19/RPS21/RPS23/RPS24/RPS26/RPS27A/RPS28/UBA52/RPL14",67,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0044391","ribosomal subunit","75/653","178/15122",0.421348314606742,9.75747199614571,24.9679518406207,3.00661413140014e-55,9.35056994865444e-53,7.99126387556354e-53,"CHCHD1/FAU/RPL13A/RPL36/RPSA/RPL10A/MRPL51/MRPS21/AURKAIP1/RPL3/RPL5/RPL6/RPL7/RPL7A/RPL8/RPL9/RPL10/RPL11/RPL12/RPL13/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL21/RPL22/RPL23A/RPL24/RPL26/RPL27/RPL30/RPL28/RPL29/RPL32/RPL34/RPL35A/RPL36AL/RPL37/RPL38/RPL39/RPL41/RPLP1/RPLP2/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RPS10/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS16/RPS17/RPS18/RPS19/RPS21/RPS23/RPS24/RPS26/RPS27A/RPS28/MRPS26/MRPS24/MRPS15/MRPL36/UBA52/RPL14/GADD45GIP1",75,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0005840","ribosome","79/653","224/15122",0.352678571428571,8.16723638153577,22.9582796334964,4.00412413015331e-51,8.30188402985119e-49,7.09502696746463e-49,"CHCHD1/EEF1A1/EEF2/FAU/RPL13A/RPL36/APEX1/RPSA/MT3/RPL10A/MRPL51/MRPS21/AURKAIP1/RPL3/RPL5/RPL6/RPL7/RPL7A/RPL8/RPL9/RPL10/RPL11/RPL12/RPL13/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL21/RPL22/RPL23A/RPL24/RPL26/RPL27/RPL30/RPL28/RPL29/RPL32/RPL34/RPL35A/RPL36AL/RPL37/RPL38/RPL39/RPL41/RPLP1/RPLP2/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RPS10/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS16/RPS17/RPS18/RPS19/RPS21/RPS23/RPS24/RPS26/RPS27A/RPS28/MRPS26/MRPS24/MRPS15/MRPL36/UBA52/RPL14/GADD45GIP1",79,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0022625","cytosolic large ribosomal subunit","40/653","52/15122",0.769230769230769,17.813641182707,25.8008735118608,1.02044067538032e-44,1.5867852502164e-42,1.35611195017648e-42,"RPL13A/RPL36/RPL10A/RPL3/RPL5/RPL6/RPL7/RPL7A/RPL8/RPL9/RPL10/RPL11/RPL12/RPL13/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL21/RPL22/RPL23A/RPL24/RPL26/RPL27/RPL30/RPL28/RPL29/RPL32/RPL34/RPL35A/RPL36AL/RPL37/RPL38/RPL39/RPL41/RPLP1/RPLP2/UBA52/RPL14",40,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0015934","large ribosomal subunit","43/653","108/15122",0.398148148148148,9.22020872327151,18.2126904431258,1.03359759494514e-30,1.28579540811176e-28,1.09887744304694e-28,"RPL13A/RPL36/RPL10A/MRPL51/RPL3/RPL5/RPL6/RPL7/RPL7A/RPL8/RPL9/RPL10/RPL11/RPL12/RPL13/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL21/RPL22/RPL23A/RPL24/RPL26/RPL27/RPL30/RPL28/RPL29/RPL32/RPL34/RPL35A/RPL36AL/RPL37/RPL38/RPL39/RPL41/RPLP1/RPLP2/MRPL36/UBA52/RPL14/GADD45GIP1",43,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0098803","respiratory chain complex","39/653","101/15122",0.386138613861386,8.94209512834898,17.0127271743736,2.34646508880453e-27,2.4325021420607e-25,2.07888573657243e-25,"ATP5PD/UQCR11/COX4I1/COX5B/COX6A1/COX6B1/COX6C/COX7B/COX7C/COX8A/UQCRQ/UQCR10/NDUFS7/NDUFA1/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFB2/NDUFB5/NDUFB8/NDUFB10/NDUFC1/NDUFV1/NDUFS5/ATP5F1B/NDUFA13/ATP5F1D/ATP5F1E/ATP5ME/ATP5PF/ATP5PO/NDUFB11/UQCRB/UQCRFS1/UQCRH/ATP5MK/ATP5MF/ATP5MJ",39,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0022627","cytosolic small ribosomal subunit","26/653","40/15122",0.65,15.0525267993874,18.9052549572229,2.66473269757661e-26,2.36780533984665e-24,2.02359400342284e-24,"FAU/RPSA/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RPS10/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS16/RPS17/RPS18/RPS19/RPS21/RPS23/RPS24/RPS26/RPS27A/RPS28",26,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0015935","small ribosomal subunit","32/653","72/15122",0.444444444444444,10.2923260166752,16.7899740793913,5.70226190337456e-25,4.43350862987372e-23,3.78900297526862e-23,"CHCHD1/FAU/RPSA/MRPS21/AURKAIP1/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RPS10/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS16/RPS17/RPS18/RPS19/RPS21/RPS23/RPS24/RPS26/RPS27A/RPS28/MRPS26/MRPS24/MRPS15",32,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0005743","mitochondrial inner membrane","68/653","478/15122",0.142259414225941,3.29440560784791,10.8288383986453,1.96519387876666e-18,1.35816732510318e-16,1.16072854827738e-16,"PET100/ATP5PD/UQCR11/PTPMT1/CKMT1B/CHCHD1/CLU/COX4I1/COX5B/COX6A1/COX6B1/COX6C/COX7B/COX7C/COX8A/CRAT/UQCRQ/SLC25A5/SLC25A6/UQCR10/ACADVL/NDUFS7/NDUFA1/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFB2/NDUFB5/NDUFB8/NDUFB10/NDUFC1/NDUFV1/NDUFS5/NME4/ATP5F1B/NDUFA13/MRPL51/ATP5F1D/ATP5F1E/ATP5MC3/ATP5ME/ATP5PF/PHB1/SLC25A3/ATP5PO/CYCS/MRPS21/NDUFB11/CKMT1A/TMEM160/AURKAIP1/RPS3/MRPS26/MRPS24/MRPS15/MRPL36/PINK1/TAFAZZIN/UQCRB/UQCRFS1/UQCRH/ATAD3B/COA8/ATP5MK/GADD45GIP1/ATP5MF/ATP5MJ",68,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:1990204","oxidoreductase complex","35/653","138/15122",0.253623188405797,5.87333821603746,12.2174284149007,7.22984540150122e-18,4.49696383973376e-16,3.84323360816644e-16,"BCKDK/UQCR11/COX4I1/COX5B/COX6A1/COX6B1/COX6C/COX7B/COX7C/COX8A/KAT2A/UQCRQ/UQCR10/NDUFS7/LDHA/NDUFA1/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFB2/NDUFB5/NDUFB8/NDUFB10/NDUFC1/NDUFV1/NDUFS5/NDUFA13/GMPR2/NDUFB11/RAC3/UQCRB/UQCRFS1/UQCRH/ABHD11",35,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0032040","small-subunit processome","23/653","72/15122",0.319444444444444,7.39760932448528,11.5596132265938,1.48354391680507e-14,8.38876651138869e-13,7.16927921518241e-13,"SNU13/RPS3A/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RPS12/RPS13/RPS14/RPS15A/RPS16/RPS17/RPS19/RPS23/RPS24/RPS27A/RPS28/NOL6/NOC4L/RPS19BP1/WDR46",23,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0070069","cytochrome complex","15/653","33/15122",0.454545454545455,10.5262425170542,11.6379359627539,1.45394501219791e-12,7.53628164655917e-11,6.44072132596443e-11,"UQCR11/COX4I1/COX5B/COX6A1/COX6B1/COX6C/COX7B/COX7C/COX8A/UQCRQ/UQCR10/NDUFA4/UQCRB/UQCRFS1/UQCRH",15,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0030684","preribosome","24/653","104/15122",0.230769230769231,5.34409235481211,9.44359293048931,1.04041081449222e-11,4.97796558933968e-10,4.25431142768072e-10,"NSA2/SNU13/RPS3A/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RPS12/RPS13/RPS14/RPS15A/RPS16/RPS17/RPS19/RPS23/RPS24/RPS27A/RPS28/NOL6/NOC4L/RPS19BP1/WDR46",24,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:1902495","transmembrane transporter complex","52/653","446/15122",0.116591928251121,2.70000480706501,7.74178874450098,6.14158548363727e-11,2.72861869344456e-09,2.33195539040363e-09,"ATP5PD/UQCR11/COX4I1/COX5B/COX6A1/COX6B1/COX6C/COX7B/COX7C/COX8A/ATP6V0E2/CNIH2/UQCRQ/GRIN1/UQCR10/NDUFS7/KCNC3/KCNF1/RNASEK/NDUFA1/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFB2/NDUFB5/NDUFB8/NDUFB10/NDUFC1/NDUFV1/NDUFS5/ATP1A3/ATP5F1B/NDUFA13/ATP5F1D/ATP5F1E/ATP5ME/ATP5PF/PKD1/ATP6V1G2/ATP5PO/NDUFB11/UQCRB/UQCRFS1/UQCRH/CACNB3/CALM2/CALM3/ATP5MK/ATP6V1F/ATP5MF/ATP5MJ",52,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0045259","proton-transporting ATP synthase complex","10/653","17/15122",0.588235294117647,13.6221961985407,11.0618206154675,3.11392111374647e-10,1.2912392885002e-08,1.10352993855577e-08,"ATP5PD/ATP5F1B/ATP5F1D/ATP5F1E/ATP5ME/ATP5PF/ATP5PO/ATP5MK/ATP5MF/ATP5MJ",10,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:1990351","transporter complex","52/653","472/15122",0.110169491525424,2.55127572870974,7.27392424184784,4.85041044068613e-10,1.88559705881673e-08,1.61148504772796e-08,"ATP5PD/UQCR11/COX4I1/COX5B/COX6A1/COX6B1/COX6C/COX7B/COX7C/COX8A/ATP6V0E2/CNIH2/UQCRQ/GRIN1/UQCR10/NDUFS7/KCNC3/KCNF1/RNASEK/NDUFA1/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFB2/NDUFB5/NDUFB8/NDUFB10/NDUFC1/NDUFV1/NDUFS5/ATP1A3/ATP5F1B/NDUFA13/ATP5F1D/ATP5F1E/ATP5ME/ATP5PF/PKD1/ATP6V1G2/ATP5PO/NDUFB11/UQCRB/UQCRFS1/UQCRH/CACNB3/CALM2/CALM3/ATP5MK/ATP6V1F/ATP5MF/ATP5MJ",52,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0016469","proton-transporting two-sector ATPase complex","14/653","44/15122",0.318181818181818,7.36836976193791,8.98690869443443,2.35894190697742e-09,8.63095215376445e-08,7.37625797537832e-08,"ATP5PD/ATP6V0E2/RNASEK/ATP5F1B/ATP5F1D/ATP5F1E/ATP5ME/ATP5PF/ATP6V1G2/ATP5PO/ATP5MK/ATP6V1F/ATP5MF/ATP5MJ",14,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0030964","NADH dehydrogenase complex","14/653","45/15122",0.311111111111111,7.20462821167262,8.85507291599808,3.28964264136467e-09,1.07692511733096e-07,9.2037093290258e-08,"NDUFS7/NDUFA1/NDUFA3/NDUFA5/NDUFA6/NDUFB2/NDUFB5/NDUFB8/NDUFB10/NDUFC1/NDUFV1/NDUFS5/NDUFA13/NDUFB11",14,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0045271","respiratory chain complex I","14/653","45/15122",0.311111111111111,7.20462821167262,8.85507291599808,3.28964264136467e-09,1.07692511733096e-07,9.2037093290258e-08,"NDUFS7/NDUFA1/NDUFA3/NDUFA5/NDUFA6/NDUFB2/NDUFB5/NDUFB8/NDUFB10/NDUFC1/NDUFV1/NDUFS5/NDUFA13/NDUFB11",14,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0005925","focal adhesion","44/653","408/15122",0.107843137254902,2.49740263639912,6.51374702976199,2.09497056388883e-08,6.51535845369426e-07,5.56821123559926e-07,"CFL1/RPL13A/L1CAM/ARL2/RPL10A/NPM1/ACTB/RPL3/RPL5/RPL6/RPL7/RPL7A/RPL8/RPL9/RPL12/RPL18/RPL19/RPL22/RPL27/RPL30/RPL38/RPLP1/RPLP2/RPS3/RPS3A/RPS4X/RPS5/RPS7/RPS8/RPS9/RPS10/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/BSG/THY1/ACTG1/ZYX/PDLIM7/CD81",44,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0045277","respiratory chain complex IV","9/653","19/15122",0.473684210526316,10.9694527282985,9.23727975728418,3.09548607773016e-08,9.16853495403887e-07,7.83569157520668e-07,"COX4I1/COX5B/COX6A1/COX6B1/COX6C/COX7B/COX7C/COX8A/NDUFA4",9,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0030055","cell-substrate junction","44/653","418/15122",0.105263157894737,2.43765616184412,6.33217651891089,4.29089747836648e-08,1.21315374161089e-06,1.03679580218903e-06,"CFL1/RPL13A/L1CAM/ARL2/RPL10A/NPM1/ACTB/RPL3/RPL5/RPL6/RPL7/RPL7A/RPL8/RPL9/RPL12/RPL18/RPL19/RPL22/RPL27/RPL30/RPL38/RPLP1/RPLP2/RPS3/RPS3A/RPS4X/RPS5/RPS7/RPS8/RPS9/RPS10/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/BSG/THY1/ACTG1/ZYX/PDLIM7/CD81",44,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:1904813","ficolin-1-rich granule lumen","18/653","117/15122",0.153846153846154,3.56272823654141,5.91160045723973,2.61947145954173e-06,7.08396194710851e-05,6.05415600489051e-05,"ACTR1B/PDAP1/CTSB/CTSD/EEF1A1/EEF2/ALDOC/FTH1/DBNL/GUSB/APEH/HSP90AA1/MIF/NME2/PFKL/PGAM1/PSMC3/SRP14",18,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0101002","ficolin-1-rich granule","22/653","168/15122",0.130952380952381,3.03256034419894,5.62790800623736,3.38126547286407e-06,8.76311301717272e-05,7.48920642015946e-05,"ACTR1B/PDAP1/ARL8A/CTSB/CTSD/EEF1A1/EEF2/ALDOC/NBEAL2/FTH1/DBNL/GUSB/APEH/HSP90AA1/MIF/NME2/PFKL/PGAM1/PSMC3/SRP14/ATAD3B/DYNLL1",22,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0045275","respiratory chain complex III","6/653","12/15122",0.5,11.5788667687596,7.78798537856398,4.68499724778001e-06,0.000116562731524767,9.96178362159539e-05,"UQCR11/UQCRQ/UQCR10/UQCRB/UQCRFS1/UQCRH",6,"CC"
"Excit-L2_5-2_up","Excit-L2_5-2_up","GO:0005791","rough endoplasmic reticulum","11/653","57/15122",0.192982456140351,4.46903629671422,5.57428658341624,2.69207078816312e-05,0.000644026165475947,0.000550403136851165,"ARL6IP1/RPL6/RPL18/RPL27/RPS21/RPS23/RPS26/RPS28/SRP9/SRPRA/SSR4",11,"CC"
