Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9
ENSG00000188976,NOC2L,131,1.13522,59,-1.1352
ENSG00000188290,HES4,30,-1.4868,85,1.48686
ENSG00000187608,ISG15,30,-1.3361,76,1.33617
ENSG00000078808,SDF4,30,-1.3731,78,1.37313
ENSG00000160087,UBE2J2,30,-0.6199,46,0.61990
ENSG00000131584,ACAP3,36,-1.6095,111,1.60958
ENSG00000127054,INTS11,30,-0.8816,55,0.88169
ENSG00000224051,CPTP,30,-0.4360,41,0.43603
ENSG00000107404,DVL1,30,-1.4086,80,1.40863
ENSG00000175756,AURKAIP1,30,-2.1232,132,2.12329
ENSG00000221978,CCNL2,30,-1.2165,70,1.21658
ENSG00000242485,MRPL20,30,-2.4806,169,2.48064
ENSG00000205090,TMEM240,30,-1.0276,61,1.02762
ENSG00000160075,SSU72,39,-1.9950,157,1.99508
ENSG00000228594,FNDC10,87,1.02198,43,-1.0219
ENSG00000197530,MIB2,30,-0.3090,37,0.30901
ENSG00000189339,SLC35E2B,30,-0.2175,35,0.21752
ENSG00000078369,GNB1,47,-3.2206,444,3.22066
ENSG00000187730,GABRD,30,-2.5289,175,2.52891
ENSG00000067606,PRKCZ,51,-2.1051,220,2.10511
ENSG00000162585,FAAP20,30,-0.7398,50,0.73987
ENSG00000157933,SKI,30,-0.9433,58,0.94338
ENSG00000157916,RER1,30,-1.0518,62,1.05184
ENSG00000157870,PRXL2B,30,-1.2997,74,1.29972
ENSG00000158109,TPRG1L,30,-2.7610,205,2.76104
ENSG00000130764,LRRC47,595,3.03156,72,-3.0315
ENSG00000196581,AJAP1,30,-0.8267,53,0.82673
ENSG00000069424,KCNAB2,88,-1.6620,278,1.66205
ENSG00000116254,CHD5,30,-2.6700,193,2.67008
ENSG00000116251,RPL22,30,-4.0710,510,4.07101
ENSG00000116237,ICMT,30,-0.7540,51,0.75404
ENSG00000097021,ACOT7,34,-3.0241,281,3.02410
ENSG00000162408,NOL9,30,-0.7298,50,0.72981
ENSG00000007923,DNAJC11,30,-0.4529,41,0.45297
ENSG00000171735,CAMTA1,30,-2.7593,205,2.75934
ENSG00000116288,PARK7,32,-3.1690,293,3.16903
ENSG00000142599,RERE,30,-1.8515,109,1.85159
ENSG00000074800,ENO1,482,-0.2065,557,0.20650
ENSG00000171603,CLSTN1,30,-4.3851,646,4.38511
ENSG00000178585,CTNNBIP1,30,-0.5874,45,0.58748
ENSG00000162441,LZIC,30,-0.4778,42,0.47781
ENSG00000130939,UBE4B,30,-0.6288,46,0.62886
ENSG00000054523,KIF1B,373,0.02406,367,-0.0240
