Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000130764,LRRC47,1,-5.6702,85,0.65763,42,-0.6523,70,0.22337
ENSG00000196581,AJAP1,60,0.32206,68,0.76732,19,-1.4893,40,-0.4927
ENSG00000069424,KCNAB2,218,-0.6171,463,0.88295,172,-0.9787,279,-0.3521
ENSG00000116254,CHD5,74,-2.1591,490,1.21747,285,-0.1014,226,-0.6945
ENSG00000116251,RPL22,403,0.01812,341,-0.3250,572,0.60007,398,-0.0080
ENSG00000097021,ACOT7,74,-1.1315,240,1.11413,102,-0.6478,122,-0.5561
ENSG00000171680,PLEKHG5,1,-5.4501,92,1.32409,50,-0.1526,42,-0.6341
ENSG00000162408,NOL9,1,-5.6634,69,0.17486,69,0.13642,74,0.41401
ENSG00000007923,DNAJC11,1,-5.5803,78,0.61697,76,0.37690,57,-0.1216
ENSG00000171735,CAMTA1,222,-0.1755,267,0.16405,163,-0.6598,261,0.13683
ENSG00000049245,VAMP3,36,-0.4524,17,-1.8919,68,0.58112,69,1.15220
ENSG00000116288,PARK7,151,-0.4496,155,-0.5173,171,-0.2560,253,0.68449
ENSG00000142599,RERE,42,-1.8031,169,0.51402,75,-0.9292,148,0.24831
ENSG00000074800,ENO1,240,-1.7068,607,-0.3648,486,-0.6308,992,0.95963
ENSG00000171603,CLSTN1,243,-1.2962,861,1.07558,320,-0.8775,471,-0.4164
ENSG00000162441,LZIC,4,-3.8647,34,-0.8559,48,-0.1810,81,1.38116
ENSG00000130939,UBE4B,70,0.62918,74,1.05633,50,0.06634,23,-1.5679
ENSG00000054523,KIF1B,357,-0.3292,469,0.15000,394,-0.1703,446,0.04822
ENSG00000142657,PGD,1,-5.2147,71,1.03383,43,-0.1206,41,-0.3375
ENSG00000160049,DFFA,1,-4.9478,30,-0.5256,58,0.63618,51,0.76100
ENSG00000120948,TARDBP,101,0.52779,55,-0.5844,84,0.22917,78,0.14539
ENSG00000116649,SRM,86,-0.5350,168,0.79026,97,-0.3549,100,-0.4593
ENSG00000116661,FBXO2,22,-3.6805,249,-0.1060,253,-0.0569,333,0.70424
ENSG00000132879,FBXO44,4,-5.5635,331,1.68650,113,-0.7229,124,-0.8310
ENSG00000011021,CLCN6,23,-2.0234,102,0.33386,42,-1.1517,104,0.49717
ENSG00000116685,KIAA2013,152,1.82124,52,-0.0934,46,-0.2737,34,-1.0348
ENSG00000116688,MFN2,86,-0.4661,150,0.61178,97,-0.2789,102,-0.3204
ENSG00000048707,VPS13D,290,2.00807,92,-0.0928,62,-0.6868,59,-1.0826
ENSG00000162496,DHRS3,328,2.23143,21,-2.6784,46,-1.1636,112,0.34975
ENSG00000116731,PRDM2,81,0.09757,117,1.07354,58,-0.4390,49,-1.0059
ENSG00000142634,EFHD2,84,0.62151,66,0.28918,90,0.72890,37,-0.9850
ENSG00000116786,PLEKHM2,15,-2.7076,97,0.18348,86,-0.0548,103,0.38914
ENSG00000065526,SPEN,287,2.01812,72,-0.5574,55,-0.8399,73,-0.6029
ENSG00000055070,SZRD1,1,-4.9557,10,-2.4221,64,0.83429,64,1.74522
ENSG00000159363,ATP13A2,79,-0.8334,154,0.31626,93,-0.5661,142,0.16545
ENSG00000117118,SDHB,1,-5.6363,75,0.42694,59,-0.0918,69,0.26727
ENSG00000117115,PADI2,48,-0.4888,43,-0.8072,101,0.73409,77,0.45961
ENSG00000117154,IGSF21,30,-1.3589,138,1.75817,56,-0.4193,39,-1.3441
ENSG00000159423,ALDH4A1,1,-5.1960,4,-3.9163,40,-0.2337,90,3.04487
ENSG00000053372,MRTO4,16,-1.6834,72,0.95435,28,-0.8789,44,-0.2222
ENSG00000053371,AKR7A2,1,-5.2155,39,-0.3547,30,-0.6942,68,1.17611
ENSG00000077549,CAPZB,220,-0.1900,259,0.10598,127,-1.0409,275,0.28801
ENSG00000173436,MICOS10,67,-1.5718,215,0.31930,232,0.35730,184,-0.0410
ENSG00000158747,NBL1,636,1.47814,232,-0.3422,231,-0.2660,224,-0.4787
ENSG00000162545,CAMK2N1,433,-1.1585,1073,0.37710,754,-0.2986,942,0.09650
ENSG00000158828,PINK1,238,-0.6609,435,0.42065,319,-0.2004,348,-0.0982
ENSG00000127483,HP1BP3,125,-0.7507,204,0.02152,140,-0.5814,235,0.42065
ENSG00000075151,EIF4G3,38,-1.5258,141,0.78610,67,-0.6493,96,-0.1343
ENSG00000076864,RAP1GAP,42,-1.9964,286,1.68475,106,-0.5939,96,-1.0646
ENSG00000090686,USP48,165,1.95495,47,-0.3493,42,-0.4653,39,-0.8412
ENSG00000070831,CDC42,237,0.13671,269,0.48813,154,-0.5483,190,-0.3342
ENSG00000169641,LUZP1,242,1.86992,91,0.13585,39,-1.1944,54,-1.0404
ENSG00000125944,HNRNPR,60,-0.7522,108,0.22769,88,-0.1642,101,0.09805
ENSG00000142676,RPL11,940,0.97434,329,-0.9386,681,0.41619,540,0.04977
ENSG00000057757,PITHD1,1,-6.5952,187,1.06779,64,-0.9959,117,-0.0965
ENSG00000011009,LYPLA2,2,-4.8933,90,1.21277,24,-1.2719,51,-0.2043
ENSG00000189266,PNRC2,39,-0.7243,57,-0.1539,60,-0.0568,71,0.39303
ENSG00000188529,SRSF10,12,-1.9191,46,0.06799,42,-0.1097,52,0.43916
ENSG00000001461,NIPAL3,70,0.21553,74,0.42816,86,0.55045,44,-0.7899
ENSG00000133226,SRRM1,230,2.02652,42,-1.1383,65,-0.2323,64,-0.3763
ENSG00000169504,CLIC4,389,3.28050,5,-4.4756,77,-0.0357,56,-0.7597
ENSG00000117614,SYF2,58,-0.2633,55,-0.4430,47,-0.5817,86,0.66809
ENSG00000117616,RSRP1,154,1.42677,54,-0.4829,36,-1.0046,65,-0.1062
ENSG00000183726,TMEM50A,177,0.75954,134,0.39061,68,-0.7949,92,-0.4944
ENSG00000162430,SELENON,175,1.21040,90,0.08915,54,-0.7336,70,-0.5174
ENSG00000117640,MTFR1L,49,-0.9536,114,0.51830,56,-0.7692,93,0.05423
ENSG00000117632,STMN1,270,-1.0335,837,1.19537,378,-0.5173,386,-0.7106
ENSG00000158008,EXTL1,9,-3.2042,114,0.94538,57,-0.4727,72,-0.1826
ENSG00000142669,SH3BGRL3,125,-0.7571,221,0.19261,148,-0.4952,222,0.24138
ENSG00000198830,HMGN2,205,0.41547,120,-0.5713,126,-0.3748,185,0.42240
ENSG00000117713,ARID1A,1,-5.8278,102,0.85916,46,-0.6949,72,0.03537
ENSG00000090273,NUDC,115,-0.3030,175,0.53430,131,-0.0936,120,-0.3650
ENSG00000253368,TRNP1,1,-5.0103,45,0.25276,41,0.04216,46,0.37255
ENSG00000142784,WDTC1,196,1.53695,76,-0.1545,74,-0.1638,59,-0.7425
ENSG00000186501,TMEM222,36,-1.5313,144,0.93379,86,-0.2109,82,-0.4301
ENSG00000158195,WASF2,69,0.52809,27,-1.1717,44,-0.1805,63,0.70681
ENSG00000126705,AHDC1,188,1.40634,99,0.38686,46,-0.9401,55,-0.9374
ENSG00000126709,IFI6,443,1.18287,156,-0.7089,202,-0.1547,222,-0.0039
ENSG00000117758,STX12,56,-0.8017,91,-0.0573,93,-0.0066,105,0.30969
ENSG00000126698,DNAJC8,56,-1.1037,107,-0.1112,88,-0.3956,138,0.56395
ENSG00000130770,ATP5IF1,272,0.41159,269,0.54772,140,-0.6528,172,-0.4985
ENSG00000198492,YTHDF2,17,-2.0721,78,0.41611,57,-0.2116,69,0.16899
ENSG00000116350,SRSF4,123,1.11203,73,0.27008,45,-0.5536,48,-0.6824
ENSG00000162512,SDC3,118,-1.1453,243,-0.0202,199,-0.3369,290,0.47350
ENSG00000134644,PUM1,77,-1.2207,259,1.04503,128,-0.4472,136,-0.5249
ENSG00000121766,ZCCHC17,2,-5.8127,160,1.06134,91,-0.2109,91,-0.3253
ENSG00000121769,FABP3,31,-1.2648,126,1.51209,54,-0.4253,44,-1.0580
ENSG00000162517,PEF1,3,-4.5963,106,0.63060,56,-0.5901,88,0.21716
ENSG00000121753,ADGRB2,93,-1.8364,416,0.73134,238,-0.4014,293,-0.1073
ENSG00000184007,PTP4A2,203,0.06694,163,-0.3750,418,1.31838,161,-0.4563
ENSG00000121774,KHDRBS1,186,0.37940,181,0.47206,79,-0.9725,129,-0.3189
ENSG00000025800,KPNA6,25,-0.9256,39,-0.3330,33,-0.4948,59,0.74407
ENSG00000084623,EIF3I,151,0.33522,138,0.25727,70,-0.8866,118,-0.1059
ENSG00000175130,MARCKSL1,11,-4.3279,105,-1.2341,227,0.20892,311,1.49173
ENSG00000160058,BSDC1,98,0.25412,90,0.14672,84,-0.0010,76,-0.2454
ENSG00000162521,RBBP4,87,-0.0385,74,-0.3831,57,-0.7016,109,0.57065
ENSG00000134684,YARS,139,0.79758,99,0.29752,39,-1.2314,76,-0.3213
ENSG00000121905,HPCA,10,-4.2934,311,1.35424,114,-0.7679,151,-0.4819
ENSG00000121900,TMEM54,13,-1.6330,30,-0.5106,52,0.48872,48,0.62456
ENSG00000134686,PHC2,244,1.60762,93,-0.1023,62,-0.7182,74,-0.6622
ENSG00000116544,DLGAP3,53,-1.4950,175,0.53975,104,-0.4495,141,0.04853
ENSG00000116560,SFPQ,272,0.89484,139,-0.2941,100,-0.7443,163,0.04592
ENSG00000146463,ZMYM4,79,0.68643,55,0.12522,43,-0.2943,45,-0.3408
ENSG00000142687,KIAA0319L,160,1.14506,99,0.42299,47,-0.8625,58,-0.7803
ENSG00000020129,NCDN,187,-1.6693,974,1.52338,246,-1.2561,399,-0.7473
ENSG00000126067,PSMB2,77,-0.7492,155,0.52587,88,-0.5400,120,-0.0667
ENSG00000142686,C1orf216,52,-0.8157,146,1.34390,41,-1.1777,63,-0.7521
ENSG00000092847,AGO1,71,0.47864,63,0.39039,61,0.21831,39,-0.7076
ENSG00000054116,TRAPPC3,150,1.21248,91,0.46517,28,-1.4886,54,-0.7365
ENSG00000116871,MAP7D1,276,0.32563,273,0.42780,128,-0.8912,203,-0.2672
ENSG00000054118,THRAP3,1,-5.8998,114,1.00822,64,-0.2518,68,-0.2541
ENSG00000116898,MRPS15,1,-4.9782,41,0.09231,38,-0.0689,48,0.56412
ENSG00000163875,MEAF6,1,-5.8084,158,1.36479,55,-0.8307,78,-0.4506
ENSG00000197982,C1orf122,155,-0.7518,207,-0.3824,257,0.04900,302,0.54837
ENSG00000116954,RRAGC,86,0.58429,62,0.06337,33,-0.9288,59,-0.0412
ENSG00000174574,AKIRIN1,26,-2.0011,144,0.94933,51,-0.9950,92,-0.1467
ENSG00000168653,NDUFS5,213,-1.0218,460,0.26612,395,-0.0533,422,0.08477
ENSG00000127603,MACF1,802,1.71405,171,-1.1285,266,-0.2246,294,-0.1058
ENSG00000090621,PABPC4,200,1.12158,103,-0.0005,78,-0.4511,86,-0.4511
ENSG00000116983,HPCAL4,68,-2.8813,638,0.82372,358,-0.3746,434,-0.1089
ENSG00000168389,MFSD2A,64,0.08096,39,-0.8608,41,-0.6063,81,0.85574
ENSG00000131236,CAP1,292,1.03081,171,0.15891,110,-0.5811,129,-0.5006
ENSG00000131238,PPT1,157,0.09689,148,0.00108,76,-1.0346,164,0.27040
ENSG00000084073,ZMPSTE24,73,0.36850,57,-0.0669,37,-0.7187,61,0.13327
ENSG00000084070,SMAP2,200,0.78053,166,0.65349,70,-0.9085,91,-0.7618
ENSG00000117016,RIMS3,14,-2.8009,119,0.58372,101,0.14986,90,-0.0715
ENSG00000066136,NFYC,1,-5.1550,71,1.13911,32,-0.5160,39,-0.3111
ENSG00000198815,FOXJ3,152,0.96443,121,0.81463,42,-1.1080,54,-1.0322
ENSG00000065978,YBX1,400,2.41769,59,-1.2015,116,0.07316,76,-0.8679
ENSG00000117394,SLC2A1,690,1.77601,33,-3.4731,132,-1.0365,345,0.90516
ENSG00000142949,PTPRF,59,-1.7181,243,0.71964,131,-0.5009,174,-0.0807
ENSG00000126091,ST3GAL3,3,-4.1967,94,1.19615,56,-0.0685,46,-0.5535
ENSG00000117408,IPO13,136,0.59380,86,-0.2216,90,-0.0922,94,-0.0480
ENSG00000117410,ATP6V0B,104,-1.7218,453,0.85877,238,-0.4598,289,-0.2352
ENSG00000117411,B4GALT2,39,-1.5644,93,-0.2869,146,0.51817,124,0.41962
ENSG00000117419,ERI3,89,-1.0409,210,0.43843,106,-0.7727,183,0.15237
ENSG00000187147,RNF220,158,0.67976,126,0.41526,74,-0.5608,84,-0.5394
ENSG00000142937,RPS8,851,0.60513,373,-0.9109,730,0.34479,657,0.28260
ENSG00000126088,UROD,15,-2.2619,47,-0.6905,48,-0.5052,98,1.26042
ENSG00000117450,PRDX1,346,-0.2344,292,-0.6403,272,-0.6165,528,0.82143
ENSG00000085998,POMGNT1,19,-2.0145,98,0.68593,77,0.08956,67,-0.2222
ENSG00000132128,LRRC41,32,-1.2004,92,0.65602,43,-0.7408,69,-0.0368
ENSG00000173660,UQCRH,144,-1.1098,370,0.53453,250,-0.2562,284,-0.0818
ENSG00000123472,ATPAF1,7,-4.2902,107,-0.3414,139,0.14751,168,0.84151
ENSG00000159658,EFCAB14,62,-0.8116,83,-0.4494,130,0.37951,122,0.46994
ENSG00000162368,CMPK1,106,-0.0990,95,-0.3593,140,0.35348,121,0.19101
ENSG00000162374,ELAVL4,26,-2.8935,312,1.51241,122,-0.5905,127,-0.7726
ENSG00000123091,RNF11,174,-1.4381,615,0.80392,371,-0.2722,392,-0.2869
ENSG00000085832,EPS15,29,-2.5042,179,0.39543,107,-0.5444,170,0.33783
ENSG00000078618,NRDC,83,0.03548,117,0.88455,59,-0.5107,60,-0.7274
ENSG00000169213,RAB3B,26,-2.6634,258,1.35403,138,-0.1722,110,-0.7671
ENSG00000134717,BTF3L4,1,-5.6729,87,0.60345,47,-0.5450,74,0.24649
ENSG00000162378,ZYG11B,77,-1.2934,283,1.20951,107,-0.7810,137,-0.5874
ENSG00000116171,SCP2,104,-0.3485,116,-0.2226,89,-0.5856,156,0.51701
ENSG00000157193,LRP8,46,-0.2776,44,-0.4286,56,0.03482,64,0.44976
ENSG00000116209,TMEM59,4,-5.2696,140,-0.1836,105,-0.5909,212,0.99447
ENSG00000116221,MRPL37,56,0.04417,53,-0.0773,51,-0.1014,57,0.09025
ENSG00000157216,SSBP3,134,-0.6216,267,0.70784,201,0.02455,161,-0.4924
ENSG00000116133,DHCR24,133,-0.4407,311,1.53883,81,-1.1909,107,-1.1023
ENSG00000162407,PLPP3,32,-3.4115,51,-3.0749,112,-1.5559,616,3.36194
ENSG00000162409,PRKAA2,119,0.97407,96,0.87361,22,-1.7034,43,-0.9853
ENSG00000177606,JUN,117,-1.1079,170,-0.6762,119,-1.0816,349,1.22193
ENSG00000162599,NFIA,598,1.59998,72,-2.1780,252,0.06726,277,0.37911
ENSG00000162604,TM2D1,6,-3.5311,42,-0.8000,26,-1.3346,101,1.67727
ENSG00000116641,DOCK7,87,0.71605,32,-1.0602,42,-0.4708,70,0.63192
ENSG00000079739,PGM1,1,-5.2791,23,-1.4335,31,-0.7011,85,2.05862
ENSG00000158966,CACHD1,17,-1.5398,35,-0.6022,29,-0.7544,68,1.16474
ENSG00000162434,JAK1,182,1.22468,84,-0.1205,25,-1.9134,85,-0.1037
ENSG00000162433,AK4,34,-1.8537,115,0.02866,71,-0.7441,143,0.66613
ENSG00000116675,DNAJC6,272,-0.5128,557,0.96503,213,-0.8975,307,-0.4916
ENSG00000213625,LEPROT,228,1.78255,33,-1.6982,31,-1.5220,99,0.46089
ENSG00000184588,PDE4B,134,0.51014,91,-0.1682,91,-0.1230,97,-0.0378
ENSG00000118473,SGIP1,166,0.48632,147,0.39006,57,-1.1951,112,-0.2428
ENSG00000142864,SERBP1,418,1.62625,110,-0.8199,111,-0.6409,160,-0.1045
ENSG00000116729,WLS,114,-0.2674,65,-1.3743,55,-1.3837,212,1.53420
ENSG00000033122,LRRC7,115,0.22127,159,1.14624,36,-1.5944,70,-0.8476
ENSG00000116754,SRSF11,368,1.33514,162,-0.1015,133,-0.3933,136,-0.5366
ENSG00000132485,ZRANB2,120,0.15202,146,0.68943,64,-0.8463,90,-0.4666
ENSG00000172260,NEGR1,134,-0.0578,201,0.90015,124,-0.1747,97,-0.8297
ENSG00000178965,ERICH3,47,-0.2104,93,1.41573,25,-1.1890,34,-1.0479
ENSG00000117069,ST6GALNAC5,44,-0.4275,95,1.24372,5,-3.6137,47,-0.4911
ENSG00000154027,AK5,214,-0.0081,375,1.47351,126,-0.8403,117,-1.3185
ENSG00000077254,USP33,104,0.06210,89,-0.2429,72,-0.5189,115,0.36416
ENSG00000180488,MIGA1,83,0.12304,101,0.63827,68,-0.1973,59,-0.6078
ENSG00000162613,FUBP1,68,0.07927,81,0.51772,41,-0.7223,57,-0.2888
ENSG00000162616,DNAJB4,149,1.22907,61,-0.3488,43,-0.8196,70,-0.1123
ENSG00000137941,TTLL7,278,1.13690,161,0.25759,143,-0.0025,96,-0.9050
ENSG00000142875,PRKACB,245,-0.4436,452,0.80298,266,-0.3139,261,-0.5172
ENSG00000174021,GNG5,1,-5.8260,21,-2.1920,17,-2.1936,141,3.09757
ENSG00000117155,SSX2IP,249,1.20528,166,0.69319,50,-1.3943,79,-1.0133
ENSG00000162642,C1orf52,53,-0.7730,125,0.88631,58,-0.6176,73,-0.4076
ENSG00000153904,DDAH1,212,-1.0074,254,-0.9067,322,-0.3565,582,1.16438
ENSG00000097033,SH3GLB1,99,0.75805,34,-1.1815,33,-1.0040,83,0.82437
ENSG00000183291,SELENOF,100,-0.0695,89,-0.3290,66,-0.7175,127,0.54282
ENSG00000153936,HS2ST1,98,0.50936,81,0.25351,40,-0.9008,67,-0.1867
ENSG00000143013,LMO4,70,-3.3487,1014,1.13850,503,-0.3963,547,-0.4017
ENSG00000197147,LRRC8B,3,-5.1019,187,1.26973,44,-1.4806,104,-0.2216
ENSG00000162664,ZNF326,72,0.27296,74,0.45001,48,-0.3682,51,-0.4171
ENSG00000122482,ZNF644,271,2.57843,44,-0.9182,30,-1.2961,50,-0.7996
ENSG00000189195,BTBD8,67,-1.0477,202,1.08965,56,-1.3207,112,-0.3855
ENSG00000122406,RPL5,459,0.71939,268,-0.2287,322,0.12048,276,-0.1994
ENSG00000117505,DR1,66,0.10740,54,-0.2683,50,-0.3243,69,0.30572
ENSG00000117528,ABCD3,1,-5.3747,49,-0.2848,77,0.52315,70,0.63315
ENSG00000117525,F3,351,1.96664,14,-3.5484,17,-2.8983,164,0.99347
ENSG00000117519,CNN3,217,-0.0643,119,-1.2194,104,-1.1995,337,1.31004
ENSG00000152078,TLCD4,9,-2.6343,60,0.37114,22,-1.2603,62,0.54136
ENSG00000117569,PTBP2,13,-2.5914,99,0.73462,51,-0.5607,73,0.01733
ENSG00000117600,PLPPR4,182,-0.3107,370,1.33885,69,-1.7814,156,-0.7994
ENSG00000162688,AGL,39,-0.2653,37,-0.4354,44,-0.0608,54,0.48862
ENSG00000156875,MFSD14A,65,0.22295,78,0.75863,27,-1.1556,46,-0.5001
ENSG00000170989,S1PR1,109,-0.0086,45,-1.6346,53,-1.1154,172,1.51861
ENSG00000134186,PRPF38B,93,1.12267,41,-0.3273,45,-0.1185,43,-0.2759
ENSG00000116266,STXBP3,166,1.73166,52,-0.3727,33,-0.9874,52,-0.4535
ENSG00000085433,WDR47,86,-0.3411,168,1.14476,47,-1.2769,80,-0.6603
ENSG00000197780,TAF13,5,-3.9117,56,-0.5534,89,0.32748,99,0.91925
ENSG00000215717,TMEM167B,100,0.62371,80,0.33623,47,-0.5799,58,-0.4189
ENSG00000031698,SARS,114,-0.5039,185,0.38069,122,-0.3895,154,-0.0401
ENSG00000143126,CELSR2,58,-1.2228,200,1.14409,65,-1.0412,105,-0.4647
ENSG00000134243,SORT1,755,1.18266,437,0.31896,199,-1.0146,287,-0.6570
ENSG00000181754,AMIGO1,1,-5.4868,94,0.69418,32,-1.1995,79,0.31268
ENSG00000116337,AMPD2,193,0.84251,108,-0.1683,87,-0.4717,112,-0.1065
ENSG00000134201,GSTM5,15,-1.9414,15,-2.2302,38,-0.5243,94,2.25277
ENSG00000134202,GSTM3,116,-1.2385,194,-0.5607,166,-0.6851,359,1.05514
ENSG00000168710,AHCYL1,193,-0.7386,120,-1.7436,287,-0.1096,482,1.52087
ENSG00000143093,STRIP1,81,0.72473,76,0.89241,38,-0.5175,31,-1.1341
ENSG00000197106,SLC6A17,200,-0.1787,362,1.22301,127,-0.8859,150,-0.9099
ENSG00000116396,KCNC4,31,-1.2319,107,1.11053,73,0.10443,48,-0.8198
ENSG00000134248,LAMTOR5,30,-1.8183,74,-0.5624,71,-0.4985,139,1.09936
ENSG00000177301,KCNA2,12,-3.2124,130,0.47287,81,-0.4255,117,0.27511
ENSG00000116459,ATP5PB,132,-0.0568,107,-0.5096,89,-0.6798,173,0.67233
ENSG00000116473,RAP1A,121,0.98910,55,-0.4198,69,0.02456,63,-0.1654
ENSG00000197852,INKA2,69,-0.1192,114,1.04661,55,-0.4672,51,-0.8608
ENSG00000171385,KCND3,37,-2.1534,234,1.04434,90,-0.8371,138,-0.2654
ENSG00000116489,CAPZA1,21,-1.6394,66,0.12116,22,-1.6187,80,0.72893
ENSG00000155366,RHOC,429,1.93421,57,-1.7586,137,-0.1143,147,0.00012
ENSG00000155380,SLC16A1,1,-5.1608,11,-2.4206,60,0.47544,77,2.00909
ENSG00000163349,HIPK1,84,-0.1140,88,-0.0432,78,-0.2142,95,0.16301
ENSG00000197323,TRIM33,92,0.47283,72,0.09256,62,-0.1597,63,-0.2402
ENSG00000116752,BCAS2,115,0.39690,143,1.14289,40,-1.2673,58,-1.0080
ENSG00000009307,CSDE1,466,0.61252,307,-0.1073,296,-0.1392,305,-0.1401
ENSG00000163399,ATP1A1,245,-0.0785,414,1.21557,98,-1.4988,182,-0.8020
ENSG00000198162,MAN1A2,223,0.23055,211,0.19586,147,-0.4350,184,-0.1241
ENSG00000092621,PHGDH,84,-0.7584,27,-2.7705,145,0.11370,227,1.85946
ENSG00000134250,NOTCH2,1,-5.7883,31,-1.5914,51,-0.5720,129,2.13011
ENSG00000265808,SEC22B,99,0.74218,80,0.53903,34,-0.9580,49,-0.5977
ENSG00000265491,RNF115,101,0.69101,70,0.10673,63,-0.0933,57,-0.4013
ENSG00000265241,RBM8A,106,0.44574,68,-0.3608,59,-0.5072,90,0.28405
ENSG00000265972,TXNIP,676,2.80643,12,-4.2256,85,-0.9986,162,0.02417
ENSG00000178104,PDE4DIP,428,1.10549,231,0.06965,104,-1.2009,198,-0.3093
ENSG00000159164,SV2A,253,-0.5859,658,1.58194,151,-1.3713,228,-1.0583
ENSG00000023902,PLEKHO1,88,0.29905,63,-0.3170,56,-0.4394,82,0.29831
ENSG00000143401,ANP32E,81,0.00456,91,0.28039,96,0.29687,68,-0.3988
ENSG00000117362,APH1A,54,-0.1092,61,0.14505,33,-0.8815,62,0.18664
ENSG00000266472,MRPS21,113,-0.4286,184,0.48953,90,-0.7892,145,-0.0546
ENSG00000163125,RPRD2,1,-4.9235,69,0.87477,49,0.03809,43,-0.2400
ENSG00000143384,MCL1,647,2.28215,48,-2.4439,119,-0.7413,200,0.13793
ENSG00000143420,ENSA,484,0.44946,532,0.88563,221,-0.8088,255,-0.8499
ENSG00000213190,MLLT11,37,-3.0438,478,1.42305,137,-1.1103,223,-0.5234
ENSG00000159352,PSMD4,158,0.79254,84,-0.3208,103,0.06920,93,-0.1424
ENSG00000143393,PI4KB,131,0.17687,150,0.55232,83,-0.5581,99,-0.4156
ENSG00000143416,SELENBP1,1,-5.8065,12,-2.9872,37,-1.0427,143,3.21357
ENSG00000159377,PSMB4,125,-0.6809,239,0.50678,127,-0.6507,189,-0.0343
ENSG00000143442,POGZ,75,0.74455,46,-0.0945,44,-0.1323,44,-0.2298
ENSG00000143376,SNX27,5,-4.0724,109,0.79187,87,0.17981,71,-0.2354
ENSG00000159409,CELF3,3,-4.9259,139,0.90776,68,-0.5509,93,-0.0654
ENSG00000197956,S100A6,1345,3.09196,139,-1.3885,67,-2.2420,194,-0.9144
ENSG00000188643,S100A16,53,-0.9008,45,-1.3860,89,-0.0775,141,1.34855
ENSG00000189171,S100A13,57,-2.7579,159,-1.4861,293,-0.2814,580,1.80968
ENSG00000160678,S100A1,19,-3.2656,115,-0.7266,142,-0.2424,245,1.27609
ENSG00000160679,CHTOP,64,-0.3703,89,0.23018,42,-1.0054,87,0.22686
ENSG00000143621,ILF2,24,-1.8357,109,0.74777,60,-0.4506,76,-0.1084
ENSG00000143624,INTS3,46,-0.1938,49,-0.1293,33,-0.7342,61,0.42510
ENSG00000143614,GATAD2B,114,0.63483,104,0.68463,47,-0.7828,56,-0.7380
ENSG00000198837,DENND4B,1,-5.2781,56,-0.0006,79,0.56864,64,0.36321
ENSG00000143543,JTB,213,0.47212,166,0.07318,142,-0.1978,147,-0.2075
ENSG00000177954,RPS27,1875,0.44951,818,-1.0836,2040,0.59297,1623,0.34890
ENSG00000143549,TPM3,334,0.37289,299,0.25241,187,-0.5606,245,-0.2074
