Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000157933,SKI,32,0.10093,34,0.17805,27,-0.1768,36,0.30381,39,0.45161,21,-0.5710,34,0.19733,18,-0.8381
ENSG00000157916,RER1,89,0.33697,70,-0.0746,46,-0.7335,51,-0.5670,55,-0.4410,113,0.74990,72,-0.0202,87,0.28473
ENSG00000157911,PEX10,35,-0.0261,35,-0.0062,33,-0.1070,39,0.17658,42,0.29249,34,-0.0883,35,-0.0358,30,-0.2590
ENSG00000149527,PLCH2,9,-1.4906,17,-0.5832,13,-0.9316,20,-0.3476,20,-0.3170,60,1.62126,35,0.58679,21,-0.2219
ENSG00000157881,PANK4,15,-0.4872,10,-1.0885,22,0.09703,15,-0.5219,13,-0.7375,36,0.98100,32,0.74529,21,0.05797
ENSG00000197921,HES5,28,1.08909,24,0.82573,13,-0.1748,11,-0.4218,7,-1.1349,17,0.25442,10,-0.6537,7,-1.0094
ENSG00000272449,AL139246.5,23,0.68690,18,0.31880,10,-0.7112,6,-1.4640,10,-0.6879,18,0.26300,25,0.85866,12,-0.3825
ENSG00000157873,TNFRSF14,9,-0.1449,15,0.66891,2,-2.3838,5,-0.8768,6,-0.6645,26,1.73105,8,-0.3924,8,-0.3760
ENSG00000157870,PRXL2B,51,-0.2765,51,-0.2712,37,-0.7717,70,0.23680,92,0.70957,66,0.14915,72,0.28827,45,-0.4836
ENSG00000177133,PRDM16-DT,98,1.91984,35,0.01080,33,-0.0722,22,-0.6992,16,-1.2290,31,-0.1865,27,-0.3742,15,-1.3077
ENSG00000158109,TPRG1L,141,-0.2618,117,-0.5594,164,-0.0141,201,0.32142,183,0.17047,163,-0.0228,155,-0.1101,200,0.31724
ENSG00000116213,WRAP73,19,0.22036,7,-1.2739,22,0.47231,15,-0.0947,16,-0.0692,18,0.14912,22,0.47002,12,-0.4219
ENSG00000130764,LRRC47,52,-0.3755,44,-0.6389,66,0.02317,43,-0.6586,88,0.50640,76,0.25577,78,0.28994,75,0.23490
ENSG00000116198,CEP104,11,-0.3118,23,0.84261,8,-0.8128,17,0.33039,17,0.30458,8,-0.8041,14,0.05326,12,-0.1990
ENSG00000198912,C1orf174,11,-0.1716,6,-1.0201,13,0.17519,15,0.30992,15,0.36245,16,0.45425,8,-0.5600,12,0.00138
ENSG00000196581,AJAP1,18,-1.2276,26,-0.6771,30,-0.4087,30,-0.4033,41,0.06452,33,-0.2865,46,0.25022,90,1.48601
ENSG00000131697,NPHP4,7,-0.8760,16,0.45316,5,-1.3211,15,0.34785,9,-0.3744,11,-0.1115,18,0.62025,16,0.41701
ENSG00000069424,KCNAB2,173,-0.5275,239,-0.0047,282,0.26594,198,-0.3124,189,-0.3840,222,-0.1274,303,0.39090,314,0.45052
ENSG00000116254,CHD5,133,-0.4690,127,-0.5354,173,-0.0446,219,0.35024,281,0.78571,134,-0.4507,237,0.48606,116,-0.6765
ENSG00000116251,RPL22,899,0.33138,1245,0.90472,777,0.08679,739,0.00343,505,-0.6085,598,-0.3406,572,-0.4117,564,-0.4342
ENSG00000158286,RNF207,3,-1.6562,6,-0.8849,13,0.36671,18,0.85303,12,0.11210,12,0.16416,9,-0.2404,12,0.24239
ENSG00000116237,ICMT,26,-0.7296,32,-0.4114,36,-0.2374,40,-0.0399,44,0.10359,38,-0.1377,55,0.49638,59,0.59904
ENSG00000158292,GPR153,9,-1.1346,26,0.48919,19,-0.0466,17,-0.2631,10,-1.0126,20,0.01501,27,0.52287,29,0.63367
ENSG00000097021,ACOT7,151,-0.7348,141,-0.8409,239,-0.0061,188,-0.3913,288,0.30690,283,0.27886,280,0.26008,346,0.62315
ENSG00000215788,TNFRSF25,15,-1.0548,22,-0.4771,24,-0.3744,25,-0.2740,23,-0.4201,36,0.30060,44,0.65558,50,0.87733
ENSG00000171680,PLEKHG5,12,-1.3339,23,-0.3692,20,-0.5782,25,-0.2372,28,-0.0567,28,-0.1016,45,0.72799,53,0.99615
ENSG00000162408,NOL9,40,0.41477,24,-0.4152,20,-0.7090,38,0.35792,41,0.46961,29,-0.0804,29,-0.0814,26,-0.2838
ENSG00000204859,ZBTB48,9,-0.5476,14,0.15441,11,-0.2298,15,0.23630,15,0.18255,22,0.91892,9,-0.5224,8,-0.7454
ENSG00000162413,KLHL21,34,0.07711,22,-0.5767,38,0.26938,29,-0.1453,27,-0.3038,42,0.42213,26,-0.3378,40,0.35411
ENSG00000116273,PHF13,12,-0.3522,14,-0.0885,14,-0.1707,12,-0.3512,11,-0.4676,17,0.21995,18,0.30057,22,0.63613
ENSG00000041988,THAP3,35,0.72226,18,-0.3761,20,-0.2365,20,-0.2254,23,0.03099,24,0.08255,24,0.08627,19,-0.3207
ENSG00000007923,DNAJC11,24,-0.4764,28,-0.2464,22,-0.5886,38,0.24668,43,0.46283,32,-0.0209,34,0.09227,39,0.27792
ENSG00000171735,CAMTA1,237,0.46302,190,0.08842,154,-0.2578,184,0.03571,285,0.78762,157,-0.2219,150,-0.2981,83,-1.2110
ENSG00000049245,VAMP3,67,1.61432,48,0.99283,24,-0.2247,22,-0.3048,20,-0.4576,11,-1.4038,14,-1.0649,11,-1.3696
ENSG00000049246,PER3,26,-0.1141,24,-0.2425,24,-0.2136,26,-0.1255,38,0.50157,18,-0.6809,37,0.46015,30,0.13870
ENSG00000116288,PARK7,461,0.03317,502,0.17486,591,0.45039,353,-0.4023,350,-0.4158,463,0.03943,428,-0.0890,469,0.05946
ENSG00000116285,ERRFI1,18,-0.0458,18,-0.0760,7,-1.5243,23,0.35897,29,0.73966,10,-0.8849,16,-0.2005,27,0.63872
ENSG00000162426,SLC45A1,15,-1.2979,13,-1.5153,24,-0.5497,40,0.29347,41,0.31238,60,0.98580,37,0.15640,41,0.31663
ENSG00000142599,RERE,93,-0.3282,111,-0.0403,88,-0.4213,120,0.09339,132,0.24891,115,0.01731,139,0.33487,112,-0.0251
ENSG00000074800,ENO1,860,0.20454,621,-0.3293,631,-0.3026,538,-0.5570,528,-0.5877,928,0.33368,1115,0.65092,862,0.20833
ENSG00000142583,SLC2A5,15,0.55242,22,1.29853,7,-0.5565,12,0.16850,4,-1.5424,8,-0.3471,9,-0.2013,7,-0.6842
ENSG00000171612,SLC25A33,109,1.21395,47,-0.2561,52,-0.0875,71,0.45062,39,-0.5527,49,-0.1677,36,-0.6579,34,-0.7598
ENSG00000188807,TMEM201,16,-0.1136,12,-0.6118,14,-0.3222,17,-0.0711,26,0.65159,27,0.72071,13,-0.4158,14,-0.2832
ENSG00000171608,PIK3CD,7,-0.4691,4,-1.2132,6,-0.7569,23,1.41521,21,1.22487,8,-0.3840,8,-0.2744,3,-1.7789
ENSG00000171603,CLSTN1,405,-0.9081,395,-0.9494,523,-0.5102,723,0.01559,755,0.08560,1080,0.69978,945,0.46675,907,0.39551
ENSG00000178585,CTNNBIP1,43,0.12921,32,-0.3363,53,0.47020,52,0.44987,50,0.37655,36,-0.1648,30,-0.4390,22,-0.9257
ENSG00000162441,LZIC,39,0.38741,40,0.43220,33,0.12058,36,0.25063,26,-0.2822,23,-0.4697,24,-0.4094,26,-0.2765
ENSG00000173614,NMNAT1,12,0.46141,7,-0.5467,4,-1.2508,9,-0.0991,16,0.85571,6,-0.6229,9,0.00761,12,0.37556
ENSG00000130939,UBE4B,34,-0.0114,20,-0.8460,29,-0.2796,44,0.40781,53,0.71900,26,-0.4559,31,-0.1760,39,0.19639
ENSG00000054523,KIF1B,319,0.31742,206,-0.3997,285,0.12633,273,0.05385,306,0.24484,223,-0.2712,272,0.04997,227,-0.2432
ENSG00000142657,PGD,42,-0.0623,37,-0.2815,55,0.38585,50,0.21572,47,0.11782,48,0.15813,45,0.03650,26,-0.8089
ENSG00000241563,CORT,73,-0.9499,20,-2.8475,783,4.27113,58,-1.2938,72,-0.9746,28,-2.3986,11,-3.6873,18,-2.9964
ENSG00000160049,DFFA,31,0.32058,30,0.28387,31,0.30337,24,-0.0781,20,-0.3747,21,-0.3021,34,0.46130,13,-1.0641
ENSG00000142655,PEX14,21,-0.2489,14,-0.9165,16,-0.7352,24,-0.0320,23,-0.0929,44,0.99433,29,0.22894,27,0.15975
ENSG00000120948,TARDBP,48,-0.4228,53,-0.2535,50,-0.3569,69,0.17024,54,-0.2239,73,0.25484,80,0.40227,72,0.24064
ENSG00000271895,AL109811.2,8,-0.6183,4,-1.4100,10,-0.2626,19,0.86135,7,-0.6864,21,0.99087,13,0.17336,10,-0.2093
ENSG00000116649,SRM,87,-0.6304,107,-0.2929,134,0.06959,138,0.11942,121,-0.0976,178,0.55015,140,0.13830,123,-0.0708
ENSG00000171824,EXOSC10,26,-0.0036,22,-0.2715,18,-0.6022,22,-0.2368,24,-0.0855,36,0.54184,36,0.57633,22,-0.2253
ENSG00000198793,MTOR,28,-0.4858,33,-0.2148,25,-0.6365,29,-0.4239,38,-0.0073,64,0.89608,43,0.19918,43,0.21314
ENSG00000204624,DISP3,7,-0.8346,19,0.66724,6,-1.2220,5,-1.4234,5,-1.2469,20,0.71869,22,0.91824,18,0.54970
ENSG00000116661,FBXO2,401,0.44103,505,0.84744,313,0.02580,287,-0.1162,219,-0.5546,306,-0.0158,199,-0.7053,238,-0.4168
ENSG00000132879,FBXO44,154,-0.1968,119,-0.6031,168,-0.0550,126,-0.5139,182,0.08029,175,0.01733,276,0.79436,188,0.13108
ENSG00000116663,FBXO6,14,0.20454,15,0.32211,23,1.00197,7,-0.9566,10,-0.3023,10,-0.3997,7,-0.7988,14,0.17269
ENSG00000116670,MAD2L2,33,-0.0714,41,0.29301,32,-0.0901,20,-0.8396,16,-1.2148,35,0.05117,53,0.74284,44,0.40708
ENSG00000177674,AGTRAP,36,1.80869,29,1.36260,7,-1.0246,10,-0.4035,11,-0.2292,5,-1.4046,4,-1.8242,3,-1.9309
ENSG00000177000,MTHFR,20,0.19526,17,-0.0874,14,-0.3789,23,0.39406,25,0.55144,10,-0.9480,19,0.08733,16,-0.2083
ENSG00000011021,CLCN6,48,-0.3763,35,-0.8750,67,0.14177,52,-0.2487,125,1.25625,54,-0.2078,57,-0.1189,51,-0.2940
ENSG00000116685,KIAA2013,37,0.16508,34,0.03850,22,-0.6485,24,-0.5468,46,0.53325,29,-0.2475,37,0.13767,40,0.26885
ENSG00000083444,PLOD1,29,0.48099,26,0.33486,7,-1.6139,17,-0.3380,22,0.06698,36,0.86847,21,-0.0222,13,-0.8254
ENSG00000116688,MFN2,72,-0.1845,62,-0.4189,83,0.04453,67,-0.2952,94,0.25776,102,0.39452,65,-0.3482,99,0.35204
ENSG00000116691,MIIP,15,0.01164,14,-0.0121,11,-0.4778,11,-0.4444,16,0.17256,11,-0.4854,19,0.46280,19,0.48076
ENSG00000048707,VPS13D,47,0.13852,29,-0.6254,33,-0.4014,37,-0.2524,64,0.68084,35,-0.3503,53,0.33958,46,0.12111
ENSG00000162496,DHRS3,81,1.94774,43,0.71103,23,-0.3594,17,-0.8292,18,-0.7225,18,-0.7388,17,-0.7982,10,-1.5630
ENSG00000116731,PRDM2,45,-0.4915,45,-0.4989,71,0.24210,67,0.14153,54,-0.2044,49,-0.3696,73,0.29269,87,0.58518
ENSG00000189337,KAZN,37,0.11255,26,-0.4639,37,0.08046,60,0.92044,42,0.32017,32,-0.1538,24,-0.6215,22,-0.7522
ENSG00000142634,EFHD2,218,0.87219,39,-1.8781,91,-0.5892,353,1.82226,269,1.26769,34,-2.0914,25,-2.5151,21,-2.7926
ENSG00000132906,CASP9,19,1.09186,14,0.55002,6,-0.7653,6,-0.7380,6,-0.7472,10,-0.0498,5,-0.8867,13,0.47593
ENSG00000116138,DNAJC16,25,0.14187,16,-0.5755,26,0.18904,16,-0.5268,25,0.16845,23,-0.0172,28,0.33621,24,0.08102
ENSG00000197312,DDI2,16,-0.2808,11,-0.9195,21,0.07231,29,0.67087,27,0.50126,23,0.26748,17,-0.1890,13,-0.6697
ENSG00000116786,PLEKHM2,83,-0.1274,76,-0.2714,96,0.11445,113,0.38872,70,-0.4096,135,0.69206,67,-0.4740,78,-0.2216
ENSG00000065526,SPEN,40,0.36643,38,0.24229,27,-0.2700,46,0.58023,44,0.48925,10,-1.7421,32,-0.0153,22,-0.5992
ENSG00000116809,ZBTB17,19,0.10286,17,-0.0695,12,-0.6692,17,-0.0934,14,-0.4277,17,-0.0641,29,0.78721,19,0.09837
ENSG00000185519,FAM131C,27,0.36824,16,-0.4464,39,1.02759,37,0.95158,14,-0.6350,19,-0.1580,12,-0.8834,6,-1.8631
ENSG00000037637,FBXO42,21,0.47973,12,-0.5095,11,-0.5425,15,-0.1239,20,0.37363,13,-0.3019,14,-0.1838,21,0.47554
ENSG00000055070,SZRD1,36,0.40824,51,1.00173,32,0.20204,20,-0.5357,15,-0.9488,23,-0.3211,26,-0.1524,23,-0.3315
ENSG00000157191,NECAP2,26,1.07385,29,1.25468,12,-0.2640,15,0.11891,9,-0.6309,9,-0.7438,4,-1.6548,7,-0.9803
ENSG00000219481,NBPF1,18,0.55418,11,-0.2280,9,-0.5230,22,0.92311,8,-0.5981,13,0.03808,11,-0.2094,9,-0.5267
ENSG00000058453,CROCC,16,-0.2061,14,-0.4131,19,0.06605,35,1.05728,19,0.02218,12,-0.6512,11,-0.7828,22,0.26981
ENSG00000238142,BX284668.5,22,0.23776,22,0.21205,31,0.79766,12,-0.7585,15,-0.3924,18,-0.0755,15,-0.3286,18,-0.1031
ENSG00000159363,ATP13A2,121,-0.2871,75,-1.0366,196,0.51515,237,0.84709,145,0.00136,157,0.13443,112,-0.4185,114,-0.3806
ENSG00000117118,SDHB,137,0.05165,92,-0.5939,170,0.41502,134,0.01705,90,-0.6210,160,0.31303,112,-0.2713,166,0.37952
ENSG00000117115,PADI2,69,1.29257,79,1.56229,33,0.00707,25,-0.4345,12,-1.5031,18,-0.9646,12,-1.4832,15,-1.2109
ENSG00000179051,RCC2,12,-0.5346,18,0.07116,10,-0.8543,15,-0.1826,16,-0.0505,29,0.91567,15,-0.2042,20,0.31493
ENSG00000074964,ARHGEF10L,20,0.39873,11,-0.4984,20,0.42938,23,0.65141,20,0.41426,10,-0.7003,11,-0.4778,9,-0.8960
ENSG00000117154,IGSF21,89,0.34484,58,-0.3600,53,-0.4941,84,0.23944,118,0.83450,57,-0.3820,55,-0.4445,65,-0.1644
ENSG00000159423,ALDH4A1,85,1.57081,39,0.17833,29,-0.2923,22,-0.7707,20,-0.8686,34,-0.0681,30,-0.2753,23,-0.6563
ENSG00000169991,IFFO2,11,0.01398,9,-0.2527,6,-0.9279,18,0.88230,15,0.57185,8,-0.4123,10,-0.0504,8,-0.4400
ENSG00000127481,UBR4,6,-0.6849,8,-0.2917,8,-0.2295,15,0.77605,5,-0.9960,18,0.99863,6,-0.7449,11,0.20376
ENSG00000127463,EMC1,29,-0.0439,22,-0.4386,37,0.37432,28,-0.1123,37,0.34956,31,0.06152,27,-0.1650,27,-0.1620
ENSG00000053372,MRTO4,22,-0.9064,33,-0.2765,45,0.23212,33,-0.2935,47,0.27791,60,0.70749,49,0.37378,26,-0.6654
ENSG00000053371,AKR7A2,67,0.60784,61,0.46676,35,-0.4747,60,0.41135,27,-0.8370,39,-0.2746,44,-0.1061,40,-0.2594
ENSG00000040487,SLC66A1,18,0.97072,4,-1.2381,6,-0.7563,5,-1.0195,11,0.13414,11,0.12047,13,0.40161,13,0.32349
ENSG00000077549,CAPZB,149,-0.3085,159,-0.1987,163,-0.1632,160,-0.1882,257,0.60295,131,-0.5083,244,0.51481,176,-0.0364
ENSG00000173436,MICOS10,589,0.29190,479,-0.0514,744,0.69793,490,-0.0142,390,-0.3847,522,0.08963,365,-0.4909,376,-0.4432
ENSG00000158747,NBL1,240,0.15861,168,-0.4192,253,0.24980,270,0.36201,257,0.27420,231,0.09648,194,-0.1929,130,-0.8228
ENSG00000169914,OTUD3,16,-0.2402,15,-0.2979,18,-0.0496,22,0.28746,27,0.60524,15,-0.3669,16,-0.2116,19,0.06714
ENSG00000162545,CAMK2N1,779,-1.1596,1495,-0.1331,1677,0.05621,1144,-0.5625,749,-1.2204,2329,0.61569,2282,0.57965,2514,0.75115
ENSG00000090432,MUL1,38,0.59057,16,-0.7628,16,-0.8241,26,-0.0667,30,0.20565,24,-0.1477,23,-0.2317,40,0.68234
ENSG00000183114,FAM43B,23,0.83861,7,-1.0236,28,1.21132,10,-0.4923,19,0.54519,9,-0.6324,6,-1.2234,8,-0.8052
ENSG00000158828,PINK1,429,0.29464,275,-0.4340,357,-0.0125,440,0.33907,358,-0.0059,379,0.08886,286,-0.3716,352,-0.0360
ENSG00000244038,DDOST,27,-0.3409,30,-0.1735,34,0.04599,33,0.00444,26,-0.3884,36,0.13859,29,-0.1889,49,0.68431
ENSG00000117245,KIF17,20,0.04004,6,-1.7959,8,-1.4189,26,0.47873,32,0.82822,28,0.57521,19,-0.0443,18,-0.1199
ENSG00000189410,SH2D5,21,-0.7803,20,-0.7933,22,-0.6720,33,-0.0540,53,0.74870,29,-0.2353,43,0.39801,50,0.65468
ENSG00000127483,HP1BP3,195,0.45630,135,-0.1566,162,0.13795,119,-0.3570,180,0.31367,126,-0.2737,132,-0.1988,142,-0.0782
ENSG00000075151,EIF4G3,58,-0.8408,54,-0.9374,108,0.15540,110,0.18981,127,0.43375,102,0.06644,89,-0.1592,137,0.56075
ENSG00000117298,ECE1,37,0.94162,29,0.49891,16,-0.4506,12,-0.8921,11,-0.9905,38,0.99568,17,-0.3184,10,-1.1869
ENSG00000162551,ALPL,6,-1.1933,21,0.78773,5,-1.5070,39,2.01292,15,0.20938,10,-0.4511,2,-2.4600,7,-0.9664
ENSG00000076864,RAP1GAP,92,-0.9343,91,-0.9503,129,-0.4079,180,0.13415,284,0.92245,187,0.19307,143,-0.2478,224,0.49955
ENSG00000090686,USP48,27,-0.3192,32,-0.0747,31,-0.1041,23,-0.5968,36,0.11520,32,-0.0901,46,0.52901,41,0.31587
ENSG00000218510,LINC00339,10,-0.3896,10,-0.3891,10,-0.3436,20,0.79336,8,-0.7308,24,1.12538,9,-0.5096,9,-0.4340
ENSG00000070831,CDC42,169,-0.4468,133,-0.8216,186,-0.2906,305,0.53434,310,0.56041,237,0.10437,213,-0.0732,227,0.03464
ENSG00000173372,C1QA,58,0.73841,80,1.31853,30,-0.3858,43,0.21675,18,-1.1408,33,-0.1995,18,-1.1078,21,-0.9188
ENSG00000159189,C1QC,27,-0.1369,79,1.79065,37,0.39433,20,-0.6277,24,-0.3353,17,-0.8255,18,-0.7453,13,-1.2487
ENSG00000173369,C1QB,70,0.32653,124,1.37118,65,0.20127,42,-0.4828,35,-0.7915,41,-0.5359,49,-0.2642,33,-0.8765
ENSG00000004487,KDM1A,37,-0.3988,30,-0.7242,34,-0.5048,57,0.32789,59,0.37638,65,0.53781,43,-0.1656,52,0.16382
ENSG00000169641,LUZP1,36,0.23843,17,-0.9144,30,-0.0579,41,0.45989,47,0.67835,22,-0.5851,36,0.24752,20,-0.6697
ENSG00000125944,HNRNPR,103,-0.1275,110,-0.0216,93,-0.2976,107,-0.0621,103,-0.1229,94,-0.2717,118,0.09741,162,0.64058
ENSG00000125945,ZNF436,14,-0.5064,7,-1.6034,13,-0.6769,14,-0.5083,25,0.40774,22,0.19673,27,0.53265,35,0.97423
ENSG00000249087,ZNF436-AS1,15,-0.0778,22,0.51861,14,-0.2368,17,0.07598,15,-0.0507,15,-0.0764,18,0.24591,11,-0.5930
ENSG00000117318,ID3,31,0.46216,134,4.12557,1,-4.2421,6,-2.0401,5,-2.3302,4,-2.6255,1,-4.5773,4,-2.5053
ENSG00000142676,RPL11,798,0.32706,1419,1.37196,564,-0.2481,525,-0.3632,572,-0.2250,528,-0.3541,351,-0.9958,496,-0.4533
ENSG00000011007,ELOA,15,0.06842,14,0.02017,8,-0.9589,19,0.43736,18,0.40659,10,-0.4760,12,-0.2633,18,0.34866
ENSG00000057757,PITHD1,156,-0.5221,143,-0.6633,192,-0.1902,162,-0.4623,278,0.42460,308,0.60073,242,0.18621,247,0.22161
ENSG00000011009,LYPLA2,26,-0.8987,37,-0.3493,45,-0.0523,50,0.13053,47,0.03932,55,0.27587,66,0.60724,44,-0.1018
ENSG00000117308,GALE,14,-0.4106,18,-0.0325,16,-0.1860,11,-0.8152,12,-0.6797,26,0.58010,27,0.65841,22,0.32622
ENSG00000117305,HMGCL,19,-0.1875,26,0.27049,13,-0.8545,17,-0.3554,22,-0.0044,45,1.26573,16,-0.4857,17,-0.4449
ENSG00000179163,FUCA1,9,-0.5816,7,-0.8782,11,-0.3054,15,0.18834,15,0.21971,12,-0.0975,14,0.14350,21,0.81119
ENSG00000189266,PNRC2,60,0.23543,56,0.13390,47,-0.1783,51,-0.0410,57,0.14385,38,-0.5095,47,-0.1698,61,0.26267
ENSG00000188529,SRSF10,41,-0.1490,41,-0.1773,25,-0.9624,32,-0.5798,55,0.30765,73,0.80277,41,-0.1719,57,0.37038
ENSG00000001461,NIPAL3,67,0.57083,47,-0.0300,50,0.08452,44,-0.1364,75,0.75403,35,-0.4930,31,-0.6846,33,-0.5712
ENSG00000133226,SRRM1,41,0.00180,54,0.46527,41,0.02513,42,0.04801,39,-0.0688,38,-0.0927,41,-0.0028,30,-0.5003
ENSG00000169504,CLIC4,50,2.22121,41,1.78139,4,-2.0553,12,-0.3486,7,-1.2467,4,-1.8618,2,-2.7619,2,-2.6990
ENSG00000117614,SYF2,62,0.21019,62,0.21076,69,0.40545,47,-0.2456,42,-0.4174,51,-0.0933,35,-0.7138,67,0.35868
ENSG00000117616,RSRP1,61,-0.0729,52,-0.3288,36,-0.8883,60,-0.0752,59,-0.1076,66,0.07079,80,0.38528,93,0.64384
ENSG00000183726,TMEM50A,85,-0.1425,78,-0.2824,70,-0.4397,59,-0.7240,70,-0.4472,99,0.10949,91,-0.0240,188,1.25181
