Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000008324,SS18L2,35,-0.2438,50,0.86380,10,-2.0928,28,-0.5974
ENSG00000114857,NKTR,31,-0.0824,29,-0.3593,39,0.31546,48,0.65047
ENSG00000114853,ZBTB47,85,0.88999,42,-0.7299,48,-0.1831,64,0.28646
ENSG00000010282,HHATL,70,0.65814,46,-0.2342,28,-0.8658,49,-0.0136
ENSG00000181061,HIGD1A,165,-0.4200,248,0.69699,158,-0.4468,123,-0.8360
ENSG00000144647,POMGNT2,30,-0.2819,40,0.45746,40,0.17875,16,-1.2524
ENSG00000163788,SNRK,28,-0.5356,48,1.16227,25,-0.6517,6,-2.7401
ENSG00000160746,ANO10,29,0.13468,24,-0.3020,33,0.33141,30,0.19898
ENSG00000179152,TCAIM,21,0.19196,16,-0.5202,20,0.10081,31,0.77953
ENSG00000185219,ZNF445,17,0.31067,15,0.21015,15,0.12883,2,-2.4020
ENSG00000163807,KIAA1143,27,-0.2932,39,0.81719,23,-0.5402,11,-1.6551
ENSG00000169964,TMEM42,21,-0.2552,27,0.46440,37,0.67119,0,-5.6211
ENSG00000163812,ZDHHC3,26,0.08896,27,0.46072,10,-1.3411,18,-0.4697
ENSG00000075914,EXOSC7,19,-0.1276,24,0.57419,25,0.30271,0,-5.4483
ENSG00000249992,TMEM158,43,-0.8477,99,1.80191,21,-1.7985,5,-3.8617
ENSG00000211456,SACM1L,31,-0.8260,66,1.32608,8,-2.6887,34,-0.5725
ENSG00000163818,LZTFL1,11,-1.4722,36,1.05436,14,-1.0087,30,0.12410
ENSG00000160799,CCDC12,28,-0.7322,44,0.07387,76,0.93092,36,-0.3116
ENSG00000181555,SETD2,34,-0.0090,32,-0.2061,30,-0.1948,51,0.63605
ENSG00000088727,KIF9,14,-0.6338,18,-0.2907,10,-0.9918,52,1.64221
ENSG00000114648,KLHL18,13,-1.0790,33,1.25660,25,-0.0004,3,-3.1500
ENSG00000076201,PTPN23,42,0.03248,42,0.05034,42,0.03048,36,-0.2378
ENSG00000114650,SCAP,43,-0.3488,57,0.35724,47,-0.1590,46,-0.2090
ENSG00000163832,ELP6,18,-0.3208,22,0.11121,41,1.05054,6,-1.9588
ENSG00000114646,CSPG5,301,0.70680,216,0.14718,102,-1.0981,76,-1.5463
ENSG00000173473,SMARCC1,42,0.28382,19,-1.6713,83,1.41406,79,1.32747
ENSG00000132153,DHX30,69,-0.7094,119,0.51103,101,-0.0503,93,-0.1821
ENSG00000047849,MAP4,268,-0.0649,292,0.18504,154,-0.9215,337,0.31368
ENSG00000164050,PLXNB1,160,1.16946,65,-0.9242,102,0.23028,74,-0.2902
ENSG00000232112,TMA7,578,-0.0330,576,-0.0757,649,0.15562,625,0.09623
ENSG00000164054,SHISA5,73,-0.4818,99,0.10270,164,0.89190,58,-0.7926
ENSG00000010256,UQCRC1,136,-0.7694,252,0.70495,198,-0.1112,147,-0.5822
ENSG00000213672,NCKIPSD,23,-1.0285,51,0.80898,18,-1.2832,52,0.33335
ENSG00000068745,IP6K2,51,-0.2572,66,0.45149,39,-0.6331,52,-0.2051
ENSG00000114302,PRKAR2A,28,-0.2275,33,0.10645,40,0.39379,25,-0.3716
ENSG00000177479,ARIH2,37,0.11536,34,-0.0753,63,1.00118,6,-2.6368
ENSG00000178467,P4HTM,55,-0.9159,126,1.39733,48,-1.0373,31,-1.6753
ENSG00000178252,WDR6,61,0.13207,48,-0.5224,121,1.28647,34,-0.7774
ENSG00000178149,DALRD3,21,0.07332,19,-0.2410,26,0.43254,20,0.03220
ENSG00000178057,NDUFAF3,97,-0.1313,103,-0.0452,153,0.63633,77,-0.4660
ENSG00000178035,IMPDH2,43,-0.2622,36,-1.0243,186,2.37919,18,-1.5418
ENSG00000198218,QRICH1,27,-0.4743,40,0.45236,54,0.67533,8,-2.1512
ENSG00000172053,QARS,28,-0.4232,36,-0.0166,74,1.19757,15,-1.3220
ENSG00000172046,USP19,24,0.08167,24,0.26797,33,0.60497,0,-5.4240
ENSG00000172037,LAMB2,26,-0.6273,17,-1.9750,181,3.04152,40,0.10529
ENSG00000185909,KLHDC8B,9,-1.3357,24,0.58827,35,0.86548,10,-1.1171
ENSG00000114316,USP4,25,-0.0430,31,0.89591,14,-0.8568,2,-3.3611
ENSG00000067560,RHOA,226,-0.1908,196,-0.7658,567,1.39083,317,0.37585
ENSG00000145022,TCTA,25,-0.2922,34,0.54006,27,-0.1152,15,-1.0247
ENSG00000145029,NICN1,18,-1.2614,48,0.96892,33,-0.2422,28,-0.4805
ENSG00000173402,DAG1,71,0.36237,48,-0.6312,126,1.29461,29,-1.0594
ENSG00000164061,BSN,80,-1.3444,255,1.94448,43,-2.1547,60,-1.6732
ENSG00000164062,APEH,48,-0.1878,60,0.48077,46,-0.2206,30,-0.8984
ENSG00000164068,RNF123,14,-0.5597,27,1.69715,4,-2.2480,0,-5.3732
ENSG00000176095,IP6K1,54,-0.7837,107,0.95744,35,-1.3750,75,-0.2090
ENSG00000164076,CAMKV,114,-0.8974,254,1.28277,69,-1.5833,118,-0.7746
ENSG00000164077,MON1A,25,0.26225,24,0.49841,18,-0.2754,1,-4.2355
ENSG00000004534,RBM6,38,0.19181,32,-0.2741,50,0.61748,27,-0.3814
ENSG00000003756,RBM5,35,-0.4944,55,0.67279,61,0.41804,7,-2.8775
ENSG00000114353,GNAI2,212,0.28794,124,-1.0938,361,1.16614,278,0.71057
ENSG00000012171,SEMA3B,61,1.09697,6,-3.6797,172,3.12212,19,-0.9311
ENSG00000068001,HYAL2,16,-0.9493,12,-2.0719,124,2.73678,57,1.14203
ENSG00000114383,TUSC2,75,-0.4418,122,1.07421,71,-0.4721,10,-3.3368
ENSG00000114388,NPRL2,18,-0.3714,23,0.12360,21,-0.0909,28,0.33872
ENSG00000126062,TMEM115,26,-0.4282,30,-0.3959,70,1.22375,35,0.07180
ENSG00000088543,C3orf18,11,-0.6923,21,1.01241,18,0.06372,1,-3.4079
ENSG00000088538,DOCK3,48,-0.8762,109,1.48009,21,-2.0501,38,-1.1755
ENSG00000145050,MANF,28,-0.2706,26,-0.6664,87,1.72140,24,-0.4690
ENSG00000259956,RBM15B,19,-0.7890,34,0.53983,39,0.41309,18,-0.8223
ENSG00000164081,TEX264,29,-0.5351,37,-0.3074,75,1.04668,48,0.27120
ENSG00000164082,GRM2,8,-1.1987,22,1.26128,0,-5.9403,20,0.26202
ENSG00000090097,PCBP4,60,0.56205,28,-1.2569,84,1.05544,70,0.74719
ENSG00000248487,ABHD14A,63,-0.3011,93,0.95618,46,-0.7717,19,-2.0594
ENSG00000162244,RPL29,1031,0.51658,481,-1.3596,1525,1.12214,1354,0.91207
ENSG00000164086,DUSP7,19,-0.2683,27,0.77006,1,-4.0375,23,0.03875
ENSG00000023330,ALAS1,23,0.00259,29,0.92184,11,-1.0559,2,-3.5692
ENSG00000247596,TWF2,20,-0.9342,40,0.64506,53,0.69015,10,-1.7876
ENSG00000164091,WDR82,72,-1.0090,158,0.84629,116,-0.1870,92,-0.5379
ENSG00000163930,BAP1,91,-0.0383,101,0.30428,92,-0.0112,51,-0.9183
ENSG00000010322,NISCH,136,-0.2110,174,0.52548,90,-0.8278,122,-0.3533
ENSG00000168268,NT5DC2,32,0.71771,20,-0.3698,32,0.61772,5,-2.0703
ENSG00000168273,SMIM4,30,0.02605,29,-0.0468,28,-0.0901,32,0.15954
ENSG00000163939,PBRM1,22,-0.3595,29,0.16669,52,1.07437,5,-2.4502
ENSG00000163938,GNL3,16,-1.1063,37,0.61832,40,0.35274,24,-0.4650
ENSG00000016864,GLT8D1,15,-0.5723,22,0.29703,43,1.21704,0,-5.4461
ENSG00000114902,SPCS1,152,0.08824,147,0.05488,173,0.28847,89,-0.7630
ENSG00000114904,NEK4,23,0.41694,18,-0.0154,26,0.55191,2,-3.1644
ENSG00000272573,MUSTN1,16,-1.8507,4,-4.9244,330,3.98045,130,1.59447
ENSG00000163932,PRKCD,19,-0.8092,39,0.96722,21,-0.6027,19,-0.7680
ENSG00000163931,TKT,72,-0.1788,90,0.43868,101,0.37411,18,-2.2436
ENSG00000016391,CHDH,37,0.63118,24,-0.3463,17,-0.6438,30,0.20061
ENSG00000113811,SELENOK,162,0.17165,129,-0.4541,227,0.71028,153,0.05999
ENSG00000157445,CACNA2D3,17,-0.7931,32,0.76988,33,0.36481,8,-1.8533
ENSG00000187672,ERC2,98,0.02400,113,0.61352,20,-2.3444,77,-0.3653
ENSG00000163946,TASOR,24,0.08684,22,-0.0476,41,0.97304,4,-2.5132
ENSG00000163947,ARHGEF3,21,-1.1348,54,1.38788,24,-0.8187,17,-1.3575
ENSG00000157500,APPL1,50,0.03279,52,0.23904,39,-0.3663,38,-0.3942
ENSG00000174840,PDE12,15,-0.6526,25,0.64127,10,-1.2124,25,0.24671
ENSG00000168374,ARF4,56,-0.7354,91,0.21788,84,-0.0367,117,0.50337
ENSG00000163681,SLMAP,33,-0.4049,42,0.04394,61,0.60790,37,-0.1844
ENSG00000163686,ABHD6,32,-0.5122,56,1.14645,30,-0.5628,5,-3.1513
ENSG00000168297,PXK,36,0.52650,26,-0.1321,11,-1.3575,31,0.23797
ENSG00000168291,PDHB,67,-0.1329,78,0.25184,74,0.02215,52,-0.5209
ENSG00000168301,KCTD6,20,-0.6185,36,0.90238,29,0.02442,6,-2.3495
ENSG00000168309,FAM107A,943,0.83814,431,-1.0259,495,-0.3326,1135,1.03900
ENSG00000144724,PTPRG,26,-1.1191,55,0.27071,53,0.07694,75,0.64246
ENSG00000114405,C3orf14,48,-0.4900,82,1.12220,47,-0.5009,6,-3.3817
ENSG00000163618,CADPS,65,-1.0438,168,1.79984,28,-2.1744,34,-1.9194
ENSG00000163630,SYNPR,104,-0.6983,212,1.58396,31,-2.4420,44,-1.9276
ENSG00000163634,THOC7,65,-0.3118,99,1.14740,37,-1.1271,11,-2.8391
ENSG00000163636,PSMD6,41,-0.2587,59,0.89639,34,-0.5464,9,-2.4328
ENSG00000163637,PRICKLE2,37,-0.7431,70,0.83009,20,-1.6118,62,0.11930
ENSG00000151276,MAGI1,26,-1.4894,93,1.96768,39,-0.7906,2,-4.9796
ENSG00000144741,SLC25A26,20,-0.1091,25,0.56478,26,0.29647,0,-5.5084
ENSG00000144749,LRIG1,236,1.30878,82,-1.1619,191,0.72173,76,-0.7653
ENSG00000172340,SUCLG2,42,0.52076,14,-2.0783,68,1.28794,83,1.66471
ENSG00000183662,TAFA1,18,-1.1848,52,2.00167,2,-3.9108,13,-1.5602
ENSG00000144747,TMF1,22,-0.6618,32,-0.0502,46,0.54901,43,0.45412
ENSG00000144744,UBA3,31,-0.5181,49,0.65818,18,-1.3046,44,0.08333
ENSG00000144746,ARL6IP5,115,-0.6737,212,1.00282,125,-0.4840,68,-1.3943
ENSG00000114861,FOXP1,17,-1.8341,35,-1.2499,204,2.42742,94,0.91895
ENSG00000163412,EIF4E3,30,-0.5382,52,0.99263,6,-2.9206,37,-0.1744
ENSG00000170837,GPR27,30,-0.2348,37,0.26503,35,0.03828,27,-0.3696
ENSG00000163602,RYBP,24,-0.4273,34,0.43538,51,0.84500,2,-3.9644
ENSG00000163605,PPP4R2,31,-0.3181,40,0.26409,35,-0.1086,36,-0.0566
ENSG00000121440,PDZRN3,12,-0.9712,27,0.85532,33,0.68158,1,-4.4900
ENSG00000185008,ROBO2,31,-0.6323,64,1.92692,4,-3.5949,0,-6.5611
ENSG00000169855,ROBO1,21,-0.7631,39,0.55160,42,0.33672,20,-0.7694
ENSG00000175161,CADM2,151,-0.8479,324,1.29136,117,-1.1593,110,-1.2469
ENSG00000083937,CHMP2B,46,-0.1985,52,0.00734,41,-0.3455,72,0.54472
ENSG00000163320,CGGBP1,41,-0.8097,65,-0.0218,88,0.47625,95,0.60941
ENSG00000269028,MTRNR2L12,11189,1.01627,4483,-1.1474,6582,-0.0196,10770,0.79499
ENSG00000261292,AC110491.1,10,-1.5618,41,2.64231,4,-2.7304,0,-5.8359
ENSG00000113966,ARL6,12,-0.9844,30,1.48873,2,-3.1404,15,-0.6222
ENSG00000080822,CLDND1,283,1.94584,59,-1.7572,149,0.42492,83,-0.5132
ENSG00000184220,CMSS1,37,-0.5235,64,1.17627,27,-0.9521,12,-2.0955
ENSG00000036054,TBC1D23,14,-0.6428,22,0.20847,47,1.37934,0,-4.9360
ENSG00000114021,NIT2,15,-1.2661,41,1.05133,34,0.08687,14,-1.2824
ENSG00000154174,TOMM70,37,-1.0256,90,1.42015,42,-0.7221,18,-2.0034
ENSG00000114354,TFG,54,-0.1518,68,0.60139,68,0.21925,4,-3.9684
ENSG00000174173,TRMT10C,19,-0.5879,34,1.28698,15,-0.8125,3,-3.1367
ENSG00000081154,PCNP,149,0.02692,147,0.01488,123,-0.2757,162,0.16037
ENSG00000066422,ZBTB11,14,-1.4182,44,1.24307,13,-1.4257,32,-0.0904
ENSG00000114391,RPL24,931,0.10859,606,-1.0817,1947,1.35975,1325,0.67918
ENSG00000182504,CEP97,14,-0.3186,18,0.26359,19,0.22665,12,-0.4542
ENSG00000144815,NXPE3,23,-0.1991,27,0.17334,20,-0.4033,29,0.22886
ENSG00000170017,ALCAM,60,-1.1128,120,0.09184,221,1.06383,108,-0.1207
ENSG00000114439,BBX,41,-0.0551,27,-1.2720,84,1.15089,96,1.38576
ENSG00000196776,CD47,71,-0.6015,117,0.61916,42,-1.3290,119,0.27984
ENSG00000114446,IFT57,20,-0.6550,34,0.51380,48,0.77939,6,-2.3647
ENSG00000198919,DZIP3,49,-0.3081,67,0.53356,36,-0.7478,50,-0.2530
ENSG00000144827,ABHD10,28,-0.9513,66,1.48118,29,-0.7993,8,-2.5783
ENSG00000144834,TAGLN3,143,-1.1037,382,1.73924,69,-2.1051,101,-1.5293
ENSG00000091972,CD200,38,-1.2260,109,1.66665,25,-1.7401,35,-1.2442
ENSG00000144848,ATG3,47,0.04808,35,-0.7860,76,0.82458,76,0.83034
ENSG00000138459,SLC35A5,27,0.25443,26,0.32566,15,-0.7127,13,-0.9599
ENSG00000163608,NEPRO,13,-0.3794,20,0.80710,8,-1.0521,10,-0.7042
ENSG00000072858,SIDT1,4,-2.2410,19,0.33897,7,-1.2915,45,1.59650
ENSG00000176542,USF3,15,-0.4988,23,0.62718,28,0.54581,2,-3.2420
ENSG00000121579,NAA50,31,-0.4933,43,0.13925,53,0.41342,40,-0.0428
ENSG00000114573,ATP6V1A,87,-1.2740,259,1.72167,82,-1.2669,56,-1.8290
ENSG00000184307,ZDHHC23,7,-1.1368,22,2.15789,3,-2.1498,0,-4.9996
ENSG00000181722,ZBTB20,39,0.54486,4,-3.8479,100,2.20823,88,1.94166
ENSG00000172020,GAP43,488,-0.8059,1048,1.46818,203,-2.0538,335,-1.3062
ENSG00000185565,LSAMP,130,-0.2616,179,0.72313,108,-0.5233,65,-1.2935
ENSG00000144847,IGSF11,23,0.77535,16,0.13340,11,-0.4551,0,-5.0327
ENSG00000113845,TIMMDC1,45,0.01391,45,0.10426,49,0.18071,30,-0.5755
ENSG00000138495,COX17,106,-0.3002,123,-0.0621,226,0.97932,77,-0.7513
ENSG00000082701,GSK3B,51,-0.6515,102,1.52755,33,-1.2615,4,-4.1499
ENSG00000163428,LRRC58,36,0.24558,21,-1.0869,49,0.73969,63,1.17881
ENSG00000163430,FSTL1,44,0.35444,13,-2.4232,131,2.32241,67,1.00206
ENSG00000065518,NDUFB4,289,-0.0216,306,0.16998,304,0.06462,206,-0.5537
ENSG00000144840,RABL3,23,-0.3721,29,0.04835,23,-0.3578,44,0.67096
ENSG00000145087,STXBP5L,30,-0.7144,62,1.60951,10,-2.2519,11,-2.1579
ENSG00000173230,GOLGB1,61,-0.3104,64,-0.4385,115,0.73699,111,0.67443
ENSG00000163406,SLC15A2,40,0.25485,38,0.28231,24,-0.5981,19,-0.9071
ENSG00000114023,FAM162A,79,-0.7144,143,0.75708,62,-1.0071,117,-0.0278
ENSG00000114030,KPNA1,39,-0.4936,55,0.22749,57,0.15146,53,0.03467
ENSG00000173175,ADCY5,53,-0.1673,55,-0.2149,63,0.12043,85,0.62614
ENSG00000206527,HACD2,38,-0.5304,58,0.47583,56,0.14666,34,-0.6306
ENSG00000065534,MYLK,52,0.75812,27,-0.7994,59,0.84192,26,-0.4788
ENSG00000160145,KALRN,50,-0.9690,122,1.65564,30,-1.6604,24,-1.9773
ENSG00000082781,ITGB5,38,0.47993,21,-0.9646,60,1.21178,30,0.03497
ENSG00000163848,ZNF148,31,-0.4175,42,0.24757,32,-0.3201,48,0.29849
ENSG00000114520,SNX4,24,-0.3410,37,1.15478,17,-0.8016,1,-4.2851
ENSG00000144909,OSBPL11,22,0.55537,14,-0.4593,19,0.27956,15,-0.1551
ENSG00000114544,SLC41A3,91,-0.0506,110,0.67967,54,-0.8527,39,-1.3601
ENSG00000144908,ALDH1L1,85,0.82677,55,-0.0044,28,-1.0137,22,-1.3643
ENSG00000163884,KLF15,34,1.13338,18,-0.1593,13,-0.5655,0,-5.3316
ENSG00000159685,CHCHD6,46,-0.4134,73,1.00973,19,-1.6914,33,-0.8665
ENSG00000114554,PLXNA1,17,-1.5545,62,1.82643,13,-1.7692,21,-1.1326
ENSG00000163870,TPRA1,19,-0.3588,24,0.05497,53,1.38991,0,-5.6344
ENSG00000114631,PODXL2,117,-0.2561,157,0.59532,76,-0.8968,104,-0.4184
ENSG00000114626,ABTB1,32,-0.2220,42,0.55978,28,-0.4000,21,-0.8715
ENSG00000074416,MGLL,193,0.72211,122,-0.2782,127,-0.0656,78,-0.8230
ENSG00000058262,SEC61A1,43,-0.4156,55,0.07791,104,1.08473,21,-1.4705
ENSG00000175792,RUVBL1,13,-0.3170,19,0.78531,11,-0.5515,6,-1.3663
ENSG00000163902,RPN1,59,-0.7428,90,-0.0185,154,0.86961,95,0.06852
ENSG00000075785,RAB7A,143,-0.4359,200,0.34447,160,-0.2151,185,0.01528
ENSG00000177646,ACAD9,20,-0.1897,24,0.24695,8,-1.5887,32,0.60191
ENSG00000240682,ISY1,13,-0.5118,14,-0.6194,38,1.27641,26,0.60699
ENSG00000169714,CNBP,147,-0.2987,164,-0.1875,303,0.92717,153,-0.1995
ENSG00000181789,COPG1,34,-0.9733,74,0.75942,72,0.25299,32,-0.9987
ENSG00000183624,HMCES,26,-0.3573,37,0.59751,31,-0.0459,14,-1.2246
ENSG00000184897,H1FX,130,-0.4873,189,0.36337,232,0.48381,95,-0.9187
ENSG00000129071,MBD4,12,-1.0133,27,0.72608,14,-0.7498,26,0.22695
ENSG00000163913,IFT122,10,-1.0812,26,1.55770,14,-0.4570,0,-4.7566
ENSG00000004399,PLXND1,31,-0.2553,41,0.49156,33,-0.1551,21,-0.8583
ENSG00000172765,TMCC1,21,-0.3856,34,1.13637,15,-0.8493,3,-2.9697
ENSG00000196455,PIK3R4,18,-0.3620,24,0.14389,18,-0.3905,31,0.49443
ENSG00000017260,ATP2C1,63,-0.8090,128,1.07962,85,-0.2692,30,-1.8198
ENSG00000198585,NUDT16,46,0.05714,45,0.03070,25,-0.8943,60,0.45386
ENSG00000114686,MRPL3,36,-0.4507,58,0.89182,28,-0.7763,23,-1.1158
ENSG00000196353,CPNE4,9,-2.2800,60,3.00499,8,-2.3945,2,-3.9722
ENSG00000138246,DNAJC13,16,-0.5633,26,0.75956,27,0.36237,2,-3.0948
ENSG00000081307,UBA5,17,-0.7578,30,0.50418,17,-0.6551,33,0.36305
ENSG00000144868,TMEM108,18,-0.6796,27,-0.0780,47,0.90033,29,0.09793
ENSG00000091527,CDV3,49,-0.5089,61,-0.2664,90,0.48646,107,0.78732
ENSG00000163781,TOPBP1,14,-0.5398,22,0.55484,5,-1.9770,27,0.52661
ENSG00000091513,TF,142,2.52857,3,-5.0632,97,1.19474,79,0.81707
ENSG00000144867,SRPRB,23,-0.7969,44,0.69006,58,0.70656,4,-3.0643
ENSG00000154917,RAB6B,229,-1.0448,586,1.70102,104,-2.1408,159,-1.5117
ENSG00000114019,AMOTL2,22,0.28266,18,-0.1744,28,0.69178,8,-1.2720
ENSG00000129055,ANAPC13,57,-0.2466,77,0.64080,57,-0.2235,25,-1.4693
ENSG00000182923,CEP63,18,0.10487,15,-0.3321,42,1.51537,0,-5.0454
ENSG00000154928,EPHB1,16,-0.1858,23,1.40149,3,-2.5721,0,-5.2161
ENSG00000114054,PCCB,19,-0.4849,29,0.45571,30,0.27744,14,-0.8822
ENSG00000168917,SLC35G2,24,0.36411,22,0.53252,13,-0.5801,0,-5.2711
ENSG00000158092,NCK1,15,-0.0981,18,0.46141,21,0.47323,0,-5.0871
ENSG00000114098,ARMC8,27,-0.6471,51,1.17163,26,-0.6531,9,-2.1327
ENSG00000158186,MRAS,99,-0.0454,117,0.58730,79,-0.3789,34,-1.6753
ENSG00000114107,CEP70,20,0.06605,13,-1.0854,14,-0.4318,59,1.96352
ENSG00000051382,PIK3CB,41,-0.5381,69,0.88911,61,0.13677,5,-3.6207
ENSG00000175110,MRPS22,24,-0.4155,40,1.34250,3,-3.2738,11,-1.4547
ENSG00000184432,COPB2,24,-0.6670,41,0.57922,60,0.85140,2,-4.3243
ENSG00000114115,RBP1,43,-0.1636,27,-1.4652,190,2.58293,31,-0.6562
ENSG00000158258,CLSTN2,47,-0.1130,66,1.32002,7,-2.9624,4,-3.6235
ENSG00000114120,SLC25A36,41,-0.6157,75,1.05154,53,-0.1857,8,-2.9578
ENSG00000177311,ZBTB38,25,-0.9025,54,1.00864,30,-0.5567,26,-0.7823
ENSG00000155903,RASA2,11,-0.4664,19,1.07540,13,-0.2848,0,-4.9698
ENSG00000114125,RNF7,83,-0.1781,91,-0.0248,116,0.38143,89,-0.0531
ENSG00000069849,ATP1B3,42,-1.2860,85,-0.2185,189,1.24026,124,0.50179
ENSG00000114126,TFDP2,26,-0.2249,28,-0.2250,33,0.12719,46,0.70700
ENSG00000175066,GK5,19,0.42561,14,-0.1672,26,0.91582,0,-5.0061
ENSG00000144935,TRPC1,16,-0.8561,31,0.69272,18,-0.5993,27,0.03711
ENSG00000163714,U2SURP,44,-0.2247,50,-0.0136,49,-0.0149,63,0.38821
ENSG00000175040,CHST2,18,-1.3249,55,1.69775,10,-2.1063,21,-0.9444
ENSG00000114698,PLSCR4,61,1.30273,15,-1.8859,65,1.20290,40,0.37783
ENSG00000163754,GYG1,32,-0.3505,36,-0.2769,51,0.43497,60,0.69341
ENSG00000071794,HLTF,23,-0.4455,34,0.62061,27,-0.1336,16,-0.9221
ENSG00000114744,COMMD2,15,-0.4158,16,-0.5027,46,1.51023,16,-0.2121
ENSG00000082996,RNF13,66,0.56208,44,-0.3565,60,0.33078,33,-0.5999
ENSG00000070087,PFN2,216,-0.7873,435,1.11873,228,-0.6352,142,-1.3559
ENSG00000196428,TSC22D2,21,-1.2145,47,0.21341,24,-0.9300,95,1.28201
ENSG00000120742,SERP1,102,-0.2847,96,-0.6916,229,1.09255,187,0.74123
ENSG00000144895,EIF2A,28,-0.9179,45,-0.2234,71,0.63727,84,0.91754
ENSG00000198843,SELENOT,110,-0.3838,151,0.36640,175,0.39626,72,-1.0039
ENSG00000181788,SIAH2,15,-0.7939,31,0.92641,33,0.44728,0,-5.7218
ENSG00000144893,MED12L,8,-1.1624,24,1.69277,12,-0.6180,0,-5.2128
ENSG00000152601,MBNL1,53,-0.7206,84,0.14340,128,0.74996,71,-0.2173
ENSG00000169860,P2RY1,36,1.78809,10,-1.2296,17,0.22331,4,-1.7613
ENSG00000181467,RAP2B,9,-2.1759,49,1.86317,31,-0.1581,4,-3.2075
ENSG00000114790,ARHGEF26,60,1.45249,20,-1.1314,43,0.58978,13,-1.2694
ENSG00000174953,DHX36,44,-0.4589,62,0.34681,61,0.11917,47,-0.3081
ENSG00000169359,SLC33A1,17,-0.3293,16,-0.6921,22,0.11088,50,1.54991
ENSG00000163655,GMPS,26,-0.3166,29,-0.2051,27,-0.2011,56,0.97492
ENSG00000169282,KCNAB1,28,-1.2487,82,1.65745,23,-1.4540,24,-1.4038
ENSG00000114850,SSR3,86,0.21147,71,-0.2823,116,0.67011,56,-0.4959
ENSG00000163660,CCNL1,16,-0.6119,18,-0.7809,72,1.95936,21,-0.1400
ENSG00000174891,RSRC1,35,-0.3611,46,0.21872,38,-0.2035,49,0.20166
ENSG00000178053,MLF1,16,-0.4227,22,0.21578,9,-1.2489,34,0.80798
ENSG00000168827,GFM1,30,-0.0408,33,0.27360,45,0.61622,4,-2.9239
ENSG00000118855,MFSD1,28,0.06611,18,-1.0761,81,1.93119,21,-0.3684
ENSG00000180044,C3orf80,18,-0.9838,44,1.29156,4,-2.9810,29,-0.2045
ENSG00000068885,IFT80,24,0.11272,27,0.84891,11,-1.0474,1,-4.1235
ENSG00000186432,KPNA4,63,-0.4773,92,0.36444,98,0.26449,59,-0.5358
ENSG00000163590,PPM1L,46,-0.9508,102,1.13432,50,-0.7278,44,-0.9175
ENSG00000169255,B3GALNT1,44,-0.3590,70,1.16656,22,-1.4080,14,-2.0764
ENSG00000169251,NMD3,26,-0.3405,33,0.22011,53,0.85872,9,-1.7761
ENSG00000114209,PDCD10,19,-1.2370,41,0.21325,30,-0.3971,75,1.09115
ENSG00000163536,SERPINI1,197,-1.2602,592,1.89579,87,-2.3816,153,-1.5503
ENSG00000173905,GOLIM4,123,0.92737,34,-2.0286,149,1.13542,162,1.28223
ENSG00000008952,SEC62,363,-0.1145,371,-0.1441,455,0.26095,461,0.28323
ENSG00000173889,PHC3,15,-0.6770,16,-1.0569,32,0.56645,70,1.97876
ENSG00000163558,PRKCI,20,-1.6837,73,1.21494,55,-0.0455,30,-0.9687
ENSG00000136603,SKIL,13,-1.5755,41,0.88701,43,0.41130,19,-0.8295
ENSG00000013297,CLDN11,59,0.69382,2,-5.3482,226,3.43205,54,0.44316
ENSG00000013293,SLC7A14,18,-1.3523,54,1.47868,4,-3.3302,37,-0.1171
ENSG00000163584,RPL22L1,47,0.41617,35,-0.2803,65,0.88413,10,-1.9967
ENSG00000154310,TNIK,78,0.94697,42,-0.4411,37,-0.4016,34,-0.5117
ENSG00000144959,NCEH1,24,-1.5406,85,1.62740,36,-0.8335,24,-1.4279
ENSG00000169760,NLGN1,20,-0.5827,33,0.72888,15,-0.9227,24,-0.1954
ENSG00000177565,TBL1XR1,60,-0.8004,117,0.86633,76,-0.3654,60,-0.7284
ENSG00000172667,ZMAT3,66,-0.5070,105,0.67588,72,-0.3385,57,-0.6990
ENSG00000121879,PIK3CA,23,-0.3622,26,-0.2075,28,-0.0130,48,0.91247
ENSG00000121864,ZNF639,20,-0.1883,25,0.53944,26,0.25496,3,-2.6448
ENSG00000171109,MFN1,13,-0.5466,22,0.86531,20,0.12637,2,-3.0101
ENSG00000114450,GNB4,22,-0.0671,18,-0.7608,42,0.98307,37,0.75286
ENSG00000136522,MRPL47,32,-0.3897,46,0.46525,57,0.53767,10,-2.0286
ENSG00000136521,NDUFB5,127,-0.1382,161,0.64509,107,-0.3950,49,-1.5786
ENSG00000114757,PEX5L,42,-1.2123,123,1.90040,25,-1.8798,21,-2.1254
ENSG00000163728,TTC14,18,-0.5261,24,-0.0118,50,1.18343,13,-1.0026
ENSG00000114416,FXR1,77,0.06267,74,-0.0046,74,-0.0113,70,-0.0913
ENSG00000205981,DNAJC19,52,-0.5233,84,0.76494,76,0.12652,17,-2.0901
ENSG00000242808,SOX2-OT,227,2.02194,40,-2.0058,87,-0.0504,114,0.39370
ENSG00000181449,SOX2,306,1.39232,115,-0.8876,120,-0.3943,120,-0.3917
