Sample ID,Number of Spots Under Tissue,Number of Reads,Mean Reads per Spot,Mean Reads Under Tissue per Spot,Fraction of Spots Under Tissue,Median Genes per Spot,Median UMI Counts per Spot,Valid Barcodes,Valid UMIs,Sequencing Saturation,Q30 Bases in Barcode,Q30 Bases in RNA Read,Q30 Bases in UMI,Reads Mapped to Genome,Reads Mapped Confidently to Genome,Reads Mapped Confidently to Intergenic Regions,Reads Mapped Confidently to Intronic Regions,Reads Mapped Confidently to Exonic Regions,Reads Mapped Confidently to Transcriptome,Reads Mapped Antisense to Gene,Fraction Reads in Spots Under Tissue,Total Genes Detected
V13B23-363_D1,4843,294565806,60823.00351022094,59325.296097460254,0.9701522435897436,2547.0,5803.0,0.9825613941083168,0.9998315113329888,0.8209573151307611,0.9663551176269892,0.9470892319935644,0.9660344077007356,0.9551153164057338,0.7416450299054739,0.08926647107166268,0.04536166699538778,0.6070168918384233,0.5928647841766128,0.00449848887076866,0.9923719637047832,24416
