"Cluster","DE_class_cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0042611","MHC protein complex","1/2","18/13478",0.0555555555555556,374.388888888889,19.3110649156822,0.00266933481600751,0.0383816704729066,0.0076955730271492,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0098553","lumenal side of endoplasmic reticulum membrane","1/2","28/13478",0.0357142857142857,240.678571428571,15.4660066236273,0.00415075711750756,0.0383816704729066,0.0076955730271492,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0098576","lumenal side of membrane","1/2","37/13478",0.027027027027027,182.135135135135,13.4406069741304,0.00548309578184381,0.0383816704729066,0.0076955730271492,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0012507","ER to Golgi transport vesicle membrane","1/2","56/13478",0.0178571428571429,120.339285714286,10.9018434488799,0.00829288191806332,0.0434696505738297,0.00871571941329918,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0030670","phagocytic vesicle membrane","1/2","71/13478",0.0140845070422535,94.9154929577465,9.66566464421521,0.0105083264257366,0.0434696505738297,0.00871571941329918,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0030134","COPII-coated ER to Golgi transport vesicle","1/2","85/13478",0.0117647058823529,79.2823529411765,8.81993755040807,0.012573839479402,0.0434696505738297,0.00871571941329918,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0055038","recycling endosome membrane","1/2","98/13478",0.0102040816326531,68.765306122449,8.20207047431276,0.0144898835246099,0.0434696505738297,0.00871571941329918,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0045335","phagocytic vesicle","1/2","127/13478",0.0078740157480315,53.0629921259843,7.18133517948715,0.018757430164969,0.0471714038909931,0.00945792559217906,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0030666","endocytic vesicle membrane","1/2","173/13478",0.00578034682080925,38.9537572254335,6.1207057041258,0.0255076487778452,0.0471714038909931,0.00945792559217906,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0031901","early endosome membrane","1/2","174/13478",0.00574712643678161,38.7298850574713,6.10239195808328,0.0256541339114374,0.0471714038909931,0.00945792559217906,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0030662","coated vesicle membrane","1/2","178/13478",0.00561797752808989,37.8595505617978,6.03066670313867,0.0262399643397225,0.0471714038909931,0.00945792559217906,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0055037","recycling endosome","1/2","186/13478",0.00537634408602151,36.2311827956989,5.89412905072833,0.0274110966870921,0.0471714038909931,0.00945792559217906,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0009897","external side of plasma membrane","1/2","218/13478",0.00458715596330275,30.9128440366972,5.42432000044521,0.0320885792872204,0.0471714038909931,0.00945792559217906,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0030658","transport vesicle membrane","1/2","222/13478",0.0045045045045045,30.3558558558559,5.37274337014446,0.0326724718484348,0.0471714038909931,0.00945792559217906,"HLA-C",1,"CC"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0030667","secretory granule membrane","1/2","229/13478",0.00436681222707424,29.4279475982533,5.2857036260454,0.0336938599221379,0.0471714038909931,0.00945792559217906,"HLA-C",1,"CC"
"L5~Sp09D03_up","L5~Sp09D03_up","GO:0032982","myosin filament","1/4","14/13478",0.0714285714285714,240.678571428571,15.4591108804673,0.00414891090346337,0.0292962950201255,0.0196243124536726,"MYBPC1",1,"CC"
"L5~Sp09D03_up","L5~Sp09D03_up","GO:0031430","M band","1/4","21/13478",0.0476190476190476,160.452380952381,12.5992550639615,0.00621851836048337,0.0292962950201255,0.0196243124536726,"MYBPC1",1,"CC"
"L5~Sp09D03_up","L5~Sp09D03_up","GO:0031672","A band","1/4","27/13478",0.037037037037037,124.796296296296,11.094061928776,0.0079898986418524,0.0292962950201255,0.0196243124536726,"MYBPC1",1,"CC"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0140047","specialized extracellular matrix","1/2","15/13478",0.0666666666666667,449.266666666667,21.1612960558134,0.00222469341869425,0.0111234670934712,0.00468356509198789,"ZP3",1,"CC"
"WMuf~Sp09D07_down","WMuf~Sp09D07_down","GO:0034707","chloride channel complex","2/13","39/13478",0.0512820512820513,53.1676528599606,10.1371351188054,0.000623705261441981,0.0318089683335411,0.0282308697284265,"TTYH2/CLIC4",2,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0044292","dendrite terminus","1/2","13/13478",0.0769230769230769,518.384615384615,22.7359506968825,0.00192821076744354,0.0185322301922269,0.00195076107286599,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0097440","apical dendrite","1/2","18/13478",0.0555555555555556,374.388888888889,19.3110649156822,0.00266933481600751,0.0185322301922269,0.00195076107286599,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0043194","axon initial segment","1/2","22/13478",0.0454545454545455,306.318181818182,17.4597141641772,0.00326203586390783,0.0185322301922269,0.00195076107286599,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0032839","dendrite cytoplasm","1/2","25/13478",0.04,269.56,16.3731738184439,0.00370644603844539,0.0185322301922269,0.00195076107286599,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0033017","sarcoplasmic reticulum membrane","1/2","36/13478",0.0277777777777778,187.194444444444,13.6275296100002,0.00533510219490629,0.0197567015966849,0.00207965279965104,"JPH3",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0043198","dendritic shaft","1/2","40/13478",0.025,168.475,12.9224176907153,0.00592701047900546,0.0197567015966849,0.00207965279965104,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0016529","sarcoplasmic reticulum","1/2","65/13478",0.0153846153846154,103.676923076923,10.1087550380596,0.00962244590909267,0.0250057522170714,0.00263218444390226,"JPH3",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0044304","main axon","1/2","69/13478",0.0144927536231884,97.6666666666667,9.80695548575895,0.0102130769626222,0.0250057522170714,0.00263218444390226,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0016528","sarcoplasm","1/2","83/13478",0.0120481927710843,81.1927710843374,8.92758551718433,0.0122788983133214,0.0250057522170714,0.00263218444390226,"JPH3",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0120111","neuron projection cytoplasm","1/2","87/13478",0.0114942528735632,77.4597701149425,8.7159999699882,0.0128687366030489,0.0250057522170714,0.00263218444390226,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0030175","filopodium","1/2","93/13478",0.010752688172043,72.4623655913979,8.42443503864211,0.0137531637193893,0.0250057522170714,0.00263218444390226,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0005875","microtubule associated complex","1/2","125/13478",0.008,53.912,7.24020512334445,0.0184634138899905,0.0307723564833175,0.00323919541929658,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0030426","growth cone","1/2","158/13478",0.00632911392405063,42.6518987341772,6.41567485326721,0.0233090505009591,0.0341365508688277,0.00359332114408713,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0030427","site of polarized growth","1/2","162/13478",0.00617283950617284,41.5987654320988,6.33307384767367,0.0238955856081794,0.0341365508688277,0.00359332114408713,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0098858","actin-based cell projection","1/2","176/13478",0.00568181818181818,38.2897727272727,6.06622772292983,0.0259470711467965,0.0345960948623953,0.00364169419604162,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0032838","plasma membrane bounded cell projection cytoplasm","1/2","217/13478",0.00460829493087558,31.0552995391705,5.43743277783605,0.0319425786203957,0.0399282232754947,0.0042029708711047,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0099568","cytoplasmic region","1/2","250/13478",0.004,26.956,5.04651754592252,0.0367547870243901,0.0411622784969767,0.00433287142073439,"MAP2",1,"CC"
"WMuf~Sp09D07_up","WMuf~Sp09D07_up","GO:0150034","distal axon","1/2","252/13478",0.00396825396825397,26.7420634920635,5.02528247975305,0.0370460506472791,0.0411622784969767,0.00433287142073439,"MAP2",1,"CC"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0090307","mitotic spindle assembly","1/1","60/12834",0.0166666666666667,213.9,14.5910931735768,0.00467508181393173,0.0251675237649993,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0032465","regulation of cytokinesis","1/1","67/12834",0.0149253731343284,191.55223880597,13.8040660243991,0.00522050802555707,0.0251675237649993,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0051225","spindle assembly","1/1","110/12834",0.00909090909090909,116.672727272727,10.7551256279379,0.00857098332554174,0.0251675237649993,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0007052","mitotic spindle organization","1/1","112/12834",0.00892857142857143,114.589285714286,10.6578274387553,0.00872681938600584,0.0251675237649993,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0051302","regulation of cell division","1/1","131/12834",0.00763358778625954,97.969465648855,9.84730753296834,0.0102072619604178,0.0251675237649993,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:1902850","microtubule cytoskeleton organization involved in mitosis","1/1","138/12834",0.0072463768115942,93,9.59166304662544,0.010752688172043,0.0251675237649993,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0000070","mitotic sister chromatid segregation","1/1","152/12834",0.00657894736842105,84.4342105263158,9.13423289205589,0.0118435405952937,0.0251675237649993,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0000910","cytokinesis","1/1","154/12834",0.00649350649350649,83.3376623376623,9.07401026766348,0.011999376655758,0.0251675237649993,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0007051","spindle organization","1/1","172/12834",0.00581395348837209,74.6162790697674,8.57999295278076,0.0134019011999376,0.0251675237649993,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0000819","sister chromatid segregation","1/1","190/12834",0.00526315789473684,67.5473684210526,8.15765704237759,0.0148044257441172,0.0251675237649993,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0140014","mitotic nuclear division","1/1","222/12834",0.0045045045045045,57.8108108108108,7.5372946612701,0.0172978027115476,0.0267128980312712,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0098813","nuclear chromosome segregation","1/1","242/12834",0.00413223140495868,53.0330578512397,7.21339433631905,0.0188561633161914,0.0267128980312712,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0000280","nuclear division","1/1","319/12834",0.00313479623824451,40.2319749216301,6.26354332000906,0.0248558516440706,0.0302175860994235,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0007059","chromosome segregation","1/1","338/12834",0.0029585798816568,37.9704142011834,6.08033010626754,0.0263362942184822,0.0302175860994235,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0140694","membraneless organelle assembly","1/1","353/12834",0.0028328611898017,36.356940509915,5.94617023889453,0.027505064671965,0.0302175860994235,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0048285","organelle fission","1/1","365/12834",0.00273972602739726,35.1616438356164,5.84479630403117,0.0284400810347515,0.0302175860994235,NA,"PRC1",1,"BP"
"Inhib~Sp09D09_down","Inhib~Sp09D09_down","GO:0051276","chromosome organization","1/1","447/12834",0.00223713646532438,28.7114093959732,5.26416274406226,0.0348293595137915,0.0348293595137915,NA,"PRC1",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","1/1","10/12834",0.1,1283.4,35.8106129520286,0.000779180302322047,0.00768791231624392,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway","1/1","10/12834",0.1,1283.4,35.8106129520286,0.000779180302322047,0.00768791231624392,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","1/1","11/12834",0.0909090909090909,1166.72727272727,34.1427484647512,0.000857098332554096,0.00768791231624392,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002475","antigen processing and presentation via MHC class Ib","1/1","13/12834",0.0769230769230769,987.230769230769,31.4043113159765,0.00101293439301842,0.00768791231624392,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","1/1","16/12834",0.0625,802.125,28.3041516389381,0.00124668848371512,0.00768791231624392,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002483","antigen processing and presentation of endogenous peptide antigen","1/1","18/12834",0.0555555555555556,713,26.6833281282527,0.00140252454417955,0.00768791231624392,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0019883","antigen processing and presentation of endogenous antigen","1/1","20/12834",0.05,641.7,25.3120524651795,0.00155836060464387,0.00768791231624392,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0001916","positive regulation of T cell mediated cytotoxicity","1/1","22/12834",0.0454545454545455,583.363636363636,24.1322115928822,0.00171419666510819,0.00768791231624392,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0001914","regulation of T cell mediated cytotoxicity","1/1","24/12834",0.0416666666666667,534.75,23.1030301042958,0.00187003272557285,0.00768791231624392,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","1/1","29/12834",0.0344827586206897,442.551724137931,21.0131321829453,0.00225962287673365,0.00812472551602953,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0001913","T cell mediated cytotoxicity","1/1","31/12834",0.032258064516129,414,20.3224014329016,0.00241545893719797,0.00812472551602953,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","1/1","37/12834",0.027027027027027,346.864864864865,18.5974424280562,0.00288296711859126,0.0084271346543439,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0031343","positive regulation of cell killing","1/1","38/12834",0.0263157894736842,337.736842105263,18.3503907888977,0.00296088514882353,0.0084271346543439,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002711","positive regulation of T cell mediated immunity","1/1","46/12834",0.0217391304347826,279,16.6733320005331,0.00358422939068115,0.00947260624680018,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0001910","regulation of leukocyte mediated cytotoxicity","1/1","53/12834",0.0188679245283019,242.150943396226,15.5290354947185,0.00412965560230627,0.0096098903953041,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0048002","antigen processing and presentation of peptide antigen","1/1","54/12834",0.0185185185185185,237.666666666667,15.3839743456191,0.00420757363253854,0.0096098903953041,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0031341","regulation of cell killing","1/1","57/12834",0.0175438596491228,225.157894736842,14.9719035108046,0.00444132772323491,0.0096098903953041,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002709","regulation of T cell mediated immunity","1/1","60/12834",0.0166666666666667,213.9,14.5910931735768,0.00467508181393173,0.0096098903953041,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002456","T cell mediated immunity","1/1","79/12834",0.0126582278481013,162.455696202532,12.7065217979796,0.00615552438834344,0.0111558292849836,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002708","positive regulation of lymphocyte mediated immunity","1/1","81/12834",0.0123456790123457,158.444444444444,12.5476868164791,0.00631136044880776,0.0111558292849836,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0001909","leukocyte mediated cytotoxicity","1/1","85/12834",0.0117647058823529,150.988235294118,12.2469684123916,0.00662303256973662,0.0111558292849836,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0019882","antigen processing and presentation","1/1","87/12834",0.0114942528735632,147.51724137931,12.1044306507704,0.00677886863020094,0.0111558292849836,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/1","89/12834",0.0112359550561798,144.202247191011,11.966714135092,0.00693470469066548,0.0111558292849836,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002821","positive regulation of adaptive immune response","1/1","95/12834",0.0105263157894737,135.094736842105,11.5799281881238,0.00740221287205867,0.0113012311048776,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002705","positive regulation of leukocyte mediated immunity","1/1","98/12834",0.0102040816326531,130.959183673469,11.3999641961486,0.00763596696275515,0.0113012311048776,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002706","regulation of lymphocyte mediated immunity","1/1","116/12834",0.00862068965517241,110.637931034483,10.4708132938413,0.0090384915069347,0.012706410633791,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0001906","cell killing","1/1","119/12834",0.00840336134453781,107.848739495798,10.3367663945645,0.00927224559763129,0.012706410633791,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/1","133/12834",0.0075187969924812,96.4962406015038,9.77221779339285,0.010363098020882,0.0136940938133083,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002819","regulation of adaptive immune response","1/1","146/12834",0.00684931506849315,87.9041095890411,9.32223737034415,0.0113760324139005,0.0145142482522179,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002703","regulation of leukocyte mediated immunity","1/1","166/12834",0.00602409638554217,77.3132530120482,8.73574570440602,0.0129343930185444,0.0159524180562047,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002699","positive regulation of immune effector process","1/1","178/12834",0.00561797752808989,72.1011235955056,8.43214821949339,0.0138694093813309,0.0165538111970723,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002449","lymphocyte mediated immunity","1/1","194/12834",0.00515463917525773,66.1546391752577,8.07184236561008,0.0151160978650461,0.0174779881564595,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/1","217/12834",0.00460829493087558,59.1428571428571,7.62514636861858,0.0169082125603863,0.0189576928707362,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002443","leukocyte mediated immunity","1/1","266/12834",0.0037593984962406,48.2481203007519,6.8737268130725,0.0207261960417641,0.0221576615686013,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002697","regulation of immune effector process","1/1","269/12834",0.00371747211895911,47.7100371747212,6.83447416958475,0.0209599501324607,0.0221576615686013,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002250","adaptive immune response","1/1","303/12834",0.0033003300330033,42.3564356435644,6.43089695482398,0.0236091631603553,0.024264973248143,NA,"HLA-C",1,"BP"
"L5~Sp09D03_down","L5~Sp09D03_down","GO:0002252","immune effector process","1/1","443/12834",0.00225733634311512,28.9706546275395,5.28872901816112,0.0345176873928628,0.0345176873928628,NA,"HLA-C",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0060627","regulation of vesicle-mediated transport","2/2","461/12834",0.00433839479392625,27.8394793926247,7.3268780524776,0.00128756311782431,0.0333557759280412,0.00448791603305659,"ANKRD13A/ZP3",2,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:1905666","regulation of protein localization to endosome","1/2","14/12834",0.0714285714285714,458.357142857143,21.3750623830301,0.0021805997984613,0.0333557759280412,0.00448791603305659,"ANKRD13A",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0002438","acute inflammatory response to antigenic stimulus","1/2","15/12834",0.0666666666666667,427.8,20.647852351953,0.00233626585153479,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0002091","negative regulation of receptor internalization","1/2","16/12834",0.0625,401.0625,19.9898539801155,0.00249191976122332,0.0333557759280412,0.00448791603305659,"ANKRD13A",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0045956","positive regulation of calcium ion-dependent exocytosis","1/2","16/12834",0.0625,401.0625,19.9898539801155,0.00249191976122332,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0002675","positive regulation of acute inflammatory response","1/2","17/12834",0.0588235294117647,377.470588235294,19.3907336354832,0.00264756152752688,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0032753","positive regulation of interleukin-4 production","1/2","17/12834",0.0588235294117647,377.470588235294,19.3907336354832,0.00264756152752688,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0007339","binding of sperm to zona pellucida","1/2","18/12834",0.0555555555555556,356.5,18.842196462034,0.00280319115044525,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0002920","regulation of humoral immune response","1/2","22/12834",0.0454545454545455,291.681818181818,17.0354128432088,0.0034255882082681,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0035036","sperm-egg recognition","1/2","22/12834",0.0454545454545455,291.681818181818,17.0354128432088,0.0034255882082681,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0007340","acrosome reaction","1/2","23/12834",0.0434782608695652,279,16.6590072741285,0.00358115711426132,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0032633","interleukin-4 production","1/2","23/12834",0.0434782608695652,279,16.6590072741285,0.00358115711426132,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0032673","regulation of interleukin-4 production","1/2","23/12834",0.0434782608695652,279,16.6590072741285,0.00358115711426132,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0002455","humoral immune response mediated by circulating immunoglobulin","1/2","26/12834",0.0384615384615385,246.807692307692,15.6629443033136,0.00404779097193031,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0036010","protein localization to endosome","1/2","27/12834",0.037037037037037,237.666666666667,15.368348166586,0.00420331130438312,0.0333557759280412,0.00448791603305659,"ANKRD13A",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0048261","negative regulation of receptor-mediated endocytosis","1/2","27/12834",0.037037037037037,237.666666666667,15.368348166586,0.00420331130438312,0.0333557759280412,0.00448791603305659,"ANKRD13A",1,"BP"
"L6~Sp09D04_down","L6~Sp09D04_down","GO:0002673","regulation of acute inflammatory response","1/2","28/12834",0.0357142857142857,229.178571428571,15.0896457142681,0.00435881949345096,0.0333557759280412,0.00448791603305659,"ZP3",1,"BP"
