Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to11,Feature log2 fold change topic 7to11
ENSG00000128654,MTX2,39,-1.0492,58,-0.4638,28,-1.6007,60,-0.3772,114,1.32004
ENSG00000170144,HNRNPA3,254,0.62408,137,-0.3965,140,-0.3616,210,0.31190,176,0.05582
ENSG00000116044,NFE2L2,73,0.80698,25,-0.9492,72,0.91931,101,1.38083,24,-1.3578
ENSG00000018510,AGPS,14,-0.7128,15,-0.6574,17,-0.5158,33,0.59593,28,0.57116
ENSG00000079156,OSBPL6,7,-1.9191,19,-0.5708,23,-0.2511,24,-0.1607,35,0.87605
ENSG00000180228,PRKRA,63,-0.2635,55,-0.5238,43,-0.9143,33,-1.2331,105,1.11167
ENSG00000116095,PLEKHA3,19,-1.2146,31,-0.5137,30,-0.5528,37,-0.1927,57,0.92047
ENSG00000187231,SESTD1,24,-0.2022,15,-0.9469,27,-0.0182,49,0.91662,29,0.13560
ENSG00000144331,ZNF385B,9,-1.0545,14,-0.4725,7,-1.5387,25,0.44973,26,0.99878
ENSG00000170035,UBE2E3,130,0.17604,93,-0.3900,62,-1.0508,62,-0.9776,156,0.89805
ENSG00000138434,ITPRID2,88,1.48032,26,-0.5874,43,0.31066,36,0.00165,27,-0.6558
ENSG00000115252,PDE1A,38,-1.1849,63,-0.4786,40,-1.2152,138,0.82498,107,0.74345
ENSG00000077232,DNAJC10,54,0.37246,30,-0.5826,20,-1.2307,65,0.68228,50,0.44444
ENSG00000061676,NCKAP1,223,-0.3193,222,-0.3642,130,-1.2314,221,-0.3334,373,0.96073
ENSG00000065548,ZC3H15,177,0.14747,126,-0.4200,83,-1.1099,187,0.23554,199,0.60611
ENSG00000138448,ITGAV,53,-0.1498,45,-0.4629,79,0.53253,76,0.42299,54,-0.2203
ENSG00000144369,FAM171B,113,-0.5340,130,-0.3418,106,-0.6833,157,-0.0213,201,0.69896
ENSG00000115368,WDR75,28,1.13423,3,-2.2050,7,-1.1532,18,0.39969,17,0.64991
ENSG00000138381,ASNSD1,20,-0.4041,16,-0.8063,17,-0.7290,33,0.34928,34,0.76296
ENSG00000128699,ORMDL1,69,0.67451,15,-1.7446,24,-1.0533,53,0.27074,59,0.82279
ENSG00000198130,HIBCH,14,-0.4301,12,-0.7489,26,0.57688,37,1.09579,16,-0.3879
ENSG00000151689,INPP1,7,-2.0465,19,-0.6268,29,0.07852,54,1.07746,30,0.18366
ENSG00000151690,MFSD6,31,-1.7579,66,-0.6850,40,-1.4721,156,0.73498,139,1.04944
ENSG00000138386,NAB1,47,1.36620,13,-0.7752,14,-0.6390,45,1.29029,16,-0.5749
ENSG00000115419,GLS,95,-1.0484,158,-0.2888,69,-1.6250,145,-0.4032,273,1.23589
ENSG00000115415,STAT1,112,1.06738,39,-0.6777,38,-0.7046,58,-0.0220,64,0.23491
ENSG00000144339,TMEFF2,8,-3.3913,52,-0.7675,45,-1.0133,140,0.86488,113,0.98070
ENSG00000196950,SLC39A10,90,-1.1056,158,-0.2821,72,-1.5342,87,-1.1595,281,1.39701
ENSG00000138411,HECW2,0,-4.8020,12,-0.5369,9,-0.9718,43,1.55800,20,0.46169
ENSG00000119041,GTF3C3,22,0.49467,11,-0.6846,8,-1.0670,19,0.23561,20,0.57471
ENSG00000197121,PGAP1,10,-2.6144,33,-0.9660,23,-1.5213,48,-0.3133,95,1.73816
ENSG00000115524,SF3B1,98,0.28994,63,-0.4500,72,-0.2279,126,0.69443,82,-0.0125
ENSG00000115520,COQ10B,12,-1.7239,40,0.06395,23,-0.8350,21,-0.9123,53,0.97475
ENSG00000144381,HSPD1,165,0.11681,142,-0.1293,129,-0.2977,140,-0.1342,167,0.24399
ENSG00000115541,HSPE1,289,0.48380,193,-0.1758,196,-0.1560,139,-0.6646,229,0.18978
ENSG00000115540,MOB4,31,-1.1023,44,-0.6155,39,-0.8333,63,-0.0291,89,1.02273
ENSG00000162944,RFTN2,14,-0.3891,7,-1.4528,42,1.73902,56,1.97500,5,-2.2863
ENSG00000115896,PLCL1,9,-1.5360,19,-0.5254,23,-0.1971,54,1.18654,28,0.17731
ENSG00000119042,SATB2,1,-3.5145,16,-0.1761,6,-1.7074,57,2.03812,18,0.10200
ENSG00000178074,C2orf69,32,-0.4304,26,-0.8327,31,-0.5184,89,1.23481,46,0.23520
ENSG00000162972,MAIP1,2,-2.9063,16,0.06642,9,-0.9055,13,-0.2910,21,0.94771
ENSG00000196141,SPATS2L,95,0.42322,59,-0.3632,45,-0.8066,47,-0.6749,90,0.62728
ENSG00000082153,BZW1,101,-0.0716,84,-0.3888,69,-0.7258,149,0.55975,121,0.38489
ENSG00000013441,CLK1,90,1.46247,13,-1.6628,45,0.31980,93,1.52018,23,-1.1114
ENSG00000196290,NIF3L1,17,-0.1073,11,-0.8558,5,-1.9854,17,-0.1021,27,1.26739
ENSG00000155744,FAM126B,22,-1.1972,44,-0.1960,18,-1.5976,51,0.05841,69,1.04965
ENSG00000119013,NDUFB3,204,0.36759,202,0.40026,152,-0.1164,113,-0.5669,152,-0.1695
ENSG00000003402,CFLAR,30,1.16334,9,-0.8632,22,0.69033,34,1.37344,8,-1.4123
ENSG00000115993,TRAK2,21,-1.0316,37,-0.1989,42,0.01761,85,1.16796,39,-0.1786
ENSG00000082146,STRADB,11,-0.6388,11,-0.6106,17,0.01293,15,-0.1347,20,0.52910
ENSG00000155755,TMEM237,26,0.34275,17,-0.3525,11,-1.0775,24,0.24965,25,0.48093
ENSG00000003393,ALS2,25,0.34085,18,-0.1852,4,-2.5179,23,0.21570,26,0.74472
ENSG00000116030,SUMO1,81,-0.6450,123,0.00225,79,-0.7381,89,-0.4939,155,0.69312
ENSG00000055044,NOP58,19,-1.0263,23,-0.8715,28,-0.5520,66,0.88039,47,0.59814
ENSG00000204217,BMPR2,108,-0.0271,84,-0.4584,68,-0.8206,94,-0.2471,141,0.74030
ENSG00000138439,FAM117B,8,-0.7163,5,-1.4777,7,-1.0044,22,0.85020,18,0.94651
ENSG00000163596,ICA1L,18,-0.7427,36,0.36448,19,-0.6944,39,0.45023,31,0.14879
ENSG00000138442,WDR12,11,-0.7249,11,-0.7346,9,-1.0467,18,0.01852,25,1.06841
ENSG00000138443,ABI2,156,-0.3941,164,-0.3558,137,-0.6566,212,0.08536,249,0.62187
ENSG00000173166,RAPH1,25,-0.3348,35,0.23441,10,-1.7144,16,-1.0053,41,0.89879
ENSG00000118257,NRP2,36,0.22201,14,-1.2639,14,-1.3402,15,-1.1458,47,1.39668
ENSG00000023228,NDUFS1,119,-0.1901,111,-0.3208,88,-0.7182,110,-0.3167,170,0.69943
ENSG00000114942,EEF1B2,899,1.24486,363,-0.2801,509,0.31737,555,0.42303,299,-0.8334
ENSG00000204186,ZDBF2,31,0.05083,21,-0.5456,15,-1.1524,30,-0.0035,39,0.80255
ENSG00000114948,ADAM23,24,-1.5665,43,-0.7716,27,-1.4816,36,-0.9920,110,1.70230
ENSG00000118246,FASTKD2,11,-1.2489,27,0.09176,17,-0.6936,56,1.30015,25,-0.0279
ENSG00000118263,KLF7,13,-1.1554,16,-1.0012,11,-1.5174,85,1.82998,33,0.39468
ENSG00000118260,CREB1,37,0.82546,18,-0.3811,15,-0.6339,44,1.12234,19,-0.3239
ENSG00000144401,METTL21A,13,-0.2345,11,-0.5455,22,0.63605,12,-0.4487,16,0.05818
ENSG00000178385,PLEKHM3,13,-1.0030,16,-0.7088,8,-1.7260,20,-0.3277,38,1.45837
ENSG00000188674,C2orf80,46,-1.3498,162,0.68521,41,-1.6375,27,-2.1120,150,0.90668
ENSG00000138413,IDH1,22,0.91637,4,-1.7237,14,0.20958,22,0.90307,11,-0.2250
ENSG00000115020,PIKFYVE,18,-0.2164,23,0.14779,15,-0.5198,42,1.15618,19,-0.2814
ENSG00000078018,MAP2,405,-1.0258,1206,0.79563,755,-0.0746,919,0.24701,683,-0.3551
ENSG00000144406,UNC80,61,-0.0249,66,0.10659,34,-1.0028,59,-0.0931,73,0.44742
ENSG00000197713,RPE,21,-0.1600,22,-0.1117,17,-0.5305,39,0.80856,24,0.06015
ENSG00000115365,LANCL1,105,-0.5414,104,-0.6173,86,-0.9182,217,0.60885,188,0.67932
ENSG00000178568,ERBB4,22,-0.8072,18,-1.2121,28,-0.4682,29,-0.3707,53,1.14494
ENSG00000144451,SPAG16,68,0.92348,27,-0.6151,47,0.37904,40,0.08248,33,-0.3585
ENSG00000138363,ATIC,19,-0.7766,19,-0.8596,37,0.28023,35,0.15264,37,0.39697
ENSG00000115414,FN1,414,5.00908,8,-2.7053,22,-1.2838,46,-0.1002,3,-4.5201
ENSG00000079246,XRCC5,91,-0.1573,80,-0.3947,64,-0.7542,121,0.29685,121,0.53690
ENSG00000260804,LINC01963,19,-0.9897,39,0.15052,16,-1.3520,52,0.57851,43,0.51872
ENSG00000144583,MARCH4,15,-0.4655,25,0.33954,7,-1.7437,0,-4.6316,29,1.13557
ENSG00000197756,RPL37A,3792,0.62539,2516,-0.0438,4438,1.03445,3156,0.32338,1504,-1.2087
ENSG00000115461,IGFBP5,291,1.77138,45,-1.3509,59,-0.9408,150,0.60036,98,-0.1438
ENSG00000163466,ARPC2,232,0.37070,163,-0.2138,125,-0.6648,132,-0.5209,218,0.47476
ENSG00000127837,AAMP,33,-1.2159,63,-0.2526,64,-0.2494,80,0.13099,88,0.52537
ENSG00000127838,PNKD,113,-0.0419,110,-0.0952,131,0.21355,111,-0.0774,114,-0.0392
ENSG00000135926,TMBIM1,41,0.73478,8,-1.7801,47,1.12954,72,1.73871,12,-1.5697
ENSG00000144579,CTDSP1,50,1.45337,23,0.19535,32,0.76261,29,0.50474,8,-1.8844
ENSG00000144580,CNOT9,28,0.27900,16,-0.6110,18,-0.3992,31,0.46565,26,0.25867
ENSG00000074582,BCS1L,21,-0.2582,29,0.25303,19,-0.4817,27,0.12735,26,0.13426
ENSG00000163481,RNF25,1,-3.6041,14,-0.0705,12,-0.2662,20,0.51237,17,0.47342
ENSG00000135929,CYP27A1,17,0.34561,8,-0.8974,22,0.84038,61,2.64774,3,-2.7417
ENSG00000171450,CDK5R2,63,-1.4588,199,0.34701,71,-1.3808,136,-0.2991,214,0.79257
ENSG00000115649,CNPPD1,1,-3.8385,17,0.45215,14,0.09499,31,1.42100,10,-0.5865
ENSG00000144567,RETREG2,140,-0.7487,198,-0.2439,106,-1.2574,167,-0.4794,318,1.05481
ENSG00000158552,ZFAND2B,37,0.82882,16,-0.5548,21,-0.1087,19,-0.2286,23,0.07965
ENSG00000115657,ABCB6,13,-1.1005,23,-0.2969,17,-0.7903,58,1.26807,29,0.23020
ENSG00000198925,ATG9A,46,-0.6586,74,0.07500,46,-0.7229,82,0.22670,82,0.42091
ENSG00000115661,STK16,20,-0.2328,30,0.47092,26,0.21963,14,-0.7060,21,-0.1862
ENSG00000127824,TUBA4A,113,-1.4903,316,0.08564,182,-0.8468,220,-0.4871,396,0.83748
ENSG00000135924,DNAJB2,113,-0.3395,141,0.00872,113,-0.3718,252,0.96537,134,-0.1193
ENSG00000054356,PTPRN,106,-1.5455,287,-0.0349,122,-1.4380,241,-0.3060,411,1.08060
ENSG00000123992,DNPEP,18,0.51873,14,0.17209,13,0.07673,12,-0.1289,11,-0.3171
ENSG00000072195,SPEG,12,-0.7286,20,-0.0015,16,-0.3449,11,-0.9246,24,0.62544
ENSG00000123989,CHPF,48,-0.8093,77,-0.0902,55,-0.6608,80,-0.0230,100,0.61385
ENSG00000188760,TMEM198,16,-1.1197,26,-0.4691,21,-0.8415,13,-1.4295,51,1.29492
ENSG00000124006,OBSL1,43,0.20676,30,-0.3988,32,-0.3194,29,-0.4066,44,0.44206
ENSG00000114923,SLC4A3,44,-0.8205,74,-0.0358,54,-0.5864,47,-0.7219,97,0.74162
ENSG00000116106,EPHA4,38,-1.4387,87,-0.1884,26,-2.1180,32,-1.6563,154,1.63846
ENSG00000267034,AC010980.1,3,-2.6611,18,-0.1896,12,-0.8394,16,-0.3364,29,1.07748
ENSG00000163082,SGPP2,35,0.29625,24,-0.2822,12,-1.3405,13,-1.1515,39,0.92284
ENSG00000116120,FARSB,34,-1.0482,54,-0.4009,37,-1.0234,55,-0.3295,96,1.07784
ENSG00000123983,ACSL3,71,-0.8239,86,-0.5622,67,-0.9829,148,0.32744,160,0.86701
ENSG00000171951,SCG2,60,-1.6394,74,-1.4171,60,-1.7436,207,0.25734,281,1.64775
ENSG00000085449,WDFY1,12,-1.0686,20,-0.2696,13,-0.9800,46,1.07488,28,0.39927
ENSG00000135900,MRPL44,24,-0.4061,35,0.19013,13,-1.4514,38,0.29173,38,0.51393
ENSG00000135919,SERPINE2,108,-0.0889,80,-0.6025,156,0.57580,73,-0.6859,120,0.14208
ENSG00000036257,CUL3,63,-0.1335,60,-0.2131,33,-1.1792,84,0.33350,83,0.57778
ENSG00000135905,DOCK10,2,-3.0199,9,-1.0599,34,1.33771,46,1.66270,11,-1.0191
ENSG00000168958,MFF,30,-1.5956,85,-0.0275,94,0.15183,79,-0.1383,96,0.30736
ENSG00000173744,AGFG1,18,-1.4170,44,-0.1218,21,-1.2819,46,-0.0092,64,0.97052
ENSG00000153820,SPHKAP,24,-1.4191,48,-0.4396,13,-2.4434,7,-3.2074,105,2.03254
ENSG00000153823,PID1,45,0.15854,42,0.07541,29,-0.5776,56,0.50217,41,0.00963
ENSG00000187957,DNER,155,-0.2525,105,-0.9216,151,-0.3294,303,0.82846,207,0.35819
ENSG00000153827,TRIP12,48,-0.1471,46,-0.2089,33,-0.7845,65,0.34127,61,0.43175
ENSG00000163053,SLC16A14,19,-0.4103,19,-0.4336,12,-1.1524,11,-1.2661,37,1.20671
ENSG00000135932,CAB39,81,-0.2643,84,-0.2243,63,-0.7098,95,-0.0154,117,0.57402
ENSG00000135916,ITM2C,692,0.34456,499,-0.1953,642,0.25062,324,-0.8433,568,0.04855
ENSG00000204128,C2orf72,35,-0.0320,32,-0.1962,44,0.36718,42,0.26498,33,-0.2120
ENSG00000173692,PSMD1,121,-0.3149,140,-0.0973,71,-1.2146,221,0.64556,173,0.44177
ENSG00000135931,ARMC9,16,-0.0592,10,-0.8093,4,-2.1076,8,-1.0254,26,1.51324
ENSG00000115053,NCL,280,0.86772,129,-0.4191,164,-0.0055,285,0.89758,132,-0.5365
ENSG00000187514,PTMA,1784,1.55865,350,-1.1792,873,0.36621,1601,1.35898,402,-1.2739
ENSG00000156973,PDE6D,35,0.39582,26,-0.0356,27,0.00826,14,-0.9849,28,0.11742
ENSG00000144524,COPS7B,20,-0.3748,23,-0.2169,19,-0.4948,34,0.44923,29,0.32970
ENSG00000135930,EIF4E2,38,-0.1394,25,-0.8343,33,-0.3860,49,0.25315,51,0.57660
ENSG00000115468,EFHD1,50,-0.1631,17,-1.8881,96,1.02839,270,2.94426,14,-2.6873
ENSG00000204120,GIGYF2,38,0.34751,19,-0.8088,33,0.14663,36,0.25204,32,0.09379
ENSG00000182600,SNORC,274,2.41304,32,-1.3022,126,1.07829,63,-0.2008,26,-2.0202
ENSG00000066248,NGEF,49,-1.2052,96,-0.2059,41,-1.5863,99,-0.1297,153,1.11976
ENSG00000085978,ATG16L1,0,-4.4477,9,-1.0581,7,-1.4439,22,0.31962,29,1.57268
ENSG00000077044,DGKD,24,0.33811,14,-0.5163,15,-0.4069,8,-1.2574,24,0.66737
ENSG00000188042,ARL4C,34,-0.4854,34,-0.5050,25,-1.0089,23,-1.0379,67,1.16918
ENSG00000157985,AGAP1,36,-0.9699,75,0.20325,76,0.22157,123,0.99146,55,-0.4673
ENSG00000132321,IQCA1,25,0.14054,20,-0.2639,22,-0.0462,34,0.62284,22,-0.1200
ENSG00000198612,COPS8,104,-0.3797,135,0.03558,71,-1.0365,113,-0.2465,165,0.65569
ENSG00000124831,LRRFIP1,103,1.37558,36,-0.3930,25,-0.9772,47,0.06459,45,-0.0081
ENSG00000132329,RAMP1,240,0.71691,145,-0.1045,190,0.37511,54,-1.5975,147,-0.1328
ENSG00000184182,UBE2F,51,0.09606,70,0.69978,26,-1.0009,28,-0.8265,51,0.17586
ENSG00000132323,ILKAP,27,-0.1709,17,-0.9181,27,-0.1775,32,0.08476,37,0.57062
ENSG00000144485,HES6,7,-1.9042,11,-1.3529,47,1.14536,38,0.61218,24,-0.1330
ENSG00000132326,PER2,11,-0.6461,16,-0.1266,8,-1.1183,22,0.39871,21,0.61968
ENSG00000204104,TRAF3IP1,27,0.56011,19,0.04197,14,-0.4662,12,-0.6182,20,0.17987
ENSG00000065802,ASB1,23,-0.3118,31,0.17102,32,0.20753,42,0.62667,24,-0.3982
ENSG00000068024,HDAC4,22,-0.0479,20,-0.2255,19,-0.2429,30,0.47265,23,0.10211
ENSG00000130414,NDUFA10,99,-0.4433,118,-0.1865,76,-0.9076,174,0.45148,156,0.50555
ENSG00000172428,COPS9,682,0.22133,721,0.35174,703,0.30360,382,-0.6850,523,-0.3167
ENSG00000063660,GPC1,63,-0.8088,125,0.27861,102,-0.0851,85,-0.3705,115,0.19764
ENSG00000188542,DUSP28,15,-0.5875,23,0.10929,23,0.14326,13,-0.7163,23,0.20425
ENSG00000142327,RNPEPL1,41,1.46504,11,-0.6523,19,0.21871,15,-0.1665,14,-0.4892
ENSG00000142330,CAPN10,24,0.52470,20,0.22242,17,-0.0044,8,-1.1385,17,-0.0642
ENSG00000130294,KIF1A,270,-0.8428,475,0.03970,373,-0.3771,511,0.15017,527,0.35105
ENSG00000122085,MTERF4,22,-0.2784,23,-0.2956,29,0.13108,24,-0.1664,29,0.22263
ENSG00000115685,PPP1R7,147,0.12487,130,-0.0823,90,-0.7014,96,-0.5361,162,0.51443
ENSG00000115677,HDLBP,163,0.22735,126,-0.1995,115,-0.3481,150,0.09598,151,0.19302
ENSG00000168385,SEPTIN2,208,1.19263,57,-0.9452,161,0.87043,176,0.90665,59,-1.2182
ENSG00000115694,STK25,101,-0.4219,128,-0.0536,104,-0.4054,116,-0.2003,154,0.43899
ENSG00000176720,BOK,25,-0.4972,16,-1.2063,51,0.74608,139,2.52804,15,-1.6599
ENSG00000176946,THAP4,35,-0.1339,47,0.37674,35,-0.1419,34,-0.1700,37,-0.0656
ENSG00000168397,ATG4B,19,-1.4373,35,-0.5763,39,-0.3889,44,-0.1504,65,0.88993
ENSG00000168395,ING5,41,0.87546,23,-0.0782,19,-0.3675,29,0.31585,21,-0.2414
ENSG00000180902,D2HGDH,7,-1.5029,14,-0.5109,22,0.24742,6,-1.7131,25,0.80411
ENSG00000188011,RTP5,10,-1.6991,20,-0.7407,17,-0.9920,4,-2.9337,51,1.76707
ENSG00000224318,CHL1-AS2,15,0.26687,14,0.16098,14,0.18158,16,0.34154,11,-0.4442
ENSG00000134121,CHL1,93,-1.1503,157,-0.3774,82,-1.4327,126,-0.6830,292,1.32488
ENSG00000144619,CNTN4,6,-1.6362,13,-0.5205,4,-2.3371,6,-1.6518,31,1.93974
ENSG00000072756,TRNT1,14,0.17336,10,-0.4680,10,-0.3479,10,-0.3618,15,0.49090
ENSG00000113851,CRBN,42,-0.5664,36,-0.8673,41,-0.6359,67,0.18191,79,0.85501
ENSG00000144455,SUMF1,4,-1.5903,17,0.45182,9,-0.5712,19,0.54471,14,0.13227
ENSG00000175928,LRRN1,2,-3.1573,8,-1.2932,22,0.27941,25,0.46987,23,0.67971
ENSG00000150995,ITPR1,50,-0.1927,48,-0.2886,24,-1.3953,99,0.92583,65,0.42519
ENSG00000134107,BHLHE40,94,0.98845,50,-0.0645,25,-1.1568,17,-1.6757,61,0.48391
ENSG00000134108,ARL8B,111,-0.4508,101,-0.6527,82,-0.9787,113,-0.4169,208,1.07415
ENSG00000196277,GRM7,1,-4.3660,21,-0.2539,6,-2.1572,5,-2.1618,41,1.99636
ENSG00000196220,SRGAP3,38,-0.6398,45,-0.4432,35,-0.8416,45,-0.3941,79,0.95816
ENSG00000206573,THUMPD3-AS1,23,0.40123,16,-0.2253,13,-0.5526,34,1.00206,17,-0.1719
ENSG00000134077,THUMPD3,2,-3.0697,14,-0.4617,16,-0.3363,21,0.14521,25,0.84827
ENSG00000168137,SETD5,9,-1.3008,15,-0.6838,32,0.59502,39,0.88314,22,-0.1292
ENSG00000156959,LHFPL4,13,-1.1906,23,-0.3361,18,-0.6848,18,-0.7101,39,1.02648
ENSG00000163719,MTMR14,3,-2.3845,16,0.02996,17,0.14007,16,0.00408,18,0.31167
ENSG00000114026,OGG1,16,0.12690,10,-0.5182,16,0.23029,19,0.44383,14,-0.0806
ENSG00000134072,CAMK1,43,-0.9157,70,-0.1687,48,-0.7985,55,-0.5248,103,0.88614
ENSG00000171148,TADA3,71,-0.2691,91,0.14230,91,0.13616,69,-0.3059,84,0.00439
ENSG00000241553,ARPC4,106,-0.3361,131,-0.0036,79,-0.8565,144,0.15516,154,0.46907
ENSG00000156990,RPUSD3,32,-0.0553,38,0.25865,26,-0.4429,19,-0.8117,37,0.30799
ENSG00000171135,JAGN1,24,-0.3787,23,-0.4773,19,-0.7878,25,-0.3472,41,0.87221
ENSG00000163703,CRELD1,17,-1.7803,31,-0.9936,24,-1.4119,34,-0.8113,93,1.77453
ENSG00000163704,PRRT3,24,-0.7777,32,-0.4194,14,-1.6855,41,0.02396,58,1.12764
ENSG00000125037,EMC3,82,0.02461,67,-0.3156,41,-1.1257,78,-0.0559,102,0.70497
ENSG00000254999,BRK1,199,-0.0623,217,0.07979,133,-0.7508,151,-0.4896,246,0.49013
ENSG00000157014,TATDN2,31,-0.1745,35,0.02707,22,-0.7255,49,0.54943,37,0.19286
ENSG00000157020,SEC13,28,-0.2592,24,-0.5880,37,0.18878,33,0.00195,37,0.26865
ENSG00000157087,ATP2B2,32,-2.7158,177,-0.1971,60,-1.9106,95,-1.1240,315,1.64688
ENSG00000132164,SLC6A11,1,-2.8552,10,-0.3494,18,0.71753,23,1.00903,11,-0.3057
ENSG00000157103,SLC6A1,249,0.67903,93,-0.9484,137,-0.3079,120,-0.4892,195,0.49456
ENSG00000196639,HRH1,4,-1.4379,8,-0.6430,6,-0.9085,17,0.58399,15,0.86980
ENSG00000197548,ATG7,5,-2.3415,17,-0.5835,18,-0.4620,11,-1.1312,35,1.27785
ENSG00000144560,VGLL4,48,0.23730,38,-0.1371,34,-0.3420,32,-0.3802,46,0.29726
ENSG00000157152,SYN2,250,-1.2944,560,-0.0634,204,-1.7040,640,0.15276,795,0.97890
ENSG00000075975,MKRN2,18,-0.0500,10,-0.9229,13,-0.5947,15,-0.2958,25,0.86857
ENSG00000132155,RAF1,21,-0.6662,28,-0.2305,19,-0.8718,52,0.75587,38,0.42898
ENSG00000144712,CAND2,6,-1.1870,10,-0.4847,14,0.04265,8,-0.7175,17,0.71270
ENSG00000144713,RPL32,3380,1.23923,1306,-0.3592,2564,0.87695,1775,0.15745,959,-1.1632
ENSG00000144711,IQSEC1,110,-0.5876,154,-0.0661,110,-0.6352,203,0.38029,184,0.39104
ENSG00000163517,HDAC11,36,-0.6042,35,-0.6874,65,0.35467,96,0.96995,50,-0.1321
ENSG00000163520,FBLN2,83,1.47058,17,-1.1172,8,-2.3202,2,-3.9377,49,1.09937
ENSG00000163528,CHCHD4,18,0.35864,10,-0.4995,18,0.43119,15,0.08705,13,-0.1793
ENSG00000170876,TMEM43,22,0.11206,16,-0.4316,11,-1.0389,24,0.26917,25,0.58675
ENSG00000154767,XPC,25,0.55565,7,-1.4450,22,0.37906,33,1.04704,15,-0.3162
ENSG00000170860,LSM3,174,0.91702,96,-0.0600,101,0.02249,103,0.05501,84,-0.3992
ENSG00000225733,FGD5-AS1,167,0.52983,91,-0.4703,114,-0.0945,125,0.05418,124,0.08551
ENSG00000177463,NR2C2,34,0.18412,25,-0.3070,17,-0.8940,39,0.42140,35,0.38310
ENSG00000131368,MRPS25,73,-0.0317,80,0.13267,57,-0.4567,42,-0.8873,86,0.40370
ENSG00000131381,RBSN,33,-0.4442,46,0.05334,46,0.06721,49,0.15454,44,0.00345
ENSG00000131370,SH3BP5,48,-0.5250,46,-0.6241,43,-0.7328,129,1.07323,77,0.36249
ENSG00000206562,METTL6,35,1.38391,18,0.26860,10,-0.6644,17,0.17786,12,-0.5841
ENSG00000144597,EAF1,32,0.47513,13,-0.9947,14,-0.8104,18,-0.3964,31,0.81536
ENSG00000206560,ANKRD28,13,-1.0548,20,-0.4038,17,-0.6646,36,0.57880,31,0.59554
ENSG00000154813,DPH3,22,0.04942,30,0.60525,20,-0.1207,15,-0.5243,20,-0.2093
ENSG00000131378,RFTN1,29,0.02356,27,-0.1017,7,-2.2859,17,-0.7835,41,1.07866
ENSG00000154822,PLCL2,10,-1.4743,28,0.08482,12,-1.2201,28,0.08536,35,0.79726
ENSG00000131374,TBC1D5,71,0.66987,41,-0.2058,53,0.20935,54,0.22728,40,-0.3702
ENSG00000182568,SATB1,45,-1.1474,91,-0.1000,59,-0.8110,64,-0.6375,130,0.92208
ENSG00000144566,RAB5A,92,0.05390,71,-0.3966,81,-0.1642,116,0.42592,94,0.13370
ENSG00000114166,KAT2B,39,0.44615,23,-0.4071,59,1.31860,51,0.88134,14,-1.5261
ENSG00000151789,ZNF385D,3,-2.5089,9,-1.2654,11,-1.0084,35,0.86177,29,1.12367
ENSG00000182247,UBE2E2,21,-1.7033,50,-0.4127,38,-0.8534,54,-0.2660,90,1.09850
ENSG00000170142,UBE2E1,52,-0.0362,53,-0.0116,55,0.05287,61,0.22515,51,-0.0934
ENSG00000197885,NKIRAS1,34,-0.7806,48,-0.2708,25,-1.3432,47,-0.2899,79,1.05144
ENSG00000174748,RPL15,1332,0.61324,769,-0.2963,1077,0.29713,966,0.09106,810,-0.3018
ENSG00000174738,NR1D2,8,-2.2010,25,-0.5659,28,-0.4381,49,0.49940,46,0.74909
ENSG00000151090,THRB,17,-1.7567,65,0.27222,31,-0.9581,71,0.38416,67,0.50356
ENSG00000077097,TOP2B,101,0.43095,54,-0.5877,65,-0.2836,106,0.51634,80,0.10637
ENSG00000151092,NGLY1,6,-1.2680,19,0.33161,7,-1.2815,19,0.33953,19,0.52645
ENSG00000179796,LRRC3B,17,-0.1258,17,-0.1432,29,0.77951,18,-0.0871,16,-0.4043
ENSG00000033867,SLC4A7,13,-0.6095,16,-0.4208,18,-0.2133,26,0.40924,23,0.36729
ENSG00000187118,CMC1,46,0.43919,33,-0.1091,26,-0.5092,37,0.11305,36,0.13096
ENSG00000163512,AZI2,44,-0.0333,44,-0.0186,52,0.24658,45,-0.0019,43,-0.1338
ENSG00000163527,STT3B,19,-1.4626,37,-0.5400,28,-0.9840,64,0.36922,69,0.95110
ENSG00000144645,OSBPL10,12,-0.4420,11,-0.6181,10,-0.7382,11,-0.6477,23,1.01490
ENSG00000152642,GPD1L,33,-0.4703,39,-0.2695,25,-0.9627,31,-0.5998,61,0.92526
ENSG00000144635,DYNC1LI1,35,-0.6479,36,-0.6625,28,-1.0578,40,-0.4280,76,1.16416
ENSG00000170266,GLB1,31,0.61211,8,-1.5263,21,-0.0455,9,-1.2378,27,0.71656
ENSG00000170275,CRTAP,123,1.79952,22,-1.0830,55,0.42909,61,0.56686,27,-1.0460
ENSG00000153558,FBXL2,16,-1.3439,31,-0.4526,11,-1.9899,19,-1.1174,64,1.66421
ENSG00000153560,UBP1,62,0.77311,31,-0.3574,20,-1.0542,45,0.25084,43,0.28165
ENSG00000163539,CLASP2,80,-1.2337,159,-0.2074,113,-0.7737,234,0.42800,223,0.63562
ENSG00000170248,PDCD6IP,38,-0.0678,31,-0.4053,28,-0.5676,48,0.30025,46,0.43175
