"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
1,"enrichment","Oligo.5","ADGRF5",11.3454608507074,7.91333077534283e-23,9.60994889357633e-19,4175,3.28315133029181,"ENSG00000069122"
2,"enrichment","Oligo.5","PRKCH",10.9885202931363,8.44943899746174e-22,5.13049935925877e-18,8338,3.15004184796835,"ENSG00000027075"
3,"enrichment","Oligo.5","ATP10A",10.6090210862842,1.03210706902525e-20,3.57837628486069e-17,8578,3.99316610768735,"ENSG00000206190"
4,"enrichment","Oligo.5","FLI1",10.5888131781953,1.17864831517151e-20,3.57837628486069e-17,7206,3.37879217317113,"ENSG00000151702"
5,"enrichment","Oligo.5","CLDN5",10.1160028826911,2.58985075780559e-19,6.29022952055821e-16,11474,3.33752549453719,"ENSG00000184113"
6,"enrichment","Oligo.5","ABCB1",10.0268901052213,4.61853249380047e-19,9.34790976745214e-16,4848,3.76428431996609,"ENSG00000085563"
7,"enrichment","Oligo.5","ST8SIA6",9.8257834278375,1.6954601419371e-18,2.94138113766916e-15,6165,2.80246118644661,"ENSG00000148488"
8,"enrichment","Oligo.5","MECOM",9.66558115154659,4.75224029829146e-18,7.21390077280643e-15,2654,3.40282642522396,"ENSG00000085276"
9,"enrichment","Oligo.5","SLFN12L",9.31793460522499,4.37083721632844e-17,5.89771635056584e-14,9715,2.76777350649728,"ENSG00000205045"
10,"enrichment","Oligo.5","ARHGEF3",9.24412721469362,6.97760947878488e-17,7.91180525541978e-14,2310,5.61584183997078,"ENSG00000163947"
1,"enrichment","OPC","LRRC4C",59.6520953935158,2.83153206452071e-120,1.37544501566158e-117,6770,4.33578850309277,"ENSG00000148948"
2,"enrichment","OPC","REV3L",57.5088526006343,1.45589193786656e-117,5.05152905527185e-115,4338,2.71010657967491,"ENSG00000009413"
3,"enrichment","OPC","NOVA1",51.7012887120654,9.78740399964937e-110,1.52382351502233e-107,8197,2.44677236850456,"ENSG00000139910"
4,"enrichment","OPC","CCDC50",47.5629718056309,1.13087096353382e-103,1.29559405482592e-101,2744,3.65212365126779,"ENSG00000152492"
5,"enrichment","OPC","DISC1",47.3076790607779,2.76760650648506e-103,3.1411040574537e-101,1078,2.64594261567302,"ENSG00000162946"
6,"enrichment","OPC","USP24",46.6706059175988,2.62976349903079e-102,2.80253293501665e-100,380,2.14145604259311,"ENSG00000162402"
7,"enrichment","OPC","EPN2",46.5624262739909,3.86439428544589e-102,4.04562105193577e-100,9629,2.14052749492151,"ENSG00000072134"
8,"enrichment","OPC","OPHN1",45.4671042358948,1.98791457174554e-100,1.87141353172697e-98,11879,4.16156983243601,"ENSG00000079482"
9,"enrichment","OPC","NLGN4X",43.3509157852229,5.07066659429172e-97,4.02471732817508e-95,11720,3.36455154088244,"ENSG00000146938"
10,"enrichment","OPC","CASK",43.2656899142664,7.00060510945479e-97,5.5204771720272e-95,11801,2.73715170730045,"ENSG00000147044"
