"Cluster","test","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Oligo.2","Oligo","GO:0034765","regulation of monoatomic ion transmembrane transport","64/2060","181/9726",0.353591160220994,1.66943088558708,4.7124968656434,6.5050132964948e-06,0.00024765886622415,0.000193096184169635,"ACTN2/STK39/CFTR/EPHB2/KCNJ10/SESTD1/AKAP6/SLC6A9/ATP1B1/CALM2/SNCA/PPIF/KEL/WNK1/CACNA2D1/PDE4B/GJC2/DLG1/HEPH/PRNP/PLP1/UBR3/TMBIM6/UBQLN1/SLC30A1/AHNAK/GSTM2/KCNC2/ADCYAP1R1/NOS1/FGF14/FHL1/STIM1/KCNIP3/FXYD6/TRPC3/GNB5/GRIN1/THY1/FGF12/KCNIP1/TSPAN13/KCNJ6/WNK2/FLNA/KCNJ3/GRIN2B/CACNA1C/PRKD1/CX3CL1/LYN/KCNIP4/ANO6/SLC8A1/GRIA1/ASIC2/CACNB2/JPH4/PPP3CA/DPP10/FGF13/ATP1B2/ATP1A2/UTRN",64,"BP"
"Oligo.2","Oligo","GO:0150063","visual system development","81/2060","244/9726",0.331967213114754,1.56733646347286,4.65242780445513,6.89052097756431e-06,0.000259432553628992,0.000202275964995343,"TTLL5/MEIS1/USH1C/TMEM135/EPHB2/CRYBG3/FBN1/PBX3/MITF/CDKN1C/WDPCP/AGTPBP1/RAB3GAP1/PROX1/MAN2A1/CLN8/POC5/RAB11FIP4/CRYAB/DLG1/CASP2/SCAPER/FRS2/ATF6/FGF2/NFIB/DCX/GLI3/HIF1A/THRB/SIPA1L3/SPRED2/FOS/TUB/PXDN/ZHX2/DSCAM/NOTCH1/LPCAT1/ARSG/NRP1/RCN1/BMPR2/VIM/BMPR1B/SLC17A7/SDK1/SLC1A1/CELF4/VEGFA/TTC8/FAT3/ATP8A2/MEIS3/THY1/COL5A1/HCN1/NHS/BMP6/HES1/ATP2B2/PROM1/GJA1/CACNA1C/PTPRM/PRICKLE1/NTRK2/PDGFRA/COL4A1/MERTK/ADAMTS9/TMOD1/GPM6A/BCL11B/RHOJ/PDGFRB/SMAD3/MAF/EGFR/ZEB1/NOTCH2",81,"BP"
"Oligo.2","Oligo","GO:0051050","positive regulation of transport","142/2060","482/9726",0.294605809128631,1.39093985416751,4.56349422275208,6.92328941182643e-06,0.000259432553628992,0.000202275964995343,"ACTN2/STK39/CD47/CFTR/DNM3/PDCD6IP/EPHB2/MYLK/SLC4A8/FEZ1/MTMR2/ATP8A1/PDCD10/MICU3/AKAP6/TMED10/RAB21/MDM2/TBC1D5/PRR5L/CDC42/ATP1B1/SYT11/MAGI2/CLASP2/CALM2/AIMP1/SNCA/SLC12A2/XRCC4/PRKAR1A/RAB3GAP1/RHBDD1/XPO4/ACSL1/STX18/STAM/PTPN11/SPP1/TMEM30A/CNKSR3/VPS4B/GJC2/RUFY3/AP1G1/TF/DLG1/HEPH/STX4/EEPD1/ITGA2/SYT9/PLP1/CPB2/CASK/RXRA/RAB31/MYRIP/GSTM2/GPLD1/TCF7L2/KCNC2/TENM1/GLI3/STK11/HIF1A/NLGN1/EZR/SMPD3/SYNE1/RAB27B/ADCYAP1R1/STXBP1/SYT4/FGFR1/TUB/PPARG/CHCHD10/TMEM132A/NOS1/SCN3B/MAP2/PKP2/SRC/MYH10/FHL1/STIM1/FXYD6/CLU/CHRM3/TRPC3/GRIN1/VEGFA/ATP8A2/THY1/FGF12/SYBU/SDCBP/RAPGEF4/BMP6/WNK2/SYT1/FLNA/CADPS/LRRK2/ADCY8/PRKD1/ATP2B1/KCNB1/CX3CL1/PLA2R1/SYTL4/CNTN1/ANO6/SLC1A2/CXCL12/CADPS2/FRMD4A/SLC7A5/AXL/DAB2/ABCA1/VSNL1/APOE/CACNB2/MERTK/PRRT2/PPP3CA/WLS/EEF2K/PDGFRB/PLCB1/SMAD3/CAMK1D/FGF13/EGFR/ITPR1/LRP1/ATP1B2/SNAP25/SORBS1/SLC38A1",142,"BP"
"Oligo.2","Oligo","GO:0030900","forebrain development","87/2060","267/9726",0.325842696629214,1.5384204210756,4.6243271304717,7.33765186908905e-06,0.000272811603476522,0.000212707424659037,"EPHB2/PALS1/DLC1/TRAPPC9/FEZ1/PCDH9/UBA6/TUBA1A/SEMA7A/SALL1/RTN4/NDST1/AGTPBP1/RAB3GAP1/CDK6/BTBD3/PROX1/LRP2/CNP/C21orf91/ARL13B/H2AJ/FRS2/APLP1/HOOK3/CHD5/FGF2/OPHN1/NFIB/DOCK7/AKNA/LAMB1/LEF1/KCNC2/RFX4/GLI3/BMERB1/KDM6B/NIN/HIF1A/FOS/FGFR1/SLITRK5/ID2/NOTCH1/NRP1/SRC/RTN4RL1/SEMA3E/DAB2IP/SCN2A/TTC8/DCLK1/SLIT1/LRP8/TMEM108/HES1/FLNA/ROBO2/LRRK2/ELAVL4/NOTCH2NLC/SEMA6B/PLXNA4/FOXG1/TNR/ADGRG1/EPHA5/BCAN/NTRK2/TOX/SLC1A2/CXCL12/SLC4A10/GRIA1/AXL/NRG3/PRKG1/BCL11B/PLCB1/NR2F2/FGF13/EGFR/SYNE2/ZEB1/ATP1B2/ATP1A2",87,"BP"
"Oligo.2","Oligo","GO:0061061","muscle structure development","122/2060","403/9726",0.30272952853598,1.4292948517189,4.56272578541004,7.58673786299548e-06,0.000279016779318355,0.00021754551422727,"ACTN2/MEIS1/CXADR/CD164/HIVEP3/MYLK/QKI/SPAG9/COPS2/BHLHE41/AKAP6/MDM2/CMTM5/FKTN/NEO1/AKIRIN1/PRKAR1A/PPIF/KEL/MEGF10/ATP11A/POPDC1/PROX1/LRP2/RCAN1/PI16/MBNL3/CRYAB/PDCD4/FOXN2/SGCB/PAXBP1/MBNL1/TCF12/HBEGF/POPDC3/FRS2/SORT1/LAMA5/DMPK/OBSL1/LAMB1/LEF1/TCF7L2/SOX6/MRTFB/KDM6B/EDNRB/RANBP3L/TMOD3/PLEKHO1/FOS/SYNE1/EGR1/GPCPD1/ARK2C/TBX18/ITGA8/HEY1/ADRA1A/NOS1/SMARCC2/GPC1/ID2/PDLIM3/ACTN1/CAPN2/FLOT2/NOTCH1/PKP2/HOPX/BMPR2/FHL1/VEGFA/COL11A1/IGFBP5/ADARB1/BOC/RIPOR2/ETV1/HLF/HES1/KIT/GJA1/PRKD1/RORA/PRICKLE1/SVIL/OLFM2/AKAP13/PLEC/NR4A1/PDGFRA/PDLIM5/SLC8A1/MAP3K5/ZFHX3/EPAS1/BASP1/PRKG1/FHOD3/COL6A1/NRG1/TMOD1/PPP3CA/LAMC1/SORBS2/PDGFRB/PLCB1/SMAD3/NR2F2/ZFP36L1/TGFBR3/YBX3/ZEB1/NOTCH2/ZFPM2/NEBL/NID1/TPM1/MEF2C/UTRN",122,"BP"
"Oligo.2","Oligo","GO:0006814","sodium ion transport","50/2060","132/9726",0.378787878787879,1.78839364518976,4.72742046876456,7.62180737789159e-06,0.000279016779318355,0.00021754551422727,"STK39/SLC4A8/SLC13A3/SLC6A9/NALCN/ATP1B1/SLC12A2/SLC9B1/KLHL3/WNK1/CNKSR3/SLC5A11/DLG1/HCN2/DMPK/SLC38A11/EDNRB/SLC24A4/NOS1/SCN3B/FGF14/PKP2/SPTBN4/SCN8A/FXYD6/NKAIN3/SLC17A7/SCN1A/SLC6A11/SCN2A/GRIN1/SLC9A7/SCN3A/FGF12/HCN1/SLC24A3/WNK2/SLC4A4/CNTN1/ANO6/SLC8A1/SLC4A10/ATP1A3/SLC5A3/ASIC2/FGF13/ATP1B2/SLC38A1/ATP1A2/UTRN",50,"BP"
"Oligo.2","Oligo","GO:0050921","positive regulation of chemotaxis","31/2060","69/9726",0.449275362318841,2.12119037568594,4.84481054224929,7.98877333787325e-06,0.000286916378760475,0.000223704722383224,"STK39/CSF1/ADAM10/MOSPD2/AKIRIN1/WNK1/STX4/ITGA2/FGF2/CDH13/NEDD9/PRKD2/FGFR1/RARRES2/SCG2/DSCAM/NRP1/BMPR2/TIAM1/VEGFA/RIPOR2/HSPB1/F3/PRKD1/PDGFRA/ANO6/CXCL12/PDGFRB/SMAD3/CAMK1D/NTRK3",31,"BP"
"Oligo.2","Oligo","GO:0006887","exocytosis","73/2060","215/9726",0.33953488372093,1.60306615488824,4.63516397666822,7.99015794563393e-06,0.000286916378760475,0.000223704722383224,"CFTR/SYTL2/PDCD6IP/SLC4A8/STXBP3/RAB11FIP2/ARHGAP17/TMED10/RAB21/VAMP3/EXOC5/SYT11/CLASP2/SNCA/RAB3GAP1/EXOC1/ARL8B/STAM/SCRN1/RAP1A/VPS4B/LLGL1/AP1G1/WASHC3/STX4/SYT9/RABGEF1/C9orf72/IL1RAPL1/SYNGR1/RASGRP1/CASK/RAB31/NLGN1/UNC13C/SMPD3/TSPAN18/RAB27B/SYN1/RAB3C/STXBP1/SYT4/ABCC4/CPLX2/STEAP2/NOTCH1/UNC13A/SYT17/PPFIA3/TMEM63B/SDCBP/ITSN1/RAPGEF4/KCNQ3/STXBP5L/SYT1/SYN2/CADPS/LRRK2/SYP/KIT/GRIK5/KCNB1/LYN/SYTL4/SEPTIN5/PIK3CD/CADPS2/VSNL1/PRRT2/RIMS2/LIN7A/SNAP25",73,"BP"
"Oligo.2","Oligo","GO:0051932","synaptic transmission, GABAergic","22/2060","42/9726",0.523809523809524,2.47309292649098,4.95931171673304,8.01846572287101e-06,0.000286916378760475,0.000223704722383224,"CLCN3/NALCN/PLCL1/CNTNAP4/GABRA5/NLGN1/GABRG2/ALDH5A1/STXBP1/ADRA1A/SYN3/CNR1/GABBR2/GABRA2/CLSTN3/GABRB2/GABRB3/GABRA1/PLCL2/GABBR1/KCNK2/SLC38A1",22,"BP"
"Oligo.2","Oligo","GO:0008016","regulation of heart contraction","42/2060","105/9726",0.4,1.88854368932039,4.74523075687298,8.41178625804205e-06,0.00029874396120912,0.000232926524427323,"CXADR/TNNI3K/MDM2/ATP1B1/CALM2/CYP2J2/CACNA2D1/POPDC1/PDE4B/DLG1/HBEGF/DMPK/GSTM2/EDNRB/KCND3/THRB/TBX18/KCND2/ADRA1A/NOS1/SCN3B/PKP2/SRC/HOPX/SPTBN4/SLC1A1/KCNIP1/FLNA/KCNJ3/ATP2B2/GJA1/CACNA1C/ATP2B1/SLC8A1/ATP1A3/EPAS1/CACNB2/FGF13/ATP1B2/CELF2/TPM1/ATP1A2",42,"BP"
"Oligo.2","Oligo","GO:0010959","regulation of metal ion transport","71/2060","208/9726",0.341346153846154,1.61161781179985,4.62203201788107,8.60349226006096e-06,0.000303289034560223,0.000236470255101091,"ACTN2/STK39/MYLK/SESTD1/AKAP6/ATP1B1/CALM2/SNCA/KEL/WNK1/CACNA2D1/PDE4B/CNKSR3/GJC2/TF/DLG1/HEPH/PRNP/PLP1/UBR3/TMBIM6/UBQLN1/SLC30A1/CASK/DMPK/AHNAK/GSTM2/KCNC2/ADCYAP1R1/NOS1/SCN3B/FGF14/PKP2/FHL1/SPTBN4/STIM1/KCNIP3/FXYD6/NKAIN3/TRPC3/GNB5/GRIN1/THY1/FGF12/KCNIP1/TSPAN13/WNK2/HES1/FLNA/CAMK2G/CACNA1C/PRKD1/EPB41/ATP2B1/CX3CL1/LYN/KCNIP4/CNTN1/ANO6/CXCL12/SLC8A1/CACNB2/JPH4/PPP3CA/CAMK2B/PDGFRB/DPP10/FGF13/ATP1B2/ATP1A2/UTRN",71,"BP"
"Oligo.2","Oligo","GO:0048814","regulation of dendrite morphogenesis","25/2060","51/9726",0.490196078431373,2.31439177612793,4.87841162669311,9.13907640114583e-06,0.000319800474948919,0.000249343996238692,"DPYSL5/EPHB2/RAB21/PTPRD/CDKL5/HECW2/SEMA4D/IL1RAPL1/SLC30A1/OBSL1/EPHA4/STK11/SDC2/SYNE1/TNIK/BAIAP2/TIAM1/CAPRIN2/LRP8/HECW1/KNDC1/NSMF/PPP3CA/CAMK2B/EEF2K",25,"BP"
"Oligo.2","Oligo","GO:0032970","regulation of actin filament-based process","84/2060","257/9726",0.326848249027237,1.54316799516452,4.5744900090559,9.20734726288482e-06,0.000319837705285174,0.000249373024215666,"ACTN2/KANK4/CD47/STMN1/RASA1/DLC1/SNX9/ARHGAP17/WASHC4/RICTOR/CDC42/ARPC5/CYRIB/CLASP2/CORO2B/GPM6B/BCAS3/GSN/PDE4B/PROX1/WASF1/RHOG/PDGFA/TWF1/FERMT2/ZEB2/TJP1/WASHC3/DLG1/JAM3/RNH1/CTTN/C9orf72/ARFIP1/WASHC5/CYFIP1/COTL1/TENM1/NEDD9/RHOBTB2/ARHGAP28/TMOD3/CYFIP2/ARHGEF10L/NRP1/IQGAP2/PKP2/FCHSD2/BAIAP2/CCN2/SPTBN4/ARHGAP6/RHOC/CARMIL1/TTC8/FAM107A/KIRREL1/EFNA5/FLNA/PLEKHH2/CACNA1C/PRKD1/EPHA5/SVIL/SYNPO2/AKAP13/CX3CL1/CYRIA/ADD2/PDGFRA/CXCL12/CGNL1/PAK3/PHLDB2/TMOD1/PDGFRB/SMAD3/FRMD6/FGF13/CTNNA2/LRP1/SPTAN1/TPM1/ATP1A2",84,"BP"
"Oligo.2","Oligo","GO:0031547","brain-derived neurotrophic factor receptor signaling pathway","19/2060","34/9726",0.558823529411765,2.63840662478584,4.9607627681178,9.72591206713195e-06,0.000335403011068703,0.00026150907731991,"EPHB2/DDR1/EPHA4/VPS13A/FSTL4/FGFR1/DDR2/FGFR3/ROR2/KIT/EPHA5/NTRK2/PDGFRA/AXL/EPHA6/MERTK/PDGFRB/EGFR/NTRK3",19,"BP"
"Oligo.2","Oligo","GO:0090287","regulation of cellular response to growth factor stimulus","65/2060","187/9726",0.347593582887701,1.64111416852708,4.58879610935054,1.05128725677454e-05,0.000359933529135975,0.000280635182137847,"FSTL5/PALS1/SMURF1/SPART/ZNF451/ELAPOR2/FBN1/GRB10/PCSK6/CDKN1C/NEO1/SEMA6A/UBE2D3/LRP2/WASF1/ZDHHC17/PIK3CB/ZEB2/ARID4B/UBE2D1/TSC22D1/FGF2/CASK/OFD1/CREBBP/GPR155/CYFIP1/STK11/DKK3/VWC2/PRKD2/HIF1A/SPRED2/TNXB/MT3/FSTL4/ARK2C/ITGA8/PPARG/FERMT1/SPRY4/GPC1/CYFIP2/NOTCH1/DOK5/NRP1/NREP/SNX25/ZNF423/DAB2IP/VEGFA/SULF2/TMEM108/JCAD/SDCBP/HES1/CHST11/ADGRG1/RGMA/FSTL1/SMAD3/TGFBR3/ZEB1/NOTCH2/CRIM1",65,"BP"
"Oligo.2","Oligo","GO:0060047","heart contraction","49/2060","130/9726",0.376923076923077,1.77958924570575,4.63859444651258,1.09659118848585e-05,0.000370529167034352,0.000288896454097188,"CXADR/TNNI3K/MDM2/CDC42/ATP1B1/CALM2/CYP2J2/CACNA2D1/GSN/POPDC1/PDE4B/DLG1/HBEGF/DMPK/GSTM2/EDNRB/KCND3/THRB/TBX18/KCND2/ADRA1A/NOS1/SCN3B/PKP2/SRC/HOPX/SPTBN4/SCN8A/SCN1A/SLC1A1/SCN2A/SCN3A/FGF12/KCNIP1/FLNA/KCNJ3/ATP2B2/GJA1/CACNA1C/ATP2B1/SLC8A1/ATP1A3/EPAS1/CACNB2/FGF13/ATP1B2/CELF2/TPM1/ATP1A2",49,"BP"
"Oligo.2","Oligo","GO:0003015","heart process","51/2060","137/9726",0.372262773722628,1.75758628020693,4.62913379221413,1.09780652556931e-05,0.000370529167034352,0.000288896454097188,"CXADR/TNNI3K/MDM2/CDC42/ATP1B1/CALM2/CYP2J2/CACNA2D1/GSN/POPDC1/PDE4B/DLG1/HBEGF/RAP1GDS1/DMPK/GSTM2/EDNRB/KCND3/THRB/TBX18/KCND2/ADRA1A/NOS1/SCN3B/PKP2/SRC/HOPX/SPTBN4/SCN8A/SCN1A/SLC1A1/SCN2A/SCN3A/FGF12/KCNIP1/YAP1/FLNA/KCNJ3/ATP2B2/GJA1/CACNA1C/ATP2B1/SLC8A1/ATP1A3/EPAS1/CACNB2/FGF13/ATP1B2/CELF2/TPM1/ATP1A2",51,"BP"
"Oligo.2","Oligo","GO:0048738","cardiac muscle tissue development","50/2060","134/9726",0.373134328358209,1.76170120272424,4.60231630434512,1.2386707872153e-05,0.00041512917439138,0.00032367046144803,"ACTN2/MEIS1/CXADR/AKAP6/CDC42/PRKAR1A/POPDC1/PROX1/LRP2/PI16/SGCB/FRS2/BMP5/FGF2/OBSL1/SOX6/KDM6B/SYNE1/TBX18/FGFR1/HEY1/ADRA1A/ID2/NOTCH1/PKP2/HOPX/VEGFA/COL11A1/YAP1/GJA1/PRICKLE1/AKAP13/PLEC/PDGFRA/PDLIM5/SLC8A1/NDRG4/PRKG1/FHOD3/ADAMTS9/NRG1/SORBS2/KCNK2/PDGFRB/TGFBR3/NOTCH2/ZFPM2/NEBL/TPM1/MEF2C",50,"BP"
"Oligo.2","Oligo","GO:0007416","synapse assembly","65/2060","188/9726",0.345744680851064,1.63238483784342,4.53863984991573,1.2802930313773e-05,0.000426077939603118,0.000332207061877438,"DNM3/EPHB2/MAP1B/IGSF11/SLC25A46/RTN4/SNCA/PTPRD/DOCK10/RHOG/SEMA4D/VLDLR/IL1RAPL1/VSIG10/CLSTN1/GABRA5/NLGN1/CSMD2/CASKIN1/GABRG2/FGFR1/SLITRK5/SLITRK4/CYFIP2/NTN1/DSCAM/CDH9/SPOCK2/NPTX1/GABRA2/IL1RAP/SDK1/CLSTN3/DCLK1/NRCAM/SLIT1/SDCBP/EFNA5/SHANK2/ROBO2/GABRB2/GABRB3/GABRA1/LRFN5/PLXNA4/PRICKLE1/NTRK2/ADD2/PDLIM5/GRIA1/LINGO2/CNTN5/ASIC2/NRG3/GAP43/GPM6A/EEF2K/LIN7A/FARP1/FGF13/PLXNA2/SNAP25/FLRT2/LRP4/MEF2C",65,"BP"
"Oligo.2","Oligo","GO:0048013","ephrin receptor signaling pathway","27/2060","58/9726",0.46551724137931,2.19787412119183,4.74297533491408,1.36583779656208e-05,0.00044520699135883,0.000347121718304349,"SS18/EPHB2/RASA1/ARHGEF7/PTPN11/DDR1/EPHA4/CHN1/FGFR1/SRC/TIAM1/DDR2/FGFR3/EFNA5/ROR2/KIT/EPHA5/LYN/NTRK2/PDGFRA/AXL/PAK3/EPHA6/MERTK/PDGFRB/EGFR/NTRK3",27,"BP"
"Oligo.2","Oligo","GO:0098659","inorganic cation import across plasma membrane","27/2060","58/9726",0.46551724137931,2.19787412119183,4.74297533491408,1.36583779656208e-05,0.00044520699135883,0.000347121718304349,"TRPV5/KCNJ10/ATP1B1/SLC12A2/CACNA2D1/SLC39A11/DLG1/PRNP/HCN2/SLC30A1/SLC39A8/SLC24A4/CACNA1A/STEAP2/SLC39A10/CACNA1B/CACNA1E/SLC9A7/KCNJ6/KCNJ3/CACNA1C/NALF1/SLC8A1/ATP1A3/PPP3CA/ATP1B2/ATP1A2",27,"BP"
"Oligo.2","Oligo","GO:0099587","inorganic ion import across plasma membrane","27/2060","58/9726",0.46551724137931,2.19787412119183,4.74297533491408,1.36583779656208e-05,0.00044520699135883,0.000347121718304349,"TRPV5/KCNJ10/ATP1B1/SLC12A2/CACNA2D1/SLC39A11/DLG1/PRNP/HCN2/SLC30A1/SLC39A8/SLC24A4/CACNA1A/STEAP2/SLC39A10/CACNA1B/CACNA1E/SLC9A7/KCNJ6/KCNJ3/CACNA1C/NALF1/SLC8A1/ATP1A3/PPP3CA/ATP1B2/ATP1A2",27,"BP"
"Oligo.2","Oligo","GO:0048771","tissue remodeling","36/2060","87/9726",0.413793103448276,1.95366588550385,4.63163035156982,1.50754413383562e-05,0.000488054594076442,0.000380529400055177,"LGR4/RASSF2/MDM2/TMBIM1/MITF/NFKB1/TPP1/SPP1/PDK4/SEMA3C/TF/LIPA/TFRC/LRRK1/GPNMB/HIF1A/PPARGC1B/FOSL2/INPP5D/PPARG/SRC/BMPR2/CSPG4/DDR2/LTBP3/IGFBP5/FLNA/GJA1/AXL/CST3/EPAS1/COL6A1/PPP3CA/EGFR/NOTCH2/MEF2C",36,"BP"
"Oligo.2","Oligo","GO:0022612","gland morphogenesis","31/2060","71/9726",0.436619718309859,2.06143853411733,4.6530947180614,1.62538698787465e-05,0.000522649775357802,0.000407502783233154,"CSF1/NFKB1/CDC42/RTN4/PROX1/FEM1B/PDGFA/PLAG1/CYP7B1/SEMA3C/DDR1/LIPA/FRS2/CPB2/LAMA5/TNC/NFIB/GLI3/LIMS2/FGFR1/CSMD1/NTN1/NOTCH1/NRP1/SRC/IGFBP5/SULF2/NTN4/NRG3/EGFR/NOTCH2",31,"BP"
"Oligo.2","Oligo","GO:0032956","regulation of actin cytoskeleton organization","77/2060","234/9726",0.329059829059829,1.55360965894946,4.44351581694615,1.64521818706723e-05,0.000525476063909594,0.000409706401230095,"ACTN2/KANK4/CD47/STMN1/RASA1/DLC1/SNX9/ARHGAP17/WASHC4/RICTOR/CDC42/ARPC5/CYRIB/CLASP2/CORO2B/GPM6B/BCAS3/GSN/PROX1/WASF1/RHOG/PDGFA/TWF1/FERMT2/TJP1/WASHC3/DLG1/JAM3/RNH1/CTTN/C9orf72/ARFIP1/WASHC5/CYFIP1/COTL1/TENM1/NEDD9/RHOBTB2/ARHGAP28/TMOD3/CYFIP2/ARHGEF10L/NRP1/IQGAP2/FCHSD2/BAIAP2/CCN2/SPTBN4/ARHGAP6/RHOC/CARMIL1/TTC8/FAM107A/KIRREL1/EFNA5/FLNA/PLEKHH2/PRKD1/EPHA5/SVIL/SYNPO2/AKAP13/CX3CL1/CYRIA/ADD2/PDGFRA/CXCL12/CGNL1/PAK3/PHLDB2/TMOD1/PDGFRB/SMAD3/CTNNA2/LRP1/SPTAN1/TPM1",77,"BP"
"Oligo.2","Oligo","GO:0010876","lipid localization","78/2060","238/9726",0.327731092436975,1.54733621603981,4.43148551058931,1.70963966662546e-05,0.00054241167823137,0.000422910864902087,"SERAC1/CFTR/ATP9B/RELCH/CERT1/SCARB2/SGPP1/SPART/ATP10B/VAPA/ATP8A1/SLC13A3/ATP11B/CHKA/NFKB1/FIS1/ABHD5/SAR1B/XRCC4/OSBPL9/ATP11A/ARL8B/ACSL1/ABCA6/BLTP1/PTPN11/SPP1/TMEM30A/CLN8/VPS4B/OSBPL1A/ITGAV/VPS13C/EEPD1/PLIN3/LIPA/ABCD3/GLTP/VLDLR/RXRA/APOL6/NME4/VSTM2A/VPS13A/PITPNA/XKR4/CRY2/ABCC4/GRAMD1C/PPARG/ATP10D/ABCB1/CLU/TTC39B/CLSTN3/ATP8A2/ACACB/BMP6/ABCG2/SLCO1C1/OSBPL3/LYN/PLA2R1/ANO6/PLSCR1/OSBPL6/DAB2/PLSCR4/ABCA1/PLPPR4/APOE/ANO3/CPT1A/PITPNM2/ATP8B2/OSBPL10/LRP1/PITPNC1",78,"BP"
"Oligo.2","Oligo","GO:0002062","chondrocyte differentiation","29/2060","65/9726",0.446153846153846,2.10645257654966,4.63951357131508,1.83418926826278e-05,0.000578073293222687,0.000450715731657463,"MBOAT2/BPNT2/CHADL/IFT80/PTPN11/ATF2/NFIB/GPLD1/SOX6/GLI3/HIF1A/FOSL2/SMPD3/PRKG2/FGFR1/BMPR2/CCN2/COL27A1/BMPR1B/LTBP3/COL11A1/SULF2/FGFR3/BMP6/CHST11/SOX5/SMAD3/MAF/MEF2C",29,"BP"
"Oligo.2","Oligo","GO:0014706","striated muscle tissue development","76/2060","231/9726",0.329004329004329,1.55334762325054,4.41215297961832,1.87579173712591e-05,0.000587295584011986,0.000457906223917509,"ACTN2/MEIS1/CXADR/HIVEP3/COPS2/AKAP6/CDC42/AKIRIN1/PRKAR1A/PPIF/KEL/MEGF10/POPDC1/PROX1/LRP2/RCAN1/PI16/SEMA3C/FOXN2/SGCB/POPDC3/FRS2/BMP5/FGF2/OBSL1/LEF1/SOX6/MRTFB/KDM6B/FOS/SYNE1/EGR1/GPCPD1/TBX18/FGFR1/HEY1/ADRA1A/GPC1/ID2/NOTCH1/PKP2/HOPX/EYA2/VEGFA/COL11A1/YAP1/HLF/GJA1/PRICKLE1/SVIL/AKAP13/PLEC/NR4A1/PDGFRA/PDLIM5/SLC8A1/NDRG4/PRKG1/FHOD3/COL6A1/ADAMTS9/EYA1/NRG1/PPP3CA/SORBS2/KCNK2/PDGFRB/SMAD3/NR2F2/TGFBR3/YBX3/NOTCH2/ZFPM2/NEBL/TPM1/MEF2C",76,"BP"
"Oligo.2","Oligo","GO:0035791","platelet-derived growth factor receptor-beta signaling pathway","21/2060","41/9726",0.51219512195122,2.41825716315416,4.71727407134756,2.02097960498672e-05,0.000628617120270051,0.000490124052808956,"EPHB2/CLASP2/PDGFA/DDR1/EPHA4/FGFR1/SRC/DDR2/FGFR3/ROR2/KIT/EPHA5/NTRK2/PDGFRA/AXL/EPHA6/MERTK/PDGFRB/EGFR/NTRK3/LRP1",21,"BP"
"Oligo.2","Oligo","GO:0035051","cardiocyte differentiation","36/2060","88/9726",0.409090909090909,1.93146513680494,4.54996952083332,2.03731942810176e-05,0.000629584620671188,0.000490878399457192,"ACTN2/MEIS1/CXADR/AKAP6/CDC42/POPDC1/PROX1/PI16/SEMA3C/PDCD4/SGCB/FRS2/OBSL1/SOX6/KDM6B/SYNE1/TBX18/ADRA1A/NOTCH1/VEGFA/HES1/PRICKLE1/AKAP13/PLEC/PDGFRA/PDLIM5/SLC8A1/PRKG1/FHOD3/NRG1/SORBS2/PDGFRB/EGFR/TGFBR3/NEBL/MEF2C",36,"BP"
"Oligo.2","Oligo","GO:0055006","cardiac cell development","25/2060","53/9726",0.471698113207547,2.22705623740612,4.6431831641459,2.13401606000762e-05,0.000655211769650082,0.000510859532191978,"ACTN2/MEIS1/CXADR/AKAP6/POPDC1/PROX1/PI16/PDCD4/SGCB/OBSL1/TBX18/ADRA1A/NOTCH1/VEGFA/PRICKLE1/PLEC/PDGFRA/PDLIM5/SLC8A1/PRKG1/FHOD3/SORBS2/PDGFRB/TGFBR3/NEBL",25,"BP"
"Oligo.2","Oligo","GO:0048168","regulation of neuronal synaptic plasticity","24/2060","50/9726",0.48,2.26625242718447,4.65319626562816,2.15838744937095e-05,0.000658446530227972,0.000513381630164144,"S100B/RASGRF1/EPHB2/KCNJ10/SNCA/RAB3GAP1/SYNGR1/SYNGAP1/SYT4/DLG4/GRM5/SHISA6/SHISA9/PPFIA3/GRIN1/SYP/CAMK2G/GRIN2B/KIT/MCTP1/SLC4A10/NSMF/APOE/CAMK2B",24,"BP"
"Oligo.2","Oligo","GO:0048670","regulation of collateral sprouting","11/2060","15/9726",0.733333333333333,3.46233009708738,4.94713695835586,2.18282888025649e-05,0.000660132592403734,0.000514696229465094,"ULK2/SPART/SPP1/SEMA4D/FSTL4/ULK1/DCC/BCL11A/EFNA5/RGMA/FGF13",11,"BP"
