"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl","rank"
64,"enrichment","OPC","DAB1",32.0977744225769,2.77065801457534e-76,8.90128860555633e-75,385,4.31634809518473,"ENSG00000173406",64
65,"enrichment","OPC","TRIO",32.094475238449,2.81457598645417e-76,9.01852527163573e-75,3339,2.81779468303382,"ENSG00000038382",65
66,"enrichment","OPC","ILDR2",31.9617250633417,5.30453162180418e-76,1.68193817272036e-74,803,2.90614346651155,"ENSG00000143195",66
67,"enrichment","OPC","ENSG00000255250",31.9468865507818,5.69458436011738e-76,1.80091230388712e-74,7044,5.03663082629833,"ENSG00000255250",67
68,"enrichment","OPC","PCDH15",31.9291011682763,6.2002615625904e-76,1.95573964717137e-74,6264,8.01418357423258,"ENSG00000150275",68
69,"enrichment","OPC","TAFA2",31.922715153468,6.39263739659125e-76,2.01119659440943e-74,7549,3.92775443944741,"ENSG00000198673",69
70,"enrichment","OPC","ASTN1",31.8746845356407,8.04538603281328e-76,2.51812288614651e-74,848,3.35733587989999,"ENSG00000152092",70
71,"enrichment","OPC","ENSG00000289128",31.8206087625215,1.04258007829131e-75,3.25477955546779e-74,8929,5.62001946452545,"ENSG00000289128",71
72,"enrichment","OPC","DBX2",31.7706319017901,1.3251317113472e-75,4.12625628271806e-74,7414,4.82735347257733,"ENSG00000185610",72
73,"enrichment","OPC","KLHL7",31.6668048742812,2.18271544494511e-75,6.74475734438e-74,4629,2.0834631360158,"ENSG00000122550",73
74,"enrichment","OPC","TAOK3",31.6009009717291,2.99797942640116e-75,9.1938035742969e-74,7781,1.17348314879345,"ENSG00000135090",74
75,"enrichment","OPC","TRAF3IP2-AS1",31.5851177936831,3.23494846458932e-75,9.84591833432901e-74,4339,1.34613326080979,"ENSG00000231889",75
76,"enrichment","OPC","DSCAM",31.5844699863466,3.24506693125678e-75,9.85202320329558e-74,11406,7.69408795117116,"ENSG00000171587",76
77,"enrichment","OPC","GPR155",31.5818503873679,3.28630920030344e-75,9.95235384750248e-74,1744,2.42756456587243,"ENSG00000163328",77
78,"enrichment","OPC","SGCD",31.5356505671652,4.10668175818403e-75,1.24058565351709e-73,3827,2.35800655467837,"ENSG00000170624",78
79,"enrichment","OPC","CHD9",31.4001602544739,7.9048880922817e-75,2.37029533315232e-73,9265,1.09322827330909,"ENSG00000177200",79
80,"enrichment","OPC","MARCKS",31.3174825390623,1.17994421752049e-74,3.51206925920804e-73,4345,4.17148910531881,"ENSG00000277443",80
81,"enrichment","OPC","KAT2B",31.3048054648306,1.25476959940858e-74,3.71656634517506e-73,2127,1.45986928341306,"ENSG00000114166",81
82,"enrichment","OPC","PDZD2",31.1754581009918,2.35204107381532e-74,6.89932048319161e-73,3360,2.78913276409153,"ENSG00000133401",82
83,"enrichment","OPC","KCND2",31.1748231997391,2.35931682413025e-74,6.90398638849103e-73,5008,7.0182419899357,"ENSG00000184408",83
84,"enrichment","OPC","KCNIP4",31.1651479553863,2.47303120408793e-74,7.2193487842413e-73,2880,5.03551791622099,"ENSG00000185774",84
85,"enrichment","OPC","LRP1B",31.1284474960119,2.95675781790504e-74,8.59015955517675e-73,1649,2.40059506866105,"ENSG00000168702",85
86,"enrichment","OPC","CSMD2",31.1277856674283,2.96630267475204e-74,8.59732211985412e-73,236,2.25631220098115,"ENSG00000121904",86
87,"enrichment","OPC","SDC3",30.9795442142113,6.11295140637769e-74,1.7508415537512e-72,203,3.99616069270353,"ENSG00000162512",87
88,"enrichment","OPC","PLPP4",30.7807904535427,1.61776436398963e-73,4.54771537877086e-72,6540,3.54920557069565,"ENSG00000203805",88
89,"enrichment","OPC","ENSG00000261227",30.6108051091432,3.73150757788125e-73,1.04173397760436e-71,9385,5.38144011569738,"ENSG00000261227",89
90,"enrichment","OPC","ENSG00000289612",30.5420630793201,5.23671365257106e-73,1.45859290359686e-71,547,5.46867472192501,"ENSG00000289612",90
91,"enrichment","OPC","DISP1",30.5333303820832,5.46728064238563e-73,1.51932851535769e-71,1019,3.44503597470845,"ENSG00000154309",91
92,"enrichment","OPC","VCAN",30.4982523346794,6.50090346649791e-73,1.80244227619065e-71,3540,6.99029279735184,"ENSG00000038427",92
93,"enrichment","OPC","ADGRL3",30.2984829698308,1.74731847304362e-72,4.74707730126213e-71,2972,2.1930296227797,"ENSG00000150471",93
94,"enrichment","OPC","TNK2",30.2543416194726,2.17525710836688e-72,5.89650051875166e-71,2762,2.9616160477651,"ENSG00000061938",94
95,"enrichment","OPC","ENSG00000286778",30.1711539877593,3.28897664963893e-72,8.83657797195026e-71,1647,7.62278226426677,"ENSG00000286778",95
96,"enrichment","OPC","LINC01322",30.1163192395129,4.32112715657394e-72,1.1558539248774e-70,2647,6.11060701766185,"ENSG00000244128",96
97,"enrichment","OPC","ENSG00000257703",30.0881743694074,4.97157652692374e-72,1.32691923830686e-70,7689,5.11262959184601,"ENSG00000257703",97
98,"enrichment","OPC","FGF12",29.9729606462786,8.83448578354219e-72,2.34761477801611e-70,2746,5.05663448040481,"ENSG00000114279",98
99,"enrichment","OPC","CSRNP3",29.9101127558542,1.20963392535399e-71,3.19343356293454e-70,1704,2.07415784588055,"ENSG00000178662",99
100,"enrichment","OPC","MACORIS",29.8737317821167,1.45124903872476e-71,3.80647264066381e-70,6210,5.16433979877513,"ENSG00000237797",100
1,"enrichment","Oligo.1","EMC10",6.23614582141388,3.13580111838704e-09,2.92932067551479e-06,10883,0.682266920820942,"ENSG00000161671",1
2,"enrichment","Oligo.1","OMG",5.98286968826825,1.16548771852292e-08,5.89736785572598e-06,9691,0.461042689696931,"ENSG00000126861",2
3,"enrichment","Oligo.1","PRKACB",5.67920012955362,5.37816808820127e-08,1.46292402847928e-05,463,0.323645902832867,"ENSG00000142875",3
4,"enrichment","Oligo.1","KBTBD3",5.6268227230817,6.96552535777143e-08,1.58411627937424e-05,7085,0.586634745960438,"ENSG00000182359",4
5,"enrichment","Oligo.1","SYT11",5.62454687997054,7.04399531342301e-08,1.58411627937424e-05,738,0.297794802388646,"ENSG00000132718",5
6,"enrichment","Oligo.1","SAR1B",5.60365936008179,7.80570161849954e-08,1.62984154293839e-05,3700,0.446794489196378,"ENSG00000152700",6
7,"enrichment","Oligo.1","CDC42BPA",5.57372285846645,9.03932982525752e-08,1.77054228061173e-05,1048,0.342996372467919,"ENSG00000143776",7
8,"enrichment","Oligo.1","MARCHF1",5.48682681583029,1.37989904781651e-07,2.24936692081425e-05,3235,0.411723933992332,"ENSG00000145416",8
9,"enrichment","Oligo.1","NUP133",5.48493497520409,1.39259859915113e-07,2.24936692081425e-05,1060,0.377396110029859,"ENSG00000069248",9
10,"enrichment","Oligo.1","CLASP2",5.45132679232086,1.63815711003342e-07,2.35002417371786e-05,2161,0.332695837932515,"ENSG00000163539",10
11,"enrichment","Oligo.1","GOLGA7",5.4367976307629,1.75694410188066e-07,2.39734035654368e-05,5295,0.828052305592423,"ENSG00000147533",11
12,"enrichment","Oligo.1","PRANCR",5.41817475592491,1.92153477185855e-07,2.59279091882781e-05,7588,0.47434582052263,"ENSG00000257815",12
13,"enrichment","Oligo.1","CCNH",5.39331168525848,2.16487373518341e-07,2.73856527500701e-05,3549,0.452456560912905,"ENSG00000134480",13
14,"enrichment","Oligo.1","ARHGAP5",5.35483260324807,2.60174549788146e-07,3.04153436716604e-05,8214,0.34662764103557,"ENSG00000100852",14
15,"enrichment","Oligo.1","SCARB2",5.34400654441106,2.73941040434158e-07,3.1122175712951e-05,2998,0.440111163117636,"ENSG00000138760",15
16,"enrichment","Oligo.1","PPM1B",5.3219149194567,3.04268588735755e-07,3.24126117684826e-05,1306,0.347363917349573,"ENSG00000138032",16
17,"enrichment","Oligo.1","PSAT1",5.31936569290038,3.07971803349234e-07,3.24856182608877e-05,5783,0.308957549858817,"ENSG00000135069",17
18,"enrichment","Oligo.1","PDE4B",5.31777552483357,3.10303995245633e-07,3.24856182608877e-05,418,0.461536937150354,"ENSG00000184588",18
19,"enrichment","Oligo.1","MAP4K5",5.27522426938211,3.79504979111277e-07,3.80884997217136e-05,8278,0.366281130438621,"ENSG00000012983",19
20,"enrichment","Oligo.1","WDR7",5.2568510630991,4.13831406141062e-07,4.02379425816505e-05,10241,0.264348707347917,"ENSG00000091157",20
21,"enrichment","Oligo.1","PNPT1",5.2327287366641,4.63513909461979e-07,4.37715337887389e-05,1349,0.445071677558544,"ENSG00000138035",21
22,"enrichment","Oligo.1","CACNA2D1",5.22716210441464,4.75777541181945e-07,4.37715337887389e-05,4838,0.2973713436448,"ENSG00000153956",22
23,"enrichment","Oligo.1","NCAM2",5.22195086290791,4.87543849983454e-07,4.42559190762057e-05,11331,0.318724450218779,"ENSG00000154654",23
24,"enrichment","Oligo.1","ANO4",5.22122569195938,4.89203457572858e-07,4.42559190762057e-05,7679,0.588280750995208,"ENSG00000151572",24
25,"enrichment","Oligo.1","MIR181A1HG",5.1488448155398,6.85643599019892e-07,5.30347507420228e-05,907,0.611575535803223,"ENSG00000229989",25
26,"enrichment","Oligo.1","TCF12",5.1375394568246,7.22557470684132e-07,5.49498395732059e-05,8748,0.438973230715131,"ENSG00000140262",26
27,"enrichment","Oligo.1","BPNT2",5.08769170826435,9.09664493767114e-07,6.57557476923085e-05,5333,0.421651087950467,"ENSG00000104331",27
28,"enrichment","Oligo.1","GPRC5B",5.08574565276626,9.17850826236869e-07,6.5954913809589e-05,9144,0.698533479171314,"ENSG00000167191",28
29,"enrichment","Oligo.1","FTO",5.06537982368137,1.00792830988367e-06,7.07530716487125e-05,9269,0.222786887372265,"ENSG00000140718",29
30,"enrichment","Oligo.1","PPP2R2A",5.05263861972808,1.06858464842472e-06,7.41536684026846e-05,5241,0.415463315350152,"ENSG00000221914",30
31,"enrichment","Oligo.1","REEP3",5.04675150279416,1.09779369683616e-06,7.48886545443675e-05,6288,0.33957523338575,"ENSG00000165476",31
32,"enrichment","Oligo.1","PTK2",5.02685797833858,1.20234066492603e-06,7.9354483885118e-05,5571,0.47157799844503,"ENSG00000169398",32
33,"enrichment","Oligo.1","ALCAM",5.00917883300617,1.30330735013023e-06,8.28657825129925e-05,2412,0.309216443011021,"ENSG00000170017",33
34,"enrichment","Oligo.1","LINC00320",5.00134082095686,1.35065814027691e-06,8.49864894068539e-05,11330,0.774303011029584,"ENSG00000224924",34
35,"enrichment","Oligo.1","ANK3",4.98510477743216,1.45410858215856e-06,8.95376900502166e-05,6276,0.645656811902018,"ENSG00000151150",35
36,"enrichment","Oligo.1","EVI5",4.98202301122191,1.4745938265738e-06,8.99872735171467e-05,497,0.301785245875513,"ENSG00000067208",36
37,"enrichment","Oligo.1","PCDH10-DT",4.96647592603393,1.58227996637476e-06,9.51247916418568e-05,3155,0.538211590883445,"ENSG00000250241",37
38,"enrichment","Oligo.1","EDIL3",4.96101726522519,1.62186729431579e-06,9.65488059910343e-05,3543,0.594778349007499,"ENSG00000164176",38
39,"enrichment","Oligo.1","SPOCK1",4.95252654112233,1.68535844187798e-06,9.84549672969944e-05,3711,0.560093962158057,"ENSG00000152377",39
40,"enrichment","Oligo.1","RDX",4.94901521873564,1.71231332603436e-06,9.90206334826726e-05,7098,0.434354522302996,"ENSG00000137710",40
41,"enrichment","Oligo.1","BNIP3L",4.94631363915683,1.73333607379985e-06,9.9761295166945e-05,5242,0.324237835828787,"ENSG00000104765",41
42,"enrichment","Oligo.1","SFRP1",4.94524493933253,1.74172117761501e-06,9.97710470799845e-05,5294,0.904149255816816,"ENSG00000104332",42
43,"enrichment","Oligo.1","TMEM258",4.94414012748718,1.75043093704716e-06,9.97992173685477e-05,6835,0.730955358301072,"ENSG00000134825",43
44,"enrichment","Oligo.1","IVNS1ABP",4.90891538809493,2.05134594644672e-06,0.000111939772982777,885,0.50818086947985,"ENSG00000116679",44
45,"enrichment","Oligo.1","GABPA",4.90627324766784,2.07583456285265e-06,0.000112539888086083,11337,0.367262099092132,"ENSG00000154727",45
46,"enrichment","Oligo.1","IL1RAPL1",4.90392387239663,2.09784731767816e-06,0.000112680363728747,11783,0.606515752425306,"ENSG00000169306",46
47,"enrichment","Oligo.1","FADS1",4.89886212934257,2.14604483008532e-06,0.000113805975618149,6837,0.608426397656688,"ENSG00000149485",47
48,"enrichment","Oligo.1","ARFGEF3",4.8966879489518,2.1670748577856e-06,0.00011442155249108,4430,0.349321272611482,"ENSG00000112379",48
49,"enrichment","Oligo.1","SNX27",4.8874635596036,2.25853972310445e-06,0.00011779056364176,695,0.239701929360961,"ENSG00000143376",49
50,"enrichment","Oligo.1","PLXDC2",4.88652583920399,2.26804434059708e-06,0.00011779056364176,6173,0.637566935126203,"ENSG00000120594",50
51,"enrichment","Oligo.1","KCTD4",4.88218358376785,2.31256412415132e-06,0.000118999062388532,7987,0.791857882404258,"ENSG00000180332",51
52,"enrichment","Oligo.1","DLEU2",4.87639685807076,2.37321050657499e-06,0.000121604507982476,8013,0.365015554997526,"ENSG00000231607",52
53,"enrichment","Oligo.1","TSC22D4",4.87378167904202,2.40112075164336e-06,0.000122517690789735,4930,0.542358922880642,"ENSG00000166925",53
54,"enrichment","Oligo.1","NSL1",4.87240660446496,2.4159232976985e-06,0.00012275720722699,988,0.327848745590332,"ENSG00000117697",54
55,"enrichment","Oligo.1","WWP1",4.86654857348242,2.4799802407973e-06,0.000124966307237521,5417,0.297526420014167,"ENSG00000123124",55
56,"enrichment","Oligo.1","FCHSD2",4.85651631235307,2.59351962600185e-06,0.000128162768194461,6980,0.375016583651551,"ENSG00000137478",56
57,"enrichment","Oligo.1","ENOX1",4.85381060029703,2.6249926811006e-06,0.000129060368903991,7976,0.611826479894527,"ENSG00000120658",57
58,"enrichment","Oligo.1","PCDH9",4.84845622715064,2.68836824090191e-06,0.000131114634206879,8039,0.416070274108656,"ENSG00000184226",58
59,"enrichment","Oligo.1","FANCL",4.83447375917307,2.86092889696918e-06,0.000135715314549975,1354,0.406017130338882,"ENSG00000115392",59
60,"enrichment","Oligo.1","LRRC8D",4.83183552577014,2.89466833671639e-06,0.00013678152638554,487,0.37630000940366,"ENSG00000171492",60
61,"enrichment","Oligo.1","IQCK",4.83005071871469,2.91771156934069e-06,0.000137336005031292,9142,0.303623207781217,"ENSG00000174628",61
62,"enrichment","Oligo.1","EXOC6B",4.82882907364948,2.93358614692162e-06,0.00013755007786956,1427,0.571603062069003,"ENSG00000144036",62
63,"enrichment","Oligo.1","DIP2C",4.82685643555,2.95939599281394e-06,0.000138226557448971,6107,0.390713370793919,"ENSG00000151240",63
64,"enrichment","Oligo.1","MTHFD2L",4.82289321394026,3.01191614335922e-06,0.000140140649980668,2987,0.291345324513027,"ENSG00000163738",64
65,"enrichment","Oligo.1","KCNH8",4.81972704400601,3.05452064033123e-06,0.000141042200213622,2123,0.537264917766184,"ENSG00000183960",65
66,"enrichment","Oligo.1","FTH1",4.81872166895919,3.06817065303526e-06,0.000141135850039622,6840,0.658901665478915,"ENSG00000167996",66
67,"enrichment","Oligo.1","MCAM",4.77426634615765,3.7344072795141e-06,0.000163720729250611,7159,0.576759276256362,"ENSG00000076706",67
68,"enrichment","Oligo.1","ZNF397",4.76834038299564,3.83315175266129e-06,0.000166347868226929,10189,0.525159462898928,"ENSG00000186812",68
69,"enrichment","Oligo.1","PLLP",4.76820569375997,3.83542515674738e-06,0.000166347868226929,9290,0.457382659205141,"ENSG00000102934",69
70,"enrichment","Oligo.1","EMC2",4.75807514633826,4.01020417359671e-06,0.000170538317955595,5503,0.387948656765901,"ENSG00000104412",70
71,"enrichment","Oligo.1","PTBP2",4.75772951724811,4.01630096634553e-06,0.000170538317955595,518,0.498048178287905,"ENSG00000117569",71
72,"enrichment","Oligo.1","RICTOR",4.75006776666899,4.15377505700078e-06,0.00017576112993804,3393,0.268401938592774,"ENSG00000164327",72
73,"enrichment","Oligo.1","SLC35B3",4.74627750748647,4.22345358607066e-06,0.000177472734772464,3955,0.33834628170436,"ENSG00000124786",73
74,"enrichment","Oligo.1","DOCK4",4.74169911476496,4.30912762554115e-06,0.000179212485906068,4989,0.3875085735571,"ENSG00000128512",74
75,"enrichment","Oligo.1","TCF12-DT",4.73795663673555,4.38040441757454e-06,0.000181555055450598,8747,0.378713094488782,"ENSG00000285331",75
76,"enrichment","Oligo.1","LRP6",4.73466228493685,4.44408798696533e-06,0.000182945778012566,7319,0.323937469464552,"ENSG00000070018",76
77,"enrichment","Oligo.1","ATL1",4.72436591302322,4.64894729031258e-06,0.000186470053929021,8279,0.342930372816926,"ENSG00000198513",77
78,"enrichment","Oligo.1","ENSG00000260664",4.72423082694372,4.65169469109946e-06,0.000186470053929021,9382,0.320944844730838,"ENSG00000260664",78
79,"enrichment","Oligo.1","RBPJ",4.72343592526537,4.6678933131112e-06,0.000186470053929021,2896,0.344651830724019,"ENSG00000168214",79
80,"enrichment","Oligo.1","DIPK2A",4.71090787075581,4.93050267252823e-06,0.000194878812545295,2591,0.680271815193066,"ENSG00000181744",80
81,"enrichment","Oligo.1","PCDH10",4.70818443627493,4.98944973662906e-06,0.000195457669682656,3156,0.406550597549163,"ENSG00000138650",81
82,"enrichment","Oligo.1","NUBPL",4.70460496229392,5.06796104457112e-06,0.000197157902724113,8213,0.268921334504208,"ENSG00000151413",82
83,"enrichment","Oligo.1","CBR1",4.69986454124511,5.17377417749096e-06,0.000198375766016764,11386,0.883967619685666,"ENSG00000159228",83
84,"enrichment","Oligo.1","APP",4.69099829501365,5.37743552594085e-06,0.000203115277469164,11338,0.337842389607792,"ENSG00000142192",84
85,"enrichment","Oligo.1","MTFR1",4.69064827674959,5.38563235713692e-06,0.000203115277469164,5355,0.471216377565412,"ENSG00000066855",85
86,"enrichment","Oligo.1","MTMR7",4.67600047485394,5.73968368839057e-06,0.000212508288755534,5202,0.298925318804773,"ENSG00000003987",86
87,"enrichment","Oligo.1","CD9",4.66318187279889,6.06786546641809e-06,0.000221952283807775,7261,0.866058153618323,"ENSG00000010278",87
88,"enrichment","Oligo.1","LINC01098",4.65800033621801,6.20559917416051e-06,0.000224957601107478,3267,1.35216968857731,"ENSG00000231171",88
89,"enrichment","Oligo.1","KIF2A",4.65132170837035,6.38758329352717e-06,0.000227610463946669,3449,0.207602914194188,"ENSG00000068796",89
90,"enrichment","Oligo.1","ZZZ3",4.64157590783091,6.66241129856717e-06,0.000233839083265317,449,0.285308916877671,"ENSG00000036549",90
91,"enrichment","Oligo.1","DNM3",4.63590901475033,6.82742349431469e-06,0.000238253537111947,831,0.30873470152194,"ENSG00000197959",91
92,"enrichment","Oligo.1","SLC38A2",4.63245468401585,6.92993529515963e-06,0.00024044895492691,7422,0.511315860172013,"ENSG00000134294",92
93,"enrichment","Oligo.1","TMED7",4.62844274633623,7.05085850152534e-06,0.000241198965654228,3629,0.406952166203434,"ENSG00000134970",93
