Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to12,Feature log2 fold change topic 4to12
ENSG00000172020,GAP43,284,0.97535,2,-6.3936,2,-5.9419,176,0.87063
ENSG00000185565,LSAMP,284,1.30201,32,-2.1087,99,-0.4138,126,-0.1326
ENSG00000113845,TIMMDC1,284,2.58431,16,-2.1446,2,-4.7200,55,-0.8567
ENSG00000138495,COX17,284,0.57097,15,-3.7531,1049,3.10904,115,-1.9637
ENSG00000065518,NDUFB4,284,0.32381,37,-2.7511,265,0.21352,243,0.31917
ENSG00000173230,GOLGB1,284,1.79096,125,0.37742,381,2.38016,44,-2.5816
ENSG00000114023,FAM162A,284,2.14731,1,-5.4907,4,-4.4299,77,-0.3163
ENSG00000065534,MYLK,284,1.60139,43,-1.4013,206,1.03699,86,-1.0401
ENSG00000160145,KALRN,284,2.57539,1,-5.1984,208,1.93294,34,-2.2398
ENSG00000114544,SLC41A3,284,2.59438,45,-0.6107,2,-4.7137,52,-1.0841
ENSG00000144908,ALDH1L1,284,2.92556,1,-4.9805,20,-1.5803,43,-1.2423
ENSG00000114631,PODXL2,284,1.28679,94,-0.5021,16,-3.0554,129,-0.0204
ENSG00000074416,MGLL,284,1.24670,39,-1.8493,67,-1.0448,134,0.04452
ENSG00000058262,SEC61A1,284,1.70670,93,-0.1513,159,0.69924,78,-1.1966
ENSG00000163902,RPN1,284,2.29104,1,-5.3895,7,-3.3818,69,-0.4890
ENSG00000075785,RAB7A,284,0.79642,23,-2.9712,373,1.26631,155,-0.5453
ENSG00000169714,CNBP,284,0.86520,10,-4.0411,173,0.06579,170,0.12226
ENSG00000181789,COPG1,284,2.75019,2,-5.0646,70,0.19915,43,-1.4505
ENSG00000184897,H1FX,284,0.89494,123,-0.4338,185,0.19806,152,-0.3769
ENSG00000004399,PLXND1,284,2.69151,32,-1.0520,5,-3.7702,49,-1.1110
ENSG00000017260,ATP2C1,284,2.01745,23,-1.9734,38,-1.2673,78,-0.5505
ENSG00000198585,NUDT16,284,2.67571,100,0.71568,2,-4.6620,42,-1.5902
ENSG00000091527,CDV3,284,2.28237,68,-0.1826,87,0.20295,53,-1.4436
ENSG00000091513,TF,284,-0.5828,34,-3.7053,416,0.00874,470,0.94098
ENSG00000154917,RAB6B,284,0.96403,3,-5.5739,36,-2.2143,173,0.68483
ENSG00000158186,MRAS,284,2.75847,1,-5.0820,2,-4.6100,50,-0.9229
ENSG00000114115,RBP1,284,0.84871,8,-4.4584,1301,4.31819,47,-3.4909
ENSG00000114125,RNF7,284,1.69189,119,0.21038,221,1.23893,69,-1.5783
ENSG00000163714,U2SURP,284,2.40394,24,-1.6857,181,1.52562,42,-1.9315
ENSG00000082996,RNF13,284,1.13267,94,-0.6279,225,0.74372,122,-0.7164
ENSG00000070087,PFN2,284,0.78824,160,-0.1336,259,0.63634,154,-0.6024
ENSG00000120742,SERP1,284,1.13338,13,-3.5246,239,0.84262,130,-0.4594
ENSG00000198843,SELENOT,284,1.38786,94,-0.4164,59,-1.1275,115,-0.3342
ENSG00000152601,MBNL1,284,2.54973,1,-5.2151,115,0.85995,46,-1.5356
ENSG00000114850,SSR3,284,1.64316,113,0.09118,59,-0.9061,91,-0.7279
ENSG00000186432,KPNA4,284,2.18701,1,-5.4624,121,0.65485,62,-1.1195
ENSG00000163590,PPM1L,284,2.97096,2,-4.3850,49,-0.2243,38,-1.5427
ENSG00000163536,SERPINI1,284,1.49132,1,-5.9877,2,-5.5163,122,0.35296
ENSG00000173905,GOLIM4,284,1.62748,1,-5.8801,147,0.49396,95,-0.5914
ENSG00000008952,SEC62,284,-0.8269,870,0.94899,586,0.30089,454,-0.3540
ENSG00000013297,CLDN11,284,0.37023,18,-3.7387,328,0.60436,230,0.13117
ENSG00000154310,TNIK,284,3.02329,1,-4.9234,78,0.54602,33,-1.8462
ENSG00000177565,TBL1XR1,284,2.17587,1,-5.4704,71,-0.1976,68,-0.7964
ENSG00000172667,ZMAT3,284,2.82226,1,-5.0428,15,-2.1042,47,-1.0884
ENSG00000136521,NDUFB5,284,1.80141,1,-5.7459,166,0.85083,80,-0.8981
ENSG00000114757,PEX5L,284,1.97700,2,-5.5715,17,-2.4949,86,-0.2319
ENSG00000114416,FXR1,284,1.60269,11,-3.3921,182,0.82566,92,-0.7780
ENSG00000242808,SOX2-OT,284,-0.3301,214,-0.7574,123,-1.5878,398,0.94232
ENSG00000181449,SOX2,284,0.94869,1,-6.4357,112,-0.5299,167,0.33035
ENSG00000114796,KLHL24,284,2.67873,1,-5.1320,51,-0.3329,48,-1.2242
ENSG00000180834,MAP6D1,284,2.30118,7,-3.4538,2,-4.9003,69,-0.5020
ENSG00000114770,ABCC5,284,3.31557,1,-4.7622,2,-4.2897,34,-1.4871
ENSG00000161203,AP2M1,284,0.23265,31,-3.0685,280,0.21359,260,0.39177
ENSG00000163888,CAMK2N2,284,2.28066,1,-5.3967,42,-0.9349,66,-0.7167
ENSG00000175166,PSMD2,284,1.75304,86,-0.2483,111,0.15155,81,-0.9841
ENSG00000114867,EIF4G1,284,1.82599,115,0.27202,277,1.78240,54,-2.0559
ENSG00000175182,FAM131A,284,1.47191,144,0.32679,142,0.30894,93,-1.0297
ENSG00000187068,C3orf70,284,2.74415,1,-5.0909,2,-4.6189,51,-0.9084
ENSG00000073803,MAP3K13,284,2.18018,3,-4.8621,34,-1.3136,72,-0.5645
ENSG00000136527,TRA2B,284,2.52238,1,-5.2326,129,1.03467,45,-1.5994
ENSG00000244405,ETV5,284,3.49588,1,-4.6700,2,-4.1975,30,-1.6704
ENSG00000156976,EIF4A2,284,-0.0372,370,0.38381,95,-1.6970,304,0.28602
ENSG00000114279,FGF12,284,2.50066,1,-5.2474,2,-4.7756,60,-0.6626
ENSG00000189058,APOD,284,-1.8573,777,-0.3398,3349,2.15765,799,-0.8790
ENSG00000061938,TNK2,284,1.92369,34,-1.5071,95,0.05466,77,-0.8400
ENSG00000180370,PAK2,284,2.05713,2,-5.5524,324,2.32578,47,-2.1070
ENSG00000075711,DLG1,284,1.85439,24,-2.0484,2,-5.2343,92,-0.1596
ENSG00000182899,RPL35A,284,-1.9416,798,-0.3878,2270,1.31779,992,-0.1707
ENSG00000169020,ATP5ME,284,-1.6721,1036,0.30796,1186,0.52721,859,0.04084
ENSG00000168993,CPLX1,284,1.84710,7,-3.7421,19,-2.4307,93,-0.1484
ENSG00000159692,CTBP1,284,1.41248,41,-1.6441,197,0.78290,103,-0.7446
ENSG00000068078,FGFR3,284,0.46550,52,-2.1031,3,-6.2349,245,1.11397
ENSG00000168924,LETM1,284,3.35901,1,-4.7394,2,-4.2670,33,-1.5312
ENSG00000243449,C4orf48,284,-0.8526,285,-0.8459,188,-1.4700,574,1.18522
ENSG00000185818,NAT8L,284,0.30154,29,-3.0937,448,1.05628,228,-0.1521
ENSG00000123933,MXD4,284,2.61282,33,-1.0405,11,-2.6252,51,-1.0849
ENSG00000087274,ADD1,284,0.61798,176,-0.1453,489,1.55787,152,-1.0570
ENSG00000197386,HTT,284,2.65932,1,-5.1443,24,-1.4659,51,-0.9953
ENSG00000163956,LRPAP1,284,1.40430,83,-0.5899,282,1.39159,90,-1.2574
ENSG00000072832,CRMP1,284,2.09517,1,-5.5281,2,-5.0565,80,-0.2541
ENSG00000109501,WFS1,284,1.78434,2,-5.7478,3,-5.1455,100,0.05655
ENSG00000074211,PPP2R2C,284,1.62345,9,-3.6867,2,-5.4119,111,0.17499
ENSG00000179010,MRFAP1,284,-0.0126,97,-1.6382,111,-1.4422,327,0.99347
ENSG00000178988,MRFAP1L1,284,1.88455,16,-2.5887,138,0.61735,76,-0.9310
ENSG00000170871,KIAA0232,284,2.48559,2,-5.2335,10,-2.7826,60,-0.7097
ENSG00000071127,WDR1,284,2.13089,14,-2.5744,131,0.73566,63,-1.1859
ENSG00000038219,BOD1L1,284,2.33414,13,-2.5344,83,0.15506,58,-1.1293
ENSG00000118564,FBXL5,284,2.05512,13,-2.8237,141,0.79348,66,-1.1370
ENSG00000237765,FAM200B,284,1.73064,1,-5.8001,2,-5.3283,104,0.11251
ENSG00000151552,QDPR,284,-0.8205,225,-1.1658,94,-2.4543,577,1.51864
ENSG00000168214,RBPJ,284,1.87349,93,-0.0134,23,-2.0912,81,-0.7132
ENSG00000169851,PCDH7,284,2.78269,1,-5.0670,2,-4.5950,49,-0.9474
ENSG00000047365,ARAP2,284,2.80782,93,0.68962,2,-4.5795,38,-1.7040
ENSG00000109790,KLHL5,284,2.19015,381,2.83531,11,-2.8867,32,-2.7995
ENSG00000163682,RPL9,284,-2.1560,1627,0.50893,2281,1.07281,1113,-0.3285
ENSG00000163683,SMIM14,284,2.71916,41,-0.6493,2,-4.6346,47,-1.1953
ENSG00000078140,UBE2K,284,1.92190,2,-5.5546,179,1.08720,71,-1.1194
ENSG00000163697,APBB2,284,2.27687,49,-0.6845,25,-1.7111,63,-0.9176
ENSG00000154277,UCHL1,284,-0.2128,62,-2.4779,281,-0.2251,364,0.79718
ENSG00000064042,LIMCH1,284,0.61372,192,-0.0123,39,-2.4027,201,0.22673
ENSG00000124406,ATP8A1,284,2.09132,49,-0.8187,5,-4.1182,75,-0.5857
ENSG00000163285,GABRG1,284,1.46680,1,-6.0072,431,2.27324,77,-1.6283
ENSG00000151834,GABRA2,284,3.08817,1,-4.8863,2,-4.4141,40,-1.2565
ENSG00000260918,AC107398.3,284,2.51010,1,-5.2412,125,0.96886,46,-1.5540
ENSG00000075539,FRYL,284,2.88556,1,-5.0045,2,-4.5323,46,-1.0514
ENSG00000109180,OCIAD1,284,1.02061,138,-0.1514,208,0.50689,132,-0.6649
ENSG00000163069,SGCB,284,1.80126,2,-5.7375,214,1.28756,75,-1.1425
ENSG00000109189,USP46,284,2.24650,99,0.36948,2,-4.9204,61,-1.0567
ENSG00000226950,DANCR,284,2.19719,17,-2.2863,147,0.98784,57,-1.3842
ENSG00000134853,PDGFRA,284,1.37293,81,-0.6441,2,-5.6114,124,0.02003
ENSG00000134851,TMEM165,284,1.83728,211,1.29462,4,-4.4626,73,-1.1880
ENSG00000128050,PAICS,284,2.39391,1,-5.3189,151,1.19897,48,-1.5749
ENSG00000174780,SRP72,284,2.21789,4,-4.1516,71,-0.1647,66,-0.8622
ENSG00000171476,HOPX,284,1.03074,3,-5.5094,191,0.37559,148,-0.1067
ENSG00000163453,IGFBP7,284,-1.1707,746,0.32088,2155,2.19925,459,-1.2095
ENSG00000150471,ADGRL3,284,2.43385,1,-5.2920,2,-4.8201,63,-0.5953
ENSG00000083896,YTHDC1,284,1.77220,50,-1.0592,390,2.41003,52,-2.1971
ENSG00000018189,RUFY3,284,1.30739,1,-6.1362,17,-2.9652,138,0.44710
ENSG00000132463,GRSF1,284,1.99363,1,-5.6021,174,1.10494,67,-1.1855
ENSG00000080493,SLC4A4,284,2.24075,1,-5.4246,82,0.07898,64,-0.9412
ENSG00000132466,ANKRD17,284,2.00415,9,-3.3006,200,1.35512,63,-1.3829
ENSG00000138757,G3BP2,284,1.88398,1,-5.6835,97,0.04780,83,-0.6209
ENSG00000138760,SCARB2,284,0.75878,98,-0.9022,116,-0.6540,181,0.12332
ENSG00000138758,SEPTIN11,284,1.99556,1,-5.6007,185,1.21239,66,-1.2483
ENSG00000118816,CCNI,284,0.21213,271,0.13825,227,-0.1374,244,-0.0951
ENSG00000138668,HNRNPD,284,1.23127,154,0.21700,282,1.21873,99,-1.2726
ENSG00000152795,HNRNPDL,284,0.68673,9,-4.3947,162,-0.2081,196,0.37119
ENSG00000145293,ENOPH1,284,1.36090,175,0.54634,2,-5.6213,115,-0.4194
ENSG00000145284,SCD5,284,-0.2292,50,-2.8226,20,-4.1552,399,1.75760
ENSG00000163319,MRPS18C,284,2.47761,2,-5.2494,5,-3.7079,61,-0.6628
ENSG00000163625,WDFY3,284,2.16368,98,0.29720,2,-5.0074,66,-0.9561
ENSG00000109339,MAPK10,284,1.86073,22,-2.1866,195,1.18447,71,-1.2313
ENSG00000152583,SPARCL1,284,-1.8902,315,-1.7354,233,-2.1776,1226,2.14220
ENSG00000118785,SPP1,284,-0.2421,169,-1.0298,472,0.56740,339,0.13618
ENSG00000163644,PPM1K,284,1.95288,54,-0.7942,4,-4.5114,83,-0.4582
ENSG00000145337,PYURF,284,1.56778,7,-4.0742,321,1.79578,80,-1.3395
ENSG00000177432,NAP1L5,284,2.67270,1,-5.1359,2,-4.6639,53,-0.8363
ENSG00000145335,SNCA,284,1.78472,276,1.73183,19,-2.4486,67,-1.5089
ENSG00000163110,PDLIM5,284,1.49466,344,1.85138,236,1.17180,58,-2.2970
ENSG00000138698,RAP1GDS1,284,1.98521,90,0.01699,12,-2.9151,76,-0.7599
ENSG00000168785,TSPAN5,284,2.44150,1,-5.2868,2,-4.8150,63,-0.6030
ENSG00000151247,EIF4E,284,2.39417,46,-0.6905,7,-3.4968,60,-0.9072
ENSG00000197894,ADH5,284,1.79331,20,-2.3856,201,1.16942,75,-1.1574
ENSG00000164032,H2AFZ,284,1.95383,64,-0.5381,94,0.05935,72,-1.0354
ENSG00000138814,PPP3CA,284,1.04493,58,-1.4330,2,-5.8830,161,0.48777
ENSG00000109332,UBE2D3,284,0.93613,31,-2.4322,373,1.41368,136,-0.7530
ENSG00000164039,BDH2,284,2.28622,96,0.35234,97,0.37239,49,-1.6801
ENSG00000138801,PAPSS1,284,1.89529,95,0.02496,47,-1.0366,77,-0.8775
ENSG00000109475,RPL34,284,-2.8671,2435,0.37558,3458,0.95499,1878,-0.1326
ENSG00000164089,ETNPPL,284,1.79161,1,-5.7534,2,-5.2819,99,0.05123
ENSG00000174720,LARP7,284,1.45154,72,-0.7721,610,3.04083,51,-2.6567
ENSG00000145362,ANK2,284,0.60693,38,-2.4330,73,-1.4858,215,0.70660
ENSG00000145349,CAMK2D,284,2.64047,1,-5.1564,7,-3.2997,54,-0.8385
ENSG00000174607,UGT8,284,1.67312,1,-5.8446,31,-1.8076,105,-0.0126
ENSG00000269893,SNHG8,284,1.27300,15,-3.1699,53,-1.3773,136,0.20816
ENSG00000164096,C4orf3,284,0.23235,436,0.93547,95,-1.4339,236,-0.2019
ENSG00000164111,ANXA5,284,0.91412,206,0.38961,363,1.33957,120,-1.2353
ENSG00000138685,FGF2,284,2.50100,60,-0.2163,43,-0.7444,49,-1.3757
ENSG00000138650,PCDH10,284,2.29421,4,-4.1180,2,-4.9156,69,-0.4748
ENSG00000151012,SLC7A11,284,1.67678,1,-5.8417,362,2.14643,68,-1.6643
ENSG00000109390,NDUFC1,284,0.26080,25,-3.3555,857,2.21159,191,-1.0200
ENSG00000153130,SCOC,284,0.89231,34,-2.3422,444,1.68388,133,-0.9277
ENSG00000109458,GAB1,284,2.60263,1,-5.1807,2,-4.7085,56,-0.7655
ENSG00000153147,SMARCA5,284,1.80973,23,-2.1334,54,-0.9053,90,-0.4189
ENSG00000170390,DCLK2,284,2.32191,1,-5.3681,5,-4.0221,68,-0.4992
ENSG00000145425,RPS3A,284,-2.0937,1719,0.66823,2427,1.25434,1021,-0.5325
ENSG00000109670,FBXW7,284,1.66364,3,-5.1994,2,-5.3805,108,0.17250
ENSG00000109654,TRIM2,284,0.58387,1,-6.7514,168,-0.2478,212,0.48941
ENSG00000164114,MAP9,284,1.81601,1,-5.7348,229,1.42353,72,-1.2384
ENSG00000061918,GUCY1B1,284,1.30206,1,-6.1405,124,-0.0592,126,-0.1106
ENSG00000120251,GRIA2,284,1.84402,1,-5.7136,2,-5.2422,96,-0.0014
ENSG00000164125,GASK1B,284,2.33219,4,-4.0456,259,2.14655,39,-2.2091
ENSG00000164124,TMEM144,284,0.89014,2,-6.0141,85,-1.0039,177,0.51669
ENSG00000109466,KLHL2,284,2.19856,92,0.21893,5,-4.0837,64,-0.9725
ENSG00000052802,MSMO1,284,2.00109,1,-5.5966,6,-3.9201,85,-0.1839
ENSG00000109472,CPE,284,-1.9525,227,-2.2829,312,-1.8110,1284,2.22537
ENSG00000196104,SPOCK3,284,1.19216,143,0.06651,18,-3.0357,133,-0.1491
ENSG00000109572,CLCN3,284,1.82557,56,-0.8294,2,-5.2561,91,-0.3262
ENSG00000198948,MFAP3L,284,2.71696,3,-4.1927,79,0.36426,43,-1.4915
ENSG00000164106,SCRG1,284,0.58875,194,-0.0164,31,-2.7652,205,0.27539
ENSG00000150625,GPM6A,284,-1.6413,520,-0.7323,199,-2.1638,1003,1.58363
ENSG00000173320,STOX2,284,2.61593,1,-5.1722,98,0.64075,45,-1.4955
ENSG00000151729,SLC25A4,284,1.64192,1,-5.8685,2,-5.3974,110,0.20167
ENSG00000073578,SDHA,284,2.27312,1,-5.4019,76,-0.0249,63,-0.9362
ENSG00000249915,PDCD6,284,2.02966,3,-4.8529,2,-5.1041,84,-0.1971
ENSG00000180104,EXOC3,284,2.79467,1,-5.0596,94,0.69707,39,-1.6887
ENSG00000171368,TPPP,284,0.49592,3,-6.1451,183,-0.2019,225,0.52424
ENSG00000145494,NDUFS6,284,0.63616,51,-1.9885,643,2.10107,146,-1.1593
ENSG00000078295,ADCY2,284,1.93634,40,-1.2434,2,-5.1729,85,-0.3461
ENSG00000247516,MIR4458HG,284,2.06931,15,-2.5484,283,2.06287,49,-1.9724
ENSG00000150753,CCT5,284,2.11490,1,-5.5139,216,1.59405,55,-1.5841
ENSG00000145495,MARCH6,284,1.25859,91,-0.5755,142,0.12022,119,-0.5375
ENSG00000169862,CTNND2,284,0.83442,12,-3.8884,97,-0.8486,182,0.47299
ENSG00000038382,TRIO,284,2.62920,1,-5.1636,2,-4.6835,55,-0.7925
ENSG00000154122,ANKH,284,1.93701,27,-1.8061,45,-1.0753,82,-0.5299
ENSG00000154153,RETREG1,284,2.47436,7,-3.3665,78,0.15982,52,-1.2169
ENSG00000145555,MYO10,284,0.81781,30,-2.6101,210,0.32780,170,-0.0397
ENSG00000176788,BASP1,284,0.25121,65,-1.9738,50,-2.3572,278,1.06183
ENSG00000056097,ZFR,284,1.77693,1,-5.7636,3,-5.1338,100,0.06386
ENSG00000113387,SUB1,284,0.78894,2,-6.5513,307,0.92217,166,-0.2485
ENSG00000164187,LMBRD2,284,2.50618,1,-5.2437,2,-4.7719,60,-0.6682
ENSG00000079215,SLC1A3,284,-1.1484,26,-4.6344,793,0.44302,678,0.88349
ENSG00000113594,LIFR,284,1.30076,1,-6.1416,321,1.52516,104,-0.9496
ENSG00000145592,RPL37,284,-3.2818,3299,0.40670,2550,-0.0039,2727,0.41558
ENSG00000250722,SELENOP,284,-0.2724,95,-1.9222,196,-0.8374,387,1.01211
ENSG00000112972,HMGCS1,284,1.62117,1,-5.8850,127,0.26334,98,-0.4872
ENSG00000172239,PAIP1,284,2.41472,158,1.29306,21,-1.8305,45,-1.7791
ENSG00000164172,MOCS2,284,2.26685,122,0.72700,145,1.02001,42,-2.1148
ENSG00000164258,NDUFS4,284,2.23525,62,-0.3757,2,-4.9567,66,-0.8055
ENSG00000134352,IL6ST,284,0.81797,291,0.86095,93,-0.9329,154,-0.5324
ENSG00000062194,GPBP1,284,1.79155,64,-0.6566,214,1.27708,69,-1.4373
ENSG00000164182,NDUFAF2,284,2.77474,1,-5.0719,58,-0.0897,44,-1.3822
ENSG00000130449,ZSWIM6,284,2.60490,2,-5.1364,2,-4.7073,56,-0.7683
ENSG00000153006,SREK1IP1,284,2.47079,123,0.90588,9,-2.9859,47,-1.5386
ENSG00000112851,ERBIN,284,1.25787,2,-5.6109,258,1.09640,116,-0.6484
ENSG00000153914,SREK1,284,1.90523,9,-3.4301,290,1.95080,59,-1.7145
ENSG00000145675,PIK3R1,284,2.10504,1,-5.5210,2,-5.0494,80,-0.2640
ENSG00000131711,MAP1B,284,-2.0262,280,-2.0432,228,-2.3464,1357,2.36002
ENSG00000083312,TNPO1,284,2.40025,68,-0.1017,33,-1.2058,54,-1.2387
ENSG00000145741,BTF3,284,0.45846,198,-0.1132,393,0.99861,186,-0.6427
ENSG00000171617,ENC1,284,1.22701,2,-6.1994,2,-5.7310,147,0.61828
ENSG00000164346,NSA2,284,1.20756,194,0.57134,383,1.75085,86,-1.7398
ENSG00000113161,HMGCR,284,3.07562,1,-4.8934,2,-4.4213,40,-1.2437
ENSG00000171530,TBCA,284,0.12406,116,-1.2436,1022,2.40178,192,-1.3049
ENSG00000085365,SCAMP1,284,2.18652,13,-2.7093,2,-4.9911,74,-0.4256
ENSG00000152413,HOMER1,284,2.68584,130,1.16579,2,-4.6556,39,-1.8283
ENSG00000039319,ZFYVE16,284,2.99232,8,-2.8253,2,-4.4692,42,-1.2165
ENSG00000186468,RPS23,284,-2.7032,1705,-0.0127,2409,0.54003,1804,0.29901
ENSG00000174695,TMEM167A,284,2.20294,111,0.52765,48,-0.7846,57,-1.3597
ENSG00000038427,VCAN,284,1.00274,24,-2.7344,3,-5.6795,170,0.70936
ENSG00000164176,EDIL3,284,-0.2711,216,-0.6864,23,-3.9501,392,1.16560
ENSG00000127184,COX7C,284,-1.6213,483,-0.8245,2558,1.93903,730,-0.6023
ENSG00000081189,MEF2C,284,1.48010,1,-5.9966,2,-5.5253,123,0.36422
ENSG00000175745,NR2F1,284,1.66572,1,-5.8503,146,0.51794,92,-0.6319
ENSG00000164292,RHOBTB3,284,1.79398,12,-3.1232,46,-1.1652,93,-0.2859
ENSG00000113441,LNPEP,284,2.41122,1,-5.3072,147,1.16717,48,-1.5721
ENSG00000145730,PAM,284,2.25434,21,-1.9619,43,-0.9069,65,-0.8268
ENSG00000145743,FBXL17,284,2.62077,1,-5.1690,73,0.17765,48,-1.3210
ENSG00000198961,PJA2,284,1.07173,18,-3.1126,198,0.47531,141,-0.2440
ENSG00000164209,SLC25A46,284,2.93999,47,-0.2900,2,-4.4999,39,-1.4935
ENSG00000224032,EPB41L4A-AS1,284,2.47904,1,-5.2618,2,-4.7899,61,-0.6408
ENSG00000134982,APC,284,1.48383,1,-5.9936,20,-2.5998,121,0.25011
ENSG00000129625,REEP5,284,0.81363,75,-1.2667,2,-6.0285,188,0.64641
ENSG00000152503,TRIM36,284,2.75460,1,-5.0844,61,-0.0288,44,-1.3810
ENSG00000134970,TMED7,284,1.60975,12,-3.1987,28,-2.0279,109,0.00923
ENSG00000177879,AP3S1,284,2.09714,85,0.01122,80,-0.0842,62,-1.2542
ENSG00000092421,SEMA6A,284,2.50493,26,-1.4498,2,-4.7727,57,-0.8535
ENSG00000133835,HSD17B4,284,1.87541,97,0.05396,79,-0.2803,74,-1.0359
ENSG00000155324,GRAMD2B,284,1.80481,23,-2.1825,247,1.54543,69,-1.4139
ENSG00000164904,ALDH7A1,284,1.16066,1,-6.2572,277,1.12156,124,-0.5972
ENSG00000164241,C5orf63,284,-0.9161,233,-1.2134,37,-3.8839,625,1.75635
ENSG00000064651,SLC12A2,284,1.18820,71,-1.0156,219,0.75180,120,-0.6753
ENSG00000169567,HINT1,284,-0.1398,132,-1.3038,292,-0.0942,335,0.50494
ENSG00000186687,LYRM7,284,3.23078,1,-4.8074,87,0.85856,27,-2.2013
ENSG00000158985,CDC42SE2,284,2.17931,14,-2.5517,48,-0.7909,69,-0.7351
ENSG00000164398,ACSL6,284,2.48559,1,-5.2573,2,-4.7855,61,-0.6474
ENSG00000113522,RAD50,284,2.47779,209,1.85485,2,-4.7907,38,-2.0915
ENSG00000131437,KIF3A,284,1.70496,1,-5.8199,2,-5.3484,105,0.13832
ENSG00000164402,SEPTIN8,284,0.10445,81,-1.7864,6,-5.4173,313,1.33327
ENSG00000198944,SOWAHA,284,2.70827,1,-5.1134,2,-4.6414,52,-0.8722
ENSG00000164405,UQCRQ,284,-0.5835,139,-1.6572,1210,1.82617,370,-0.5566
ENSG00000072364,AFF4,284,2.03473,1,-5.5720,297,2.12967,51,-1.9206
ENSG00000170606,HSPA4,284,2.12264,1,-5.5079,129,0.70314,65,-1.0868
ENSG00000213585,VDAC1,284,1.28779,65,-1.0565,470,2.24379,82,-1.7264
ENSG00000113558,SKP1,284,-0.6260,140,-1.6830,891,1.21749,421,-0.0584
ENSG00000113575,PPP2CA,284,1.24717,119,-0.1769,27,-2.3833,129,-0.1430
ENSG00000119048,UBE2B,284,2.24659,16,-2.3844,2,-4.9467,71,-0.5070
ENSG00000152700,SAR1B,284,2.39668,1,-5.3171,18,-2.0540,63,-0.6755
ENSG00000164615,CAMLG,284,1.70440,206,1.13363,154,0.64285,66,-1.6955
ENSG00000181904,C5orf24,284,1.96854,190,1.23447,153,0.86236,50,-2.0534
ENSG00000113648,H2AFY,284,2.06154,205,1.45019,114,0.45035,47,-2.0776
ENSG00000145824,CXCL14,284,0.06515,1,-7.2177,2,-6.7469,331,1.78302
ENSG00000152377,SPOCK1,284,0.54245,165,-0.3192,2,-6.3174,219,0.54501
ENSG00000177733,HNRNPA0,284,1.54060,111,-0.0295,130,0.22403,92,-0.9209
ENSG00000132563,REEP2,284,1.95549,1,-5.6302,81,-0.1676,80,-0.6111
ENSG00000113013,HSPA9,284,0.84409,1,-6.5252,285,0.85514,161,-0.2403
ENSG00000044115,CTNNA1,284,1.27681,105,-0.3349,65,-1.0672,124,-0.2884
ENSG00000120727,PAIP2,284,1.31699,3,-5.1276,407,1.98877,93,-1.3094
ENSG00000170464,DNAJC18,284,2.77867,23,-1.4468,62,0.02142,41,-1.5902
ENSG00000131508,UBE2D2,284,2.03168,1,-5.5742,48,-0.8980,79,-0.4935
ENSG00000171604,CXXC5,284,1.00515,177,0.22690,16,-3.3365,151,-0.0713
ENSG00000146005,PSD2,284,2.26125,1,-5.4102,13,-2.6898,70,-0.4946
ENSG00000185129,PURA,284,1.97468,130,0.59215,149,0.82709,57,-1.7158
ENSG00000182700,IGIP,284,2.03824,54,-0.7180,96,0.15688,67,-1.0972
ENSG00000120306,CYSTM1,284,0.60675,6,-5.0963,909,2.80875,126,-1.6621
ENSG00000113068,PFDN1,284,1.99820,2,-5.5710,202,1.36426,64,-1.3419
ENSG00000131503,ANKHD1,284,2.16593,6,-3.6835,170,1.21099,57,-1.4153
ENSG00000131495,NDUFA2,284,0.58014,58,-1.8522,323,0.79301,189,-0.2244
ENSG00000113141,IK,284,1.89885,126,0.48723,8,-3.6520,78,-0.8380
ENSG00000146007,ZMAT2,284,2.12301,5,-3.9821,2,-5.0362,78,-0.3082
ENSG00000178913,TAF7,284,2.28326,1,-5.3949,101,0.44455,59,-1.1135
ENSG00000131507,NDFIP1,284,0.52374,124,-0.7699,97,-1.1384,216,0.36273
ENSG00000113578,FGF1,284,0.23195,232,-0.0858,12,-4.4378,268,0.60713
ENSG00000133706,LARS,284,2.04183,168,1.08594,129,0.64696,51,-1.9255
ENSG00000156475,PPP2R2B,284,2.41089,56,-0.3871,41,-0.8623,54,-1.2283
ENSG00000113657,DPYSL3,284,1.41677,6,-4.3728,243,1.14685,102,-0.8000
ENSG00000113712,CSNK1A1,284,1.17717,41,-1.8152,272,1.10804,118,-0.7520
ENSG00000070808,CAMK2A,284,1.12456,51,-1.5643,4,-5.0666,153,0.43356
ENSG00000070814,TCOF1,284,3.25541,6,-3.1587,2,-4.3218,35,-1.4654
ENSG00000019582,CD74,284,0.73370,337,1.02328,624,2.15841,101,-2.0267
ENSG00000164587,RPS14,284,-2.2448,1825,0.59776,1606,0.38929,1264,0.02970
ENSG00000070614,NDST1,284,2.93172,2,-4.9051,17,-1.7977,43,-1.2257
ENSG00000171992,SYNPO,284,1.53547,149,0.43983,5,-4.5909,102,-0.5114
ENSG00000197043,ANXA6,284,1.41745,65,-0.9427,330,1.69688,85,-1.4010
ENSG00000113140,SPARC,284,-0.9783,479,-0.1757,1067,1.12781,512,-0.2532
