Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000250722,SELENOP,16,-4.7489,407,0.02920,154,-1.4830,109,-1.9968,71,-2.6316,304,-0.4366,390,-0.0386,291,-0.5031,1854,3.08784
ENSG00000134352,IL6ST,16,-3.8241,407,1.12375,49,-2.2241,350,0.85257,95,-1.2478,16,-3.8597,492,1.48396,280,0.47046,193,-0.1423
ENSG00000112851,ERBIN,16,-3.9885,407,0.91912,1,-7.7410,169,-0.5298,114,-1.1367,357,0.68970,306,0.42973,125,-1.0028,631,1.75238
ENSG00000145675,PIK3R1,16,-3.9216,407,1.00182,486,1.33099,243,0.11976,178,-0.3784,260,0.23086,189,-0.2830,38,-2.7001,213,-0.0896
ENSG00000131711,MAP1B,560,-1.8393,407,-2.3153,5668,2.05011,2039,0.16232,3197,0.93056,1155,-0.7419,524,-1.9385,1424,-0.4149,1639,-0.1911
ENSG00000145741,BTF3,16,-3.9445,407,0.97352,1,-7.6972,144,-0.7359,91,-1.4395,352,0.71859,691,2.00990,124,-0.9686,237,0.05439
ENSG00000171617,ENC1,16,-5.3204,407,-0.5973,3983,4.56044,685,0.23714,205,-1.6398,16,-5.3561,18,-5.1386,0,-10.189,0,-10.227
ENSG00000164346,NSA2,16,-3.6475,407,1.34779,1,-7.4043,97,-1.0264,125,-0.6376,431,1.46058,123,-0.6622,270,0.60850,213,0.21354
ENSG00000171530,TBCA,16,-3.6858,407,1.29924,1,-7.4413,340,0.97205,184,-0.0689,43,-2.2859,334,0.93978,221,0.23291,180,-0.0986
ENSG00000186468,RPS23,611,-2.4017,407,-3.0006,688,-2.2259,1059,-1.5834,1155,-1.4537,6579,1.40385,5663,1.12252,6867,1.48670,3438,0.25614
ENSG00000164176,EDIL3,1265,1.27347,407,-0.6322,590,-0.0420,162,-2.0238,163,-2.0151,16,-5.3876,246,-1.4003,250,-1.3793,2352,2.60041
ENSG00000127184,COX7C,275,-1.8287,407,-1.2413,545,-0.7924,960,0.10477,511,-0.8915,2771,2.05543,546,-0.7907,1341,0.66542,746,-0.3012
ENSG00000081189,MEF2C,16,-3.8570,407,1.08217,917,2.83654,392,1.01648,192,-0.1897,16,-3.8929,1,-7.0150,0,-8.7343,0,-8.8847
ENSG00000164292,RHOBTB3,16,-3.0772,407,2.15147,1,-6.8394,292,1.46477,119,-0.1005,16,-3.1133,13,-3.4013,96,-0.4323,177,0.56008
ENSG00000198961,PJA2,16,-4.2193,407,0.64010,1142,2.75480,282,0.02745,166,-0.8042,39,-2.9716,37,-3.0198,72,-2.0556,331,0.29315
ENSG00000134982,APC,16,-3.3197,407,1.79411,1,-6.6035,183,0.34075,150,0.01463,16,-3.3563,281,1.07844,229,0.71628,59,-1.4454
ENSG00000129625,REEP5,16,-3.7180,407,1.25856,478,1.56940,336,0.91191,85,-1.3025,16,-3.7528,113,-0.8602,69,-1.6155,244,0.36100
ENSG00000164241,C5orf63,16,-5.5748,407,-0.8707,355,-1.0773,1362,1.12440,2776,2.63115,294,-1.3654,400,-0.8956,476,-0.6260,271,-1.4853
ENSG00000169567,HINT1,16,-4.4451,407,0.37562,610,1.08162,417,0.41836,174,-0.9744,16,-4.4812,519,0.79373,459,0.58016,296,-0.1464
ENSG00000131437,KIF3A,16,-4.0206,407,0.87957,1058,2.91923,167,-0.5806,172,-0.5394,16,-4.0560,162,-0.6356,29,-3.1759,146,-0.7887
ENSG00000164402,SEPTIN8,16,-4.4403,407,0.38236,156,-1.1350,309,-0.0657,214,-0.6486,16,-4.4754,539,0.86758,412,0.40588,832,1.68290
ENSG00000164405,UQCRQ,16,-4.2334,407,0.62414,1,-7.9842,529,1.09098,196,-0.5620,247,-0.2012,350,0.36927,481,0.91963,289,0.05180
ENSG00000113558,SKP1,16,-4.9126,407,-0.1522,789,0.96418,648,0.61826,265,-0.8244,487,0.14026,445,-0.0063,265,-0.8260,701,0.75453
ENSG00000113575,PPP2CA,16,-4.2868,407,0.56110,1328,3.04696,298,0.04569,113,-1.4660,16,-4.3218,159,-0.9471,62,-2.3542,212,-0.4988
ENSG00000152377,SPOCK1,16,-4.5595,407,0.24487,791,1.42193,558,0.78381,334,-0.0749,16,-4.5953,20,-4.2831,128,-1.5568,881,1.63286
ENSG00000132563,REEP2,16,-3.3809,407,1.70572,526,2.25966,178,0.21983,196,0.37464,16,-3.4191,1,-6.5453,51,-1.7029,10,-4.0198
ENSG00000113013,HSPA9,16,-3.5085,407,1.53463,254,0.67002,329,1.13583,161,-0.0832,16,-3.5420,149,-0.2080,7,-4.6566,188,0.16816
ENSG00000044115,CTNNA1,336,0.48877,407,0.81976,1,-7.8220,262,0.08064,130,-1.0251,338,0.50321,127,-1.0586,107,-1.3169,540,1.33663
ENSG00000171604,CXXC5,16,-4.3745,407,0.45833,947,2.04939,300,-0.0411,193,-0.7429,16,-4.4099,259,-0.2765,154,-1.0823,481,0.74790
ENSG00000131495,NDUFA2,16,-3.6021,407,1.40919,359,1.17656,210,0.24427,109,-0.8003,16,-3.6383,109,-0.7963,221,0.32926,182,0.00601
ENSG00000131507,NDFIP1,50,-3.0881,407,0.08111,1769,3.04334,492,0.39565,155,-1.4236,16,-4.7385,330,-0.2549,0,-9.5748,264,-0.6073
ENSG00000113578,FGF1,684,-1.3073,10363,4.41660,87,-4.3395,120,-3.8742,143,-3.6142,345,-2.3285,402,-2.1052,1272,-0.3491,824,-1.0251
ENSG00000113712,CSNK1A1,16,-3.7430,407,1.22609,407,1.22789,157,-0.3816,108,-0.9606,16,-3.7790,358,0.99514,23,-3.2593,303,0.69967
ENSG00000070808,CAMK2A,16,-4.4152,407,0.41128,1776,3.71907,303,-0.0715,323,0.03028,16,-4.4507,1,-7.5698,0,-9.2881,9,-5.1529
ENSG00000019582,CD74,870,0.92910,407,-0.3394,1,-8.8233,100,-2.4585,67,-3.0522,800,0.78014,1988,2.64687,122,-2.1677,170,-1.6787
ENSG00000164587,RPS14,16,-7.0047,407,-2.3588,366,-2.5131,1456,-0.4257,1031,-0.9619,4178,1.36997,3175,0.86606,3917,1.24805,2561,0.49402
ENSG00000171992,SYNPO,16,-4.3188,407,0.52314,1548,3.46123,265,-0.1829,246,-0.2974,16,-4.3539,138,-1.1917,15,-4.3790,18,-4.1895
ENSG00000113140,SPARC,929,0.60439,407,-0.7329,1,-9.1923,352,-0.9535,240,-1.5384,658,0.02990,2317,2.40426,322,-1.0934,590,-0.1454
ENSG00000177556,ATOX1,832,2.10131,407,0.71918,1,-7.9049,251,-0.0832,123,-1.1966,16,-4.1895,245,-0.1239,137,-1.0258,369,0.55226
ENSG00000155506,LARP1,16,-4.0737,407,0.81504,933,2.49569,404,0.80496,180,-0.5285,16,-4.1096,7,-5.1741,38,-2.8536,253,0.01645
ENSG00000055163,CYFIP2,16,-4.1624,407,0.70812,1177,2.94432,496,1.06031,214,-0.3525,16,-4.1985,9,-4.9794,0,-9.0334,63,-2.2133
ENSG00000164609,SLU7,16,-3.5491,407,1.47904,240,0.52464,268,0.71444,154,-0.2037,16,-3.5853,319,1.02463,44,-2.0913,108,-0.7551
ENSG00000145864,GABRB2,16,-3.5950,407,1.41822,739,2.73790,243,0.49510,163,-0.1580,16,-3.6319,38,-2.3794,0,-8.4750,0,-8.6261
ENSG00000022355,GABRA1,16,-5.3125,4012,4.63223,974,0.84754,160,-1.9996,123,-2.3946,16,-5.3485,1,-8.4641,0,-10.182,0,-10.333
ENSG00000181163,NPM1,16,-3.9093,407,1.01691,35,-2.8005,121,-0.9589,107,-1.1487,501,1.40354,191,-0.2532,395,0.96624,239,0.10830
ENSG00000120129,DUSP1,16,-4.5349,407,0.27318,1,-8.2841,189,-0.9380,111,-1.7463,16,-4.5452,2323,4.57629,8,-5.5664,27,-3.7814
ENSG00000170091,NSG2,16,-5.3414,4042,4.55854,1053,0.95086,141,-2.2230,122,-2.4369,16,-5.3772,1,-8.4924,0,-9.8263,19,-5.0937
ENSG00000145920,CPLX2,16,-5.1565,407,-0.4201,2573,3.23135,1153,1.35372,510,-0.0604,16,-5.1921,51,-3.5197,0,-9.6894,36,-4.0343
ENSG00000175416,CLTB,16,-4.0278,407,0.87108,458,1.08327,257,0.09493,205,-0.2682,112,-1.2092,528,1.35090,111,-1.2189,89,-1.5443
ENSG00000074317,SNCB,16,-4.7224,407,0.05984,2320,3.93892,421,0.11619,335,-0.2533,16,-4.7584,2,-7.6462,0,-9.5944,11,-5.2826
ENSG00000169045,HNRNPH1,16,-3.5350,407,1.49877,15,-3.6649,86,-1.0879,117,-0.6114,16,-3.5705,532,2.05183,181,0.07398,186,0.11614
ENSG00000127022,CANX,16,-4.9414,407,-0.1840,1082,1.51777,547,0.30061,238,-1.0192,866,1.09656,166,-1.5631,182,-1.4252,598,0.44878
ENSG00000161011,SQSTM1,16,-3.9405,407,0.97687,599,1.71365,339,0.65882,122,-0.9889,16,-3.9773,272,0.28634,0,-8.5569,286,0.37086
ENSG00000113269,RNF130,16,-4.0291,407,0.86679,333,0.51966,126,-1.0345,64,-2.0466,452,1.05629,190,-0.3918,151,-0.7557,451,1.05078
ENSG00000204628,RACK1,147,-2.1770,407,-0.6378,463,-0.4353,423,-0.5762,302,-1.0979,460,-0.4433,1806,1.97779,781,0.41353,683,0.18948
ENSG00000137267,TUBB2A,16,-4.9602,407,-0.2052,2601,3.73770,552,0.29217,205,-1.2691,16,-4.9960,299,-0.6864,0,-9.8313,62,-3.0466
ENSG00000137285,TUBB2B,16,-4.4764,407,0.34059,1,-8.2259,1963,3.95139,264,-0.3578,16,-4.5116,58,-2.6417,31,-3.5364,219,-0.6540
ENSG00000204681,GABBR1,16,-3.7253,407,1.24941,554,1.86050,475,1.54833,162,-0.3131,16,-3.7604,37,-2.5424,30,-2.8410,76,-1.4793
ENSG00000206503,HLA-A,16,-4.7138,407,0.07024,22,-4.3082,530,0.51197,163,-1.3552,16,-4.7491,2138,3.64110,45,-3.2642,169,-1.2991
ENSG00000204592,HLA-E,16,-5.3020,407,-0.5783,1,-9.0491,181,-1.8087,193,-1.7167,1614,1.82152,2828,3.21176,4,-7.1583,22,-4.8433
ENSG00000196230,TUBB,16,-5.2060,407,-0.4740,1114,1.22440,334,-0.7811,142,-2.0666,1120,1.23473,1620,1.96911,6,-6.6313,168,-1.8249
ENSG00000137312,FLOT1,1072,1.98493,407,0.20068,502,0.55502,144,-1.4173,99,-1.9800,210,-0.8496,328,-0.1488,122,-1.6672,352,-0.0349
ENSG00000204580,DDR1,16,-3.6723,407,1.31735,4,-5.4511,317,0.86100,130,-0.5970,16,-3.7082,144,-0.4370,95,-1.0794,580,2.03480
ENSG00000204525,HLA-C,16,-5.7961,407,-1.1055,116,-2.9741,367,-1.2622,238,-1.9103,2471,1.99981,3574,2.89648,41,-4.4651,181,-2.3164
ENSG00000234745,HLA-B,253,-1.7433,407,-1.0272,71,-3.5982,253,-1.7416,244,-1.7960,1214,0.73715,4425,3.75636,38,-4.4984,134,-2.6781
ENSG00000204469,PRRC2A,16,-3.7609,407,1.20270,417,1.24917,276,0.51762,148,-0.4906,81,-1.4131,288,0.59177,40,-2.4425,144,-0.5423
ENSG00000204387,SNHG32,16,-3.5334,407,1.50004,1,-7.2903,89,-1.0295,82,-1.1590,42,-2.1684,40,-2.2275,551,2.13053,327,1.08698
ENSG00000204310,AGPAT1,16,-3.3654,407,1.72897,1,-7.1242,156,0.01757,174,0.19576,192,0.36035,217,0.56702,31,-2.4400,193,0.37573
ENSG00000231500,RPS18,191,-3.6067,407,-2.5005,365,-2.6587,1284,-0.7719,965,-1.2106,4169,1.18516,3926,1.07483,4952,1.51267,2575,0.34127
ENSG00000231925,TAPBP,16,-4.1400,407,0.73557,1,-7.8914,356,0.50831,139,-0.9914,1029,2.62780,324,0.34800,0,-9.0143,86,-1.7146
ENSG00000112514,CUTA,334,0.63492,407,0.98212,80,-1.6116,402,0.95950,84,-1.5435,220,-0.0573,178,-0.3965,86,-1.5170,262,0.22731
ENSG00000186577,SMIM29,16,-3.7647,407,1.19890,295,0.62743,348,0.91491,138,-0.6103,464,1.45020,1,-6.9235,22,-3.3284,130,-0.6937
ENSG00000272325,NUDT3,16,-3.7947,407,1.16047,83,-1.4113,428,1.25433,310,0.67455,16,-3.8307,187,-0.1592,256,0.35388,157,-0.4347
ENSG00000124614,RPS10,17,-5.7724,407,-1.1870,125,-2.9438,562,-0.6893,496,-0.8839,1852,1.31188,1321,0.70211,1984,1.44311,1054,0.31799
ENSG00000198755,RPL10A,16,-5.7970,407,-1.1067,259,-1.7836,300,-1.5641,397,-1.1435,2130,1.68785,1262,0.71435,1415,0.91469,1230,0.66863
ENSG00000112081,SRSF3,16,-4.0400,407,0.85600,262,0.10843,289,0.27085,78,-1.7619,470,1.11680,411,0.87634,16,-4.0766,254,0.06075
ENSG00000137409,MTCH1,16,-4.7968,407,-0.0230,1704,2.76016,520,0.38263,320,-0.4066,16,-4.8322,228,-0.9309,88,-2.3568,414,0.00457
ENSG00000146122,DAAM2,16,-4.1892,407,0.67610,1,-7.9409,109,-1.4168,159,-0.8446,52,-2.5034,522,1.12114,609,1.40858,567,1.27224
ENSG00000124702,KLHDC3,336,0.61354,407,0.94482,662,1.88272,352,0.69223,177,-0.4351,16,-4.0028,47,-2.4223,23,-3.4836,75,-1.7537
ENSG00000112715,VEGFA,318,0.63310,407,1.06699,260,0.29012,478,1.36845,216,-0.0075,16,-3.9036,23,-3.3498,62,-1.9136,177,-0.3307
ENSG00000137216,TMEM63B,16,-3.8305,407,1.11582,846,2.67234,214,0.01909,291,0.52774,16,-3.8653,1,-6.9887,6,-5.2018,108,-1.0567
ENSG00000096384,HSP90AB1,410,-1.9552,407,-1.9682,7093,3.22768,1806,0.34966,1290,-0.2005,514,-1.6192,657,-1.2477,200,-3.0155,770,-1.0055
ENSG00000170915,PAQR8,16,-4.6741,407,0.11412,131,-1.6453,502,0.46381,136,-1.5811,544,0.60150,153,-1.4125,486,0.41067,1037,1.80242
ENSG00000151914,DST,16,-4.4286,407,0.39450,307,-0.0676,232,-0.5140,180,-0.9041,17,-4.3529,533,0.85971,490,0.71425,698,1.35513
ENSG00000156508,EEF1A1,1576,-1.7694,2875,-0.8582,2751,-0.9259,2424,-1.1202,2008,-1.4055,11386,1.45635,10043,1.21804,6481,0.44456,5032,0.02582
ENSG00000112695,COX7A2,16,-4.3790,407,0.45268,123,-1.4356,485,0.75601,228,-0.4856,16,-4.4147,794,1.67345,282,-0.1488,432,0.55673
ENSG00000112697,TMEM30A,16,-4.1968,407,0.66755,749,1.81217,198,-0.5046,108,-1.4317,263,-0.0588,340,0.36423,144,-1.0003,227,-0.2906
ENSG00000196586,MYO6,16,-3.4149,407,1.66182,1,-7.1726,97,-0.7833,108,-0.6130,20,-3.1015,216,0.50372,298,1.06786,270,0.89234
ENSG00000203875,SNHG5,475,1.42718,407,1.13338,1,-7.5703,19,-3.6137,73,-1.6327,16,-3.8520,180,-0.2471,562,1.75933,156,-0.4754
ENSG00000132424,PNISR,16,-3.8084,407,1.14343,257,0.34530,255,0.33294,129,-0.7557,16,-3.8442,288,0.53433,299,0.59718,210,0.01061
ENSG00000112320,SOBP,16,-3.0885,407,2.13490,113,-0.1884,295,1.47104,189,0.66333,16,-3.1232,1,-6.2539,66,-1.0305,41,-1.7347
ENSG00000112335,SNX3,16,-4.2437,407,0.61015,48,-2.6939,433,0.71804,169,-0.8054,968,2.30174,267,-0.0859,52,-2.5580,176,-0.7426
ENSG00000155111,CDK19,16,-3.4508,407,1.61280,1,-7.2073,34,-2.3829,97,-0.8192,16,-3.4866,123,-0.4509,305,1.06615,470,1.90902
ENSG00000010810,FYN,16,-3.5363,407,1.49611,334,1.12252,350,1.20960,111,-0.7014,16,-3.5726,129,-0.4715,46,-2.0260,150,-0.2316
ENSG00000277443,MARCKS,16,-4.2195,407,0.63989,612,1.37969,573,1.25296,223,-0.3471,16,-4.2551,281,0.02203,228,-0.3148,138,-1.0911
ENSG00000189241,TSPYL1,250,-1.7897,407,-1.0575,5321,4.51313,680,-0.2566,488,-0.7760,16,-5.7869,8,-6.7602,1,-9.7367,11,-6.2823
ENSG00000152661,GJA1,16,-4.2198,407,0.63873,1,-7.9724,1721,4.14667,150,-0.9592,16,-4.2567,184,-0.6512,0,-9.0957,0,-9.2464
ENSG00000111897,SERINC1,16,-6.4426,7370,3.80249,1121,-0.2230,452,-1.6227,233,-2.6076,308,-2.1919,606,-1.1801,753,-0.8478,733,-0.8874
ENSG00000111906,HDDC2,419,1.16977,407,1.11656,48,-2.2507,159,-0.4572,106,-1.0882,16,-3.8650,171,-0.3417,389,1.03479,191,-0.1615
ENSG00000111911,HINT3,626,0.87757,407,0.14516,1,-8.3955,217,-0.8506,96,-2.0710,1478,2.65898,55,-2.8815,240,-0.6922,228,-0.7758
ENSG00000079819,EPB41L2,16,-3.4835,407,1.56801,111,-0.6412,144,-0.2304,88,-1.0074,17,-3.4416,109,-0.6713,302,1.00786,307,1.04017
ENSG00000112306,RPS12,50,-6.1153,407,-3.0994,693,-2.3157,1233,-1.4566,1415,-1.2488,7406,1.50228,4178,0.46949,8432,1.76206,4503,0.59705
ENSG00000092820,EZR,16,-3.2196,407,1.93868,47,-1.6819,364,1.71095,209,0.67886,16,-3.2559,142,0.03133,9,-3.9904,42,-1.8205
ENSG00000112096,SOD2,16,-3.9915,407,0.91548,969,2.73468,205,-0.2294,140,-0.8286,16,-4.0269,145,-0.7732,136,-0.8691,96,-1.3959
ENSG00000112531,QKI,16,-6.3004,3135,1.76676,27,-5.5803,1256,0.11975,499,-1.3236,1968,0.88271,369,-1.7781,681,-0.8507,2553,1.36031
ENSG00000176381,PRR18,16,-3.8391,407,1.10456,1,-7.5933,21,-3.4497,30,-2.9356,470,1.37645,58,-2.0010,105,-1.1091,809,2.54253
ENSG00000188191,PRKAR1B,16,-5.0603,407,-0.3146,3044,4.10756,304,-0.7716,346,-0.5697,16,-5.0944,298,-0.8008,12,-5.4819,11,-5.5631
ENSG00000105963,ADAP1,244,0.31074,407,1.20524,176,-0.2227,234,0.24452,227,0.19425,16,-3.7956,19,-3.5240,111,-0.9332,382,1.08911
ENSG00000146540,C7orf50,16,-3.4562,407,1.60533,1,-7.2129,368,1.40817,239,0.63367,16,-3.4915,149,-0.1539,155,-0.0913,123,-0.4503
ENSG00000164880,INTS1,16,-3.4085,407,1.67033,210,0.46693,297,1.07290,141,-0.1906,16,-3.4441,127,-0.3548,56,-1.6041,156,-0.0219
ENSG00000075624,ACTB,1314,-1.2661,407,-3.0085,4726,0.78845,2939,-0.0098,1367,-1.2069,5737,1.13655,5254,0.97652,896,-1.8424,3973,0.48922
ENSG00000075618,FSCN1,16,-4.2219,407,0.63757,860,2.07018,169,-0.7838,114,-1.3876,16,-4.2576,221,-0.3607,112,-1.4089,582,1.28007
ENSG00000136238,RAC1,16,-5.5627,407,-0.8574,1486,1.30203,401,-0.8800,393,-0.9101,366,-1.0185,1480,1.29532,839,0.29718,916,0.44279
ENSG00000189043,NDUFA4,252,-1.4254,407,-0.6970,206,-1.7301,1660,1.72232,478,-0.4450,16,-5.4187,625,-0.0177,1031,0.82580,1008,0.78612
ENSG00000136237,RAPGEF5,16,-3.9621,407,0.95160,346,0.67000,13,-4.3058,64,-1.9727,144,-0.7466,191,-0.3061,216,-0.1114,688,1.97479
ENSG00000196683,TOMM7,16,-5.3326,407,-0.6110,416,-0.5754,830,0.54603,390,-0.6742,39,-4.0647,856,0.59932,1365,1.44316,1057,0.96889
ENSG00000172115,CYCS,16,-3.6838,407,1.30237,219,0.21601,184,-0.0639,140,-0.4939,395,1.24882,164,-0.2440,84,-1.2785,114,-0.8202
ENSG00000122566,HNRNPA2B1,16,-4.7255,407,0.05648,401,0.03322,472,0.30123,257,-0.6688,516,0.45040,501,0.40236,261,-0.6450,703,0.98917
ENSG00000106052,TAX1BP1,16,-3.5019,407,1.54216,365,1.33363,202,0.29557,104,-0.7682,52,-1.8149,180,0.10593,44,-2.0570,151,-0.1827
ENSG00000136193,SCRN1,16,-3.5147,407,1.52568,313,1.03209,297,0.94248,126,-0.4838,16,-3.5507,28,-2.7453,161,-0.0900,171,0.00197
ENSG00000180354,MTURN,16,-7.4958,3634,0.51028,2214,-0.3013,408,-2.8535,856,-1.7596,2993,0.18595,1920,-0.5263,8408,2.10499,3593,0.49102
ENSG00000122545,SEPTIN7,799,-0.1436,407,-1.1945,1349,0.72901,564,-0.6926,460,-1.0062,904,0.05641,762,-0.2182,1109,0.39398,1504,0.92134
ENSG00000011426,ANLN,16,-3.7175,407,1.25920,1,-7.4726,12,-4.0768,40,-2.4060,16,-3.7528,80,-1.3849,102,-1.0165,1089,3.68265
ENSG00000058404,CAMK2B,17,-5.6323,407,-0.9760,4643,4.09781,821,0.13410,885,0.25686,16,-5.7099,1,-8.8241,0,-10.335,19,-5.4544
ENSG00000015676,NUDCD3,16,-4.1642,407,0.70615,1005,2.52513,268,0.00882,146,-0.9448,410,0.71926,50,-2.5444,57,-2.3517,40,-2.8538
ENSG00000196262,PPIA,395,-1.5567,407,-1.5118,1668,0.73355,867,-0.3478,481,-1.2568,2820,1.71499,692,-0.7009,1138,0.09016,1223,0.20873
ENSG00000105968,H2AFV,242,-0.3732,407,0.47455,304,-0.0040,247,-0.3368,155,-1.0630,709,1.47654,311,0.03091,143,-1.1818,228,-0.4635
ENSG00000164742,ADCY1,16,-4.2714,407,0.57909,1585,3.66268,263,-0.1416,278,-0.0492,16,-4.3074,1,-7.4265,0,-9.1444,17,-4.2391
ENSG00000106078,COBL,16,-3.4834,407,1.56809,1,-7.2404,101,-0.7964,126,-0.4454,105,-0.7274,40,-2.1601,397,1.51972,308,1.04674
ENSG00000106153,CHCHD2,16,-4.4380,407,0.38423,1,-8.1883,763,1.51440,154,-1.1526,638,1.17340,530,0.83951,28,-3.6593,361,0.18858
ENSG00000126524,SBDS,16,-3.5540,407,1.47272,174,-0.0148,192,0.14563,77,-1.2838,16,-3.5902,234,0.47755,70,-1.4151,392,1.40116
ENSG00000106089,STX1A,16,-4.1550,407,0.71719,1658,4.18419,140,-1.0009,120,-1.2329,16,-4.1911,27,-3.4102,0,-9.0299,0,-9.1782
ENSG00000106682,EIF4H,16,-3.7020,407,1.27958,250,0.41651,318,0.83290,118,-0.7775,16,-3.7365,143,-0.4846,36,-2.5393,441,1.43243
ENSG00000106665,CLIP2,16,-3.9844,407,0.92380,477,1.21322,256,0.13299,176,-0.4600,149,-0.7206,105,-1.2608,192,-0.3261,342,0.62036
ENSG00000263001,GTF2I,16,-5.3742,407,-0.6555,1113,1.00952,482,-0.3903,416,-0.6182,997,0.81372,554,-0.1667,622,0.01836,926,0.68500
ENSG00000005486,RHBDD2,16,-5.1650,407,-0.4293,2536,3.16850,674,0.38997,416,-0.3923,337,-0.7218,136,-2.0901,72,-3.0147,194,-1.5654
ENSG00000106211,HSPB1,16,-4.4402,407,0.38075,1,-8.1909,639,1.17196,160,-1.1009,793,1.58591,645,1.19083,159,-1.1101,85,-2.0421
ENSG00000170027,YWHAG,16,-4.6795,407,0.10867,2132,3.72035,334,-0.2096,209,-0.9414,16,-4.7150,66,-2.6610,34,-3.6383,210,-0.9352
ENSG00000186472,PCLO,16,-3.4422,407,1.62444,706,2.90080,108,-0.6467,201,0.34933,16,-3.4784,1,-6.6041,0,-8.3228,5,-5.1307
ENSG00000198822,GRM3,16,-3.6837,407,1.30262,259,0.49727,297,0.73560,70,-1.5570,17,-3.6255,109,-0.8810,41,-2.3608,508,1.73851
ENSG00000075142,SRI,16,-3.3621,407,1.73517,1,-7.1204,631,2.74647,187,0.32164,16,-3.3983,1,-6.5245,23,-2.8400,99,-0.6943
ENSG00000105854,PON2,16,-5.5238,4017,3.91934,1,-9.2700,616,-0.1646,146,-2.3531,503,-0.4850,697,0.03611,19,-5.2590,122,-2.6218
ENSG00000166448,TMEM130,16,-4.0367,407,0.86059,1494,4.08092,99,-1.3995,163,-0.6352,16,-4.0720,1,-7.1933,0,-8.9119,0,-9.0626
ENSG00000241468,ATP5MF,16,-4.1747,407,0.69380,142,-1.0007,565,1.28777,109,-1.4008,641,1.52779,334,0.35871,35,-3.0545,167,-0.7493
ENSG00000106261,ZKSCAN1,16,-5.2195,3862,4.79246,93,-2.7115,127,-2.2445,91,-2.7423,118,-2.3624,210,-1.4981,186,-1.6868,270,-1.1188
ENSG00000188186,LAMTOR4,16,-3.7733,407,1.18773,1,-7.5275,261,0.41244,162,-0.3624,16,-3.8089,560,1.81260,129,-0.7170,280,0.52837
ENSG00000166925,TSC22D4,16,-5.1027,407,-0.3614,198,-1.4678,1076,1.29375,440,-0.2346,94,-2.5742,300,-0.8351,245,-1.1453,1810,2.38095
ENSG00000172354,GNB2,19,-4.2730,407,0.30775,1025,2.02657,349,0.05467,178,-0.9996,241,-0.5369,630,1.06549,57,-2.7017,130,-1.4808
ENSG00000106400,ZNHIT1,16,-3.7157,407,1.26181,325,0.85614,157,-0.3531,96,-1.1056,16,-3.7504,350,0.98874,140,-0.5347,254,0.42861
ENSG00000214253,FIS1,16,-4.4259,407,0.39822,346,0.13249,134,-1.3521,139,-1.2933,19,-4.2324,691,1.33930,484,0.69468,638,1.18998
ENSG00000267368,UPK3BL1,16,-3.6807,407,1.30631,413,1.33401,250,0.44122,127,-0.6443,16,-3.7162,231,0.30849,68,-1.5858,193,0.01290
ENSG00000135250,SRPK2,16,-4.0573,407,0.83528,936,2.53236,229,-0.1226,187,-0.4430,16,-4.0925,22,-3.6274,208,-0.2794,206,-0.2913
ENSG00000091129,NRCAM,16,-3.6652,407,1.32654,632,2.23794,337,0.98224,173,-0.1446,16,-3.7014,22,-3.2443,32,-2.6964,67,-1.6019
ENSG00000106278,PTPRZ1,16,-3.9078,407,1.01789,1,-7.6618,844,2.52944,339,0.69584,16,-3.9443,125,-0.9129,109,-1.1187,154,-0.5866
ENSG00000128609,NDUFA5,588,1.72581,407,1.02169,406,1.02105,307,0.52902,155,-0.5785,16,-3.9388,1,-7.0632,5,-5.5701,122,-0.9433
ENSG00000170775,GPR37,16,-4.2161,407,0.64464,18,-4.0804,37,-3.0327,12,-4.6062,873,2.11145,114,-1.3793,168,-0.7832,841,2.03073
ENSG00000128524,ATP6V1F,571,0.93774,407,0.35155,565,0.91664,264,-0.3499,90,-1.9812,366,0.17901,469,0.59355,0,-8.8646,223,-0.6159
ENSG00000286214,AUXG01000058.1,695,1.51790,407,0.54489,1102,2.52037,151,-1.0375,117,-1.4175,16,-4.3356,104,-1.5937,0,-9.1739,42,-2.9175
ENSG00000105887,MTPN,16,-4.8417,407,-0.0737,1732,2.72071,498,0.25906,186,-1.2864,433,0.02620,472,0.16963,47,-3.3034,39,-3.6020
ENSG00000105894,PTN,16,-4.5153,407,0.29482,95,-1.9495,1192,2.35186,292,-0.2456,153,-1.2479,568,0.86648,109,-1.7499,226,-0.6472
ENSG00000064393,HIPK2,547,-0.7502,407,-1.2060,221,-2.1164,244,-1.9750,479,-0.9554,553,-0.7344,481,-0.9482,3436,2.61595,1548,0.95892
ENSG00000090266,NDUFB2,16,-3.9801,407,0.92930,63,-2.0180,448,1.10583,196,-0.2900,19,-3.7714,335,0.59289,251,0.10879,378,0.79961
ENSG00000270672,MTRNR2L6,16,-3.9509,407,0.96516,104,-1.2342,317,0.53048,651,1.87218,16,-3.9865,103,-1.2520,332,0.61165,125,-0.9588
