Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to10,Feature log2 fold change topic 3to10
ENSG00000162585,FAAP20,2,-4.5835,89,0.84485,55,0.27760
ENSG00000157933,SKI,32,-0.0528,40,0.30814,32,-0.1544
ENSG00000157916,RER1,22,-1.4909,65,0.16829,63,0.51353
ENSG00000157911,PEX10,31,-0.0881,43,0.42145,32,-0.2088
ENSG00000149527,PLCH2,0,-5.3222,19,-0.3851,28,1.50061
ENSG00000197921,HES5,2,-3.6055,7,-1.9630,31,2.71193
ENSG00000157870,PRXL2B,34,-0.8438,28,-1.1661,66,1.08426
ENSG00000177133,PRDM16-DT,9,-1.4819,18,-0.4207,26,0.94543
ENSG00000158109,TPRG1L,93,-0.5958,90,-0.6452,147,0.68208
ENSG00000130764,LRRC47,57,-0.3431,40,-0.8673,76,0.64367
ENSG00000196581,AJAP1,24,-0.3182,3,-3.2954,34,1.28555
ENSG00000069424,KCNAB2,48,-2.1518,95,-1.1488,232,1.68566
ENSG00000116254,CHD5,49,-1.2784,9,-3.7376,133,2.18661
ENSG00000116251,RPL22,798,0.46561,1297,1.31121,488,-1.1015
ENSG00000116237,ICMT,31,-0.2287,38,0.08252,36,0.07441
ENSG00000158292,GPR153,4,-2.1402,12,-0.4925,19,1.20590
ENSG00000097021,ACOT7,38,-2.3782,74,-1.4041,218,1.93886
ENSG00000215788,TNFRSF25,10,-0.8461,5,-1.7438,19,1.33224
ENSG00000171680,PLEKHG5,0,-5.5590,14,-1.1140,34,2.21251
ENSG00000162408,NOL9,67,1.19491,15,-1.2246,31,-0.4009
ENSG00000162413,KLHL21,7,-2.2358,30,-0.2265,38,1.01966
ENSG00000116273,PHF13,28,0.67126,20,0.11123,17,-0.4721
ENSG00000041988,THAP3,8,-1.0800,5,-1.7484,20,1.48589
ENSG00000007923,DNAJC11,54,0.56677,18,-1.1512,39,0.10165
ENSG00000171735,CAMTA1,172,-0.1951,157,-0.3341,201,0.29301
ENSG00000049245,VAMP3,29,-0.2721,95,1.77697,27,-1.1701
ENSG00000049246,PER3,28,-0.3080,48,0.55792,33,-0.1985
ENSG00000116288,PARK7,242,-0.3579,374,0.34007,302,-0.0276
ENSG00000116285,ERRFI1,10,-1.1049,33,0.78507,20,-0.0869
ENSG00000162426,SLC45A1,0,-5.7688,2,-3.8122,41,4.64677
ENSG00000142599,RERE,115,0.05570,79,-0.5361,114,0.24003
ENSG00000074800,ENO1,417,-0.5985,524,-0.2430,646,0.45562
ENSG00000171612,SLC25A33,14,-1.6410,45,0.08193,46,0.62338
ENSG00000171603,CLSTN1,229,-1.2756,315,-0.7929,586,1.10467
ENSG00000178585,CTNNBIP1,0,-5.3954,38,0.23044,36,0.90261
ENSG00000162441,LZIC,0,-5.4731,87,1.75809,28,-0.6062
ENSG00000130939,UBE4B,15,-1.2615,33,-0.0659,37,0.61590
ENSG00000054523,KIF1B,198,-0.3754,135,-0.9637,272,0.70717
ENSG00000142657,PGD,31,-0.7893,49,-0.0763,54,0.43849
ENSG00000241563,CORT,914,3.85304,15,-3.3877,69,-2.7475
ENSG00000160049,DFFA,47,0.39865,54,0.63959,33,-0.6037
ENSG00000142655,PEX14,6,-1.9936,21,-0.2023,26,0.94106
ENSG00000120948,TARDBP,9,-2.6383,70,0.36264,60,0.58871
ENSG00000116649,SRM,70,-0.5803,129,0.38708,102,0.03596
ENSG00000171824,EXOSC10,9,-1.2401,18,-0.1616,22,0.67629
ENSG00000198793,MTOR,46,0.18098,29,-0.5530,42,0.16554
ENSG00000116661,FBXO2,136,-1.1749,589,1.18989,273,-0.4083
ENSG00000132879,FBXO44,51,-1.5230,46,-1.6770,160,1.71414
ENSG00000116670,MAD2L2,9,-1.3257,43,1.11376,21,-0.3075
ENSG00000011021,CLCN6,7,-2.9316,11,-2.3180,65,2.73677
ENSG00000116685,KIAA2013,8,-2.1191,49,0.57173,36,0.32182
ENSG00000083444,PLOD1,36,0.37687,77,1.73790,21,-1.3938
ENSG00000116688,MFN2,40,-0.9338,40,-0.9359,81,1.01844
ENSG00000116691,MIIP,5,-1.6283,6,-1.4764,19,1.66467
ENSG00000048707,VPS13D,0,-5.9655,33,-0.2141,44,1.35223
ENSG00000162496,DHRS3,14,-1.3149,103,1.99692,27,-1.1068
ENSG00000116731,PRDM2,52,-0.2057,40,-0.6088,63,0.43807
ENSG00000189337,KAZN,29,-0.6299,45,0.05643,45,0.28181
ENSG00000142634,EFHD2,74,0.03707,25,-1.6110,78,0.64991
ENSG00000116138,DNAJC16,18,-0.4081,13,-0.8584,25,0.67968
ENSG00000197312,DDI2,4,-2.4095,9,-1.1611,23,1.78088
ENSG00000116786,PLEKHM2,54,-0.5596,33,-1.3006,86,0.96889
ENSG00000065526,SPEN,23,-0.7901,57,0.66013,37,-0.0862
ENSG00000185519,FAM131C,1,-3.7293,0,-6.4501,18,4.69229
ENSG00000037637,FBXO42,47,1.42496,15,-0.4698,17,-0.8053
ENSG00000055070,SZRD1,5,-2.3467,71,1.62344,25,-0.6116
ENSG00000159363,ATP13A2,125,-0.2927,71,-1.1570,163,0.73462
ENSG00000117118,SDHB,64,-0.2460,81,0.11468,76,0.06351
ENSG00000117115,PADI2,78,0.64782,173,2.13160,34,-1.8598
ENSG00000179051,RCC2,20,-0.0789,18,-0.2725,22,0.19334
ENSG00000074964,ARHGEF10L,34,0.65377,25,0.13479,21,-0.4723
ENSG00000117154,IGSF21,56,0.01385,11,-2.3932,61,0.85300
ENSG00000159423,ALDH4A1,0,-5.4121,16,-0.7055,30,1.81381
ENSG00000127463,EMC1,6,-2.1827,21,-0.4012,31,1.14616
ENSG00000053372,MRTO4,31,-0.1242,21,-0.7360,35,0.44617
ENSG00000053371,AKR7A2,19,-1.2443,81,1.09110,40,-0.3068
ENSG00000077549,CAPZB,263,0.36647,281,0.47347,194,-0.4830
ENSG00000173436,MICOS10,170,-0.7685,244,-0.2034,296,0.51119
ENSG00000158747,NBL1,128,-0.7756,351,0.85415,202,-0.2421
ENSG00000162545,CAMK2N1,597,-0.7224,541,-0.8724,1041,0.87025
ENSG00000090432,MUL1,3,-2.9089,22,-0.0347,25,0.98082
ENSG00000158828,PINK1,317,-0.1662,198,-0.8964,375,0.54335
ENSG00000244038,DDOST,23,-0.3516,60,1.21686,26,-0.6755
ENSG00000117245,KIF17,0,-4.4237,6,-1.4730,19,2.45404
ENSG00000189410,SH2D5,8,-1.5864,1,-4.3655,28,2.54639
ENSG00000127483,HP1BP3,62,-1.3127,205,0.56766,148,0.14686
ENSG00000075151,EIF4G3,95,-0.3747,88,-0.4974,128,0.48116
ENSG00000117298,ECE1,11,-1.1103,100,2.77634,15,-1.8912
ENSG00000076864,RAP1GAP,38,-1.9613,16,-3.2079,166,2.59919
ENSG00000090686,USP48,21,-0.7195,33,-0.0136,35,0.36710
ENSG00000070831,CDC42,99,-1.1849,233,0.14836,224,0.43309
ENSG00000173372,C1QA,31,0.18977,115,2.67184,16,-2.1560
ENSG00000159189,C1QC,47,1.09520,120,3.07847,10,-3.0610
ENSG00000173369,C1QB,10,-2.1419,196,3.06106,25,-2.0329
ENSG00000004487,KDM1A,20,-1.2914,27,-0.8101,52,1.12224
ENSG00000169641,LUZP1,62,0.35945,38,-0.4132,49,-0.0159
ENSG00000125944,HNRNPR,24,-2.0330,92,-0.0106,101,0.79726
ENSG00000125945,ZNF436,5,-1.6503,4,-1.9843,18,1.93169
ENSG00000117318,ID3,8,-3.0500,522,5.71420,10,-4.7032
ENSG00000142676,RPL11,1045,0.92822,1402,1.46143,442,-1.4679
ENSG00000011007,ELOA,0,-4.6276,18,0.23935,17,0.86862
ENSG00000057757,PITHD1,20,-2.8745,58,-1.3405,164,2.04945
ENSG00000011009,LYPLA2,17,-1.3772,29,-0.5591,46,0.99955
ENSG00000117305,HMGCL,34,0.73612,35,0.79280,18,-0.8965
ENSG00000189266,PNRC2,75,0.81155,78,0.89773,38,-1.0088
ENSG00000188529,SRSF10,14,-1.7310,61,0.54904,45,0.26498
ENSG00000001461,NIPAL3,7,-2.9632,37,-0.5606,61,1.44495
ENSG00000133226,SRRM1,29,-1.0673,94,0.78162,57,-0.0948
ENSG00000169504,CLIC4,58,0.44706,218,3.12817,20,-2.7327
ENSG00000117614,SYF2,87,0.48037,112,0.90590,56,-0.8221
ENSG00000117616,RSRP1,35,-0.2670,35,-0.2418,43,0.28327
ENSG00000183726,TMEM50A,65,-0.3092,137,0.90442,74,-0.4491
ENSG00000204178,MACO1,8,-1.6170,30,0.35723,25,0.39713
ENSG00000117643,MAN1C1,11,-1.9921,111,1.70727,36,-0.7319
ENSG00000162430,SELENON,34,-0.3171,77,1.01062,38,-0.5267
ENSG00000117640,MTFR1L,21,-1.3167,40,-0.3091,54,0.80742
ENSG00000117632,STMN1,455,-0.9177,416,-1.0528,915,1.07037
ENSG00000158008,EXTL1,6,-2.3931,12,-1.4571,39,1.97967
ENSG00000142684,ZNF593,1,-5.1100,54,0.78895,35,0.34700
ENSG00000142669,SH3BGRL3,234,0.02725,276,0.28968,224,-0.1848
ENSG00000158062,UBXN11,8,-1.4131,21,-0.0167,23,0.63079
ENSG00000117682,DHDDS,1,-3.4167,3,-2.4669,20,3.01504
ENSG00000198830,HMGN2,50,-1.4303,381,1.93088,106,-1.0248
ENSG00000117713,ARID1A,92,0.59926,46,-0.5243,62,-0.1383
ENSG00000204160,ZDHHC18,71,1.15697,19,-0.9568,33,-0.4358
ENSG00000090273,NUDC,122,-0.1105,112,-0.2436,134,0.19639
ENSG00000253368,TRNP1,19,-1.8557,21,-1.7013,77,1.89898
ENSG00000090020,SLC9A1,1,-4.2939,14,-0.9143,31,1.93660
ENSG00000142784,WDTC1,52,0.73413,35,0.09206,30,-0.5050
ENSG00000186501,TMEM222,64,-0.1673,69,-0.0432,72,0.11670
ENSG00000158195,WASF2,0,-5.7855,117,2.00775,32,-0.8513
ENSG00000126705,AHDC1,55,0.25537,19,-1.4026,50,0.42010
ENSG00000126709,IFI6,220,0.80521,161,0.28528,121,-0.6506
ENSG00000117758,STX12,96,0.18443,40,-1.1732,90,0.40239
ENSG00000117751,PPP1R8,0,-5.1877,27,0.32923,24,0.80032
ENSG00000117748,RPA2,13,-1.8205,63,0.55150,47,0.28207
ENSG00000126698,DNAJC8,110,-0.0996,118,0.00571,118,0.05186
ENSG00000130770,ATP5IF1,187,-1.0932,253,-0.6313,419,0.92389
ENSG00000198492,YTHDF2,21,-1.5798,38,-0.7290,68,1.19151
ENSG00000116350,SRSF4,46,0.04618,57,0.41178,43,-0.2705
ENSG00000116353,MECR,21,-0.3074,22,-0.2282,26,0.29763
ENSG00000162511,LAPTM5,83,1.11146,117,1.75223,28,-1.8032
ENSG00000162512,SDC3,66,-1.6200,169,-0.1914,209,0.82646
ENSG00000134644,PUM1,37,-1.6832,67,-0.7993,126,1.27802
ENSG00000121766,ZCCHC17,71,-0.3890,43,-1.1329,99,0.78855
ENSG00000121769,FABP3,86,-0.3839,32,-1.8563,122,1.04245
ENSG00000162517,PEF1,50,-0.7655,57,-0.5659,89,0.72766
ENSG00000084636,COL16A1,37,0.32604,73,1.51932,24,-1.1938
ENSG00000121753,ADGRB2,99,-1.1387,64,-1.8015,239,1.54474
ENSG00000184007,PTP4A2,190,0.08783,130,-0.5091,184,0.20696
ENSG00000121774,KHDRBS1,40,-1.3421,107,0.16784,102,0.46933
ENSG00000025800,KPNA6,18,-1.3788,32,-0.5003,49,0.96112
ENSG00000084652,TXLNA,0,-4.9514,14,-0.4519,22,1.54910
ENSG00000160050,CCDC28B,10,-0.9993,26,0.48433,19,0.11850
ENSG00000084623,EIF3I,118,0.09895,115,0.05533,110,-0.0872
ENSG00000175130,MARCKSL1,155,-0.8456,485,0.99580,254,-0.3339
ENSG00000160058,BSDC1,29,-1.1603,54,-0.2180,67,0.68528
ENSG00000176261,ZBTB8OS,6,-2.7244,36,-0.0333,41,0.95154
ENSG00000162521,RBBP4,14,-2.5205,117,0.75985,76,0.21368
ENSG00000162522,KIAA1522,3,-2.5554,18,-0.0299,20,0.92015
ENSG00000134684,YARS,60,-0.6051,56,-0.7242,97,0.72864
ENSG00000160097,FNDC5,3,-2.9936,37,0.86532,23,0.16719
ENSG00000121905,HPCA,73,-1.4034,41,-2.2597,213,1.89497
ENSG00000121900,TMEM54,26,-0.6492,71,0.96490,37,-0.3714
ENSG00000004455,AK2,60,1.10769,62,1.17594,23,-1.3780
ENSG00000142920,AZIN2,0,-5.1120,24,0.24053,23,0.88487
ENSG00000160094,ZNF362,0,-4.7139,20,0.38823,17,0.72758
ENSG00000134686,PHC2,54,-0.1891,80,0.43631,60,-0.1698
ENSG00000163866,SMIM12,61,0.39382,27,-0.8964,49,0.15158
ENSG00000116544,DLGAP3,35,-0.9170,29,-1.1751,71,1.13080
ENSG00000116560,SFPQ,149,0.20863,130,-0.0080,128,-0.1169
ENSG00000146463,ZMYM4,27,-0.6253,41,0.01969,42,0.30372
ENSG00000142687,KIAA0319L,61,0.27517,44,-0.2532,51,-0.0339
ENSG00000020129,NCDN,290,-0.6064,143,-1.6765,480,1.14439
ENSG00000126067,PSMB2,107,0.11723,76,-0.4289,102,0.15082
ENSG00000142686,C1orf216,80,0.02466,30,-1.4969,85,0.62581
ENSG00000092847,AGO1,30,0.16277,31,0.19489,27,-0.2029
ENSG00000116863,ADPRHL2,0,-4.6993,12,-0.3986,19,1.48498
ENSG00000054116,TRAPPC3,21,-1.3882,52,0.02786,55,0.58951
ENSG00000116871,MAP7D1,60,-1.3910,117,-0.3743,163,0.88001
ENSG00000054118,THRAP3,94,0.66404,86,0.50589,56,-0.6799
ENSG00000196182,STK40,16,-0.6145,55,1.46240,20,-0.7918
ENSG00000181817,LSM10,36,-0.0682,37,-0.0400,38,0.06073
ENSG00000116885,OSCP1,22,0.05243,20,-0.1275,21,0.03964
ENSG00000116898,MRPS15,47,-0.3122,41,-0.5013,60,0.44761
ENSG00000163873,GRIK3,1,-4.3201,0,-5.6446,23,5.00079
ENSG00000163875,MEAF6,39,-1.4365,34,-1.6023,114,1.63006
ENSG00000183317,EPHA10,19,0.18605,8,-1.0914,17,0.37328
ENSG00000185090,MANEAL,9,-1.8139,11,-1.4725,34,1.75116
ENSG00000197982,C1orf122,154,-0.5368,282,0.42235,217,-0.0066
ENSG00000183431,SF3A3,33,-0.0680,63,1.00484,31,-0.6241
ENSG00000183520,UTP11,20,-0.3977,17,-0.5973,27,0.54600
ENSG00000116954,RRAGC,2,-4.3402,37,0.00857,42,1.07633
ENSG00000174574,AKIRIN1,32,-1.0668,40,-0.7020,70,0.95399
ENSG00000168653,NDUFS5,574,-0.0032,292,-1.0523,611,0.49518
ENSG00000127603,MACF1,49,-1.3835,178,0.61615,124,0.12617
ENSG00000090621,PABPC4,30,-0.9771,82,0.61394,56,0.01119
ENSG00000116983,HPCAL4,198,-0.3844,104,-1.3575,277,0.87447
ENSG00000084072,PPIE,0,-5.4864,56,1.19004,27,-0.0421
ENSG00000131236,CAP1,128,-0.0263,126,-0.0615,131,0.04924
ENSG00000131238,PPT1,35,-1.7325,117,0.09530,119,0.63745
ENSG00000084073,ZMPSTE24,18,-0.6467,25,-0.1576,29,0.42642
ENSG00000084070,SMAP2,93,-0.2251,39,-1.5442,117,0.82717
ENSG00000117016,RIMS3,38,-0.9575,17,-2.0941,81,1.53378
ENSG00000066136,NFYC,1,-4.6154,31,0.11181,32,0.99130
ENSG00000127124,HIVEP3,0,-4.6117,13,-0.2108,17,1.30092
ENSG00000198815,FOXJ3,13,-2.0735,36,-0.5054,57,1.19722
ENSG00000177181,RIMKLA,18,-0.7068,8,-1.8835,33,1.28638
ENSG00000127125,PPCS,15,-1.7777,67,0.54030,50,0.28251
ENSG00000186409,CCDC30,43,1.47284,6,-1.5775,16,-0.5767
ENSG00000065978,YBX1,398,1.70807,373,1.58198,90,-2.0920
ENSG00000164008,C1orf50,13,-0.5416,17,-0.0992,19,0.34044
ENSG00000177868,SVBP,35,-0.0454,29,-0.3606,38,0.21872
ENSG00000117394,SLC2A1,184,1.40831,276,2.21389,43,-2.3942
ENSG00000117395,EBNA1BP2,34,-0.6984,48,-0.1442,56,0.44191
ENSG00000159479,MED8,0,-4.9753,21,0.12049,21,0.99736
ENSG00000178922,HYI,3,-2.6330,61,2.22300,14,-1.1646
ENSG00000142949,PTPRF,88,-0.3952,109,-0.0526,116,0.24035
ENSG00000126091,ST3GAL3,21,-0.8885,30,-0.3629,41,0.66561
ENSG00000117408,IPO13,12,-2.1386,42,-0.3094,57,1.06261
ENSG00000117410,ATP6V0B,204,-0.8266,180,-1.0172,385,1.00173
ENSG00000117411,B4GALT2,16,-2.1866,56,-0.2739,75,1.04620
ENSG00000159214,CCDC24,4,-1.9486,9,-0.8350,18,1.39860
ENSG00000178028,DMAP1,37,-0.4060,45,-0.0916,49,0.26928
ENSG00000117419,ERI3,80,-0.9817,97,-0.6769,165,0.89854
ENSG00000187147,RNF220,41,-1.2613,66,-0.5359,103,0.93732
ENSG00000142937,RPS8,1622,0.58849,3094,1.75672,827,-1.5114
ENSG00000070785,EIF2B3,21,-0.0651,11,-1.1019,24,0.55720
ENSG00000126088,UROD,0,-6.4844,96,0.67100,68,0.48496
ENSG00000117450,PRDX1,234,-0.6289,625,0.97408,328,-0.3856
ENSG00000117448,AKR1A1,3,-3.4965,72,1.12979,36,-0.0476
ENSG00000132780,NASP,0,-5.3516,42,0.84356,26,0.29829
ENSG00000159592,GPBP1L1,13,-1.1021,18,-0.6433,30,0.93526
ENSG00000086015,MAST2,7,-1.8959,19,-0.4205,27,1.08168
ENSG00000117461,PIK3R3,7,-1.4207,52,1.74216,16,-0.8512
ENSG00000085998,POMGNT1,37,-0.6256,71,0.39975,56,0.04530
ENSG00000132128,LRRC41,38,-0.3936,39,-0.3504,52,0.41235
ENSG00000173660,UQCRH,140,-1.7635,290,-0.6671,502,1.21732
ENSG00000117480,FAAH,33,-0.0218,19,-0.8320,35,0.42046
ENSG00000079277,MKNK1,30,0.27221,11,-1.2186,27,0.35111
ENSG00000123472,ATPAF1,183,0.62528,97,-0.4040,121,-0.2056
ENSG00000159658,EFCAB14,41,-0.7005,139,1.29335,58,-0.6233
ENSG00000186377,CYP4X1,9,-1.0186,28,0.75374,17,-0.0866
ENSG00000162368,CMPK1,51,-0.8976,73,-0.3531,99,0.66364
ENSG00000162373,BEND5,0,-5.1094,19,-0.1742,24,1.28830
ENSG00000162374,ELAVL4,5,-4.9164,16,-3.2090,170,3.98544
ENSG00000185104,FAF1,61,0.98038,31,-0.1548,31,-0.5691
ENSG00000123091,RNF11,276,-0.5249,147,-1.4827,429,1.01750
ENSG00000085832,EPS15,116,-0.4851,117,-0.4712,168,0.52816
ENSG00000117859,OSBPL9,0,-4.7570,39,1.33373,17,-0.1981
ENSG00000078618,NRDC,28,-1.4815,80,0.10313,80,0.56119
ENSG00000169213,RAB3B,118,-0.3469,15,-3.3803,167,1.32214
ENSG00000117862,TXNDC12,15,-1.0386,26,-0.1513,31,0.59205
ENSG00000134717,BTF3L4,60,-0.1765,46,-0.5947,71,0.41344
ENSG00000157077,ZFYVE9,17,-0.5237,17,-0.5345,26,0.58349
ENSG00000134748,PRPF38A,67,1.22281,43,0.47798,27,-1.0427
ENSG00000134744,TUT4,13,-1.0022,46,0.99243,24,-0.2858
ENSG00000162377,COA7,16,-0.0587,3,-2.5823,18,0.94962
ENSG00000162378,ZYG11B,78,-0.7818,66,-1.0486,144,0.99175
ENSG00000116171,SCP2,55,-0.7791,134,0.62993,90,-0.0669
ENSG00000162384,CZIB,16,-1.7035,88,0.89765,51,-0.0401
ENSG00000162385,MAGOH,35,0.35107,29,0.00915,28,-0.2132
ENSG00000157193,LRP8,36,-0.1485,19,-1.1020,43,0.61506
ENSG00000058799,YIPF1,29,0.55168,12,-0.8332,21,0.01122
ENSG00000081870,HSPB11,13,-1.1889,46,0.77520,28,-0.0556
ENSG00000116209,TMEM59,75,-1.2911,318,1.01232,168,-0.2282
ENSG00000116221,MRPL37,52,0.02347,39,-0.4254,52,0.20839
ENSG00000157216,SSBP3,37,-1.9073,29,-2.2604,155,2.20496
ENSG00000116133,DHCR24,105,-0.6271,79,-1.0477,172,0.90038
ENSG00000162402,USP24,14,-1.1758,25,-0.3199,34,0.76031
ENSG00000162407,PLPP3,48,-1.9050,201,0.30938,177,0.50436
ENSG00000162409,PRKAA2,30,-0.5072,46,0.16000,42,0.15906
ENSG00000173406,DAB1,31,0.59866,11,-1.0137,21,0.03466
ENSG00000162601,MYSM1,2,-3.7661,31,0.35935,26,0.70640
ENSG00000177606,JUN,160,0.49631,182,0.71108,105,-0.7040
ENSG00000172456,FGGY,0,-4.6267,21,0.54658,16,0.57028
ENSG00000134709,HOOK1,18,-0.5293,8,-1.7361,29,1.11065
ENSG00000162599,NFIA,71,-0.2743,188,1.35107,74,-0.8117
ENSG00000162604,TM2D1,29,-1.0340,81,0.56845,57,0.06463
ENSG00000162607,USP1,42,0.90716,35,0.59840,21,-0.8888
ENSG00000116641,DOCK7,3,-3.1425,51,0.99102,28,0.06100
ENSG00000079739,PGM1,1,-4.6335,15,-1.3717,44,2.38663
ENSG00000158966,CACHD1,6,-1.9772,28,0.31947,24,0.51141
ENSG00000162437,RAVER2,0,-4.9336,24,0.42995,20,0.69436
ENSG00000162434,JAK1,32,-1.0727,58,-0.1844,70,0.62804
ENSG00000162433,AK4,36,-0.5321,47,-0.1301,53,0.35484
ENSG00000116675,DNAJC6,171,-0.8350,47,-2.7430,338,1.62533
ENSG00000213625,LEPROT,21,-0.8232,137,2.43851,25,-1.6227
ENSG00000184588,PDE4B,56,-0.1702,54,-0.2358,64,0.22622
ENSG00000118473,SGIP1,21,-2.1238,20,-2.1795,101,2.28484
ENSG00000198160,MIER1,7,-1.7765,27,0.29983,24,0.48298
ENSG00000142864,SERBP1,83,-0.4131,164,0.68853,104,-0.2477
ENSG00000116717,GADD45A,60,1.28447,53,1.05655,21,-1.4194
ENSG00000172380,GNG12,2,-3.4036,89,2.70738,15,-1.5987
ENSG00000116729,WLS,112,0.06221,178,0.83934,98,-0.5634
ENSG00000033122,LRRC7,25,-1.3521,10,-2.7373,73,2.01906
ENSG00000066557,LRRC40,33,0.32248,4,-2.7393,29,0.63865
ENSG00000116754,SRSF11,75,-0.4615,112,0.18661,102,0.12094
ENSG00000118454,ANKRD13C,24,-0.4082,36,0.21844,32,0.07571
ENSG00000132485,ZRANB2,63,-0.1870,55,-0.3977,74,0.32159
ENSG00000172260,NEGR1,163,0.30690,25,-2.5124,145,0.61960
ENSG00000178965,ERICH3,12,-1.5730,7,-2.2977,40,2.01902
ENSG00000162623,TYW3,20,-0.0328,18,-0.1434,20,0.09780
ENSG00000117054,ACADM,33,-0.2303,65,0.86655,36,-0.4531
ENSG00000137955,RABGGTB,39,0.03619,45,0.24961,38,-0.1653
ENSG00000117069,ST6GALNAC5,14,-1.8300,4,-3.6394,58,2.61759
ENSG00000142892,PIGK,10,-1.6768,30,0.00378,32,0.69436
ENSG00000154027,AK5,44,-2.5351,21,-3.5595,284,3.10983
ENSG00000036549,AC118549.1,54,1.49942,14,-0.6961,20,-0.7997
ENSG00000077254,USP33,18,-2.3304,60,-0.5766,98,1.32123
ENSG00000180488,MIGA1,0,-6.5572,19,-1.8531,78,2.96540
ENSG00000162613,FUBP1,105,1.19202,69,0.47924,43,-1.0210
ENSG00000162616,DNAJB4,30,-0.1197,21,-0.6180,34,0.38933
ENSG00000117114,ADGRL2,19,-0.6422,13,-1.2263,32,0.99003
ENSG00000137941,TTLL7,6,-3.8482,45,-1.0954,107,2.04597
ENSG00000142875,PRKACB,122,-1.4881,130,-1.3980,370,1.55214
ENSG00000117133,RPF1,5,-1.7136,4,-1.8555,19,1.90553
ENSG00000174021,GNG5,65,0.11145,171,1.80706,46,-1.3372
ENSG00000117155,SSX2IP,39,-1.1470,15,-2.5334,96,1.80879
ENSG00000162642,C1orf52,30,-0.9756,27,-1.1684,64,1.16055
ENSG00000153904,DDAH1,231,0.10882,111,-1.0317,227,0.40803
ENSG00000142871,CCN1,32,-0.4604,217,3.17349,23,-2.4380
ENSG00000117174,ZNHIT6,33,0.61664,19,-0.2649,22,-0.2584
ENSG00000122417,ODF2L,30,0.02443,14,-1.0930,31,0.49073
ENSG00000097033,SH3GLB1,27,-0.5211,54,0.59319,37,-0.1352
ENSG00000183291,SELENOF,31,-1.8253,180,0.91458,103,-0.0320
ENSG00000153936,HS2ST1,15,-1.2061,15,-1.2038,39,1.30370
ENSG00000143013,LMO4,472,-0.3512,137,-2.2170,660,1.11530
ENSG00000065243,PKN2,8,-1.2425,73,2.39160,14,-1.4937
ENSG00000137947,GTF2B,4,-2.3381,22,0.02441,24,0.83344
ENSG00000137944,KYAT3,3,-2.4245,25,0.42248,20,0.50373
ENSG00000197147,LRRC8B,12,-2.7844,19,-2.1468,94,2.57198
ENSG00000171492,LRRC8D,19,-0.7118,27,-0.1932,32,0.47889
ENSG00000162664,ZNF326,32,-0.0124,48,0.64526,30,-0.3940
ENSG00000233593,LINC02609,13,-1.3865,13,-1.3246,36,1.46119
ENSG00000122482,ZNF644,30,-0.0328,47,0.65179,29,-0.3887
ENSG00000172031,EPHX4,13,-0.7818,3,-2.6929,25,1.57135
ENSG00000189195,BTBD8,147,0.34106,17,-2.9126,128,0.64399
ENSG00000122484,RPAP2,26,0.53103,21,0.19725,18,-0.4253
