Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7
ENSG00000154518,ATP5MC3,62,-2.5244,48,-2.8786,497,0.80719,231,-0.5054,454,1.11414
ENSG00000144320,LNPK,221,2.97417,38,-0.6097,1,-5.8209,21,-1.5392,36,-0.9667
ENSG00000128654,MTX2,11,-2.0584,0,-6.9863,1,-5.4823,39,-0.1941,85,2.69588
ENSG00000170144,HNRNPA3,521,1.35259,197,-0.3875,240,-0.0597,120,-1.1654,221,-0.2825
ENSG00000180228,PRKRA,12,-2.4542,29,-1.1750,80,0.45511,33,-0.9770,91,1.23070
ENSG00000116095,PLEKHA3,11,-1.8734,0,-6.8075,23,-0.8490,19,-1.0895,72,2.39426
ENSG00000170035,UBE2E3,11,-2.7428,20,-1.9305,49,-0.5778,60,-0.2377,116,1.70350
ENSG00000138434,ITPRID2,11,-2.4606,80,0.56959,123,1.39329,37,-0.6959,50,-0.3247
ENSG00000115252,PDE1A,11,-2.2222,20,-1.4123,7,-2.8727,34,-0.5840,90,2.27725
ENSG00000077232,DNAJC10,106,1.21390,14,-2.0454,22,-1.3901,26,-1.1438,70,0.71886
ENSG00000061676,NCKAP1,11,-4.1836,6,-5.1331,107,-0.9035,136,-0.5304,351,2.42339
ENSG00000065548,ZC3H15,145,0.18267,20,-2.8738,33,-2.1221,89,-0.6192,208,1.52871
ENSG00000138448,ITGAV,226,1.86805,85,-0.0008,123,0.63417,34,-1.4624,43,-1.4413
ENSG00000144369,FAM171B,11,-2.9857,0,-6.8446,95,0.25266,74,-0.1684,131,1.52330
ENSG00000128699,ORMDL1,89,1.08273,32,-0.6868,39,-0.3549,19,-1.4600,54,0.25828
ENSG00000151690,MFSD6,27,-1.4414,61,-0.1460,27,-1.4002,51,-0.4326,100,1.25749
ENSG00000115419,GLS,11,-3.8951,0,-8.7829,79,-1.0689,86,-0.9239,299,2.74595
ENSG00000115415,STAT1,11,-2.7391,38,-0.9507,47,-0.6240,28,-1.4115,120,1.92198
ENSG00000144339,TMEFF2,11,-3.3636,52,-1.1382,42,-1.4794,41,-1.5010,200,2.43014
ENSG00000196950,SLC39A10,11,-3.4782,3,-5.0748,134,0.26232,73,-0.7389,195,1.79879
ENSG00000197121,PGAP1,11,-2.1763,0,-6.8997,44,-0.1272,30,-0.7379,82,1.92257
ENSG00000115524,SF3B1,296,1.87923,58,-1.0538,12,-3.3259,39,-1.6396,124,0.29074
ENSG00000144381,HSPD1,64,-1.2550,63,-1.2854,174,0.35613,81,-0.8931,202,1.07590
ENSG00000115541,HSPE1,262,0.55080,83,-1.3182,189,-0.0128,125,-0.6841,225,0.44598
ENSG00000115540,MOB4,601,3.40991,3,-5.3849,74,-0.9532,31,-2.2727,76,-1.2144
ENSG00000178074,C2orf69,11,-1.7145,28,-0.3440,30,-0.2459,31,-0.1701,47,0.90068
ENSG00000196141,SPATS2L,11,-2.0354,18,-1.3605,1,-5.4536,34,-0.3895,79,2.26911
ENSG00000082153,BZW1,11,-2.8127,32,-1.2849,12,-2.7314,82,0.19710,125,1.83474
ENSG00000013441,CLK1,11,-2.0093,61,0.62721,87,1.29640,21,-1.1067,39,-0.2107
ENSG00000155744,FAM126B,11,-1.7693,0,-6.7087,76,1.35237,22,-0.8175,48,0.80332
ENSG00000119013,NDUFB3,12,-3.3557,38,-1.6730,84,-0.4488,90,-0.3196,182,1.69062
ENSG00000115993,TRAK2,11,-3.2011,349,2.71515,171,1.04715,36,-1.5249,33,-2.1018
ENSG00000116030,SUMO1,14,-2.9674,55,-0.9455,72,-0.5205,88,-0.1826,153,1.41950
ENSG00000055044,NOP58,11,-1.7633,26,-0.5062,37,0.05614,31,-0.2256,48,0.85554
ENSG00000204217,BMPR2,184,1.08489,0,-8.1720,23,-2.2717,87,-0.2349,136,0.88554
ENSG00000163596,ICA1L,11,-1.6242,0,-6.5711,52,0.81178,25,-0.4105,47,1.05549
ENSG00000138443,ABI2,11,-3.5861,43,-1.6773,148,0.29958,118,-0.0904,183,1.19040
ENSG00000023228,NDUFS1,11,-3.3420,13,-3.1408,138,0.47798,74,-0.5666,166,1.47434
ENSG00000114942,EEF1B2,563,-0.3557,1246,1.03918,1837,1.85444,341,-1.1497,299,-1.7365
ENSG00000114948,ADAM23,11,-2.4450,0,-7.3603,18,-1.7948,34,-0.8206,112,2.77782
ENSG00000188674,C2orf80,11,-2.1116,0,-7.0404,1,-5.3920,41,-0.1533,88,2.67538
ENSG00000078018,MAP2,47,-3.6778,8,-6.2509,211,-1.4594,1294,1.68952,713,0.86997
ENSG00000144406,UNC80,11,-2.2474,0,-7.1710,21,-1.3427,49,-0.0291,89,2.10080
ENSG00000115365,LANCL1,213,0.50183,146,-0.1431,37,-2.2778,94,-0.8548,208,0.76485
ENSG00000178568,ERBB4,95,0.05451,7,-3.8901,18,-2.5486,46,-1.1228,160,1.94324
ENSG00000144451,SPAG16,12,-1.8878,72,1.07274,98,1.71909,38,-0.0597,19,-1.5388
ENSG00000138363,ATIC,11,-1.6719,17,-1.0844,16,-1.1877,23,-0.6062,56,1.71079
ENSG00000115414,FN1,658,3.09009,5,-5.0956,380,1.62417,56,-1.6590,7,-5.2773
ENSG00000079246,XRCC5,255,1.13098,56,-1.4136,49,-1.6219,59,-1.3411,178,0.76661
ENSG00000260804,LINC01963,11,-1.3466,21,-0.3945,3,-3.1084,20,-0.4955,45,1.64634
ENSG00000197756,RPL37A,2515,-0.3027,7948,1.85502,4687,0.77426,2188,-0.5287,1263,-1.7780
ENSG00000115461,IGFBP5,816,3.51243,34,-2.5666,294,0.89168,25,-2.9807,25,-3.5451
ENSG00000163466,ARPC2,452,1.68728,40,-2.3796,156,-0.2781,109,-0.8500,178,-0.0849
ENSG00000127837,AAMP,30,-1.4640,3,-4.6383,115,0.74615,42,-0.9491,112,1.23535
ENSG00000127838,PNKD,377,1.31249,47,-2.1157,132,-0.5450,96,-1.0443,212,0.37418
ENSG00000171450,CDK5R2,11,-3.8611,22,-2.9045,76,-1.0969,204,0.53776,245,1.63594
ENSG00000144567,RETREG2,11,-4.4297,47,-2.4181,109,-1.1324,184,-0.3082,400,2.18113
ENSG00000158552,ZFAND2B,11,-1.6991,54,0.78933,26,-0.4480,32,-0.0999,39,0.32319
ENSG00000198925,ATG9A,11,-2.3736,55,0.02682,21,-1.4736,48,-0.2081,81,1.25136
ENSG00000127824,TUBA4A,11,-4.4447,1,-7.5710,53,-2.2403,244,0.14287,420,2.43352
ENSG00000135924,DNAJB2,11,-4.3943,529,1.68166,141,-0.6950,170,-0.3940,221,0.05454
ENSG00000054356,PTPRN,11,-4.6528,10,-4.8944,122,-1.2016,213,-0.3203,484,2.43783
ENSG00000123989,CHPF,11,-2.7172,16,-2.2079,14,-2.4244,64,-0.1062,124,2.20988
ENSG00000124006,OBSL1,158,1.44717,21,-1.9284,72,-0.0039,39,-0.9874,71,-0.0179
ENSG00000114923,SLC4A3,216,1.27573,0,-8.2658,43,-1.4375,83,-0.4225,136,0.66599
ENSG00000116106,EPHA4,11,-2.8275,5,-3.9551,20,-2.0623,32,-1.3368,150,3.10913
ENSG00000163082,SGPP2,97,1.71002,19,-1.1747,19,-1.1039,14,-1.6383,42,0.15816
ENSG00000116120,FARSB,11,-2.7408,0,-7.6497,37,-0.9883,36,-1.0516,134,2.63146
ENSG00000123983,ACSL3,158,0.28484,19,-2.9372,67,-1.0978,62,-1.2269,209,1.44465
ENSG00000171951,SCG2,3924,4.02507,0,-11.102,35,-4.6324,77,-3.5007,444,-1.1850
ENSG00000135919,SERPINE2,89,0.49514,23,-1.7035,162,1.65639,76,0.20858,40,-1.1303
ENSG00000036257,CUL3,11,-1.9704,0,-6.8965,24,-0.8373,52,0.41127,67,1.57652
ENSG00000168958,MFF,11,-2.8213,40,-0.9820,45,-0.8065,49,-0.6458,123,1.74830
ENSG00000173744,AGFG1,11,-1.4722,20,-0.6547,1,-4.8608,41,0.57069,45,1.26694
ENSG00000153820,SPHKAP,11,-1.8699,0,-6.8072,1,-5.2936,26,-0.6618,78,2.97918
ENSG00000153823,PID1,11,-2.0060,0,-6.9361,59,0.56911,30,-0.5709,65,1.36988
ENSG00000187957,DNER,12,-5.4004,149,-1.8032,114,-2.2087,127,-2.0470,958,3.24797
ENSG00000153827,TRIP12,11,-2.5077,0,-7.4162,131,1.45843,44,-0.4874,76,0.70552
ENSG00000135932,CAB39,11,-2.8385,72,-0.0492,16,-2.3651,58,-0.4098,121,1.60800
ENSG00000135916,ITM2C,12,-5.1832,155,-1.4048,495,0.47691,337,-0.1809,543,1.11981
ENSG00000204128,C2orf72,143,2.66218,20,-1.0955,2,-4.2990,38,-0.0560,24,-1.0367
ENSG00000173692,PSMD1,198,0.33117,112,-0.6159,36,-2.3517,127,-0.4075,223,0.91238
ENSG00000115053,NCL,358,0.44166,484,0.99572,242,-0.2272,130,-1.2094,242,-0.3273
ENSG00000187514,PTMA,3215,1.68471,2479,1.14295,1824,0.56591,525,-1.4632,390,-2.3635
ENSG00000135930,EIF4E2,11,-2.1390,3,-4.1256,1,-5.4951,20,-1.2847,96,3.37866
ENSG00000115468,EFHD1,12,-2.8770,277,2.65124,74,-0.0655,32,-1.3883,48,-1.0265
ENSG00000182600,SNORC,11,-3.9387,416,1.84865,373,1.60283,150,-0.0899,52,-2.1722
ENSG00000066248,NGEF,11,-2.5374,0,-7.4495,49,-0.3489,56,-0.1257,102,1.79851
ENSG00000188042,ARL4C,11,-3.2366,0,-8.1357,15,-2.8462,46,-1.2051,203,3.46060
ENSG00000157985,AGAP1,11,-2.7666,147,1.32911,64,-0.1782,90,0.41343,61,-0.3471
ENSG00000198612,COPS8,11,-3.2079,33,-1.6888,83,-0.2283,100,0.06897,148,1.37049
ENSG00000124831,LRRFIP1,80,0.75927,6,-3.2817,93,1.04944,32,-0.7488,50,-0.0719
ENSG00000132329,RAMP1,11,-2.7529,25,-1.6081,48,-0.6069,96,0.53250,103,1.19002
ENSG00000184182,UBE2F,11,-1.6802,0,-6.5099,13,-1.4852,59,0.95922,52,1.29427
ENSG00000132323,ILKAP,37,-0.1828,35,-0.2733,37,-0.1909,38,-0.1517,48,0.37424
ENSG00000144485,HES6,31,-1.1335,58,-0.1385,161,1.75546,44,-0.6098,50,-0.5461
ENSG00000065802,ASB1,11,-1.8584,86,1.48130,25,-0.6750,34,-0.2110,37,-0.0618
ENSG00000130414,NDUFA10,34,-1.8721,82,-0.5251,232,1.29526,95,-0.2997,118,0.08529
ENSG00000172428,COPS9,476,-0.0950,394,-0.4055,591,0.27112,557,0.16940,503,-0.0035
ENSG00000063660,GPC1,11,-3.6622,3,-5.5652,23,-2.6568,92,-0.5763,262,3.00082
ENSG00000130294,KIF1A,11,-5.6340,567,0.18318,382,-0.4718,584,0.23472,673,0.79988
ENSG00000115685,PPP1R7,11,-3.1085,64,-0.5402,74,-0.3004,92,0.04975,128,1.07183
ENSG00000115677,HDLBP,11,-3.5173,81,-0.6107,258,1.43422,116,-0.0314,120,0.04667
ENSG00000168385,SEPTIN2,12,-3.2149,215,1.46549,192,1.23659,89,-0.1433,57,-1.1387
ENSG00000115694,STK25,167,0.17184,38,-2.1295,79,-1.0383,126,-0.3014,216,1.06672
ENSG00000176720,BOK,11,-2.7964,360,3.86720,73,0.01689,16,-2.3404,15,-2.8918
ENSG00000176946,THAP4,11,-1.7227,0,-6.6641,30,-0.2637,28,-0.3386,58,1.72042
ENSG00000168397,ATG4B,93,0.41595,66,-0.1767,38,-1.0314,47,-0.7151,89,0.54225
ENSG00000134121,CHL1,106,-1.0400,19,-3.5760,3,-5.9732,98,-1.1740,399,2.80534
ENSG00000113851,CRBN,11,-1.9735,20,-1.1778,43,0.05672,21,-1.0530,65,1.42751
ENSG00000150995,ITPR1,11,-2.2640,0,-7.1873,1,-5.6729,41,-0.3511,100,2.87837
ENSG00000134108,ARL8B,11,-3.2581,1,-6.0255,52,-1.0263,111,0.18487,173,1.96491
ENSG00000196220,SRGAP3,11,-2.2535,0,-7.1749,117,1.58354,40,-0.3453,60,0.50732
ENSG00000156959,LHFPL4,11,-1.3673,0,-6.3342,1,-4.8250,25,-0.1905,52,2.45113
ENSG00000134072,CAMK1,11,-1.9787,8,-2.5410,39,-0.1275,43,0.05110,64,1.32067
ENSG00000171148,TADA3,94,-0.3666,27,-2.2530,54,-1.2345,99,-0.2822,182,1.40469
ENSG00000241553,ARPC4,746,2.43199,124,-0.9593,73,-1.7683,130,-0.8836,167,-0.6854
ENSG00000156990,RPUSD3,11,-1.6903,12,-1.5636,2,-4.3090,26,-0.4414,63,2.23991
ENSG00000163703,CRELD1,11,-2.3741,0,-7.2898,38,-0.5741,33,-0.8110,99,2.24403
ENSG00000163704,PRRT3,11,-1.7217,20,-0.8887,1,-4.7072,33,-0.1005,60,1.83866
ENSG00000125037,EMC3,11,-2.5235,12,-2.4141,98,0.86662,27,-1.2492,90,1.26345
ENSG00000254999,BRK1,274,0.60400,17,-3.6582,205,0.09386,124,-0.7194,245,0.65754
ENSG00000157014,TATDN2,81,1.32430,17,-1.3421,58,0.69702,30,-0.4205,29,-0.6697
ENSG00000157020,SEC13,107,1.94515,32,-0.3265,1,-5.2055,23,-0.8531,36,-0.1530
ENSG00000157087,ATP2B2,11,-4.0103,0,-8.8988,22,-3.0582,130,-0.4001,332,3.00612
ENSG00000157103,SLC6A1,36,-3.9237,21,-4.7065,220,-1.2523,146,-1.8809,983,3.21079
ENSG00000144560,VGLL4,11,-1.9888,13,-1.7826,77,1.09535,36,-0.2562,52,0.57936
ENSG00000157152,SYN2,12,-5.1618,0,-8.8521,52,-3.0904,259,-0.6561,796,3.29179
ENSG00000132155,RAF1,124,1.06760,39,-0.8837,32,-1.1999,22,-1.7277,86,0.66215
ENSG00000144713,RPL32,3363,0.69152,5108,1.51164,3483,0.75619,1448,-0.7299,818,-2.0337
ENSG00000144711,IQSEC1,12,-3.5971,36,-1.9598,31,-2.1618,189,0.71253,204,1.60257
ENSG00000163517,HDAC11,11,-2.8054,144,1.24191,97,0.49786,54,-0.4889,67,-0.1860
ENSG00000170860,LSM3,226,1.01638,75,-0.8532,235,1.09095,67,-1.0491,98,-0.6272
ENSG00000225733,FGD5-AS1,153,0.24346,131,-0.0177,229,0.97619,115,-0.2367,100,-0.6524
ENSG00000131368,MRPS25,11,-2.6071,5,-3.7171,105,0.87961,49,-0.4350,92,1.09949
ENSG00000131381,RBSN,147,1.92715,56,0.05540,8,-2.8289,49,-0.1569,39,-0.7294
ENSG00000131370,SH3BP5,11,-2.4281,104,1.08908,31,-0.9392,40,-0.5633,69,0.57031
ENSG00000131374,TBC1D5,12,-2.3725,30,-0.9449,73,0.49399,54,-0.0183,71,0.74970
ENSG00000182568,SATB1,11,-2.7806,58,-0.3398,3,-4.5979,83,0.25204,115,1.55261
ENSG00000144566,RAB5A,11,-2.8152,128,0.98868,18,-2.1627,66,-0.1822,96,0.78860
ENSG00000151789,ZNF385D,255,2.32423,13,-2.8153,1,-6.2475,30,-1.5553,87,0.21896
ENSG00000182247,UBE2E2,117,1.23285,27,-1.2662,47,-0.3865,44,-0.4831,60,0.03267
ENSG00000170142,UBE2E1,167,1.53970,83,0.21227,126,0.98015,43,-0.8595,30,-1.7705
ENSG00000197885,NKIRAS1,11,-2.1845,14,-1.8675,3,-3.7991,20,-1.3762,95,2.90395
ENSG00000174748,RPL15,1372,0.41374,1171,0.13923,1578,0.66363,700,-0.7054,910,-0.4048
ENSG00000174738,NR1D2,37,0.18781,28,-0.2675,35,0.09142,19,-0.8942,37,0.33278
ENSG00000151090,THRB,11,-2.0294,0,-6.9589,38,-0.2159,51,0.30790,67,1.39076
ENSG00000077097,TOP2B,11,-3.3598,64,-0.8284,79,-0.4858,50,-1.2028,180,1.80891
ENSG00000163512,AZI2,11,-2.1180,1,-4.9128,56,0.33424,45,-0.0337,69,1.26942
ENSG00000163527,STT3B,34,-0.5031,30,-0.6957,72,0.74123,34,-0.5191,52,0.29613
ENSG00000152642,GPD1L,11,-2.3145,35,-0.6455,28,-0.9705,25,-1.1670,88,1.80503
ENSG00000144635,DYNC1LI1,11,-2.4014,0,-7.3109,40,-0.5088,25,-1.2639,103,2.40268
ENSG00000170275,CRTAP,194,1.20493,127,0.41404,220,1.46285,41,-1.3990,38,-1.9088
ENSG00000153558,FBXL2,11,-1.7005,0,-6.6466,11,-1.7611,7,-2.3842,71,3.18012
ENSG00000153560,UBP1,11,-1.3095,0,-6.2435,25,-0.0664,41,0.76354,36,0.86262
ENSG00000163539,CLASP2,11,-3.7659,182,0.44205,60,-1.3584,99,-0.5750,211,1.25527
ENSG00000170248,PDCD6IP,334,2.59035,24,-2.1104,80,-0.2813,15,-2.7923,70,-0.6869
ENSG00000172995,ARPP21,11,-2.8276,0,-7.7363,12,-2.7781,76,0.04604,139,2.46746
ENSG00000178567,EPM2AIP1,11,-2.2289,38,-0.4389,19,-1.4549,40,-0.3366,78,1.51767
ENSG00000144674,GOLGA4,102,0.62273,135,1.15364,41,-0.8800,34,-1.1892,62,-0.3272
ENSG00000060971,ACAA1,137,1.17090,14,-2.4622,82,0.24241,49,-0.5982,72,0.03143
ENSG00000114742,WDR48,11,-1.5004,0,-5.5079,20,-0.6557,38,0.37721,47,1.41787
ENSG00000168028,RPSA,726,-0.0105,1277,0.99751,1001,0.54483,540,-0.4986,524,-0.7578
ENSG00000168314,MOBP,11,-6.7456,6776,5.47554,629,-0.9029,164,-2.9340,36,-5.7129
ENSG00000170011,MYRIP,11,-1.3848,21,-0.4782,33,0.28720,28,-0.0070,34,0.54140
ENSG00000114784,EIF1B,118,-0.4878,33,-2.4235,81,-1.0806,87,-0.9804,265,1.72583
ENSG00000188846,RPL14,913,0.59321,571,-0.2145,1177,1.06782,433,-0.6624,484,-0.6770
ENSG00000168036,CTNNB1,310,0.59021,161,-0.5100,225,0.03297,147,-0.6559,233,0.14482
ENSG00000182606,TRAK1,11,-2.4779,2,-5.0183,57,-0.0239,32,-0.9759,102,1.97614
ENSG00000187094,CCK,319,-3.6375,0,-13.274,23,-7.4461,387,-3.3522,7803,5.41791
ENSG00000114853,ZBTB47,244,1.20347,214,0.94255,109,-0.2285,92,-0.5010,73,-1.1689
ENSG00000010282,HHATL,11,-2.7001,288,3.20359,60,-0.1924,39,-0.8657,25,-1.9953
ENSG00000181061,HIGD1A,76,-1.2432,86,-1.0580,138,-0.3029,190,0.22995,224,0.86641
ENSG00000144647,POMGNT2,11,-1.2060,12,-1.1591,16,-0.6978,23,-0.1329,37,1.23301
ENSG00000163788,SNRK,11,-2.2332,8,-2.6695,25,-1.0790,20,-1.3957,93,2.48407
ENSG00000163807,KIAA1143,11,-1.2804,0,-6.2399,16,-0.8015,32,0.36336,41,1.43520
ENSG00000249992,TMEM158,224,1.94326,0,-7.8759,23,-1.9933,42,-1.0443,94,0.37895
ENSG00000211456,SACM1L,11,-2.1245,17,-1.5123,62,0.52413,30,-0.6862,67,1.12615
ENSG00000160799,CCDC12,231,2.39941,12,-2.6961,36,-1.0605,41,-0.8745,57,-0.4798
ENSG00000076201,PTPN23,11,-1.3660,0,-6.3168,3,-3.0110,33,0.29720,48,1.97657
ENSG00000114650,SCAP,11,-2.0513,22,-1.0768,52,0.30529,40,-0.1294,60,0.91110
ENSG00000114646,CSPG5,11,-3.6617,8,-4.2332,78,-0.8372,93,-0.5560,243,2.33586
ENSG00000173473,SMARCC1,11,-1.9208,137,2.51362,65,0.85539,39,-0.0439,9,-2.7652
ENSG00000132153,DHX30,404,1.87096,63,-1.4058,42,-1.9978,66,-1.3269,163,0.18213
ENSG00000047849,MAP4,202,-1.3775,1591,2.43082,468,-0.0405,302,-0.7553,265,-1.2710
ENSG00000164050,PLXNB1,11,-3.0062,270,2.35484,139,0.90298,49,-0.8555,38,-1.6073
ENSG00000232112,TMA7,243,-1.1486,330,-0.6691,925,1.11644,465,-0.1136,507,0.04540
ENSG00000164054,SHISA5,756,2.82966,19,-3.5694,138,-0.5912,91,-1.2463,129,-0.9575
ENSG00000010256,UQCRC1,94,-1.4873,70,-1.9223,133,-0.9545,159,-0.6662,407,1.83200
ENSG00000213672,NCKIPSD,11,-2.2659,11,-2.3775,1,-5.6827,44,-0.2171,95,2.47713
ENSG00000068745,IP6K2,11,-2.3604,0,-7.2813,20,-1.5124,30,-0.9338,105,2.72372
ENSG00000177479,ARIH2,11,-1.6097,0,-6.5639,8,-2.0631,25,-0.4583,61,2.41439
ENSG00000178467,P4HTM,11,-3.1351,1,-5.9016,90,-0.0145,57,-0.7699,159,1.98415
ENSG00000178252,WDR6,228,1.51468,86,-0.2598,44,-1.3145,48,-1.1781,99,-0.0280
ENSG00000178057,NDUFAF3,85,-0.5701,67,-0.9452,111,-0.1279,69,-0.8974,169,1.02981
ENSG00000178035,IMPDH2,11,-2.4343,68,0.30545,49,-0.2314,33,-0.8421,78,0.93964
ENSG00000198218,QRICH1,211,2.75671,4,-4.0114,4,-3.9891,21,-1.5637,52,-0.1922
ENSG00000172053,QARS,11,-2.1212,44,-0.0736,93,1.28220,28,-0.7913,48,0.12617
ENSG00000067560,RHOA,483,0.79359,392,0.41837,530,0.96853,151,-1.1412,199,-0.9654
ENSG00000145022,TCTA,29,-0.4361,38,-0.0123,8,-2.3262,28,-0.5348,55,1.07966
ENSG00000145029,NICN1,11,-1.8435,0,-6.7790,26,-0.6179,40,0.09847,63,1.67004
ENSG00000173402,DAG1,11,-1.9353,45,0.17554,7,-2.5646,27,-0.6652,64,1.48481
ENSG00000164061,BSN,11,-3.5090,0,-8.4019,44,-1.5545,136,0.25021,210,2.12548
ENSG00000164062,APEH,64,0.24794,0,-7.3124,79,0.62628,52,-0.0905,64,0.37908
ENSG00000176095,IP6K1,11,-2.5970,31,-1.1252,53,-0.2776,79,0.38440,89,1.01599
ENSG00000164076,CAMKV,11,-4.2597,8,-4.6841,97,-1.1380,192,-0.0492,357,2.20603
ENSG00000164077,MON1A,11,-1.4672,11,-1.5294,1,-4.7614,30,0.01068,51,1.91423
ENSG00000004534,RBM6,166,2.35691,83,0.85306,14,-1.9972,23,-1.2460,24,-1.5641
ENSG00000003756,RBM5,161,1.29420,40,-1.0731,76,-0.0795,34,-1.3205,81,0.05343
ENSG00000114353,GNAI2,293,0.81989,188,0.03690,417,1.52423,137,-0.4770,84,-1.6243
ENSG00000012171,SEMA3B,11,-2.3876,248,3.43231,95,0.97688,19,-1.6738,3,-4.6133
ENSG00000114383,TUSC2,11,-2.8673,39,-1.0722,38,-1.0921,93,0.34650,117,1.35182
ENSG00000088538,DOCK3,11,-2.7175,3,-4.6546,91,0.49625,62,-0.1607,104,1.29938
ENSG00000259956,RBM15B,11,-1.3190,0,-6.2822,60,1.49176,30,0.19084,28,0.16207
ENSG00000164081,TEX264,11,-1.7984,15,-1.3988,27,-0.4705,25,-0.6100,59,1.56272
ENSG00000090097,PCBP4,11,-2.0739,170,2.84056,3,-3.7786,32,-0.5297,31,-0.7919
ENSG00000248487,ABHD14A,129,0.38087,16,-2.8113,74,-0.5457,34,-1.7332,157,1.29720
ENSG00000162244,RPL29,1676,0.83825,1810,0.98333,1576,0.72415,675,-0.7093,521,-1.4601
ENSG00000247596,TWF2,168,1.99265,0,-7.4337,39,-0.7033,25,-1.3826,63,0.10994
ENSG00000164091,WDR82,201,0.91781,21,-2.6420,33,-2.0277,133,0.17575,150,0.62790
ENSG00000163930,BAP1,11,-2.9471,0,-7.8505,141,1.00824,138,0.95940,90,0.31280
ENSG00000010322,NISCH,71,-1.2985,23,-2.9789,154,-0.0659,184,0.23472,230,1.08791
ENSG00000168273,SMIM4,13,-1.3567,8,-2.0041,79,1.74960,32,0.02201,29,-0.1993
ENSG00000114902,SPCS1,227,0.72489,63,-1.3697,92,-0.7869,79,-1.0230,196,0.76039
ENSG00000163931,TKT,329,2.06427,45,-1.4606,51,-1.2922,66,-0.8745,103,-0.2599
ENSG00000113811,SELENOK,11,-2.9991,61,-0.4996,110,0.48381,70,-0.2873,109,0.79203
ENSG00000187672,ERC2,11,-1.9969,1,-5.3254,1,-5.4189,65,0.77042,72,1.85389
ENSG00000163947,ARHGEF3,11,-1.9695,0,-6.8989,20,-1.1749,25,-0.8335,78,2.44699
ENSG00000157500,APPL1,11,-1.8176,4,-3.1379,59,0.79871,29,-0.4088,52,0.99984
ENSG00000168374,ARF4,304,2.15570,11,-3.4114,59,-0.8849,30,-1.8771,102,0.02157
ENSG00000163686,ABHD6,51,0.59752,17,-1.2234,1,-5.2055,20,-0.9446,55,1.29414
ENSG00000168297,PXK,12,-2.5930,218,2.50641,74,0.26442,23,-1.5845,40,-1.0398
ENSG00000168291,PDHB,11,-2.9526,36,-1.2802,28,-1.6297,49,-0.8009,146,2.21005
ENSG00000168309,FAM107A,420,-0.5393,603,0.05573,1593,1.94029,630,0.13083,279,-1.5400
ENSG00000114405,C3orf14,246,1.91692,0,-8.0316,1,-6.5284,66,-0.5097,107,0.45259
ENSG00000163618,CADPS,11,-3.7868,0,-8.5783,40,-1.9818,95,-0.6610,283,2.93791
ENSG00000163630,SYNPR,842,1.46767,0,-10.095,32,-3.7709,103,-2.0503,564,1.20510
ENSG00000163634,THOC7,59,-0.8012,24,-2.1786,95,-0.0398,57,-0.8683,149,1.33376
ENSG00000163636,PSMD6,142,1.59107,0,-7.4504,38,-0.7590,23,-1.5242,73,0.53254
ENSG00000163637,PRICKLE2,176,1.95085,0,-7.5238,32,-1.1072,44,-0.5988,65,0.04540
ENSG00000151276,MAGI1,11,-2.3035,16,-1.8196,55,0.10692,41,-0.3871,80,1.35301
ENSG00000144741,SLC25A26,191,2.69402,0,-7.2344,1,-5.7327,23,-1.2788,50,-0.0945
ENSG00000144744,UBA3,11,-1.7616,35,-0.0473,1,-5.2010,30,-0.3165,58,1.58094
ENSG00000144746,ARL6IP5,173,-0.1019,81,-1.3114,204,0.16859,72,-1.4833,253,0.93193
ENSG00000114861,FOXP1,85,1.10585,62,0.51127,50,0.16268,37,-0.3361,29,-1.0185
ENSG00000163412,EIF4E3,182,1.80609,73,0.05338,93,0.47928,46,-0.6805,33,-1.5705
ENSG00000170837,GPR27,11,-1.5442,67,1.41088,31,-0.0099,36,0.26786,24,-0.6085
ENSG00000185008,ROBO2,11,-2.3305,0,-7.2483,17,-1.7532,15,-1.9314,108,3.26047
ENSG00000175161,CADM2,11,-4.1388,69,-1.5333,83,-1.2489,183,0.01708,308,1.82332
ENSG00000083937,CHMP2B,11,-2.5212,30,-1.1022,65,0.12557,31,-1.0535,94,1.44699
ENSG00000163320,CGGBP1,11,-2.6059,30,-1.2085,100,0.79066,56,-0.2061,83,0.73993
ENSG00000269028,MTRNR2L12,2834,-1.4393,10816,0.76695,11172,0.82727,13233,1.15241,3632,-1.3891
ENSG00000080822,CLDND1,11,-4.8009,1490,4.10843,140,-1.1460,102,-1.6355,87,-2.3123
ENSG00000184220,CMSS1,21,-1.4428,15,-1.9155,34,-0.6955,50,-0.0898,82,1.44468
ENSG00000114021,NIT2,11,-1.4228,3,-3.1512,7,-2.1821,20,-0.5992,53,2.31371
ENSG00000154174,TOMM70,114,0.59295,27,-1.7215,6,-3.9369,46,-0.9033,125,1.36185
ENSG00000114354,TFG,11,-2.1484,15,-1.7963,12,-2.1258,32,-0.6000,85,2.25906
ENSG00000081154,PCNP,11,-3.6767,163,0.35795,236,1.03455,97,-0.5017,139,0.13309
ENSG00000114391,RPL24,958,0.15741,1683,1.18831,1309,0.70893,559,-0.7266,534,-1.0761
ENSG00000144815,NXPE3,11,-1.5833,93,2.07817,1,-4.3459,17,-0.9981,33,0.12027
