Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to9,Feature log2 fold change topic 5to9
ENSG00000179403,VWA1,117,1.59571,75,0.92187,47,-0.0104,22,-1.7996
ENSG00000160072,ATAD3B,1,-3.4862,16,0.50109,5,-1.3227,15,0.59302
ENSG00000197785,ATAD3A,10,-1.1340,15,-0.5893,32,0.75469,23,0.33768
ENSG00000205090,TMEM240,45,-0.7469,53,-0.5629,90,0.36007,82,0.44813
ENSG00000160075,SSU72,160,-0.0749,160,-0.0855,177,0.09065,170,0.05120
ENSG00000228594,FNDC10,35,-0.5244,40,-0.3720,58,0.26788,53,0.31362
ENSG00000272106,AL691432.2,26,-0.5204,36,-0.0547,50,0.50354,37,-0.0115
ENSG00000197530,MIB2,60,0.59307,35,-0.3140,37,-0.1896,42,0.00088
ENSG00000189339,SLC35E2B,29,-0.7870,46,-0.0666,46,-0.0289,52,0.31712
ENSG00000215790,SLC35E2A,18,-0.6372,28,-0.0126,30,0.11654,29,0.17670
ENSG00000008130,NADK,35,-0.1359,37,-0.0327,29,-0.4011,40,0.22150
ENSG00000078369,GNB1,394,-0.2460,419,-0.1689,546,0.28270,472,0.08479
ENSG00000187730,GABRD,66,-1.5714,124,-0.6936,76,-1.3733,252,1.36864
ENSG00000067606,PRKCZ,114,-1.0233,197,-0.1974,291,0.47055,235,0.23284
ENSG00000162585,FAAP20,90,0.70996,70,0.31690,61,0.04242,48,-0.5898
ENSG00000157933,SKI,58,0.32341,54,0.23615,74,0.72934,38,-0.6623
ENSG00000157916,RER1,65,-0.3395,80,-0.0048,73,-0.1534,85,0.18781
ENSG00000157911,PEX10,28,-0.5874,45,0.17501,25,-0.7831,45,0.33302
ENSG00000149527,PLCH2,17,-1.2275,33,-0.2208,23,-0.7094,45,0.77497
ENSG00000157881,PANK4,13,-0.4259,17,-0.0464,14,-0.3224,19,0.30700
ENSG00000197921,HES5,26,-1.1120,91,1.04295,55,0.02344,45,-0.5413
ENSG00000272449,AL139246.5,4,-1.8620,15,0.20363,7,-1.0068,16,0.63902
ENSG00000157873,TNFRSF14,35,1.44013,14,-0.1426,6,-1.2989,13,-0.3636
ENSG00000157870,PRXL2B,74,-0.4746,79,-0.4080,132,0.47471,106,0.21688
ENSG00000177133,PRDM16-DT,9,-1.3984,46,1.55868,19,-0.2561,16,-0.8890
ENSG00000158109,TPRG1L,117,-0.7308,157,-0.2934,238,0.41120,200,0.25320
ENSG00000116213,WRAP73,18,0.51656,14,0.17191,18,0.55658,10,-0.6142
ENSG00000130764,LRRC47,62,-0.3308,71,-0.1186,94,0.35132,77,0.04785
ENSG00000116198,CEP104,32,0.68870,15,-0.6234,16,-0.4885,23,0.22735
ENSG00000198912,C1orf174,2,-2.4100,14,0.23158,13,0.04594,14,0.33268
ENSG00000196581,AJAP1,27,-0.9120,37,-0.4514,27,-0.9087,60,0.91737
ENSG00000069424,KCNAB2,203,-0.6105,293,-0.0373,278,-0.1146,325,0.28138
ENSG00000116254,CHD5,105,-1.2049,204,-0.2013,285,0.36633,251,0.32798
ENSG00000116251,RPL22,662,0.64696,581,0.49778,366,-0.3291,371,-0.5628
ENSG00000116237,ICMT,54,-0.1243,45,-0.4433,21,-1.5283,71,0.77843
ENSG00000158292,GPR153,23,-0.0533,33,0.63182,5,-2.2491,24,0.02600
ENSG00000097021,ACOT7,84,-1.4483,152,-0.5996,214,0.00101,264,0.80807
ENSG00000215788,TNFRSF25,15,-0.7658,17,-0.6174,25,0.04238,29,0.63809
ENSG00000171680,PLEKHG5,23,-1.5361,47,-0.5050,40,-0.7034,82,1.03921
ENSG00000162408,NOL9,34,-0.5949,43,-0.2559,53,0.10091,55,0.33731
ENSG00000204859,ZBTB48,17,0.49881,10,-0.3330,11,-0.1263,12,0.03915
ENSG00000162413,KLHL21,21,-0.7951,37,0.12476,46,0.48622,34,-0.0541
ENSG00000116273,PHF13,32,0.27715,21,-0.4238,19,-0.5227,30,0.34056
ENSG00000041988,THAP3,24,0.06266,20,-0.2817,23,-0.0555,25,0.18445
ENSG00000007923,DNAJC11,23,-1.1193,34,-0.5668,60,0.41325,54,0.51562
ENSG00000171735,CAMTA1,157,-0.3636,194,-0.0276,190,-0.0564,207,0.17471
ENSG00000049245,VAMP3,75,1.49837,46,0.71599,16,-1.0660,21,-1.1316
ENSG00000049246,PER3,62,0.89810,44,0.36303,31,-0.2644,29,-0.6225
ENSG00000116288,PARK7,321,0.26858,328,0.35471,195,-0.5352,256,-0.1941
ENSG00000116285,ERRFI1,17,-0.1318,18,-0.1416,21,0.14863,19,0.08575
ENSG00000162426,SLC45A1,28,-0.6942,28,-0.7622,56,0.42959,50,0.50831
ENSG00000142599,RERE,71,-0.7085,116,0.06918,124,0.16640,116,0.11593
ENSG00000074800,ENO1,529,-0.4964,706,-0.0407,625,-0.2325,786,0.29357
ENSG00000171612,SLC25A33,18,-1.3227,63,0.76474,29,-0.6097,42,-0.0330
ENSG00000188807,TMEM201,3,-2.9481,18,-0.4035,31,0.51765,27,0.60065
ENSG00000171608,PIK3CD,11,-0.5855,8,-1.2463,19,0.25601,20,0.80372
ENSG00000171603,CLSTN1,532,-0.7258,519,-0.8492,1059,0.37672,990,0.59158
ENSG00000178585,CTNNBIP1,33,-0.1254,44,0.39204,59,0.82864,29,-0.6532
ENSG00000162441,LZIC,52,0.57653,38,0.03606,35,-0.0696,34,-0.2649
ENSG00000130939,UBE4B,24,-0.9605,33,-0.5619,81,0.98945,47,0.13580
ENSG00000054523,KIF1B,203,-0.7598,320,-0.0478,404,0.33865,342,0.13316
ENSG00000284642,AL139424.2,4,-2.1672,11,-0.7118,13,-0.4635,23,1.19669
ENSG00000142657,PGD,59,-0.0555,56,-0.1735,83,0.50932,59,-0.0937
ENSG00000241563,CORT,65,-0.2906,64,-0.3743,43,-0.9487,94,0.67281
ENSG00000160049,DFFA,18,-0.7195,40,0.63588,17,-0.8227,29,0.00245
ENSG00000142655,PEX14,21,-1.0004,26,-0.7843,55,0.48750,48,0.56983
ENSG00000120948,TARDBP,63,-0.3787,77,-0.0688,64,-0.3410,87,0.31363
ENSG00000271895,AL109811.2,24,1.22646,14,0.29603,19,0.82778,7,-1.3278
ENSG00000116649,SRM,122,-0.2031,110,-0.4186,111,-0.3603,159,0.49072
ENSG00000171824,EXOSC10,27,0.08630,22,-0.2294,27,0.09815,26,0.07808
ENSG00000198793,MTOR,48,-0.0496,42,-0.3136,56,0.19289,52,0.14556
ENSG00000204624,DISP3,33,1.34857,17,0.29238,1,-3.9801,13,-0.3711
ENSG00000116661,FBXO2,345,0.44575,365,0.63715,189,-0.5294,221,-0.5117
ENSG00000132879,FBXO44,79,-1.4000,129,-0.7197,282,0.62085,226,0.54402
ENSG00000116663,FBXO6,12,0.09137,12,0.09391,14,0.32000,10,-0.2421
ENSG00000116670,MAD2L2,28,-0.2514,23,-0.6090,23,-0.5658,40,0.69542
ENSG00000177674,AGTRAP,38,1.82606,22,1.00383,11,-0.3343,5,-1.9971
ENSG00000177000,MTHFR,24,0.23264,18,-0.2209,14,-0.5796,22,0.25026
ENSG00000011021,CLCN6,73,-0.3431,75,-0.3259,125,0.53646,93,0.09174
ENSG00000175206,NPPA,0,-3.7705,14,0.49346,21,1.06579,10,-0.3411
ENSG00000116685,KIAA2013,49,0.15348,36,-0.3464,49,0.17726,45,0.08829
ENSG00000083444,PLOD1,49,1.21636,19,-0.4031,24,0.01029,21,-0.4060
ENSG00000116688,MFN2,60,-1.0169,89,-0.4740,137,0.27413,133,0.50759
ENSG00000116691,MIIP,34,1.03965,12,-0.6741,27,0.64826,16,-0.4380
ENSG00000048707,VPS13D,40,-0.4640,45,-0.3259,84,0.72921,55,0.02391
ENSG00000162496,DHRS3,63,1.66640,33,0.60497,26,0.11458,13,-1.5870
ENSG00000116731,PRDM2,66,-0.1377,47,-0.7433,87,0.31125,80,0.37156
ENSG00000189337,KAZN,36,-0.1821,45,0.20178,51,0.39749,37,-0.2523
ENSG00000142634,EFHD2,55,-0.8911,30,-1.9343,625,4.31080,27,-2.7730
ENSG00000132906,CASP9,14,0.24304,12,0.06374,11,-0.0995,12,-0.1097
ENSG00000116138,DNAJC16,19,-0.7193,20,-0.7119,30,0.00615,36,0.69571
ENSG00000197312,DDI2,7,-1.7831,16,-0.7758,30,0.30676,31,0.81920
ENSG00000116786,PLEKHM2,50,-0.7406,84,0.07750,115,0.58995,78,-0.0882
ENSG00000065526,SPEN,53,0.81990,38,0.28735,20,-0.7073,28,-0.3820
ENSG00000116809,ZBTB17,15,-0.2904,26,0.67525,18,-0.0460,16,-0.4029
ENSG00000185519,FAM131C,14,-0.2422,18,0.12442,12,-0.5264,17,0.18579
ENSG00000288398,AL109627.1,4,-1.4722,19,1.22337,7,-0.6351,9,-0.4244
ENSG00000037637,FBXO42,18,-0.4755,21,-0.2456,22,-0.1728,27,0.40586
ENSG00000055070,SZRD1,47,0.83204,37,0.49916,23,-0.3676,23,-0.6581
ENSG00000157191,NECAP2,26,1.19842,19,0.79957,15,0.30259,7,-1.4670
ENSG00000219481,NBPF1,11,-0.2599,17,0.51068,4,-1.6445,14,0.13033
ENSG00000058453,CROCC,10,-0.6421,12,-0.4098,19,0.30635,17,0.35366
ENSG00000159363,ATP13A2,140,-0.3595,135,-0.4770,179,0.03094,199,0.43145
ENSG00000117118,SDHB,40,-1.0659,96,0.34400,56,-0.5698,87,0.26213
ENSG00000117115,PADI2,75,1.31453,64,1.26986,37,0.10536,14,-2.0136
ENSG00000179051,RCC2,15,-0.8259,19,-0.5633,26,0.00366,31,0.63977
ENSG00000074964,ARHGEF10L,25,0.23899,24,0.22635,18,-0.2878,20,-0.1599
ENSG00000117154,IGSF21,24,-1.7669,48,-0.8258,293,2.53661,56,-0.8746
ENSG00000159423,ALDH4A1,41,0.43533,51,0.96445,26,-0.2946,23,-0.8770
ENSG00000169991,IFFO2,14,0.10057,9,-0.5870,8,-0.7345,15,0.58466
ENSG00000127463,EMC1,26,-0.4680,34,-0.0364,39,0.20363,36,0.10468
ENSG00000053372,MRTO4,23,-0.7013,36,-0.0076,45,0.35118,37,0.08341
ENSG00000053371,AKR7A2,71,0.56498,60,0.31998,32,-0.7111,46,-0.2636
ENSG00000040487,SLC66A1,8,-0.7885,15,0.20968,19,0.55427,13,-0.1539
ENSG00000077549,CAPZB,196,-0.5540,224,-0.3940,380,0.51413,296,0.21193
ENSG00000173436,MICOS10,214,-0.3737,343,0.46038,307,0.21133,245,-0.3022
ENSG00000158747,NBL1,332,0.60575,194,-0.3100,498,1.33441,171,-0.8278
ENSG00000169914,OTUD3,0,-5.6107,14,-0.5890,33,0.84779,24,0.59774
ENSG00000162545,CAMK2N1,607,-0.8166,1083,0.11484,337,-1.7122,1212,0.63953
ENSG00000090432,MUL1,25,-0.0363,27,0.11371,19,-0.4255,26,0.08510
ENSG00000183114,FAM43B,6,-1.4892,7,-1.3205,104,4.01688,5,-2.4568
ENSG00000158828,PINK1,292,-0.5308,413,0.02695,478,0.26330,414,0.05207
ENSG00000244038,DDOST,14,-0.9363,28,0.11046,36,0.51807,26,-0.0258
ENSG00000117245,KIF17,13,-0.8316,10,-1.3969,25,0.15048,29,1.00261
ENSG00000189410,SH2D5,25,-0.3110,18,-0.9218,27,-0.2048,37,0.76275
ENSG00000127483,HP1BP3,185,0.26791,142,-0.1866,164,0.07406,156,-0.0193
ENSG00000075151,EIF4G3,81,-0.6870,118,-0.1082,141,0.19114,134,0.22430
ENSG00000117298,ECE1,88,2.20269,25,-0.1325,16,-0.7708,17,-1.1535
ENSG00000162551,ALPL,34,1.44050,13,-0.2331,37,1.61595,7,-1.7268
ENSG00000076864,RAP1GAP,61,-1.9550,141,-0.7817,417,1.09526,243,0.35676
ENSG00000090686,USP48,41,0.06480,43,0.14571,46,0.21585,37,-0.2212
ENSG00000218510,LINC00339,16,0.05075,12,-0.4376,15,-0.0831,17,0.29687
ENSG00000070831,CDC42,252,-0.1084,229,-0.3009,218,-0.3445,300,0.37346
ENSG00000173372,C1QA,93,2.72391,23,0.03524,5,-2.2726,12,-1.5718
ENSG00000159189,C1QC,42,1.84095,20,0.54431,6,-1.4162,9,-1.2033
ENSG00000173369,C1QB,53,1.65063,28,0.58792,11,-0.9423,13,-1.1730
ENSG00000133216,EPHB2,8,-0.5076,9,-0.3741,6,-0.9075,14,0.73963
ENSG00000004487,KDM1A,47,-0.3152,40,-0.6120,63,0.16556,65,0.43509
ENSG00000169641,LUZP1,29,-0.4871,40,0.05475,52,0.45127,38,-0.0713
ENSG00000125944,HNRNPR,99,-0.0895,102,-0.0523,122,0.24629,103,-0.0339
ENSG00000125945,ZNF436,15,-1.1076,17,-1.0244,37,0.24692,39,0.85161
ENSG00000249087,ZNF436-AS1,11,-0.0654,18,0.82717,5,-1.2704,11,-0.2778
ENSG00000117318,ID3,284,3.42674,64,0.29510,15,-1.9913,13,-2.9827
ENSG00000142676,RPL11,1143,1.46205,618,0.42306,340,-0.5991,348,-0.9634
ENSG00000011007,ELOA,17,-0.3943,20,-0.1447,32,0.65032,21,-0.0686
ENSG00000057757,PITHD1,119,-0.7207,155,-0.3504,190,0.01350,215,0.47312
ENSG00000011009,LYPLA2,39,-0.8110,40,-0.8509,71,0.13850,80,0.73776
ENSG00000117308,GALE,20,0.14683,19,0.13202,12,-0.6480,18,0.06185
ENSG00000117305,HMGCL,27,0.50734,20,0.01095,24,0.28273,18,-0.3588
ENSG00000179163,FUCA1,31,1.12119,13,-0.3819,11,-0.4985,15,-0.1769
ENSG00000189266,PNRC2,68,0.43108,60,0.23642,67,0.38648,44,-0.5329
ENSG00000188529,SRSF10,52,-0.0938,44,-0.3930,50,-0.1694,61,0.36252
ENSG00000001460,STPG1,3,-2.0424,10,-0.3638,19,0.69702,14,0.38660
ENSG00000001461,NIPAL3,29,-1.1110,54,-0.1764,82,0.52574,64,0.20897
ENSG00000133226,SRRM1,74,0.84473,39,-0.2228,48,0.13222,40,-0.3247
ENSG00000169504,CLIC4,164,2.58092,51,0.34470,16,-1.5150,20,-1.8012
ENSG00000117614,SYF2,133,1.45803,64,0.20618,42,-0.4804,43,-0.8217
ENSG00000117616,RSRP1,42,-0.5187,54,-0.1417,64,0.15164,62,0.21588
ENSG00000183726,TMEM50A,123,0.24011,101,-0.0804,61,-0.8666,113,0.22984
ENSG00000204178,MACO1,15,-1.0597,24,-0.3588,34,0.23182,33,0.46591
ENSG00000117643,MAN1C1,58,0.31238,32,-0.7237,11,-2.2334,60,0.84760
ENSG00000162430,SELENON,128,1.34529,62,0.10438,45,-0.4125,46,-0.6808
ENSG00000117640,MTFR1L,78,-0.0935,68,-0.3424,107,0.43267,84,0.06628
ENSG00000117632,STMN1,530,-1.0182,811,-0.4011,1296,0.40634,1134,0.39583
ENSG00000158008,EXTL1,37,-0.9638,59,-0.2561,120,0.95477,68,-0.0225
ENSG00000175087,PDIK1L,8,-1.1028,9,-0.9732,8,-1.0376,23,1.34548
ENSG00000142684,ZNF593,11,-1.1436,28,0.42057,34,0.70388,20,-0.3181
ENSG00000142669,SH3BGRL3,336,0.49852,226,-0.1734,501,1.20340,190,-0.7624
ENSG00000158062,UBXN11,13,-1.2100,25,-0.2467,18,-0.6733,35,0.77873
ENSG00000117682,DHDDS,22,-0.3171,24,-0.2170,33,0.31656,28,0.12485
ENSG00000198830,HMGN2,234,1.21784,145,0.43601,100,-0.2234,83,-0.9113
ENSG00000117713,ARID1A,45,-0.5117,53,-0.2735,56,-0.1663,70,0.43349
ENSG00000060642,PIGV,5,-1.6247,17,0.15866,6,-1.4353,19,0.73290
ENSG00000204160,ZDHHC18,30,-0.5109,27,-0.7972,50,0.28423,49,0.54617
ENSG00000142751,GPN2,22,-0.1186,21,-0.1568,29,0.36703,23,-0.0094
ENSG00000198746,GPATCH3,8,-0.6456,9,-0.5434,3,-1.8522,16,1.10311
ENSG00000090273,NUDC,144,-0.0528,156,0.08903,138,-0.1264,149,0.00630
ENSG00000253368,TRNP1,23,-1.4132,56,-0.0118,49,-0.2178,65,0.49133
ENSG00000090020,SLC9A1,31,-0.3506,22,-0.9836,52,0.48191,44,0.48225
ENSG00000142784,WDTC1,49,-0.0602,43,-0.2716,40,-0.3526,56,0.33797
ENSG00000186501,TMEM222,83,-0.2687,77,-0.4281,81,-0.3102,113,0.50351
ENSG00000158195,WASF2,86,2.22846,37,0.69645,14,-0.9355,11,-1.8855
ENSG00000126705,AHDC1,46,-0.2486,30,-1.0014,76,0.58085,60,0.39904
ENSG00000126709,IFI6,256,0.92287,154,0.07011,227,0.71672,108,-0.8633
ENSG00000009780,FAM76A,22,0.40948,18,0.04882,18,0.04942,16,-0.2356
ENSG00000117758,STX12,91,-0.1885,90,-0.2405,140,0.51244,102,-0.0026
ENSG00000117751,PPP1R8,30,-0.2497,34,-0.0290,42,0.29531,34,-0.0142
ENSG00000117748,RPA2,30,-0.7959,50,-0.0126,47,-0.1071,55,0.31214
ENSG00000158161,EYA3,19,0.58986,12,-0.0636,18,0.51527,11,-0.4640
ENSG00000126698,DNAJC8,109,-0.2969,129,-0.0301,143,0.13575,135,0.07451
ENSG00000130770,ATP5IF1,266,-0.6068,380,-0.0460,218,-0.9164,453,0.54131
ENSG00000180098,TRNAU1AP,7,-1.5622,19,-0.0962,25,0.35967,22,0.32500
ENSG00000197989,SNHG12,26,0.99784,15,0.07423,13,-0.1013,12,-0.5263
ENSG00000120656,TAF12,22,0.39284,18,0.04175,19,0.17723,16,-0.2762
ENSG00000198492,YTHDF2,43,-1.0049,66,-0.3955,82,0.00890,96,0.57879
ENSG00000116329,OPRD1,11,-0.0959,7,-0.8673,11,-0.1492,14,0.62587
ENSG00000116350,SRSF4,34,-0.2849,41,-0.0010,40,-0.0305,43,0.11901
ENSG00000116353,MECR,14,-1.3620,38,0.20785,43,0.39724,35,0.05036
ENSG00000060656,PTPRU,22,0.21719,8,-1.4711,110,3.82255,4,-2.9300
ENSG00000162511,LAPTM5,106,1.90360,49,0.55472,31,-0.2848,19,-1.5950
ENSG00000162512,SDC3,156,-0.3416,167,-0.2674,188,-0.0460,213,0.32575
ENSG00000134644,PUM1,51,-1.5790,116,-0.3708,218,0.71183,156,0.31693
ENSG00000060688,SNRNP40,16,-0.4549,18,-0.2325,18,-0.2098,23,0.40444
ENSG00000121766,ZCCHC17,49,-1.5483,118,-0.2155,118,-0.1870,159,0.65181
ENSG00000121769,FABP3,89,-0.9360,137,-0.2913,132,-0.3127,190,0.62191
ENSG00000162517,PEF1,89,-0.2658,83,-0.4174,102,-0.0427,117,0.39286
ENSG00000084636,COL16A1,39,-0.1173,47,0.23521,51,0.32760,38,-0.2676
ENSG00000121753,ADGRB2,156,-1.0187,203,-0.6834,290,-0.0499,368,0.78626
ENSG00000184007,PTP4A2,149,-0.0733,181,0.27682,191,0.33199,141,-0.3177
ENSG00000121774,KHDRBS1,84,-0.6626,122,-0.0975,124,-0.0566,141,0.31591
ENSG00000121775,TMEM39B,1,-3.8109,18,-0.1758,16,-0.3496,25,0.90028
ENSG00000025800,KPNA6,28,-0.1347,25,-0.2924,32,0.09302,32,0.20902
ENSG00000084652,TXLNA,32,0.07092,27,-0.2193,31,-0.0075,32,0.12176
ENSG00000160050,CCDC28B,20,0.12801,21,0.31477,9,-1.0538,18,0.03086
ENSG00000084623,EIF3I,114,-0.2261,115,-0.2407,164,0.36776,134,0.08375
ENSG00000116478,HDAC1,42,2.01761,14,0.06963,9,-0.6141,8,-1.1659
ENSG00000175130,MARCKSL1,362,0.69025,401,1.05050,188,-0.3876,161,-1.0701
ENSG00000160058,BSDC1,51,-0.5630,50,-0.6441,62,-0.2467,88,0.71364
ENSG00000176261,ZBTB8OS,40,-0.0372,47,0.23985,13,-1.7935,45,0.28914
ENSG00000162521,RBBP4,124,0.50432,84,-0.1413,95,0.05638,87,-0.1566
ENSG00000162522,KIAA1522,7,-1.8144,26,0.24581,11,-1.0736,27,0.61296
ENSG00000134684,YARS,101,-0.2808,100,-0.3357,121,-0.0016,133,0.33016
ENSG00000116497,S100PBP,6,-1.1119,21,0.98012,15,0.27618,10,-0.5916
ENSG00000160097,FNDC5,10,-1.1717,23,0.01552,16,-0.4824,26,0.51578
ENSG00000121905,HPCA,114,-1.6207,250,-0.4705,506,0.74267,361,0.36606
ENSG00000121900,TMEM54,60,0.95692,39,0.26022,29,-0.2472,28,-0.5851
ENSG00000116514,RNF19B,12,-0.2319,22,0.84699,6,-1.1758,13,-0.2531
ENSG00000004455,AK2,34,0.42374,37,0.62412,29,0.13884,20,-0.7303
ENSG00000142920,AZIN2,16,-0.9261,24,-0.3667,45,0.73593,31,0.17088
ENSG00000160094,ZNF362,41,0.79487,25,-0.0302,16,-0.7238,24,-0.1323
ENSG00000134686,PHC2,81,0.22384,59,-0.3117,86,0.31308,70,-0.0261
ENSG00000121904,CSMD2,17,0.26889,11,-0.3628,29,1.23538,11,-0.5536
ENSG00000163866,SMIM12,38,-0.5631,40,-0.5522,60,0.15672,62,0.48702
ENSG00000116544,DLGAP3,53,-0.8781,88,-0.0869,88,-0.0842,103,0.37741
ENSG00000163867,ZMYM6,12,-0.6488,20,0.17684,23,0.37064,18,-0.0737
ENSG00000116560,SFPQ,153,0.01195,132,-0.2500,171,0.18895,156,0.08257
ENSG00000146463,ZMYM4,51,0.27091,39,-0.1741,41,-0.0891,44,0.03613
ENSG00000142687,KIAA0319L,34,-0.7070,45,-0.3069,51,-0.0760,61,0.47843
ENSG00000020129,NCDN,334,-0.9065,326,-1.0397,502,-0.2718,772,1.05242
ENSG00000126067,PSMB2,102,-0.5281,114,-0.3883,159,0.18516,158,0.36371
ENSG00000142686,C1orf216,67,-1.0637,102,-0.4576,152,0.23592,153,0.52719
ENSG00000134698,AGO4,26,0.83906,14,-0.2388,10,-0.6640,15,-0.0370
ENSG00000092847,AGO1,35,-0.0619,38,0.06317,44,0.30380,35,-0.1514
ENSG00000126070,AGO3,14,-0.3335,12,-0.6491,23,0.46486,19,0.31436
ENSG00000116863,ADPRHL2,16,-0.4901,22,0.00953,26,0.29829,22,0.03582
ENSG00000054116,TRAPPC3,69,-0.0428,62,-0.2493,55,-0.4095,78,0.33552
ENSG00000116871,MAP7D1,177,-0.4765,209,-0.2429,128,-0.9751,285,0.65627
ENSG00000054118,THRAP3,77,0.27381,67,0.06202,64,-0.0284,62,-0.1497
ENSG00000196182,STK40,23,0.36740,15,-0.2641,16,-0.2118,18,0.09376
ENSG00000181817,LSM10,71,0.74729,42,-0.1526,27,-0.7833,45,-0.0068
ENSG00000116885,OSCP1,16,-0.4091,11,-1.0996,30,0.63225,23,0.47087
ENSG00000116898,MRPS15,34,-0.8763,66,0.17248,59,-0.0434,64,0.17048
ENSG00000163873,GRIK3,16,-0.5384,12,-0.9922,103,3.03862,11,-1.6243
ENSG00000163875,MEAF6,65,-0.9322,90,-0.5016,160,0.49308,133,0.39041
ENSG00000163877,SNIP1,18,0.08390,12,-0.6535,13,-0.4518,20,0.54310
ENSG00000134697,GNL2,22,0.15849,21,0.11577,18,-0.1036,19,-0.1082
ENSG00000116922,C1orf109,11,-0.5415,11,-0.5225,8,-1.0168,20,0.87876
ENSG00000183317,EPHA10,9,-1.5968,19,-0.5408,6,-2.0452,36,1.39513
ENSG00000185090,MANEAL,28,-0.7615,27,-0.9128,30,-0.6613,59,1.08620
ENSG00000196449,YRDC,9,-0.7093,15,0.20168,15,0.13183,14,0.03301
ENSG00000197982,C1orf122,238,0.10383,334,0.79785,157,-0.5617,190,-0.4857
ENSG00000204084,INPP5B,13,0.11356,8,-0.6959,21,0.82738,12,-0.0359
ENSG00000183431,SF3A3,54,0.27389,31,-0.7050,51,0.16948,49,0.24100
ENSG00000183520,UTP11,41,0.23770,27,-0.4674,30,-0.2860,39,0.30708
ENSG00000116954,RRAGC,42,-0.1443,32,-0.6317,36,-0.3749,54,0.60163
ENSG00000174574,AKIRIN1,52,-0.9735,83,-0.2795,47,-1.1171,121,0.86719
ENSG00000168653,NDUFS5,386,-0.4198,583,0.28530,433,-0.2377,506,0.02852
ENSG00000127603,MACF1,143,0.01777,152,0.12807,187,0.46250,128,-0.3058
ENSG00000090621,PABPC4,76,0.27717,69,0.14511,77,0.30356,57,-0.3524
ENSG00000116983,HPCAL4,231,-0.9191,408,-0.0295,391,-0.0943,459,0.35063
ENSG00000084072,PPIE,48,0.56615,31,-0.1704,41,0.31164,31,-0.2812
ENSG00000043514,TRIT1,14,0.33554,8,-0.6318,19,0.80390,11,-0.1547
ENSG00000168389,MFSD2A,38,0.91221,34,0.85183,15,-0.5990,15,-0.9484
ENSG00000131236,CAP1,152,-0.1352,146,-0.2248,148,-0.1827,179,0.27601
ENSG00000131238,PPT1,122,-0.3905,146,-0.1272,145,-0.1174,169,0.27667
ENSG00000084073,ZMPSTE24,35,-0.2322,46,0.25707,51,0.40084,37,-0.2778
ENSG00000049089,COL9A2,26,0.81856,22,0.66004,13,-0.2944,12,-0.8123
ENSG00000084070,SMAP2,107,-0.5399,103,-0.6650,135,-0.1672,180,0.68665
ENSG00000117016,RIMS3,35,-0.8212,52,-0.2135,78,0.47377,62,0.19315
ENSG00000066136,NFYC,19,-1.0352,37,0.00881,29,-0.4057,42,0.46457
ENSG00000179862,CITED4,34,1.01609,10,-0.9813,13,-0.5644,20,0.22613
ENSG00000171793,CTPS1,22,0.11981,13,-0.7221,14,-0.5305,24,0.59116
ENSG00000010803,SCMH1,14,-0.3581,16,-0.1927,19,0.13578,19,0.20557
ENSG00000127124,HIVEP3,6,-1.1847,11,-0.4075,24,0.86860,15,0.17237
