Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000272106,AL691432.2,45,0.77771,20,-0.5280,35,0.35480,36,0.40626,23,-0.3214,19,-0.6364,38,0.47092,10,-1.5201
ENSG00000197530,MIB2,28,-0.0684,32,0.15953,43,0.65126,29,-0.0335,34,0.24540,25,-0.2384,29,-0.0157,14,-1.1593
ENSG00000189339,SLC35E2B,41,0.04444,53,0.46000,44,0.14544,42,0.07175,48,0.30311,27,-0.6073,47,0.26617,18,-1.2096
ENSG00000008130,NADK,27,0.33126,24,0.19200,21,-0.0370,25,0.20584,19,-0.2012,19,-0.2122,29,0.50764,9,-1.3077
ENSG00000078369,GNB1,372,0.00543,496,0.49171,449,0.32217,318,-0.2483,360,-0.0475,300,-0.3437,409,0.16143,261,-0.5654
ENSG00000187730,GABRD,38,-0.3422,84,0.97274,79,0.86492,54,0.20019,64,0.48864,30,-0.7389,19,-1.3814,13,-1.9993
ENSG00000067606,PRKCZ,109,-0.5965,155,-0.0348,216,0.53206,271,0.93015,190,0.30876,121,-0.4281,100,-0.7244,101,-0.7119
ENSG00000162585,FAAP20,76,0.19727,102,0.71091,42,-0.7308,68,0.02727,67,0.00596,64,-0.0657,59,-0.2195,58,-0.2301
ENSG00000157933,SKI,37,0.01651,53,0.61159,29,-0.3818,52,0.58710,28,-0.4376,26,-0.5713,18,-1.1554,52,0.57726
ENSG00000157916,RER1,60,0.08984,35,-0.7745,69,0.31599,70,0.33946,35,-0.7590,34,-0.8402,89,0.75933,64,0.19343
ENSG00000157911,PEX10,22,-0.5976,28,-0.2144,32,0.03244,35,0.15764,25,-0.3855,33,0.04344,36,0.22027,43,0.51563
ENSG00000197921,HES5,16,-0.5074,20,-0.1205,9,-1.2491,20,-0.1451,13,-0.7827,39,1.02408,32,0.67002,23,0.12076
ENSG00000157870,PRXL2B,35,-0.9137,51,-0.3130,68,0.17400,81,0.45370,51,-0.3190,58,-0.1094,75,0.32644,75,0.33123
ENSG00000177133,PRDM16-DT,0,-5.8993,20,0.00140,8,-1.4187,12,-0.8582,34,0.85319,32,0.76471,40,1.18427,17,-0.3118
ENSG00000158109,TPRG1L,133,-0.2983,151,-0.0889,237,0.67112,231,0.62245,182,0.21304,118,-0.4852,140,-0.2152,86,-0.9766
ENSG00000130764,LRRC47,74,0.10152,74,0.10903,105,0.70157,73,0.09552,57,-0.3056,40,-0.8773,60,-0.2256,71,0.03923
ENSG00000116198,CEP104,1,-3.6945,7,-1.3591,21,0.22812,21,0.27397,13,-0.5231,16,-0.1765,31,0.91622,34,1.06995
ENSG00000196581,AJAP1,22,-0.5899,25,-0.4176,61,1.09805,59,1.04841,37,0.22226,15,-1.1726,16,-1.0698,23,-0.5610
ENSG00000069424,KCNAB2,139,0.02071,118,-0.2448,196,0.59808,132,-0.0631,155,0.20461,138,0.00342,131,-0.0735,89,-0.6850
ENSG00000116254,CHD5,102,-0.3941,117,-0.1780,139,0.10845,256,1.17979,142,0.13785,91,-0.5852,79,-0.7925,118,-0.1665
ENSG00000116251,RPL22,1378,1.12155,520,-0.5380,375,-1.0472,521,-0.5364,752,0.05647,779,0.11489,690,-0.0845,796,0.15136
ENSG00000116237,ICMT,22,-0.5581,63,1.23809,43,0.53033,28,-0.1880,31,-0.0019,18,-0.8179,16,-1.0248,28,-0.1849
ENSG00000097021,ACOT7,239,0.18915,240,0.19308,397,1.08239,205,-0.0698,234,0.15050,137,-0.7072,159,-0.4727,97,-1.2448
ENSG00000171680,PLEKHG5,32,0.82089,27,0.52954,26,0.45889,14,-0.5237,12,-0.8249,10,-0.9773,26,0.44219,11,-0.9647
ENSG00000162408,NOL9,5,-2.8358,42,0.40348,35,0.07933,59,0.98388,28,-0.2693,29,-0.2259,44,0.48279,23,-0.5519
ENSG00000162413,KLHL21,46,0.76385,26,-0.1626,40,0.54787,17,-0.8405,19,-0.6607,28,-0.0434,31,0.12324,24,-0.2736
ENSG00000116273,PHF13,11,-0.5938,28,0.96892,29,1.02790,9,-0.9568,11,-0.5349,12,-0.4223,19,0.24388,9,-0.9221
ENSG00000041988,THAP3,34,0.51668,15,-0.7662,33,0.47696,31,0.40385,20,-0.2964,19,-0.4277,23,-0.1302,22,-0.1748
ENSG00000007923,DNAJC11,0,-5.4334,52,0.91372,34,0.17024,48,0.79073,22,-0.5077,22,-0.5276,30,-0.0310,35,0.23422
ENSG00000171735,CAMTA1,79,-0.9159,168,0.29797,152,0.12819,152,0.12506,155,0.15572,123,-0.2126,104,-0.4904,193,0.53039
ENSG00000049245,VAMP3,27,-0.9108,45,-0.1220,18,-1.5041,27,-0.8888,19,-1.4149,63,0.44063,83,0.92932,104,1.34788
ENSG00000049246,PER3,17,-0.7435,40,0.60831,32,0.23270,19,-0.5936,14,-1.0461,14,-1.1166,37,0.46236,50,0.99283
ENSG00000116288,PARK7,323,-0.1665,361,0.01330,386,0.12394,284,-0.3730,485,0.51327,352,-0.0258,450,0.38312,222,-0.7647
ENSG00000116285,ERRFI1,4,-2.1430,20,0.30537,32,1.14257,19,0.26845,12,-0.5217,9,-0.9680,22,0.49042,14,-0.2637
ENSG00000162426,SLC45A1,13,-0.7448,17,-0.3765,37,0.91557,22,0.02166,18,-0.2588,13,-0.8092,34,0.78398,18,-0.3006
ENSG00000142599,RERE,161,0.75564,88,-0.2628,114,0.15986,77,-0.4768,95,-0.1477,76,-0.5023,91,-0.2034,126,0.33120
ENSG00000074800,ENO1,888,0.27396,690,-0.1428,943,0.37659,716,-0.0822,667,-0.1973,618,-0.3222,873,0.24518,631,-0.2893
ENSG00000171612,SLC25A33,27,-0.0953,18,-0.7085,15,-0.9888,21,-0.4682,18,-0.7396,37,0.46666,45,0.77677,46,0.81277
ENSG00000188807,TMEM201,11,-0.2768,13,-0.0070,24,1.10057,12,-0.0600,9,-0.4875,18,0.54273,5,-1.4293,10,-0.3636
ENSG00000171603,CLSTN1,497,0.06964,565,0.28587,748,0.77225,578,0.32463,389,-0.3305,250,-1.0242,429,-0.1704,355,-0.4764
ENSG00000178585,CTNNBIP1,18,-1.1501,67,0.94733,45,0.24788,48,0.38556,39,0.01296,38,-0.0238,25,-0.6830,28,-0.5245
ENSG00000162441,LZIC,58,0.54145,49,0.25008,18,-1.3172,18,-1.2988,36,-0.2610,31,-0.4703,37,-0.1888,89,1.31471
ENSG00000130939,UBE4B,56,0.43513,79,1.03758,53,0.35388,44,0.05169,27,-0.7530,16,-1.5218,34,-0.3664,35,-0.3195
ENSG00000054523,KIF1B,260,-0.3990,350,0.08550,353,0.09987,406,0.33413,247,-0.4795,383,0.23592,327,-0.0257,333,0.00319
ENSG00000142657,PGD,91,0.68136,89,0.64282,63,0.05912,50,-0.3104,27,-1.2640,41,-0.6198,53,-0.2066,72,0.27092
ENSG00000241563,CORT,18,-3.6580,1537,6.18907,12,-4.2594,7,-5.0376,10,-4.4798,48,-2.2836,13,-4.1512,36,-2.6819
ENSG00000160049,DFFA,42,0.08795,73,1.07649,29,-0.4928,19,-1.0994,31,-0.3668,28,-0.5337,39,-0.0012,53,0.49443
ENSG00000142655,PEX14,5,-2.2438,63,1.75616,37,0.73255,14,-0.8036,9,-1.3940,12,-1.0106,28,0.25075,22,-0.1409
ENSG00000120948,TARDBP,71,0.33666,83,0.59143,73,0.36617,34,-0.8714,37,-0.7169,38,-0.6936,60,0.04196,71,0.33607
ENSG00000116649,SRM,163,0.61193,114,0.01229,145,0.40684,89,-0.3888,111,-0.0350,87,-0.4327,92,-0.3479,107,-0.0910
ENSG00000171824,EXOSC10,28,0.47077,5,-2.0567,33,0.75874,12,-0.8291,16,-0.4517,11,-0.9799,17,-0.3873,47,1.38609
ENSG00000198793,MTOR,54,0.47014,23,-0.8645,63,0.74664,30,-0.4523,36,-0.1898,23,-0.9109,53,0.45016,42,0.05138
ENSG00000116661,FBXO2,302,-0.0538,262,-0.2819,187,-0.8164,285,-0.1498,318,0.03087,439,0.57769,307,-0.0261,396,0.40041
ENSG00000132879,FBXO44,57,-0.8283,75,-0.4002,172,0.99597,144,0.67368,98,0.01671,83,-0.2478,86,-0.1842,58,-0.8133
ENSG00000116670,MAD2L2,12,-0.9875,14,-0.7457,21,-0.0885,22,-0.0644,22,-0.0387,15,-0.6253,31,0.54314,43,1.11654
ENSG00000177674,AGTRAP,20,0.15403,8,-1.2679,6,-1.6517,10,-0.8809,17,-0.1414,16,-0.2519,37,1.23120,32,0.96830
ENSG00000177000,MTHFR,12,-0.4212,17,0.20618,14,-0.1799,29,1.09910,8,-0.9370,12,-0.3429,23,0.64772,7,-1.1053
ENSG00000011021,CLCN6,70,0.30843,81,0.56263,86,0.67857,88,0.70686,45,-0.3964,26,-1.2232,26,-1.2387,40,-0.5729
ENSG00000116685,KIAA2013,29,-0.2236,37,0.18396,35,0.11504,41,0.37101,16,-1.1263,29,-0.2340,25,-0.4506,52,0.78085
ENSG00000083444,PLOD1,14,-0.3522,8,-1.2325,14,-0.2774,24,0.58393,14,-0.3535,10,-0.8225,24,0.55420,29,0.90926
ENSG00000116688,MFN2,92,0.09707,90,0.05365,110,0.38692,90,0.06355,65,-0.4730,70,-0.3614,114,0.45186,65,-0.4583
ENSG00000116691,MIIP,9,-1.0382,20,0.31343,14,-0.2649,13,-0.3577,11,-0.6218,17,0.03280,22,0.47939,27,0.79926
ENSG00000048707,VPS13D,81,0.79145,36,-0.5348,57,0.17801,53,0.07098,40,-0.3708,41,-0.3461,34,-0.6437,64,0.39450
ENSG00000162496,DHRS3,7,-1.9332,44,0.90030,11,-1.2734,18,-0.6001,12,-1.1800,24,-0.1090,40,0.73583,51,1.16842
ENSG00000116731,PRDM2,31,-0.7086,47,-0.0579,60,0.35213,62,0.42641,57,0.27257,33,-0.6089,42,-0.2310,55,0.21610
ENSG00000189337,KAZN,15,-1.8360,71,0.55634,66,0.44125,65,0.41185,46,-0.1551,47,-0.1308,52,0.02563,45,-0.2135
ENSG00000142634,EFHD2,50,-1.1448,60,-0.8499,171,0.86447,189,1.04740,103,-0.0042,87,-0.2678,58,-0.9021,107,0.06182
ENSG00000116138,DNAJC16,7,-1.5830,40,1.19327,29,0.60106,15,-0.4529,10,-1.0121,14,-0.5981,28,0.57643,17,-0.2437
ENSG00000197312,DDI2,12,-0.9070,28,0.47033,29,0.50581,37,0.95799,21,0.00055,12,-0.8806,14,-0.5817,16,-0.4624
ENSG00000116786,PLEKHM2,30,-0.9520,62,0.19141,53,-0.0681,50,-0.1411,76,0.54870,49,-0.1898,57,0.05480,63,0.22426
ENSG00000065526,SPEN,43,0.13473,31,-0.3879,44,0.20412,50,0.38965,22,-0.9161,26,-0.6203,45,0.24509,52,0.48720
ENSG00000037637,FBXO42,1,-3.5202,12,-0.5081,17,0.13470,32,1.19705,23,0.63853,17,0.14693,7,-1.2235,18,0.16407
ENSG00000055070,SZRD1,28,-0.0729,40,0.53262,11,-1.4847,20,-0.5806,25,-0.2284,29,0.02086,26,-0.1955,53,1.04139
ENSG00000157191,NECAP2,7,-1.6339,32,0.84769,9,-1.2168,12,-0.7839,8,-1.3543,16,-0.3156,24,0.31751,49,1.65278
ENSG00000219481,NBPF1,3,-2.5063,30,0.97377,12,-0.5373,13,-0.4126,14,-0.2759,11,-0.6744,29,0.86505,24,0.57707
ENSG00000058453,CROCC,9,-0.8019,14,-0.0896,19,0.41282,24,0.80478,18,0.37113,13,-0.2067,7,-1.2082,14,-0.0391
ENSG00000159363,ATP13A2,73,-0.7946,158,0.45476,168,0.55788,157,0.43859,117,-0.0520,117,-0.0550,109,-0.1656,67,-0.9414
ENSG00000117118,SDHB,109,0.38603,112,0.43820,71,-0.3169,86,-0.0045,77,-0.1771,69,-0.3522,120,0.55257,46,-0.9940
ENSG00000117115,PADI2,41,-1.0917,42,-1.0238,17,-2.3411,30,-1.5293,42,-1.0287,93,0.22835,171,1.31138,213,1.76221
ENSG00000074964,ARHGEF10L,21,-0.0524,21,-0.0587,16,-0.4760,22,0.02326,12,-0.8368,15,-0.5921,36,0.90363,29,0.48772
ENSG00000117154,IGSF21,62,-0.2864,76,0.04517,147,1.21795,56,-0.4507,50,-0.6177,41,-0.9406,105,0.59809,53,-0.5236
ENSG00000159423,ALDH4A1,4,-2.6992,9,-1.4694,10,-1.3676,27,0.21446,22,-0.1436,38,0.78229,54,1.41920,28,0.26595
ENSG00000127463,EMC1,55,0.73490,39,0.17050,42,0.29786,36,0.03444,15,-1.3185,21,-0.8191,34,-0.0777,41,0.23680
ENSG00000053372,MRTO4,25,-0.5795,39,0.12669,30,-0.2990,69,1.12596,44,0.31366,37,0.05177,21,-0.8708,24,-0.6415
ENSG00000053371,AKR7A2,45,-0.1808,30,-0.8220,46,-0.1291,46,-0.1378,37,-0.4815,53,0.10627,56,0.19160,87,0.95173
ENSG00000077549,CAPZB,255,0.29678,180,-0.2791,230,0.12486,280,0.45352,197,-0.1314,151,-0.5541,192,-0.1707,223,0.06902
ENSG00000173436,MICOS10,346,0.18371,359,0.24448,231,-0.4724,351,0.20608,331,0.11030,377,0.32812,246,-0.3727,237,-0.4314
ENSG00000158747,NBL1,200,-0.2600,257,0.15044,253,0.11838,269,0.22461,268,0.22042,201,-0.2589,144,-0.7798,288,0.33969
ENSG00000162545,CAMK2N1,1034,0.45731,798,0.02044,666,-0.2735,591,-0.4669,1050,0.48300,767,-0.0446,924,0.26516,476,-0.8072
ENSG00000090432,MUL1,36,0.56965,27,0.09433,29,0.23316,37,0.63994,13,-1.0877,13,-1.0552,23,-0.1388,25,-0.0034
ENSG00000183114,FAM43B,0,-5.8675,23,0.78455,26,0.96997,29,1.16172,9,-0.6971,11,-0.4979,13,-0.1240,6,-1.4257
ENSG00000158828,PINK1,380,-0.0226,410,0.10190,474,0.34660,391,0.02501,423,0.15524,421,0.14743,317,-0.3192,267,-0.5926
ENSG00000244038,DDOST,29,-0.0799,23,-0.4505,45,0.67463,26,-0.2279,18,-0.8314,27,-0.1609,41,0.51888,32,0.11979
ENSG00000189410,SH2D5,22,-0.4112,18,-0.6627,47,0.87850,41,0.65744,23,-0.2748,24,-0.2686,26,-0.1052,22,-0.3710
ENSG00000127483,HP1BP3,82,-0.9488,168,0.18572,169,0.19598,156,0.06074,127,-0.2671,118,-0.3870,152,0.01858,228,0.71547
ENSG00000075151,EIF4G3,70,-0.5971,115,0.19939,162,0.79052,134,0.45990,79,-0.4076,57,-0.9193,118,0.24402,80,-0.3904
ENSG00000076864,RAP1GAP,141,-0.0202,114,-0.3732,310,1.37118,156,0.14064,119,-0.2937,85,-0.8227,117,-0.3211,102,-0.5378
ENSG00000090686,USP48,52,0.19612,36,-0.4124,45,-0.0304,48,0.05278,47,0.03945,34,-0.4781,47,0.03321,60,0.43720
ENSG00000070831,CDC42,210,-0.1597,294,0.39836,327,0.58295,262,0.20174,128,-0.9381,182,-0.3894,249,0.12118,201,-0.2299
ENSG00000173372,C1QA,54,1.30334,12,-1.2128,5,-2.4113,16,-0.7274,32,0.34639,35,0.53345,4,-2.5840,47,1.04272
ENSG00000159189,C1QC,63,1.59529,3,-2.9669,11,-1.3545,6,-2.1378,16,-0.7561,30,0.27797,13,-1.0603,64,1.62910
ENSG00000173369,C1QB,75,1.24101,14,-1.4464,15,-1.3950,17,-1.1616,34,-0.1262,48,0.44188,21,-0.9019,70,1.12009
ENSG00000004487,KDM1A,38,-0.3278,73,0.76573,59,0.38627,59,0.41050,39,-0.2916,22,-1.1398,30,-0.6707,51,0.16104
ENSG00000169641,LUZP1,10,-1.4879,53,1.27393,38,0.65127,40,0.75235,20,-0.3856,17,-0.6519,6,-2.0751,21,-0.3173
ENSG00000125944,HNRNPR,87,-0.4187,70,-0.7518,151,0.50250,129,0.23044,102,-0.1643,75,-0.6460,134,0.29031,151,0.49873
ENSG00000125945,ZNF436,1,-3.5221,28,1.04781,26,0.93154,16,0.08520,10,-0.6675,9,-0.7655,17,0.15405,14,-0.1114
ENSG00000117318,ID3,47,0.31937,22,-0.8758,5,-3.0183,9,-2.2650,4,-3.2832,12,-1.8379,16,-1.3337,195,3.53677
ENSG00000142676,RPL11,1166,1.38751,373,-0.5830,256,-1.1685,268,-1.0987,455,-0.2643,545,0.03003,431,-0.3521,790,0.66177
ENSG00000011007,ELOA,6,-1.4236,12,-0.4659,23,0.60718,35,1.33189,6,-1.4101,13,-0.3479,17,0.06315,17,0.07372
ENSG00000057757,PITHD1,160,-0.2433,292,0.77648,275,0.66648,188,0.02052,206,0.17400,142,-0.4350,137,-0.4891,85,-1.2254
ENSG00000011009,LYPLA2,15,-1.1088,15,-1.0864,50,0.80800,41,0.45651,38,0.32052,26,-0.2884,32,0.07338,31,-0.0120
ENSG00000117308,GALE,31,0.81043,47,1.61644,20,0.05841,17,-0.1524,16,-0.2524,3,-2.7849,10,-0.9593,8,-1.2723
ENSG00000117305,HMGCL,48,1.10107,26,0.02554,19,-0.4992,17,-0.6739,19,-0.4649,16,-0.7212,34,0.46412,26,0.01769
ENSG00000189266,PNRC2,50,0.00296,33,-0.6504,52,0.06615,43,-0.2235,58,0.24938,41,-0.2930,64,0.42460,56,0.20949
ENSG00000188529,SRSF10,96,1.15896,26,-0.9914,47,-0.0896,50,0.02350,40,-0.3372,35,-0.5742,53,0.10305,49,-0.0158
ENSG00000001461,NIPAL3,25,-1.4651,76,0.29661,77,0.33282,69,0.12839,52,-0.3356,42,-0.6618,79,0.36003,89,0.56558
ENSG00000133226,SRRM1,93,0.76714,53,-0.1860,39,-0.6893,79,0.48480,50,-0.2746,41,-0.5771,45,-0.4510,75,0.38531
ENSG00000169504,CLIC4,63,0.01370,48,-0.4186,14,-2.2317,19,-1.8511,18,-1.8870,42,-0.6350,121,1.16045,174,1.89096
ENSG00000117614,SYF2,99,0.48334,89,0.29746,56,-0.4647,55,-0.4796,66,-0.2020,60,-0.3483,40,-0.9845,131,0.97091
ENSG00000117616,RSRP1,64,0.82052,42,0.09881,46,0.25511,32,-0.3553,19,-1.1708,23,-0.8653,32,-0.3556,60,0.68643
ENSG00000183726,TMEM50A,77,0.20141,42,-0.7765,66,-0.0525,43,-0.7363,59,-0.2426,44,-0.6842,99,0.62106,116,0.91653
ENSG00000204178,MACO1,29,0.20088,56,1.35893,34,0.43341,17,-0.6250,10,-1.4099,14,-0.9757,21,-0.3241,25,-0.0246
ENSG00000117643,MAN1C1,41,0.91277,12,-1.0760,41,0.87328,19,-0.4115,23,-0.0659,9,-1.5543,30,0.34338,19,-0.3580
ENSG00000162430,SELENON,9,-1.9593,36,0.23023,21,-0.6226,33,0.04133,37,0.27324,40,0.38267,25,-0.3735,52,0.84687
ENSG00000117640,MTFR1L,63,0.05512,83,0.52722,66,0.13431,44,-0.4920,52,-0.2448,46,-0.4506,66,0.14488,65,0.11092
ENSG00000117632,STMN1,1133,-0.1425,1223,-0.0166,1920,0.75440,1226,-0.0129,1459,0.27731,871,-0.5636,1106,-0.1807,947,-0.4311
ENSG00000158008,EXTL1,16,-1.2523,44,0.34357,54,0.69280,41,0.22067,51,0.59645,30,-0.2735,26,-0.4951,24,-0.6337
ENSG00000142684,ZNF593,30,-0.1141,29,-0.1876,35,0.11711,30,-0.1354,44,0.50590,35,0.11807,17,-0.9952,40,0.33812
ENSG00000142669,SH3BGRL3,454,0.56974,199,-0.7770,285,-0.2086,328,0.01768,490,0.70520,270,-0.2965,287,-0.1995,280,-0.2387
ENSG00000158062,UBXN11,17,0.12378,9,-0.8198,21,0.48014,17,0.08304,21,0.47459,10,-0.6848,20,0.37697,11,-0.5460
ENSG00000117682,DHDDS,9,-0.8797,13,-0.3857,32,1.17344,19,0.27749,20,0.33201,13,-0.3740,4,-2.1549,20,0.36421
ENSG00000198830,HMGN2,265,0.91269,65,-1.3735,109,-0.5808,108,-0.5964,113,-0.5199,152,-0.0395,241,0.74336,196,0.37893
ENSG00000117713,ARID1A,72,0.19258,74,0.26065,71,0.18785,78,0.32823,48,-0.4639,41,-0.6894,50,-0.3851,75,0.27827
ENSG00000204160,ZDHHC18,15,-0.8563,46,1.05141,31,0.32934,28,0.16463,14,-0.8642,21,-0.3070,30,0.27343,17,-0.6265
ENSG00000142751,GPN2,25,0.43323,10,-0.9586,34,0.95865,28,0.62467,15,-0.3716,18,-0.0703,11,-0.8287,12,-0.7485
ENSG00000090273,NUDC,185,0.25175,120,-0.4537,147,-0.1258,132,-0.3093,213,0.48885,165,0.05570,156,-0.0286,155,-0.0411
ENSG00000253368,TRNP1,19,-1.3489,59,0.45593,74,0.85495,35,-0.3795,51,0.23345,66,0.66086,45,0.00221,9,-2.4453
ENSG00000090020,SLC9A1,24,0.08993,11,-1.1302,34,0.71924,41,1.04152,30,0.49091,7,-1.8214,18,-0.3035,14,-0.7295
ENSG00000142784,WDTC1,35,0.07486,14,-1.3976,39,0.23253,49,0.64353,38,0.21398,32,-0.0962,25,-0.5018,38,0.18774
ENSG00000186501,TMEM222,16,-2.1808,99,0.63099,82,0.30245,91,0.47820,59,-0.2488,53,-0.4194,46,-0.6159,101,0.65314
ENSG00000158195,WASF2,24,-0.7416,16,-1.3863,17,-1.2660,23,-0.8110,29,-0.4444,33,-0.2618,66,0.94030,100,1.72978
ENSG00000126705,AHDC1,24,-1.0796,50,0.06885,82,0.91951,78,0.82985,44,-0.1464,29,-0.7803,39,-0.3442,38,-0.3804
ENSG00000126709,IFI6,190,0.61805,157,0.29032,136,0.04812,127,-0.0634,66,-1.0932,84,-0.7249,119,-0.1760,178,0.49842
ENSG00000009780,FAM76A,1,-3.9038,11,-0.5628,30,1.14703,19,0.38314,7,-1.0926,20,0.45480,16,0.08988,18,0.26467
ENSG00000117758,STX12,73,-0.5326,148,0.63760,131,0.42530,97,-0.0699,83,-0.3320,88,-0.2285,88,-0.2354,105,0.04844
ENSG00000117751,PPP1R8,27,-0.0468,12,-1.3182,36,0.44212,37,0.50622,14,-1.0555,28,0.03501,35,0.41566,31,0.20106
ENSG00000117748,RPA2,25,-0.9963,53,0.16456,95,1.18201,31,-0.7083,49,0.04328,41,-0.2737,52,0.14525,38,-0.3700
ENSG00000126698,DNAJC8,94,-0.6695,156,0.14487,163,0.21377,168,0.27085,155,0.12913,129,-0.1663,133,-0.1138,146,0.03097
ENSG00000130770,ATP5IF1,659,0.34393,715,0.48338,612,0.21894,472,-0.2093,740,0.54380,487,-0.1571,351,-0.6790,256,-1.1708
ENSG00000180098,TRNAU1AP,9,-1.4910,45,1.07447,20,-0.3421,37,0.68518,34,0.53771,16,-0.6225,15,-0.7782,19,-0.3831
ENSG00000198492,YTHDF2,80,0.22002,91,0.44308,113,0.81545,67,-0.0820,52,-0.4696,39,-0.9289,62,-0.1852,56,-0.3629
ENSG00000116350,SRSF4,43,0.31387,23,-0.6716,38,0.11088,58,0.83083,25,-0.5876,32,-0.1994,30,-0.2596,36,0.02055
ENSG00000116353,MECR,26,-0.2382,33,0.14082,30,-0.0551,26,-0.2374,35,0.22361,40,0.43432,21,-0.6304,34,0.16053
ENSG00000060656,PTPRU,3,-2.5587,9,-1.1497,41,1.39483,37,1.22564,6,-1.7820,17,-0.1168,13,-0.5711,22,0.28586
ENSG00000162511,LAPTM5,65,0.63861,24,-0.9672,16,-1.5304,25,-0.8812,35,-0.3673,59,0.48875,29,-0.6926,101,1.46599
ENSG00000162512,SDC3,42,-1.1673,130,0.64420,88,-0.0247,121,0.51696,82,-0.1440,60,-0.6264,79,-0.2032,111,0.36340
ENSG00000134644,PUM1,90,-0.6367,188,0.56910,204,0.71487,209,0.75620,82,-0.7730,93,-0.5832,83,-0.7647,123,-0.1382
ENSG00000060688,SNRNP40,50,1.63335,22,0.13648,22,0.13353,14,-0.5531,10,-1.0829,10,-1.0320,11,-0.8893,22,0.10165
ENSG00000121766,ZCCHC17,102,-0.5632,134,-0.1407,201,0.54089,167,0.22919,206,0.58936,110,-0.4548,105,-0.5268,140,-0.0656
ENSG00000121769,FABP3,104,0.25408,98,0.14659,104,0.24595,99,0.16690,106,0.27623,99,0.16337,78,-0.2144,28,-1.7861
