Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000228794,LINC01128,2,-2.9340,19,2.93408
ENSG00000188976,NOC2L,39,-0.4719,54,0.47194
ENSG00000188290,HES4,138,0.33964,109,-0.3396
ENSG00000187608,ISG15,59,-0.3375,75,0.33757
ENSG00000188157,AGRN,45,-0.1586,51,0.15868
ENSG00000078808,SDF4,52,-0.5916,79,0.59161
ENSG00000176022,B3GALT6,21,-0.7707,36,0.77074
ENSG00000160087,UBE2J2,70,0.54567,47,-0.5456
ENSG00000162572,SCNN1D,0,-4.6895,18,4.68951
ENSG00000131584,ACAP3,33,-1.6003,102,1.60036
ENSG00000127054,INTS11,31,-0.7841,53,0.78410
ENSG00000224051,CPTP,67,1.06106,32,-1.0610
ENSG00000107404,DVL1,24,-1.5101,69,1.51016
ENSG00000175756,AURKAIP1,137,-0.0606,143,0.06068
ENSG00000221978,CCNL2,51,-0.0187,52,0.01874
ENSG00000242485,MRPL20,81,-0.9123,153,0.91239
ENSG00000179403,VWA1,49,0.45282,36,-0.4528
ENSG00000197785,ATAD3A,37,0.90299,19,-0.9029
ENSG00000205090,TMEM240,68,0.92428,35,-0.9242
ENSG00000160075,SSU72,118,-0.4227,158,0.42276
ENSG00000228594,FNDC10,0,-5.4524,41,5.45246
ENSG00000272106,AL691432.2,7,-1.5550,21,1.55504
ENSG00000197530,MIB2,41,-0.0967,44,0.09678
ENSG00000215790,SLC35E2A,26,-0.1677,29,0.16773
ENSG00000008130,NADK,35,0.03200,34,-0.0320
ENSG00000078369,GNB1,301,-0.4896,422,0.48961
ENSG00000187730,GABRD,5,-4.1911,102,4.19115
ENSG00000067606,PRKCZ,66,-1.5415,194,1.54154
ENSG00000162585,FAAP20,2,-4.5835,59,4.58352
ENSG00000157933,SKI,32,-0.0528,33,0.05285
ENSG00000157916,RER1,22,-1.4909,63,1.49092
ENSG00000157911,PEX10,31,-0.0881,33,0.08811
ENSG00000149527,PLCH2,0,-5.3222,27,5.32220
ENSG00000197921,HES5,2,-3.6055,28,3.60557
ENSG00000157870,PRXL2B,34,-0.8438,62,0.84389
ENSG00000177133,PRDM16-DT,9,-1.4819,25,1.48191
ENSG00000158109,TPRG1L,93,-0.5958,140,0.59585
ENSG00000130764,LRRC47,57,-0.3431,72,0.34313
ENSG00000196581,AJAP1,24,-0.3182,30,0.31825
ENSG00000069424,KCNAB2,48,-2.1518,216,2.15180
ENSG00000116254,CHD5,49,-1.2784,120,1.27848
ENSG00000116251,RPL22,798,0.46561,578,-0.4656
ENSG00000116237,ICMT,31,-0.2287,36,0.22875
ENSG00000158292,GPR153,4,-2.1402,19,2.14021
ENSG00000097021,ACOT7,38,-2.3782,202,2.37828
ENSG00000215788,TNFRSF25,10,-0.8461,18,0.84614
ENSG00000171680,PLEKHG5,0,-5.5590,32,5.55909
ENSG00000162408,NOL9,67,1.19491,29,-1.1949
ENSG00000162413,KLHL21,7,-2.2358,37,2.23587
ENSG00000116273,PHF13,28,0.67126,18,-0.6712
ENSG00000041988,THAP3,8,-1.0800,18,1.08007
ENSG00000007923,DNAJC11,54,0.56677,36,-0.5667
ENSG00000171735,CAMTA1,172,-0.1951,197,0.19516
ENSG00000049245,VAMP3,29,-0.2721,35,0.27217
ENSG00000049246,PER3,28,-0.3080,35,0.30802
ENSG00000116288,PARK7,242,-0.3579,310,0.35799
ENSG00000116285,ERRFI1,10,-1.1049,21,1.10496
ENSG00000162426,SLC45A1,0,-5.7688,37,5.76882
ENSG00000142599,RERE,115,0.05570,110,-0.0557
ENSG00000074800,ENO1,417,-0.5985,632,0.59854
ENSG00000171612,SLC25A33,14,-1.6410,46,1.64109
ENSG00000171603,CLSTN1,229,-1.2756,556,1.27563
ENSG00000178585,CTNNBIP1,0,-5.3954,37,5.39543
ENSG00000162441,LZIC,0,-5.4731,35,5.47316
ENSG00000130939,UBE4B,15,-1.2615,37,1.26153
ENSG00000054523,KIF1B,198,-0.3754,257,0.37542
ENSG00000142657,PGD,31,-0.7893,53,0.78935
ENSG00000241563,CORT,914,3.85304,63,-3.8530
ENSG00000160049,DFFA,47,0.39865,36,-0.3986
ENSG00000142655,PEX14,6,-1.9936,26,1.99361
ENSG00000120948,TARDBP,9,-2.6383,61,2.63831
ENSG00000116649,SRM,70,-0.5803,105,0.58037
ENSG00000171824,EXOSC10,9,-1.2401,21,1.24018
ENSG00000198793,MTOR,46,0.18098,41,-0.1809
ENSG00000116661,FBXO2,136,-1.1749,308,1.17490
ENSG00000132879,FBXO44,51,-1.5230,147,1.52306
ENSG00000116670,MAD2L2,9,-1.3257,23,1.32575
ENSG00000011021,CLCN6,7,-2.9316,59,2.93166
ENSG00000116685,KIAA2013,8,-2.1191,38,2.11911
ENSG00000083444,PLOD1,36,0.37687,27,-0.3768
ENSG00000116688,MFN2,40,-0.9338,76,0.93386
ENSG00000116691,MIIP,5,-1.6283,18,1.62831
ENSG00000048707,VPS13D,0,-5.9655,43,5.96556
ENSG00000162496,DHRS3,14,-1.3149,35,1.31497
ENSG00000116731,PRDM2,52,-0.2057,60,0.20578
ENSG00000189337,KAZN,29,-0.6299,45,0.62999
ENSG00000142634,EFHD2,74,0.03707,72,-0.0370
ENSG00000116138,DNAJC16,18,-0.4081,23,0.40815
ENSG00000197312,DDI2,4,-2.4095,22,2.40950
ENSG00000116786,PLEKHM2,54,-0.5596,80,0.55965
ENSG00000065526,SPEN,23,-0.7901,40,0.79013
ENSG00000185519,FAM131C,1,-3.7293,16,3.72931
ENSG00000037637,FBXO42,47,1.42496,17,-1.4249
ENSG00000055070,SZRD1,5,-2.3467,30,2.34676
ENSG00000159363,ATP13A2,125,-0.2927,153,0.29279
ENSG00000117118,SDHB,64,-0.2460,76,0.24604
ENSG00000117115,PADI2,78,0.64782,50,-0.6478
ENSG00000179051,RCC2,20,-0.0789,21,0.07897
ENSG00000074964,ARHGEF10L,34,0.65377,21,-0.6537
ENSG00000117154,IGSF21,56,0.01385,56,-0.0138
ENSG00000159423,ALDH4A1,0,-5.4121,29,5.41218
ENSG00000127463,EMC1,6,-2.1827,30,2.18273
ENSG00000053372,MRTO4,31,-0.1242,33,0.12428
ENSG00000053371,AKR7A2,19,-1.2443,45,1.24432
ENSG00000077549,CAPZB,263,0.36647,204,-0.3664
ENSG00000173436,MICOS10,170,-0.7685,290,0.76854
ENSG00000158747,NBL1,128,-0.7756,219,0.77565
ENSG00000162545,CAMK2N1,597,-0.7224,985,0.72245
ENSG00000090432,MUL1,3,-2.9089,25,2.90892
ENSG00000158828,PINK1,317,-0.1662,356,0.16621
ENSG00000244038,DDOST,23,-0.3516,30,0.35165
ENSG00000117245,KIF17,0,-4.4237,18,4.42370
ENSG00000189410,SH2D5,8,-1.5864,25,1.58647
ENSG00000127483,HP1BP3,62,-1.3127,154,1.31275
ENSG00000075151,EIF4G3,95,-0.3747,124,0.37473
ENSG00000117298,ECE1,11,-1.1103,24,1.11031
ENSG00000076864,RAP1GAP,38,-1.9613,149,1.96131
ENSG00000090686,USP48,21,-0.7195,35,0.71954
ENSG00000070831,CDC42,99,-1.1849,225,1.18494
ENSG00000173372,C1QA,31,0.18977,27,-0.1897
ENSG00000159189,C1QC,47,1.09520,22,-1.0952
ENSG00000173369,C1QB,10,-2.1419,44,2.14194
ENSG00000004487,KDM1A,20,-1.2914,49,1.29147
ENSG00000169641,LUZP1,62,0.35945,48,-0.3594
ENSG00000125944,HNRNPR,24,-2.0330,100,2.03301
ENSG00000125945,ZNF436,5,-1.6503,16,1.65032
ENSG00000117318,ID3,8,-3.0500,67,3.05005
ENSG00000142676,RPL11,1045,0.92822,549,-0.9282
ENSG00000011007,ELOA,0,-4.6276,17,4.62766
ENSG00000057757,PITHD1,20,-2.8745,152,2.87454
ENSG00000011009,LYPLA2,17,-1.3772,44,1.37725
ENSG00000117305,HMGCL,34,0.73612,20,-0.7361
ENSG00000189266,PNRC2,75,0.81155,42,-0.8115
ENSG00000188529,SRSF10,14,-1.7310,47,1.73109
ENSG00000001461,NIPAL3,7,-2.9632,58,2.96326
ENSG00000133226,SRRM1,29,-1.0673,61,1.06735
ENSG00000169504,CLIC4,58,0.44706,42,-0.4470
ENSG00000117614,SYF2,87,0.48037,63,-0.4803
ENSG00000117616,RSRP1,35,-0.2670,42,0.26703
ENSG00000183726,TMEM50A,65,-0.3092,81,0.30925
ENSG00000204178,MACO1,8,-1.6170,26,1.61708
ENSG00000117643,MAN1C1,11,-1.9921,45,1.99212
ENSG00000162430,SELENON,34,-0.3171,43,0.31719
ENSG00000117640,MTFR1L,21,-1.3167,52,1.31679
ENSG00000117632,STMN1,455,-0.9177,860,0.91773
ENSG00000158008,EXTL1,6,-2.3931,36,2.39318
ENSG00000142684,ZNF593,1,-5.1100,37,5.11001
ENSG00000142669,SH3BGRL3,234,0.02725,230,-0.0272
ENSG00000158062,UBXN11,8,-1.4131,23,1.41316
ENSG00000117682,DHDDS,1,-3.4167,18,3.41675
ENSG00000198830,HMGN2,50,-1.4303,136,1.43034
ENSG00000117713,ARID1A,92,0.59926,61,-0.5992
ENSG00000204160,ZDHHC18,71,1.15697,32,-1.1569
ENSG00000090273,NUDC,122,-0.1105,132,0.11052
ENSG00000253368,TRNP1,19,-1.8557,71,1.85576
ENSG00000090020,SLC9A1,1,-4.2939,29,4.29397
ENSG00000142784,WDTC1,52,0.73413,31,-0.7341
ENSG00000186501,TMEM222,64,-0.1673,72,0.16733
ENSG00000158195,WASF2,0,-5.7855,42,5.78557
ENSG00000126705,AHDC1,55,0.25537,46,-0.2553
ENSG00000126709,IFI6,220,0.80521,125,-0.8052
ENSG00000117758,STX12,96,0.18443,84,-0.1844
ENSG00000117751,PPP1R8,0,-5.1877,25,5.18772
ENSG00000117748,RPA2,13,-1.8205,48,1.82051
ENSG00000126698,DNAJC8,110,-0.0996,118,0.09964
ENSG00000130770,ATP5IF1,187,-1.0932,400,1.09321
ENSG00000198492,YTHDF2,21,-1.5798,65,1.57981
