Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000049246,PER3,18,-1.0010,46,0.47365,23,-0.6438,22,-0.7035,32,-0.1145,39,0.22046,47,0.51638,35,0.00891,48,0.54143
ENSG00000116288,PARK7,205,-0.2032,212,-0.1446,152,-0.6699,143,-0.7619,150,-0.6893,211,-0.1506,330,0.58478,338,0.62747,347,0.67216
ENSG00000162426,SLC45A1,28,-0.0579,36,0.32477,40,0.53394,12,-1.3271,39,0.45809,28,-0.0875,20,-0.5567,22,-0.4111,37,0.38911
ENSG00000142599,RERE,148,0.00836,237,0.80059,155,0.08102,104,-0.5531,130,-0.1949,110,-0.4613,224,0.70519,138,-0.1024,78,-0.9961
ENSG00000074800,ENO1,426,-0.7406,789,0.24086,615,-0.1632,312,-1.2182,591,-0.2269,480,-0.5560,1241,1.02138,765,0.19092,908,0.47691
ENSG00000171612,SLC25A33,43,-0.0517,47,0.10880,17,-1.4989,21,-1.1126,19,-1.2917,18,-1.3938,100,1.40587,83,1.05708,51,0.22400
ENSG00000188807,TMEM201,16,-1.0747,28,-0.2096,17,-0.9797,33,0.06375,58,0.98723,43,0.49819,12,-1.4879,51,0.77961,30,-0.1180
ENSG00000171603,CLSTN1,453,-0.6863,1138,0.82110,753,0.12161,597,-0.2523,959,0.52572,531,-0.4384,678,-0.0480,647,-0.1252,532,-0.4339
ENSG00000178585,CTNNBIP1,29,-0.6332,27,-0.7407,24,-0.8955,56,0.42742,61,0.57070,57,0.46983,54,0.36873,26,-0.7759,53,0.35439
ENSG00000162441,LZIC,65,0.71915,43,0.03295,33,-0.4000,44,0.06115,32,-0.4524,32,-0.4251,34,-0.3406,45,0.10111,53,0.34630
ENSG00000130939,UBE4B,14,-1.6964,43,0.05740,51,0.32323,43,0.07461,69,0.84664,33,-0.3385,42,0.00833,53,0.39019,26,-0.7261
ENSG00000054523,KIF1B,481,0.24327,353,-0.2572,322,-0.4061,540,0.43679,385,-0.1210,417,0.00792,482,0.24615,354,-0.2556,399,-0.0628
ENSG00000142657,PGD,51,-0.3646,50,-0.3899,58,-0.1772,77,0.29620,81,0.37664,64,-0.0189,55,-0.2525,74,0.22252,70,0.12710
ENSG00000241563,CORT,19,-0.8618,9,-1.8889,20,-0.7211,72,1.36339,24,-0.4418,58,0.98576,21,-0.6670,46,0.57341,22,-0.5903
ENSG00000160049,DFFA,45,0.23179,36,-0.1373,28,-0.5301,27,-0.6100,35,-0.1972,41,0.05552,35,-0.1822,38,-0.0516,69,0.94954
ENSG00000142655,PEX14,30,-0.2222,66,1.12279,30,-0.1803,25,-0.4883,37,0.13763,35,0.04195,23,-0.6199,22,-0.6816,39,0.20139
ENSG00000120948,TARDBP,57,-0.4561,99,0.44636,66,-0.2299,47,-0.7483,98,0.42337,92,0.31253,63,-0.2833,101,0.46660,59,-0.3914
ENSG00000116649,SRM,144,0.02398,174,0.33439,196,0.54048,138,-0.0400,128,-0.1618,133,-0.1016,109,-0.4168,142,-7.0286,111,-0.3864
ENSG00000171824,EXOSC10,17,-0.8092,16,-0.8865,26,-0.1379,30,0.11388,15,-0.9825,20,-0.5513,60,1.28572,40,0.56232,31,0.14504
ENSG00000198793,MTOR,16,-1.2275,64,0.93819,41,0.17572,24,-0.6209,39,0.11309,32,-0.2072,30,-0.3037,22,-0.7874,60,0.82137
ENSG00000116661,FBXO2,326,-0.4686,423,-0.0567,340,-0.4029,383,-0.2146,236,-0.9713,315,-0.5231,577,0.45664,844,1.12336,496,0.20363
ENSG00000132879,FBXO44,287,0.31084,248,0.06756,337,0.58432,322,0.50326,307,0.42247,138,-0.8486,171,-0.5179,201,-0.2660,125,-1.0020
ENSG00000116670,MAD2L2,17,-1.5452,43,-0.1419,102,1.31602,30,-0.7060,40,-0.2884,34,-0.5092,69,0.63077,43,-0.1487,48,0.00681
ENSG00000177000,MTHFR,15,-1.1269,29,-0.1170,32,0.01840,44,0.55764,31,-0.0168,32,0.03114,24,-0.4205,38,0.28753,38,0.30455
ENSG00000011021,CLCN6,74,-0.6405,127,0.21757,132,0.27936,125,0.18186,166,0.66041,97,-0.2214,104,-0.1177,102,-0.1427,76,-0.6009
ENSG00000116685,KIAA2013,64,0.60367,23,-1.0133,46,0.04701,29,-0.6646,34,-0.4036,56,0.36453,65,0.63454,25,-0.9051,58,0.43491
ENSG00000083444,PLOD1,40,0.66651,16,-0.7532,20,-0.4707,6,-2.0988,39,0.65193,30,0.19266,42,0.75782,10,-1.4174,35,0.45126
ENSG00000116688,MFN2,108,0.18682,84,-0.2253,94,-0.0316,108,0.19017,105,0.14893,113,0.25491,93,-0.0503,67,-0.5744,94,-0.0400
ENSG00000116691,MIIP,75,1.62782,26,-0.1914,16,-0.9872,19,-0.7386,39,0.44102,18,-0.8038,28,-0.1157,21,-0.5788,27,-0.1521
ENSG00000048707,VPS13D,27,-1.0201,67,0.38480,54,0.04263,83,0.74738,71,0.48859,43,-0.3283,46,-0.2399,50,-0.1049,35,-0.6344
ENSG00000162496,DHRS3,34,-0.0916,20,-0.9151,6,-2.6593,20,-0.9243,18,-1.0845,46,0.39401,71,1.15428,29,-0.3685,81,1.40707
ENSG00000116731,PRDM2,112,0.40310,129,0.64516,129,0.64373,103,0.26423,96,0.15356,37,-1.3224,61,-0.5633,69,-0.3808,51,-0.8356
ENSG00000189337,KAZN,35,-0.0937,47,0.37122,17,-1.2205,28,-0.4405,59,0.77264,43,0.21841,30,-0.3632,30,-0.3305,47,0.36660
ENSG00000142634,EFHD2,113,0.12215,13,-3.1120,23,-2.2711,272,1.69069,318,2.01664,122,0.25125,15,-2.8986,25,-2.1585,41,-1.4374
ENSG00000116138,DNAJC16,23,-0.2844,17,-0.7907,36,0.39271,20,-0.5177,34,0.30154,33,0.27782,19,-0.5975,31,0.15575,39,0.54930
ENSG00000116786,PLEKHM2,61,-0.9910,66,-0.8739,114,-0.0088,170,0.66108,116,0.02064,122,0.10382,102,-0.1823,135,0.27221,144,0.38226
ENSG00000065526,SPEN,80,0.53683,67,0.23566,78,0.49323,76,0.44191,44,-0.4435,47,-0.3366,31,-0.9780,41,-0.5582,58,0.00208
ENSG00000037637,FBXO42,13,-1.0623,23,-0.1674,46,1.00244,53,1.24961,26,0.02042,17,-0.5858,33,0.43615,12,-1.1179,5,-2.2582
ENSG00000055070,SZRD1,32,-0.5101,33,-0.4655,51,0.22728,12,-1.9989,36,-0.3439,69,0.72113,75,0.88028,35,-0.3544,57,0.40134
ENSG00000058453,CROCC,7,-1.9834,30,0.19039,27,0.06278,34,0.40121,32,0.33895,33,0.34769,30,0.22602,20,-0.4146,24,-0.1649
ENSG00000159363,ATP13A2,30,-1.8257,99,-0.0079,93,-0.1190,126,0.37763,150,0.67783,85,-0.2573,88,-0.2053,100,-0.0065,128,0.41252
ENSG00000117118,SDHB,52,-0.2840,60,-0.0683,86,0.53984,44,-0.5603,46,-0.4645,53,-0.2537,78,0.36107,79,0.40128,62,-0.0093
ENSG00000117115,PADI2,10,-2.5387,47,-0.2994,32,-0.9061,67,0.27210,28,-1.0805,54,-0.0925,140,1.58193,51,-0.1724,82,0.60943
ENSG00000179051,RCC2,44,0.55219,36,0.21560,50,0.76139,18,-0.8959,25,-0.3952,19,-0.7618,38,0.31155,21,-0.6646,34,0.09417
ENSG00000074964,ARHGEF10L,25,0.02412,13,-1.0275,14,-0.8450,29,0.23510,34,0.53068,31,0.36647,32,0.40457,22,-0.1821,23,-0.1195
ENSG00000117154,IGSF21,17,-2.5431,105,0.16753,84,-0.1882,183,1.12123,187,1.16464,70,-0.4737,64,-0.6213,73,-0.4119,69,-0.5087
ENSG00000159423,ALDH4A1,39,-1.2161,93,0.14459,52,-0.7776,57,-0.6178,35,-1.3717,46,-0.9537,122,0.60485,102,0.30529,217,1.66613
ENSG00000127463,EMC1,21,-1.0220,39,-0.0948,39,-0.0829,24,-0.7973,57,0.53594,37,-0.1685,73,0.97612,26,-0.6983,52,0.40692
ENSG00000053372,MRTO4,34,-0.6540,47,-0.1317,41,-0.3553,76,0.64538,61,0.27438,38,-0.4780,39,-0.4291,71,0.54713,55,0.10321
ENSG00000053371,AKR7A2,29,-0.8244,42,-0.2425,33,-0.6145,28,-0.8650,19,-1.4642,58,0.28203,84,0.90983,74,0.68164,74,0.67459
ENSG00000077549,CAPZB,312,-0.1910,338,-0.0615,411,0.25459,438,0.36067,370,0.08445,288,-0.3197,328,-0.1111,323,-0.1341,355,0.01618
ENSG00000173436,MICOS10,218,-0.4320,325,0.20853,225,-0.3850,326,0.21379,241,-0.2762,334,0.25118,304,0.09566,291,0.02567,312,0.14252
ENSG00000158747,NBL1,392,0.07422,227,-0.7898,304,-0.3312,512,0.51993,606,0.80947,346,-0.1257,385,0.04561,282,-0.4538,315,-0.2769
ENSG00000162545,CAMK2N1,965,-0.1777,1310,0.32220,1726,0.79319,808,-0.4582,600,-0.9216,1103,0.03923,1210,0.19068,1314,0.32648,657,-0.7811
ENSG00000090432,MUL1,43,0.45704,19,-0.8288,25,-0.4076,27,-0.3108,42,0.40583,20,-0.7363,48,0.64618,30,-0.1600,39,0.30809
ENSG00000158828,PINK1,272,-0.5379,279,-0.4987,330,-0.2316,474,0.35668,440,0.23411,454,0.28682,316,-0.3021,391,0.04186,476,0.36562
ENSG00000244038,DDOST,1,-4.7028,26,0.06090,43,0.88888,16,-0.6680,34,0.50965,11,-1.2906,41,0.81990,26,0.06833,28,0.16129
ENSG00000189410,SH2D5,34,-0.1014,64,0.96461,48,0.49343,39,0.11867,66,1.03198,10,-1.9731,22,-0.7703,19,-0.9488,21,-0.8024
ENSG00000127483,HP1BP3,164,0.00598,165,0.01658,167,0.03447,118,-0.5158,169,0.04933,169,0.05139,187,0.21956,153,-0.1070,180,0.15378
ENSG00000075151,EIF4G3,115,0.10754,115,0.10504,78,-0.5109,156,0.60639,135,0.36568,48,-1.2527,66,-0.7691,123,0.20870,135,0.37098
ENSG00000117298,ECE1,86,1.39215,24,-0.7480,14,-1.5487,35,-0.1427,34,-0.2027,13,-1.6957,59,0.72405,29,-0.4153,52,0.48674
ENSG00000076864,RAP1GAP,104,-0.8094,194,0.17713,185,0.10302,298,0.91040,309,0.97205,159,-0.1443,114,-0.6664,108,-0.7477,94,-0.9654
ENSG00000090686,USP48,1,-4.2535,30,-0.0627,39,0.38445,18,-0.8574,41,0.45821,31,0.00730,26,-0.2512,43,0.55216,48,0.74963
ENSG00000070831,CDC42,257,0.15372,235,0.00609,205,-0.2130,223,-0.0779,345,0.64814,193,-0.3073,257,0.15058,187,-0.3610,204,-0.2175
ENSG00000004487,KDM1A,92,0.61238,103,0.80843,78,0.33795,69,0.14147,59,-0.1060,46,-0.5058,31,-1.1279,40,-0.7200,53,-0.2900
ENSG00000169641,LUZP1,32,-0.8972,64,0.19656,52,-0.1442,93,0.82542,84,0.64406,54,-0.0952,40,-0.5587,60,0.09836,33,-0.8600
ENSG00000125944,HNRNPR,112,0.21593,125,0.40594,76,-0.3944,95,-0.0484,62,-0.7269,112,0.22036,77,-0.3743,134,0.51988,87,-0.1830
ENSG00000125945,ZNF436,31,0.37318,12,-1.0637,58,1.48891,23,-0.0895,37,0.69198,8,-1.7114,28,0.22831,8,-1.6146,15,-0.7845
ENSG00000117318,ID3,330,3.49965,18,-1.8719,20,-1.7596,5,-3.6543,14,-2.2312,32,-1.0160,8,-3.0218,75,0.30492,57,-0.1263
ENSG00000142676,RPL11,758,0.62311,326,-0.7443,247,-1.1702,406,-0.4020,406,-0.4020,1037,1.18065,359,-0.5941,514,-0.0238,643,0.34354
ENSG00000057757,PITHD1,116,-0.4016,189,0.38797,139,-0.1114,164,0.15957,229,0.72087,117,-0.3891,126,-0.2632,130,-0.2208,131,-0.2087
ENSG00000011009,LYPLA2,53,-0.3796,72,0.11499,101,0.67091,86,0.39997,69,0.04691,50,-0.4681,88,0.43645,31,-1.1743,55,-0.3177
ENSG00000117308,GALE,8,-1.6647,39,0.73617,18,-0.5182,35,0.56652,37,0.68051,13,-0.9559,19,-0.4095,30,0.31904,23,-0.0929
ENSG00000117305,HMGCL,19,-0.5316,28,0.07054,14,-0.9196,10,-1.4328,19,-0.5152,20,-0.4286,32,0.30172,14,-0.9372,81,2.02988
ENSG00000189266,PNRC2,80,0.20816,80,0.20912,50,-0.5554,48,-0.6151,83,0.26334,60,-0.2739,95,0.48690,47,-0.6359,93,0.45236
ENSG00000188529,SRSF10,59,0.11269,77,0.54921,69,0.37105,49,-0.1914,40,-0.4938,47,-0.2756,33,-0.7872,62,0.19149,60,0.13784
ENSG00000001461,NIPAL3,41,-0.5933,36,-0.7941,53,-0.2144,97,0.79210,109,1.01157,89,0.65549,40,-0.6485,27,-1.2540,49,-0.3096
ENSG00000133226,SRRM1,85,0.76088,71,0.44757,59,0.12784,53,-0.0269,19,-1.5724,75,0.54512,70,0.42198,16,-1.8037,38,-0.5730
ENSG00000169504,CLIC4,106,1.70851,8,-2.4525,20,-1.0635,26,-0.6938,11,-1.9394,60,0.65824,19,-1.1737,55,0.51217,58,0.60057
ENSG00000117614,SYF2,52,0.07690,44,-0.1859,46,-0.1358,40,-0.3575,45,-0.1662,53,0.10553,40,-0.3495,50,0.01248,78,0.74681
ENSG00000117616,RSRP1,101,0.59122,124,0.94210,73,0.05163,29,-1.3965,69,-0.0537,53,-0.4757,94,0.47122,55,-0.3961,40,-0.8836
ENSG00000183726,TMEM50A,106,-0.1144,142,0.37169,120,0.09417,30,-2.0198,63,-0.9254,135,0.28744,123,0.13831,196,0.92873,104,-0.1323
ENSG00000204178,MACO1,40,0.30981,27,-0.2954,41,0.37877,49,0.65655,27,-0.2743,11,-1.6327,37,0.18780,39,0.29596,23,-0.5452
ENSG00000117643,MAN1C1,60,0.73358,73,1.07574,73,1.07650,22,-0.8585,21,-0.9173,13,-1.5990,36,-0.1152,25,-0.6597,23,-0.7816
ENSG00000162430,SELENON,47,-1.0938,91,-0.0705,112,0.27262,94,-0.0229,78,-0.3047,125,0.45642,104,0.14264,88,-0.1217,115,0.31968
ENSG00000117640,MTFR1L,72,-0.4772,108,0.16715,98,0.00789,68,-0.5612,126,0.43528,94,-0.0492,77,-0.3677,114,0.25730,117,0.30912
ENSG00000117632,STMN1,670,-0.5552,1232,0.42960,1110,0.25575,1324,0.55202,1758,1.04969,620,-0.6770,557,-0.8421,576,-0.7915,702,-0.4820
ENSG00000158008,EXTL1,34,-1.2997,72,-0.1378,95,0.32282,108,0.53453,114,0.62258,103,0.45837,53,-0.6135,60,-0.4271,65,-0.2927
ENSG00000142684,ZNF593,23,-0.4945,49,0.72660,18,-0.9226,29,-0.1527,60,1.06754,20,-0.7576,25,-0.3556,28,-0.2167,35,0.14755
ENSG00000142669,SH3BGRL3,273,0.07387,161,-0.7606,246,-0.0974,329,0.38375,413,0.77072,226,-0.2331,213,-0.3218,252,-0.0533,234,-0.1723
ENSG00000158062,UBXN11,29,0.16720,16,-0.7631,37,0.56499,31,0.23362,27,0.04868,33,0.37576,37,0.53821,15,-0.8443,12,-1.2075
ENSG00000117682,DHDDS,3,-3.1477,28,0.15563,33,0.44237,37,0.60945,35,0.53419,16,-0.6925,38,0.66135,18,-0.5550,20,-0.3382
ENSG00000198830,HMGN2,159,0.72559,73,-0.5447,99,-0.0727,35,-1.6546,70,-0.6123,110,0.11171,120,0.24840,139,0.49868,122,0.27524
ENSG00000117713,ARID1A,51,-0.5016,45,-0.7089,104,0.66204,73,0.06922,62,-0.1889,57,-0.3367,98,0.55687,33,-1.1587,107,0.70769
ENSG00000204160,ZDHHC18,55,0.24704,46,-0.0316,108,1.43210,42,-0.1884,56,0.27569,31,-0.6581,22,-1.1519,31,-0.6573,34,-0.5381
ENSG00000142751,GPN2,32,0.32190,35,0.43473,27,0.04072,11,-1.3357,33,0.34213,23,-0.2426,25,-0.1081,20,-0.4568,33,0.37490
ENSG00000090273,NUDC,137,-0.5976,249,0.35956,247,0.34320,225,0.19391,173,-0.2377,132,-0.6531,187,-0.1127,212,0.09086,239,0.29455
ENSG00000253368,TRNP1,74,1.09919,27,-0.5373,36,-0.1002,30,-0.3714,45,0.26920,28,-0.4896,26,-0.6268,51,0.45847,29,-0.4697
ENSG00000090020,SLC9A1,62,0.57778,55,0.38641,49,0.20525,65,0.67774,59,0.49597,12,-1.9374,52,0.28271,23,-0.9807,14,-1.7141
ENSG00000142784,WDTC1,106,0.59912,52,-0.5615,46,-0.7438,78,0.09567,78,0.09621,73,-0.0246,83,0.20020,57,-0.3941,90,0.32876
ENSG00000186501,TMEM222,119,-0.1657,152,0.23267,153,0.25049,145,0.16022,169,0.41561,152,0.23685,97,-0.4920,89,-0.6119,108,-0.3179
ENSG00000158195,WASF2,117,1.55964,40,-0.3091,15,-1.7559,41,-0.2528,11,-2.1573,45,-0.1214,57,0.26899,41,-0.2434,66,0.51702
ENSG00000126705,AHDC1,62,-0.3687,117,0.66356,48,-0.7702,121,0.71750,122,0.73836,52,-0.6520,80,0.03521,56,-0.5235,48,-0.7790
ENSG00000126709,IFI6,435,0.62711,111,-1.5371,90,-1.8388,580,1.13623,672,1.41422,185,-0.7574,124,-1.3650,198,-0.6518,292,-0.0331
ENSG00000117758,STX12,117,0.40426,64,-0.5634,64,-0.5657,115,0.37245,103,0.18904,61,-0.6248,55,-0.8011,131,0.59716,113,0.34772
ENSG00000117751,PPP1R8,41,-0.4496,50,-0.1074,65,0.30560,53,-0.0402,66,0.33208,53,-0.0241,71,0.45543,55,0.04870,31,-0.8766
ENSG00000117748,RPA2,13,-1.9127,72,0.70538,68,0.60694,59,0.37470,47,-0.0191,31,-0.6560,55,0.24767,38,-0.3481,41,-0.2153
ENSG00000126698,DNAJC8,140,0.32378,88,-0.4283,144,0.36751,111,-0.0591,117,0.01830,150,0.43575,141,0.33350,73,-0.7244,73,-0.7247
ENSG00000130770,ATP5IF1,256,0.00427,326,0.40025,304,0.28807,279,0.14640,232,-0.1548,226,-0.1966,233,-0.1512,218,-0.2535,224,-0.2076
ENSG00000198492,YTHDF2,70,-0.3553,92,0.08630,119,0.50284,124,0.57622,105,0.29424,60,-0.5978,89,0.02313,46,-0.9984,83,-0.0842
