Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000117395,EBNA1BP2,146,1.10556,38,-1.0750,80,0.13287,53,-0.6519
ENSG00000179178,TMEM125,146,2.48695,0,-6.1446,9,-3.0998,81,1.57002
ENSG00000066322,ELOVL1,146,1.11965,93,0.33523,23,-2.6210,165,1.69943
ENSG00000178922,HYI,146,2.34108,88,1.29072,18,-1.9301,24,-0.9217
ENSG00000142949,PTPRF,146,0.40470,22,-2.4699,131,0.47980,103,-0.1882
ENSG00000126091,ST3GAL3,146,1.72209,51,-0.1218,48,-0.4105,30,-1.0625
ENSG00000117408,IPO13,146,1.11971,27,-1.5939,55,-0.8899,118,0.87482
ENSG00000117410,ATP6V0B,146,-1.4477,316,-0.2600,453,0.74033,310,-0.3273
ENSG00000117411,B4GALT2,146,0.82659,79,-0.2037,93,0.14326,56,-0.8030
ENSG00000178028,DMAP1,146,1.31669,63,-0.1281,64,-0.1998,42,-0.8262
ENSG00000117419,ERI3,146,-0.2649,60,-1.6348,221,0.97107,122,-0.6184
ENSG00000187147,RNF220,146,0.48016,118,0.11797,102,-0.2151,105,-0.0732
ENSG00000142937,RPS8,146,-3.1715,3145,1.73018,820,-1.0153,1669,0.66024
ENSG00000070785,EIF2B3,146,2.77037,16,-1.1931,26,-0.7917,10,-1.9564
ENSG00000126088,UROD,146,0.69513,136,0.57391,83,-0.4592,86,-0.2054
ENSG00000117450,PRDX1,146,-1.3522,358,0.03951,310,-0.3559,543,0.88489
ENSG00000117448,AKR1A1,146,1.40188,115,0.95374,46,-0.9696,49,-0.5093
ENSG00000132780,NASP,146,1.71465,49,-0.1913,32,-1.3780,72,0.48508
ENSG00000159592,GPBP1L1,146,2.35710,70,0.88868,22,-1.5283,22,-1.0762
ENSG00000086015,MAST2,146,2.54901,45,0.26884,20,-1.6235,27,-0.6062
ENSG00000085998,POMGNT1,146,1.21319,44,-0.7660,51,-0.9272,101,0.65443
ENSG00000132128,LRRC41,146,1.71180,73,0.43888,43,-0.7369,34,-0.8598
ENSG00000173660,UQCRH,146,-1.4248,240,-0.6704,482,1.12091,250,-0.6769
ENSG00000117480,FAAH,146,2.03549,8,-2.6878,34,-0.8953,52,0.14617
ENSG00000079277,MKNK1,146,2.69467,25,-0.5583,21,-1.3799,24,-0.6949
ENSG00000123472,ATPAF1,146,0.31810,44,-1.5432,133,0.35038,114,-0.1075
ENSG00000159658,EFCAB14,146,1.22119,65,-0.1527,33,-1.8419,134,1.31042
ENSG00000162368,CMPK1,146,0.70770,83,-0.2318,87,-0.2839,98,0.04510
ENSG00000162373,BEND5,146,2.87545,0,-5.9239,28,-0.5151,8,-2.3535
ENSG00000162374,ELAVL4,146,0.44917,2,-5.7895,163,1.79900,19,-2.8198
ENSG00000185104,FAF1,146,2.43675,26,-0.6555,32,-0.6189,13,-1.8348
ENSG00000123091,RNF11,146,-1.1809,110,-1.6127,450,1.68460,151,-1.2423
ENSG00000085832,EPS15,146,0.18879,13,-3.4098,154,0.60799,122,-0.1226
ENSG00000078618,NRDC,146,1.17434,40,-0.9431,72,-0.0670,58,-0.4310
ENSG00000169213,RAB3B,146,0.30879,0,-7.7661,172,1.55296,43,-1.7243
ENSG00000134717,BTF3L4,146,1.45582,49,-0.4012,66,0.12968,23,-1.7050
ENSG00000157077,ZFYVE9,146,2.61959,3,-3.5732,32,-0.4213,12,-1.8728
ENSG00000162378,ZYG11B,146,0.58031,4,-4.7330,132,0.96294,60,-0.9500
ENSG00000116171,SCP2,146,0.76737,51,-0.9436,70,-0.7686,142,0.85250
ENSG00000162384,CZIB,146,1.32338,97,0.59708,53,-0.6970,51,-0.5076
ENSG00000162385,MAGOH,146,2.41442,53,0.43742,29,-0.8967,9,-2.3335
ENSG00000157193,LRP8,146,2.09027,0,-6.3904,40,-0.4139,35,-0.5103
ENSG00000081870,HSPB11,146,1.95987,64,0.43048,38,-0.7511,22,-1.3231
ENSG00000116209,TMEM59,146,-0.1734,131,-0.3437,139,-0.4689,247,0.82467
ENSG00000116221,MRPL37,146,1.41113,70,0.12944,65,-0.0091,22,-1.7918
ENSG00000157216,SSBP3,146,-0.1023,161,0.05019,200,0.98645,48,-1.9524
ENSG00000116133,DHCR24,146,-0.3604,51,-1.9482,236,1.00241,136,-0.5290
ENSG00000162402,USP24,146,2.61292,0,-6.0666,21,-1.4511,42,0.23070
ENSG00000162407,PLPP3,146,0.32554,105,-0.2163,43,-2.3138,307,2.19361
ENSG00000162409,PRKAA2,146,2.70704,0,-6.0189,27,-0.7730,20,-0.9841
ENSG00000177606,JUN,146,0.99478,75,-0.1383,63,-0.7271,98,0.36040
ENSG00000162599,NFIA,146,0.27887,159,0.41932,76,-1.2590,212,1.11336
ENSG00000162604,TM2D1,146,1.66813,28,-1.0785,44,-0.7067,58,0.03217
ENSG00000079739,PGM1,146,1.91774,9,-2.5631,31,-1.2282,71,0.65698
ENSG00000162434,JAK1,146,1.27012,98,0.55861,64,-0.2695,32,-1.3026
ENSG00000162433,AK4,146,1.54410,56,-0.1204,48,-0.6591,51,-0.3043
ENSG00000116675,DNAJC6,146,-0.8521,8,-5.0237,378,2.01838,109,-1.4225
ENSG00000213625,LEPROT,146,1.95172,124,1.60420,21,-1.9839,35,-0.6004
ENSG00000184588,PDE4B,146,1.48563,19,-1.8205,55,-0.3824,61,-0.0438
ENSG00000118473,SGIP1,146,1.21638,39,-0.9618,79,0.32550,34,-1.2953
ENSG00000198160,MIER1,146,2.62020,34,-0.1596,19,-1.5828,28,-0.4764
ENSG00000142864,SERBP1,146,0.22192,207,0.81293,101,-0.6637,145,0.23512
ENSG00000116717,GADD45A,146,1.47701,106,0.88688,25,-2.1166,93,0.78807
ENSG00000116729,WLS,146,0.76002,154,0.85247,65,-0.9765,106,0.24298
ENSG00000033122,LRRC7,146,1.84642,0,-6.5552,60,0.51109,11,-2.4996
ENSG00000116754,SRSF11,146,0.53023,130,0.33635,100,-0.1753,89,-0.3281
ENSG00000118454,ANKRD13C,146,2.63752,10,-1.9679,31,-0.5395,11,-1.9431
ENSG00000132485,ZRANB2,146,0.90414,123,0.60826,62,-0.9018,96,0.21878
ENSG00000172260,NEGR1,146,0.26252,8,-3.9772,167,1.20895,66,-1.0832
ENSG00000178965,ERICH3,146,2.62515,0,-6.0645,36,-0.1100,4,-3.4153
ENSG00000117054,ACADM,146,1.93030,44,-0.1964,32,-1.1597,50,-0.0170
ENSG00000137955,RABGGTB,146,1.90793,19,-1.4797,40,-0.6473,44,-0.2477
ENSG00000117069,ST6GALNAC5,146,2.19876,0,-6.3208,48,0.30315,5,-3.3550
ENSG00000154027,AK5,146,-0.4401,12,-4.1499,286,1.89881,74,-1.6155
ENSG00000077254,USP33,146,1.02855,38,-1.1322,85,0.21464,54,-0.6845
ENSG00000180488,MIGA1,146,1.07970,74,-0.0672,67,-0.4211,70,-0.1782
ENSG00000162613,FUBP1,146,1.77297,60,0.16838,41,-0.7401,36,-0.7011
ENSG00000162616,DNAJB4,146,2.50689,53,0.50331,26,-1.0589,10,-2.1848
ENSG00000137941,TTLL7,146,0.42226,30,-2.0335,102,-0.3233,167,0.76698
ENSG00000142875,PRKACB,146,-0.5022,11,-4.3037,260,1.04164,174,-0.2614
ENSG00000174021,GNG5,146,0.87142,275,2.10022,40,-1.8499,81,-0.1262
ENSG00000117155,SSX2IP,146,1.44490,8,-3.0132,73,0.48961,27,-1.4645
ENSG00000162642,C1orf52,146,1.47877,14,-2.2259,69,0.34810,28,-1.3381
ENSG00000153904,DDAH1,146,-0.6131,92,-1.3190,224,0.13012,290,0.57838
ENSG00000122417,ODF2L,146,2.54278,49,0.42034,24,-1.1642,13,-1.7717
ENSG00000097033,SH3GLB1,146,1.53229,161,1.72844,25,-2.0514,58,-0.1052
ENSG00000183291,SELENOF,146,0.73292,164,0.92972,63,-1.0650,111,0.31083
ENSG00000153936,HS2ST1,146,2.40232,21,-1.0166,32,-0.6649,19,-1.3135
ENSG00000143013,LMO4,146,-1.6429,20,-4.5450,684,2.80592,112,-2.1920
ENSG00000137944,KYAT3,146,2.55324,22,-0.8386,26,-1.0230,22,-0.9271
