Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9
ENSG00000228794,LINC01128,14,-0.9116,28,0.91165
ENSG00000188976,NOC2L,48,-0.8430,86,0.84309
ENSG00000188290,HES4,205,1.11941,94,-1.1194
ENSG00000187608,ISG15,108,-0.1710,122,0.17103
ENSG00000188157,AGRN,45,0.24693,38,-0.2469
ENSG00000078808,SDF4,66,-0.5646,98,0.56466
ENSG00000176022,B3GALT6,31,-0.4716,44,0.47160
ENSG00000160087,UBE2J2,36,-1.0118,73,1.01188
ENSG00000162572,SCNN1D,18,-0.5578,26,0.55784
ENSG00000131584,ACAP3,192,-0.2960,236,0.29602
ENSG00000127054,INTS11,48,-0.9060,90,0.90603
ENSG00000224051,CPTP,61,-0.0478,63,0.04781
ENSG00000107404,DVL1,180,0.60585,118,-0.6058
ENSG00000175756,AURKAIP1,161,-0.1705,181,0.17051
ENSG00000221978,CCNL2,97,0.65493,61,-0.6549
ENSG00000242485,MRPL20,164,-0.0721,172,0.07218
ENSG00000179403,VWA1,9,-2.1669,43,2.16694
ENSG00000160072,ATAD3B,30,0.32043,24,-0.3204
ENSG00000205090,TMEM240,89,-0.5576,131,0.55760
ENSG00000160075,SSU72,171,-0.3940,225,0.39400
ENSG00000228594,FNDC10,13,-2.3180,68,2.31803
ENSG00000272106,AL691432.2,10,-2.2272,48,2.22721
ENSG00000197530,MIB2,80,0.66463,50,-0.6646
ENSG00000189339,SLC35E2B,27,-0.3924,36,0.39246
ENSG00000008130,NADK,39,0.01323,38,-0.0132
ENSG00000078369,GNB1,469,0.25388,394,-0.2538
ENSG00000187730,GABRD,86,-0.6713,137,0.67133
ENSG00000067606,PRKCZ,159,-0.2604,191,0.26042
ENSG00000162585,FAAP20,75,0.10475,69,-0.1047
ENSG00000157933,SKI,58,-0.6101,89,0.61012
ENSG00000157916,RER1,90,0.21013,78,-0.2101
ENSG00000157911,PEX10,54,0.40535,41,-0.4053
ENSG00000149527,PLCH2,17,-1.1987,40,1.19872
ENSG00000197921,HES5,16,-2.6923,109,2.69232
ENSG00000272449,AL139246.5,8,-1.7862,30,1.78629
ENSG00000157870,PRXL2B,100,-0.5151,143,0.51511
ENSG00000177133,PRDM16-DT,27,-0.9752,53,0.97525
ENSG00000158109,TPRG1L,88,-0.8610,159,0.86100
ENSG00000130764,LRRC47,50,-0.6137,77,0.61375
ENSG00000196581,AJAP1,55,-0.0806,58,0.08060
ENSG00000069424,KCNAB2,269,-0.3098,333,0.30989
ENSG00000116254,CHD5,372,-0.3039,459,0.30396
ENSG00000116251,RPL22,687,0.45003,503,-0.4500
ENSG00000116237,ICMT,74,0.70382,45,-0.7038
ENSG00000158292,GPR153,9,-1.8498,33,1.84986
ENSG00000097021,ACOT7,97,-0.8465,174,0.84653
ENSG00000215788,TNFRSF25,36,-0.1205,39,0.12053
ENSG00000171680,PLEKHG5,30,-1.2525,73,1.25257
ENSG00000162408,NOL9,37,-0.5176,54,0.51763
ENSG00000162413,KLHL21,95,1.21194,41,-1.2119
ENSG00000007923,DNAJC11,67,0.28725,54,-0.2872
ENSG00000171735,CAMTA1,336,0.42669,250,-0.4266
ENSG00000049245,VAMP3,37,-0.1287,40,0.12878
ENSG00000049246,PER3,18,-1.0010,36,1.00106
ENSG00000116288,PARK7,205,-0.2032,236,0.20323
ENSG00000162426,SLC45A1,28,-0.0579,29,0.05798
ENSG00000142599,RERE,148,0.00836,147,-0.0083
ENSG00000074800,ENO1,426,-0.7406,713,0.74068
ENSG00000171612,SLC25A33,43,-0.0517,44,0.05172
ENSG00000188807,TMEM201,16,-1.0747,34,1.07470
ENSG00000171603,CLSTN1,453,-0.6863,729,0.68636
ENSG00000178585,CTNNBIP1,29,-0.6332,45,0.63327
ENSG00000162441,LZIC,65,0.71915,40,-0.7191
ENSG00000130939,UBE4B,14,-1.6964,45,1.69644
ENSG00000054523,KIF1B,481,0.24327,406,-0.2432
ENSG00000142657,PGD,51,-0.3646,66,0.36464
ENSG00000241563,CORT,19,-0.8618,34,0.86187
ENSG00000160049,DFFA,45,0.23179,38,-0.2317
ENSG00000142655,PEX14,30,-0.2222,35,0.22220
ENSG00000120948,TARDBP,57,-0.4561,78,0.45610
ENSG00000116649,SRM,144,0.02398,141,-0.0239
ENSG00000171824,EXOSC10,17,-0.8092,30,0.80923
ENSG00000198793,MTOR,16,-1.2275,39,1.22750
ENSG00000116661,FBXO2,326,-0.4686,452,0.46864
ENSG00000132879,FBXO44,287,0.31084,231,-0.3108
ENSG00000116670,MAD2L2,17,-1.5452,51,1.54521
ENSG00000177000,MTHFR,15,-1.1269,33,1.12697
ENSG00000011021,CLCN6,74,-0.6405,116,0.64051
ENSG00000116685,KIAA2013,64,0.60367,42,-0.6036
ENSG00000083444,PLOD1,40,0.66651,25,-0.6665
ENSG00000116688,MFN2,108,0.18682,95,-0.1868
ENSG00000116691,MIIP,75,1.62782,24,-1.6278
ENSG00000048707,VPS13D,27,-1.0201,56,1.02012
ENSG00000162496,DHRS3,34,-0.0916,36,0.09162
ENSG00000116731,PRDM2,112,0.40310,85,-0.4031
ENSG00000189337,KAZN,35,-0.0937,38,0.09375
ENSG00000142634,EFHD2,113,0.12215,104,-0.1221
ENSG00000116138,DNAJC16,23,-0.2844,28,0.28449
ENSG00000116786,PLEKHM2,61,-0.9910,121,0.99106
ENSG00000065526,SPEN,80,0.53683,55,-0.5368
ENSG00000037637,FBXO42,13,-1.0623,27,1.06239
ENSG00000055070,SZRD1,32,-0.5101,46,0.51015
ENSG00000058453,CROCC,7,-1.9834,29,1.98340
ENSG00000159363,ATP13A2,30,-1.8257,109,1.82575
ENSG00000117118,SDHB,52,-0.2840,63,0.28408
ENSG00000117115,PADI2,10,-2.5387,63,2.53870
ENSG00000179051,RCC2,44,0.55219,30,-0.5521
ENSG00000074964,ARHGEF10L,25,0.02412,25,-0.0241
ENSG00000117154,IGSF21,17,-2.5431,104,2.54318
ENSG00000159423,ALDH4A1,39,-1.2161,90,1.21614
ENSG00000127463,EMC1,21,-1.0220,43,1.02202
ENSG00000053372,MRTO4,34,-0.6540,53,0.65406
ENSG00000053371,AKR7A2,29,-0.8244,51,0.82444
ENSG00000077549,CAPZB,312,-0.1910,356,0.19100
ENSG00000173436,MICOS10,218,-0.4320,295,0.43209
ENSG00000158747,NBL1,392,0.07422,372,-0.0742
ENSG00000162545,CAMK2N1,965,-0.1777,1091,0.17776
ENSG00000090432,MUL1,43,0.45704,31,-0.4570
ENSG00000158828,PINK1,272,-0.5379,395,0.53793
ENSG00000244038,DDOST,1,-4.7028,28,4.70281
ENSG00000189410,SH2D5,34,-0.1014,36,0.10142
ENSG00000127483,HP1BP3,164,0.00598,163,-0.0059
ENSG00000075151,EIF4G3,115,0.10754,107,-0.1075
ENSG00000117298,ECE1,86,1.39215,32,-1.3921
ENSG00000076864,RAP1GAP,104,-0.8094,183,0.80946
ENSG00000090686,USP48,1,-4.2535,34,4.25351
ENSG00000070831,CDC42,257,0.15372,231,-0.1537
ENSG00000004487,KDM1A,92,0.61238,60,-0.6123
ENSG00000169641,LUZP1,32,-0.8972,60,0.89727
ENSG00000125944,HNRNPR,112,0.21593,96,-0.2159
ENSG00000125945,ZNF436,31,0.37318,24,-0.3731
ENSG00000117318,ID3,330,3.49965,29,-3.4996
ENSG00000142676,RPL11,758,0.62311,492,-0.6231
ENSG00000057757,PITHD1,116,-0.4016,153,0.40168
ENSG00000011009,LYPLA2,53,-0.3796,69,0.37962
ENSG00000117308,GALE,8,-1.6647,27,1.66478
ENSG00000117305,HMGCL,19,-0.5316,27,0.53163
ENSG00000189266,PNRC2,80,0.20816,69,-0.2081
ENSG00000188529,SRSF10,59,0.11269,55,-0.1126
ENSG00000001461,NIPAL3,41,-0.5933,63,0.59337
ENSG00000133226,SRRM1,85,0.76088,50,-0.7608
ENSG00000169504,CLIC4,106,1.70851,32,-1.7085
ENSG00000117614,SYF2,52,0.07690,50,-0.0769
ENSG00000117616,RSRP1,101,0.59122,67,-0.5912
ENSG00000183726,TMEM50A,106,-0.1144,114,0.11442
ENSG00000204178,MACO1,40,0.30981,32,-0.3098
ENSG00000117643,MAN1C1,60,0.73358,36,-0.7335
ENSG00000162430,SELENON,47,-1.0938,101,1.09385
ENSG00000117640,MTFR1L,72,-0.4772,100,0.47724
ENSG00000117632,STMN1,670,-0.5552,985,0.55526
ENSG00000158008,EXTL1,34,-1.2997,84,1.29973
ENSG00000142684,ZNF593,23,-0.4945,33,0.49450
ENSG00000142669,SH3BGRL3,273,0.07387,259,-0.0738
ENSG00000158062,UBXN11,29,0.16720,26,-0.1672
ENSG00000117682,DHDDS,3,-3.1477,28,3.14777
ENSG00000198830,HMGN2,159,0.72559,96,-0.7255
ENSG00000117713,ARID1A,51,-0.5016,72,0.50162
ENSG00000204160,ZDHHC18,55,0.24704,46,-0.2470
ENSG00000142751,GPN2,32,0.32190,26,-0.3219
ENSG00000090273,NUDC,137,-0.5976,208,0.59765
ENSG00000253368,TRNP1,74,1.09919,34,-1.0991
ENSG00000090020,SLC9A1,62,0.57778,41,-0.5777
ENSG00000142784,WDTC1,106,0.59912,70,-0.5991
ENSG00000186501,TMEM222,119,-0.1657,133,0.16579
ENSG00000158195,WASF2,117,1.55964,39,-1.5596
ENSG00000126705,AHDC1,62,-0.3687,81,0.36874
ENSG00000126709,IFI6,435,0.62711,281,-0.6271
ENSG00000117758,STX12,117,0.40426,88,-0.4042
ENSG00000117751,PPP1R8,41,-0.4496,56,0.44961
ENSG00000117748,RPA2,13,-1.9127,51,1.91271
ENSG00000126698,DNAJC8,140,0.32378,112,-0.3237
ENSG00000130770,ATP5IF1,256,0.00427,255,-0.0042
ENSG00000198492,YTHDF2,70,-0.3553,90,0.35533
ENSG00000116350,SRSF4,63,0.25077,53,-0.2507
ENSG00000116353,MECR,41,0.23295,35,-0.2329
ENSG00000060656,PTPRU,4,-2.5907,29,2.59076
ENSG00000162512,SDC3,170,-0.4656,235,0.46560
ENSG00000134644,PUM1,180,0.08369,170,-0.0836
ENSG00000121766,ZCCHC17,90,-0.6540,142,0.65407
ENSG00000121769,FABP3,77,-0.7415,128,0.74154
ENSG00000162517,PEF1,102,-0.0968,109,0.09683
ENSG00000084636,COL16A1,41,-0.3649,53,0.36496
ENSG00000121753,ADGRB2,221,-0.6745,354,0.67459
