source,target,interaction,ligand_complex,receptor_complex,n_pass_magnitude_rank,n_pass_specificity_rank,n_test,mean_mean,mean_rank,ligand_t,ligand_DEG_adj.P.Val,ligand_logFC,receptor_t,receptor_DEG_adj.P.Val,receptor_logFC,L_DEG,R_DEG,bivairate_mean_Inhib,bivairate_mean_L1,bivairate_mean_L2.3,bivairate_mean_L5,bivairate_mean_L6,bivairate_mean_LD,bivairate_mean_Vasc,bivairate_mean_WM.uf,bivairate_mean_WM
Excit.L5.1,Oligo.3,NLGN1 -> NRXN1,NLGN1,NRXN1,24,0,24,0.18589245434782609,186,1.977001256640561,0.8091306322987275,0.3012034610233947,3.2736819718718397,0.03976012192167532,1.1528137127407296,FALSE,TRUE,0.23238961040624892,0.1131231988522881,0.28472226366019604,0.2668847685691713,0.17644259509652924,0.23567695959106968,0.10060407473891786,0.043829101461884255,0.07488302362586807
Excit.L5.1,Oligo.3,NLGN1 -> NRXN3,NLGN1,NRXN3,24,0,24,0.16224667713043478,255,1.977001256640561,0.8091306322987275,0.3012034610233947,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Excit.L5.1,Oligo.3,NRG3 -> ERBB3,NRG3,ERBB3,22,0,22,0.07259996335294118,661,0.8772733407494743,0.9228697729399338,0.10735432216806817,-3.195438064449939,0.042949678319291126,-0.6011629289093059,FALSE,TRUE,0.0852443444726916,0.04489815835066647,0.07994267356502908,0.10924493068500071,0.07963520198374835,0.08364345983802299,0.03599179090728363,0.028059938334868723,0.05490320358092884
Excit.L6b,Oligo.3,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,26,0,26,NA,NA,0.4129150382471309,0.9980242266890388,0.07370270104723176,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Excit.L6b,Oligo.3,NLGN1 -> NRXN1,NLGN1,NRXN1,24,0,26,0.18589245434782609,186,-0.1662563603758658,0.9980242266890388,-0.022684650825040897,3.2736819718718397,0.03976012192167532,1.1528137127407296,FALSE,TRUE,0.23238961040624892,0.1131231988522881,0.28472226366019604,0.2668847685691713,0.17644259509652924,0.23567695959106968,0.10060407473891786,0.043829101461884255,0.07488302362586807
Excit.L6b,Oligo.3,NLGN1 -> NRXN3,NLGN1,NRXN3,26,0,26,0.16224667713043478,255,-0.1662563603758658,0.9980242266890388,-0.022684650825040897,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Excit.L6b,Oligo.3,NRG3 -> ERBB3,NRG3,ERBB3,24,0,24,0.07259996335294118,661,0.9041761614722089,0.9972180860980643,0.11312984158406447,-3.195438064449939,0.042949678319291126,-0.6011629289093059,FALSE,TRUE,0.0852443444726916,0.04489815835066647,0.07994267356502908,0.10924493068500071,0.07963520198374835,0.08364345983802299,0.03599179090728363,0.028059938334868723,0.05490320358092884
Excit.L6b,Oligo.3,NTRK3 -> PTPRD,NTRK3,PTPRD,23,0,26,0.20489468206896552,155,0.4421364974507926,0.9980242266890388,0.0650107336960506,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,0.25815544663380563,0.14986290367252592,0.29681939759686965,0.2943581183934561,0.2244481529447895,0.25000800130549755,0.13431224395437788,0.07665961687800889,0.10880147520146381
Inhib.Chandelier,Oligo.3,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,21,0,21,NA,NA,-1.0361745864945708,0.9998673276924024,-0.24974511043365322,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inhib.Lamp5_Lhx6,Oligo.3,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,29,0,29,NA,NA,0.6553669045927084,0.9484734933063522,0.06541835354634618,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inhib.Lamp5_Lhx6,Oligo.3,NLGN1 -> NRXN3,NLGN1,NRXN3,29,0,29,0.16224667713043478,255,-0.01448875845654604,0.9988593157601545,-0.0022089502804538697,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Inhib.Lamp5_Lhx6,Oligo.3,NRG3 -> ERBB3,NRG3,ERBB3,21,0,27,0.07259996335294118,661,-0.46701760997744013,0.9720238343849258,-0.04960773588736256,-3.195438064449939,0.042949678319291126,-0.6011629289093059,FALSE,TRUE,0.0852443444726916,0.04489815835066647,0.07994267356502908,0.10924493068500071,0.07963520198374835,0.08364345983802299,0.03599179090728363,0.028059938334868723,0.05490320358092884
Inhib.Lamp5_Lhx6,Oligo.3,NXPH1 -> NRXN1,NXPH1,NRXN1,25,0,29,0.17810373499999999,210,0.4884926602087283,0.968363710176644,0.061203940277537505,3.2736819718718397,0.03976012192167532,1.1528137127407296,FALSE,TRUE,0.24611824218982117,0.12461693799235823,0.23848978897381118,0.23904208184343445,0.1769051068867948,0.22091253988133108,0.10924904886768026,0.05148988087795556,0.08381846610441045
Inhib.Lamp5_Lhx6,Oligo.3,NXPH1 -> NRXN3,NXPH1,NRXN3,29,0,29,0.17235251956521738,224,0.4884926602087283,0.968363710176644,0.061203940277537505,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.24237463172835283,0.10840307699399046,0.22613307233550084,0.23395586741004892,0.17633262339461617,0.2122784762733098,0.10116136182492513,0.047263750080222225,0.0847202347029703
Inhib.Pvalb,Oligo.3,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,27,0,27,NA,NA,0.3201875676766841,0.991312414670373,0.03059341723797626,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inhib.Pvalb,Oligo.3,NLGN1 -> NRXN3,NLGN1,NRXN3,26,0,27,0.16224667713043478,255,0.11931655210955214,0.9960101578010487,0.018762225575986946,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Inhib.Pvalb,Oligo.3,NRG3 -> ERBB3,NRG3,ERBB3,24,0,25,0.07259996335294118,661,0.03569301647357733,0.9977110104008614,0.003907260412077562,-3.195438064449939,0.042949678319291126,-0.6011629289093059,FALSE,TRUE,0.0852443444726916,0.04489815835066647,0.07994267356502908,0.10924493068500071,0.07963520198374835,0.08364345983802299,0.03599179090728363,0.028059938334868723,0.05490320358092884
Inhib.Pvalb,Oligo.3,NXPH1 -> NRXN1,NXPH1,NRXN1,25,0,27,0.17810373499999999,210,0.3008701365591093,0.991312414670373,0.035348029914164414,3.2736819718718397,0.03976012192167532,1.1528137127407296,FALSE,TRUE,0.24611824218982117,0.12461693799235823,0.23848978897381118,0.23904208184343445,0.1769051068867948,0.22091253988133108,0.10924904886768026,0.05148988087795556,0.08381846610441045
Inhib.Pvalb,Oligo.3,NXPH1 -> NRXN3,NXPH1,NRXN3,27,0,27,0.17235251956521738,224,0.3008701365591093,0.991312414670373,0.035348029914164414,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.24237463172835283,0.10840307699399046,0.22613307233550084,0.23395586741004892,0.17633262339461617,0.2122784762733098,0.10116136182492513,0.047263750080222225,0.0847202347029703
Inhib.Sst,Oligo.3,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,28,0,28,NA,NA,0.6820311276245952,0.8620269708190971,0.09526704381197071,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inhib.Sst,Oligo.3,NLGN1 -> NRXN3,NLGN1,NRXN3,26,0,28,0.16224667713043478,255,-0.9008225778208271,0.8087739286030519,-0.16341005842473333,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Inhib.Sst,Oligo.3,NRG3 -> ERBB3,NRG3,ERBB3,23,0,26,0.07259996335294118,661,0.09856691296452795,0.978765470105773,0.01228497638433712,-3.195438064449939,0.042949678319291126,-0.6011629289093059,FALSE,TRUE,0.0852443444726916,0.04489815835066647,0.07994267356502908,0.10924493068500071,0.07963520198374835,0.08364345983802299,0.03599179090728363,0.028059938334868723,0.05490320358092884
Inhib.Sst,Oligo.3,NXPH1 -> NRXN1,NXPH1,NRXN1,26,0,28,0.17810373499999999,210,-0.1528624255018953,0.9707301684283421,-0.014954723043334006,3.2736819718718397,0.03976012192167532,1.1528137127407296,FALSE,TRUE,0.24611824218982117,0.12461693799235823,0.23848978897381118,0.23904208184343445,0.1769051068867948,0.22091253988133108,0.10924904886768026,0.05148988087795556,0.08381846610441045
Inhib.Sst,Oligo.3,NXPH1 -> NRXN3,NXPH1,NRXN3,28,0,28,0.17235251956521738,224,-0.1528624255018953,0.9707301684283421,-0.014954723043334006,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.24237463172835283,0.10840307699399046,0.22613307233550084,0.23395586741004892,0.17633262339461617,0.2122784762733098,0.10116136182492513,0.047263750080222225,0.0847202347029703
Inhib.Vip,Oligo.3,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,30,0,30,NA,NA,-0.16092844330195952,0.9911226436833984,-0.012178753949876331,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inhib.Vip,Oligo.3,NLGN1 -> NRXN3,NLGN1,NRXN3,30,0,30,0.16224667713043478,255,-1.1465120719517161,0.848680745877032,-0.08020775424737625,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Inhib.Vip,Oligo.3,NRG3 -> ERBB3,NRG3,ERBB3,22,0,28,0.07259996335294118,661,0.8306253416404246,0.9069173228968579,0.054771086451868456,-3.195438064449939,0.042949678319291126,-0.6011629289093059,FALSE,TRUE,0.0852443444726916,0.04489815835066647,0.07994267356502908,0.10924493068500071,0.07963520198374835,0.08364345983802299,0.03599179090728363,0.028059938334868723,0.05490320358092884
OPC.1,Oligo.3,NLGN1 -> NRXN3,NLGN1,NRXN3,25,0,30,0.16224667713043478,255,0.05812487700977851,0.998148964545949,0.005445707936223343,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
OPC.3,Oligo.3,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,21,0,30,NA,NA,-0.1798522891409324,0.9920532168987207,-0.018677778612435247,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
OPC.3,Oligo.3,NLGN1 -> NRXN1,NLGN1,NRXN1,21,0,30,0.18589245434782609,186,-0.17158134567882696,0.9920532168987207,-0.016552923318356783,3.2736819718718397,0.03976012192167532,1.1528137127407296,FALSE,TRUE,0.23238961040624892,0.1131231988522881,0.28472226366019604,0.2668847685691713,0.17644259509652924,0.23567695959106968,0.10060407473891786,0.043829101461884255,0.07488302362586807
OPC.3,Oligo.3,NLGN1 -> NRXN3,NLGN1,NRXN3,30,0,30,0.16224667713043478,255,-0.17158134567882696,0.9920532168987207,-0.016552923318356783,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
OPC.4,Oligo.3,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,21,0,30,NA,NA,0.8320822129702837,0.9686180801670231,0.06975086518280982,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
OPC.4,Oligo.3,NLGN1 -> NRXN3,NLGN1,NRXN3,29,0,30,0.16224667713043478,255,-0.0019160833223197994,0.9998939039422008,-1.7566963278436987e-4,-4.059949698834393,0.0191014879581087,-0.6839984412857048,FALSE,TRUE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Oligo.1,Oligo.3,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,30,0,30,NA,NA,-1.1383151278401862,0.7806518388377727,-0.10339104213953565,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.2,Oligo.3,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,29,0,29,NA,NA,-0.572949023011415,0.9311046955291861,-0.04796249569117528,-3.7685050360980075,0.024521812904413826,-0.4930256714129069,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.3,Excit.L2,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,27,0,27,NA,NA,-3.6488049337014132,0.02680569457803987,-0.6702913004271585,-0.493877446429064,0.976546817447218,-0.07661719515583165,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.3,Excit.L2,NLGN4X -> NRXN1,NLGN4X,NRXN1,23,1,24,0.22504881357142856,127,3.1040328618009365,0.048634007331600435,0.5871175402039723,0.25783883642768846,0.9902285421070863,0.03205127700045285,TRUE,FALSE,0.2947134477567057,0.16120889046270612,0.33956684270721404,0.332049751275781,0.23030212111127332,0.2920864213972443,0.13073126546777916,0.07482401559709013,0.0892909410066095
Oligo.3,Excit.L2,NRXN1 -> NLGN1,NRXN1,NLGN1,26,0,27,0.18589245434782609,187,3.2736819718718397,0.03976012192167532,1.1528137127407296,-0.7401889973177913,0.9633380976643174,-0.11051197140719449,TRUE,FALSE,0.23238961040624892,0.1131231988522881,0.28472226366019604,0.2668847685691713,0.17644259509652924,0.23567695959106968,0.10060407473891786,0.043829101461884255,0.07488302362586807
Oligo.3,Excit.L2,NRXN3 -> NLGN1,NRXN3,NLGN1,27,0,27,0.16224667713043478,256,-4.059949698834393,0.0191014879581087,-0.6839984412857048,-0.7401889973177913,0.9633380976643174,-0.11051197140719449,TRUE,FALSE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Oligo.3,Excit.L2_5.1,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,30,0,30,NA,NA,-3.6488049337014132,0.02680569457803987,-0.6702913004271585,-0.6618549768524387,0.8766418585475638,-0.12591989130106374,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.3,Excit.L2_5.1,NRXN1 -> NLGN1,NRXN1,NLGN1,23,0,30,0.18589245434782609,187,3.2736819718718397,0.03976012192167532,1.1528137127407296,0.08705884847287516,0.9865690371409979,0.012347197285714095,TRUE,FALSE,0.23238961040624892,0.1131231988522881,0.28472226366019604,0.2668847685691713,0.17644259509652924,0.23567695959106968,0.10060407473891786,0.043829101461884255,0.07488302362586807
Oligo.3,Excit.L2_5.1,NRXN3 -> NLGN1,NRXN3,NLGN1,30,0,30,0.16224667713043478,256,-4.059949698834393,0.0191014879581087,-0.6839984412857048,0.08705884847287516,0.9865690371409979,0.012347197285714095,TRUE,FALSE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Oligo.3,Excit.L5.1,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,24,0,24,NA,NA,-3.6488049337014132,0.02680569457803987,-0.6702913004271585,0.49630844931529705,0.9622542064852189,0.07973504998966963,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.3,Excit.L5.1,NLGN4X -> NRXN1,NLGN4X,NRXN1,21,0,22,0.22504881357142856,127,3.1040328618009365,0.048634007331600435,0.5871175402039723,1.0373922607519088,0.901083816679525,0.11836516635037064,TRUE,FALSE,0.2947134477567057,0.16120889046270612,0.33956684270721404,0.332049751275781,0.23030212111127332,0.2920864213972443,0.13073126546777916,0.07482401559709013,0.0892909410066095
Oligo.3,Excit.L5.1,NRXN1 -> NLGN1,NRXN1,NLGN1,24,0,24,0.18589245434782609,187,3.2736819718718397,0.03976012192167532,1.1528137127407296,1.977001256640561,0.8091306322987275,0.3012034610233947,TRUE,FALSE,0.23238961040624892,0.1131231988522881,0.28472226366019604,0.2668847685691713,0.17644259509652924,0.23567695959106968,0.10060407473891786,0.043829101461884255,0.07488302362586807
Oligo.3,Excit.L5.1,NRXN3 -> NLGN1,NRXN3,NLGN1,24,0,24,0.16224667713043478,256,-4.059949698834393,0.0191014879581087,-0.6839984412857048,1.977001256640561,0.8091306322987275,0.3012034610233947,TRUE,FALSE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Oligo.3,Excit.L6b,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,26,1,26,NA,NA,-3.6488049337014132,0.02680569457803987,-0.6702913004271585,0.045744814506014135,0.9993008400681554,0.006750521716636371,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.3,Excit.L6b,NLGN4X -> NRXN1,NLGN4X,NRXN1,23,1,23,0.22504881357142856,127,3.1040328618009365,0.048634007331600435,0.5871175402039723,0.5877415319882805,0.9980242266890388,0.08275263749677819,TRUE,FALSE,0.2947134477567057,0.16120889046270612,0.33956684270721404,0.332049751275781,0.23030212111127332,0.2920864213972443,0.13073126546777916,0.07482401559709013,0.0892909410066095
Oligo.3,Excit.L6b,NRXN1 -> NLGN1,NRXN1,NLGN1,24,0,26,0.18589245434782609,187,3.2736819718718397,0.03976012192167532,1.1528137127407296,-0.1662563603758658,0.9980242266890388,-0.022684650825040897,TRUE,FALSE,0.23238961040624892,0.1131231988522881,0.28472226366019604,0.2668847685691713,0.17644259509652924,0.23567695959106968,0.10060407473891786,0.043829101461884255,0.07488302362586807
Oligo.3,Excit.L6b,NRXN3 -> NLGN1,NRXN3,NLGN1,26,0,26,0.16224667713043478,256,-4.059949698834393,0.0191014879581087,-0.6839984412857048,-0.1662563603758658,0.9980242266890388,-0.022684650825040897,TRUE,FALSE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Oligo.3,Inhib.Chandelier,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,21,0,21,NA,NA,-3.6488049337014132,0.02680569457803987,-0.6702913004271585,-0.5946851573226031,0.9998673276924024,-0.18545477426238666,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.3,Inhib.Lamp5_Lhx6,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,29,0,29,NA,NA,-3.6488049337014132,0.02680569457803987,-0.6702913004271585,0.7293901476292265,0.9414779759787818,0.08069182066966274,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.3,Inhib.Lamp5_Lhx6,NRXN3 -> NLGN1,NRXN3,NLGN1,29,0,29,0.16224667713043478,256,-4.059949698834393,0.0191014879581087,-0.6839984412857048,-0.01448875845654604,0.9988593157601545,-0.0022089502804538697,TRUE,FALSE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Oligo.3,Inhib.Pvalb,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,22,0,27,NA,NA,-3.6488049337014132,0.02680569457803987,-0.6702913004271585,-0.459064989327163,0.9891956306846033,-0.10023089472459468,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.3,Inhib.Pvalb,NRXN3 -> NLGN1,NRXN3,NLGN1,26,0,27,0.16224667713043478,256,-4.059949698834393,0.0191014879581087,-0.6839984412857048,0.11931655210955214,0.9960101578010487,0.018762225575986946,TRUE,FALSE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Oligo.3,Inhib.Sst,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,28,0,28,NA,NA,-3.6488049337014132,0.02680569457803987,-0.6702913004271585,0.32100119606430755,0.9425726657352207,0.060512653958578966,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.3,Inhib.Sst,NRXN3 -> NLGN1,NRXN3,NLGN1,26,0,28,0.16224667713043478,256,-4.059949698834393,0.0191014879581087,-0.6839984412857048,-0.9008225778208271,0.8087739286030519,-0.16341005842473333,TRUE,FALSE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Oligo.3,Inhib.Vip,IL1RAPL1 -> PTPRD,IL1RAPL1,PTPRD,30,0,30,NA,NA,-3.6488049337014132,0.02680569457803987,-0.6702913004271585,0.20405487112241788,0.9851509367915595,0.015073218264787691,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligo.3,Inhib.Vip,NRXN3 -> NLGN1,NRXN3,NLGN1,30,0,30,0.16224667713043478,256,-4.059949698834393,0.0191014879581087,-0.6839984412857048,-1.1465120719517161,0.848680745877032,-0.08020775424737625,TRUE,FALSE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Oligo.3,OPC.1,NRXN3 -> NLGN1,NRXN3,NLGN1,25,0,30,0.16224667713043478,256,-4.059949698834393,0.0191014879581087,-0.6839984412857048,0.05812487700977851,0.998148964545949,0.005445707936223343,TRUE,FALSE,0.20398295554113585,0.09840455865965703,0.25288360424326894,0.22681206489982617,0.14924504471223252,0.20921398544483946,0.09092246240751847,0.04173685366164199,0.0676317805882277
Oligo.3,OPC.3,NRXN1 -> NLGN1,NRXN1,NLGN1,21,0,30,0.18589245434782609,187,3.2736819718718397,0.03976012192167532,1.1528137127407296,-0.17158134567882696,0.9920532168987207,-0.016552923318356783,TRUE,FALSE,0.23238961040624892,0.1131231988522881,0.28472226366019604,0.2668847685691713,0.17644259509652924,0.23567695959106968,0.10060407473891786,0.043829101461884255,0.07488302362586807
