Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to8,Feature log2 fold change topic 5to8
ENSG00000117318,ID3,46,0.18648,34,-0.4487,46,0.31750
ENSG00000142676,RPL11,487,-0.1392,336,-0.9406,686,0.87422
ENSG00000011007,ELOA,1,-4.1689,25,1.11903,14,-0.4284
ENSG00000057757,PITHD1,211,0.21196,215,0.35910,157,-0.4471
ENSG00000011009,LYPLA2,9,-1.9943,44,0.67769,32,-0.1406
ENSG00000117308,GALE,45,1.57415,19,0.00198,12,-1.0462
ENSG00000117305,HMGCL,17,-0.5201,22,-0.2511,28,0.43159
ENSG00000189266,PNRC2,15,-1.7860,55,0.23581,54,0.26739
ENSG00000188529,SRSF10,45,-0.1201,51,0.11531,48,-0.0581
ENSG00000001461,NIPAL3,40,-0.8204,75,0.29863,66,0.00309
ENSG00000133226,SRRM1,104,0.86949,59,-0.1444,55,-0.3410
ENSG00000169504,CLIC4,98,0.55589,41,-1.0904,85,0.62478
ENSG00000117614,SYF2,119,0.67463,68,-0.3477,79,-0.0351
ENSG00000117616,RSRP1,64,0.70048,42,-0.0383,37,-0.3315
ENSG00000183726,TMEM50A,29,-1.3571,67,-0.0432,79,0.46083
ENSG00000204178,MACO1,46,0.99128,28,0.19093,19,-0.7534
ENSG00000117643,MAN1C1,4,-2.6196,26,0.32553,25,0.27844
ENSG00000162430,SELENON,28,-0.2683,28,-0.3787,39,0.45512
ENSG00000117640,MTFR1L,100,0.70389,62,-0.1412,60,-0.2378
ENSG00000117632,STMN1,1087,-0.2817,1580,0.49639,1128,-0.3688
ENSG00000158008,EXTL1,37,-0.0945,49,0.57962,32,-0.5296
ENSG00000142684,ZNF593,30,-0.1875,35,0.10162,33,-0.0179
ENSG00000142669,SH3BGRL3,252,-0.4530,323,-0.0751,363,0.24659
ENSG00000158062,UBXN11,0,-4.3310,19,0.40565,17,0.29016
ENSG00000117682,DHDDS,2,-2.7034,27,1.49752,11,-0.8949
ENSG00000198830,HMGN2,75,-1.1606,130,-0.3890,195,0.74146
ENSG00000117713,ARID1A,74,0.21455,79,0.48764,52,-0.5795
ENSG00000204160,ZDHHC18,58,1.26634,31,0.20483,19,-0.9864
ENSG00000142751,GPN2,33,0.63983,29,0.65560,15,-1.0084
ENSG00000090273,NUDC,149,-0.1824,153,-0.2026,182,0.26323
ENSG00000253368,TRNP1,11,-2.1571,53,0.41210,47,0.14452
ENSG00000090020,SLC9A1,3,-2.9196,36,1.21662,18,-0.5903
ENSG00000142784,WDTC1,14,-1.3670,40,0.34461,36,0.08713
ENSG00000186501,TMEM222,83,0.21446,82,0.27532,64,-0.3647
ENSG00000158195,WASF2,9,-2.2172,30,-0.5911,55,1.12309
ENSG00000126705,AHDC1,45,-0.1575,80,1.30762,29,-1.2998
ENSG00000126709,IFI6,220,0.80924,142,0.07079,113,-0.5059
ENSG00000009780,FAM76A,8,-1.1222,23,0.69561,16,-0.3152
ENSG00000117758,STX12,146,0.45514,126,0.30734,91,-0.5243
ENSG00000117751,PPP1R8,23,-0.4381,35,0.31879,29,-0.1352
ENSG00000117748,RPA2,17,-1.6682,66,0.70522,46,-0.2169
ENSG00000126698,DNAJC8,113,-0.4321,166,0.28542,142,-0.1046
ENSG00000130770,ATP5IF1,651,0.27618,537,-0.0639,539,-0.0701
ENSG00000180098,TRNAU1AP,43,0.80831,32,0.39542,19,-0.8375
ENSG00000198492,YTHDF2,90,0.38406,93,0.63506,52,-0.8268
ENSG00000116350,SRSF4,14,-1.4597,43,0.37372,38,0.07643
ENSG00000116353,MECR,24,-0.4396,29,-0.1757,36,0.33506
ENSG00000060656,PTPRU,9,-1.3149,40,1.93739,10,-1.5933
ENSG00000162511,LAPTM5,50,0.05398,26,-1.2518,65,1.01913
ENSG00000162512,SDC3,109,0.26022,110,0.42174,76,-0.5351
ENSG00000134644,PUM1,120,-0.2044,202,1.07621,90,-1.0140
ENSG00000060688,SNRNP40,41,1.12905,19,-0.2702,18,-0.4083
ENSG00000121766,ZCCHC17,115,-0.4769,182,0.40369,143,-0.2057
ENSG00000121769,FABP3,110,0.24985,95,0.02235,90,-0.1376
ENSG00000162517,PEF1,44,-0.6437,86,0.62482,58,-0.3734
ENSG00000084636,COL16A1,17,-0.5919,26,0.09348,26,0.13351
ENSG00000121753,ADGRB2,101,-0.7628,210,0.64677,142,-0.3598
ENSG00000184007,PTP4A2,238,0.01398,185,-0.5330,274,0.47055
ENSG00000121774,KHDRBS1,45,-1.4958,132,0.29478,123,0.16070
ENSG00000025800,KPNA6,14,-1.7377,70,1.38150,30,-0.8990
ENSG00000084652,TXLNA,51,1.44859,15,-0.8581,21,-0.1688
ENSG00000160050,CCDC28B,2,-2.5252,13,-0.3080,19,0.88900
ENSG00000084623,EIF3I,159,0.58483,115,0.05182,99,-0.3474
ENSG00000175130,MARCKSL1,277,-0.4627,236,-0.9274,492,0.99733
ENSG00000160058,BSDC1,94,0.51020,92,0.71558,46,-0.9915
ENSG00000176261,ZBTB8OS,5,-3.0182,30,-0.5472,53,1.16511
ENSG00000162521,RBBP4,66,-0.4325,108,0.54008,76,-0.3576
ENSG00000162522,KIAA1522,1,-3.7420,16,0.53214,13,0.14362
ENSG00000134684,YARS,96,-0.0103,109,0.30837,86,-0.2923
ENSG00000116497,S100PBP,38,1.15305,15,-0.5736,18,-0.1641
ENSG00000121905,HPCA,59,-1.6972,229,0.69453,162,-0.2013
ENSG00000121900,TMEM54,48,-0.0237,44,-0.1918,52,0.18722
ENSG00000116514,RNF19B,10,-0.7819,20,0.50780,15,-0.2143
ENSG00000004455,AK2,12,-1.3758,27,-0.2759,38,0.68470
ENSG00000142920,AZIN2,3,-2.8756,29,0.88983,18,-0.2636
ENSG00000160094,ZNF362,21,0.26306,17,-0.0975,18,-0.0325
ENSG00000134686,PHC2,18,-1.8483,66,0.26518,64,0.24801
ENSG00000163866,SMIM12,7,-2.7327,53,0.58635,42,0.02905
ENSG00000116544,DLGAP3,2,-3.5136,32,0.38223,30,0.28256
ENSG00000116560,SFPQ,76,-1.0369,163,0.24580,152,0.11088
ENSG00000146463,ZMYM4,58,0.87378,32,-0.1686,31,-0.3215
ENSG00000142687,KIAA0319L,104,0.79495,71,0.20265,51,-0.6276
ENSG00000020129,NCDN,417,0.22081,493,0.76872,257,-0.8818
ENSG00000126067,PSMB2,46,-1.3493,143,0.69938,98,-0.2695
ENSG00000142686,C1orf216,40,-0.8900,82,0.34750,70,-0.0258
ENSG00000092847,AGO1,25,-0.0821,26,-0.0488,27,0.08082
ENSG00000126070,AGO3,25,0.29319,18,-0.3607,23,0.18819
ENSG00000116863,ADPRHL2,44,1.04576,21,-0.2898,21,-0.3301
ENSG00000054116,TRAPPC3,60,0.10436,58,0.07460,54,-0.1173
ENSG00000116871,MAP7D1,161,-0.1496,167,-0.1253,187,0.17940
ENSG00000054118,THRAP3,41,-0.6526,77,0.57066,55,-0.3158
ENSG00000196182,STK40,12,-0.4549,18,0.29269,15,-0.1039
ENSG00000181817,LSM10,27,-0.6159,39,-0.0407,43,0.26811
ENSG00000116885,OSCP1,15,-0.0525,23,0.99862,10,-0.9975
ENSG00000116898,MRPS15,51,-0.0849,50,-0.1587,57,0.18326
ENSG00000163873,GRIK3,58,0.44615,73,1.37848,20,-1.7619
ENSG00000163875,MEAF6,135,0.43953,118,0.28817,86,-0.4961
ENSG00000134697,GNL2,36,0.89607,23,0.15481,17,-0.6482
ENSG00000185090,MANEAL,88,1.60599,39,0.19172,21,-1.2896
ENSG00000196449,YRDC,12,-0.3330,17,0.44279,13,-0.2956
ENSG00000197982,C1orf122,197,-0.6270,256,-0.2829,340,0.49563
ENSG00000183431,SF3A3,27,-0.3047,42,0.64990,26,-0.5166
ENSG00000183520,UTP11,24,-0.2534,35,0.49171,25,-0.3749
ENSG00000116954,RRAGC,32,-0.4222,55,0.67505,35,-0.4989
ENSG00000174574,AKIRIN1,63,-0.5441,95,0.17598,89,0.03910
ENSG00000168653,NDUFS5,596,-0.1354,586,-0.2234,706,0.26300
ENSG00000127603,MACF1,93,-0.3601,118,0.05377,119,0.09279
ENSG00000090621,PABPC4,47,-0.6103,66,-0.0650,75,0.28912
ENSG00000116983,HPCAL4,222,-0.7213,483,0.85413,278,-0.5851
ENSG00000084072,PPIE,38,0.24934,32,-0.0663,32,-0.0545
ENSG00000168389,MFSD2A,44,1.22793,18,-0.3689,19,-0.3945
ENSG00000131236,CAP1,80,-0.9887,176,0.39832,147,-0.0504
ENSG00000131238,PPT1,182,0.64783,121,-0.0549,112,-0.2837
ENSG00000259943,AL050341.2,6,-1.4943,15,-0.2457,21,0.68026
ENSG00000084073,ZMPSTE24,64,0.85759,46,0.40572,27,-0.8834
ENSG00000049089,COL9A2,13,-0.5921,11,-1.0346,26,1.13354
ENSG00000084070,SMAP2,96,-0.0421,116,0.39265,86,-0.3623
ENSG00000117016,RIMS3,106,0.68657,78,0.23655,56,-0.5914
ENSG00000066136,NFYC,63,1.00059,39,0.22482,26,-0.7955
ENSG00000204060,FOXO6,4,-2.1514,29,1.09035,16,-0.5375
ENSG00000127124,HIVEP3,11,-1.1979,34,0.96171,19,-0.5698
ENSG00000198815,FOXJ3,56,0.22378,63,0.66318,36,-0.7690
ENSG00000177181,RIMKLA,37,0.99023,22,0.14413,16,-0.7047
ENSG00000127125,PPCS,99,0.53866,66,-0.1721,69,-0.1115
ENSG00000171960,PPIH,25,0.39230,15,-0.5926,22,0.33314
ENSG00000065978,YBX1,152,0.61978,73,-0.7654,118,0.34271
ENSG00000164008,C1orf50,43,0.64175,25,-0.3240,29,-0.0361
ENSG00000177868,SVBP,3,-3.3868,29,-0.2411,43,0.89192
ENSG00000117394,SLC2A1,66,0.52227,24,-1.3648,62,0.83513
ENSG00000117395,EBNA1BP2,25,-1.6058,89,0.55722,69,-0.0792
ENSG00000179178,TMEM125,58,0.81471,25,-0.7054,38,0.17454
ENSG00000066322,ELOVL1,37,-0.5802,39,-0.6746,69,0.82745
ENSG00000159479,MED8,30,0.81324,22,0.41494,13,-0.8620
ENSG00000178922,HYI,17,-0.7336,20,-0.6710,36,0.87533
ENSG00000142949,PTPRF,95,-0.2727,154,0.80515,86,-0.6913
ENSG00000066135,KDM4A,6,-1.4268,22,0.85250,14,-0.4093
ENSG00000126091,ST3GAL3,20,-0.5626,29,0.05075,30,0.16481
ENSG00000117408,IPO13,30,-1.3810,71,-0.0797,86,0.50043
ENSG00000117410,ATP6V0B,395,0.22282,441,0.61166,262,-0.7135
ENSG00000117411,B4GALT2,43,-0.6039,63,0.01489,67,0.21193
ENSG00000159214,CCDC24,53,1.32533,21,-0.3254,20,-0.5096
ENSG00000178028,DMAP1,30,-0.5855,50,0.32099,42,-0.0885
ENSG00000117419,ERI3,188,0.03954,205,0.26746,166,-0.2742
ENSG00000187147,RNF220,108,0.18004,99,0.04711,93,-0.1269
ENSG00000126106,TMEM53,15,0.01721,15,0.14380,14,-0.1440
ENSG00000142937,RPS8,927,-0.4787,862,-0.7766,1615,0.87809
ENSG00000070785,EIF2B3,15,-0.7875,31,0.52054,23,-0.2255
ENSG00000126107,HECTD3,3,-2.5001,21,0.84108,14,-0.2468
ENSG00000126088,UROD,111,0.39842,99,0.27756,74,-0.4628
ENSG00000117450,PRDX1,303,-0.4241,383,-0.0627,424,0.22505
ENSG00000117448,AKR1A1,35,-0.6717,51,-0.0963,60,0.33753
ENSG00000132780,NASP,30,-0.1539,31,-0.1476,35,0.20158
ENSG00000159592,GPBP1L1,6,-2.3629,30,0.08187,34,0.49287
ENSG00000159596,TMEM69,18,0.02833,19,0.18576,16,-0.1895
ENSG00000086015,MAST2,45,1.00603,22,-0.2894,23,-0.3024
ENSG00000117461,PIK3R3,22,0.36194,15,-0.3959,19,0.18316
ENSG00000085998,POMGNT1,76,0.42631,64,0.19624,51,-0.3974
ENSG00000132128,LRRC41,86,0.74651,64,0.34664,41,-0.7438
ENSG00000173660,UQCRH,568,0.17060,482,-0.1388,521,0.05048
ENSG00000117480,FAAH,25,-0.5694,51,0.92874,27,-0.7123
ENSG00000282881,TMEM275,30,0.74353,22,0.23241,15,-0.6239
ENSG00000079277,MKNK1,2,-2.7733,18,0.12619,20,0.48831
ENSG00000123472,ATPAF1,138,0.07899,112,-0.3438,144,0.27716
ENSG00000159658,EFCAB14,118,0.73181,56,-0.6633,82,0.19357
ENSG00000186377,CYP4X1,3,-2.3699,25,1.60910,9,-1.0451
ENSG00000162368,CMPK1,76,-0.4303,114,0.34151,93,-0.1602
ENSG00000162373,BEND5,10,-0.6162,19,0.46123,14,-0.2174
ENSG00000162374,ELAVL4,44,-1.1146,165,1.85976,45,-1.5634
ENSG00000185104,FAF1,2,-3.5592,34,0.31347,33,0.35312
ENSG00000123091,RNF11,306,-0.2756,467,0.63353,299,-0.5110
ENSG00000085832,EPS15,95,-0.6737,181,0.55863,130,-0.2972
ENSG00000117859,OSBPL9,36,0.96922,14,-0.8050,22,0.14911
ENSG00000078618,NRDC,70,-0.0005,86,0.53208,57,-0.5222
ENSG00000169213,RAB3B,369,1.67846,164,0.26686,78,-1.4572
ENSG00000117862,TXNDC12,36,0.15892,33,0.03651,31,-0.1068
ENSG00000134717,BTF3L4,100,0.29576,85,0.02209,79,-0.1605
ENSG00000157077,ZFYVE9,60,0.83379,42,0.33047,27,-0.7862
ENSG00000134748,PRPF38A,24,-0.1894,23,-0.3892,31,0.43307
ENSG00000134744,TUT4,20,-0.2120,25,0.24282,22,-0.1443
ENSG00000162377,COA7,9,-1.2380,21,0.17410,21,0.22674
ENSG00000162378,ZYG11B,138,-0.3617,249,0.96127,125,-0.8228
ENSG00000116171,SCP2,97,0.07715,86,-0.1682,96,0.12095
ENSG00000162384,CZIB,43,-0.5854,58,-0.1674,70,0.37636
ENSG00000162385,MAGOH,28,-0.2152,36,0.28072,30,-0.1800
ENSG00000157193,LRP8,281,2.18114,93,0.09991,38,-1.8642
ENSG00000058799,YIPF1,10,-0.6655,23,0.91687,12,-0.6681
ENSG00000081870,HSPB11,28,-0.3834,40,0.30488,33,-0.1408
ENSG00000116209,TMEM59,143,-0.6112,223,0.14651,216,0.08884
ENSG00000116221,MRPL37,65,0.27066,61,0.25350,48,-0.3713
ENSG00000157216,SSBP3,85,-1.4227,315,1.07267,165,-0.6362
ENSG00000243725,TTC4,11,-0.4173,21,1.12865,9,-0.9833
ENSG00000116133,DHCR24,110,-0.4405,225,1.24221,91,-1.1001
ENSG00000162402,USP24,1,-3.9035,36,1.01743,21,-0.3356
ENSG00000162407,PLPP3,90,-0.8694,130,-0.3941,191,0.66983
ENSG00000162409,PRKAA2,8,-1.7852,38,0.82901,24,-0.3230
ENSG00000162601,MYSM1,17,-0.2326,21,0.13768,19,-0.0347
ENSG00000177606,JUN,104,-0.0044,112,0.14914,100,-0.1396
ENSG00000134709,HOOK1,1,-4.3844,33,1.76945,12,-1.0771
ENSG00000162599,NFIA,54,-1.5578,152,0.07901,166,0.38194
ENSG00000162604,TM2D1,54,-0.4231,74,0.10955,72,0.06207
ENSG00000162607,USP1,72,1.48439,28,-0.2523,23,-0.7096
ENSG00000116641,DOCK7,29,-0.1816,36,0.20354,32,-0.1181
ENSG00000125703,ATG4C,14,-1.1526,23,-0.5712,40,0.90558
ENSG00000079739,PGM1,24,-0.6034,26,-0.6797,46,0.83981
ENSG00000158966,CACHD1,3,-3.6184,35,0.06746,42,0.59987
ENSG00000162437,RAVER2,11,-0.6347,19,0.23760,17,0.00822
ENSG00000162434,JAK1,75,0.34035,57,-0.1762,62,3.14507
ENSG00000162433,AK4,39,-1.0531,89,0.36701,76,-0.0037
ENSG00000116675,DNAJC6,368,-0.1250,548,0.83626,291,-0.7865
ENSG00000213625,LEPROT,9,-2.1040,30,-0.2866,44,0.81841
ENSG00000184588,PDE4B,91,0.87072,45,-0.4117,53,-0.1036
ENSG00000118473,SGIP1,115,0.20128,137,0.76989,72,-0.8727
ENSG00000198160,MIER1,41,0.69172,26,-0.1047,25,-0.2640
ENSG00000142864,SERBP1,106,-0.2582,125,0.00746,129,0.09865
ENSG00000116717,GADD45A,2,-3.4400,33,0.57170,27,0.09013
ENSG00000172380,GNG12,1,-3.7599,20,-0.2190,29,0.88937
ENSG00000162595,DIRAS3,129,1.99813,53,0.42879,16,-2.0932
ENSG00000116729,WLS,198,1.27025,65,-0.8367,95,-0.0446
ENSG00000033122,LRRC7,35,-0.8297,96,1.32680,39,-1.0557
ENSG00000066557,LRRC40,24,-0.1334,36,0.80109,19,-0.7452
ENSG00000116754,SRSF11,148,0.35745,136,0.31595,100,-0.4790
ENSG00000118454,ANKRD13C,10,-1.4974,35,0.61729,25,-0.1584
ENSG00000132485,ZRANB2,58,-0.5764,102,0.50162,76,-0.2704
ENSG00000172260,NEGR1,159,-0.5559,330,1.03079,162,-0.8257
ENSG00000178965,ERICH3,12,-2.2180,92,1.64775,33,-1.1045
ENSG00000116791,CRYZ,20,-0.5292,40,1.01638,20,-0.8197
ENSG00000162623,TYW3,15,-0.9025,33,0.58325,24,-0.2567
ENSG00000117054,ACADM,31,-0.5710,39,-0.2533,51,0.45057
ENSG00000137955,RABGGTB,0,-5.7223,50,0.38453,47,0.33663
ENSG00000117069,ST6GALNAC5,22,-0.6925,51,1.03107,25,-0.7802
ENSG00000142892,PIGK,67,0.86928,50,0.52148,26,-1.0196
ENSG00000154027,AK5,114,-1.7985,567,1.24687,270,-0.7486
ENSG00000036549,AC118549.1,17,-0.5132,27,0.40849,21,-0.1983
ENSG00000077254,USP33,171,1.00939,111,0.35864,65,-0.9451
ENSG00000180488,MIGA1,91,0.08055,107,0.51464,71,-0.5417
ENSG00000162613,FUBP1,14,-1.6946,50,0.44353,43,0.04850
ENSG00000162616,DNAJB4,45,0.46103,37,0.18406,30,-0.4047
ENSG00000117114,ADGRL2,22,0.25393,24,0.62737,14,-0.7466
