Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7
ENSG00000188976,NOC2L,36,-0.8859,67,0.88596
ENSG00000188290,HES4,340,1.64669,108,-1.6466
ENSG00000187608,ISG15,266,1.49856,94,-1.4985
ENSG00000188157,AGRN,88,1.03328,43,-1.0332
ENSG00000078808,SDF4,75,-0.4747,105,0.47471
ENSG00000176022,B3GALT6,32,-0.1851,37,0.18516
ENSG00000160087,UBE2J2,12,-2.2230,57,2.22300
ENSG00000131584,ACAP3,148,-0.0695,155,0.06952
ENSG00000127054,INTS11,87,0.32184,70,-0.3218
ENSG00000224051,CPTP,75,0.35238,59,-0.3523
ENSG00000107404,DVL1,56,-1.0275,114,1.02759
ENSG00000175756,AURKAIP1,156,-0.2641,187,0.26416
ENSG00000221978,CCNL2,132,1.67283,41,-1.6728
ENSG00000242485,MRPL20,142,-0.2374,168,0.23745
ENSG00000179403,VWA1,144,1.30277,58,-1.3027
ENSG00000205090,TMEM240,25,-1.6018,77,1.60181
ENSG00000160075,SSU72,191,0.08094,180,-0.0809
ENSG00000228594,FNDC10,54,-0.0085,55,0.00854
ENSG00000197530,MIB2,8,-2.4476,44,2.44767
ENSG00000215790,SLC35E2A,15,-0.8957,29,0.89577
ENSG00000008130,NADK,17,-1.0002,35,1.00021
ENSG00000078369,GNB1,277,-0.3861,362,0.38617
ENSG00000187730,GABRD,17,-2.6899,111,2.68995
ENSG00000067606,PRKCZ,105,-0.8896,196,0.88967
ENSG00000162585,FAAP20,98,0.23143,83,-0.2314
ENSG00000157933,SKI,38,-0.5089,55,0.50892
ENSG00000157916,RER1,46,-0.6407,72,0.64071
ENSG00000157911,PEX10,18,-1.3657,47,1.36578
ENSG00000149527,PLCH2,35,0.22015,30,-0.2201
ENSG00000197921,HES5,3,-4.8581,94,4.85818
ENSG00000157870,PRXL2B,75,-0.6876,122,0.68765
ENSG00000177133,PRDM16-DT,51,-0.4350,69,0.43501
ENSG00000158109,TPRG1L,61,-1.1406,135,1.14069
ENSG00000130764,LRRC47,17,-1.9067,64,1.90675
ENSG00000196581,AJAP1,48,0.20319,41,-0.2031
ENSG00000069424,KCNAB2,142,-0.9278,270,0.92787
ENSG00000116254,CHD5,81,-1.8516,295,1.85167
ENSG00000116251,RPL22,994,0.63531,640,-0.6353
ENSG00000116237,ICMT,13,-1.4792,38,1.47924
ENSG00000158292,GPR153,15,-1.1137,34,1.11376
ENSG00000097021,ACOT7,44,-1.3991,117,1.39916
ENSG00000215788,TNFRSF25,39,0.60359,26,-0.6035
ENSG00000171680,PLEKHG5,19,-1.1542,42,1.15426
ENSG00000162408,NOL9,38,-0.1562,43,0.15622
ENSG00000162413,KLHL21,31,-0.2906,39,0.29068
ENSG00000007923,DNAJC11,1,-5.3553,50,5.35538
ENSG00000171735,CAMTA1,289,-0.1701,325,0.17015
ENSG00000049245,VAMP3,72,0.52192,50,-0.5219
ENSG00000049246,PER3,25,-0.6130,38,0.61301
ENSG00000116288,PARK7,298,-0.2369,351,0.23699
ENSG00000162426,SLC45A1,0,-5.2829,29,5.28292
ENSG00000142599,RERE,133,-0.0738,140,0.07385
ENSG00000074800,ENO1,375,-1.3410,951,1.34108
ENSG00000171612,SLC25A33,45,-0.7066,74,0.70669
ENSG00000171603,CLSTN1,404,-0.4058,536,0.40584
ENSG00000178585,CTNNBIP1,36,-0.0465,38,0.04651
ENSG00000162441,LZIC,54,0.28711,44,-0.2871
ENSG00000130939,UBE4B,17,-1.1426,39,1.14267
ENSG00000054523,KIF1B,198,-0.8721,363,0.87212
ENSG00000142657,PGD,40,-0.4970,57,0.49704
ENSG00000160049,DFFA,72,0.72103,44,-0.7210
ENSG00000120948,TARDBP,42,-0.7120,69,0.71200
ENSG00000116649,SRM,129,-0.1262,141,0.12620
ENSG00000198793,MTOR,22,-0.9373,42,0.93733
ENSG00000116661,FBXO2,409,0.03105,400,-0.0310
ENSG00000132879,FBXO44,57,-1.5892,174,1.58920
ENSG00000116670,MAD2L2,39,0.05694,37,-0.0569
ENSG00000011021,CLCN6,58,-0.2084,67,0.20841
ENSG00000116685,KIAA2013,37,-0.1698,42,0.16986
ENSG00000083444,PLOD1,68,0.99373,34,-0.9937
ENSG00000116688,MFN2,62,-0.4174,84,0.41741
ENSG00000048707,VPS13D,20,-1.3069,49,1.30698
ENSG00000162496,DHRS3,74,0.76056,43,-0.7605
ENSG00000116731,PRDM2,68,-0.2692,82,0.26925
ENSG00000189337,KAZN,19,-0.7699,33,0.76999
ENSG00000142634,EFHD2,77,1.23918,32,-1.2391
ENSG00000116786,PLEKHM2,59,-1.0750,126,1.07502
ENSG00000065526,SPEN,78,0.59838,51,-0.5983
ENSG00000055070,SZRD1,31,-0.7947,55,0.79470
ENSG00000159363,ATP13A2,24,-2.3526,126,2.35260
ENSG00000117118,SDHB,119,0.73066,71,-0.7306
ENSG00000117115,PADI2,82,0.38834,62,-0.3883
ENSG00000117154,IGSF21,92,0.76237,54,-0.7623
ENSG00000159423,ALDH4A1,35,-1.4672,97,1.46726
ENSG00000127463,EMC1,23,-0.2881,28,0.28811
ENSG00000053372,MRTO4,3,-3.7072,44,3.70720
ENSG00000053371,AKR7A2,44,-1.0584,92,1.05848
ENSG00000077549,CAPZB,218,-0.0539,226,0.05395
ENSG00000173436,MICOS10,263,-0.4991,372,0.49912
ENSG00000158747,NBL1,521,1.28974,213,-1.2897
ENSG00000162545,CAMK2N1,796,-0.4981,1124,0.49819
ENSG00000158828,PINK1,266,-0.4553,365,0.45533
ENSG00000127483,HP1BP3,214,0.30654,173,-0.3065
ENSG00000075151,EIF4G3,135,0.08613,127,-0.0861
ENSG00000076864,RAP1GAP,57,-1.1183,125,1.11837
ENSG00000090686,USP48,34,-0.1113,37,0.11134
ENSG00000070831,CDC42,181,0.04266,176,-0.0426
