Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to11,Feature log2 fold change topic 3to11
ENSG00000162496,DHRS3,102,2.24984,9,-1.7500,22,-1.2844
ENSG00000116731,PRDM2,31,-1.1570,88,0.46508,67,0.17761
ENSG00000189337,KAZN,49,0.34333,17,-1.2540,41,0.30084
ENSG00000142634,EFHD2,30,-1.4316,26,-1.6386,88,1.63292
ENSG00000116138,DNAJC16,8,-1.6215,39,0.75439,25,0.05894
ENSG00000197312,DDI2,8,-1.5930,28,0.26474,25,0.45689
ENSG00000116786,PLEKHM2,58,-0.6356,54,-0.7668,95,0.76027
ENSG00000065526,SPEN,57,1.05954,18,-0.7646,28,-0.4109
ENSG00000116809,ZBTB17,23,0.34536,44,1.39172,16,-1.0862
ENSG00000185519,FAM131C,3,-2.1860,3,-2.3525,19,2.38868
ENSG00000037637,FBXO42,16,0.10383,6,-1.4199,16,0.53391
ENSG00000055070,SZRD1,86,1.81815,12,-1.3233,25,-0.9415
ENSG00000157191,NECAP2,47,1.80099,1,-3.7192,14,-0.7051
ENSG00000058453,CROCC,23,0.74224,0,-4.1844,15,0.34648
ENSG00000159363,ATP13A2,55,-1.5054,171,0.22370,157,0.46598
ENSG00000117118,SDHB,67,-0.5415,103,0.12393,97,0.19521
ENSG00000117115,PADI2,227,2.80696,21,-1.2801,33,-1.8876
ENSG00000179051,RCC2,20,0.34347,0,-4.3540,17,0.73955
ENSG00000074964,ARHGEF10L,25,0.55832,27,0.66570,16,-0.7001
ENSG00000117154,IGSF21,19,-1.7026,65,0.13327,63,0.58994
ENSG00000159423,ALDH4A1,27,-0.3866,1,-4.5764,39,1.44976
ENSG00000127463,EMC1,31,-0.2673,80,1.27668,33,-0.7477
ENSG00000053372,MRTO4,29,-0.3752,8,-2.3022,41,1.14254
ENSG00000053371,AKR7A2,90,1.03807,10,-2.2655,47,-0.0849
ENSG00000077549,CAPZB,225,0.13012,201,-0.0516,206,-0.0462
ENSG00000173436,MICOS10,270,-0.4513,273,-0.4305,380,0.48252
ENSG00000158747,NBL1,265,0.61302,155,-0.2446,175,-0.2627
ENSG00000169914,OTUD3,4,-1.7476,2,-2.5781,17,2.22463
ENSG00000162545,CAMK2N1,465,-1.8143,1226,-0.3481,1682,0.99228
ENSG00000090432,MUL1,13,-0.9796,1,-4.5878,30,2.00658
ENSG00000158828,PINK1,212,-0.9408,299,-0.4149,419,0.71436
ENSG00000244038,DDOST,33,-0.0402,77,1.34000,30,-0.8826
ENSG00000117245,KIF17,6,-1.4835,10,-0.8817,19,1.23978
ENSG00000189410,SH2D5,9,-2.1348,35,-0.0845,40,0.86943
ENSG00000127483,HP1BP3,156,0.00647,106,-0.5897,160,0.29238
ENSG00000075151,EIF4G3,68,-0.7626,108,-0.0621,117,0.41251
ENSG00000117298,ECE1,63,2.29824,1,-3.7483,14,-1.1941
ENSG00000076864,RAP1GAP,35,-2.1635,131,-0.1658,160,0.94198
ENSG00000090686,USP48,42,-0.0665,94,1.24749,39,-0.8004
ENSG00000070831,CDC42,168,-0.2781,83,-1.3438,218,0.78712
ENSG00000173372,C1QA,221,2.96516,26,-0.8604,28,-2.1162
ENSG00000159189,C1QC,191,2.94566,22,-0.8820,25,-2.0927
ENSG00000173369,C1QB,329,2.64188,78,0.02022,49,-2.0334
ENSG00000004487,KDM1A,40,-0.2723,29,-0.7537,50,0.54156
ENSG00000169641,LUZP1,20,-0.9335,6,-2.6423,43,1.66429
ENSG00000125944,HNRNPR,111,0.09666,30,-1.8723,112,0.66149
ENSG00000125945,ZNF436,2,-3.2616,23,0.08970,24,0.89869
ENSG00000117318,ID3,769,6.16449,23,-1.8443,9,-5.4174
ENSG00000142676,RPL11,1392,1.26529,896,0.51139,543,-1.0728
ENSG00000011007,ELOA,24,0.71439,0,-4.3147,16,0.37889
ENSG00000057757,PITHD1,62,-1.7580,157,-0.3606,217,0.98454
ENSG00000011009,LYPLA2,28,-0.8905,34,-0.5754,54,0.78741
ENSG00000117308,GALE,7,-1.4159,22,0.37045,18,0.32578
ENSG00000117305,HMGCL,35,0.69162,11,-1.1134,22,-0.0136
ENSG00000179163,FUCA1,20,0.58010,0,-4.0614,15,0.49740
ENSG00000189266,PNRC2,85,0.56008,128,1.25847,50,-1.0927
ENSG00000188529,SRSF10,68,0.29036,31,-0.9288,58,0.23449
ENSG00000001461,NIPAL3,34,-0.7114,65,0.28914,55,0.15432
ENSG00000133226,SRRM1,86,1.07320,40,-0.1624,40,-0.6296
ENSG00000169504,CLIC4,141,2.70839,6,-2.3568,23,-1.6710
ENSG00000117614,SYF2,122,0.99429,81,0.32018,59,-0.7866
ENSG00000117616,RSRP1,66,-0.0359,90,0.47149,65,-0.2640
ENSG00000183726,TMEM50A,94,0.08529,117,0.44733,85,-0.3092
ENSG00000204178,MACO1,21,-0.3979,31,0.25477,27,0.04588
ENSG00000117643,MAN1C1,50,0.16400,22,-1.1080,47,0.38893
ENSG00000162430,SELENON,80,0.86108,68,0.57716,41,-0.8326
ENSG00000117640,MTFR1L,60,-0.2682,60,-0.2810,74,0.30216
ENSG00000117632,STMN1,338,-1.7345,726,-0.5847,1172,1.13859
ENSG00000158008,EXTL1,6,-3.0473,56,0.12665,56,0.84076
ENSG00000142684,ZNF593,36,0.10887,61,0.96066,31,-0.6628
ENSG00000142669,SH3BGRL3,240,-0.2832,379,0.44219,283,-0.1294
ENSG00000158062,UBXN11,42,0.77803,10,-1.3703,26,-0.0173
ENSG00000117682,DHDDS,14,-0.2937,7,-1.3639,18,0.80526
ENSG00000198830,HMGN2,329,1.33338,170,0.22026,126,-0.9858
ENSG00000117713,ARID1A,57,0.05833,33,-0.7595,57,0.33167
ENSG00000204160,ZDHHC18,17,-0.7127,10,-1.5123,30,1.14391
ENSG00000142751,GPN2,9,-0.8568,1,-3.4773,18,1.76862
ENSG00000090273,NUDC,96,-0.8741,236,0.54057,170,0.03025
ENSG00000253368,TRNP1,20,-1.7924,42,-0.6522,72,1.20570
ENSG00000090020,SLC9A1,5,-2.2077,0,-4.9731,30,3.15369
ENSG00000142784,WDTC1,27,-0.3606,39,0.21306,34,0.05587
ENSG00000186501,TMEM222,59,-0.4290,72,-0.1296,81,0.30015
ENSG00000158195,WASF2,84,2.06994,2,-3.4945,22,-0.9783
ENSG00000126705,AHDC1,34,-0.5226,3,-4.0428,54,1.53743
ENSG00000126709,IFI6,180,0.55415,172,0.47392,117,-0.5848
ENSG00000009780,FAM76A,9,-0.6536,10,-0.5926,15,0.67800
ENSG00000117758,STX12,78,-0.2215,90,0.00313,91,0.11686
ENSG00000117751,PPP1R8,23,-0.2863,35,0.36799,28,-0.0788
ENSG00000117748,RPA2,69,0.35819,42,-0.4360,55,-0.0060
ENSG00000126698,DNAJC8,142,0.20276,134,0.11280,122,-0.1770
ENSG00000130770,ATP5IF1,258,-1.1124,453,-0.2490,570,0.67982
ENSG00000180098,TRNAU1AP,16,-0.1105,7,-1.3047,18,0.65494
ENSG00000120656,TAF12,20,0.25023,30,0.92308,15,-0.7032
ENSG00000198492,YTHDF2,34,-1.2548,66,-0.2567,84,0.73965
ENSG00000116350,SRSF4,54,0.26192,28,-0.7413,47,0.18504
ENSG00000116353,MECR,15,-1.2699,28,-0.3420,38,0.80357
ENSG00000162511,LAPTM5,158,1.65981,69,0.23550,47,-1.2478
ENSG00000162512,SDC3,149,-0.5217,88,-1.3176,228,0.94183
ENSG00000134644,PUM1,60,-1.3404,123,-0.2512,157,0.76715
ENSG00000060688,SNRNP40,19,-0.0277,3,-2.4917,21,0.89409
ENSG00000121766,ZCCHC17,47,-1.4736,158,0.38161,130,0.33236
ENSG00000121769,FABP3,22,-2.6197,21,-2.7110,152,2.79381
ENSG00000162517,PEF1,51,-0.9127,39,-1.3162,102,1.18483
ENSG00000084636,COL16A1,95,1.34614,10,-2.1788,40,-0.3799
ENSG00000121753,ADGRB2,62,-2.2245,107,-1.4325,314,1.88707
ENSG00000184007,PTP4A2,180,0.08622,253,0.63938,160,-0.4327
ENSG00000121774,KHDRBS1,139,0.23292,115,-0.0711,118,-0.0974
ENSG00000121775,TMEM39B,6,-1.5584,44,1.50084,16,-0.6111
ENSG00000025800,KPNA6,22,-0.9837,32,-0.3675,44,0.70364
ENSG00000084652,TXLNA,30,0.54019,0,-4.7384,22,0.56383
ENSG00000160050,CCDC28B,29,0.88962,3,-2.3522,17,0.06193
ENSG00000084623,EIF3I,93,-0.3793,128,0.12146,120,0.12274
ENSG00000175130,MARCKSL1,541,1.38341,140,-0.8129,214,-0.6666
ENSG00000160058,BSDC1,52,-0.4635,64,-0.1564,73,0.33309
ENSG00000176261,ZBTB8OS,47,-0.2546,137,1.54956,47,-0.9734
ENSG00000162521,RBBP4,81,-0.0964,73,-0.2730,89,0.20141
ENSG00000162522,KIAA1522,8,-1.7976,12,-1.1911,31,1.56369
ENSG00000134684,YARS,50,-0.9587,51,-0.9367,103,1.02291
ENSG00000116497,S100PBP,17,0.24257,12,-0.3203,15,0.01827
ENSG00000160097,FNDC5,22,0.31117,5,-1.9456,19,0.50142
ENSG00000121905,HPCA,21,-3.1598,149,-0.2665,197,1.20681
ENSG00000121900,TMEM54,60,0.20175,22,-1.3281,56,0.43170
ENSG00000116514,RNF19B,24,0.37190,13,-0.5069,19,0.01454
ENSG00000004455,AK2,72,1.54982,5,-2.6535,27,-0.5236
ENSG00000142920,AZIN2,29,0.45346,17,-0.3561,21,-0.1050
ENSG00000160094,ZNF362,10,-0.8430,10,-0.8310,19,0.90594
ENSG00000134686,PHC2,60,0.14471,45,-0.3190,55,0.07958
ENSG00000163866,SMIM12,31,-1.0331,86,0.55362,61,0.07132
ENSG00000116544,DLGAP3,38,-0.9541,32,-1.2108,79,1.15926
ENSG00000163867,ZMYM6,17,-0.3150,41,1.13397,19,-0.6183
ENSG00000116560,SFPQ,187,0.27730,121,-0.4148,158,0.03862
ENSG00000146463,ZMYM4,42,0.06225,37,-0.1262,40,0.03269
ENSG00000142687,KIAA0319L,50,-0.3098,69,0.20028,61,0.04028
ENSG00000020129,NCDN,118,-2.5132,585,-0.1043,686,0.96318
ENSG00000126067,PSMB2,69,-0.6464,39,-1.4807,115,1.08806
ENSG00000142686,C1orf216,16,-2.7249,115,0.19770,110,0.73502
ENSG00000134698,AGO4,18,0.60423,0,-3.9643,13,0.46917
ENSG00000092847,AGO1,28,-0.0564,28,-0.0993,30,0.08617
ENSG00000126070,AGO3,9,-0.7819,0,-4.2675,17,1.79643
ENSG00000116863,ADPRHL2,24,0.04674,30,0.36476,23,-0.2383
ENSG00000054116,TRAPPC3,37,-0.8328,87,0.49878,64,0.04755
ENSG00000116871,MAP7D1,101,-0.8341,93,-0.9653,190,0.97087
ENSG00000054118,THRAP3,60,0.19853,30,-0.8745,55,0.28049
ENSG00000196182,STK40,18,-0.1106,0,-4.5577,22,1.18579
ENSG00000181817,LSM10,38,-0.4290,20,-1.4274,55,0.92175
ENSG00000116885,OSCP1,13,-0.8681,30,0.39948,24,0.13334
ENSG00000116898,MRPS15,48,-0.2308,29,-0.9934,59,0.61973
ENSG00000163873,GRIK3,0,-5.4938,2,-3.2535,28,4.12331
ENSG00000163875,MEAF6,40,-1.4763,64,-0.7911,118,1.17987
ENSG00000163877,SNIP1,10,-0.4388,2,-2.2750,14,1.18662
ENSG00000134697,GNL2,17,0.39480,0,-4.0405,14,0.67419
ENSG00000116922,C1orf109,13,-0.2852,33,1.23523,14,-0.7084
ENSG00000183317,EPHA10,6,-1.5417,0,-4.3713,19,2.49144
ENSG00000185090,MANEAL,12,-1.7697,8,-2.3383,45,2.14371
ENSG00000196449,YRDC,13,-0.2429,0,-4.2439,17,1.29260
ENSG00000197982,C1orf122,329,0.23264,328,0.22811,275,-0.2584
ENSG00000183431,SF3A3,42,0.29477,18,-0.9710,35,0.24611
ENSG00000183520,UTP11,22,-0.4387,15,-0.9481,31,0.73229
ENSG00000116954,RRAGC,38,-0.1056,6,-2.7872,45,1.01102
ENSG00000174574,AKIRIN1,42,-1.1676,58,-0.6817,99,0.97926
ENSG00000168653,NDUFS5,387,-0.8416,554,-0.2884,709,0.59137
ENSG00000127603,MACF1,192,0.64267,117,-0.1621,124,-0.3192
ENSG00000090621,PABPC4,84,0.59739,46,-0.3535,56,-0.2057
ENSG00000116983,HPCAL4,82,-2.2121,186,-0.9932,402,1.58517
ENSG00000084072,PPIE,41,0.28060,24,-0.5543,34,0.09659
ENSG00000168389,MFSD2A,28,0.31482,51,1.32752,19,-1.0239
ENSG00000131236,CAP1,136,0.03772,109,-0.3074,135,0.13967
ENSG00000131238,PPT1,116,-0.0513,62,-1.0149,127,0.50781
ENSG00000259943,AL050341.2,16,-0.4899,59,1.64867,19,-0.9829
ENSG00000084073,ZMPSTE24,42,0.33749,5,-2.8212,36,0.62254
ENSG00000084070,SMAP2,42,-1.8896,208,0.56333,152,0.27652
ENSG00000117016,RIMS3,17,-2.2253,52,-0.5852,85,1.28774
ENSG00000066136,NFYC,18,-0.8840,1,-4.3839,38,1.90084
ENSG00000179862,CITED4,21,0.35045,12,-0.5008,17,0.02669
ENSG00000171793,CTPS1,5,-1.5243,4,-1.6575,16,1.69274
ENSG00000010803,SCMH1,12,-0.4576,36,1.38302,14,-0.7694
ENSG00000127124,HIVEP3,15,-0.8327,57,1.35407,23,-0.6364
ENSG00000198815,FOXJ3,30,-1.1047,68,0.13636,66,0.40793
ENSG00000177181,RIMKLA,6,-2.2601,15,-0.9280,32,1.55344
ENSG00000127125,PPCS,56,-0.4099,56,-0.4128,77,0.45059
ENSG00000171960,PPIH,20,0.36664,13,-0.2909,15,-0.0758
ENSG00000065978,YBX1,350,1.79138,228,1.00862,87,-1.7316
ENSG00000164008,C1orf50,18,-0.3584,31,0.44524,23,-0.0984
ENSG00000177868,SVBP,58,0.32160,18,-1.4772,49,0.38109
ENSG00000117394,SLC2A1,186,2.06070,25,-1.2258,46,-1.1831
ENSG00000117395,EBNA1BP2,62,-0.5625,131,0.62953,87,-0.1463
ENSG00000066322,ELOVL1,90,2.70422,5,-2.0461,14,-1.6936
ENSG00000159479,MED8,24,0.42344,0,-4.5741,20,0.67158
ENSG00000178922,HYI,85,2.05062,24,-0.1400,20,-1.4399
ENSG00000142949,PTPRF,80,-0.7612,90,-0.5826,141,0.72780
ENSG00000066135,KDM4A,15,0.07480,0,-4.1017,16,0.98282
ENSG00000126091,ST3GAL3,28,-0.6582,17,-1.4120,47,1.06855
ENSG00000117408,IPO13,59,-0.0307,52,-0.2314,61,0.14178
ENSG00000132768,DPH2,8,-1.0182,13,-0.3961,18,0.73659
ENSG00000117410,ATP6V0B,197,-1.0203,169,-1.2520,426,1.21658
ENSG00000117411,B4GALT2,59,-0.4684,51,-0.6673,85,0.61589
ENSG00000159214,CCDC24,13,-0.9583,3,-2.7560,28,1.71177
ENSG00000178028,DMAP1,38,-0.4321,32,-0.7230,54,0.62268
ENSG00000117419,ERI3,132,-0.5678,195,0.04475,196,0.25807
ENSG00000187147,RNF220,72,-0.6353,46,-1.3011,119,1.00831
ENSG00000126106,TMEM53,12,-0.2360,25,0.87924,14,-0.4560
ENSG00000142937,RPS8,2876,1.38272,1980,0.73161,1005,-1.2719
ENSG00000070785,EIF2B3,23,-0.1928,15,-0.8440,28,0.53196
ENSG00000126107,HECTD3,10,-0.7931,8,-1.0592,18,0.99442
ENSG00000126088,UROD,82,0.29821,20,-1.8117,72,0.48290
ENSG00000117450,PRDX1,741,1.19567,167,-1.1862,340,-0.4141
ENSG00000117448,AKR1A1,65,0.20931,119,1.21317,50,-0.8910
ENSG00000132780,NASP,47,1.03934,3,-2.8912,25,-0.0190
ENSG00000159592,GPBP1L1,28,-0.0782,24,-0.3577,31,0.23405
ENSG00000159596,TMEM69,13,-0.7414,55,1.60504,18,-0.8759
ENSG00000086015,MAST2,9,-1.4395,10,-1.3914,28,1.51222
ENSG00000117461,PIK3R3,14,-0.5298,0,-4.6727,23,1.59136
ENSG00000085998,POMGNT1,45,-0.4781,40,-0.6465,65,0.61089
ENSG00000132128,LRRC41,36,-0.3881,19,-1.2928,50,0.84343
ENSG00000173660,UQCRH,345,-0.7469,400,-0.5173,599,0.68366
ENSG00000117480,FAAH,31,-0.3321,17,-1.2237,41,0.77914
ENSG00000079277,MKNK1,27,-0.3654,57,0.80129,33,-0.3476
ENSG00000123472,ATPAF1,83,-0.7733,136,-0.0096,143,0.38263
ENSG00000159658,EFCAB14,113,1.11901,52,-0.1526,52,-0.6682
ENSG00000186377,CYP4X1,8,-1.2699,26,0.45989,20,0.21458
ENSG00000162368,CMPK1,83,-0.3685,44,-1.3353,114,0.84629
ENSG00000162373,BEND5,15,-0.4755,17,-0.3093,22,0.42789
ENSG00000162374,ELAVL4,19,-2.7820,64,-0.9862,140,1.73983
ENSG00000185104,FAF1,33,0.05417,22,-0.5746,32,0.25503
ENSG00000123091,RNF11,127,-1.9389,426,-0.1006,493,0.83574
ENSG00000085832,EPS15,92,-0.7561,173,0.22467,154,0.21676
ENSG00000117859,OSBPL9,25,0.64274,0,-4.4034,17,0.45200
ENSG00000078618,NRDC,41,-0.7116,65,-0.0043,68,0.35297
ENSG00000169213,RAB3B,3,-5.0573,83,-0.2517,109,1.34437
ENSG00000117862,TXNDC12,33,0.02168,19,-0.7762,34,0.36305
ENSG00000134717,BTF3L4,64,-0.0240,10,-2.7834,72,0.93917
ENSG00000157077,ZFYVE9,10,-1.5423,58,1.14432,28,-0.2949
ENSG00000134748,PRPF38A,47,1.11161,13,-0.8928,22,-0.4168
ENSG00000134744,TUT4,58,2.08753,0,-4.3817,15,-0.9682
ENSG00000162377,COA7,12,-0.2278,1,-3.6948,15,1.23370
ENSG00000162378,ZYG11B,46,-1.5066,74,-0.7927,139,1.19332
ENSG00000121310,ECHDC2,54,2.24218,0,-4.1156,12,-1.1279
ENSG00000116171,SCP2,143,0.58965,85,-0.2327,96,-0.2517
ENSG00000162384,CZIB,78,0.43219,92,0.68727,54,-0.6426
ENSG00000162385,MAGOH,39,0.09039,50,0.46149,35,-0.3207
ENSG00000157193,LRP8,13,-1.6483,42,0.11618,42,0.58920
ENSG00000058804,NDC1,7,-0.8744,0,-4.1152,16,1.86597
ENSG00000058799,YIPF1,10,-0.8398,0,-4.5217,21,1.87162
ENSG00000081870,HSPB11,33,-0.8774,143,1.49557,52,-0.7465
ENSG00000116209,TMEM59,244,0.46013,195,0.09761,175,-0.3236
ENSG00000116221,MRPL37,48,-0.4675,53,-0.3176,69,0.42845
ENSG00000157216,SSBP3,84,-1.1895,129,-0.5385,199,0.90001
ENSG00000243725,TTC4,10,-0.9837,45,1.31526,18,-0.5648
ENSG00000116133,DHCR24,86,-1.2288,148,-0.4087,209,0.83210
ENSG00000162402,USP24,27,-0.4992,64,0.85171,36,-0.3351
ENSG00000162407,PLPP3,248,1.23154,47,-1.4244,112,-0.3945
ENSG00000162409,PRKAA2,20,-1.2395,22,-1.1098,52,1.25994
ENSG00000173406,DAB1,9,-1.3805,20,-0.1786,25,0.72976
ENSG00000162601,MYSM1,16,-0.5118,19,-0.2983,24,0.44019
ENSG00000177606,JUN,281,1.14696,182,0.40910,121,-0.9373
ENSG00000172456,FGGY,24,0.62933,2,-3.0602,17,0.38054
ENSG00000134709,HOOK1,5,-2.5767,41,0.45928,33,0.48095
ENSG00000134716,CYP2J2,23,0.74245,11,-0.4122,14,-0.2862
ENSG00000162599,NFIA,207,1.48754,169,1.11717,63,-1.5684
ENSG00000162604,TM2D1,48,-0.6865,100,0.46313,75,0.02113
ENSG00000162607,USP1,33,0.45672,49,1.09093,21,-0.9219
ENSG00000116641,DOCK7,55,1.08143,0,-5.1445,28,0.04253
ENSG00000125703,ATG4C,36,0.86960,36,0.87795,17,-1.0138
ENSG00000079739,PGM1,54,0.30135,40,-0.1914,45,-0.0801
ENSG00000158966,CACHD1,32,-0.0816,0,-5.3840,37,1.19054
ENSG00000162437,RAVER2,42,1.03809,33,0.64704,19,-0.9868
ENSG00000162434,JAK1,72,0.01179,84,0.25097,70,-0.1512
ENSG00000162433,AK4,61,-0.1944,36,-0.9947,73,0.59629
ENSG00000116675,DNAJC6,49,-2.9083,189,-0.9081,390,1.70683
ENSG00000213625,LEPROT,63,0.90411,116,2.03118,24,-1.8675
ENSG00000184588,PDE4B,47,-0.4144,44,-0.4877,64,0.49305
ENSG00000118473,SGIP1,35,-1.5210,87,-0.1426,102,0.74973
