Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to11,Feature log2 fold change topic 4to11
ENSG00000164402,SEPTIN8,194,0.35051,67,-1.2892,127,-0.3227,166,0.35748
ENSG00000198944,SOWAHA,75,-1.5146,108,-0.9784,383,1.04561,209,0.14525
ENSG00000164403,SHROOM1,37,1.62878,11,-0.4315,13,-0.1595,12,-0.7539
ENSG00000164405,UQCRQ,626,-0.2223,556,-0.4081,975,0.48525,722,0.00661
ENSG00000072364,AFF4,62,0.07897,40,-0.5872,55,-0.1021,61,0.22296
ENSG00000155329,ZCCHC10,27,0.52594,3,-2.4746,14,-0.5314,21,0.51174
ENSG00000170606,HSPA4,51,-0.3878,12,-2.5602,46,-0.5622,77,1.07505
ENSG00000113583,C5orf15,26,-0.5147,81,1.33730,25,-0.5850,33,-0.3908
ENSG00000213585,VDAC1,108,-1.5353,315,0.10789,200,-0.6031,326,0.65451
ENSG00000113558,SKP1,661,-0.1665,575,-0.3839,643,-0.2088,775,0.30696
ENSG00000113575,PPP2CA,81,-1.7149,103,-1.3484,143,-0.8584,302,1.46466
ENSG00000119048,UBE2B,68,-1.2622,159,0.03590,121,-0.3815,170,0.54653
ENSG00000237190,CDKN2AIPNL,17,-1.8849,71,0.31057,28,-1.1398,66,0.77153
ENSG00000043143,JADE2,28,-0.5319,5,-2.8989,24,-0.7992,48,1.29887
ENSG00000152700,SAR1B,44,-0.1626,70,0.58066,51,0.06550,46,-0.2393
ENSG00000164615,CAMLG,80,-1.0171,246,0.74054,130,-0.2886,157,0.04995
ENSG00000145833,DDX46,54,0.98926,2,-3.6484,23,-0.3549,31,0.20035
ENSG00000181904,C5orf24,31,-0.9207,91,0.79023,37,-0.6180,57,0.10311
ENSG00000113621,TXNDC15,45,-0.0666,17,-1.5172,33,-0.5587,53,0.72912
ENSG00000113648,H2AFY,69,-0.6210,91,-0.2117,65,-0.7105,114,0.60196
ENSG00000145824,CXCL14,323,0.70892,39,-2.5111,485,1.41994,181,-0.6399
ENSG00000145832,SLC25A48,71,2.67280,0,-4.3742,26,0.74975,10,-1.6354
ENSG00000113658,SMAD5,40,1.00783,11,-1.0225,21,-0.0329,21,-0.2157
ENSG00000152377,SPOCK1,108,-1.2453,220,-0.1498,129,-0.9701,276,0.85498
ENSG00000146021,KLHL3,14,-0.7350,39,0.83282,6,-1.8793,25,0.29318
ENSG00000177733,HNRNPA0,96,-0.5349,192,0.56726,113,-0.2760,136,0.02066
ENSG00000031003,FAM13B,39,-0.4669,72,0.49251,34,-0.6765,55,0.17232
ENSG00000112981,NME5,22,-0.8535,90,1.40131,23,-0.8044,37,-0.2979
ENSG00000112983,BRD8,51,0.32167,11,-1.9993,32,-0.4295,46,0.54373
ENSG00000094880,CDC23,14,-0.5414,38,0.99108,14,-0.5490,20,-0.1517
ENSG00000120709,FAM53C,22,-1.2604,43,-0.2716,42,-0.2957,56,0.65917
ENSG00000120733,KDM3B,25,-0.3650,0,-5.2716,32,0.04976,36,0.88861
ENSG00000132563,REEP2,88,-1.0956,184,0.03673,138,-0.4073,195,0.51518
ENSG00000120738,EGR1,161,1.17722,79,0.00178,27,-1.6489,76,-0.2359
ENSG00000120705,ETF1,42,-0.3422,1,-5.4777,41,-0.3899,62,1.13029
ENSG00000113013,HSPA9,160,-0.3074,192,-0.0197,140,-0.5120,206,0.32754
ENSG00000044115,CTNNA1,159,1.23150,45,-0.8077,75,-0.0134,69,-0.4215
ENSG00000146006,LRRTM2,6,-2.3643,17,-0.9426,12,-1.4597,39,1.69829
ENSG00000120725,SIL1,32,0.16638,16,-0.9044,24,-0.2967,30,0.35360
ENSG00000120727,PAIP2,188,-0.0488,385,1.13495,152,-0.3802,176,-0.4552
ENSG00000170464,DNAJC18,20,-1.0274,7,-2.4340,20,-0.9823,47,1.55604
ENSG00000131508,UBE2D2,76,-0.8531,160,0.31318,101,-0.4202,139,0.30789
ENSG00000171604,CXXC5,184,-0.2056,185,-0.2007,109,-1.0111,229,0.52168
ENSG00000146005,PSD2,145,1.24435,30,-1.2680,109,0.76314,59,-0.6872
ENSG00000185129,PURA,62,0.25126,112,1.22969,38,-0.5050,47,-0.5984
ENSG00000182700,IGIP,36,-1.2344,76,-0.0922,74,-0.1395,87,0.49856
ENSG00000120306,CYSTM1,147,0.49993,135,0.36383,111,0.04664,99,-0.4032
ENSG00000113068,PFDN1,76,-0.4890,66,-0.6971,98,-0.0882,113,0.49134
ENSG00000131503,ANKHD1,48,0.80226,2,-3.8011,22,-0.4308,31,0.37195
ENSG00000213523,SRA1,50,0.51550,36,-0.0343,52,0.57198,33,-0.4802
ENSG00000243056,EIF4EBP3,74,2.70990,28,0.81802,11,-0.6684,9,-2.0275
ENSG00000113108,APBB3,31,-0.1074,28,-0.2373,32,-0.0213,34,0.14825
ENSG00000176087,SLC35A4,43,1.31902,35,0.95671,11,-0.9009,16,-0.9081
ENSG00000170458,CD14,205,3.90960,3,-3.3307,13,-1.3233,15,-2.3000
ENSG00000131495,NDUFA2,291,0.31344,171,-0.5259,303,0.37861,234,-0.1269
ENSG00000113141,IK,80,0.25819,118,0.90806,52,-0.3985,62,-0.4280
ENSG00000120314,WDR55,16,0.33548,2,-2.3981,10,-0.3491,14,0.55404
ENSG00000170445,HARS,38,-0.7874,44,-0.5886,41,-0.6667,72,0.80833
ENSG00000112855,HARS2,14,0.13682,9,-0.5196,8,-0.7065,14,0.39417
ENSG00000146007,ZMAT2,86,-1.0589,147,-0.2449,133,-0.3995,191,0.63890
ENSG00000120327,PCDHB14,12,-0.3696,13,-0.2717,9,-0.8291,17,0.57042
ENSG00000178913,TAF7,94,0.15456,51,-0.7894,70,-0.3070,90,0.33114
ENSG00000131504,DIAPH1,17,-0.7837,53,1.01761,24,-0.2381,27,-0.2024
ENSG00000171720,HDAC3,11,-1.3686,29,0.03385,27,-0.0600,31,0.43054
ENSG00000164620,RELL2,16,-0.9416,9,-1.7319,27,-0.1256,34,0.94876
ENSG00000081791,DELE1,39,0.63640,17,-0.6908,23,-0.2139,26,0.00352
ENSG00000013561,RNF14,29,-0.6652,18,-1.3473,23,-0.9982,53,1.14706
ENSG00000113552,GNPDA1,24,-0.9813,25,-0.9532,15,-1.6951,55,1.36255
ENSG00000131507,NDFIP1,251,-1.4301,468,-0.4850,400,-0.7248,737,0.98247
ENSG00000113578,FGF1,225,1.93117,86,0.24001,91,0.33210,51,-1.3776
ENSG00000145819,ARHGAP26,26,-1.5705,59,-0.3229,42,-0.8354,84,0.98091
ENSG00000113580,NR3C1,62,0.76760,29,-0.4488,30,-0.3724,38,-0.0912
ENSG00000145817,YIPF5,39,-0.0682,48,0.27420,25,-0.7125,41,0.15094
ENSG00000183775,KCTD16,13,-2.8446,99,0.15806,35,-1.4357,105,1.09022
ENSG00000133706,LARS,62,0.11668,47,-0.3248,34,-0.7941,61,0.35867
ENSG00000091009,RBM27,27,0.16506,11,-1.1730,21,-0.2424,26,0.40067
ENSG00000113649,TCERG1,27,-0.6326,58,0.59122,24,-0.8049,42,0.20352
ENSG00000156475,PPP2R2B,86,-0.8347,113,-0.4188,109,-0.4828,165,0.68189
ENSG00000113657,DPYSL3,165,1.12823,96,0.21460,70,-0.2869,74,-0.5793
ENSG00000176049,JAKMIP2,29,-0.0802,30,-0.0473,23,-0.4654,32,0.23072
ENSG00000145868,FBXO38,14,-0.0042,0,-4.1512,7,-1.0254,16,1.16719
ENSG00000173210,ABLIM3,46,1.42647,1,-4.3671,19,-0.0391,19,-0.2293
ENSG00000145882,PCYOX1L,0,-5.7139,28,0.37546,12,-0.9434,26,0.91214
ENSG00000113712,CSNK1A1,106,-0.4351,100,-0.5135,87,-0.7385,155,0.66864
ENSG00000113716,HMGXB3,20,-0.1600,55,1.49619,19,-0.2478,19,-0.7078
ENSG00000182578,CSF1R,178,2.91995,13,-1.5665,54,0.60576,20,-1.9731
ENSG00000113721,PDGFRB,68,2.37034,1,-4.3147,16,-0.1516,14,-0.9990
ENSG00000011083,SLC6A7,4,-2.7235,74,1.50570,8,-1.8945,30,0.07701
ENSG00000070808,CAMK2A,67,-2.6581,181,-1.1932,370,-0.0921,462,1.16517
ENSG00000070814,TCOF1,28,0.60236,8,-1.3975,15,-0.4119,20,0.26153
ENSG00000019582,CD74,1445,3.29957,402,0.67884,198,-0.4480,108,-2.6540
ENSG00000164587,RPS14,2170,0.93494,1617,0.44231,1493,0.31257,1029,-0.7733
ENSG00000070614,NDST1,29,-0.3055,114,2.04974,32,-0.1409,26,-1.1302
ENSG00000171992,SYNPO,77,-1.3469,113,-0.7761,192,0.04598,209,0.70920
ENSG00000086589,RBM22,29,-0.4680,31,-0.3530,27,-0.5408,43,0.54609
ENSG00000132912,DCTN4,54,-0.2825,63,-0.0655,54,-0.3022,68,0.26215
ENSG00000211445,GPX3,50,0.37078,50,0.36222,12,-1.7845,41,0.11951
ENSG00000145901,TNIP1,32,0.01216,47,0.59730,21,-0.6373,32,-0.0768
ENSG00000197043,ANXA6,81,-1.1575,95,-0.9149,107,-0.7321,201,1.08687
ENSG00000196743,GM2A,50,1.36802,8,-1.5248,29,0.45343,19,-0.5798
ENSG00000113140,SPARC,2493,4.27187,221,-0.6864,145,-1.3209,115,-3.0457
ENSG00000177556,ATOX1,292,0.41835,182,-0.3326,244,0.13196,220,-0.1247
ENSG00000145907,G3BP1,65,0.59200,45,0.00803,28,-0.7188,45,-0.0498
ENSG00000155511,GRIA1,67,-1.1194,84,-0.7892,77,-0.9212,163,1.10041
ENSG00000164576,SAP30L,28,0.19779,39,0.71491,9,-1.4348,24,-0.0493
ENSG00000155506,LARP1,82,-1.2847,255,0.47623,110,-0.8492,205,0.46071
ENSG00000170271,FAXDC2,81,1.82522,3,-2.9530,25,-0.1528,25,-0.5656
ENSG00000155508,CNOT8,37,0.26547,6,-2.4621,16,-1.0165,36,0.84986
ENSG00000082515,MRPL22,39,-0.1529,47,0.15485,58,0.50928,40,-0.2424
ENSG00000155868,MED7,22,0.39834,12,-0.5352,14,-0.3488,18,0.14079
ENSG00000055163,CYFIP2,107,-1.7160,128,-1.4455,274,-0.2856,389,1.19464
ENSG00000172568,FNDC9,2,-2.4011,6,-1.1201,9,-0.6064,16,1.40297
ENSG00000155858,LSM11,8,-1.8216,2,-3.4269,16,-0.7549,33,1.87650
ENSG00000113282,CLINT1,28,-0.0500,6,-2.3684,22,-0.3863,32,0.79072
ENSG00000145860,RNF145,44,-1.0951,29,-1.7152,45,-1.0498,108,1.45467
ENSG00000164332,UBLCP1,23,-1.4100,22,-1.4764,33,-0.8727,71,1.42240
ENSG00000170214,ADRA1B,8,-1.8447,1,-3.9875,30,0.20268,32,1.24555
ENSG00000113312,TTC1,68,-0.6877,165,0.71732,92,-0.2281,105,-0.0403
ENSG00000170234,PWWP2A,32,0.85778,27,0.61177,6,-1.5766,17,-0.3170
ENSG00000170231,FABP6,4,-2.0296,0,-4.2704,19,0.33767,18,1.18890
ENSG00000164609,SLU7,72,-0.2434,33,-1.4279,49,-0.8311,97,0.90401
ENSG00000145864,GABRB2,47,-2.2027,204,0.02914,92,-1.1913,233,1.02278
ENSG00000022355,GABRA1,34,-3.0419,117,-1.2449,206,-0.3878,319,1.41245
ENSG00000113327,GABRG2,14,-3.5227,133,-0.1967,86,-0.8703,179,1.19504
ENSG00000113328,CCNG1,33,0.79915,47,1.39402,19,-0.1304,16,-1.0673
ENSG00000170584,NUDCD2,52,0.50784,23,-0.7653,34,-0.1757,39,0.08363
ENSG00000038274,MAT2B,56,-0.2927,21,-1.7413,40,-0.8123,78,0.99462
ENSG00000145934,TENM2,5,-3.4226,10,-2.4589,31,-0.8651,69,2.12536
ENSG00000113645,WWC1,24,-0.7351,17,-1.2697,54,0.53975,41,0.38237
ENSG00000113643,RARS,34,0.00448,16,-1.1712,35,0.01974,36,0.36321
ENSG00000188573,FBLL1,19,-2.0021,43,-0.7782,54,-0.4303,83,1.10414
ENSG00000120137,PANK3,30,-1.0611,99,0.79376,32,-0.9766,64,0.23343
ENSG00000184347,SLIT3,22,-0.8433,24,-0.6509,15,-1.3344,44,1.07835
ENSG00000182132,KCNIP1,24,-0.3009,18,-0.7625,49,0.83899,29,-0.0701
ENSG00000181163,NPM1,276,0.41924,430,1.16948,138,-0.6705,187,-0.5892
ENSG00000072803,FBXW11,57,-0.9261,37,-1.5645,91,-0.2073,119,0.95159
ENSG00000168246,UBTD2,16,0.03560,0,-4.2975,13,-0.2580,17,0.82000
ENSG00000214357,NEURL1B,14,-0.6556,12,-0.8645,24,0.16771,24,0.47272
ENSG00000120129,DUSP1,560,3.51601,106,0.17421,23,-2.1143,44,-2.3562
ENSG00000113719,ERGIC1,37,-0.0814,14,-1.5876,27,-0.5770,44,0.75920
ENSG00000037241,RPL26L1,29,-0.9569,117,1.28040,43,-0.3463,51,-0.3099
ENSG00000113732,ATP6V0E1,163,1.53024,71,0.12380,57,-0.2336,54,-0.8345
ENSG00000164463,CREBRF,34,-0.0847,77,1.26926,17,-1.1204,33,-0.3564
ENSG00000145919,BOD1,48,0.17567,20,-1.1176,40,-0.1098,45,0.32532
ENSG00000113742,CPEB4,41,-1.1310,103,0.30635,61,-0.5132,91,0.41773
ENSG00000170091,NSG2,52,-3.3973,438,-0.2172,302,-0.7905,592,1.16516
ENSG00000249306,LINC01411,248,9.93014,0,-4.8285,0,-8.6407,0,-8.6960
ENSG00000184845,DRD1,3,-2.1368,3,-2.2500,4,-1.8794,19,2.33280
ENSG00000164466,SFXN1,26,-1.3326,134,1.29276,49,-0.3635,59,-0.2410
ENSG00000113749,HRH2,5,-2.0497,1,-3.6192,12,-0.8377,26,2.01985
ENSG00000145920,CPLX2,221,-1.5747,462,-0.4620,1008,0.79379,641,0.18606
ENSG00000051596,THOC3,12,-1.7864,45,0.13532,31,-0.4349,46,0.62116
ENSG00000122203,KIAA1191,80,-0.6840,114,-0.1485,104,-0.2895,135,0.43651
ENSG00000175414,ARL10,14,-1.2187,31,-0.0275,21,-0.6648,35,0.67811
ENSG00000048162,NOP16,9,-1.0553,0,-4.5563,14,-0.4309,22,1.47043
ENSG00000146066,HIGD2A,216,0.70448,209,0.64815,141,0.00836,122,-0.6285
ENSG00000175416,CLTB,110,-1.0345,201,-0.1122,160,-0.4656,237,0.59627
ENSG00000113194,FAF2,11,-1.2809,24,-0.1809,26,-0.0126,29,0.48972
ENSG00000146083,RNF44,32,-1.0417,53,-0.2845,55,-0.2364,70,0.58104
ENSG00000169258,GPRIN1,10,-2.4593,36,-0.5620,44,-0.2685,60,0.99944
ENSG00000074317,SNCB,60,-3.3034,574,0.08174,333,-0.7651,629,0.96340
ENSG00000048140,TSPAN17,16,-1.4054,2,-4.0666,31,-0.4176,49,1.57264
ENSG00000113763,UNC5A,7,-3.1155,33,-0.7915,41,-0.4539,66,1.27633
ENSG00000113761,ZNF346,10,-0.5959,20,0.43096,14,-0.1991,16,0.08663
ENSG00000165671,NSD1,24,0.27918,35,0.89206,16,-0.3368,18,-0.4460
ENSG00000169228,RAB24,2,-2.4202,14,0.04775,15,0.15052,14,0.47970
ENSG00000169230,PRELID1,112,0.07134,59,-0.9229,107,0.00102,113,0.27857
ENSG00000169223,LMAN2,76,0.24914,136,1.22956,33,-1.0220,58,-0.4780
ENSG00000169220,RGS14,16,-1.4918,12,-2.0003,64,0.59385,50,0.67824
ENSG00000131187,F12,6,-1.8947,0,-4.7187,5,-2.0943,27,2.74852
ENSG00000198055,GRK6,10,-1.4302,6,-2.1613,25,-0.0897,31,1.16184
ENSG00000131188,PRR7,17,-1.4749,30,-0.6072,74,0.79489,47,0.21513
ENSG00000113758,DBN1,39,-0.6753,28,-1.1810,41,-0.5722,69,0.93280
ENSG00000196923,PDLIM7,37,1.18532,0,-4.5184,11,-0.6792,19,0.18223
ENSG00000183258,DDX41,35,-0.3865,7,-2.7137,28,-0.7394,54,1.17311
ENSG00000146067,FAM193B,24,-0.0072,2,-3.3801,29,0.30311,26,0.49783
ENSG00000184840,TMED9,98,0.31851,36,-1.2150,69,-0.2265,85,0.32078
ENSG00000027847,B4GALT7,21,-0.8594,116,1.98855,17,-1.1478,31,-0.7057
ENSG00000170074,FAM153A,1,-3.2149,15,0.19948,5,-1.4578,16,1.10129
ENSG00000249684,AC106795.2,2,-2.6025,2,-2.6692,12,-0.4391,19,1.74904
ENSG00000204677,FAM153CP,18,-1.1722,42,0.09831,24,-0.7885,44,0.64050
ENSG00000145916,RMND5B,15,-1.2295,38,0.17274,37,0.12120,35,0.24557
ENSG00000145912,NHP2,150,-0.4445,160,-0.3399,237,0.27789,205,0.17139
ENSG00000197451,HNRNPAB,56,-0.1876,109,0.89011,29,-1.1841,62,-0.0469
ENSG00000113240,CLK4,40,1.14712,2,-3.3702,16,-0.2794,20,0.04184
ENSG00000176783,RUFY1,31,0.68622,32,0.74678,12,-0.7197,18,-0.4551
ENSG00000169045,HNRNPH1,139,0.50498,74,-0.4936,86,-0.2578,102,0.03629
ENSG00000127022,CANX,421,0.44361,350,0.14436,235,-0.4812,314,-0.0957
ENSG00000213316,LTC4S,84,2.91847,18,0.07301,25,0.61268,8,-2.3613
ENSG00000161013,MGAT4B,35,-0.8218,65,0.11545,60,-0.0037,63,0.23233
ENSG00000161011,SQSTM1,246,0.18804,125,-0.8676,223,0.02935,227,0.19440
ENSG00000161010,MRNIP,14,-0.3762,5,-1.9036,19,0.11314,20,0.62897
ENSG00000197226,TBC1D9B,104,0.49473,9,-3.1060,89,0.24834,80,0.23878
ENSG00000113269,RNF130,157,0.73012,77,-0.4156,87,-0.2194,98,-0.1310
ENSG00000050748,MAPK9,44,-1.8881,90,-0.8156,99,-0.6681,181,1.21258
ENSG00000113300,CNOT6,14,-0.3632,21,0.22596,11,-0.7714,19,0.31048
ENSG00000131446,MGAT1,46,0.49792,1,-5.1323,28,-0.2862,37,0.56365
ENSG00000278970,HEIH,50,0.79024,41,0.48130,31,0.01117,27,-0.5942
ENSG00000250222,AC008443.5,65,0.62852,33,-0.4381,59,0.48242,40,-0.3620
ENSG00000146063,TRIM41,35,0.21258,18,-0.7640,30,-0.0423,31,0.18562
ENSG00000204628,RACK1,676,1.06224,554,0.72198,338,-0.0818,293,-0.8340
ENSG00000248275,TRIM52-AS1,34,0.70227,6,-1.8170,36,0.78884,21,-0.2932
ENSG00000112679,DUSP22,19,-0.5323,10,-1.4912,31,0.18355,30,0.57591
ENSG00000112685,EXOC2,11,-0.6669,1,-3.9234,9,-1.0117,22,1.55687
ENSG00000112699,GMDS,26,0.72811,6,-1.5592,9,-0.8559,17,0.35040
ENSG00000124535,WRNIP1,32,-1.0378,20,-1.7094,41,-0.6645,74,1.25902
ENSG00000124570,SERPINB6,131,2.22322,18,-1.1221,51,0.49745,26,-1.3338
ENSG00000244041,LINC01011,8,-0.7323,7,-0.9883,18,0.43500,14,0.37872
ENSG00000124588,NQO2,42,-0.2992,67,0.45105,35,-0.5712,51,0.10537
ENSG00000137274,BPHL,15,-0.4069,0,-4.5862,16,-0.2374,22,1.05971
ENSG00000137267,TUBB2A,206,-2.6332,884,-0.4595,737,-0.7391,1401,1.20174
ENSG00000137285,TUBB2B,255,-0.3981,206,-0.7255,572,0.90954,323,-0.0929
ENSG00000180822,PSMG4,15,-1.0073,5,-2.4345,24,-0.2639,34,1.17496
ENSG00000137266,SLC22A23,20,-0.4427,26,-0.0159,17,-0.7197,29,0.44671
ENSG00000145945,FAM50B,17,-0.7572,19,-0.6484,30,0.10123,31,0.47298
ENSG00000112739,PRPF4B,66,0.36246,92,0.90961,26,-1.0421,49,-0.3167
ENSG00000198721,ECI2,89,1.46042,6,-2.7504,41,0.14602,34,-0.3938
ENSG00000153046,CDYL,17,-0.1511,28,0.60650,37,1.08466,16,-0.7680
ENSG00000214113,LYRM4,31,-0.7143,62,0.35364,40,-0.3324,52,0.21394
ENSG00000124785,NRN1,21,-3.4482,206,-0.0965,109,-1.0678,259,1.20222
ENSG00000216863,LY86-AS1,0,-4.9419,26,0.59973,7,-1.4945,21,0.88159
ENSG00000124783,SSR1,103,0.19180,178,1.10706,48,-0.9844,84,-0.3792
ENSG00000124784,RIOK1,16,0.13911,0,-4.1914,12,-0.2281,16,0.74057
ENSG00000239264,TXNDC5,29,0.14983,1,-4.0145,18,-0.5759,30,0.88400
ENSG00000124802,EEF1E1,36,-0.5816,19,-1.5473,41,-0.3508,60,0.88867
ENSG00000111845,PAK1IP1,11,-1.2673,92,2.18069,14,-0.9743,22,-0.8316
ENSG00000111843,TMEM14C,176,0.95346,71,-0.5094,95,-0.0458,92,-0.3022
ENSG00000137210,TMEM14B,83,-0.3390,132,0.40070,116,0.18656,100,-0.1376
ENSG00000197977,ELOVL2,29,1.17798,0,-4.1845,29,1.13789,12,-0.6493
ENSG00000224531,SMIM13,29,-1.9626,72,-0.6298,69,-0.7002,128,1.16011
ENSG00000205269,TMEM170B,15,-2.3232,71,-0.0207,40,-0.8926,83,0.97272
ENSG00000112137,PHACTR1,41,-2.0224,138,-0.2124,158,-0.0020,175,0.63723
ENSG00000145979,TBC1D7,13,-1.1691,12,-1.3044,23,-0.3311,33,1.03025
ENSG00000145990,GFOD1,14,-3.2450,108,-0.2468,67,-0.9842,151,1.24900
ENSG00000124523,SIRT5,23,0.00603,17,-0.4994,36,0.70893,22,-0.1776
ENSG00000225921,NOL7,118,0.53753,99,0.26276,100,0.26632,76,-0.4660
ENSG00000010017,RANBP9,21,-1.7103,58,-0.2070,40,-0.7847,76,0.93227
ENSG00000050393,MCUR1,54,0.05093,2,-4.6223,70,0.46384,56,0.41836
ENSG00000180537,RNF182,20,0.42481,15,-0.0687,7,-1.1701,16,0.18577
ENSG00000112149,CD83,13,-1.5993,18,-1.1941,20,-1.0177,47,1.44739
ENSG00000008083,JARID2,11,-0.2173,0,-4.0911,8,-0.7329,16,1.18253
ENSG00000047579,DTNBP1,36,-1.5957,92,-0.1721,83,-0.3310,115,0.70346
ENSG00000007944,MYLIP,11,-0.6322,28,0.80242,5,-1.6938,18,0.25508
ENSG00000124788,ATXN1,27,-1.1159,31,-0.8762,39,-0.5448,64,0.97817
ENSG00000112186,CAP2,34,-2.9743,172,-0.5592,120,-1.1077,297,1.45314
ENSG00000137414,FAM8A1,27,-0.5963,17,-1.2890,17,-1.3014,48,1.19978
ENSG00000124789,NUP153,7,-1.4032,8,-1.3015,18,-0.0835,22,0.95958
ENSG00000137177,KIF13A,40,1.42411,15,-0.1849,22,0.45847,13,-0.9092
ENSG00000137364,TPMT,20,-1.1597,79,1.03416,29,-0.5841,42,-0.0190
ENSG00000165097,KDM1B,15,-0.0452,0,-4.3441,18,0.21036,18,0.61260
ENSG00000124795,DEK,173,1.54784,178,1.60551,44,-0.6800,46,-1.5206
ENSG00000172201,ID4,265,2.10240,59,-0.4606,103,0.40136,56,-1.3274
ENSG00000112242,E2F3,7,-1.9108,91,2.25632,8,-1.7349,22,-0.6988
ENSG00000124766,SOX4,12,-0.1650,10,-0.4855,17,0.36406,14,0.07470
ENSG00000272168,CASC15,9,-1.6391,66,1.44742,11,-1.3804,27,-0.0694
ENSG00000152954,NRSN1,17,-2.8342,104,-0.1779,72,-0.7367,136,1.06882
ENSG00000124532,MRS2,3,-2.4601,0,-4.6139,15,-0.3488,24,1.84161
ENSG00000112294,ALDH5A1,54,-0.6800,83,-0.0054,64,-0.4104,90,0.41665
ENSG00000137261,KIAA0319,25,-0.5626,41,0.21565,26,-0.5078,38,0.30257
ENSG00000111802,TDP2,28,-0.9894,132,1.53039,33,-0.7287,49,-0.3866
ENSG00000112304,ACOT13,69,0.39476,21,-1.4154,71,0.43681,54,0.00855
ENSG00000112308,C6orf62,184,0.37039,64,-1.2641,133,-0.1535,153,0.27231
ENSG00000111913,RIPOR2,15,-2.3871,112,0.66577,37,-1.0675,81,0.57398
ENSG00000079691,CARMIL1,32,0.97788,2,-3.1489,24,0.52318,17,-0.2019
ENSG00000197061,HIST1H4C,85,1.53753,57,0.84084,44,0.40207,24,-1.3781
ENSG00000112763,BTN2A1,19,0.34251,2,-2.8877,13,-0.2657,17,0.56119
ENSG00000228223,HCG11,15,-0.1351,29,0.90011,15,-0.1670,15,-0.3441
ENSG00000182952,HMGN4,27,-0.1727,52,0.89574,17,-0.8458,29,-0.1307
ENSG00000146109,ABT1,17,0.51070,0,-3.9438,14,0.23773,13,0.27463
ENSG00000096654,ZNF184,2,-2.8984,11,-0.7200,11,-0.7400,21,1.36668
ENSG00000269293,ZSCAN16-AS1,169,0.89273,107,0.14480,127,0.41719,84,-0.6715
ENSG00000235109,ZSCAN31,6,-1.4335,25,0.68821,7,-1.2426,18,0.45319
ENSG00000204713,TRIM27,38,-0.3442,72,0.69810,29,-0.7508,47,0.02939
ENSG00000204681,GABBR1,157,-1.1327,209,-0.7049,296,-0.1649,369,0.74050
ENSG00000204655,MOG,69,2.78610,0,-4.2656,3,-2.3210,12,-1.0260
ENSG00000206503,HLA-A,505,2.49324,72,-0.8819,73,-0.8646,94,-1.2054
ENSG00000204619,PPP1R11,46,-0.4506,61,-0.0115,46,-0.4321,65,0.34919
ENSG00000231074,HCG18,8,-1.8191,71,1.66246,15,-0.8553,25,-0.3300
ENSG00000241370,RPP21,77,0.43203,42,-0.5074,61,0.05311,58,-0.0424
ENSG00000204592,HLA-E,550,3.49980,69,-0.4821,49,-0.9894,45,-2.2799
ENSG00000204590,GNL1,61,-0.3823,80,0.05342,66,-0.2660,81,0.23180
ENSG00000204576,PRR3,8,-0.9623,0,-4.3292,4,-2.0417,20,2.15869
ENSG00000204574,ABCF1,28,-0.0455,7,-2.0254,36,0.34723,31,0.36790
ENSG00000204569,PPP1R10,27,-0.1726,57,1.04824,23,-0.4205,28,-0.3432
ENSG00000204568,MRPS18B,59,0.04847,117,1.18579,51,-0.1765,50,-0.5871
ENSG00000137343,ATAT1,30,-0.5409,7,-2.6391,43,0.02258,49,0.84893
ENSG00000204564,C6orf136,26,-1.1316,15,-1.9349,24,-1.2549,67,1.61087
ENSG00000204560,DHX16,17,0.10567,52,2.01853,14,-0.1679,12,-1.2256
ENSG00000196230,TUBB,193,-1.3002,239,-0.9759,321,-0.5273,524,1.06180
ENSG00000137312,FLOT1,84,-1.0554,166,-0.0005,113,-0.6078,184,0.59976
ENSG00000204580,DDR1,245,2.16460,36,-1.0703,70,-0.0399,55,-1.0885
ENSG00000137411,VARS2,32,0.30507,4,-2.8311,17,-0.6253,29,0.72712
ENSG00000204525,HLA-C,380,2.70607,25,-1.8563,43,-1.0704,64,-1.2254
ENSG00000234745,HLA-B,690,2.73133,166,0.09233,93,-0.8113,97,-1.7005
ENSG00000198563,DDX39B,108,0.12737,169,0.85572,72,-0.5049,94,-0.3112
ENSG00000213760,ATP6V1G2,53,-2.3906,280,0.10855,183,-0.5550,295,0.77494
ENSG00000204498,NFKBIL1,18,0.49163,15,0.21259,14,0.10792,12,-0.3566
ENSG00000204482,LST1,101,2.71179,51,1.34372,14,-0.7253,11,-2.3417
ENSG00000204472,AIF1,222,2.78527,66,0.47894,70,0.57143,23,-2.3704
ENSG00000204469,PRRC2A,130,0.06413,114,-0.1392,113,-0.1540,127,0.09130
ENSG00000204463,BAG6,86,0.06344,11,-3.0338,88,0.09722,91,0.55532
ENSG00000204438,GPANK1,16,0.37580,0,-3.9949,12,-0.0748,13,0.51564
ENSG00000204435,CSNK2B,152,0.32717,58,-1.1559,102,-0.3064,131,0.33442
ENSG00000204427,ABHD16A,31,-0.6824,52,0.08813,30,-0.7586,53,0.49169
ENSG00000213722,DDAH2,156,2.46138,15,-1.4265,47,0.26365,27,-1.4046
