Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000197785,ATAD3A,25,0.64273,18,0.05112,16,-0.0759,19,0.15780,14,-0.4107
ENSG00000205090,TMEM240,29,-0.4186,37,-0.0516,66,1.16498,19,-1.1245,30,-0.5332
ENSG00000160075,SSU72,114,-0.4145,126,-0.2590,163,0.19745,164,0.17577,150,0.03728
ENSG00000228594,FNDC10,17,-0.8949,23,-0.4665,52,1.11331,13,-1.2991,30,-0.0862
ENSG00000272106,AL691432.2,4,-2.5945,25,0.00466,35,0.64077,17,-0.5944,28,0.28975
ENSG00000197530,MIB2,26,-0.2470,29,-0.0297,44,0.77938,17,-0.9193,27,-0.2480
ENSG00000189339,SLC35E2B,31,-0.3943,47,0.29530,42,0.09779,43,0.13750,37,-0.1303
ENSG00000215790,SLC35E2A,1,-3.4964,11,-0.1095,17,0.68321,5,-1.2428,15,0.53468
ENSG00000008130,NADK,19,-0.1420,27,0.40730,26,0.41458,10,-1.1685,20,-0.1011
ENSG00000078369,GNB1,390,0.04309,364,-0.0710,414,0.16520,415,0.14454,348,-0.1973
ENSG00000187730,GABRD,47,-0.0158,37,-0.3860,75,0.97335,22,-1.1983,41,-0.3275
ENSG00000067606,PRKCZ,79,-1.1166,139,-0.2227,243,0.88315,112,-0.5681,154,-0.0899
ENSG00000162585,FAAP20,113,0.79033,67,-0.0876,57,-0.4241,66,-0.1208,70,-0.0415
ENSG00000157933,SKI,36,0.00385,40,0.15924,41,0.22346,40,0.15112,31,-0.3500
ENSG00000157916,RER1,23,-1.3988,70,0.31822,66,0.26921,90,0.75831,49,-0.3756
ENSG00000157911,PEX10,48,0.52544,41,0.23431,31,-0.2221,23,-0.6934,36,0.04385
ENSG00000197921,HES5,41,0.82862,14,-0.8989,17,-0.6808,8,-1.6679,34,0.80223
ENSG00000157870,PRXL2B,27,-1.3454,99,0.72865,77,0.34392,59,-0.1455,59,-0.1962
ENSG00000177133,PRDM16-DT,2,-3.1720,19,-0.0801,11,-1.1279,14,-0.6308,36,1.62083
ENSG00000158109,TPRG1L,139,-0.2936,172,0.05236,218,0.54195,105,-0.7313,160,-0.0892
ENSG00000130764,LRRC47,63,-0.2025,86,0.29493,87,0.38601,89,0.35984,54,-0.6106
ENSG00000116198,CEP104,13,-0.7557,33,0.79035,19,-0.1746,19,-0.1432,21,0.03887
ENSG00000196581,AJAP1,4,-2.8379,35,0.23603,63,1.63074,11,-1.6113,23,-0.5985
ENSG00000069424,KCNAB2,107,-0.4953,177,0.33294,163,0.22617,148,0.03085,134,-0.1713
ENSG00000116254,CHD5,203,0.57543,172,0.29032,195,0.61426,73,-1.0765,106,-0.6654
ENSG00000116251,RPL22,780,0.07941,458,-0.7771,548,-0.5630,1181,0.79318,812,0.20823
ENSG00000116237,ICMT,50,0.78719,25,-0.3841,40,0.45969,27,-0.2844,24,-0.5952
ENSG00000097021,ACOT7,216,-0.0445,192,-0.2372,327,0.80267,179,-0.3486,179,-0.4737
ENSG00000171680,PLEKHG5,42,1.24833,22,0.12712,18,-0.2089,11,-0.9118,17,-0.3688
ENSG00000162408,NOL9,31,-0.1923,43,0.33238,46,0.51723,22,-0.7583,32,-0.2485
ENSG00000162413,KLHL21,21,-0.4997,30,0.10464,29,0.01554,33,0.26892,28,0.00743
ENSG00000116273,PHF13,13,-0.3995,16,-0.0007,18,0.19941,18,0.13143,16,-0.0604
ENSG00000041988,THAP3,4,-2.7553,35,0.64698,29,0.38471,25,0.09734,23,-0.0888
ENSG00000007923,DNAJC11,64,1.04314,47,0.48449,42,0.33594,16,-1.2345,23,-0.8279
ENSG00000171735,CAMTA1,158,0.07142,185,0.33454,168,0.20173,88,-0.8596,148,-0.0511
ENSG00000049245,VAMP3,50,-0.0453,80,0.73969,18,-1.7768,40,-0.4144,69,0.73892
ENSG00000049246,PER3,18,-0.7192,51,1.04072,21,-0.5102,31,0.18630,27,-0.0709
ENSG00000116288,PARK7,277,-0.4692,317,-0.2558,370,-0.0002,324,-0.2188,435,0.39084
ENSG00000116285,ERRFI1,1,-3.4348,21,0.41942,25,0.85492,19,0.22925,13,-0.4377
ENSG00000162426,SLC45A1,4,-2.6030,33,0.66931,29,0.52845,25,0.22378,19,-0.3225
ENSG00000142599,RERE,183,0.84962,97,-0.2368,99,-0.2245,106,-0.0790,103,-0.1811
ENSG00000074800,ENO1,641,-0.2665,800,0.09629,876,0.29615,677,-0.1761,722,-0.1012
ENSG00000171612,SLC25A33,36,0.26013,33,0.11207,17,-1.0350,25,-0.3022,39,0.60083
ENSG00000188807,TMEM201,3,-2.1596,8,-0.7937,20,0.82542,17,0.46517,12,-0.1130
ENSG00000171603,CLSTN1,457,-0.0690,752,0.77989,586,0.41155,330,-0.5914,368,-0.5590
ENSG00000178585,CTNNBIP1,63,0.67178,53,0.37480,49,0.28180,12,-1.8595,37,-0.2712
ENSG00000162441,LZIC,73,0.79889,40,-0.1988,23,-1.1821,57,0.36594,50,0.19209
ENSG00000130939,UBE4B,76,0.96615,63,0.63045,50,0.25034,42,-0.0404,22,-1.3102
ENSG00000054523,KIF1B,299,-0.2628,398,0.20746,401,0.26076,283,-0.3486,343,-0.0572
ENSG00000142657,PGD,129,1.18084,80,0.32657,52,-0.4154,70,0.09750,47,-0.6914
ENSG00000241563,CORT,3574,6.46721,57,-3.2289,39,-4.0080,22,-4.6089,41,-4.1730
ENSG00000160049,DFFA,85,1.17128,46,0.08546,26,-0.9137,50,0.23887,38,-0.2823
ENSG00000142655,PEX14,47,1.10002,43,0.93420,25,0.04140,11,-1.1963,15,-0.9496
ENSG00000120948,TARDBP,125,1.15902,64,-0.0122,54,-0.3440,61,-0.0903,53,-0.4324
ENSG00000116649,SRM,64,-0.8875,126,0.20091,127,0.26297,146,0.45552,100,-0.2344
ENSG00000171824,EXOSC10,7,-1.5644,21,-0.0367,24,0.28714,23,0.16253,23,0.18018
ENSG00000198793,MTOR,17,-1.3372,63,0.77386,47,0.30717,44,0.14986,34,-0.3414
ENSG00000116661,FBXO2,347,0.05730,277,-0.3104,230,-0.6868,253,-0.4572,448,0.74561
ENSG00000132879,FBXO44,52,-1.0516,107,0.10893,168,1.09863,56,-0.9204,84,-0.3815
ENSG00000116670,MAD2L2,4,-2.6120,31,0.48696,23,-0.0280,34,0.64254,24,0.04070
ENSG00000177674,AGTRAP,15,-0.3582,33,0.95948,6,-1.8062,27,0.62262,21,0.24166
ENSG00000177000,MTHFR,9,-0.8951,17,0.18013,20,0.51879,16,0.12003,13,-0.2733
ENSG00000011021,CLCN6,101,0.88081,55,-0.1590,85,0.70886,39,-0.6978,39,-0.8892
ENSG00000116685,KIAA2013,26,-0.4578,42,0.33848,37,0.18739,43,0.39164,29,-0.3516
ENSG00000083444,PLOD1,0,-4.5083,19,0.13206,17,-0.0682,34,1.15099,17,0.00821
ENSG00000116688,MFN2,90,-0.0364,114,0.34909,97,0.09828,111,0.30689,77,-0.4132
ENSG00000116691,MIIP,27,0.56770,24,0.34213,13,-0.6809,19,-0.0304,20,0.01290
ENSG00000048707,VPS13D,70,0.44141,55,0.04281,60,0.23136,40,-0.4721,48,-0.2546
ENSG00000162496,DHRS3,71,1.48906,45,0.63020,12,-1.5656,18,-0.8629,29,-0.1015
ENSG00000116731,PRDM2,41,-0.3630,63,0.33199,68,0.57321,52,0.01106,40,-0.5530
ENSG00000189337,KAZN,39,-0.4736,63,0.28713,69,0.52296,40,-0.4482,48,-0.2222
ENSG00000142634,EFHD2,30,-2.0121,220,1.20873,175,0.97296,48,-1.3028,79,-0.7176
ENSG00000116138,DNAJC16,28,0.52168,27,0.44154,22,0.14355,17,-0.2658,16,-0.5407
ENSG00000197312,DDI2,31,0.54946,33,0.66286,30,0.55556,9,-1.3594,16,-0.7641
ENSG00000116786,PLEKHM2,61,0.01481,53,-0.2011,59,-0.0387,57,-0.0897,64,0.15196
ENSG00000065526,SPEN,44,0.09257,60,0.61295,41,-0.0108,44,0.09118,34,-0.4320
ENSG00000116809,ZBTB17,26,0.78022,24,0.59931,12,-0.6335,13,-0.4001,15,-0.1527
ENSG00000185519,FAM131C,56,1.94936,1,-4.1230,12,-0.8414,17,-0.2544,19,-0.0153
ENSG00000037637,FBXO42,8,-1.1370,12,-0.5908,25,0.71082,6,-1.4738,21,0.45016
ENSG00000055070,SZRD1,37,0.39396,32,0.15102,15,-1.1273,26,-0.1879,36,0.51277
ENSG00000157191,NECAP2,37,0.82320,33,0.63219,8,-1.7106,33,0.64488,21,-0.2075
ENSG00000219481,NBPF1,18,-0.0169,27,0.65899,13,-0.6073,26,0.65491,16,-0.2907
ENSG00000058453,CROCC,1,-3.4028,16,0.11806,20,0.61415,23,0.71647,13,-0.3208
ENSG00000159363,ATP13A2,113,-0.1515,130,0.07140,171,0.64971,65,-1.0297,115,-0.1767
ENSG00000117118,SDHB,119,0.50486,68,-0.4076,90,0.03493,81,-0.1412,86,-0.0620
ENSG00000117115,PADI2,52,-0.8137,113,0.42698,24,-2.1592,141,0.81852,115,0.69679
ENSG00000074964,ARHGEF10L,12,-0.9507,31,0.62598,17,-0.4160,39,1.01614,18,-0.3077
ENSG00000117154,IGSF21,47,-0.7626,177,1.52177,80,0.11256,46,-0.7780,58,-0.5573
ENSG00000159423,ALDH4A1,2,-3.3686,24,-0.0651,15,-0.8845,24,-0.0802,39,1.28736
ENSG00000127463,EMC1,38,0.09367,46,0.39825,35,-0.0437,68,1.07531,22,-0.9775
ENSG00000053372,MRTO4,26,-0.5570,26,-0.5814,55,0.79978,26,-0.5841,37,-0.0299
ENSG00000053371,AKR7A2,31,-0.8312,76,0.60061,42,-0.4300,60,0.21466,58,0.19445
ENSG00000077549,CAPZB,229,0.04067,240,0.11734,265,0.33985,253,0.20699,178,-0.4891
ENSG00000173436,MICOS10,233,-0.4725,170,-0.9718,307,-0.0329,381,0.33215,368,0.39254
ENSG00000158747,NBL1,344,0.45128,312,0.28441,268,0.03194,268,0.02868,216,-0.4374
ENSG00000162545,CAMK2N1,665,-0.2718,477,-0.7998,756,-0.0761,898,0.22125,913,0.36185
ENSG00000090432,MUL1,36,0.54583,47,1.01739,26,-0.0001,18,-0.5577,18,-0.7372
ENSG00000183114,FAM43B,24,0.62266,18,0.12017,28,1.07996,4,-2.0328,10,-0.9403
ENSG00000158828,PINK1,403,-0.0192,341,-0.2905,432,0.11147,334,-0.3240,440,0.18002
ENSG00000244038,DDOST,27,-0.2547,41,0.42196,34,0.12653,33,0.08022,28,-0.2560
ENSG00000189410,SH2D5,21,-0.4980,45,0.73203,41,0.67021,10,-1.5658,25,-0.3257
ENSG00000127483,HP1BP3,157,-0.0577,246,0.70676,146,-0.1981,158,-0.0485,149,-0.1959
ENSG00000075151,EIF4G3,82,-0.4441,149,0.55686,146,0.62022,139,0.42881,66,-0.9961
ENSG00000117298,ECE1,22,0.42630,29,0.85371,6,-1.8167,24,0.56029,17,-0.0103
ENSG00000076864,RAP1GAP,81,-0.9467,280,1.12268,225,0.88309,85,-0.8819,95,-0.9175
ENSG00000090686,USP48,13,-1.8774,49,0.14875,48,0.12317,57,0.38103,48,0.16790
ENSG00000070831,CDC42,376,0.62837,335,0.42967,276,0.11538,290,0.18542,175,-0.8272
ENSG00000173372,C1QA,24,-0.1412,17,-0.6973,15,-0.9817,41,0.75537,33,0.53842
ENSG00000159189,C1QC,7,-1.9101,12,-1.2426,10,-1.6141,82,2.13777,29,0.28457
ENSG00000173369,C1QB,62,0.67875,24,-0.8390,23,-1.0232,67,0.82675,44,0.13319
ENSG00000004487,KDM1A,55,0.25505,51,0.15370,62,0.55908,35,-0.4517,36,-0.5318
ENSG00000169641,LUZP1,77,1.62831,33,0.12487,38,0.41613,9,-1.8234,17,-1.1552
ENSG00000125944,HNRNPR,45,-1.4688,166,0.62122,133,0.28945,118,0.04835,108,-0.1397
ENSG00000125945,ZNF436,27,0.80613,18,0.16367,20,0.33258,9,-1.0008,13,-0.4860
ENSG00000117318,ID3,46,0.18648,97,1.52052,2,-4.4857,90,1.36190,32,-0.5813
ENSG00000142676,RPL11,487,-0.1392,432,-0.3334,289,-1.0784,998,1.10804,582,0.22132
ENSG00000011007,ELOA,1,-4.1689,25,0.73329,25,0.84128,17,0.05481,13,-0.5055
ENSG00000057757,PITHD1,211,0.21196,146,-0.3928,250,0.60719,115,-0.7669,171,-0.1835
ENSG00000011009,LYPLA2,9,-1.9943,31,-0.1001,50,0.83030,41,0.32603,29,-0.3255
ENSG00000117308,GALE,45,1.57415,17,-0.1481,19,0.08441,22,0.24574,9,-1.4370
ENSG00000117305,HMGCL,17,-0.5201,27,0.20764,19,-0.4738,48,1.17244,21,-0.2803
ENSG00000189266,PNRC2,15,-1.7860,63,0.39899,51,0.04207,58,0.26172,53,0.15185
ENSG00000188529,SRSF10,45,-0.1201,54,0.15797,50,0.04910,73,0.69034,39,-0.4677
ENSG00000001461,NIPAL3,40,-0.8204,75,0.20775,75,0.24381,104,0.75601,54,-0.4432
ENSG00000133226,SRRM1,104,0.86949,55,-0.2121,60,-0.0617,48,-0.4098,57,-0.1937
ENSG00000169504,CLIC4,98,0.55589,95,0.50729,14,-2.6313,130,1.07075,70,0.00487
ENSG00000117614,SYF2,119,0.67463,76,-0.0777,64,-0.4043,102,0.40475,71,-0.2531
ENSG00000117616,RSRP1,64,0.70048,55,0.45366,35,-0.3690,56,0.46694,31,-0.6405
ENSG00000183726,TMEM50A,29,-1.3571,90,0.46590,55,-0.3863,103,0.70159,71,0.09560
ENSG00000204178,MACO1,46,0.99128,29,0.20435,28,0.11439,27,0.05073,17,-0.8990
ENSG00000117643,MAN1C1,4,-2.6196,22,-0.0768,29,0.42991,44,1.09884,19,-0.3917
ENSG00000162430,SELENON,28,-0.2683,32,-0.0641,26,-0.4556,17,-1.0233,46,0.80942
ENSG00000117640,MTFR1L,100,0.70389,67,0.03610,59,-0.2027,75,0.21639,55,-0.3735
ENSG00000117632,STMN1,1087,-0.2817,1526,0.27668,1608,0.43656,1106,-0.2539,1136,-0.2883
ENSG00000158008,EXTL1,37,-0.0945,38,-0.0293,55,0.69166,16,-1.3601,37,-0.1149
ENSG00000142684,ZNF593,30,-0.1875,34,0.04254,35,0.10124,18,-0.9708,38,0.32418
ENSG00000142669,SH3BGRL3,252,-0.4530,236,-0.5598,367,0.18299,382,0.22165,356,0.15100
ENSG00000158062,UBXN11,0,-4.3310,20,0.39484,18,0.25593,19,0.30537,17,0.15240
ENSG00000117682,DHDDS,2,-2.7034,31,1.10449,26,0.96283,2,-2.6907,14,-0.2973
ENSG00000198830,HMGN2,75,-1.1606,168,0.12886,111,-0.6114,270,0.94893,170,0.20927
ENSG00000117713,ARID1A,74,0.21455,95,0.65244,71,0.17576,57,-0.2079,50,-0.5489
ENSG00000204160,ZDHHC18,58,1.26634,38,0.47926,27,-0.0563,12,-1.3518,21,-0.6083
ENSG00000142751,GPN2,33,0.63983,29,0.44056,29,0.52071,11,-1.1416,16,-0.6890
ENSG00000090273,NUDC,149,-0.1824,154,-0.1309,152,-0.1804,176,0.08504,184,0.23508
ENSG00000253368,TRNP1,11,-2.1571,36,-0.3606,62,0.65252,31,-0.5999,52,0.38253
ENSG00000090020,SLC9A1,3,-2.9196,25,0.12624,41,1.28071,34,0.68061,13,-1.1503
ENSG00000142784,WDTC1,14,-1.3670,26,-0.4699,47,0.62113,31,-0.1730,37,0.16781
ENSG00000186501,TMEM222,83,0.21446,71,-0.0500,87,0.35863,58,-0.3707,65,-0.2351
ENSG00000158195,WASF2,9,-2.2172,47,0.26754,22,-1.0567,74,1.05413,49,0.48574
ENSG00000126705,AHDC1,45,-0.1575,78,0.76452,80,1.01396,15,-1.8219,33,-0.8479
ENSG00000126709,IFI6,220,0.80924,180,0.45614,122,-0.2183,136,-0.0165,106,-0.5584
ENSG00000009780,FAM76A,8,-1.1222,27,0.70723,22,0.38795,11,-0.7754,17,-0.0398
ENSG00000117758,STX12,146,0.45514,144,0.43887,117,0.10478,113,0.03518,84,-0.6082
ENSG00000117751,PPP1R8,23,-0.4381,47,0.75633,28,-0.1287,37,0.32447,26,-0.3185
ENSG00000117748,RPA2,17,-1.6682,68,0.53299,64,0.51868,54,0.14030,43,-0.3079
ENSG00000126698,DNAJC8,113,-0.4321,146,-0.0142,176,0.35199,112,-0.4410,152,0.07136
ENSG00000130770,ATP5IF1,651,0.27618,319,-0.8772,646,0.31076,478,-0.2354,559,0.02842
ENSG00000180098,TRNAU1AP,43,0.80831,31,0.24582,32,0.33659,11,-1.3801,22,-0.4391
ENSG00000198492,YTHDF2,90,0.38406,74,0.04683,102,0.71563,59,-0.3170,49,-0.7898
ENSG00000116350,SRSF4,14,-1.4597,38,0.04168,46,0.42517,62,0.87920,30,-0.4501
ENSG00000116353,MECR,24,-0.4396,24,-0.4524,32,0.01819,32,0.02512,37,0.33555
ENSG00000060656,PTPRU,9,-1.3149,59,1.86146,30,0.72394,7,-1.6540,11,-1.2140
ENSG00000162511,LAPTM5,50,0.05398,37,-0.4323,20,-1.4987,70,0.62931,63,0.67130
ENSG00000162512,SDC3,109,0.26022,151,0.82846,90,-0.0524,54,-0.8617,83,-0.2494
ENSG00000134644,PUM1,120,-0.2044,205,0.70362,201,0.81573,71,-1.0191,96,-0.7323
ENSG00000060688,SNRNP40,41,1.12905,13,-0.7544,22,0.03179,32,0.66226,14,-0.8842
ENSG00000121766,ZCCHC17,115,-0.4769,144,-0.1054,201,0.53237,148,-0.0608,141,-0.1946
ENSG00000121769,FABP3,110,0.24985,59,-0.7384,113,0.36096,69,-0.5011,97,0.05803
ENSG00000162517,PEF1,44,-0.6437,63,-0.0925,97,0.77003,37,-0.9413,65,-0.0531
ENSG00000084636,COL16A1,17,-0.5919,37,0.65134,21,-0.3522,32,0.38935,25,-0.0587
ENSG00000121753,ADGRB2,101,-0.7628,178,0.15382,225,0.67434,136,-0.2892,144,-0.2632
ENSG00000184007,PTP4A2,238,0.01398,249,0.08422,152,-0.7904,262,0.17390,278,0.40094
ENSG00000121774,KHDRBS1,45,-1.4958,179,0.73224,108,-0.1406,109,-0.1171,128,0.22041
ENSG00000025800,KPNA6,14,-1.7377,59,0.53911,76,1.22514,23,-0.9981,32,-0.6091
ENSG00000084652,TXLNA,51,1.44859,11,-1.0728,17,-0.5534,22,-0.0648,21,-0.1522
ENSG00000160050,CCDC28B,2,-2.5252,17,0.25883,11,-0.5982,11,-0.5128,22,1.07520
ENSG00000084623,EIF3I,159,0.58483,111,-0.0195,117,0.07544,109,-0.0501,95,-0.3581
ENSG00000175130,MARCKSL1,277,-0.4627,433,0.26597,137,-1.6969,607,0.85438,454,0.51138
ENSG00000160058,BSDC1,94,0.51020,97,0.55729,90,0.51466,42,-0.7860,48,-0.7860
ENSG00000176261,ZBTB8OS,5,-3.0182,19,-1.0682,35,-0.1804,48,0.38227,55,0.93710
ENSG00000162521,RBBP4,66,-0.4325,138,0.79519,93,0.13006,84,-0.0570,73,-0.3663
ENSG00000162522,KIAA1522,1,-3.7420,4,-1.7042,22,1.13449,4,-1.6702,16,0.63252
ENSG00000134684,YARS,96,-0.0103,110,0.22747,109,0.24366,101,0.08004,82,-0.3616
ENSG00000116497,S100PBP,38,1.15305,21,0.07077,12,-0.8414,25,0.38285,16,-0.3867
ENSG00000121905,HPCA,59,-1.6972,201,0.23402,243,0.68426,144,-0.3049,168,-0.0836
ENSG00000121900,TMEM54,48,-0.0237,26,-0.9596,53,0.19334,53,0.13950,51,0.13052
ENSG00000116514,RNF19B,10,-0.7819,14,-0.3013,24,0.73286,11,-0.5756,16,0.00273
ENSG00000004455,AK2,12,-1.3758,41,0.50058,20,-0.7730,34,0.17044,39,0.60974
ENSG00000142920,AZIN2,3,-2.8756,36,0.99093,25,0.39898,20,-0.0186,18,-0.2792
ENSG00000160094,ZNF362,21,0.26306,14,-0.3730,19,0.07549,22,0.32458,16,-0.2031
ENSG00000134686,PHC2,18,-1.8483,63,0.11856,67,0.25584,78,0.45920,60,0.02281
ENSG00000163866,SMIM12,7,-2.7327,50,0.30257,54,0.52476,34,-0.3341,45,0.17150
ENSG00000116544,DLGAP3,2,-3.5136,17,-0.7367,40,0.75412,24,-0.2036,32,0.37994
ENSG00000116560,SFPQ,76,-1.0369,156,0.10642,166,0.23957,199,0.51113,137,-0.1558
ENSG00000146463,ZMYM4,58,0.87378,32,-0.1286,32,-0.1382,45,0.42352,26,-0.5991
ENSG00000142687,KIAA0319L,104,0.79495,69,0.08363,72,0.20066,55,-0.2643,50,-0.5785
ENSG00000020129,NCDN,417,0.22081,294,-0.3529,592,1.02942,271,-0.4811,252,-0.7800
ENSG00000126067,PSMB2,46,-1.3493,130,0.29661,149,0.65505,111,0.03962,94,-0.3149
ENSG00000142686,C1orf216,40,-0.8900,59,-0.2931,93,0.55350,94,0.46847,62,-0.2816
ENSG00000092847,AGO1,25,-0.0821,34,0.42615,22,-0.3610,29,0.13650,27,0.02016
ENSG00000126070,AGO3,25,0.29319,28,0.45092,13,-0.8607,28,0.45979,21,-0.0410
ENSG00000116863,ADPRHL2,44,1.04576,16,-0.6769,24,-0.0217,19,-0.3823,22,-0.1926
ENSG00000054116,TRAPPC3,60,0.10436,50,-0.1926,62,0.19427,64,0.21132,51,-0.2344
ENSG00000116871,MAP7D1,161,-0.1496,153,-0.2304,173,-0.0285,244,0.55019,168,-0.1053
ENSG00000054118,THRAP3,41,-0.6526,76,0.35927,78,0.47315,59,-0.0787,53,-0.3086
ENSG00000196182,STK40,12,-0.4549,16,0.06952,18,0.31589,19,0.33104,14,-0.2868
ENSG00000181817,LSM10,27,-0.6159,41,0.06310,38,-0.0895,52,0.44763,41,0.05067
ENSG00000116885,OSCP1,15,-0.0525,20,0.41574,24,0.91015,8,-1.0642,11,-0.6997
ENSG00000116898,MRPS15,51,-0.0849,46,-0.2326,51,-0.0686,62,0.23360,55,0.07890
ENSG00000163873,GRIK3,58,0.44615,104,1.51920,57,0.48989,16,-1.5983,21,-1.4248
ENSG00000163875,MEAF6,135,0.43953,90,-0.2374,131,0.46267,90,-0.2308,85,-0.4421
ENSG00000134697,GNL2,36,0.89607,28,0.41791,21,-0.0764,17,-0.3999,17,-0.5420
ENSG00000185090,MANEAL,88,1.60599,30,-0.3026,44,0.38193,21,-0.8156,20,-1.1293
ENSG00000196449,YRDC,12,-0.3330,17,0.31109,17,0.35327,14,0.01188,12,-0.3304
ENSG00000197982,C1orf122,197,-0.6270,279,-0.0647,244,-0.3256,366,0.38713,332,0.31640
ENSG00000183431,SF3A3,27,-0.3047,41,0.41367,42,0.53081,27,-0.2896,26,-0.4391
ENSG00000183520,UTP11,24,-0.2534,36,0.38125,34,0.36755,29,0.04955,23,-0.4405
ENSG00000116954,RRAGC,32,-0.4222,55,0.44910,55,0.53757,29,-0.6038,37,-0.2947
ENSG00000174574,AKIRIN1,63,-0.5441,108,0.34047,88,0.00631,102,0.24773,85,-0.0821
ENSG00000168653,NDUFS5,596,-0.1354,352,-0.9677,703,0.16016,628,-0.0513,733,0.29666
ENSG00000127603,MACF1,93,-0.3601,136,0.26894,110,-0.1024,112,-0.0501,122,0.12084
ENSG00000090621,PABPC4,47,-0.6103,92,0.50442,53,-0.4514,106,0.74968,65,-0.1166
ENSG00000116983,HPCAL4,222,-0.7213,456,0.45517,497,0.73303,225,-0.7003,296,-0.3560
ENSG00000084072,PPIE,38,0.24934,25,-0.4030,35,0.12642,31,-0.1001,32,-0.0126
ENSG00000168389,MFSD2A,44,1.22793,12,-0.9491,22,-0.0128,28,0.38782,16,-0.6646
ENSG00000131236,CAP1,80,-0.9887,184,0.34768,172,0.27747,111,-0.4845,159,0.14367
ENSG00000131238,PPT1,182,0.64783,153,0.35362,105,-0.3112,141,0.20658,102,-0.4209
ENSG00000259943,AL050341.2,6,-1.4943,9,-1.0167,18,0.15037,30,1.00365,18,0.11030
ENSG00000084073,ZMPSTE24,64,0.85759,60,0.75185,38,-0.0082,24,-0.7590,28,-0.6711
ENSG00000049089,COL9A2,13,-0.5921,26,0.53337,4,-2.5124,18,-0.0459,28,1.11627
ENSG00000084070,SMAP2,96,-0.0421,95,-0.0540,126,0.49524,95,-0.0547,83,-0.3728
ENSG00000117016,RIMS3,106,0.68657,45,-0.7220,95,0.59216,53,-0.4541,57,-0.4547
ENSG00000066136,NFYC,63,1.00059,46,0.42836,36,0.00712,30,-0.2691,24,-0.7754
ENSG00000204060,FOXO6,4,-2.1514,29,0.66260,29,0.85725,12,-0.7937,17,-0.2731
ENSG00000127124,HIVEP3,11,-1.1979,31,0.47837,35,0.83492,30,0.42611,15,-0.9143
ENSG00000198815,FOXJ3,56,0.22378,58,0.28230,66,0.62288,42,-0.2507,34,-0.7525
ENSG00000177181,RIMKLA,37,0.99023,15,-0.5450,26,0.42735,9,-1.2496,18,-0.3268
ENSG00000127125,PPCS,99,0.53866,61,-0.2666,69,-0.0675,63,-0.2007,71,-0.0301
ENSG00000171960,PPIH,25,0.39230,14,-0.5320,15,-0.4631,30,0.67493,20,-0.0200
ENSG00000065978,YBX1,152,0.61978,129,0.33866,45,-1.4629,193,1.05472,93,-0.2830
ENSG00000164008,C1orf50,43,0.64175,23,-0.3535,26,-0.2122,55,1.07053,20,-0.7500
ENSG00000177868,SVBP,3,-3.3868,30,-0.1183,29,-0.2375,56,0.90508,38,0.38177
ENSG00000117394,SLC2A1,66,0.52227,42,-0.2252,15,-1.9376,154,2.18722,32,-0.8739
ENSG00000117395,EBNA1BP2,25,-1.6058,73,0.03187,98,0.63738,59,-0.3139,73,0.05025
ENSG00000179178,TMEM125,58,0.81471,62,0.94227,7,-2.5574,69,1.13654,28,-0.5464
