Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8
ENSG00000228794,LINC01128,6,-1.2382,14,1.23821
ENSG00000188976,NOC2L,43,-0.1619,49,0.16196
ENSG00000188290,HES4,44,-0.2232,51,0.22324
ENSG00000187608,ISG15,67,1.24293,28,-1.2429
ENSG00000188157,AGRN,20,0.26713,16,-0.2671
ENSG00000078808,SDF4,182,1.33416,72,-1.3341
ENSG00000176022,B3GALT6,47,0.38156,36,-0.3815
ENSG00000160087,UBE2J2,47,0.18969,41,-0.1896
ENSG00000131584,ACAP3,47,-0.4207,63,0.42075
ENSG00000127054,INTS11,55,0.35294,43,-0.3529
ENSG00000224051,CPTP,45,0.65179,28,-0.6517
ENSG00000107404,DVL1,45,-0.3504,58,0.35040
ENSG00000175756,AURKAIP1,160,-0.1548,178,0.15489
ENSG00000221978,CCNL2,65,0.68543,40,-0.6854
ENSG00000242485,MRPL20,178,-0.1257,194,0.12570
ENSG00000179403,VWA1,41,-0.7229,68,0.72291
ENSG00000197785,ATAD3A,2,-2.7090,17,2.70900
ENSG00000205090,TMEM240,26,-0.5313,38,0.53135
ENSG00000160075,SSU72,154,0.16283,138,-0.1628
ENSG00000228594,FNDC10,6,-2.4884,36,2.48847
ENSG00000272106,AL691432.2,45,0.77771,26,-0.7777
ENSG00000197530,MIB2,28,-0.0684,30,0.06842
ENSG00000189339,SLC35E2B,41,0.04444,40,-0.0444
ENSG00000008130,NADK,27,0.33126,21,-0.3312
ENSG00000078369,GNB1,372,0.00543,370,-0.0054
ENSG00000187730,GABRD,38,-0.3422,49,0.34223
ENSG00000067606,PRKCZ,109,-0.5965,165,0.59654
ENSG00000162585,FAAP20,76,0.19727,66,-0.1972
ENSG00000157933,SKI,37,0.01651,37,-0.0165
ENSG00000157916,RER1,60,0.08984,57,-0.0898
ENSG00000157911,PEX10,22,-0.5976,33,0.59760
ENSG00000197921,HES5,16,-0.5074,22,0.50749
ENSG00000157870,PRXL2B,35,-0.9137,65,0.91374
ENSG00000177133,PRDM16-DT,0,-5.8993,23,5.89939
ENSG00000158109,TPRG1L,133,-0.2983,164,0.29838
ENSG00000130764,LRRC47,74,0.10152,69,-0.1015
ENSG00000116198,CEP104,1,-3.6945,21,3.69452
ENSG00000196581,AJAP1,22,-0.5899,34,0.58998
ENSG00000069424,KCNAB2,139,0.02071,137,-0.0207
ENSG00000116254,CHD5,102,-0.3941,134,0.39417
ENSG00000116251,RPL22,1378,1.12155,633,-1.1215
ENSG00000116237,ICMT,22,-0.5581,32,0.55810
ENSG00000097021,ACOT7,239,0.18915,210,-0.1891
ENSG00000171680,PLEKHG5,32,0.82089,18,-0.8208
ENSG00000162408,NOL9,5,-2.8358,37,2.83588
ENSG00000162413,KLHL21,46,0.76385,27,-0.7638
ENSG00000116273,PHF13,11,-0.5938,17,0.59383
ENSG00000041988,THAP3,34,0.51668,23,-0.5166
ENSG00000007923,DNAJC11,0,-5.4334,35,5.43343
ENSG00000171735,CAMTA1,79,-0.9159,149,0.91594
ENSG00000049245,VAMP3,27,-0.9108,51,0.91086
ENSG00000049246,PER3,17,-0.7435,30,0.74353
ENSG00000116288,PARK7,323,-0.1665,363,0.16655
ENSG00000116285,ERRFI1,4,-2.1430,18,2.14306
ENSG00000162426,SLC45A1,13,-0.7448,22,0.74480
ENSG00000142599,RERE,161,0.75564,95,-0.7556
ENSG00000074800,ENO1,888,0.27396,734,-0.2739
ENSG00000171612,SLC25A33,27,-0.0953,28,0.09535
ENSG00000188807,TMEM201,11,-0.2768,13,0.27681
ENSG00000171603,CLSTN1,497,0.06964,473,-0.0696
ENSG00000178585,CTNNBIP1,18,-1.1501,41,1.15011
ENSG00000162441,LZIC,58,0.54145,40,-0.5414
ENSG00000130939,UBE4B,56,0.43513,41,-0.4351
ENSG00000054523,KIF1B,260,-0.3990,343,0.39908
ENSG00000142657,PGD,91,0.68136,56,-0.6813
ENSG00000241563,CORT,18,-3.6580,237,3.65809
ENSG00000160049,DFFA,42,0.08795,39,-0.0879
ENSG00000142655,PEX14,5,-2.2438,26,2.24385
ENSG00000120948,TARDBP,71,0.33666,56,-0.3366
ENSG00000116649,SRM,163,0.61193,107,-0.6119
ENSG00000171824,EXOSC10,28,0.47077,20,-0.4707
ENSG00000198793,MTOR,54,0.47014,39,-0.4701
ENSG00000116661,FBXO2,302,-0.0538,313,0.05383
ENSG00000132879,FBXO44,57,-0.8283,102,0.82830
ENSG00000116670,MAD2L2,12,-0.9875,24,0.98759
ENSG00000177674,AGTRAP,20,0.15403,18,-0.1540
ENSG00000177000,MTHFR,12,-0.4212,16,0.42129
ENSG00000011021,CLCN6,70,0.30843,56,-0.3084
ENSG00000116685,KIAA2013,29,-0.2236,34,0.22367
ENSG00000083444,PLOD1,14,-0.3522,18,0.35225
