Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to11,Feature log2 fold change topic 7to11
ENSG00000155368,DBI,251,1.00758,141,-0.3256,118,-0.8594
ENSG00000088179,PTPN4,45,-0.2975,57,0.17719,55,0.15808
ENSG00000115109,EPB41L5,18,0.58517,10,-0.5534,12,-0.2804
ENSG00000144118,RALB,56,0.39802,38,-0.3911,44,-0.1697
ENSG00000074054,CLASP1,53,-0.5765,91,0.47097,75,0.19084
ENSG00000155438,NIFK,19,-0.1017,31,0.86197,16,-0.5369
ENSG00000211460,TSN,45,-0.7337,54,-0.2884,83,0.79001
ENSG00000136717,BIN1,158,-0.1635,186,0.15748,174,0.05233
ENSG00000163161,ERCC3,23,-0.5562,32,0.12337,35,0.40892
ENSG00000169967,MAP3K2,18,-0.5750,32,0.51968,25,0.15419
ENSG00000163166,IWS1,23,-0.4220,47,0.94180,25,-0.3108
ENSG00000136709,WDR33,45,0.26590,32,-0.3866,40,-0.0413
ENSG00000144231,POLR2D,21,-0.0842,24,0.16118,21,-0.0221
ENSG00000136715,SAP130,18,-0.0119,24,0.44158,16,-0.2832
ENSG00000136731,UGGT1,18,-0.1220,23,0.33827,18,-0.1061
ENSG00000136720,HS6ST1,79,-0.3085,106,0.26955,95,0.10702
ENSG00000136699,SMPD4,23,-0.8173,42,0.36942,40,0.44846
ENSG00000152082,MZT2B,598,0.40461,439,-0.2455,457,-0.2532
ENSG00000136710,CCDC115,47,-0.3922,50,-0.2223,67,0.47507
ENSG00000136718,IMP4,54,-0.1894,80,0.55548,54,-0.2027
ENSG00000072135,PTPN18,18,-0.0982,22,0.27353,18,-0.0835
ENSG00000178171,AMER3,13,-0.6809,30,0.91829,18,-0.0763
ENSG00000136002,ARHGEF4,130,-0.1722,102,-0.5335,164,0.43882
ENSG00000152102,FAM168B,127,-0.6609,194,0.19425,203,0.44690
ENSG00000115762,PLEKHB2,174,-0.7012,234,-0.0694,303,0.64131
ENSG00000173272,MZT2A,283,0.70426,139,-0.7232,187,-0.3266
ENSG00000150551,LYPD1,29,0.91258,26,0.45698,11,-1.3370
ENSG00000152127,MGAT5,26,-0.8928,56,0.59998,45,0.33645
ENSG00000152128,TMEM163,13,-0.9722,14,-0.6833,31,1.17443
ENSG00000082258,CCNT2,21,-0.3418,32,0.45472,25,0.00722
ENSG00000115839,RAB3GAP1,57,-0.9295,90,-0.0107,117,0.77926
ENSG00000048991,R3HDM1,87,-0.6249,113,-0.0729,143,0.58299
ENSG00000144224,UBXN4,82,0.36448,78,0.19040,58,-0.4809
ENSG00000076003,MCM6,14,-0.9977,27,0.29125,28,0.63271
ENSG00000115866,DARS,56,0.05535,64,0.29560,49,-0.2433
ENSG00000150540,HNMT,14,0.37697,3,-1.9480,14,0.37605
ENSG00000168702,LRP1B,21,-0.0927,16,-0.5570,25,0.37777
ENSG00000121964,GTDC1,30,-0.3018,23,-0.6942,43,0.62571
ENSG00000169554,ZEB2,79,-0.0733,69,-0.2990,89,0.23450
ENSG00000121989,ACVR2A,17,-0.1423,19,0.05459,19,0.09754
ENSG00000115947,ORC4,54,-0.3546,39,-0.7978,81,0.71565
ENSG00000204406,MBD5,13,-0.4784,18,0.22294,18,0.28150
ENSG00000135999,EPC2,17,-0.1751,25,0.52911,17,-0.1957
ENSG00000168280,KIF5C,396,-0.1019,369,-0.2042,448,0.21029
ENSG00000168288,MMADHC,36,-0.8188,69,0.45653,62,0.38802
ENSG00000080345,RIF1,36,-0.3145,64,0.81961,36,-0.3012
ENSG00000162980,ARL5A,34,-0.1970,38,0.01869,40,0.16832
ENSG00000182389,CACNB4,63,-0.6968,86,-0.0477,110,0.62512
ENSG00000115145,STAM2,11,-0.8977,23,0.48587,20,0.42445
ENSG00000157827,FMNL2,51,-0.3608,52,-0.2429,70,0.45936
ENSG00000196504,PRPF40A,37,0.35463,40,0.37381,25,-0.6032
ENSG00000162989,KCNJ3,76,-0.7619,98,-0.1932,141,0.75967
ENSG00000115159,GPD2,34,-0.2383,36,-0.0968,42,0.27238
ENSG00000136541,ERMN,21,0.71502,2,-2.7013,17,0.16463
ENSG00000144283,PKP4,55,-0.2820,48,-0.4758,75,0.50897
ENSG00000123636,BAZ2B,33,0.89914,20,-0.2508,16,-0.7800
ENSG00000136536,MARCH7,23,-0.7036,44,0.53286,36,0.24560
ENSG00000136560,TANK,16,-0.8119,25,0.12772,29,0.60556
ENSG00000115233,PSMD14,57,-0.5962,94,0.37601,84,0.27375
ENSG00000136535,TBR1,55,-1.1775,71,-0.5630,146,1.26890
ENSG00000144290,SLC4A10,87,-1.4535,361,1.31460,191,0.09780
ENSG00000115271,GCA,21,-0.8310,22,-0.6220,44,1.03525
ENSG00000153253,SCN3A,62,-0.3272,81,0.22484,76,0.15279
ENSG00000136531,SCN2A,231,-0.6559,476,0.75973,320,0.03437
ENSG00000178662,CSRNP3,65,-0.9098,115,0.21868,125,0.61872
ENSG00000144285,SCN1A,35,-0.9471,35,-0.7802,82,1.19949
ENSG00000172318,B3GALT1,15,-0.0150,14,-0.0857,15,0.06437
ENSG00000198648,STK39,47,-0.6904,50,-0.4510,86,0.84002
ENSG00000172292,CERS6,53,-0.8761,82,0.01696,103,0.72288
ENSG00000163093,BBS5,15,0.27992,11,-0.2329,12,-0.1355
ENSG00000138398,PPIG,131,0.58061,100,-0.0443,82,-0.5550
ENSG00000213160,KLHL23,22,-0.8009,51,0.77455,35,0.13355
ENSG00000138385,SSB,103,-0.2962,145,0.36790,120,0.02916
ENSG00000138382,METTL5,60,-0.3657,112,0.84101,64,-0.2737
ENSG00000144357,UBR3,52,-0.9205,89,0.15808,102,0.66627
ENSG00000128683,GAD1,187,-0.1315,124,-0.7962,238,0.51609
ENSG00000115806,GORASP2,36,-0.3430,46,0.16524,46,0.20492
ENSG00000198586,TLK1,49,-0.3064,38,-0.6390,69,0.60560
ENSG00000071967,CYBRD1,41,1.16575,19,-0.5454,18,-0.9178
ENSG00000077380,DYNC1I2,102,0.08672,90,-0.1539,98,0.00766
ENSG00000115840,SLC25A12,46,-0.5909,58,-0.0902,74,0.56577
ENSG00000144355,DLX1,25,-0.3515,16,-0.9913,38,0.78891
ENSG00000091428,RAPGEF4,145,0.60088,65,-0.9272,108,-0.1371
ENSG00000091436,MAP3K20,19,0.36794,3,-2.2830,19,0.44735
ENSG00000172845,SP3,18,-0.6482,19,-0.3876,32,0.77392
ENSG00000138430,OLA1,106,-0.7183,160,0.11017,181,0.54532
ENSG00000138433,CIR1,51,0.10584,44,-0.1834,49,0.00590
ENSG00000163328,GPR155,84,-0.6113,119,0.11475,131,0.45849
ENSG00000128656,CHN1,960,-0.9989,2016,0.45355,1881,0.51959
ENSG00000115966,ATF2,41,-1.0191,61,-0.1839,92,0.94760
ENSG00000154518,ATP5MC3,293,-0.4853,360,-0.0379,430,0.44914
ENSG00000144320,LNPK,33,-0.4664,40,-0.0204,47,0.42310
ENSG00000128654,MTX2,56,-0.8170,85,0.03337,104,0.66855
ENSG00000170144,HNRNPA3,179,-0.1525,207,0.14223,195,0.05215
ENSG00000116044,NFE2L2,40,0.82323,17,-0.8584,24,-0.3940
ENSG00000018510,AGPS,17,-0.7325,28,0.23582,29,0.47513
ENSG00000079156,OSBPL6,29,-0.3108,37,0.16820,36,0.17535
ENSG00000180228,PRKRA,42,-0.5790,64,0.27659,62,0.32786
ENSG00000116095,PLEKHA3,39,-0.5602,47,-0.1429,62,0.57101
ENSG00000187231,SESTD1,23,-0.4438,38,0.53844,28,0.03272
ENSG00000144331,ZNF385B,13,-1.1684,17,-0.6194,36,1.29086
ENSG00000170035,UBE2E3,86,-0.7408,123,-0.0006,152,0.63113
ENSG00000162992,NEUROD1,18,-0.1661,52,2.00766,8,-1.8227
ENSG00000138434,ITPRID2,43,0.21161,35,-0.1729,38,-0.1016
ENSG00000115252,PDE1A,66,-0.6526,148,0.93985,86,-0.1169
ENSG00000077232,DNAJC10,33,-0.6063,39,-0.1818,54,0.63012
ENSG00000061676,NCKAP1,219,-0.7482,453,0.67358,335,0.17342
ENSG00000065548,ZC3H15,110,-0.5160,151,0.13473,160,0.36906
ENSG00000138448,ITGAV,54,-0.2091,84,0.65502,53,-0.2621
ENSG00000144369,FAM171B,144,-0.2234,196,0.37663,157,-0.0411
ENSG00000204262,COL5A2,8,-2.0698,14,-0.9907,45,2.08582
ENSG00000138381,ASNSD1,12,-1.7220,50,0.85256,39,0.64616
ENSG00000128699,ORMDL1,30,-1.2281,58,0.09982,74,0.91787
ENSG00000198130,HIBCH,24,-0.1783,25,-0.0514,28,0.19313
ENSG00000151689,INPP1,24,0.10146,9,-1.4783,28,0.52967
ENSG00000151690,MFSD6,62,-1.0939,168,0.84613,118,0.28250
ENSG00000138386,NAB1,19,-0.0590,6,-1.8991,26,0.78547
ENSG00000115419,GLS,156,-1.0738,335,0.42507,325,0.59160
ENSG00000115415,STAT1,35,-0.8000,60,0.28393,61,0.49415
ENSG00000138378,STAT4,10,-1.3298,18,-0.2691,30,1.21412
ENSG00000144339,TMEFF2,59,-0.8267,113,0.46231,101,0.38968
ENSG00000196950,SLC39A10,160,-0.9536,270,0.09631,327,0.72999
ENSG00000138411,HECW2,24,-0.6328,40,0.38802,36,0.29436
ENSG00000119041,GTF3C3,12,-1.2302,42,1.21631,22,0.05270
ENSG00000197121,PGAP1,23,-1.2044,44,0.01240,59,0.95831
ENSG00000115524,SF3B1,62,-0.8912,155,0.89492,100,0.10171
ENSG00000115520,COQ10B,28,-0.6907,52,0.48001,44,0.27415
ENSG00000144381,HSPD1,124,-0.4418,172,0.21664,167,0.25524
ENSG00000115541,HSPE1,193,0.10650,213,0.26003,166,-0.2684
ENSG00000115540,MOB4,43,-0.7884,55,-0.2264,82,0.79874
ENSG00000115896,PLCL1,13,-0.8114,30,0.73953,21,0.16920
ENSG00000119042,SATB2,27,-1.0883,50,0.13499,61,0.80019
ENSG00000225953,SATB2-AS1,10,-1.4938,22,-0.0199,32,1.16600
ENSG00000178074,C2orf69,31,-0.5402,61,0.79889,38,-0.0902
ENSG00000162972,MAIP1,15,-0.5560,26,0.54564,20,0.11973
ENSG00000196141,SPATS2L,74,-0.3524,89,0.03347,97,0.29485
ENSG00000082153,BZW1,72,-0.3330,86,0.02580,94,0.28286
ENSG00000013441,CLK1,29,-0.2261,17,-1.0514,41,0.69893
ENSG00000240344,PPIL3,20,1.40583,3,-2.1989,9,-0.6199
ENSG00000196290,NIF3L1,17,-0.7117,33,0.61855,25,0.18769
ENSG00000155744,FAM126B,52,-0.6087,90,0.45117,76,0.23069
ENSG00000119013,NDUFB3,165,0.48874,98,-0.5443,126,-0.1862
ENSG00000115993,TRAK2,28,-0.3902,35,0.09441,37,0.28969
ENSG00000082146,STRADB,14,-0.7154,22,0.16200,24,0.51011
ENSG00000155755,TMEM237,30,-0.6816,41,-0.0512,52,0.61523
ENSG00000003393,ALS2,17,-1.3855,42,0.38760,45,0.81982
ENSG00000116030,SUMO1,117,-0.3195,127,-0.1181,154,0.35518
ENSG00000055044,NOP58,41,-0.3063,49,0.05735,52,0.24077
ENSG00000204217,BMPR2,101,-0.6713,134,-0.0723,172,0.61950
ENSG00000138439,FAM117B,16,-0.8836,23,-0.1447,32,0.82495
ENSG00000163596,ICA1L,35,-0.5808,49,0.13254,53,0.42297
ENSG00000138442,WDR12,15,-0.5456,20,0.02535,23,0.46078
ENSG00000138443,ABI2,144,-0.7616,228,0.16148,251,0.54587
ENSG00000173166,RAPH1,20,-0.9857,69,1.49128,28,-0.3729
ENSG00000118257,NRP2,21,-0.0343,47,1.57024,11,-1.3661
ENSG00000023228,NDUFS1,127,-0.1399,141,0.07701,139,0.08158
ENSG00000114942,EEF1B2,339,0.23966,279,-0.1650,291,-0.1335
ENSG00000204186,ZDBF2,27,-0.5872,29,-0.3709,46,0.71580
ENSG00000114948,ADAM23,44,-1.3628,121,0.57454,111,0.66711
ENSG00000118246,FASTKD2,40,-0.2487,57,0.43041,44,-0.0568
ENSG00000118263,KLF7,21,-0.5043,27,0.03198,31,0.42306
ENSG00000118260,CREB1,18,-0.4184,24,0.13669,25,0.28697
ENSG00000178385,PLEKHM3,22,-0.6246,35,0.28017,34,0.36172
ENSG00000188674,C2orf80,87,-0.9144,205,0.75406,148,0.23267
ENSG00000115020,PIKFYVE,22,-0.3240,38,0.66013,25,-0.1631
ENSG00000078018,MAP2,967,0.54993,551,-0.5743,704,-0.2345
ENSG00000144406,UNC80,61,-0.3731,81,0.18630,79,0.21716
ENSG00000197713,RPE,15,-0.7193,15,-0.5270,28,0.90072
ENSG00000115365,LANCL1,106,-0.6606,146,0.00645,177,0.56426
ENSG00000178568,ERBB4,43,-0.3728,39,-0.4601,63,0.58030
ENSG00000144451,SPAG16,31,-0.1526,28,-0.2793,37,0.29603
ENSG00000138363,ATIC,34,-0.2827,40,0.06433,42,0.21599
ENSG00000115414,FN1,34,1.08550,10,-1.3637,18,-0.4895
ENSG00000079246,XRCC5,78,-0.8816,164,0.56691,137,0.35317
ENSG00000260804,LINC01963,37,-0.4214,34,-0.4703,56,0.62681
ENSG00000144583,MARCH4,22,-0.2063,31,0.47524,23,-0.1273
ENSG00000197756,RPL37A,2774,0.79711,1599,-0.4054,1595,-0.5789
ENSG00000115461,IGFBP5,62,-0.5166,165,1.46343,58,-0.7286
ENSG00000163466,ARPC2,140,-0.4322,206,0.33229,182,0.16995
ENSG00000127837,AAMP,73,-0.4778,87,-0.0931,108,0.47489
ENSG00000127838,PNKD,145,0.06542,123,-0.2290,144,0.06897
ENSG00000135926,TMBIM1,29,1.27277,14,-0.4127,11,-1.1211
ENSG00000144579,CTDSP1,19,0.69779,12,-0.3138,11,-0.5214
ENSG00000144580,CNOT9,21,-0.4049,22,-0.2814,31,0.51730
ENSG00000074582,BCS1L,19,-0.1344,22,0.15551,20,0.02728
ENSG00000163481,RNF25,12,-0.7054,20,0.32287,19,0.39584
ENSG00000171450,CDK5R2,108,-0.1387,118,0.04083,120,0.10267
ENSG00000115649,CNPPD1,13,-0.2160,20,0.64906,13,-0.2510
ENSG00000144567,RETREG2,168,-0.6915,250,0.11814,280,0.51955
ENSG00000158552,ZFAND2B,32,0.25649,37,0.48037,22,-0.5817
ENSG00000115657,ABCB6,32,-0.4265,59,0.75346,37,-0.1486
ENSG00000198925,ATG9A,63,-0.7413,153,1.01058,86,-0.1083
ENSG00000163516,ANKZF1,16,0.61124,11,-0.2419,10,-0.4693
ENSG00000115661,STK16,27,0.06029,16,-0.7999,30,0.34067
ENSG00000127824,TUBA4A,268,-0.4628,366,0.17430,370,0.30008
ENSG00000135924,DNAJB2,171,-0.2158,217,0.24608,192,0.04125
ENSG00000054356,PTPRN,237,-0.6763,452,0.59296,350,0.17971
ENSG00000072195,SPEG,27,-0.2311,37,0.38696,29,-0.0415
ENSG00000144591,GMPPA,9,-1.0063,9,-0.8355,23,1.27035
ENSG00000123989,CHPF,60,-0.4600,94,0.43714,77,0.11998
ENSG00000188760,TMEM198,22,-0.7486,56,1.08919,29,-0.1718
ENSG00000124006,OBSL1,65,0.19643,46,-0.4501,61,0.05727
ENSG00000144589,STK11IP,15,0.04162,20,0.54157,12,-0.4111
ENSG00000114923,SLC4A3,75,-0.1742,72,-0.1891,89,0.26707
ENSG00000116106,EPHA4,78,-1.2553,187,0.42753,187,0.70954
ENSG00000267034,AC010980.1,10,-0.7680,12,-0.2223,18,0.78069
ENSG00000163082,SGPP2,21,-0.7009,21,-0.5490,40,0.89657
ENSG00000116120,FARSB,47,-0.8757,64,-0.1995,95,0.85040
ENSG00000123983,ACSL3,127,-0.7537,259,0.63966,197,0.20364
ENSG00000171951,SCG2,152,-0.5826,262,0.48438,215,0.18607
ENSG00000085449,WDFY1,24,-0.9972,51,0.49426,46,0.48881
ENSG00000135900,MRPL44,23,-0.9894,54,0.70684,42,0.32270
ENSG00000135919,SERPINE2,164,-0.0302,365,1.57877,88,-1.3823
ENSG00000036257,CUL3,45,-1.0156,104,0.62447,86,0.40437
ENSG00000168958,MFF,71,-0.5745,90,-0.0541,112,0.53151
ENSG00000173744,AGFG1,37,-0.5800,76,0.82319,47,-0.0776
ENSG00000153820,SPHKAP,19,-0.0516,6,-1.8550,25,0.76869
ENSG00000153823,PID1,37,-0.6228,49,-0.0317,60,0.55712
ENSG00000187957,DNER,163,-0.2146,165,-0.1450,199,0.27865
ENSG00000153827,TRIP12,49,-0.3642,65,0.19763,63,0.20226
ENSG00000163053,SLC16A14,17,-0.8106,31,0.37695,29,0.43818
ENSG00000135932,CAB39,84,-0.7194,147,0.38092,136,0.36658
ENSG00000135916,ITM2C,637,0.29536,621,0.17660,479,-0.4001
ENSG00000204128,C2orf72,46,0.62319,25,-0.6283,32,-0.2848
ENSG00000173692,PSMD1,108,-0.6840,162,0.13912,178,0.50036
ENSG00000135931,ARMC9,12,-1.0763,31,0.76258,23,0.33809
ENSG00000115053,NCL,148,-0.1259,144,-0.1473,169,0.20069
ENSG00000187514,PTMA,550,0.34543,393,-0.3309,449,-0.1481
ENSG00000156973,PDE6D,23,-0.2086,37,0.67135,23,-0.2756
ENSG00000144524,COPS7B,21,-0.5231,35,0.44863,29,0.16366
ENSG00000135930,EIF4E2,41,0.15624,37,-0.0658,37,-0.1093
ENSG00000115468,EFHD1,39,0.95610,23,-0.2742,19,-0.8309
ENSG00000204120,GIGYF2,31,0.09482,33,0.17750,28,-0.2015
ENSG00000182600,SNORC,75,1.17179,40,-0.3138,30,-1.0602
ENSG00000066248,NGEF,138,-0.9428,364,0.95458,227,0.08872
ENSG00000085978,ATG16L1,15,-0.5578,22,0.20829,22,0.35584
ENSG00000077044,DGKD,16,-0.3763,26,0.53654,19,-0.0231
ENSG00000188042,ARL4C,74,0.13343,50,-0.5692,75,0.17321
ENSG00000157985,AGAP1,90,0.15727,80,-0.0793,81,-0.1024
ENSG00000132321,IQCA1,33,0.59008,36,0.59573,16,-1.0556
ENSG00000198612,COPS8,100,-0.6725,209,0.76154,141,0.04596
ENSG00000124831,LRRFIP1,40,-0.1429,61,0.66316,37,-0.3299
ENSG00000132329,RAMP1,138,0.10147,197,0.73831,101,-0.6333
ENSG00000184182,UBE2F,35,-0.1539,43,0.20717,38,0.01143
ENSG00000132323,ILKAP,36,-0.1504,50,0.45226,36,-0.1613
ENSG00000144485,HES6,29,1.06874,8,-1.4514,16,-0.4452
ENSG00000132326,PER2,13,-0.3796,21,0.55914,15,-0.0372
ENSG00000204104,TRAF3IP1,17,-0.1386,13,-0.6050,22,0.44111
ENSG00000065802,ASB1,32,0.42007,24,-0.2013,24,-0.2935
ENSG00000068024,HDAC4,16,-0.6153,20,-0.1230,27,0.60425
ENSG00000130414,NDUFA10,115,-0.5544,163,0.15346,172,0.38837
ENSG00000172428,COPS9,686,0.47583,424,-0.4858,521,-0.2011
ENSG00000063660,GPC1,95,-0.1783,114,0.18129,105,0.05025
ENSG00000188542,DUSP28,21,-0.5350,35,0.51419,28,0.12590
ENSG00000142327,RNPEPL1,18,-0.0763,16,-0.2746,20,0.22454
ENSG00000142330,CAPN10,19,0.24974,12,-0.4940,17,0.02680
ENSG00000130294,KIF1A,495,0.22685,411,-0.1556,428,-0.1262
ENSG00000122085,MTERF4,20,-0.8047,37,0.38112,35,0.43091
ENSG00000115685,PPP1R7,127,-0.1746,169,0.37701,133,-0.0852
ENSG00000115677,HDLBP,109,-0.4852,154,0.20013,153,0.30195
ENSG00000168385,SEPTIN2,105,0.72980,58,-0.5305,66,-0.4426
ENSG00000115694,STK25,130,-0.3523,169,0.18052,165,0.20310
ENSG00000176946,THAP4,33,-0.4131,63,0.80706,37,-0.2040
ENSG00000168397,ATG4B,52,-0.3218,58,-0.0603,68,0.32418
ENSG00000168395,ING5,20,-0.9425,52,0.85825,35,0.16868
ENSG00000180902,D2HGDH,17,-0.7428,33,0.50565,28,0.29543
ENSG00000188011,RTP5,33,0.71653,43,1.08555,10,-1.7800
ENSG00000224318,CHL1-AS2,22,0.31073,16,-0.2773,18,-0.1419
ENSG00000134121,CHL1,170,-1.0452,410,0.66523,328,0.39339
ENSG00000144619,CNTN4,20,-0.9462,53,0.91740,34,0.12236
ENSG00000113851,CRBN,47,-0.4358,64,0.20131,63,0.26026
ENSG00000175928,LRRN1,19,-0.3232,22,0.01652,24,0.28001
ENSG00000150995,ITPR1,104,-0.8546,191,0.34286,188,0.49439
ENSG00000134107,BHLHE40,41,-0.6483,71,0.43927,62,0.27039
ENSG00000134108,ARL8B,104,-0.8379,234,0.76098,166,0.17181
ENSG00000196277,GRM7,20,-0.7145,31,0.10133,35,0.54793
ENSG00000196220,SRGAP3,57,-0.4229,66,-0.0962,81,0.43084
ENSG00000206573,THUMPD3-AS1,21,0.88022,6,-1.3887,13,-0.2671
ENSG00000134077,THUMPD3,18,-0.7621,33,0.38441,31,0.39663
ENSG00000168137,SETD5,25,0.75759,11,-0.9279,17,-0.2977
ENSG00000156959,LHFPL4,27,-0.4272,34,0.02373,38,0.36407
ENSG00000163719,MTMR14,13,-0.8262,26,0.53847,22,0.33380
ENSG00000144550,CPNE9,16,-0.1233,7,-1.3302,21,0.69741
ENSG00000114026,OGG1,13,-0.1247,8,-0.9290,17,0.56192
ENSG00000134072,CAMK1,80,-0.4515,158,0.87379,91,-0.2268
ENSG00000171148,TADA3,70,-0.1038,50,-0.6645,86,0.43573
ENSG00000241553,ARPC4,100,-0.6252,136,0.00836,163,0.53506
ENSG00000156990,RPUSD3,34,-0.1579,44,0.32805,36,-0.0662
ENSG00000171135,JAGN1,26,-0.3150,35,0.28562,31,0.10190
ENSG00000163703,CRELD1,45,-1.2409,129,0.78589,98,0.42649
ENSG00000163704,PRRT3,37,-0.7063,82,0.83962,52,0.00897
ENSG00000125037,EMC3,79,-0.3603,100,0.10625,103,0.25699
ENSG00000254999,BRK1,216,-0.2056,304,0.45343,227,-0.1120
ENSG00000157014,TATDN2,32,-0.1450,34,0.01567,35,0.12360
ENSG00000157020,SEC13,33,-0.5858,59,0.54370,46,0.14515
ENSG00000157087,ATP2B2,164,-1.1911,385,0.46608,370,0.64002
ENSG00000132164,SLC6A11,15,0.22453,16,0.23202,12,-0.3661
ENSG00000157103,SLC6A1,235,0.09891,201,-0.1897,226,0.01594
ENSG00000197548,ATG7,22,-0.2263,21,-0.2434,27,0.34262
ENSG00000144560,VGLL4,39,-0.0708,54,0.54369,35,-0.3040
ENSG00000157152,SYN2,516,-0.8479,886,0.22970,947,0.56607
ENSG00000075975,MKRN2,23,-0.1808,27,0.14988,26,0.07263
ENSG00000132155,RAF1,29,0.12237,26,-0.0526,26,-0.0845
ENSG00000144712,CAND2,15,-0.6527,32,0.81207,21,-0.0103
ENSG00000144713,RPL32,1608,0.82714,861,-0.5126,924,-0.5558
ENSG00000144711,IQSEC1,171,-0.3041,180,-0.1586,224,0.36458
ENSG00000163517,HDAC11,55,-0.0431,68,0.32147,53,-0.1676
ENSG00000163528,CHCHD4,14,-0.1680,14,-0.1268,16,0.22704
ENSG00000170876,TMEM43,18,-0.6788,23,-0.1025,31,0.64303
ENSG00000154767,XPC,17,-0.3735,27,0.52857,20,-0.0195
ENSG00000170860,LSM3,99,0.23260,62,-0.6266,93,0.10405
ENSG00000225733,FGD5-AS1,105,-0.3854,147,0.28030,134,0.16580
ENSG00000177463,NR2C2,33,-0.5787,43,-0.0232,52,0.51663
ENSG00000131368,MRPS25,57,-0.2248,51,-0.3827,74,0.41308
ENSG00000131381,RBSN,42,-0.5725,62,0.18621,64,0.38198
ENSG00000131370,SH3BP5,48,-0.7317,77,0.21996,81,0.48496
ENSG00000144597,EAF1,20,-0.4341,18,-0.5155,31,0.65928
ENSG00000206560,ANKRD28,19,-0.1214,14,-0.5810,24,0.41476
ENSG00000154813,DPH3,17,-0.2409,26,0.54375,18,-0.1472
ENSG00000131378,RFTN1,20,-1.6911,91,1.17661,56,0.35125
ENSG00000154822,PLCL2,19,-0.6301,36,0.55144,28,0.17457
ENSG00000131374,TBC1D5,38,-0.2490,36,-0.2627,48,0.37285
ENSG00000182568,SATB1,79,-0.6040,49,-1.2582,150,1.10415
ENSG00000144566,RAB5A,67,-0.5558,106,0.34685,97,0.26152
ENSG00000114166,KAT2B,33,0.05235,27,-0.2773,33,0.10694
ENSG00000151789,ZNF385D,36,0.17264,34,0.02346,31,-0.1789
ENSG00000182247,UBE2E2,60,-0.9569,131,0.57711,110,0.39927
ENSG00000170142,UBE2E1,50,-0.2326,53,-0.0748,61,0.25477
ENSG00000197885,NKIRAS1,39,-0.8466,69,0.26090,72,0.54427
ENSG00000174748,RPL15,916,0.04739,1011,0.21396,836,-0.1801
ENSG00000174738,NR1D2,43,-0.5491,72,0.48303,59,0.16008
ENSG00000151090,THRB,71,-0.9773,102,-0.2114,156,0.93282
ENSG00000077097,TOP2B,88,-0.2331,78,-0.3933,113,0.42581
ENSG00000151092,NGLY1,9,-1.0073,21,0.55026,18,0.45454
ENSG00000179796,LRRC3B,28,0.99583,19,0.03473,12,-1.0855
ENSG00000033867,SLC4A7,23,-0.0311,21,-0.1620,24,0.12234
ENSG00000187118,CMC1,25,0.01293,14,-0.9007,29,0.42432
ENSG00000163512,AZI2,44,-0.1404,31,-0.6922,56,0.48086
ENSG00000163527,STT3B,30,-0.6569,38,-0.1469,52,0.65108
ENSG00000144645,OSBPL10,9,-1.1102,14,-0.2544,22,1.05362
ENSG00000152642,GPD1L,41,-0.7302,62,0.11287,71,0.55278
ENSG00000144635,DYNC1LI1,49,-0.3608,95,0.92187,50,-0.3473
ENSG00000170266,GLB1,18,-0.3684,30,0.66350,20,-0.1269
ENSG00000170275,CRTAP,28,-0.1038,25,-0.3074,33,0.26659
ENSG00000153558,FBXL2,29,-0.9377,43,-0.1498,62,0.86824
ENSG00000153560,UBP1,39,-0.7533,71,0.42840,63,0.35900
ENSG00000163539,CLASP2,140,-0.3693,171,0.05651,185,0.29528
ENSG00000170248,PDCD6IP,29,-0.9672,41,-0.2121,63,0.92580
ENSG00000172995,ARPP21,145,-0.7123,319,0.83328,206,0.01883
ENSG00000178567,EPM2AIP1,54,-0.4632,66,-0.0111,77,0.41493
ENSG00000076242,MLH1,16,-0.5577,22,0.00420,26,0.48335
ENSG00000093167,LRRFIP2,31,0.21704,38,0.55914,22,-0.6032
ENSG00000144674,GOLGA4,66,1.03288,28,-0.7918,34,-0.6475
ENSG00000144677,CTDSPL,20,-0.3716,29,0.33474,25,0.11717
ENSG00000060971,ACAA1,48,0.25660,54,0.40314,35,-0.5223
ENSG00000114742,WDR48,40,-0.3793,42,-0.2305,56,0.46851
ENSG00000114745,GORASP1,22,-0.7124,37,0.29430,36,0.42063
ENSG00000144659,SLC25A38,19,-0.3727,22,-0.1274,27,0.40603
ENSG00000168028,RPSA,575,0.55010,339,-0.5181,414,-0.2612
ENSG00000168314,MOBP,87,1.21147,6,-3.4547,50,-0.2587
ENSG00000170011,MYRIP,27,-0.3108,15,-1.1750,42,0.81811
ENSG00000114784,EIF1B,147,-0.6546,194,-0.0545,246,0.59585
ENSG00000168032,ENTPD3,26,-0.1156,33,0.27316,27,-0.0672
ENSG00000188846,RPL14,674,0.77286,366,-0.5194,405,-0.4939
ENSG00000168036,CTNNB1,170,-0.5596,167,-0.4862,285,0.75064
ENSG00000182606,TRAK1,49,-0.2999,44,-0.4248,67,0.49993
ENSG00000187094,CCK,1250,-0.3334,2383,0.92996,1251,-0.3790
ENSG00000114812,VIPR1,18,-0.6108,29,0.28011,28,0.35084
ENSG00000093183,SEC22C,35,-0.3746,63,0.79318,38,-0.2259
ENSG00000008324,SS18L2,39,-0.3520,54,0.30690,48,0.11938
