Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000154556,SORBS2,292,1.65638,2,-5.6045,66,-0.9687,57,-1.1398,192,1.24004
ENSG00000109794,FAM149A,14,-0.3721,4,-2.1672,17,-0.0894,29,1.03477,13,-0.5160
ENSG00000145476,CYP4V2,0,-5.4314,21,0.53481,17,0.23074,27,1.20546,4,-1.9956
ENSG00000083857,FAT1,25,0.61207,18,0.04824,8,-1.2810,41,2.11507,2,-3.4004
ENSG00000109536,FRG1,26,-0.1277,48,0.85814,23,-0.3548,27,-0.0687,29,0.07184
ENSG00000164366,CCDC127,0,-6.1299,24,-0.0437,19,-0.4964,28,0.22618,37,0.85077
ENSG00000073578,SDHA,133,0.72706,80,-0.0912,70,-0.3818,87,0.04891,87,0.05223
ENSG00000249915,PDCD6,109,-0.2083,88,-0.5368,98,-0.4899,133,0.13146,168,0.61563
ENSG00000180104,EXOC3,48,0.15514,41,-0.0961,40,-0.2010,44,0.01427,48,0.18437
ENSG00000171368,TPPP,105,-1.5310,453,0.72403,355,0.47106,219,-0.5060,277,-0.0820
ENSG00000206077,ZDHHC11B,0,-5.8489,54,1.60208,22,0.16880,25,0.37510,10,-1.2828
ENSG00000028310,BRD9,1,-4.3962,29,-0.0230,33,0.28100,20,-0.6357,42,0.74872
ENSG00000049656,CLPTM1L,70,-0.2423,54,-0.6407,72,-0.2423,73,-0.2050,115,0.70537
ENSG00000153395,LPCAT1,11,-1.9782,19,-1.1317,28,-0.7274,49,0.37334,65,1.02461
ENSG00000171421,MRPL36,55,0.65839,37,0.05166,31,-0.3264,32,-0.2582,41,0.26073
ENSG00000145494,NDUFS6,221,0.65971,160,0.14468,121,-0.3949,169,0.28476,128,-0.2511
ENSG00000164151,ICE1,0,-6.9345,16,-1.5034,56,0.59404,33,-0.5370,62,0.69991
ENSG00000133398,MED10,18,-1.4243,62,0.43037,42,-0.2177,38,-0.3915,67,0.72228
ENSG00000215218,UBE2QL1,0,-8.1547,7,-3.8779,98,-0.0927,132,0.51310,144,0.70438
ENSG00000037474,NSUN2,0,-5.6098,24,0.49658,12,-0.6640,26,0.84910,19,0.14580
ENSG00000145545,SRD5A1,0,-6.2428,13,-1.0429,29,0.13058,28,0.07611,37,0.64587
ENSG00000112941,TENT4A,0,-6.1071,9,-1.4884,35,0.84682,27,0.18047,21,-0.2440
ENSG00000078295,ADCY2,0,-8.0374,26,-1.9678,86,-0.2161,203,1.76388,55,-0.9740
ENSG00000124275,MTRR,0,-5.3396,42,1.79316,12,-0.2898,10,-0.5340,16,0.22798
ENSG00000247516,MIR4458HG,21,-1.1569,82,0.99332,41,-0.1448,56,0.45603,32,-0.5793
ENSG00000112902,SEMA5A,35,-0.1051,54,0.57523,48,0.57525,46,0.38426,11,-2.0883
ENSG00000150753,CCT5,51,-1.3878,79,-0.7233,106,-0.3821,130,0.03652,195,0.89209
ENSG00000164237,CMBL,24,-0.6614,10,-1.9230,34,-0.2103,60,0.99742,33,-0.2334
ENSG00000145495,MARCH6,150,-0.7718,144,-0.8320,197,-0.4709,323,0.53494,307,0.43122
ENSG00000164236,ANKRD33B,0,-6.6358,2,-3.9235,49,0.74815,16,-1.3484,60,1.12467
ENSG00000112977,DAP,212,3.08832,22,-0.9245,18,-1.4433,33,-0.3712,25,-0.8284
ENSG00000169862,CTNND2,18,-3.7433,204,-0.2035,262,0.26743,252,0.15788,254,0.17407
ENSG00000038382,TRIO,105,0.17359,18,-2.4322,85,-0.2008,95,0.01664,126,0.59660
ENSG00000154122,ANKH,0,-8.2678,100,-0.1580,122,0.22164,122,0.19500,124,0.22151
ENSG00000154153,RETREG1,0,-7.2827,136,1.48510,71,0.56475,36,-0.7943,47,-0.3248
ENSG00000145555,MYO10,39,-1.0297,257,2.07565,65,-0.3613,103,0.59613,20,-2.2591
ENSG00000176788,BASP1,75,-3.7423,110,-3.1926,1182,0.54239,799,-0.2938,1302,0.68089
ENSG00000248455,LINC02217,0,-5.6656,11,-0.6718,35,1.82277,9,-1.2389,13,-0.5866
ENSG00000145526,CDH18,0,-6.3961,2,-3.7054,33,0.22254,18,-0.9281,57,1.43761
ENSG00000286961,AC091938.1,0,-6.1740,8,-1.6324,12,-1.3732,22,-0.2931,62,2.13755
ENSG00000040731,CDH10,22,-1.2128,4,-3.5416,63,0.51547,52,0.06925,56,0.21226
ENSG00000113360,DROSHA,0,-5.9297,22,0.06257,25,0.28593,28,0.50979,18,-0.3159
ENSG00000082213,C5orf22,0,-6.4182,9,-1.8484,33,0.18047,29,-0.0601,45,0.81940
ENSG00000133401,PDZD2,55,-0.2326,71,0.18017,51,-0.4439,61,-0.0628,83,0.52469
ENSG00000113384,GOLPH3,69,0.01136,116,0.84521,47,-0.7289,62,-0.1843,87,0.47827
ENSG00000150712,MTMR12,51,0.45213,17,-1.1903,22,-1.1023,14,-1.7361,88,1.99885
ENSG00000056097,ZFR,13,-3.2526,118,0.03384,86,-0.5958,133,0.27484,171,0.81359
ENSG00000113387,SUB1,22,-4.1513,193,-0.9648,276,-0.5483,391,0.15624,614,1.14749
ENSG00000113407,TARS,92,1.73187,22,-0.5872,16,-1.2824,46,0.69689,25,-0.5095
ENSG00000242110,AMACR,0,-5.9508,12,-0.8931,19,-0.3293,28,0.46062,31,0.70919
ENSG00000113456,RAD1,20,0.24454,10,-0.8453,15,-0.2579,21,0.32880,18,0.11064
ENSG00000113460,BRIX1,13,-0.5252,32,0.84000,15,-0.4462,26,0.58210,15,-0.4215
ENSG00000168724,DNAJC21,8,-2.0883,50,0.69988,25,-0.4792,41,0.46619,35,0.15816
ENSG00000164187,LMBRD2,0,-8.5693,33,-2.1338,172,0.51885,109,-0.4353,201,0.78188
ENSG00000152620,NADK2,5,-3.2210,34,-0.4784,51,0.25302,53,0.27834,49,0.13411
ENSG00000079215,SLC1A3,46,-3.2418,135,-1.6622,274,-0.7738,916,1.96862,275,-0.7005
ENSG00000285967,NIPBL-DT,0,-6.5377,75,1.34260,30,-0.2205,33,-0.0269,35,0.11235
ENSG00000164190,NIPBL,19,-0.6508,43,0.64117,30,0.07842,26,-0.2164,29,0.02021
ENSG00000197603,CPLANE1,105,2.11312,11,-1.5014,22,-0.6917,28,-0.1515,27,-0.2460
ENSG00000113569,NUP155,0,-5.7211,13,-0.4869,17,-0.1614,33,1.24838,14,-0.5402
ENSG00000113594,LIFR,78,0.50068,138,1.47499,42,-0.6097,63,0.21656,36,-0.8254
ENSG00000164327,RICTOR,29,0.03520,62,1.26880,27,-0.0886,20,-0.5910,27,-0.1252
ENSG00000113638,TTC33,0,-7.2335,31,-0.8495,48,-0.2305,67,0.43883,74,0.63665
ENSG00000132356,PRKAA1,0,-5.5208,22,0.45834,21,0.54778,18,0.18810,12,-0.5118
ENSG00000145592,RPL37,4660,2.16559,3539,1.63394,955,-0.6823,772,-0.9852,582,-1.4526
ENSG00000182836,PLCXD3,0,-7.0219,9,-2.3326,41,-0.2689,121,2.47476,7,-3.0448
ENSG00000083720,OXCT1,0,-7.8370,19,-2.1818,61,-0.6129,122,0.82832,119,0.76598
ENSG00000205765,C5orf51,0,-5.5607,27,0.77482,20,0.45867,19,0.24977,11,-0.6787
ENSG00000250722,SELENOP,883,2.86945,980,3.12869,39,-2.6950,49,-2.1973,13,-4.1472
ENSG00000172262,ZNF131,32,0.68794,11,-1.0141,20,-0.1151,23,0.15795,20,-0.0601
ENSG00000177453,NIM1K,0,-5.5687,7,-1.2761,15,-0.1979,17,0.06591,27,0.99809
ENSG00000112972,HMGCS1,0,-8.4781,64,-1.4471,140,-0.3400,168,0.02732,285,1.18273
ENSG00000172239,PAIP1,43,-0.7281,71,0.03494,53,-0.5437,79,0.25781,89,0.51340
ENSG00000248092,NNT-AS1,3,-3.0414,44,0.73462,22,-0.4925,46,1.09735,20,-0.6106
ENSG00000112992,NNT,11,-2.6814,37,-0.9556,79,0.31671,81,0.32915,72,0.09338
ENSG00000251141,MRPS30-DT,0,-5.5427,6,-1.4280,19,0.28704,12,-0.4997,26,0.97407
ENSG00000112996,MRPS30,49,0.46443,13,-1.5750,26,-0.6813,49,0.62224,41,0.23777
ENSG00000272335,AC093297.2,0,-5.8100,19,-0.0841,13,-0.7506,34,1.17045,21,0.08824
ENSG00000164588,HCN1,0,-7.2638,0,-7.5747,45,-0.4276,60,0.17778,100,1.31950
ENSG00000151883,PARP8,0,-5.7716,7,-1.4362,22,0.25441,28,0.75256,18,-0.1371
ENSG00000164172,MOCS2,0,-7.9762,68,-0.4468,77,-0.3339,119,0.55107,118,0.53025
ENSG00000164258,NDUFS4,72,0.65281,66,0.51791,29,-0.9468,55,0.27261,51,0.12599
ENSG00000185305,ARL15,24,-0.0595,8,-1.6214,27,0.25407,16,-0.7214,34,0.68776
ENSG00000067248,DHX29,17,-0.6111,32,0.39567,19,-0.5175,34,0.61131,24,-0.0721
ENSG00000039123,MTREX,0,-6.7850,36,-0.1522,32,-0.3952,44,0.23713,58,0.79255
ENSG00000067113,PLPP1,100,1.41877,71,0.83243,21,-1.3391,51,0.34028,34,-0.3849
ENSG00000134352,IL6ST,182,0.50477,217,0.79566,99,-0.5942,203,0.89765,62,-1.3232
ENSG00000062194,GPBP1,60,-0.2467,75,0.10739,56,-0.4415,80,0.25318,80,0.26658
ENSG00000145632,PLK2,0,-8.4207,6,-4.3819,109,-0.2477,111,-0.2008,234,1.43628
ENSG00000152932,RAB3C,0,-8.9567,6,-4.9787,128,-0.6708,371,1.69057,171,-0.0808
ENSG00000113448,PDE4D,32,0.14920,2,-3.6364,23,-0.5249,31,0.12503,45,0.85836
ENSG00000164182,NDUFAF2,22,-0.8930,61,0.68778,40,-0.0192,31,-0.4524,48,0.35802
ENSG00000188725,SMIM15,0,-5.9427,35,0.74680,24,0.19758,22,0.05424,21,-0.0416
ENSG00000130449,ZSWIM6,11,-1.6788,79,1.34473,39,0.24889,31,-0.2181,26,-0.5129
ENSG00000068796,KIF2A,0,-6.6984,38,0.04232,38,0.06073,37,-0.0129,48,0.51369
ENSG00000086189,DIMT1,29,0.46828,22,0.05318,14,-0.8291,20,-0.1509,31,0.70177
ENSG00000086200,IPO11,0,-5.4877,16,0.01756,19,0.38662,11,-0.5909,21,0.61018
ENSG00000248285,AC122707.1,0,-5.6759,1,-3.6585,11,-0.8620,17,-0.1211,39,1.82067
ENSG00000153006,SREK1IP1,88,1.13471,50,0.19116,41,-0.1514,36,-0.3810,40,-0.1963
ENSG00000153015,CWC27,85,1.71374,28,-0.1286,28,-0.2005,32,0.09314,15,-1.1827
ENSG00000113595,TRIM23,26,-1.4575,48,-0.5559,57,-0.3554,73,0.14118,99,0.75449
ENSG00000113597,TRAPPC13,0,-6.2931,33,0.27940,29,0.06242,31,0.20291,31,0.21642
ENSG00000197860,SGTB,0,-7.4715,12,-2.4475,64,-0.0016,97,0.88244,69,0.14563
ENSG00000123213,NLN,0,-5.3667,20,0.49632,19,0.62735,13,-0.2039,13,-0.2083
ENSG00000112851,ERBIN,118,0.80053,242,2.09204,52,-0.6520,71,-0.0156,27,-1.6733
ENSG00000153914,SREK1,162,1.80968,86,0.69435,41,-0.6122,50,-0.2107,35,-0.8073
ENSG00000069020,MAST4,121,1.81230,13,-1.7048,26,-0.8754,60,0.74995,26,-0.8346
ENSG00000145675,PIK3R1,21,-3.1999,96,-1.0208,201,0.16713,155,-0.3414,283,0.87553
ENSG00000145740,SLC30A5,4,-2.3760,23,0.09138,23,0.14335,26,0.33011,21,-0.0510
ENSG00000134056,MRPS36,97,1.23021,43,-0.0981,32,-0.7284,52,0.22933,43,-0.1328
ENSG00000134058,CDK7,0,-5.2107,4,-1.5740,17,0.64363,11,-0.2430,16,0.42796
ENSG00000085231,AK6,0,-6.6589,28,-0.3980,30,-0.3569,58,1.02274,36,-0.0001
ENSG00000273841,TAF9,21,-1.6975,18,-1.8808,52,-0.4358,78,0.37563,97,0.85943
ENSG00000152942,RAD17,25,0.46912,20,0.07595,9,-1.2971,27,0.71932,21,0.20356
ENSG00000145734,BDP1,8,-1.9190,14,-1.0677,45,1.02362,17,-0.9718,34,0.26221
ENSG00000131844,MCCC2,0,-5.3854,14,-0.0446,14,-0.1612,22,0.80236,14,-0.0760
ENSG00000164326,CARTPT,0,-6.4889,2,-3.9912,12,-1.8024,82,2.37452,30,-0.1224
ENSG00000131711,MAP1B,589,-1.0452,660,-0.8727,1685,0.90030,1011,-0.2638,979,-0.3222
ENSG00000113048,MRPS27,34,0.20659,25,-0.2888,22,-0.6447,23,-0.5087,49,1.02205
ENSG00000083312,TNPO1,66,-0.1113,79,0.16399,67,-0.1431,80,0.23446,67,-0.1051
ENSG00000145741,BTF3,501,1.99593,289,0.99507,84,-1.2034,133,-0.3057,119,-0.5098
ENSG00000171617,ENC1,50,-4.5711,45,-4.7174,630,-1.0761,703,-0.8014,2807,2.41818
ENSG00000049860,HEXB,99,1.58692,7,-2.4696,28,-0.5874,40,0.08330,39,0.06603
ENSG00000164347,GFM2,0,-6.0443,10,-1.3050,20,-0.2885,45,1.44056,18,-0.4359
ENSG00000164346,NSA2,218,2.11380,77,0.28563,36,-1.1038,60,-0.1279,50,-0.4569
ENSG00000198780,FAM169A,0,-7.7630,22,-1.9236,72,-0.1607,126,1.01160,83,0.11473
ENSG00000113161,HMGCR,33,-2.1041,29,-2.2790,132,-0.0376,117,-0.2557,224,1.09024
ENSG00000113163,CERT1,0,-7.2699,34,-0.7452,55,-0.0130,54,-0.0575,83,0.84209
ENSG00000122008,POLK,49,1.81236,32,1.06037,12,-0.5756,11,-0.7614,12,-0.5728
ENSG00000164252,AGGF1,0,-6.8219,24,-0.7791,38,-0.1456,55,0.63505,48,0.33852
ENSG00000113231,PDE8B,24,-2.0239,11,-3.1056,50,-1.1729,105,0.23622,188,1.60943
ENSG00000164253,WDR41,0,-6.1938,25,-0.0482,22,-0.3596,34,0.53801,32,0.44005
ENSG00000171530,TBCA,279,0.52239,158,-0.3719,184,-0.1912,189,-0.1196,225,0.21910
ENSG00000132842,AP3B1,0,-5.5133,34,1.23099,12,-0.5976,13,-0.3435,24,0.79073
ENSG00000085365,SCAMP1,0,-8.6265,52,-1.7118,150,-0.1502,206,0.49990,220,0.63962
ENSG00000152409,JMY,0,-5.9716,25,0.15845,27,0.46170,25,0.25473,19,-0.2910
ENSG00000152413,HOMER1,1,-6.4432,1,-5.9046,95,-0.2689,101,-0.1206,203,1.40884
ENSG00000164329,TENT2,17,-0.1114,25,0.49929,9,-1.3144,23,0.49424,23,0.50820
ENSG00000177034,MTX3,0,-5.7182,8,-1.1957,14,-0.5493,16,-0.2731,37,1.52287
ENSG00000113296,THBS4,0,-5.5513,16,-0.0438,23,0.82547,21,0.46595,8,-1.1325
ENSG00000164300,SERINC5,4,-2.7294,156,3.25029,19,-0.7692,24,-0.2536,8,-1.9917
ENSG00000039319,ZFYVE16,81,1.71545,116,2.43417,20,-0.7059,11,-1.5770,12,-1.4983
ENSG00000249042,AC008771.1,0,-6.2531,9,-1.6017,19,-0.7229,42,0.89134,39,0.72450
ENSG00000228716,DHFR,0,-5.5515,48,1.78935,18,0.18954,5,-1.7966,20,0.41898
ENSG00000113318,MSH3,0,-5.2766,15,0.18148,16,0.39025,13,-0.1295,15,0.18472
ENSG00000113319,RASGRF2,0,-6.8660,43,0.04109,17,-1.6540,52,0.43919,78,1.38452
ENSG00000145687,SSBP2,22,-1.6918,39,-0.8846,47,-0.7757,88,0.47666,106,0.89587
ENSG00000186468,RPS23,4121,2.55517,2440,1.51477,534,-1.1817,615,-0.8518,430,-1.4453
ENSG00000174695,TMEM167A,66,-0.3910,91,0.11786,75,-0.2485,107,0.45441,80,-0.1127
ENSG00000038427,VCAN,39,-0.3207,238,2.94450,37,-0.5121,38,-0.3948,11,-2.4202
ENSG00000164176,EDIL3,81,-1.5500,1083,2.87134,98,-1.5619,174,-0.4808,210,-0.1357
ENSG00000127184,COX7C,580,0.06809,566,0.02916,425,-0.5468,685,0.41743,589,0.11372
ENSG00000145715,RASA1,0,-6.7078,31,-0.2915,38,0.04680,41,0.20373,47,0.44416
ENSG00000134480,CCNH,69,0.15072,50,-0.3315,52,-0.3784,79,0.46812,62,-0.0186
ENSG00000247828,TMEM161B-AS1,24,-1.1863,39,-0.4489,46,-0.2550,69,0.56505,57,0.17630
ENSG00000245526,LINC00461,0,-6.7511,15,-1.4457,30,-0.5077,48,0.42643,61,0.98385
ENSG00000081189,MEF2C,125,-1.7054,15,-4.7343,282,-0.6359,498,0.51022,625,1.02475
ENSG00000153140,CETN3,71,1.70775,39,0.68214,22,-0.2742,26,0.02509,10,-1.6180
ENSG00000176055,MBLAC2,0,-6.4427,15,-1.0991,25,-0.4236,37,0.33467,49,0.94412
ENSG00000164199,ADGRV1,0,-6.3119,3,-3.1721,30,0.12175,56,1.53389,16,-0.9705
ENSG00000113369,ARRDC3,0,-5.6678,39,1.24947,20,0.24467,17,-0.0928,15,-0.3235
ENSG00000237187,NR2F1-AS1,0,-6.6352,12,-1.6309,36,-0.0077,46,0.44711,48,0.53700
ENSG00000175745,NR2F1,137,0.31562,35,-1.7560,124,0.21530,117,0.07271,110,-0.0363
ENSG00000113391,FAM172A,0,-6.7738,33,-0.2699,39,0.00225,49,0.43193,45,0.25930
ENSG00000133302,SLF1,4,-2.2000,1,-3.6054,18,-0.0191,18,0.02002,28,0.94070
ENSG00000175471,MCTP1,0,-6.6389,6,-2.5693,56,1.12036,22,-0.8698,44,0.42317
ENSG00000198677,TTC37,78,0.73198,40,-0.3373,44,-0.2305,56,0.22617,44,-0.2213
ENSG00000164292,RHOBTB3,0,-7.0767,136,1.74945,45,-0.1424,67,0.68251,20,-1.5075
ENSG00000173221,GLRX,46,1.33917,14,-0.5871,14,-0.7411,18,-0.1756,24,0.34749
ENSG00000118985,ELL2,56,0.36248,98,1.31330,29,-0.8166,38,-0.2658,48,0.17116
ENSG00000175426,PCSK1,0,-6.1371,0,-8.1871,31,0.47630,32,0.49645,27,0.13771
ENSG00000153113,CAST,113,2.38653,42,0.60464,27,-0.1351,15,-1.1771,13,-1.3586
ENSG00000113441,LNPEP,63,-0.1832,45,-0.7035,83,0.35925,62,-0.2462,74,0.09738
ENSG00000174136,RGMB,0,-8.2078,19,-2.5456,65,-0.9616,158,0.82618,174,1.05157
ENSG00000174132,FAM174A,0,-6.8895,33,-0.4004,40,-0.0928,51,0.36721,53,0.46377
ENSG00000145730,PAM,176,0.09084,21,-3.0323,84,-1.2951,263,0.98120,222,0.59319
ENSG00000145725,PPIP5K2,0,-6.0689,14,-0.7688,20,-0.3758,39,1.06500,25,0.06839
ENSG00000181751,C5orf30,0,-6.9954,51,0.18594,36,-0.4601,42,-0.1616,75,1.05640
ENSG00000184349,EFNA5,0,-5.1808,8,-0.6173,20,1.11796,13,-0.0023,8,-0.6880
ENSG00000145743,FBXL17,0,-7.8971,30,-1.5775,85,-0.0119,105,0.41277,113,0.57108
ENSG00000198961,PJA2,55,-2.8028,190,-0.9884,327,-0.2089,345,-0.0860,581,1.01429
ENSG00000112893,MAN2A1,37,0.39627,137,2.81819,18,-0.8595,16,-1.0113,16,-0.9803
ENSG00000164209,SLC25A46,35,-1.7974,57,-1.0743,121,0.08888,98,-0.3050,173,0.83872
ENSG00000134987,WDR36,80,2.52316,8,-1.2206,13,-0.6740,13,-0.6822,16,-0.3385
ENSG00000152495,CAMK4,0,-7.6831,19,-2.0279,64,-0.2898,61,-0.3504,142,1.47076
ENSG00000164211,STARD4,0,-5.7344,13,-0.5825,22,0.31771,19,-0.0129,23,0.42266
ENSG00000134986,NREP,32,-0.8059,20,-1.4740,61,0.22825,78,0.73505,42,-0.4819
ENSG00000224032,EPB41L4A-AS1,23,-1.1637,101,1.15745,28,-1.1131,70,0.69103,51,0.03668
ENSG00000134982,APC,2,-5.7746,89,-0.3776,161,0.84937,138,0.39322,70,-0.8667
ENSG00000153037,SRP19,0,-7.1205,45,-0.1587,45,-0.2086,63,0.48483,61,0.38954
ENSG00000129625,REEP5,164,-0.8874,185,-0.7036,221,-0.5688,417,0.73608,340,0.30151
ENSG00000172795,DCP2,0,-6.6106,18,-1.0222,37,0.15702,38,0.19210,45,0.51403
ENSG00000047188,YTHDC2,0,-5.8959,10,-1.1039,24,0.26188,21,0.03857,28,0.55044
ENSG00000080709,KCNN2,0,-5.5851,9,-0.9043,13,-0.4950,16,-0.0490,30,1.27352
ENSG00000152503,TRIM36,91,-0.1345,9,-3.5754,98,-0.0233,114,0.26959,119,0.35949
ENSG00000164221,CCDC112,11,-1.1820,33,0.51905,19,-0.3902,29,0.40613,25,0.10348
ENSG00000145780,FEM1C,0,-6.1465,39,0.71476,16,-0.8652,40,0.97905,26,0.05342
ENSG00000134970,TMED7,128,0.69339,125,0.65627,53,-0.8906,95,0.26069,82,-0.0097
ENSG00000129596,CDO1,0,-7.1484,9,-2.4934,36,-0.6587,70,0.64478,82,1.00196
ENSG00000145782,ATG12,111,1.32595,40,-0.3501,34,-0.7521,51,0.06419,52,0.07958
ENSG00000177879,AP3S1,220,0.78861,56,-1.3458,130,-0.0856,126,-0.1295,149,0.19319
ENSG00000145781,COMMD10,67,2.08646,1,-3.5504,15,-0.5004,17,-0.2551,18,-0.1235
ENSG00000092421,SEMA6A,13,-1.2071,110,2.35607,24,-0.3803,27,-0.0893,14,-1.1777
ENSG00000172869,DMXL1,41,0.38075,39,0.30591,27,-0.3740,35,0.19506,30,-0.0896
ENSG00000133835,HSD17B4,50,-0.4411,141,1.22424,41,-0.9559,99,0.82562,49,-0.5470
ENSG00000205302,SNX2,80,0.86082,32,-0.5901,38,-0.4470,52,0.21334,48,0.03258
ENSG00000064652,SNX24,54,1.72568,12,-0.7460,15,-0.4956,19,-0.0294,16,-0.3313
ENSG00000151292,CSNK1G3,0,-6.5660,27,-0.3538,38,0.23996,38,0.22972,38,0.22484
ENSG00000155324,GRAMD2B,2,-3.8571,53,1.12718,29,0.24066,40,0.84626,8,-1.8998
ENSG00000164904,ALDH7A1,86,0.75144,79,0.62866,47,-0.2896,64,0.35943,33,-0.8706
ENSG00000164902,PHAX,0,-6.9562,46,0.07377,36,-0.4013,50,0.21790,64,0.74211
ENSG00000164241,C5orf63,2,-6.8050,105,-1.6118,679,2.55188,205,-0.7126,67,-2.5011
ENSG00000145794,MEGF10,49,1.17859,67,1.73118,10,-1.5716,35,0.76535,8,-1.7209
ENSG00000245937,LINC01184,0,-5.7805,44,1.34774,24,0.52754,17,-0.2440,13,-0.6826
ENSG00000064651,SLC12A2,60,0.26824,264,3.04660,36,-0.6807,29,-0.9894,18,-1.7379
ENSG00000066583,ISOC1,0,-5.5938,14,-0.3096,13,-0.5871,33,1.50178,13,-0.4653
ENSG00000169567,HINT1,404,-0.1536,411,-0.1268,301,-0.7834,522,0.31240,588,0.56161
ENSG00000186687,LYRM7,5,-3.2611,35,-0.5236,50,0.05411,66,0.61581,49,0.01003
ENSG00000158985,CDC42SE2,0,-8.7371,122,-0.3584,171,0.24045,164,0.12733,181,0.33029
ENSG00000158987,RAPGEF6,30,0.35934,44,0.96049,19,-0.5056,16,-0.7145,30,0.47066
ENSG00000217128,FNIP1,0,-6.1984,53,1.13723,18,-0.6922,25,-0.0953,37,0.74226
ENSG00000164398,ACSL6,0,-7.3680,8,-4.2226,116,-0.4882,304,1.66696,129,-0.2611
ENSG00000072682,P4HA2,45,1.58097,0,-7.8277,18,0.10790,10,-0.8461,19,0.21670
ENSG00000113522,RAD50,19,-1.3051,39,-0.2151,46,0.05837,49,0.18681,49,0.18245
ENSG00000131437,KIF3A,5,-5.7568,35,-2.9639,287,0.22577,295,0.25502,346,0.58445
ENSG00000164402,SEPTIN8,85,-1.3029,499,1.53162,176,-0.2694,194,-0.0570,176,-0.2369
ENSG00000198944,SOWAHA,14,-3.5122,39,-2.0259,103,-0.7482,128,-0.2995,317,1.74536
ENSG00000164403,SHROOM1,37,1.28027,60,2.18548,13,-0.4963,3,-2.6382,14,-0.2913
ENSG00000164405,UQCRQ,587,0.98952,424,0.44924,165,-1.2699,393,0.41001,330,0.06089
ENSG00000072364,AFF4,111,0.69630,53,-0.4616,53,-0.6100,82,0.26068,80,0.20480
ENSG00000155329,ZCCHC10,0,-5.2845,20,0.56590,13,-0.0699,18,0.54261,12,-0.1617
ENSG00000170606,HSPA4,0,-7.5209,65,-0.0526,50,-0.6058,71,0.09381,111,1.05529
ENSG00000113583,C5orf15,28,-0.2185,36,0.19250,26,-0.4178,37,0.30023,35,0.15054
ENSG00000213585,VDAC1,121,-1.0746,74,-1.8036,173,-0.6912,281,0.27887,400,1.05291
ENSG00000113558,SKP1,437,-0.3350,518,-0.0706,372,-0.7508,592,0.17192,761,0.69843
ENSG00000113575,PPP2CA,51,-2.4505,111,-1.3017,246,-0.1132,265,0.04031,392,0.85833
ENSG00000119048,UBE2B,91,-0.7576,75,-1.0568,119,-0.4592,146,-0.0411,236,0.97424
ENSG00000237190,CDKN2AIPNL,4,-3.0822,22,-0.8139,31,-0.3829,41,0.20404,57,0.91296
ENSG00000043143,JADE2,0,-7.3863,62,0.05003,48,-0.4405,92,0.88460,63,0.10014
ENSG00000152700,SAR1B,1,-5.3721,129,1.48208,35,-0.8191,82,0.91674,40,-0.5235
ENSG00000164615,CAMLG,94,-0.9051,94,-0.9051,147,-0.3049,205,0.37791,215,0.47787
ENSG00000145833,DDX46,79,1.59793,26,-0.1986,30,0.02516,27,-0.2089,18,-0.9205
ENSG00000181904,C5orf24,54,-0.2842,72,0.15243,57,-0.2754,57,-0.2389,85,0.53828
ENSG00000113621,TXNDC15,121,1.62389,40,-0.2177,29,-0.8977,44,-0.0733,47,0.04934
ENSG00000113648,H2AFY,76,-0.2914,52,-0.8604,76,-0.3959,123,0.59873,100,0.16721
ENSG00000145824,CXCL14,0,-9.2574,0,-10.678,73,-1.9951,765,4.28685,19,-3.9182
ENSG00000120708,TGFBI,85,1.70456,1,-4.9888,30,-0.0666,45,0.77908,10,-1.9085
ENSG00000113658,SMAD5,68,1.34520,40,0.44707,26,-0.3026,43,0.72825,7,-2.4393
ENSG00000152377,SPOCK1,2,-7.2899,277,-0.3411,361,0.09874,486,0.70871,319,-0.1494
ENSG00000146021,KLHL3,0,-6.1293,15,-0.7099,31,0.53343,11,-1.4421,42,1.10111
ENSG00000177733,HNRNPA0,116,-0.1019,102,-0.2979,111,-0.2265,126,0.03500,148,0.35623
ENSG00000031003,FAM13B,0,-6.7941,27,-0.5919,42,0.14223,36,-0.1706,57,0.74377
ENSG00000112981,NME5,0,-5.9221,0,-8.1466,17,-0.4357,29,0.59404,34,0.96121
ENSG00000112983,BRD8,7,-2.4542,36,-0.0414,35,-0.1296,42,0.21945,46,0.42566
ENSG00000094880,CDC23,0,-5.4995,6,-1.5043,18,0.28607,13,-0.3071,24,0.85386
ENSG00000120709,FAM53C,0,-7.5032,24,-1.4815,74,0.30237,73,0.23763,79,0.39282
ENSG00000120733,KDM3B,55,0.42453,47,0.18553,35,-0.3478,45,0.15040,41,-0.0352
ENSG00000132563,REEP2,1,-6.9369,34,-1.8928,127,0.13229,142,0.34693,155,0.52143
ENSG00000120738,EGR1,974,3.52767,32,-2.3918,106,-0.8025,52,-1.8884,105,-0.7464
ENSG00000120705,ETF1,84,0.82817,27,-0.9590,33,-0.8196,50,-0.0132,70,0.67482
ENSG00000113013,HSPA9,47,-1.7239,167,0.19572,123,-0.3779,185,0.44927,170,0.28119
ENSG00000044115,CTNNA1,210,1.29225,310,2.01481,59,-0.9487,91,-0.1044,41,-1.4790
