Feature ID,Feature Name,Feature count topic 1to8,Feature log2 fold change topic 1to8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000162441,LZIC,25,-0.1650,28,0.16505
ENSG00000130939,UBE4B,36,0.54900,25,-0.5490
ENSG00000054523,KIF1B,213,0.03276,208,-0.0327
ENSG00000142657,PGD,36,-0.0650,38,0.06506
ENSG00000175279,CENPS,13,0.46615,10,-0.4661
ENSG00000241563,CORT,115,1.83539,32,-1.8353
ENSG00000160049,DFFA,28,-0.2689,33,0.26899
ENSG00000142655,PEX14,26,0.44704,19,-0.4470
ENSG00000120948,TARDBP,63,0.38549,48,-0.3854
ENSG00000116649,SRM,105,0.55271,72,-0.5527
ENSG00000171824,EXOSC10,22,1.06937,10,-1.0693
ENSG00000198793,MTOR,40,0.51589,28,-0.5158
ENSG00000116661,FBXO2,228,-0.2209,265,0.22094
ENSG00000132879,FBXO44,165,0.97240,84,-0.9724
ENSG00000116670,MAD2L2,28,0.75835,16,-0.7583
ENSG00000177674,AGTRAP,6,-1.4079,17,1.40790
ENSG00000177000,MTHFR,13,0.40346,10,-0.4034
ENSG00000011021,CLCN6,52,1.01247,26,-1.0124
ENSG00000116685,KIAA2013,31,0.49052,22,-0.4905
ENSG00000083444,PLOD1,15,0.01241,14,-0.0124
ENSG00000116688,MFN2,90,0.72219,55,-0.7221
ENSG00000116691,MIIP,16,0.45547,11,-0.4554
ENSG00000028137,TNFRSF1B,8,-2.8711,65,2.87116
ENSG00000048707,VPS13D,46,0.42664,34,-0.4266
ENSG00000162496,DHRS3,13,-0.8194,23,0.81948
ENSG00000116731,PRDM2,85,0.53474,59,-0.5347
ENSG00000189337,KAZN,36,0.46829,26,-0.4682
ENSG00000142634,EFHD2,85,0.24860,71,-0.2486
ENSG00000116138,DNAJC16,25,1.37654,9,-1.3765
ENSG00000197312,DDI2,24,0.76802,14,-0.7680
ENSG00000116786,PLEKHM2,48,-0.1170,52,0.11700
ENSG00000065526,SPEN,27,-0.3410,34,0.34100
ENSG00000116809,ZBTB17,13,0.13517,12,-0.1351
ENSG00000185519,FAM131C,14,-0.0937,15,0.09371
ENSG00000037637,FBXO42,23,1.04960,11,-1.0496
ENSG00000055070,SZRD1,17,-0.6057,26,0.60578
ENSG00000157191,NECAP2,11,-0.4032,15,0.40328
ENSG00000058453,CROCC,11,1.29788,4,-1.2978
ENSG00000159363,ATP13A2,119,0.79610,68,-0.7961
ENSG00000117118,SDHB,97,0.41878,72,-0.4187
ENSG00000117115,PADI2,22,-1.6141,69,1.61414
ENSG00000179051,RCC2,12,0.03769,11,-0.0376
ENSG00000074964,ARHGEF10L,7,-0.5463,10,0.54636
ENSG00000117154,IGSF21,65,0.84354,36,-0.8435
ENSG00000159423,ALDH4A1,19,-0.6488,30,0.64880
ENSG00000169991,IFFO2,9,-0.2203,10,0.22036
ENSG00000127463,EMC1,29,0.64407,19,-0.6440
ENSG00000053372,MRTO4,49,0.65820,31,-0.6582
ENSG00000053371,AKR7A2,47,-0.1702,53,0.17026
ENSG00000077549,CAPZB,242,0.30290,196,-0.3029
ENSG00000173436,MICOS10,286,-0.3785,372,0.37852
ENSG00000158747,NBL1,179,0.20306,156,-0.2030
ENSG00000169914,OTUD3,23,0.67432,14,-0.6743
ENSG00000162545,CAMK2N1,1896,0.60985,1242,-0.6098
ENSG00000090432,MUL1,24,0.46184,17,-0.4618
ENSG00000183114,FAM43B,11,0.92108,5,-0.9210
ENSG00000158828,PINK1,328,0.21092,283,-0.2109
ENSG00000244038,DDOST,26,0.64728,16,-0.6472
ENSG00000117245,KIF17,20,1.25626,8,-1.2562
ENSG00000189410,SH2D5,43,1.04010,21,-1.0401
ENSG00000127483,HP1BP3,158,0.28973,130,-0.2897
ENSG00000075151,EIF4G3,130,0.56682,88,-0.5668
ENSG00000117298,ECE1,10,-1.3186,27,1.31863
ENSG00000076864,RAP1GAP,159,1.34788,62,-1.3478
ENSG00000090686,USP48,39,0.17807,35,-0.1780
ENSG00000070831,CDC42,235,0.44205,173,-0.4420
ENSG00000173372,C1QA,20,-2.4033,109,2.40335
ENSG00000159189,C1QC,22,-2.0388,93,2.03883
ENSG00000173369,C1QB,39,-2.0198,161,2.01984
ENSG00000004487,KDM1A,53,0.48140,38,-0.4814
ENSG00000169641,LUZP1,38,0.79818,21,-0.7981
ENSG00000125944,HNRNPR,113,0.59504,75,-0.5950
ENSG00000125945,ZNF436,37,1.89504,9,-1.8950
ENSG00000204219,TCEA3,6,-1.4036,18,1.40368
ENSG00000117318,ID3,3,-4.0616,65,4.06167
ENSG00000142676,RPL11,294,-0.9400,565,0.94004
ENSG00000011007,ELOA,18,0.60633,12,-0.6063
ENSG00000057757,PITHD1,206,0.90185,110,-0.9018
ENSG00000011009,LYPLA2,49,1.03505,24,-1.0350
ENSG00000117308,GALE,22,1.53011,7,-1.5301
ENSG00000117305,HMGCL,14,-0.3405,18,0.34058
ENSG00000179163,FUCA1,15,0.66133,9,-0.6613
ENSG00000189266,PNRC2,47,-0.1886,54,0.18865
ENSG00000188529,SRSF10,52,0.39983,40,-0.3998
ENSG00000001461,NIPAL3,57,0.68475,35,-0.6847
ENSG00000133226,SRRM1,63,-0.2447,75,0.24476
ENSG00000169504,CLIC4,13,-2.4185,69,2.41852
ENSG00000117614,SYF2,71,0.12937,64,-0.1293
ENSG00000117616,RSRP1,42,1.13550,19,-1.1355
ENSG00000183726,TMEM50A,85,0.30521,69,-0.3052
ENSG00000204178,MACO1,29,0.11141,26,-0.1114
ENSG00000117643,MAN1C1,49,1.43442,18,-1.4344
ENSG00000162430,SELENON,29,-0.0822,31,0.08223
ENSG00000117640,MTFR1L,63,0.19139,55,-0.1913
ENSG00000117632,STMN1,1643,0.59625,1087,-0.5962
ENSG00000158008,EXTL1,41,0.65734,26,-0.6573
ENSG00000142684,ZNF593,36,-0.1291,40,0.12918
ENSG00000142669,SH3BGRL3,244,0.08789,229,-0.0878
ENSG00000158062,UBXN11,23,0.42341,17,-0.4234
ENSG00000117682,DHDDS,18,0.28725,15,-0.2872
ENSG00000198830,HMGN2,116,-0.3333,146,0.33331
ENSG00000117713,ARID1A,65,0.42813,48,-0.4281
ENSG00000204160,ZDHHC18,25,0.88325,13,-0.8832
ENSG00000142751,GPN2,18,0.74293,11,-0.7429
ENSG00000090273,NUDC,199,0.10191,185,-0.1019
ENSG00000253368,TRNP1,56,0.60801,37,-0.6080
ENSG00000090020,SLC9A1,22,0.77711,13,-0.7771
ENSG00000142784,WDTC1,25,-0.0925,27,0.09258
ENSG00000186501,TMEM222,66,0.66504,41,-0.6650
ENSG00000158195,WASF2,14,-1.3930,38,1.39306
ENSG00000126705,AHDC1,49,1.01302,24,-1.0130
ENSG00000126709,IFI6,104,-0.6705,165,0.67050
ENSG00000009780,FAM76A,16,0.62963,10,-0.6296
ENSG00000117758,STX12,93,0.09817,87,-0.0981
ENSG00000117751,PPP1R8,32,0.45894,23,-0.4589
ENSG00000130775,THEMIS2,4,-2.1026,20,2.10267
ENSG00000117748,RPA2,61,0.93289,32,-0.9328
ENSG00000126698,DNAJC8,163,0.24373,138,-0.2437
ENSG00000130770,ATP5IF1,681,0.44525,500,-0.4452
ENSG00000204138,PHACTR4,9,-0.2498,11,0.24986
ENSG00000180098,TRNAU1AP,16,-0.1886,19,0.18869
ENSG00000197989,SNHG12,12,-0.4051,16,0.40517
ENSG00000120656,TAF12,14,0.21253,12,-0.2125
ENSG00000198492,YTHDF2,85,0.94406,44,-0.9440
ENSG00000116350,SRSF4,39,-0.1190,43,0.11900
ENSG00000116353,MECR,35,0.43397,25,-0.4339
ENSG00000060656,PTPRU,11,0.76331,6,-0.7633
ENSG00000162511,LAPTM5,34,-1.6895,111,1.68959
ENSG00000162512,SDC3,167,0.22350,143,-0.2235
ENSG00000134644,PUM1,141,0.96116,72,-0.9611
ENSG00000060688,SNRNP40,20,0.77332,12,-0.7733
ENSG00000121766,ZCCHC17,177,0.85409,97,-0.8540
ENSG00000121769,FABP3,164,0.67707,102,-0.6770
ENSG00000162517,PEF1,97,0.83486,54,-0.8348
ENSG00000084636,COL16A1,26,0.22310,22,-0.2231
ENSG00000121753,ADGRB2,212,0.85031,117,-0.8503
ENSG00000184007,PTP4A2,141,-0.3117,176,0.31177
ENSG00000121774,KHDRBS1,126,0.54540,86,-0.5454
ENSG00000121775,TMEM39B,14,1.16372,6,-1.1637
ENSG00000025800,KPNA6,55,0.67605,34,-0.6760
ENSG00000084652,TXLNA,17,-0.1155,18,0.11557
ENSG00000160050,CCDC28B,15,-0.3205,19,0.32054
ENSG00000084623,EIF3I,108,0.19883,94,-0.1988
ENSG00000175130,MARCKSL1,147,-0.8679,268,0.86795
ENSG00000160058,BSDC1,62,0.41704,47,-0.4170
ENSG00000160062,ZBTB8A,11,0.80608,6,-0.8060
ENSG00000176261,ZBTB8OS,43,-0.0860,45,0.08603
ENSG00000162521,RBBP4,88,0.17560,78,-0.1756
ENSG00000162522,KIAA1522,18,-0.2605,21,0.26058
ENSG00000134684,YARS,110,0.77940,64,-0.7794
ENSG00000116497,S100PBP,12,0.02912,12,-0.0291
ENSG00000160097,FNDC5,23,0.20991,20,-0.2099
ENSG00000121905,HPCA,315,0.96495,161,-0.9649
ENSG00000121900,TMEM54,44,-0.1681,50,0.16810
ENSG00000116514,RNF19B,29,0.56398,19,-0.5639
ENSG00000004455,AK2,15,-0.6844,24,0.68444
ENSG00000142920,AZIN2,24,1.23310,10,-1.2331
ENSG00000160094,ZNF362,14,0.08327,13,-0.0832
ENSG00000134686,PHC2,54,-0.1950,62,0.19503
ENSG00000163866,SMIM12,56,0.34885,44,-0.3488
ENSG00000116544,DLGAP3,49,0.13869,45,-0.1386
ENSG00000163867,ZMYM6,17,0.95121,8,-0.9512
ENSG00000116560,SFPQ,156,0.15634,140,-0.1563
ENSG00000146463,ZMYM4,33,-0.1918,38,0.19181
ENSG00000142687,KIAA0319L,62,0.72764,37,-0.7276
ENSG00000020129,NCDN,690,1.55142,235,-1.5514
ENSG00000126067,PSMB2,153,0.75240,91,-0.7524
ENSG00000142686,C1orf216,102,0.97330,52,-0.9733
ENSG00000092847,AGO1,19,0.37960,14,-0.3796
ENSG00000126070,AGO3,16,0.24586,14,-0.2458
ENSG00000116863,ADPRHL2,20,0.64616,13,-0.6461
ENSG00000054116,TRAPPC3,63,0.72402,38,-0.7240
ENSG00000116871,MAP7D1,169,0.45433,123,-0.4543
ENSG00000054118,THRAP3,61,0.29501,49,-0.2950
ENSG00000196182,STK40,15,-0.2440,18,0.24403
ENSG00000181817,LSM10,44,0.24069,37,-0.2406
ENSG00000116885,OSCP1,25,1.29340,10,-1.2934
ENSG00000116898,MRPS15,55,0.27382,46,-0.2738
ENSG00000163873,GRIK3,19,1.28387,7,-1.2838
ENSG00000163875,MEAF6,110,0.75883,65,-0.7588
ENSG00000163877,SNIP1,14,0.71368,9,-0.7136
ENSG00000134697,GNL2,13,-0.6051,20,0.60519
ENSG00000116922,C1orf109,16,0.96850,8,-0.9685
ENSG00000183317,EPHA10,17,1.61705,5,-1.6170
ENSG00000185090,MANEAL,48,1.24622,20,-1.2462
ENSG00000196449,YRDC,17,0.64109,10,-0.6410
ENSG00000197982,C1orf122,169,-0.3746,219,0.37466
ENSG00000183431,SF3A3,40,0.36253,31,-0.3625
ENSG00000183520,UTP11,38,0.33844,30,-0.3384
ENSG00000116954,RRAGC,48,0.46000,34,-0.4600
ENSG00000174574,AKIRIN1,111,0.62164,72,-0.6216
ENSG00000168653,NDUFS5,729,0.14233,660,-0.1423
ENSG00000127603,MACF1,83,-0.0993,89,0.09939
ENSG00000090621,PABPC4,46,-0.5670,69,0.56702
ENSG00000116983,HPCAL4,332,0.46074,241,-0.4607
ENSG00000084072,PPIE,29,0.29280,23,-0.2928
ENSG00000168389,MFSD2A,20,-0.7245,33,0.72457
ENSG00000131236,CAP1,164,0.18379,145,-0.1837
ENSG00000131238,PPT1,114,0.48343,81,-0.4834
ENSG00000117000,RLF,12,0.44386,9,-0.4438
ENSG00000259943,AL050341.2,16,0.12673,15,-0.1267
ENSG00000084073,ZMPSTE24,30,0.04687,29,-0.0468
ENSG00000049089,COL9A2,7,-1.1897,16,1.18970
ENSG00000084070,SMAP2,155,0.82619,87,-0.8261
ENSG00000117016,RIMS3,84,0.29161,68,-0.2916
ENSG00000066136,NFYC,36,0.54588,24,-0.5458
ENSG00000179862,CITED4,23,0.70199,14,-0.7019
ENSG00000171793,CTPS1,17,1.13249,8,-1.1324
ENSG00000127124,HIVEP3,21,0.90800,11,-0.9080
ENSG00000198815,FOXJ3,69,1.37224,26,-1.3722
ENSG00000177181,RIMKLA,25,0.66012,16,-0.6601
ENSG00000127125,PPCS,59,0.09190,55,-0.0919
ENSG00000186409,CCDC30,15,-0.3634,20,0.36349
ENSG00000171960,PPIH,19,0.62647,12,-0.6264
ENSG00000065978,YBX1,55,-1.3843,143,1.38437
ENSG00000164008,C1orf50,21,0.49700,15,-0.4970
ENSG00000177868,SVBP,41,0.10563,38,-0.1056
ENSG00000117394,SLC2A1,24,-1.9439,94,1.94395
ENSG00000117395,EBNA1BP2,114,0.47520,82,-0.4752
ENSG00000179178,TMEM125,8,-0.5816,12,0.58164
ENSG00000066322,ELOVL1,13,-0.8630,25,0.86306
ENSG00000159479,MED8,24,0.19679,21,-0.1967
ENSG00000178922,HYI,16,-0.2569,19,0.25691
ENSG00000142949,PTPRF,177,0.90370,94,-0.9037
ENSG00000066135,KDM4A,18,0.75722,10,-0.7572
ENSG00000126091,ST3GAL3,29,0.28062,24,-0.2806
ENSG00000117408,IPO13,48,0.19147,42,-0.1914
ENSG00000117410,ATP6V0B,401,0.73119,241,-0.7311
ENSG00000117411,B4GALT2,57,0.01212,57,-0.0121
ENSG00000159214,CCDC24,20,0.99059,10,-0.9905
ENSG00000178028,DMAP1,44,0.44941,32,-0.4494
ENSG00000117419,ERI3,169,0.39337,129,-0.3933
ENSG00000187147,RNF220,95,0.55273,65,-0.5527
ENSG00000126106,TMEM53,17,0.62060,11,-0.6206
ENSG00000142937,RPS8,831,-0.6024,1262,0.60245
ENSG00000070785,EIF2B3,26,0.14346,24,-0.1434
ENSG00000126107,HECTD3,17,0.57903,11,-0.5790
ENSG00000126088,UROD,79,0.14665,72,-0.1466
ENSG00000132763,MMACHC,11,0.07629,10,-0.0762
ENSG00000117450,PRDX1,307,-0.1893,350,0.18937
ENSG00000117448,AKR1A1,50,0.31096,40,-0.3109
ENSG00000132780,NASP,29,-0.0373,29,0.03732
ENSG00000159592,GPBP1L1,23,0.11884,21,-0.1188
ENSG00000159596,TMEM69,14,0.29028,11,-0.2902
ENSG00000086015,MAST2,18,0.30893,14,-0.3089
ENSG00000117461,PIK3R3,25,-0.4617,35,0.46175
ENSG00000085998,POMGNT1,49,0.61517,32,-0.6151
ENSG00000132128,LRRC41,52,0.56957,35,-0.5695
ENSG00000173660,UQCRH,516,0.37637,398,-0.3763
ENSG00000117480,FAAH,36,1.01910,18,-1.0191
ENSG00000079277,MKNK1,25,0.57059,17,-0.5705
ENSG00000123472,ATPAF1,99,0.06082,95,-0.0608
ENSG00000159658,EFCAB14,42,-0.4258,56,0.42586
ENSG00000186377,CYP4X1,25,1.58520,8,-1.5852
ENSG00000162368,CMPK1,81,0.22909,69,-0.2290
ENSG00000162373,BEND5,29,0.91069,15,-0.9106
ENSG00000162374,ELAVL4,153,1.40411,57,-1.4041
ENSG00000185104,FAF1,32,0.27122,26,-0.2712
ENSG00000123091,RNF11,391,0.69249,242,-0.6924
ENSG00000085832,EPS15,131,0.08810,124,-0.0881
ENSG00000117859,OSBPL9,11,-0.3259,13,0.32590
ENSG00000078618,NRDC,68,0.40999,51,-0.4099
ENSG00000169213,RAB3B,70,0.98074,35,-0.9807
ENSG00000117862,TXNDC12,26,0.40013,20,-0.4001
ENSG00000134717,BTF3L4,81,0.73928,48,-0.7392
ENSG00000157077,ZFYVE9,33,0.50047,23,-0.5004
ENSG00000134748,PRPF38A,18,-0.3468,23,0.34685
ENSG00000134744,TUT4,16,-0.1640,19,0.16409
ENSG00000162377,COA7,23,0.77890,13,-0.7789
ENSG00000162378,ZYG11B,177,0.98436,89,-0.9843
ENSG00000116171,SCP2,67,-0.3832,87,0.38328
ENSG00000162384,CZIB,52,-0.0160,52,0.01602
ENSG00000162385,MAGOH,37,0.45606,27,-0.4560
ENSG00000157193,LRP8,35,0.60455,23,-0.6045
ENSG00000058804,NDC1,12,1.08951,5,-1.0895
ENSG00000058799,YIPF1,21,0.71357,13,-0.7135
ENSG00000081870,HSPB11,56,0.86868,31,-0.8686
ENSG00000116209,TMEM59,165,0.20485,143,-0.2048
ENSG00000116221,MRPL37,62,0.63736,39,-0.6373
ENSG00000157216,SSBP3,201,0.48941,143,-0.4894
ENSG00000243725,TTC4,15,0.94001,8,-0.9400
ENSG00000116133,DHCR24,197,1.25111,83,-1.2511
ENSG00000162402,USP24,24,0.29434,19,-0.2943
ENSG00000162407,PLPP3,58,-1.4391,157,1.43912
ENSG00000162409,PRKAA2,67,1.33956,26,-1.3395
ENSG00000173406,DAB1,18,0.87573,10,-0.8757
ENSG00000162601,MYSM1,26,0.65840,16,-0.6584
ENSG00000177606,JUN,306,0.50094,216,-0.5009
ENSG00000172456,FGGY,9,-0.6107,14,0.61073
ENSG00000134709,HOOK1,29,0.83935,16,-0.8393
ENSG00000134716,CYP2J2,6,-1.1929,13,1.19296
ENSG00000162599,NFIA,51,-1.2538,123,1.25387
ENSG00000162604,TM2D1,58,0.49204,41,-0.4920
ENSG00000162607,USP1,19,0.07353,18,-0.0735
ENSG00000116641,DOCK7,25,-0.0309,25,0.03099
ENSG00000125703,ATG4C,17,0.19779,15,-0.1977
ENSG00000079739,PGM1,27,-0.1423,29,0.14237
ENSG00000158966,CACHD1,36,0.50753,25,-0.5075
ENSG00000162437,RAVER2,11,0.24347,9,-0.2434
ENSG00000162434,JAK1,56,0.05896,54,-0.0589
ENSG00000162433,AK4,55,-0.0271,56,0.02713
ENSG00000116675,DNAJC6,385,1.18342,169,-1.1834
ENSG00000213625,LEPROT,15,-1.2777,37,1.27777
ENSG00000184588,PDE4B,51,-0.2935,63,0.29356
ENSG00000118473,SGIP1,115,0.77338,67,-0.7733
ENSG00000198160,MIER1,25,-0.3791,33,0.37919
ENSG00000142864,SERBP1,128,0.09395,120,-0.0939
ENSG00000116717,GADD45A,30,-0.8002,53,0.80028
ENSG00000172380,GNG12,7,-1.5794,21,1.57940
ENSG00000116729,WLS,61,0.05537,59,-0.0553
ENSG00000033122,LRRC7,78,1.27146,32,-1.2714
ENSG00000066557,LRRC40,25,0.98318,12,-0.9831
ENSG00000116754,SRSF11,118,0.31299,95,-0.3129
ENSG00000118454,ANKRD13C,32,0.41823,24,-0.4182
ENSG00000197568,HHLA3,17,0.34462,14,-0.3446
ENSG00000050628,PTGER3,46,1.61203,15,-1.6120
ENSG00000132485,ZRANB2,103,0.58844,68,-0.5884
ENSG00000172260,NEGR1,313,0.57390,210,-0.5739
ENSG00000178965,ERICH3,69,0.92054,36,-0.9205
ENSG00000116791,CRYZ,21,0.67970,13,-0.6797
ENSG00000162623,TYW3,30,0.35165,23,-0.3516
ENSG00000117054,ACADM,37,0.17377,33,-0.1737
ENSG00000137955,RABGGTB,41,0.20805,36,-0.2080
ENSG00000117069,ST6GALNAC5,94,1.73570,28,-1.7357
ENSG00000142892,PIGK,34,0.61416,22,-0.6141
ENSG00000154027,AK5,488,1.02488,239,-1.0248
ENSG00000036549,AC118549.1,18,0.53912,13,-0.5391
ENSG00000077254,USP33,98,0.63422,63,-0.6342
ENSG00000180488,MIGA1,86,0.73694,51,-0.7369
ENSG00000162613,FUBP1,48,0.64007,31,-0.6400
ENSG00000162616,DNAJB4,76,0.62430,49,-0.6243
ENSG00000117114,ADGRL2,45,1.67632,14,-1.6763
ENSG00000137941,TTLL7,143,0.70473,88,-0.7047
ENSG00000142875,PRKACB,458,1.07699,217,-1.0769
ENSG00000117133,RPF1,25,-0.2303,30,0.23037
ENSG00000174021,GNG5,30,-1.5015,86,1.50156
ENSG00000117155,SSX2IP,120,1.11512,55,-1.1151
ENSG00000162642,C1orf52,92,1.29591,37,-1.2959
ENSG00000153904,DDAH1,183,-0.3384,231,0.33844
ENSG00000142871,CCN1,67,-0.0332,68,0.03326
ENSG00000117174,ZNHIT6,27,0.03910,26,-0.0391
ENSG00000122417,ODF2L,40,0.80609,22,-0.8060
ENSG00000097033,SH3GLB1,36,-0.4582,49,0.45823
ENSG00000183291,SELENOF,105,0.27858,86,-0.2785
ENSG00000153936,HS2ST1,44,0.40314,33,-0.4031
ENSG00000143013,LMO4,756,0.92889,397,-0.9288
ENSG00000065243,PKN2,13,-0.7441,22,0.74415
ENSG00000137947,GTF2B,28,0.31404,22,-0.3140
ENSG00000137944,KYAT3,34,0.23180,29,-0.2318
ENSG00000213516,RBMXL1,13,0.18945,11,-0.1894
ENSG00000197147,LRRC8B,108,1.50016,38,-1.5001
ENSG00000171488,LRRC8C,11,0.02262,11,-0.0226
ENSG00000171492,LRRC8D,23,0.59614,15,-0.5961
ENSG00000162664,ZNF326,22,-0.4443,31,0.44439
ENSG00000233593,LINC02609,36,0.62598,23,-0.6259
ENSG00000122482,ZNF644,24,-0.2850,30,0.28502
ENSG00000172031,EPHX4,44,1.21621,18,-1.2162
ENSG00000189195,BTBD8,134,1.11664,61,-1.1166
ENSG00000174842,GLMN,11,-0.1043,11,0.10434
ENSG00000122484,RPAP2,19,0.25193,16,-0.2519
ENSG00000067208,EVI5,22,-0.5476,32,0.54769
ENSG00000122406,RPL5,430,-0.4194,575,0.41940
ENSG00000154511,DIPK1A,37,0.57708,25,-0.5770
ENSG00000143033,MTF2,19,0.69501,11,-0.6950
ENSG00000117500,TMED5,36,0.02982,36,-0.0298
ENSG00000117505,DR1,54,0.34433,42,-0.3443
ENSG00000137942,FNBP1L,20,0.41180,15,-0.4118
ENSG00000137936,BCAR3,7,-1.1717,15,1.17172
ENSG00000067334,DNTTIP2,51,-0.0915,54,0.09153
ENSG00000023909,GCLM,26,0.05640,25,-0.0564
ENSG00000117528,ABCD3,28,-0.1998,32,0.19982
ENSG00000117525,F3,23,-1.8113,84,1.81134
ENSG00000117519,CNN3,68,-1.2507,162,1.25070
ENSG00000172339,ALG14,19,0.73350,11,-0.7335
ENSG00000152078,TLCD4,45,0.46042,32,-0.4604
ENSG00000122481,RWDD3,11,0.30063,9,-0.3006
ENSG00000228971,LINC02607,62,1.15424,28,-1.1542
ENSG00000117569,PTBP2,47,0.64413,30,-0.6441
ENSG00000162627,SNX7,15,0.15013,14,-0.1501
ENSG00000117598,PLPPR5,36,1.01040,17,-1.0104
ENSG00000117600,PLPPR4,271,1.62026,88,-1.6202
ENSG00000162688,AGL,14,0.05025,14,-0.0502
ENSG00000117620,SLC35A3,16,0.53203,11,-0.5320
ENSG00000156875,MFSD14A,46,0.85597,25,-0.8559
ENSG00000137992,DBT,27,0.55734,18,-0.5573
ENSG00000137996,RTCA,49,0.78233,28,-0.7823
ENSG00000181656,GPR88,23,1.57134,7,-1.5713
ENSG00000162694,EXTL2,32,0.96625,16,-0.9662
ENSG00000117543,DPH5,13,0.49806,9,-0.4980
ENSG00000170989,S1PR1,22,-1.7343,74,1.73435
ENSG00000118733,OLFM3,81,1.75431,24,-1.7543
