"cluster","gwas","Category","Prop._SNPs","Prop._h2","Prop._h2_std_error","Enrichment","Enrichment_std_error","Enrichment_p","Coefficient","Coefficient_std_error","Coefficient_z.score","p_zcore","FDR"
"Astro.1","adhd","L2_0",0.370691504789589,0.429646052648822,0.0152763181473671,1.15903938206703,0.0412103270508942,0.00015392486125618,1.84810912548394e-09,2.21359072512333e-09,0.834891971902788,0.403778535311168,0.600469830061099
"Astro.1","alcohol_ldscore","L2_0",0.370691504789589,0.452415512116736,0.0146944660186026,1.22046366391249,0.0396406872796921,3.82288527087009e-08,5.81095587163938e-10,5.36350748237043e-10,1.08342458563537,0.278620007860884,0.487905819496164
"Astro.1","Alzheimer_ldscore","L2_0",0.370691504789589,0.508096901647482,0.0431782878052954,1.37067317454682,0.11648038125342,0.000716956154462151,-5.84248528004909e-10,5.3888012100819e-10,-1.08419016628752,0.278280490865474,0.487905819496164
"Astro.1","Alzheimer_ldscore2","L2_0",0.370691504789589,0.485285219015554,0.032564253045166,1.30913498892026,0.0878473140722502,0.000567041527373793,-2.58432541678691e-10,3.52836042830548e-10,-0.73244371409869,0.463897785615631,0.64909728917536
"Astro.1","Alzheimer_ldscore3","L2_0",0.370691504789589,0.473540252555363,0.0300481249928587,1.27745105144547,0.0810596536597583,0.000154809434620973,-9.09888658795541e-10,5.54233430720339e-10,-1.64170655965836,0.100650831578405,0.258218963786531
"Astro.1","Anorexia_ldscore","L2_0",0.370691504789589,0.444509641984783,0.0205404148434276,1.19913630671708,0.0554110751879429,0.000370743706175655,5.32795888234182e-09,4.24704061942572e-09,1.25451093120514,0.209656355054856,0.411744476707665
"Astro.1","AUD.EUR_META.NatMed2023","L2_0",0.370691504789589,0.433360928194842,0.0155279431470939,1.16906085679203,0.0418891259887593,3.47276561028109e-05,8.58953501526415e-10,1.21764518323513e-09,0.705421836634121,0.48054775861692,0.661497581928344
"Astro.1","autism_ldscore","L2_0",0.370691504789589,0.416653353130971,0.0257493102355512,1.12398948383635,0.0694629089225204,0.0913456122706671,2.84471497524015e-10,4.4384538979812e-09,0.0640924754571418,0.948896593244401,0.976626286988535
"Astro.1","bmi_ldscore","L2_0",0.370691504789589,0.452300643854872,0.0125152356498851,1.22015378828712,0.0337618625951221,1.47353422966591e-10,2.00999411951204e-09,1.75319838147126e-09,1.14647272137297,0.251599607964649,0.461638924905912
"Astro.1","bp_ldscore","L2_0",0.370691504789589,0.479562526798505,0.0192299674288525,1.29369710555065,0.0518759323598952,2.29265917661955e-08,3.47238803386073e-09,5.42841901102392e-09,0.639668387206123,0.522388211872071,0.687148749696938
"Astro.1","bp3_ldscore","L2_0",0.370691504789589,0.475186782064915,0.0130498161549829,1.28189282981988,0.0352039795527286,3.52614645542951e-14,4.02666670304973e-09,2.22898949418683e-09,1.80649873566081,0.0708404714570933,0.208337353938987
"Astro.1","EA_aud_Jun07.txt_ldscore","L2_0",0.370691504789589,0.407965547310717,0.0251274967381147,1.1005527292628,0.0677854669272162,0.142675595736453,-9.95613504283667e-10,2.08426563141171e-09,-0.477680718464527,0.632877469918661,0.765695232283174
"Astro.1","epilepsyAll","L2_0",0.370691504789589,0.487880052449039,0.0420637842749608,1.31613496976676,0.113473828591883,0.000622687985255522,1.21139007776207e-09,3.30481856046064e-09,0.366552673195234,0.713952715751245,0.820333648828501
"Astro.1","epilepsyFocal","L2_0",0.370691504789589,0.507625390747639,0.0864001655668386,1.36940119800095,0.233078353429979,0.0479470457977972,3.96605538289672e-09,4.23904072225259e-09,0.935602095558355,0.34947809522716,0.554556450008811
"Astro.1","epilepsyGGE","L2_0",0.370691504789589,0.454929320124378,0.0273647345009966,1.22724506563107,0.0738207758943095,0.000449770979094489,-7.60944150195952e-09,1.20775624773671e-08,-0.630047786233298,0.528663319796464,0.690225889499181
"Astro.1","GSCAN_AgeSmk_2022_ldscore","L2_0",0.370691504789589,0.422649519196639,0.0195240803960213,1.14016510693047,0.0526693494287211,0.00748969406733013,-1.50434687708013e-11,8.03239694179343e-10,-0.0187284927274055,0.98505769832889,0.99331163503216
"Astro.1","GSCAN_CigDay_2022_ldscore","L2_0",0.370691504789589,0.450158346000933,0.0178007883843953,1.21437459500576,0.0480204918494135,2.15705687019119e-05,1.61149654249381e-09,1.44921769724914e-09,1.11197685865464,0.266148100317069,0.473881451119418
"Astro.1","GSCAN_DrnkWk_2022_ldscore","L2_0",0.370691504789589,0.45845752496079,0.0161722387187554,1.23676296607072,0.0436272169979591,6.2457778906209e-08,4.22696592738975e-10,5.61883604648311e-10,0.752284973688715,0.451879702260644,0.637220986390986
"Astro.1","GSCAN_SmkCes_2022_ldscore","L2_0",0.370691504789589,0.438624625204851,0.0133380814078388,1.18326052671162,0.0359816214709579,3.54526090964265e-07,1.27630134505514e-09,8.3141186272721e-10,1.53510119625741,0.124758972508504,0.291986098461568
"Astro.1","GSCAN_SmkInit_2022_ldscore","L2_0",0.370691504789589,0.435966083042809,0.0126145040379688,1.1760886813154,0.0340296550500368,3.88866118313852e-07,5.46310018261418e-10,6.59423193689467e-10,0.828466489334137,0.407406365340891,0.60337927338692
