"cluster","gwas","Category","Prop._SNPs","Prop._h2","Prop._h2_std_error","Enrichment","Enrichment_std_error","Enrichment_p","Coefficient","Coefficient_std_error","Coefficient_z.score","p_zcore","FDR"
"Inhib_Sp09D09","adhd","L2_0",0.222938358128008,0.279981302248386,0.0127745802327772,1.2558686831614,0.0573009523351842,1.17041667828725e-05,5.69537252220865e-09,2.26047790011907e-09,2.51954355400185,0.0117507101873319,0.030216111910282
"Inhib_Sp09D09","alcohol_ldscore","L2_0",0.222938358128008,0.301285487152136,0.0119969144602374,1.35142955964151,0.0538126976486878,1.04600144833782e-09,1.27286857051391e-09,6.16170711364713e-10,2.06577259684208,0.0388499567463653,0.0786194390961948
"Inhib_Sp09D09","Alzheimer_ldscore","L2_0",0.222938358128008,0.477011808424557,0.0641723442984932,2.1396578517487,0.287847927280626,4.2672672041653e-05,5.06555614639869e-10,6.73969580675867e-10,0.751600115441244,0.452291573890404,0.535237779482762
"Inhib_Sp09D09","Alzheimer_ldscore2","L2_0",0.222938358128008,0.471622651434827,0.0472735879679347,2.11548454646835,0.212047798166661,5.65854365121449e-05,1.10265222742841e-09,4.71917754432473e-10,2.33653473952142,0.0194633892270519,0.0455923227099434
"Inhib_Sp09D09","Alzheimer_ldscore3","L2_0",0.222938358128008,0.451043368141668,0.0465556424783042,2.02317524866082,0.208827421486493,6.93433035091626e-08,1.57682793662875e-09,8.49414011029198e-10,1.85637147039543,0.0634006283313515,0.114121130996433
"Inhib_Sp09D09","Anorexia_ldscore","L2_0",0.222938358128008,0.270066305794785,0.0212742109001395,1.21139452206657,0.0954264267431456,0.0302688927582533,6.43875438578117e-09,5.58424294242136e-09,1.15302189610492,0.248901397311437,0.341864569801251
"Inhib_Sp09D09","AUD.EUR_META.NatMed2023","L2_0",0.222938358128008,0.304327753982743,0.0106756712133884,1.36507578389898,0.0478862018318918,2.50410446584739e-12,4.67245645551034e-09,1.09039660866242e-09,4.28509811786926,1.82658556168272e-05,0.000240266254652111
"Inhib_Sp09D09","autism_ldscore","L2_0",0.222938358128008,0.251792113345138,0.0247902301396916,1.12942481257784,0.111197688669876,0.243608242087416,-9.29973751097238e-10,5.44324360496237e-09,-0.170849188202678,0.864342351036191,0.882403235983216
"Inhib_Sp09D09","bmi_ldscore","L2_0",0.222938358128008,0.293858399326038,0.0112473127605426,1.31811502423153,0.0504503256190869,4.55288312302526e-10,3.79083216857953e-09,2.41637715051534e-09,1.56880815056998,0.116692648672071,0.187365661248113
"Inhib_Sp09D09","bp_ldscore","L2_0",0.222938358128008,0.387904778200352,0.022368278671574,1.73996427289386,0.100333916780397,3.94487426444452e-13,3.2175353292076e-08,7.19742924116816e-09,4.47039522223269,7.80751861158019e-06,0.000157068903832966
"Inhib_Sp09D09","bp3_ldscore","L2_0",0.222938358128008,0.352648352149838,0.0150412158856851,1.58181999325281,0.0674680481725297,5.78263159186763e-15,1.39181897055966e-08,3.09420541473946e-09,4.49814664511166,6.85484105627253e-06,0.000156290376083014
"Inhib_Sp09D09","EA_aud_Jun07.txt_ldscore","L2_0",0.222938358128008,0.325282055055179,0.0237153707403397,1.45906724076799,0.106376358646737,4.41259532827966e-05,7.80709613056417e-09,2.39204262604004e-09,3.26377801364208,0.00109937265413936,0.0053317940132601
"Inhib_Sp09D09","epilepsyAll","L2_0",0.222938358128008,0.348757804035866,0.0395963354626122,1.56436876526925,0.177611137872813,0.000430906088933885,4.65625205634856e-09,4.23801038320843e-09,1.09868821341195,0.271904085419307,0.366107075643319
"Inhib_Sp09D09","epilepsyFocal","L2_0",0.222938358128008,0.343511722530226,0.0761389451016155,1.54083723148704,0.341524651661324,0.0722612881814689,3.2963515052055e-09,5.12746090946388e-09,0.642881840234285,0.520300773662745,0.600088326833703
"Inhib_Sp09D09","epilepsyGGE","L2_0",0.222938358128008,0.393748398691839,0.0269598784717343,1.76617609458554,0.120929743531413,1.25751230748669e-14,5.55026313373649e-08,1.34677962903641e-08,4.12113683194598,3.77007413575873e-05,0.000402926673259214
"Inhib_Sp09D09","GSCAN_AgeSmk_2022_ldscore","L2_0",0.222938358128008,0.307538149211071,0.0170375004266448,1.37947615562185,0.0764224719770389,5.978725531173e-07,2.83765392164499e-09,8.19489697108599e-10,3.46270847779669,0.000534767452071322,0.0030998384509897
"Inhib_Sp09D09","GSCAN_CigDay_2022_ldscore","L2_0",0.222938358128008,0.319025165754815,0.0251971280829646,1.43100168330671,0.113022847636192,0.000740064860806015,3.77655644515464e-09,2.23622318963192e-09,1.68881016110751,0.0912558159603239,0.149327698844166
"Inhib_Sp09D09","GSCAN_DrnkWk_2022_ldscore","L2_0",0.222938358128008,0.311940813414473,0.0129536009765708,1.39922450328337,0.0581039579072033,8.06883422704852e-11,1.40948994636763e-09,6.1693786883492e-10,2.2846546104058,0.0223330880701302,0.051261182013319
"Inhib_Sp09D09","GSCAN_SmkCes_2022_ldscore","L2_0",0.222938358128008,0.286775506988692,0.0133894837135666,1.28634439311709,0.0600591294651886,4.79623236211226e-06,1.57824456787071e-09,1.01977316585513e-09,1.54764277068153,0.121708327800642,0.191288475931502
"Inhib_Sp09D09","GSCAN_SmkInit_2022_ldscore","L2_0",0.222938358128008,0.280643032310222,0.0121250223654577,1.25883690301999,0.0543873314007978,5.65428942354231e-06,2.48278824195027e-09,8.61476355365403e-10,2.88201553819451,0.0039514024752719,0.0129940350629134
"Inhib_Sp09D09","height_ldscore","L2_0",0.222938358128008,0.294889090315353,0.0133523325738513,1.32273823487132,0.0598924863624616,8.34796506110262e-08,-3.35042619633517e-08,7.28903288670913e-09,-4.59653049781728,4.29584119986549e-06,0.000122431474196166
"Inhib_Sp09D09","insomnia","L2_0",0.222938358128008,0.29603130614939,0.0158896280764352,1.32786169520192,0.0712736390895619,2.87778591319389e-06,1.56520314741279e-09,9.12580971755293e-10,1.71513892559278,0.0863197591137823,0.143307561247153
"Inhib_Sp09D09","intelligence","L2_0",0.222938358128008,0.301464906437919,0.0113786463083625,1.35223435289149,0.0510394281356867,3.64203758016003e-11,7.17204805590742e-09,2.23108646508187e-09,3.21459888182516,0.00130626915880959,0.00595658736417173
"Inhib_Sp09D09","mdd_ex23andMe_ldscore","L2_0",0.222938358128008,0.284541990474946,0.0186987097449074,1.27632585466322,0.0838739008482822,0.00108127077146332,3.80654663021556e-09,1.75715216130374e-09,2.16631587977632,0.0302870570747435,0.0663985482023222
"Inhib_Sp09D09","MDD_ldscore_PGC_UKB_23andme","L2_0",0.222938358128008,0.272827664609965,0.0111445981885532,1.22378072082737,0.0499895948016004,2.1298312110942e-05,2.28006474463226e-09,7.51481751534185e-10,3.03409196560982,0.00241260871854785,0.00921045713668026
"Inhib_Sp09D09","mdd2019edinburgh_ldscore","L2_0",0.222938358128008,0.278591216751837,0.0121412644329107,1.24963339234729,0.0544601859225112,2.28226764458363e-05,2.92941681068111e-09,9.33594873111659e-10,3.13778159569086,0.00170231668913274,0.00718755935411603
"Inhib_Sp09D09","MEGASTROKE.1.AS.EUR_ldscore","L2_0",0.222938358128008,0.303397053468077,0.0303647401869383,1.36090108501593,0.136202403399344,0.00770404599881219,8.08706672804959e-10,1.41339685730714e-09,0.572172400571017,0.567205183420208,0.633935204999057
"Inhib_Sp09D09","MEGASTROKE.2.AIS.EUR_ldscore","L2_0",0.222938358128008,0.262555470021014,0.0262706368708656,1.17770433148278,0.117838119431118,0.131828669582821,-1.11262196274169e-09,1.35207667380466e-09,-0.822898570989206,0.410565675418264,0.500638459122414
"Inhib_Sp09D09","OUD_EA_MVP1_Mar12","L2_0",0.222938358128008,0.229400257189801,0.041651736312163,1.02898513793702,0.186830730529769,0.876679522884674,-4.17350417828102e-09,8.5575488304272e-09,-0.487698552585727,0.62576337714334,0.685251914091776
"Inhib_Sp09D09","OUD_EA_MVP1_MVP2_YP_SAGE_Mar12","L2_0",0.222938358128008,0.308842725088351,0.0459126879055512,1.38532788920522,0.205943419925918,0.0495689033928261,8.10224210226234e-09,6.15220213859953e-09,1.31696617239347,0.187849963739216,0.272223252537338
"Inhib_Sp09D09","OUD_EA_MVP2_Mar12","L2_0",0.222938358128008,0.631095237920584,0.279513760897324,2.83080598251386,1.25377150547072,0.000226354298521501,7.49545007775853e-08,2.21347570021398e-08,3.38628071545305,0.000708468719907045,0.00390800487432596
"Inhib_Sp09D09","PASS_Type_2_Diabetes.sumstats","L2_0",0.222938358128008,0.308420847405443,0.0388033651907617,1.38343553794521,0.174054234168538,0.0253085256357454,-1.80589499480542e-10,4.02384355294127e-09,-0.0448798510937479,0.964203077157535,0.967030652163862
"Inhib_Sp09D09","PD_ldscore","L2_0",0.222938358128008,0.481688768436558,0.0569576171006898,2.16063656555674,0.255485944989267,1.01138322009468e-07,1.03726244759691e-08,3.42553017778922e-09,3.02803476764679,0.002461497658161,0.00921045713668026
"Inhib_Sp09D09","PTSD","L2_0",0.222938358128008,0.292580165990276,0.0771551074087639,1.31238145129911,0.346082693245917,0.363637929665764,2.3221126412336e-09,2.73546391333764e-09,0.848891710803198,0.395941551735338,0.485347708578801
"Inhib_Sp09D09","scz_PGC2_CLOZUK_ldscore","L2_0",0.222938358128008,0.328449392854289,0.0119665943103821,1.47327447646178,0.0536766952572202,3.5616695355215e-18,2.38459589490884e-08,5.43812501032083e-09,4.3849596880969,1.16007259514669e-05,0.000208813067126404
"Inhib_Sp09D09","scz_PGC3_ldscore","L2_0",0.222938358128008,0.332243968481708,0.0110556499618608,1.49029521555433,0.0495906135431068,4.38459589991596e-19,2.40331468201763e-08,4.6067758635158e-09,5.2169125505999,1.81930097904085e-07,1.42172910049464e-05
"Inhib_Sp09D09","smoking_ldscore","L2_0",0.222938358128008,0.313994090644398,0.0299129282935912,1.40843457034929,0.13417578089642,0.00705976744336039,2.30485732285277e-09,2.3103171509413e-09,0.997636762517082,0.318455527813779,0.412544661031487
"Inhib_Sp09D09","stroke2022any","L2_0",0.222938358128008,0.329300996398108,0.0267370250963491,1.47709438233607,0.119930124725316,9.7071488028301e-05,6.98766574628987e-10,9.06623025162704e-10,0.770735526492485,0.44086370965394,0.527186673781984
"L1_Sp09D05","adhd","L2_0",0.213425946196033,0.269136210529674,0.0124249731777477,1.26102854562243,0.0582167885358007,1.13084676400953e-05,6.18182255832237e-09,2.39055737635829e-09,2.58593356489088,0.00971156470819607,0.0253538559557485
"L1_Sp09D05","alcohol_ldscore","L2_0",0.213425946196033,0.294243871845394,0.0129475619826543,1.37866963736044,0.0606653605778646,7.08606186509505e-09,1.55613351426127e-09,6.59855448442507e-10,2.35829455971652,0.0183591186372249,0.0433021970615925
"L1_Sp09D05","Alzheimer_ldscore","L2_0",0.213425946196033,0.492031584672143,0.0610282044921722,2.30539722766513,0.285945573065972,3.21990325549165e-06,6.28180453385403e-10,7.78948346963683e-10,0.806446866257603,0.419985233157285,0.507927356495419
"L1_Sp09D05","Alzheimer_ldscore2","L2_0",0.213425946196033,0.478054511287752,0.0452230248849845,2.23990812648737,0.211890942460421,1.53115658667417e-05,1.12612525904338e-09,5.4133719590843e-10,2.08026580762404,0.0375011591612107,0.0763416454353217
"L1_Sp09D05","Alzheimer_ldscore3","L2_0",0.213425946196033,0.460324736771163,0.0457103173128786,2.15683587200008,0.214174134530454,4.68038251506079e-09,1.73714494431053e-09,9.05921314302501e-10,1.91754506366595,0.0551687217222134,0.104832941870875
"L1_Sp09D05","Anorexia_ldscore","L2_0",0.213425946196033,0.269797070038823,0.0217174024118427,1.26412498033867,0.10175614914175,0.011044323243765,1.07040297132922e-08,5.94559452306787e-09,1.80032958382251,0.0718086122706198,0.126590440188412
"L1_Sp09D05","AUD.EUR_META.NatMed2023","L2_0",0.213425946196033,0.28348922939064,0.0112062310024725,1.32827912652313,0.0525064135931228,3.15451917017866e-09,3.56050311695188e-09,1.24787022273102e-09,2.85326394691875,0.00432726632332958,0.0140945245959878
"L1_Sp09D05","autism_ldscore","L2_0",0.213425946196033,0.264832372202544,0.0258840155757662,1.24086305776194,0.121278673174964,0.043949801664788,5.26684652622698e-09,5.58453149079258e-09,0.943113407975336,0.345622898318783,0.442707982116193
"L1_Sp09D05","bmi_ldscore","L2_0",0.213425946196033,0.286139412201715,0.0116287035743705,1.34069646779916,0.0544858944361408,9.76407523342456e-10,4.41850731592826e-09,2.53216398381342e-09,1.7449530694588,0.0809930384475758,0.137396449394843
"L1_Sp09D05","bp_ldscore","L2_0",0.213425946196033,0.356712768419968,0.0214961787430182,1.67136552409764,0.100719613178024,5.28285855898471e-11,2.45844947017658e-08,7.22612093280509e-09,3.40217039409862,0.000668529419967563,0.00374814855129355
"L1_Sp09D05","bp3_ldscore","L2_0",0.213425946196033,0.33493471936276,0.0147880208327472,1.56932521716512,0.0692887678200299,1.90983392613264e-14,1.2569143375187e-08,3.04762060031855e-09,4.12424806876329,3.71947854761708e-05,0.000402926673259214
"L1_Sp09D05","EA_aud_Jun07.txt_ldscore","L2_0",0.213425946196033,0.275814631342719,0.0247714442550027,1.29232005882444,0.116065758154118,0.0149863603569302,3.46581757468518e-09,2.6451442110706e-09,1.31025656755494,0.190109055034131,0.274334585745455
"L1_Sp09D05","epilepsyAll","L2_0",0.213425946196033,0.34765747536832,0.0376621016957974,1.62893725699589,0.176464494439699,6.99231807568897e-05,5.61602217798662e-09,3.95835182732121e-09,1.41877792146314,0.155963771444245,0.235520805907673
"L1_Sp09D05","epilepsyFocal","L2_0",0.213425946196033,0.345692061450702,0.0757835385864983,1.61972837704175,0.355081188286688,0.0424460332483543,3.78687483907874e-09,5.02931783095034e-09,0.752959937384424,0.451473988753078,0.535237779482762
"L1_Sp09D05","epilepsyGGE","L2_0",0.213425946196033,0.376127896586107,0.0277798853684973,1.76233444569401,0.130161706501145,2.65313235176575e-12,5.04559319630693e-08,1.43859659246411e-08,3.50730234086301,0.000452674510244493,0.00271604706146696
"L1_Sp09D05","GSCAN_AgeSmk_2022_ldscore","L2_0",0.213425946196033,0.286243464042006,0.0161979286503847,1.34118399915205,0.0758948428674494,7.8002425463516e-06,2.41248561669867e-09,8.15130561564283e-10,2.95963092350381,0.00308007796077623,0.0109674282425152
"L1_Sp09D05","GSCAN_CigDay_2022_ldscore","L2_0",0.213425946196033,0.313959381079465,0.0253681808840537,1.47104598421736,0.118861747300175,0.000531858982379056,4.46921962118941e-09,2.33369349138278e-09,1.91508423779391,0.0554817616334163,0.104832941870875
"L1_Sp09D05","GSCAN_DrnkWk_2022_ldscore","L2_0",0.213425946196033,0.305268984621666,0.0140433406416711,1.43032742767495,0.0657995941541809,1.18209150881507e-09,1.66060468293396e-09,6.75157406926969e-10,2.45958152261461,0.0139099102465422,0.034224383484298
