Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to10,Feature log2 fold change topic 3to10
ENSG00000162413,KLHL21,34,0.30440,38,0.50775,26,-0.4690
ENSG00000116273,PHF13,14,-0.2396,18,0.19734,16,0.00888
ENSG00000041988,THAP3,28,0.43808,18,-0.3016,21,-0.1190
ENSG00000007923,DNAJC11,12,-1.1860,33,0.37070,27,0.26541
ENSG00000171735,CAMTA1,90,-1.0236,233,0.46996,178,0.13744
ENSG00000049245,VAMP3,150,2.77764,86,1.57759,13,-3.0972
ENSG00000049246,PER3,27,0.38624,6,-1.8242,22,0.42227
ENSG00000116288,PARK7,288,-0.4555,488,0.38776,383,-0.0168
ENSG00000116285,ERRFI1,14,-0.3131,23,0.38422,17,-0.0775
ENSG00000162426,SLC45A1,15,-0.9081,14,-1.0283,30,1.05262
ENSG00000142599,RERE,81,-0.2971,107,0.14202,99,0.07191
ENSG00000074800,ENO1,447,-0.4553,895,0.66621,578,-0.2145
ENSG00000171612,SLC25A33,19,-0.8984,17,-1.0061,37,1.03593
ENSG00000188807,TMEM201,13,0.29990,6,-0.8007,11,0.18484
ENSG00000171608,PIK3CD,2,-2.1167,10,0.06006,10,0.75801
ENSG00000171603,CLSTN1,161,-2.0715,628,0.00676,683,0.79190
ENSG00000178585,CTNNBIP1,51,0.46704,36,-0.0628,37,-0.2509
ENSG00000162441,LZIC,70,1.27291,45,0.52508,26,-1.1038
ENSG00000130939,UBE4B,26,-0.4877,55,0.72574,34,-0.2457
ENSG00000054523,KIF1B,274,0.18369,380,0.72662,224,-0.5457
ENSG00000142657,PGD,34,-0.4510,86,1.05729,42,-0.5131
ENSG00000175279,CENPS,6,-0.6178,2,-2.0738,11,1.28190
ENSG00000241563,CORT,7,-4.1108,76,-0.6856,138,1.70963
ENSG00000160049,DFFA,61,1.02549,45,0.50461,28,-0.9167
ENSG00000142655,PEX14,25,0.15643,13,-0.8602,23,0.30949
ENSG00000120948,TARDBP,62,0.29420,58,0.18614,50,-0.2741
ENSG00000116649,SRM,48,-0.9428,90,0.03548,93,0.42612
ENSG00000171824,EXOSC10,23,0.22847,27,0.44728,19,-0.3899
ENSG00000198793,MTOR,15,-1.3226,51,0.60654,36,0.11803
ENSG00000120942,UBIAD1,29,1.78876,7,-0.5512,8,-1.0935
ENSG00000116661,FBXO2,189,-0.0059,91,-1.1262,202,0.52450
ENSG00000132879,FBXO44,37,-1.7273,60,-1.0183,132,1.43815
ENSG00000116670,MAD2L2,43,1.22627,17,-0.2743,18,-0.7114
ENSG00000177000,MTHFR,10,-0.4592,13,0.01514,14,0.22983
ENSG00000011021,CLCN6,27,-0.8426,35,-0.4636,51,0.70578
ENSG00000175206,NPPA,2,-2.1084,0,-7.8055,13,3.24937
ENSG00000116685,KIAA2013,45,0.52482,44,0.49072,30,-0.5860
ENSG00000083444,PLOD1,31,0.75520,41,1.27950,15,-1.2343
ENSG00000116688,MFN2,59,-0.4653,102,0.39491,80,-0.0175
ENSG00000116691,MIIP,17,0.22100,14,-0.0314,14,-0.1120
ENSG00000048707,VPS13D,40,-0.2408,37,-0.3649,49,0.33546
ENSG00000162496,DHRS3,23,1.09853,12,0.04075,10,-0.7415
ENSG00000116731,PRDM2,60,-0.3603,68,-0.1783,79,0.29711
ENSG00000189337,KAZN,74,0.61123,82,0.78629,44,-0.8180
ENSG00000142634,EFHD2,19,-2.9655,476,2.21368,113,-1.1330
ENSG00000132906,CASP9,12,0.61647,8,-0.0875,8,-0.3388
ENSG00000116138,DNAJC16,16,-0.5062,32,0.58596,22,-0.1358
ENSG00000197312,DDI2,15,-0.5197,18,-0.1831,22,0.38086
ENSG00000116786,PLEKHM2,42,-0.6148,47,-0.4229,66,0.56937
ENSG00000065526,SPEN,60,0.90994,34,-0.0404,32,-0.5666
ENSG00000116809,ZBTB17,23,0.76019,9,-0.7092,14,-0.1909
ENSG00000185519,FAM131C,4,-1.7263,7,-1.0795,17,1.47641
ENSG00000037637,FBXO42,16,-0.3032,11,-0.7736,20,0.57580
ENSG00000055070,SZRD1,50,1.43080,23,0.08848,18,-1.0183
ENSG00000157191,NECAP2,38,1.81649,31,1.41186,8,-2.0546
ENSG00000219481,NBPF1,26,1.56324,18,0.92117,7,-1.5403
ENSG00000058453,CROCC,7,-0.5633,7,-0.5662,12,0.62205
ENSG00000238142,BX284668.5,8,-0.0866,14,0.89712,7,-0.5369
ENSG00000159363,ATP13A2,38,-1.7401,115,-0.0554,130,0.75812
ENSG00000117118,SDHB,67,-0.5077,111,0.30013,93,0.06560
ENSG00000117115,PADI2,246,3.10707,63,0.38821,24,-2.6822
ENSG00000179051,RCC2,26,1.07356,6,-1.0746,13,-0.3341
ENSG00000074964,ARHGEF10L,18,0.27443,18,0.26300,15,-0.3061
ENSG00000117154,IGSF21,19,-2.1342,148,1.08534,76,-0.1356
ENSG00000159423,ALDH4A1,43,0.75831,45,0.80901,23,-0.9202
ENSG00000169991,IFFO2,9,-0.0360,16,0.87159,8,-0.5410
ENSG00000127463,EMC1,18,-0.7364,47,0.79408,28,-0.2079
ENSG00000053372,MRTO4,22,-0.6860,28,-0.3170,36,0.54261
ENSG00000053371,AKR7A2,65,0.56500,60,0.43638,42,-0.5787
ENSG00000040487,SLC66A1,6,-0.5868,12,0.54380,9,-0.0735
ENSG00000077549,CAPZB,140,-0.4728,175,-0.1180,197,0.31846
ENSG00000173436,MICOS10,310,-0.0581,306,-0.0815,325,0.07829
ENSG00000158747,NBL1,79,-1.3781,203,0.07578,207,0.55034
ENSG00000169914,OTUD3,9,-0.4979,12,-0.0092,13,0.26354
ENSG00000162545,CAMK2N1,874,-0.5519,503,-1.3927,1379,1.00092
ENSG00000090432,MUL1,26,0.04867,45,0.92962,23,-0.6213
ENSG00000183114,FAM43B,3,-2.1411,29,1.19488,14,-0.2351
ENSG00000158828,PINK1,218,-0.8206,324,-0.2069,393,0.53679
ENSG00000244038,DDOST,22,-0.1585,24,-0.0564,25,0.11957
ENSG00000117245,KIF17,4,-2.5134,8,-1.4288,25,2.00263
ENSG00000189410,SH2D5,3,-3.2435,14,-1.2597,38,2.07693
ENSG00000127483,HP1BP3,176,0.30471,187,0.40787,137,-0.4085
ENSG00000075151,EIF4G3,67,-0.8343,95,-0.3018,123,0.60289
ENSG00000117298,ECE1,38,1.58119,17,0.19213,12,-1.1833
ENSG00000162551,ALPL,5,-1.0683,7,-0.6388,12,0.91696
ENSG00000076864,RAP1GAP,34,-2.0422,264,1.17728,127,-0.2329
ENSG00000090686,USP48,61,0.50609,77,0.89243,39,-0.8272
ENSG00000070831,CDC42,222,0.03541,266,0.32966,211,-0.2137
ENSG00000173372,C1QA,46,1.63476,14,-0.3117,14,-1.0346
ENSG00000159189,C1QC,42,1.50618,16,-0.1380,14,-0.9888
ENSG00000173369,C1QB,56,1.60552,22,-0.0026,18,-1.1228
ENSG00000133216,EPHB2,8,-0.5496,10,-0.2814,13,0.45422
ENSG00000004487,KDM1A,29,-0.5390,64,0.72221,39,-0.2235
ENSG00000169641,LUZP1,10,-2.1617,28,-0.6704,49,1.34693
ENSG00000125944,HNRNPR,109,0.10206,157,0.71378,94,-0.4961
ENSG00000125945,ZNF436,9,-0.7487,15,-0.0175,16,0.38230
ENSG00000249087,ZNF436-AS1,6,-0.6672,1,-3.2406,11,1.58320
ENSG00000204219,TCEA3,12,0.43154,10,0.10581,9,-0.3141
ENSG00000117318,ID3,89,3.65566,24,0.77419,4,-3.5321
ENSG00000142676,RPL11,916,1.50250,535,0.55126,296,-1.2904
ENSG00000011007,ELOA,22,0.45657,33,1.15174,14,-0.9802
ENSG00000057757,PITHD1,115,-0.7442,160,-0.2256,197,0.51402
ENSG00000011009,LYPLA2,10,-1.8491,39,0.24855,36,0.54218
ENSG00000117308,GALE,7,-1.0591,7,-1.1539,17,1.19925
ENSG00000117305,HMGCL,28,0.47767,30,0.58872,18,-0.6170
ENSG00000179163,FUCA1,5,-1.2138,17,0.52331,12,0.15446
ENSG00000189266,PNRC2,70,0.29957,82,0.56515,53,-0.5021
ENSG00000188529,SRSF10,49,0.02160,81,0.84891,44,-0.5512
ENSG00000001460,STPG1,5,-0.9733,9,-0.0275,10,0.48163
ENSG00000001461,NIPAL3,147,1.23143,148,1.25455,51,-1.5133
ENSG00000133226,SRRM1,130,1.25843,62,-0.0019,53,-0.8448
ENSG00000169504,CLIC4,236,3.74351,97,1.56054,7,-4.4461
ENSG00000117614,SYF2,124,1.04670,78,0.26231,58,-0.8068
ENSG00000117616,RSRP1,70,1.11534,39,0.14435,31,-0.8008
ENSG00000183726,TMEM50A,111,0.54059,88,0.16771,74,-0.4157
ENSG00000204178,MACO1,28,0.19374,28,0.20004,24,-0.2235
ENSG00000117643,MAN1C1,10,-1.8942,8,-2.3305,44,2.22871
ENSG00000162430,SELENON,55,1.10023,28,-0.0221,25,-0.7153
ENSG00000117640,MTFR1L,34,-0.9182,56,-0.1409,66,0.53591
ENSG00000117632,STMN1,926,-0.7493,1771,0.27562,1530,0.18222
ENSG00000158008,EXTL1,6,-2.6225,32,-0.1505,39,1.03535
ENSG00000175087,PDIK1L,9,-0.6103,23,0.94301,12,-0.3674
ENSG00000142684,ZNF593,23,-0.1762,32,0.35864,25,-0.1250
ENSG00000142669,SH3BGRL3,194,-0.3243,268,0.18725,241,0.05648
ENSG00000158062,UBXN11,12,-0.8772,11,-0.9654,24,1.00344
ENSG00000117682,DHDDS,7,-1.0648,28,0.97439,15,-0.2537
ENSG00000198830,HMGN2,258,1.37716,176,0.69953,89,-1.2743
ENSG00000117713,ARID1A,59,0.00661,110,1.04411,52,-0.6859
ENSG00000060642,PIGV,6,-0.5405,15,0.84092,9,-0.3128
ENSG00000204160,ZDHHC18,13,-0.7121,28,0.51630,20,-0.0058
ENSG00000142751,GPN2,11,-0.6351,10,-0.7457,18,0.75644
ENSG00000198746,GPATCH3,12,0.39816,13,0.49704,9,-0.5154
ENSG00000090273,NUDC,162,-0.1377,148,-0.2839,182,0.23346
ENSG00000253368,TRNP1,12,-2.0022,32,-0.5994,53,1.24675
ENSG00000090020,SLC9A1,4,-2.3311,10,-0.9807,21,1.62646
ENSG00000142784,WDTC1,38,0.45188,30,0.07204,27,-0.3093
ENSG00000186501,TMEM222,48,-0.3756,71,0.23483,62,0.04995
ENSG00000158195,WASF2,135,2.57982,63,1.03646,17,-2.4938
ENSG00000126705,AHDC1,21,-1.2378,66,0.53195,48,0.15453
ENSG00000126709,IFI6,186,0.83828,287,1.63025,81,-1.5441
ENSG00000009780,FAM76A,13,0.06329,16,0.40375,12,-0.2744
ENSG00000117758,STX12,76,-0.4572,189,1.04444,93,-0.5008
ENSG00000117751,PPP1R8,40,0.60816,52,1.08152,23,-1.0121
ENSG00000117748,RPA2,42,-0.7818,128,1.01267,66,-0.3671
ENSG00000126698,DNAJC8,144,0.12400,150,0.19155,130,-0.1791
ENSG00000130770,ATP5IF1,208,-1.3673,424,-0.2785,553,0.80467
ENSG00000130766,SESN2,9,-0.2416,6,-0.7915,11,0.54567
ENSG00000204138,PHACTR4,39,1.78914,26,1.05104,9,-1.7953
ENSG00000242125,SNHG3,12,0.31846,15,0.72229,9,-0.6130
ENSG00000180098,TRNAU1AP,21,0.45217,25,0.74891,14,-0.7033
ENSG00000197989,SNHG12,22,0.93601,11,-0.1757,11,-0.5272
ENSG00000120656,TAF12,19,0.25841,18,0.22846,15,-0.2770
ENSG00000198492,YTHDF2,48,-0.7119,92,0.32359,77,0.13354
ENSG00000116350,SRSF4,61,0.46865,37,-0.3372,45,-0.1240
ENSG00000116353,MECR,15,-1.1370,34,0.13429,33,0.42708
ENSG00000060656,PTPRU,9,-0.8324,35,1.30769,15,-0.5974
ENSG00000162511,LAPTM5,91,1.53710,56,0.69122,28,-1.3906
ENSG00000162512,SDC3,145,0.01369,221,0.70471,134,-0.4470
ENSG00000134644,PUM1,80,-0.8555,232,0.85526,134,-0.2175
ENSG00000060688,SNRNP40,33,0.96427,14,-0.3832,17,-0.4658
ENSG00000121766,ZCCHC17,73,-0.7640,143,0.29059,123,0.17734
ENSG00000121769,FABP3,27,-2.2607,60,-1.0899,141,1.68229
ENSG00000162517,PEF1,42,-0.9636,46,-0.8180,86,0.96993
ENSG00000084636,COL16A1,65,1.39768,24,-0.2954,25,-0.8421
ENSG00000121753,ADGRB2,60,-1.8078,165,-0.2846,219,0.95332
ENSG00000184007,PTP4A2,652,2.28535,265,0.58703,117,-1.9675
ENSG00000121774,KHDRBS1,82,-0.4482,158,0.60591,107,-0.1735
ENSG00000121775,TMEM39B,14,0.38743,10,-0.1619,11,-0.1507
ENSG00000025800,KPNA6,49,0.05064,59,0.36173,46,-0.2415
ENSG00000084652,TXLNA,19,0.29376,29,1.03016,13,-0.8106
ENSG00000160050,CCDC28B,18,-0.0905,8,-1.3014,21,0.64759
ENSG00000084623,EIF3I,67,-0.4548,113,0.37989,89,-0.0117
ENSG00000175130,MARCKSL1,1171,2.51744,510,0.87478,166,-2.3367
ENSG00000160058,BSDC1,67,0.00426,105,0.75979,61,-0.4805
ENSG00000160062,ZBTB8A,13,0.52229,2,-2.1552,10,0.37140
ENSG00000176261,ZBTB8OS,44,-0.0061,23,-0.9850,47,0.47137
ENSG00000162521,RBBP4,106,0.31430,103,0.27717,83,-0.3374
ENSG00000162522,KIAA1522,2,-2.6917,0,-4.9473,18,3.57869
ENSG00000134684,YARS,53,-1.1174,119,0.13849,115,0.41721
ENSG00000116497,S100PBP,23,1.05300,24,1.09237,9,-1.2869
ENSG00000160097,FNDC5,2,-3.3577,3,-3.1243,30,3.38925
ENSG00000121905,HPCA,20,-3.7022,42,-2.6582,296,3.24103
ENSG00000121900,TMEM54,41,0.25794,16,-1.1772,36,0.34860
ENSG00000116514,RNF19B,10,-1.5573,23,-0.2957,31,0.88290
ENSG00000004455,AK2,79,1.85742,46,0.87946,18,-1.7498
ENSG00000142920,AZIN2,25,0.13076,22,-0.1192,23,-0.0113
ENSG00000160094,ZNF362,14,-0.3785,43,1.41285,16,-0.8256
ENSG00000134686,PHC2,98,1.00799,61,0.22252,47,-0.7597
ENSG00000163866,SMIM12,25,-1.1162,31,-0.7651,57,1.01453
ENSG00000116544,DLGAP3,4,-3.0939,8,-2.2244,44,2.74009
ENSG00000163867,ZMYM6,11,-0.3703,14,0.01853,14,0.18454
ENSG00000116560,SFPQ,166,0.18119,180,0.31752,142,-0.2852
ENSG00000146463,ZMYM4,21,-0.5619,23,-0.4551,33,0.56026
ENSG00000142687,KIAA0319L,48,-0.1986,60,0.16056,55,0.01132
ENSG00000020129,NCDN,74,-2.7298,296,-0.6640,518,1.48475
ENSG00000126067,PSMB2,91,-0.2722,167,0.71154,103,-0.3227
ENSG00000142686,C1orf216,12,-2.4650,63,-0.0106,70,0.88726
ENSG00000134698,AGO4,18,0.72328,19,0.77688,10,-0.8788
ENSG00000092847,AGO1,26,0.16472,44,1.01424,21,-0.7364
ENSG00000126070,AGO3,32,0.93686,27,0.64968,15,-0.9378
ENSG00000116863,ADPRHL2,25,0.38197,27,0.48332,18,-0.4979
ENSG00000054116,TRAPPC3,32,-0.7479,46,-0.1775,54,0.48543
ENSG00000116871,MAP7D1,217,0.49321,158,-0.0278,154,-0.2853
ENSG00000054118,THRAP3,56,0.16475,56,0.15986,49,-0.1839
ENSG00000196182,STK40,11,-0.6001,20,0.36910,16,0.05668
ENSG00000181817,LSM10,33,-0.4270,29,-0.6383,47,0.58375
ENSG00000116885,OSCP1,1,-3.4997,14,-0.1464,17,1.15464
ENSG00000116898,MRPS15,30,-0.7500,43,-0.1566,51,0.47312
ENSG00000163873,GRIK3,5,-2.5677,125,2.54044,23,-1.4809
ENSG00000163875,MEAF6,54,-0.8679,104,0.13779,99,0.32554
ENSG00000163877,SNIP1,13,0.10491,7,-0.8688,13,0.34886
ENSG00000134697,GNL2,23,0.42085,12,-0.6192,17,0.02772
ENSG00000116922,C1orf109,6,-1.0710,10,-0.4267,14,0.78663
ENSG00000183317,EPHA10,0,-7.5571,6,-0.5906,10,1.74734
ENSG00000185090,MANEAL,6,-2.3775,37,0.34335,32,0.56587
ENSG00000196449,YRDC,10,-0.6299,26,0.95666,14,-0.3714
ENSG00000197982,C1orf122,429,1.16531,238,0.16615,185,-0.8479
ENSG00000188786,MTF1,29,1.53781,27,1.42923,7,-1.8511
ENSG00000183431,SF3A3,22,-0.5643,58,0.97055,30,-0.4049
ENSG00000183386,FHL3,6,-0.5078,5,-0.7186,9,0.67084
ENSG00000183520,UTP11,20,-0.6245,22,-0.5284,33,0.63396
ENSG00000185668,POU3F1,1,-3.0482,0,-7.5830,11,4.15562
ENSG00000116954,RRAGC,39,-0.1048,73,0.91941,38,-0.5452
ENSG00000174574,AKIRIN1,64,-0.3985,83,0.00726,84,0.20538
ENSG00000168653,NDUFS5,423,-0.6645,493,-0.4253,692,0.59602
ENSG00000127603,MACF1,139,0.48793,160,0.72914,91,-0.7107
ENSG00000090621,PABPC4,118,1.35970,53,0.02157,45,-0.9339
ENSG00000116983,HPCAL4,52,-2.1659,289,0.45881,230,0.42867
ENSG00000084072,PPIE,29,-0.1447,31,-0.0198,32,0.09106
ENSG00000168389,MFSD2A,17,0.65601,29,1.59234,8,-1.4147
ENSG00000131236,CAP1,147,0.04352,123,-0.2363,145,0.10185
ENSG00000131238,PPT1,90,-0.4086,146,0.36662,116,-0.0228
ENSG00000117000,RLF,13,0.30694,11,0.04221,10,-0.2033
ENSG00000259943,AL050341.2,15,0.03752,14,-0.0608,15,0.01235
ENSG00000084073,ZMPSTE24,49,0.67310,31,-0.0763,30,-0.3828
ENSG00000049089,COL9A2,67,2.89772,32,1.32177,6,-3.0239
ENSG00000084070,SMAP2,31,-1.9104,81,-0.4785,123,1.12929
ENSG00000117016,RIMS3,10,-3.2939,40,-1.3145,112,2.13187
ENSG00000066136,NFYC,12,-1.5682,53,0.74509,34,0.06294
ENSG00000179862,CITED4,18,-0.0987,7,-1.4310,21,0.69737
ENSG00000171793,CTPS1,5,-1.0216,6,-0.7462,10,0.95810
ENSG00000010803,SCMH1,4,-1.4037,11,-0.0551,12,0.65627
ENSG00000127124,HIVEP3,8,-1.3026,18,-0.1267,22,0.67396
ENSG00000198815,FOXJ3,22,-1.2228,60,0.33829,50,0.30180
ENSG00000177181,RIMKLA,7,-1.9666,12,-1.2587,32,1.68771
ENSG00000127125,PPCS,43,-0.4867,72,0.34000,59,0.02935
ENSG00000186409,CCDC30,14,0.09315,16,0.27801,13,-0.2131
ENSG00000171960,PPIH,12,-0.1454,11,-0.1918,13,0.18826
ENSG00000065978,YBX1,214,1.79447,106,0.52766,56,-1.5121
ENSG00000164008,C1orf50,16,-0.3847,33,0.76610,19,-0.3160
ENSG00000177868,SVBP,35,-0.0805,38,0.05650,37,0.01206
ENSG00000117394,SLC2A1,73,1.01649,89,1.37786,29,-1.4604
ENSG00000117395,EBNA1BP2,52,-0.9399,65,-0.6123,105,0.84061
ENSG00000179178,TMEM125,167,5.59647,23,0.27672,0,-6.6540
ENSG00000066322,ELOVL1,225,3.83951,72,1.13873,8,-4.0971
ENSG00000159479,MED8,19,-0.1890,14,-0.7075,23,0.47425
ENSG00000178922,HYI,33,0.87484,25,0.43971,17,-0.7792
ENSG00000142949,PTPRF,106,-0.1491,37,-1.7610,128,0.83642
ENSG00000066135,KDM4A,18,-0.0471,7,-1.3296,20,0.62573
ENSG00000126091,ST3GAL3,13,-1.3921,36,0.18457,34,0.47182
ENSG00000117408,IPO13,145,1.69032,88,0.78385,39,-1.5610
ENSG00000132768,DPH2,6,-0.6315,14,0.58684,10,-0.0879
ENSG00000117410,ATP6V0B,256,-0.5477,257,-0.5378,388,0.59826
ENSG00000117411,B4GALT2,30,-1.1403,37,-0.7928,70,1.04222
ENSG00000159214,CCDC24,5,-1.7323,9,-0.7328,17,1.25148
ENSG00000178028,DMAP1,40,-0.1139,38,-0.1929,44,0.17106
ENSG00000117419,ERI3,110,-0.6790,231,0.49719,170,-0.0041
ENSG00000187147,RNF220,123,0.11915,137,0.30043,110,-0.2408
ENSG00000126106,TMEM53,6,-0.9540,10,-0.3457,13,0.68412
ENSG00000142937,RPS8,2258,1.37433,1181,0.25431,832,-1.0472
ENSG00000070785,EIF2B3,18,-0.4303,20,-0.2736,25,0.38856
ENSG00000126107,HECTD3,12,-0.1904,5,-1.4783,15,0.78015
ENSG00000126088,UROD,66,-0.3041,74,-0.1210,82,0.23445
ENSG00000132763,MMACHC,13,0.72597,9,0.08785,7,-0.4974
ENSG00000117450,PRDX1,402,0.48223,404,0.49141,273,-0.5610
ENSG00000117448,AKR1A1,65,0.46089,59,0.31167,46,-0.4444
ENSG00000132780,NASP,76,1.40363,39,0.26088,27,-1.0730
ENSG00000159592,GPBP1L1,54,0.97826,34,0.21894,26,-0.7368
ENSG00000159596,TMEM69,16,-0.0500,22,0.52498,15,-0.2953
ENSG00000086015,MAST2,14,-0.7101,37,0.85286,21,-0.2627
ENSG00000117461,PIK3R3,6,-1.2005,18,0.42867,14,0.22494
ENSG00000085998,POMGNT1,78,0.67394,70,0.49931,46,-0.6823
ENSG00000132128,LRRC41,29,-0.6344,54,0.33696,45,0.09316
ENSG00000173660,UQCRH,305,-0.9451,361,-0.6879,616,0.88709
ENSG00000117481,NSUN4,11,-0.0733,11,-0.0453,12,0.06651
ENSG00000117480,FAAH,62,1.39837,41,0.68109,21,-1.2799
ENSG00000079277,MKNK1,19,0.21652,8,-1.1186,17,0.36015
ENSG00000123472,ATPAF1,105,0.03079,96,-0.1124,104,0.04422
ENSG00000159658,EFCAB14,119,1.48769,81,0.79668,37,-1.4111
ENSG00000186377,CYP4X1,0,-6.4279,21,0.13833,21,1.01253
ENSG00000162368,CMPK1,103,0.39797,94,0.25113,76,-0.3724
ENSG00000186094,AGBL4,3,-1.7686,5,-0.9660,11,1.42093
ENSG00000162373,BEND5,7,-2.2608,17,-1.0166,38,1.63035
ENSG00000162374,ELAVL4,17,-3.4500,149,-0.1915,190,1.19036
ENSG00000185104,FAF1,30,0.02686,43,0.62077,28,-0.3966
ENSG00000123091,RNF11,125,-1.4918,376,0.21565,349,0.47680
ENSG00000085832,EPS15,117,-0.4557,206,0.45556,155,-0.0637
ENSG00000117859,OSBPL9,30,1.34578,19,0.58003,11,-1.1865
ENSG00000078618,NRDC,54,-0.3302,59,-0.1895,69,0.28774
ENSG00000169213,RAB3B,20,-2.0875,321,2.52434,60,-1.5072
ENSG00000117862,TXNDC12,32,0.15227,43,0.64217,27,-0.4736
ENSG00000134717,BTF3L4,58,-0.3791,87,0.27248,73,0.02685
ENSG00000157077,ZFYVE9,14,-1.3601,26,-0.4262,37,0.90394
ENSG00000134748,PRPF38A,49,1.20298,26,0.13020,20,-0.8598
ENSG00000134744,TUT4,39,0.95491,34,0.71648,18,-0.9887
ENSG00000162377,COA7,15,-0.2160,23,0.42108,17,-0.1470
ENSG00000162378,ZYG11B,37,-2.0660,148,0.05315,155,0.75254
ENSG00000116171,SCP2,99,0.37752,125,0.76886,70,-0.6753
ENSG00000162384,CZIB,64,0.22989,40,-0.5074,56,0.11283
ENSG00000162385,MAGOH,28,-0.2075,15,-1.1413,35,0.67071
