Area,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,MajorAxisLength,MinorAxisLength,Eccentricity,Circularity,Perimeter,WeightedCentroid_1,WeightedCentroid_2,MeanIntensity
84,78.6428571428571,17401.5,74.5,17395.5,9,12,12.1626391977716,8.94059021111361,0.677973479631352,0.947045772571014,30.244,79.1379209370425,17401.0919472914,40.6547619047619
9,160.555555555556,16529.2222222222,159.5,16526.5,2,5,5.39917918412766,2.26284534954427,0.907935861168361,0.782318976012059,8.882,160.610024449878,16529.3887530562,90.8888888888889
48,342.5,22144.7083333333,338.5,22140.5,8,8,7.91622805802528,7.87224378574636,0.105268990133315,0.974774654600233,21.734,342.604312354312,22144.425990676,35.75
58,359.879310344828,18761.6551724138,355.5,18756.5,8,10,9.54191999361429,7.91115193033189,0.559108722039057,0.938375403240703,24.728,360.237984496124,18762.1108527132,44.4827586206897
17,472.588235294118,13231.1176470588,470.5,13228.5,4,5,5.30899411292551,4.20293221204544,0.610958500409594,1,11.421,472.550100200401,13231.1482965932,58.7058823529412
31,481.129032258065,15959.7096774194,477.5,15956.5,7,6,7.67435651779554,6.54225462692329,0.522755763160615,0.529787031965779,23.975,481.434133333333,15959.1653333333,60.4838709677419
57,485.315789473684,13237.2807017544,480.5,13233.5,10,8,10.5055510858812,7.22847266902111,0.725651706323221,0.830120261172267,26.233,485.759346528432,13237.5721017908,55.8421052631579
16,604.5,22228,602.5,22225.5,4,5,5.03322295684717,4.16333199893227,0.561951486949017,1,10.776,604.700389105058,22228.2762645914,32.125
2,1114.5,15181.5,1113.5,15180.5,2,2,3.05505046330389,1.15470053837925,0.925820099772551,0.709057779224152,2.812,1114.37391304348,15181.6260869565,57.5
2,1312,11778.5,1311.5,11777.5,1,2,2.3094010767585,1.15470053837925,0.866025403784439,0.965669028126265,1.96,1312,11778.5576923077,78
22,1423.40909090909,17960.0909090909,1420.5,17956.5,5,9,8.62302833889753,4.3952603331369,0.860345139079455,0.486691229445517,20.692,1423.45582706767,17960.3472744361,96.7272727272727
4,1459.5,18182.5,1458.5,18181.5,2,2,2.3094010767585,2.3094010767585,0,1,3.556,1459.46721311475,18182.5081967213,30.5
227,1534.86784140969,12975.6123348018,1524.5,12968.5,20,15,19.4738088074342,14.9935418581339,0.638123877147342,0.942017366590602,51.887,1534.69710082215,12975.5498701861,40.7224669603524
