Area,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,MajorAxisLength,MinorAxisLength,Eccentricity,Circularity,Perimeter,WeightedCentroid_1,WeightedCentroid_2,MeanIntensity
15,1.26666666666667,9656.6,0.5,9651.5,2,11,11.4548585271414,2.07085449643345,0.983522834398495,0.349315562606003,20.088,1.27753023551878,9656.66263526416,104.733333333333
151,5.54304635761589,9721.06622516556,0.5,9710.5,10,21,22.9267841492474,10.0292095499212,0.899245115742471,0.606775096463661,52.78,5.26636371580879,9721.4918290658,75.7814569536424
116,6.37931034482759,9760.35344827586,0.5,9754.5,13,12,15.1486460596135,10.2210842762069,0.738074406549315,0.828189154629374,38.812,6.54779707810882,9760.02047624525,74.9396551724138
204,6.54901960784314,11411.8137254902,0.5,11401.5,14,23,21.4909934364929,13.9598322556777,0.760304668360166,0.536304603027301,65.996,6.37753897757625,11411.2024349338,78.9166666666667
22,3,11453.8181818182,0.5,11451.5,6,5,6.55558160296482,4.50033331927873,0.727140380857354,0.896916635752398,14.415,2.99688473520249,11453.9056519804,102.136363636364
121,4.6198347107438,11848.5785123967,0.5,11839.5,11,16,17.0950043398967,9.95941813095272,0.812764539105374,0.737102507100805,42.277,4.68894887265799,11848.6105906637,104.099173553719
712,13.247191011236,12200.5828651685,0.5,12181.5,31,34,34.2122197851785,29.3411130724655,0.514282485256375,0.621517516810124,116.841,13.8554422788606,12200.6111394303,93.6797752808989
75,2.78666666666667,12605.4533333333,0.5,12591.5,7,22,22.5014451639122,6.27072111588705,0.9603837786982,0.371685572783995,47.214,2.81352235550709,12605.3878589604,110.04
21,2.04761904761905,12663.2380952381,0.5,12658.5,4,8,8.43850199167409,3.78478056895066,0.893776145990832,0.667146255780366,16.747,2.05197421434327,12663.2360999194,118.190476190476
30,2.16666666666667,13430.7666666667,0.5,13425.5,4,10,9.79520945103362,4.29786570150342,0.898598323746272,0.697129796847192,20.113,2.18679245283019,13430.763836478,106
320,12.240625,13455.7125,0.5,13446.5,26,20,31.7397166124468,14.7701777165421,0.885125091652915,0.615578637445764,77.682,12.8336013653221,13455.6421608848,95.215625
99,4.54545454545455,14006.7373737374,0.5,14000.5,9,14,14.4764446972269,9.1631106553627,0.774178838797722,0.823469326051417,35.727,4.58993791088386,14006.6966764061,110.626262626263
150,6.30666666666667,14037.9933333333,0.5,14026.5,14,18,17.7546352910891,12.1529490299622,0.729018086311367,0.666191068083894,50.051,6.43213767887537,14038.043182248,105.753333333333
87,4.48275862068965,14790.8735632184,0.5,14785.5,9,12,12.1807513461444,9.5803211505869,0.617573525757133,0.845190631226142,32.824,4.61173687767515,14790.8080648795,102.045977011494
13,1.84615384615385,14872.7692307692,0.5,14870.5,3,5,5.66591246866417,3.15415883378088,0.830720077189282,0.857619813128091,10.66,1.84990253411306,14872.7680311891,118.384615384615
39,2.02564102564103,15549.1538461538,0.5,15541.5,4,15,14.3555864157872,4.162065933374,0.957048893143088,0.428588451353356,30.674,2.02779587404995,15549.1561346363,118.076923076923
53,3.15094339622642,16657.641509434,0.5,16652.5,6,11,10.9545309191124,6.55447250540522,0.801246507243699,0.804614986514523,25.629,3.18483965014577,16657.5490767736,97.0754716981132
204,6.06862745098039,17565.0980392157,0.5,17555.5,13,20,20.5232689894586,13.203446263428,0.765580331302574,0.83424570446767,52.292,6.34156766959032,17565.0681692017,88.3039215686274
3,1,18890,0.5,18888.5,1,3,3.46410161513775,1.15470053837925,0.942809041582063,0.756006962533367,3.92,1,18890,119.666666666667
637,13.6310832025118,19652.5729984301,0.5,19632.5,37,36,44.4072643941025,22.9218164795371,0.856484540979607,0.461033064270606,128.626,14.6041684911113,19652.8381119187,89.6310832025118
28,2.85714285714286,20407.0714285714,0.5,20403.5,5,7,7.22151289878765,5.16523798342658,0.698861472817885,0.914460660222943,16.474,2.96117216117216,20407.0758241758,97.5
4756,24.0960891505467,21055.897392767,0.5,20942.5,48,221,233.63018051717,47.1997607113925,0.979379814511973,0.21238596240125,527.331,25.2315824929892,21057.3439805942,80.5252312867956
122,4.36065573770492,21330.8196721311,0.5,21320.5,10,19,21.7591034442945,8.84382214437964,0.91367640799246,0.540818207053794,50.101,4.35728617076614,21330.7573753437,110.303278688525
144,4.99305555555556,21621.8333333333,0.5,21612.5,11,18,17.7917732458388,10.975064153057,0.787071532407233,0.768128335881956,45.395,5.18626250989992,21621.8446972424,96.4513888888889
405,15.1037037037037,21814.7086419753,0.5,21797.5,28,34,39.9641358754208,16.8483214441442,0.906788408662238,0.376044874816396,113.194,14.9334302548014,21814.4519090979,96.8074074074074
115,4.30434782608696,21904.3130434783,0.5,21893.5,9,20,20.198605285266,7.98139056290782,0.918618491516825,0.615742538830231,45.304,4.42789994963908,21904.1259022998,103.6
16,1.8125,21930.125,0.5,21926.5,3,7,6.72694625284191,3.40622382970392,0.862325037021813,0.720539953645755,13.563,1.83530738860688,21930.0846023689,110.8125
1,1,22093,0.5,22092.5,1,1,1.15470053837925,1.15470053837925,0,1,0,1,22093,119
108,5.18518518518519,22105.3611111111,0.5,22099.5,12,12,13.0020573033063,11.3012741180305,0.494476100509701,0.730782366769607,39.953,5.41651359294636,22105.4440668626,100.814814814815
51,2.86274509803922,22336.0784313725,0.5,22329.5,6,12,12.4833193270149,5.58729565701862,0.894243430117822,0.748640253500219,26.117,2.92773109243697,22336.0722689076,105
24,3.125,24774.375,0.5,24770.5,7,6,7.66779066396818,4.90288891031561,0.76886303629407,0.567766764610294,19.906,3.24545454545455,24774.3159090909,91.6666666666667
106,7.57547169811321,24825.7264150943,0.5,24815.5,18,15,20.8272626144505,9.31519699904372,0.894404094759864,0.375174405191994,56.444,7.41728221362411,24825.4852854965,80.4622641509434
154,10.038961038961,17497.7857142857,1.5,17491.5,17,13,17.3620713120014,11.5048802271596,0.748934129586883,0.866941111205923,44.105,10.0782721280603,17497.8070268362,110.337662337662
2,2,21885.5,1.5,21884.5,1,2,2.3094010767585,1.15470053837925,0.866025403784439,0.965669028126265,1.96,2,21885.4936170213,117.5
44,6.20454545454545,8157.40909090909,2.5,8153.5,8,8,9.88926803152478,5.85228243991905,0.806098670589973,0.86795629553765,22.098,6.21488966797278,8157.39162713962,110.204545454545
74,8.05405405405405,14136.1621621622,2.5,14130.5,13,11,15.2128587428397,10.1000665472444,0.747806794469056,0.306899711262392,51.904,8.05643961076131,14136.1576416714,118.040540540541
2,3.5,22091,2.5,22090.5,2,1,2.3094010767585,1.15470053837925,0.866025403784439,0.965669028126265,1.96,3.5,22091,116
139,11.9352517985612,12138.8920863309,4.5,12132.5,15,13,14.8121829881492,12.0856467957454,0.578156197381802,0.93441936743165,40.094,11.9551312649165,12138.8659393113,105.503597122302
15,6.86666666666667,12598.5333333333,4.5,12595.5,4,6,5.56537809587053,3.71362506110255,0.744813465011405,0.823032609973646,11.992,6.86575654152446,12598.5335608646,117.2
116,10.2155172413793,16741.3189655172,4.5,16732.5,11,16,15.1603314245824,10.5165565599028,0.720274560046192,0.770650083459344,40.35,10.2344458846403,16741.3156189242,106.413793103448
1,5,21938,4.5,21937.5,1,1,1.15470053837925,1.15470053837925,0,1,0,5,21938,120
142,13.7464788732394,17118.8732394366,5.5,17113.5,17,12,16.6693005338185,11.0425614038091,0.749107020128959,0.855959401538567,42.517,13.7611111111111,17118.8750319285,110.281690140845
3,6.33333333333333,21886.6666666667,5.5,21885.5,2,2,2.58198889747161,1.76383420737639,0.730296743340221,0.969873184255889,3.093,6.33426966292135,21886.6685393258,118.666666666667
2,6,22067.5,5.5,22066.5,1,2,2.3094010767585,1.15470053837925,0.866025403784439,0.965669028126265,1.96,6,22067.5064935065,115.5
362,18.1298342541436,19869.8784530387,6.5,19854.5,23,29,32.145063932387,16.8127212725319,0.852316401359396,0.516117144128887,90.741,18.3105227467052,19869.338473332,93.6933701657459
2,7,21835.5,6.5,21834.5,1,2,2.3094010767585,1.15470053837925,0.866025403784439,0.965669028126265,1.96,7,21835.5,120
1,7,21998,6.5,21997.5,1,1,1.15470053837925,1.15470053837925,0,1,0,7,21998,120
80,12.5375,22155.7,6.5,22150.5,11,11,12.2637862420652,8.94447950836711,0.684150580310797,0.834883862459925,31.559,12.4873802290255,22155.7591727039,106.975
1,10,14153,9.5,14152.5,1,1,1.15470053837925,1.15470053837925,0,1,0,10,14153,122
127,15.755905511811,15274.4960629921,9.5,15268.5,13,13,14.3794552896164,11.8739889855076,0.564020633958701,0.881873948008842,39.399,15.8118335604907,15274.4904193057,98.2125984251968
102,15.4901960784314,16876.8431372549,9.5,16870.5,11,13,13.4624594885722,9.80267525279631,0.685418966346505,0.915695771734354,34.272,15.5135692910948,16876.835827056,95.0098039215686
5,13.2,21654.4,11.5,21653.5,3,2,3.3065591380366,2.12916258968951,0.765092055676006,0.95680770565741,4.962,13.1710526315789,21654.3721804511,106.4
6,13,21709.5,11.5,21708.5,3,2,3.46410161513775,2.3094010767585,0.74535599249993,1,5.516,13.0319865319865,21709.5488215488,99
3,12.3333333333333,21951.3333333333,11.5,21950.5,2,2,2.58198889747161,1.76383420737639,0.730296743340221,0.969873184255889,3.093,12.3448275862069,21951.3333333333,116
1,12,22112,11.5,22111.5,1,1,1.15470053837925,1.15470053837925,0,1,0,12,22112,120
156,20.4935897435897,12570.108974359,12.5,12562.5,15,16,19.0153271029742,10.6828885151683,0.827270310041207,0.831282463869247,45.42,20.469194026241,12570.1228611161,106.019230769231
3,13.3333333333333,14141.6666666667,12.5,14140.5,2,2,2.58198889747161,1.76383420737639,0.730296743340221,0.969873184255889,3.093,13.33608815427,14141.6666666667,121
2,13.5,21884,12.5,21883.5,2,1,2.3094010767585,1.15470053837925,0.866025403784439,0.965669028126265,1.96,13.5155555555556,21884,112.5
4,14.25,7764.75,13.5,7763.5,2,3,3.65148371670111,1.82574185835055,0.866025403784439,0.748540176585029,5.053,14.2719101123596,7764.75505617978,111.25
5,14.4,17012.8,13.5,17011.5,2,3,3.3065591380366,2.12916258968951,0.765092055676006,0.95680770565741,4.962,14.3996655518395,17012.8010033445,119.6
16,17.875,22101.75,13.5,22099.5,8,4,8.98941129872211,3.55065503380348,0.918688888656678,0.502424052118304,16.863,17.8178879310345,22101.7359913793,116
95,21.4421052631579,13954.4210526316,14.5,13948.5,14,10,13.8696758439995,9.30637226545476,0.74146910798667,0.812154173994844,35.198,21.4376573720041,13954.3828219715,112.873684210526
147,24.3333333333333,21671.5782312925,15.5,21665.5,18,13,19.574833382291,9.74563538206002,0.867254221237019,0.774336588397515,45.701,24.3331338519848,21671.5868076335,102.30612244898
212,22.6556603773585,22033.2547169811,15.5,22023.5,16,20,20.041442301543,14.3683474126981,0.697143304034838,0.735364934047774,57.048,22.7130750605327,22033.1936114733,101.301886792453
3,17.3333333333333,21886.3333333333,16.5,21885.5,2,2,2.58198889747161,1.76383420737639,0.730296743340221,0.969873184255889,3.093,17.3519061583578,21886.3431085044,113.666666666667
10,19,21877.2,17.5,21874.5,3,5,5.55943629059677,2.51382871283273,0.891930096555429,0.779903284346885,9.552,19.0053050397878,21877.2139699381,113.1
28,21.5357142857143,7725.42857142857,18.5,7721.5,6,8,8.22614065115984,4.66394454242528,0.823740986422768,0.760507539101753,18.368,21.5186799501868,7725.43742216687,114.714285714286
1,19,21868,18.5,21867.5,1,1,1.15470053837925,1.15470053837925,0,1,0,19,21868,117
2,19.5,22020,18.5,22019.5,2,1,2.3094010767585,1.15470053837925,0.866025403784439,0.965669028126265,1.96,19.5020920502092,22020,119.5
437,36.0320366132723,18683.1464530892,19.5,18673.5,32,23,30.0384228063936,19.4164346884399,0.763010047876436,0.695304673089286,85.729,36.0488436389169,18683.0649712555,104.288329519451
5,20.4,21865.2,19.5,21863.5,2,3,3.3065591380366,2.12916258968951,0.765092055676006,0.95680770565741,4.962,20.4055459272097,21865.1923743501,115.4
