Area,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,MajorAxisLength,MinorAxisLength,Eccentricity,Circularity,Perimeter,WeightedCentroid_1,WeightedCentroid_2,MeanIntensity
263,10.0494296577947,25357.433460076,0.5,25350.5,23,16,24.7821799738497,14.8638019416714,0.800166584924518,0.737982486780692,63.779,10.9195739014647,25357.1862849534,57.1102661596958
21,24.4285714285714,5203.14285714286,22.5,5199.5,4,7,7.02376916856849,3.9486499888815,0.827012246207894,0.856147697763653,14.415,24.5012798634812,5203.14078498293,111.619047619048
216,31.6898148148148,25368.4583333333,24.5,25358.5,15,20,21.4442677832779,13.9782323163686,0.758356489713324,0.745148735726384,57.213,31.8551093796824,25368.2715512936,92.6944444444444
11,38.5454545454545,25356.8181818182,36.5,25354.5,4,4,4.67806444435336,3.22524641413449,0.724342457709562,0.924075689838654,9.089,38.5498511904762,25356.8258928571,122.181818181818
56,116.964285714286,25371.1428571429,113.5,25366.5,7,10,10.6650138584344,7.09164952636862,0.74689216876564,0.776174344882702,26.969,116.985134532481,25371.1821019771,120.125
30,121.233333333333,25379.4666666667,117.5,25374.5,6,9,9.92221658540906,4.68978277499905,0.881247689159155,0.62874479896106,21.345,121.22310866575,25379.4343878955,121.166666666667
98,274.459183673469,26028.9795918367,269.5,26021.5,10,14,13.7507119005681,9.34160345756,0.733810542950035,0.844705089985703,35.041,274.64468503937,26028.8142575928,72.5714285714286
368,377.709239130435,25226.8641304348,364.5,25214.5,27,23,27.4289897359381,19.0495811314699,0.719487503319819,0.57487520778912,86.548,377.49866128864,25226.3402760875,78.1494565217391
9,403.333333333333,21319.1111111111,401.5,21317.5,4,3,4.05369123455442,3.02453869019341,0.66581188486039,0.965226527421804,7.683,403.337142857143,21319.0331428571,97.2222222222222
99,456.939393939394,25047.9595959596,452.5,25040.5,10,15,16.1123715663902,9.05781248133041,0.827025050794097,0.671160306445649,39.912,456.93896895251,25047.8683625109,104.434343434343
