Area,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,MajorAxisLength,MinorAxisLength,Eccentricity,Circularity,Perimeter,WeightedCentroid_1,WeightedCentroid_2,MeanIntensity
3,1.33333333333333,9174.33333333333,0.5,9173.5,2,2,2.58198889747161,1.76383420737639,0.730296743340221,0.969873184255889,3.093,1.40277777777778,9174.26851851852,72
216,15.8333333333333,9251.26851851852,0.5,9238.5,34,29,44.8104333404642,14.65343920638,0.94502103710253,0.21212309254249,109.978,15.8380406785683,9251.12563282707,104.25
5,1.4,9288.2,0.5,9286.5,2,3,3.3065591380366,2.12916258968951,0.765092055676006,0.95680770565741,4.962,1.41532976827094,9288.20855614973,112.2
63,3.38095238095238,10672,0.5,10666.5,7,12,12.1201351905198,7.07237037610212,0.812097043808742,0.740806570075483,29.549,3.49884575026233,10671.9792235047,75.6349206349206
18,8.11111111111111,9138.44444444445,3.5,9134.5,8,7,11.1524226048823,2.54709002058716,0.97356997196249,0.452676244225952,19.212,8.29135661133371,9138.29937034917,97.0555555555556
1,4,9286,3.5,9285.5,1,1,1.15470053837925,1.15470053837925,0,1,0,4,9286,118
256,19.9609375,9292.4140625,4.5,9277.5,30,28,37.6753544583876,24.0383392724314,0.770004184951301,0.109960374250401,167.902,19.9216374692341,9292.37121760533,107.921875
333,13.9069069069069,10717.033033033,4.5,10701.5,18,31,32.3171260558104,14.9950874893819,0.885836155404309,0.451106340583907,93.172,13.9818559667493,10717.7634481656,75.1411411411411
3,7,10704.3333333333,5.5,10703.5,3,2,3.85412939307993,1.42638547044137,0.928994796803029,0.63065695456019,4.59,6.97611940298507,10704.3432835821,111.666666666667
452,19.0973451327434,10828.5508849558,5.5,10813.5,26,29,26.5430260756514,23.2172076893248,0.484663190834958,0.577773568085647,96.009,19.0254155495979,10828.633538874,82.5221238938053
39,12.4358974358974,9180.71794871795,7.5,9177.5,10,6,9.90210864115395,5.39652406097704,0.838444259254612,0.714469705969332,23.049,12.4776155717762,9180.68126520681,105.384615384615
49,16.5510204081633,9228.02040816327,11.5,9222.5,10,10,10.5442513551467,6.92292660236178,0.754274384113168,0.5870867055983,29.244,16.5862595419847,9228.03625954198,106.938775510204
1,13,9137,12.5,9136.5,1,1,1.15470053837925,1.15470053837925,0,1,0,13,9137,114
24,17.5833333333333,9172.95833333333,13.5,9169.5,7,7,8.03510451857094,4.61499799423055,0.8186067259691,0.640970770468828,18.55,17.5941754916793,9172.9795763994,110.166666666667
