"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
1,"enrichment","xVasc_mural","ITGA8",21.1856776559189,7.21838007800071e-50,2.64192710854826e-47,155,3.93535405323117,"ENSG00000077943"
2,"enrichment","xVasc_mural","PLCE1",18.7318712123909,1.99033418190366e-43,3.6423115528837e-41,255,2.34542644171527,"ENSG00000138193"
3,"enrichment","xVasc_mural","CAV1",17.6147979678292,2.14785449081171e-40,2.62038247879029e-38,37,4.66516934302623,"ENSG00000105974"
4,"enrichment","xVasc_mural","NPNT",17.2089401680223,2.80757650874132e-39,2.56893250549831e-37,224,2.97899578232403,"ENSG00000168743"
5,"enrichment","xVasc_mural","CDH6",15.6930522233377,4.76144002181267e-35,3.48537409596688e-33,59,3.17717843894949,"ENSG00000113361"
6,"enrichment","xVasc_mural","LOX",15.1108626778919,2.10707256175623e-33,1.2853142626713e-31,181,3.06118242547528,"ENSG00000113083"
7,"enrichment","xVasc_mural","RPS27",14.7743709463632,1.90283911376004e-32,9.9491302233739e-31,284,1.64982615103753,"ENSG00000177954"
8,"enrichment","xVasc_mural","CSPG4",14.6126325766837,5.49267290903559e-32,2.51289785588378e-30,82,1.44966439981986,"ENSG00000173546"
9,"enrichment","xVasc_mural","OST4",14.3667549919366,2.75915515382068e-31,1.12205642922041e-29,241,1.06423378399731,"ENSG00000228474"
10,"enrichment","xVasc_mural","CALCRL",14.1952206908497,8.52180036947571e-31,3.11897893522811e-29,34,2.0266128157781,"ENSG00000064989"
1,"enrichment","xVasc_im","STXBP2",15.8545798818839,1.64673359886435e-35,6.02704497184352e-33,325,1.59570840037619,"ENSG00000076944"
2,"enrichment","xVasc_im","C1orf162",14.3449135251532,3.14832583380532e-31,5.76143627586374e-29,32,1.69628615777597,"ENSG00000143110"
3,"enrichment","xVasc_im","CTSS",14.1856898478546,8.9715615959135e-31,1.09453051470145e-28,85,2.13033189618813,"ENSG00000163131"
4,"enrichment","xVasc_im","ITGB2",13.9731135509564,3.63684818174699e-30,3.32771608629849e-28,159,2.33069053275319,"ENSG00000160255"
5,"enrichment","xVasc_im","CD2",13.8624716096966,7.5400360660345e-30,5.51930640033725e-28,46,3.84291540791652,"ENSG00000116824"
6,"enrichment","xVasc_im","PTPRC",13.828473098064,9.43425637333639e-30,5.7548963877352e-28,268,2.87920552725637,"ENSG00000081237"
7,"enrichment","xVasc_im","SPI1",13.6936423190975,2.29537647450142e-29,1.11910106215709e-27,317,1.80172695322224,"ENSG00000066336"
8,"enrichment","xVasc_im","TRAC",13.6839995233109,2.44612254023408e-29,1.11910106215709e-27,348,3.6988188608486,"ENSG00000277734"
9,"enrichment","xVasc_im","ITGAM",13.498926086593,8.29558444613371e-29,3.37353767476104e-27,156,1.888235138966,"ENSG00000169896"
10,"enrichment","xVasc_im","CD3G",13.1009641587526,1.14842308592001e-27,4.20322849446723e-26,48,3.65236689804678,"ENSG00000160654"
1,"enrichment","xGL","SOX9",11.1218752926202,5.29754870555873e-22,1.9389028262345e-19,315,1.30110331389188,"ENSG00000125398"
2,"enrichment","xGL","AQP4",10.9780848140849,1.352495478121e-21,2.47506672496143e-19,20,1.65392760911068,"ENSG00000171885"
3,"enrichment","xGL","PAX6",10.4589538567975,3.91799523898855e-20,4.77995419156602e-18,246,1.51565354315139,"ENSG00000007372"
4,"enrichment","xGL","FZD8",10.1708172629163,2.50210126796009e-19,2.28942266018348e-17,117,1.38769631824684,"ENSG00000177283"
5,"enrichment","xGL","GJA1",8.70542536894377,2.49166812355697e-15,1.8239010664437e-13,121,1.12198394014535,"ENSG00000152661"
6,"enrichment","xGL","COL16A1",8.0534101078569,1.27333811151996e-13,7.76736248027178e-12,74,1.06397291143555,"ENSG00000084636"
7,"enrichment","xGL","VCAN",7.89183048697261,3.30979963198144e-13,1.73055237900744e-11,359,1.07407508344125,"ENSG00000038427"
8,"enrichment","xGL","SOX2",7.75685382037719,7.30321596823508e-13,3.34122130546755e-11,313,1.33617108692134,"ENSG00000181449"
9,"enrichment","xGL","SPON1",7.63990640519728,1.44258896458525e-12,5.86652845598e-11,318,1.15588247927869,"ENSG00000262655"
10,"enrichment","xGL","CTSH",7.58840471443888,1.9439035873751e-12,7.11468712979286e-11,84,1.21280984222719,"ENSG00000103811"
1,"enrichment","xL2","LAMP5",11.2066614534897,3.02128549897859e-22,1.10579049262616e-19,170,3.11060966143342,"ENSG00000125869"
2,"enrichment","xL2","ADAMTS3",10.6274551296316,1.30916131285715e-20,2.39576520252859e-18,6,2.87993310584903,"ENSG00000156140"
3,"enrichment","xL2","ADAMTS16",9.34093844821887,4.82534063673018e-17,3.53214934608649e-15,5,2.58027762665546,"ENSG00000145536"
4,"enrichment","xL2","ADRB1",9.27959178104221,7.08655513837027e-17,4.32279863440586e-15,10,2.06071072571708,"ENSG00000043591"
5,"enrichment","xL2","TESPA1",9.208710154031,1.10371123174076e-16,5.77083301167312e-15,333,2.65765941381087,"ENSG00000135426"
6,"enrichment","xL2","CD36",9.02456168701534,3.47156403989715e-16,1.41176937622484e-14,47,2.45669591162984,"ENSG00000135218"
7,"enrichment","xL2","ANO3",8.41821324541867,1.42566054861843e-14,4.74356146176678e-13,16,2.58680816106137,"ENSG00000134343"
8,"enrichment","xL2","GOLGA8A",8.33874795026133,2.30315606929796e-14,7.02462601135877e-13,125,0.983139038081317,"ENSG00000175265"
9,"enrichment","xL2","MTX2",8.27553785877779,3.36865702036318e-14,9.48406514963789e-13,210,1.03508813456172,"ENSG00000128654"
10,"enrichment","xL2","PABPN1",8.22904987027134,4.45225470316537e-14,1.16394658668466e-12,245,0.771255430173975,"ENSG00000100836"
1,"enrichment","xL1_inhib","LYPD6",9.78765375582911,2.88467119800075e-18,5.52268092908305e-16,188,1.47217510736205,"ENSG00000187123"
2,"enrichment","xL1_inhib","THSD7B",9.78054984769812,3.01785843119293e-18,5.52268092908305e-16,340,1.69351478412648,"ENSG00000144229"
3,"enrichment","xL1_inhib","PLD5",9.34364937233009,4.75942719177131e-17,5.806501173961e-15,257,1.8628557548079,"ENSG00000180287"
4,"enrichment","xL1_inhib","VIP",9.26264800090302,7.9040124511432e-17,7.23217139279603e-15,360,2.56960313057834,"ENSG00000146469"
5,"enrichment","xL1_inhib","KIT",9.14135156418815,1.68497989909852e-16,1.23340528614012e-14,164,1.78554522019686,"ENSG00000157404"
6,"enrichment","xL1_inhib","TGFB2",8.68453565850212,2.82814494064095e-15,1.72516841379098e-13,335,1.08906187717813,"ENSG00000092969"
7,"enrichment","xL1_inhib","LYPD6B",8.39397455981465,1.65443485699999e-14,8.65033082374278e-13,189,2.18133861907786,"ENSG00000150556"
8,"enrichment","xL1_inhib","CXCL14",8.30595844602627,2.81207503376386e-14,1.28652432794697e-12,88,2.7360404457855,"ENSG00000145824"
9,"enrichment","xL1_inhib","PROX1",8.14760573398276,7.26149880932791e-14,2.95300951579335e-12,262,1.75037581999323,"ENSG00000117707"
10,"enrichment","xL1_inhib","ERBB4",7.90350575930303,3.08721192285765e-13,1.1299195637659e-11,100,1.93517797746314,"ENSG00000178568"
1,"enrichment","xLD_glia","FGFR3",5.3616524171391,2.62075199888416e-07,4.79597615795801e-05,111,0.97025405889732,"ENSG00000068078"
2,"enrichment","xLD_glia","APOE",5.17184835290217,6.38098920207471e-07,7.78480682653115e-05,18,0.534310115000675,"ENSG00000130203"
3,"enrichment","xLD_glia","WIF1",5.05548651212715,1.08944009769e-06,9.96837689386347e-05,363,1.80700561556891,"ENSG00000156076"
4,"enrichment","xLD_glia","GJA1",4.95155468917532,1.74450253455858e-06,0.000127697585529688,121,0.717090570116005,"ENSG00000152661"
5,"enrichment","xLD_glia","CABLES1",4.69415921037056,5.43783120722808e-06,0.000248780777730685,33,0.944323526476373,"ENSG00000134508"
6,"enrichment","xLD_glia","SLC4A4",4.47691353596224,1.37322810668824e-05,0.000558446096719883,302,0.747853612003519,"ENSG00000080493"
7,"enrichment","xLD_glia","SPON1",4.23011378029445,3.78626319720014e-05,0.00138577233017525,318,0.705261938247487,"ENSG00000262655"
8,"enrichment","xLD_glia","P2RY12",4.12220328556735,5.8225618455772e-05,0.00178674513489294,243,0.630648478995029,"ENSG00000169313"
9,"enrichment","xLD_glia","ELOVL2",3.95286381143978,0.00011253329185915,0.00316824498618838,97,0.67919737729854,"ENSG00000197977"
10,"enrichment","xLD_glia","SNTA1",3.81834578060542,0.000187192837554867,0.00427979720988753,306,0.366723968751187,"ENSG00000101400"
1,"enrichment","xVasc_adj","FLT1",4.98326014737174,1.51259594094376e-06,0.000163489730827373,114,1.38985463808874,"ENSG00000102755"
2,"enrichment","xVasc_adj","ADGRF5",4.9462898398359,1.78677301450681e-06,0.000163489730827373,7,1.32241184988978,"ENSG00000069122"
3,"enrichment","xVasc_adj","ATP10A",3.51030209598784,0.000571316568280376,0.0130688664994136,23,0.789316760430977,"ENSG00000206190"
4,"enrichment","xVasc_adj","THSD4",3.45318289089214,0.000697216315020634,0.0134305879630291,339,1.06167007526722,"ENSG00000187720"
5,"enrichment","xVasc_adj","KLF4",3.38023901033328,0.000895925086259844,0.0161339229969107,166,1.31818228173674,"ENSG00000136826"
6,"enrichment","xVasc_adj","CD163",3.28901751647668,0.00121899797176958,0.0185897190694861,45,1.56472347205576,"ENSG00000177575"
7,"enrichment","xVasc_adj","RNF144B",3.27213747927093,0.00128957828022304,0.0188794260224652,281,0.897435544699655,"ENSG00000137393"
8,"enrichment","xVasc_adj","KLF2",3.21202849121983,0.00157298937757111,0.0221428504688856,165,1.22111449570358,"ENSG00000127528"
9,"enrichment","xVasc_adj","PECAM1",3.17624506589972,0.00176813879495675,0.0231120999626489,253,1.04727087157442,"ENSG00000261371"
10,"enrichment","xVasc_adj","CDH6",2.96696526294529,0.00343520568247379,0.0380995539328911,59,0.91394304611179,"ENSG00000113361"
1,"enrichment","xL5","NTNG1",10.9505655662101,1.61170710949475e-21,5.89884802075077e-19,233,2.53236704206747,"ENSG00000162631"
2,"enrichment","xL5","PLCH1",10.4209425064016,4.99032877349994e-20,9.13230165550488e-18,256,2.18719270713248,"ENSG00000114805"
3,"enrichment","xL5","CNTNAP3B",10.0892208541308,4.20824752237175e-19,5.13406197729353e-17,72,1.4073769718469,"ENSG00000154529"
4,"enrichment","xL5","LRRK1",10.0072477729807,7.10962537422257e-19,6.50530721741365e-17,184,1.566360290068,"ENSG00000154237"
5,"enrichment","xL5","MEPE",9.03170751309977,3.32802537751243e-16,2.4361145763391e-14,199,2.37171527370471,"ENSG00000152595"
6,"enrichment","xL5","ARHGEF3",8.5504366142726,6.40443724807016e-15,3.9067067213228e-13,22,1.59087282454061,"ENSG00000163947"
7,"enrichment","xL5","RIT2",8.51319886241951,8.03107197570231e-15,4.19910334729578e-13,278,2.41214458100676,"ENSG00000152214"
