"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
9,"enrichment","Astro.4","GJA1",8.45977006659815,2.6657147099463e-16,1.08405731537816e-14,121,4.47930721332895,"ENSG00000152661"
10,"enrichment","Astro.4","PAX6",8.27906822769295,1.03144610815499e-15,3.77509275584727e-14,246,4.13153197872161,"ENSG00000007372"
1,"enrichment","Astro.5","FGFR3",7.62984960332213,1.11112155950734e-13,1.6301267600595e-11,111,4.68330021492156,"ENSG00000068078"
2,"enrichment","Astro.5","GJA1",7.60340288558237,1.3361694754586e-13,1.6301267600595e-11,121,4.07323571330044,"ENSG00000152661"
3,"enrichment","Astro.5","SNTA1",7.19004100589781,2.23711235038383e-12,2.0469578006012e-10,306,1.97122016289587,"ENSG00000101400"
4,"enrichment","Astro.5","AQP4",6.96253548332761,1.00068222931566e-11,7.32499391859064e-10,20,3.25101576473575,"ENSG00000171885"
5,"enrichment","Astro.5","FZD8",6.82183066247337,2.47945602877433e-11,1.51246817755234e-09,117,3.0676641415999,"ENSG00000177283"
6,"enrichment","Astro.5","SLC4A4",6.42199824986663,3.01149510323512e-10,1.57458172540579e-08,302,2.73038410672528,"ENSG00000080493"
7,"enrichment","Astro.5","SPON1",6.30885034239961,5.97068870362125e-10,2.71333749772108e-08,318,3.7101205939987,"ENSG00000262655"
8,"enrichment","Astro.5","APOE",6.29033110243572,6.67214138783872e-10,2.71333749772108e-08,18,2.97833302676179,"ENSG00000130203"
9,"enrichment","Astro.5","SOX9",6.21234513246493,1.06204003384302e-09,3.88706652386545e-08,315,2.84426235047959,"ENSG00000125398"
10,"enrichment","Astro.5","TRIL",6.12238204951128,1.80493072046174e-09,6.00549676080907e-08,351,2.64209866243242,"ENSG00000255690"
1,"enrichment","Macro","CD163",19.8566748358878,6.79816579025408e-66,2.48812867923299e-63,45,8.09358630198395,"ENSG00000177575"
2,"enrichment","Macro","MS4A6A",13.6323064920636,1.87735276805604e-36,3.43555556554255e-34,206,8.04689994663954,"ENSG00000110077"
3,"enrichment","Macro","C1orf162",13.1235366561995,3.09772903540793e-34,3.77922942319767e-32,32,3.49343549429392,"ENSG00000143110"
4,"enrichment","Macro","TLR2",12.0973699719907,6.79034639019755e-30,6.21316694703076e-28,341,7.5562758993937,"ENSG00000137462"
5,"enrichment","Macro","CD2",11.7078856444036,2.68500276363797e-28,1.7682998799059e-26,46,4.82664798871496,"ENSG00000116824"
6,"enrichment","Macro","CD14",11.6996914633316,2.89885226214082e-28,1.7682998799059e-26,44,6.75143857493332,"ENSG00000170458"
7,"enrichment","Macro","TGFBI",11.6076552895876,6.84097622772095e-28,3.57685328477981e-26,336,6.43790120741301,"ENSG00000120708"
8,"enrichment","Macro","HLA-DMB",11.1834774652408,3.39907050775709e-26,1.53954257395062e-24,137,6.93771279858175,"ENSG00000242574"
9,"enrichment","Macro","CTSS",11.1716413062345,3.78576042774743e-26,1.53954257395062e-24,85,4.87757320551694,"ENSG00000163131"
10,"enrichment","Macro","CCL5",11.061719214709,1.0263353894917e-25,3.75638752553961e-24,41,5.88653815441275,"ENSG00000271503"
1,"enrichment","Micro.1","ITGAX",5.05043640584522,6.08844321655122e-07,1.07152623875407e-05,158,6.83096674824525,"ENSG00000140678"
2,"enrichment","Micro.1","TREM2",4.61862970844627,4.8626646815047e-06,4.94370909286311e-05,349,5.49247814930398,"ENSG00000095970"
3,"enrichment","Micro.1","CX3CR1",4.52076733358977,7.61886184866554e-06,6.90326966646315e-05,87,5.41643644668512,"ENSG00000168329"
4,"enrichment","Micro.1","TLR2",4.5173336780224,7.73870671002138e-06,6.90326966646315e-05,341,6.05169656183137,"ENSG00000137462"
5,"enrichment","Micro.1","FCGR3A",4.51218553411829,7.92178486315443e-06,6.90326966646315e-05,109,5.39704059652321,"ENSG00000203747"
6,"enrichment","Micro.1","HOTAIRM1",4.41891265444202,1.20532824406009e-05,9.59022037665202e-05,140,4.65531402530762,"ENSG00000233429"
7,"enrichment","Micro.1","FCGR1A",4.36353200635244,1.54102669141279e-05,0.000115105258991241,108,5.77332415711161,"ENSG00000150337"
8,"enrichment","Micro.1","SPI1",4.2585690369656,2.43736733811035e-05,0.000168316310518564,317,3.67103470895555,"ENSG00000066336"
9,"enrichment","Micro.1","P2RY13",4.18945533639127,3.27933767720534e-05,0.000210567998220554,244,5.06428224959593,"ENSG00000181631"
10,"enrichment","Micro.1","P2RY12",4.1665379244453,3.61512115879639e-05,0.000228126611055083,243,4.69421939807812,"ENSG00000169313"
1,"enrichment","Micro.2","P2RY12",11.3611694592434,6.69136165320553e-27,2.44903836507322e-24,243,5.8392103746023,"ENSG00000169313"
2,"enrichment","Micro.2","CX3CR1",11.0673128206011,9.76080033811001e-26,1.78622646187413e-23,87,6.09689020646239,"ENSG00000168329"
3,"enrichment","Micro.2","P2RY13",10.5633510967272,8.75014688586193e-24,1.06751792007516e-21,244,5.90552104786432,"ENSG00000181631"
4,"enrichment","Micro.2","ITGAX",10.3606094175656,5.14417095964503e-23,4.7069164280752e-21,158,6.54996282768333,"ENSG00000140678"
5,"enrichment","Micro.2","FCGR3A",10.3208472035209,7.26224198258005e-23,5.3159611312486e-21,109,5.74687264002826,"ENSG00000203747"
6,"enrichment","Micro.2","GPR34",10.1628090535564,2.83526175722188e-22,1.55747769775663e-20,131,5.87198216499667,"ENSG00000171659"
7,"enrichment","Micro.2","FCGR1A",10.1570493850487,2.97878248204821e-22,1.55747769775663e-20,108,6.26514436056649,"ENSG00000150337"
8,"enrichment","Micro.2","TREM2",10.023263407063,9.33109661780689e-22,4.26897670264665e-20,349,5.58067276239884,"ENSG00000095970"
9,"enrichment","Micro.2","ITGAM",9.75609046384481,8.85433365046905e-21,3.60076235119075e-19,156,5.73038461009871,"ENSG00000169896"
10,"enrichment","Micro.2","GNLY",9.5168540367835,6.41288199393387e-20,2.3471148097798e-18,123,3.93766477009749,"ENSG00000115523"
1,"enrichment","Micro.3","P2RY12",11.957043653469,2.57420285985498e-29,9.42158246706923e-27,243,6.49793571270637,"ENSG00000169313"
2,"enrichment","Micro.3","CX3CR1",11.4889695625163,2.05798684964732e-27,3.7661159348546e-25,87,6.7137379951054,"ENSG00000168329"
3,"enrichment","Micro.3","P2RY13",11.1899214950429,3.20518288999841e-26,3.91032312579806e-24,244,6.61407238803284,"ENSG00000181631"
4,"enrichment","Micro.3","FCGR3A",10.7363235243959,1.89696774944797e-24,1.7357254907449e-22,109,6.34406044273035,"ENSG00000203747"
5,"enrichment","Micro.3","TREM2",10.6809886845941,3.09846474925737e-24,2.26807619645639e-22,349,6.28633303435047,"ENSG00000095970"
6,"enrichment","Micro.3","GPR34",10.5656372719949,8.57279162871054e-24,5.22940289351343e-22,131,6.4801180493835,"ENSG00000171659"
7,"enrichment","Micro.3","ITGAX",10.4071957813861,3.42950900961922e-23,1.79314328217233e-21,158,7.02482326139629,"ENSG00000140678"
8,"enrichment","Micro.3","LY86",10.2306061988615,1.58275645194214e-22,7.2411107676353e-21,187,5.910938422921,"ENSG00000112799"
9,"enrichment","Micro.3","FCGR1A",10.1151852983871,4.26124073299296e-22,1.73290456475047e-20,108,6.67128952344435,"ENSG00000150337"
10,"enrichment","Micro.3","SPI1",9.80094815101116,6.08401651275108e-21,2.2267500436669e-19,317,4.22918539396531,"ENSG00000066336"
1,"enrichment","Micro.4","P2RY12",5.03634789428224,6.53149345954383e-07,8.24319519376911e-06,243,5.62894326591828,"ENSG00000169313"
2,"enrichment","Micro.4","CX3CR1",4.95368718632333,9.83067990625387e-07,1.07795976019305e-05,87,5.90887940839716,"ENSG00000168329"
3,"enrichment","Micro.4","TREM2",4.78280005020896,2.24808262845859e-06,2.22377903247525e-05,349,5.67577399564486,"ENSG00000095970"
4,"enrichment","Micro.4","P2RY13",4.75318256721612,2.58814937432671e-06,2.36815667750894e-05,244,5.71529893043519,"ENSG00000181631"
5,"enrichment","Micro.4","ITGAM",4.53951720400383,6.99513681254948e-06,4.9235001411406e-05,156,5.67078539572941,"ENSG00000169896"
6,"enrichment","Micro.4","GPR34",4.51860822645306,7.69395121975267e-06,5.23811396951512e-05,131,5.58972464343339,"ENSG00000171659"
7,"enrichment","Micro.4","FCGR1A",4.51762623417469,7.72836487305509e-06,5.23811396951512e-05,108,5.96557581465702,"ENSG00000150337"
8,"enrichment","Micro.4","FCGR3A",4.50500746337366,8.18393155458547e-06,5.40534410757137e-05,109,5.38504364209902,"ENSG00000203747"
9,"enrichment","Micro.4","ITGAX",4.49344347348515,8.62393527387967e-06,5.44200053489648e-05,158,6.10288427428057,"ENSG00000140678"
10,"enrichment","Micro.4","TMIGD3",4.38632023221941,1.39327746491105e-05,7.61103809190214e-05,343,5.09253790306701,"ENSG00000121933"
1,"enrichment","Micro.5","P2RY12",11.015363214127,1.56128255556807e-25,5.71429415337914e-23,243,5.69531632445571,"ENSG00000169313"
2,"enrichment","Micro.5","CX3CR1",10.8793670795489,5.30108376324192e-25,9.70098328673272e-23,87,6.01261488795681,"ENSG00000168329"
3,"enrichment","Micro.5","P2RY13",10.2386376391983,1.47781659668469e-22,1.80293624795532e-20,244,5.75466133859236,"ENSG00000181631"
4,"enrichment","Micro.5","FCGR3A",9.65563763845124,2.04206814040761e-20,1.86849234847296e-18,109,5.4339613037653,"ENSG00000203747"
5,"enrichment","Micro.5","FCGR1A",9.60979573855777,2.98400377980311e-20,2.18429076681588e-18,108,5.97933347214214,"ENSG00000150337"
6,"enrichment","Micro.5","ITGAX",9.57923141819918,3.84001722756976e-20,2.34241050881756e-18,158,6.13200337198837,"ENSG00000140678"
7,"enrichment","Micro.5","ITGAM",9.54215257821294,5.21066731369062e-20,2.72443462401538e-18,156,5.62355610663731,"ENSG00000169896"
8,"enrichment","Micro.5","GPR34",9.26194418806787,5.0955333456521e-19,2.33120650563583e-17,131,5.42758087966427,"ENSG00000171659"
9,"enrichment","Micro.5","TREM2",9.21765632714523,7.27497531019733e-19,2.95848995948025e-17,349,5.19693549760071,"ENSG00000095970"
10,"enrichment","Micro.5","LY86",8.9880341735026,4.52106940595727e-18,1.65471140258036e-16,187,4.95487774229817,"ENSG00000112799"
1,"enrichment","OPC.2","PDGFRA",11.9064625193422,4.15690456451463e-29,1.52142707061235e-26,252,5.23266016837303,"ENSG00000134853"
2,"enrichment","OPC.2","TNK2",11.1044982790983,6.97189048383678e-26,1.27585595854213e-23,344,2.26650277200539,"ENSG00000061938"
3,"enrichment","OPC.2","SOX4",9.81837262478324,5.26042958782178e-21,6.41772409714257e-19,314,3.08434557602339,"ENSG00000124766"
4,"enrichment","OPC.2","ATP2C2",9.46151675129845,1.00915461625626e-19,9.2337647387448e-18,24,5.307757892588,"ENSG00000064270"
5,"enrichment","OPC.2","OLIG1",9.3477101004245,2.54830053695146e-19,1.86535599304847e-17,238,4.3866222350473,"ENSG00000184221"
6,"enrichment","OPC.2","VCAN",9.32087656161769,3.16674233405083e-19,1.931712823771e-17,359,5.42582400745936,"ENSG00000038427"
7,"enrichment","OPC.2","OLIG2",9.01387292848628,3.68695771653378e-18,1.92775217750195e-16,239,5.49937575206212,"ENSG00000205927"
8,"enrichment","OPC.2","PTPRZ1",8.94454499600525,6.36665738983997e-18,2.91274575585178e-16,270,4.395308730859,"ENSG00000106278"
9,"enrichment","OPC.2","GPNMB",8.72326208869387,3.56753970087839e-17,1.45079947835721e-15,129,5.27257914448403,"ENSG00000136235"
10,"enrichment","OPC.2","CSPG4",8.59916632574509,9.25066914123065e-17,3.38574490569042e-15,82,4.2246877883542,"ENSG00000173546"
1,"enrichment","OPC.4","PDGFRA",12.2316492024471,1.88346215017734e-30,6.89347146964908e-28,252,5.344196032453,"ENSG00000134853"
2,"enrichment","OPC.4","SOX4",10.1232994783781,3.97751996047405e-22,7.27886152766751e-20,314,3.16466904500798,"ENSG00000124766"
3,"enrichment","OPC.4","VCAN",9.92213987155093,2.1975512844381e-21,2.68101256701448e-19,359,5.72200403682923,"ENSG00000038427"
4,"enrichment","OPC.4","OLIG1",9.51306719042764,6.6161046304705e-20,6.05373573688051e-18,238,4.4528635204739,"ENSG00000184221"
5,"enrichment","OPC.4","PTPRZ1",9.29464666377461,3.91420711381507e-19,2.86519960731263e-17,270,4.54341961072184,"ENSG00000106278"
6,"enrichment","OPC.4","OLIG2",9.25643604023895,5.32630218022111e-19,3.24904432993488e-17,239,5.62680907261207,"ENSG00000205927"
7,"enrichment","OPC.4","GPNMB",8.77809683939893,2.33417282589246e-17,1.22043893468091e-15,129,5.30144477836814,"ENSG00000136235"
8,"enrichment","OPC.4","BCAN",8.68978632438543,4.61740962009485e-17,2.1124649011934e-15,26,4.13136793582571,"ENSG00000132692"
9,"enrichment","OPC.4","SEMA5A",8.64149275901194,6.69108879966729e-17,2.48683506073713e-15,292,3.58981813657901,"ENSG00000112902"
10,"enrichment","OPC.4","CALCRL",8.63948929673394,6.79463131348944e-17,2.48683506073713e-15,34,4.67679276165153,"ENSG00000064989"
1,"enrichment","OPC.5","TNK2",11.2674651450148,1.5807031377977e-26,5.78537348433958e-24,344,2.29339591159103,"ENSG00000061938"
2,"enrichment","OPC.5","PDGFRA",10.4572680182797,2.21758907086443e-23,4.05818799968191e-21,252,4.71159392534076,"ENSG00000134853"
3,"enrichment","OPC.5","ATP2C2",8.98568940875354,4.60563211510291e-18,5.61887118042555e-16,24,5.07721439150764,"ENSG00000064270"
4,"enrichment","OPC.5","SOX4",8.26341330135874,1.15863968839562e-15,8.82692761115782e-14,314,2.65662063250644,"ENSG00000124766"
5,"enrichment","OPC.5","VCAN",8.25802613278686,1.2058644277538e-15,8.82692761115782e-14,359,4.88217541539681,"ENSG00000038427"
6,"enrichment","OPC.5","OLIG1",8.21751672030365,1.62740153933062e-15,9.9271493899168e-14,238,3.92026942355735,"ENSG00000184221"
7,"enrichment","OPC.5","OLIG2",8.17368408080972,2.24819591574912e-15,1.17548529309168e-13,239,5.04720769052015,"ENSG00000205927"
8,"enrichment","OPC.5","GPNMB",8.00631147593876,7.63017437639293e-15,3.49080477719976e-13,129,4.88822381619524,"ENSG00000136235"
9,"enrichment","OPC.5","BCAN",7.96524322053813,1.02680820448162e-14,4.17568669822524e-13,26,3.82555864399382,"ENSG00000132692"
10,"enrichment","OPC.5","CSPG4",7.86031621104866,2.18112545727148e-14,7.98291917361361e-13,82,3.90149196247024,"ENSG00000173546"
1,"enrichment","Oligo.1","GOLGA7",14.4386787213281,4.79887497533846e-40,1.75638824097387e-37,124,2.73350087202365,"ENSG00000147533"
2,"enrichment","Oligo.1","PSEN1",13.0774235000656,4.90542887297911e-34,8.97693483755177e-32,263,2.65614111772308,"ENSG00000080815"
3,"enrichment","Oligo.1","OPALIN",12.1928096807612,2.73317286576126e-30,3.33447089622874e-28,240,6.34188750377052,"ENSG00000197430"
4,"enrichment","Oligo.1","LINC01877",11.6794047958873,3.50778513644575e-28,3.20962339984786e-26,177,5.27942084562266,"ENSG00000238217"
5,"enrichment","Oligo.1","PLP1",11.6295390168024,5.58559851438993e-28,4.08865811253343e-26,258,5.47250440361043,"ENSG00000123560"
6,"enrichment","Oligo.1","CNDP1",11.2475925242894,1.89576338885064e-26,1.15641566719889e-24,69,6.89752973142864,"ENSG00000150656"
7,"enrichment","Oligo.1","ERMN",11.2083672496294,2.71188265466909e-26,1.41792721658412e-24,101,5.665110256424,"ENSG00000136541"
8,"enrichment","Oligo.1","MYRF",11.0783993025209,8.83325267404229e-26,4.04121309837435e-24,213,6.54370503139013,"ENSG00000124920"
9,"enrichment","Oligo.1","MAG",11.0160858389101,1.55139677887411e-25,6.30901356742136e-24,191,7.05834596570793,"ENSG00000105695"
10,"enrichment","Oligo.1","ST18",10.8432196455735,7.32585730792683e-25,2.68126377470122e-23,320,5.91681679832806,"ENSG00000147488"
1,"enrichment","Oligo.2","LINC01877",15.0480971295725,8.09310962945751e-43,2.96207812438145e-40,177,6.38207873938945,"ENSG00000238217"
2,"enrichment","Oligo.2","PSEN1",14.4329889520141,5.09326421689194e-40,9.32067351691225e-38,263,2.85574371909083,"ENSG00000080815"
3,"enrichment","Oligo.2","GOLGA7",12.4244223646733,2.94688889839269e-31,3.59520445603908e-29,124,2.44363955983008,"ENSG00000147533"
4,"enrichment","Oligo.2","PLP1",11.9186913413909,3.70507269388677e-29,3.3901415149064e-27,258,5.57985204345332,"ENSG00000123560"
5,"enrichment","Oligo.2","MOBP",11.8613015655881,6.36763700780801e-29,4.66111028971546e-27,204,5.22340166129611,"ENSG00000168314"
6,"enrichment","Oligo.2","ERMN",11.6626166966702,4.10393244747053e-28,2.50339879295702e-26,101,5.84821592812993,"ENSG00000136541"
7,"enrichment","Oligo.2","ST18",11.5852763236149,8.43485866250048e-28,4.41022610067882e-26,320,6.24150088478084,"ENSG00000147488"
8,"enrichment","Oligo.2","KLK6",11.4631953417501,2.61511481130425e-27,1.1964150261717e-25,167,6.69618766035322,"ENSG00000167755"
9,"enrichment","Oligo.2","MAG",11.423948725838,3.75684831398201e-27,1.52778498101935e-25,191,7.26846758788074,"ENSG00000105695"
10,"enrichment","Oligo.2","CNDP1",11.3080829800196,1.09006473480334e-26,3.98963692938023e-25,69,6.92737971226954,"ENSG00000150656"
1,"enrichment","Oligo.3","MAG",6.81034513418233,2.66872925485285e-11,1.22094363409518e-09,191,4.64102398878496,"ENSG00000105695"
2,"enrichment","Oligo.3","CNDP1",6.76307759428565,3.60630878685932e-11,1.46656557332279e-09,69,4.43111084133284,"ENSG00000150656"
3,"enrichment","Oligo.3","MYRF",6.49775317305852,1.89423226634072e-10,5.77740841233919e-09,213,4.10131629308121,"ENSG00000124920"
4,"enrichment","Oligo.3","KLK6",6.06352631969968,2.54502131983358e-09,6.20985202039393e-08,167,3.82861238891496,"ENSG00000167755"
5,"enrichment","Oligo.3","MOG",6.04621851546188,2.81408992548906e-09,6.43723070455622e-08,205,4.38164785110023,"ENSG00000204655"
6,"enrichment","Oligo.3","PLP1",5.9032027594161,6.39820992540859e-09,1.30096935149975e-07,258,3.01651505551688,"ENSG00000123560"
7,"enrichment","Oligo.3","ST18",5.80281529524422,1.12781469026661e-08,2.17252724546094e-07,320,3.39578225205467,"ENSG00000147488"
8,"enrichment","Oligo.3","OPALIN",5.77498043998605,1.31788653877241e-08,2.41173236595351e-07,240,3.29918704678371,"ENSG00000197430"
9,"enrichment","Oligo.3","CDH1",5.75347781099201,1.48575135800953e-08,2.58945236681661e-07,55,3.22594378756395,"ENSG00000039068"
10,"enrichment","Oligo.3","ERMN",5.51395066564485,5.50837053908097e-08,8.06425446921455e-07,101,3.01627591745861,"ENSG00000136541"
1,"enrichment","Oligo.4","MAG",9.75061367998806,9.26944197195457e-21,1.26291906615955e-18,191,6.37836258260055,"ENSG00000105695"
2,"enrichment","Oligo.4","CNDP1",9.74395510239013,9.79880247230648e-21,1.26291906615955e-18,69,6.12547276221305,"ENSG00000150656"
3,"enrichment","Oligo.4","MYRF",9.70333907376493,1.37421878928327e-20,1.26291906615955e-18,213,5.86212072927096,"ENSG00000124920"
4,"enrichment","Oligo.4","OPALIN",9.70281333732817,1.38023941656781e-20,1.26291906615955e-18,240,5.26404003709514,"ENSG00000197430"
5,"enrichment","Oligo.4","PLP1",9.65557712007486,2.04291293680865e-20,1.49541226974393e-18,258,4.69537242406855,"ENSG00000123560"
6,"enrichment","Oligo.4","ST18",9.22946914187704,6.61610423810823e-19,4.03582358524602e-17,320,5.16806285457355,"ENSG00000147488"
7,"enrichment","Oligo.4","KLK6",9.05198755684288,2.72680401013702e-18,1.33976754558522e-16,167,5.49869036139127,"ENSG00000167755"
8,"enrichment","Oligo.4","ERMN",9.04298175592997,2.92845365155239e-18,1.33976754558522e-16,101,4.73277592989924,"ENSG00000136541"
9,"enrichment","Oligo.4","MOG",8.86635645331189,1.17457168726249e-17,4.7765915282008e-16,205,6.19729954334721,"ENSG00000204655"
10,"enrichment","Oligo.4","MOBP",8.82973229825178,1.56278755408571e-17,5.71980244795371e-16,204,4.08552114329858,"ENSG00000168314"
1,"enrichment","Oligo.5","CNDP1",8.31054892977977,8.16251729255946e-16,9.95827109692255e-14,69,5.33691591779618,"ENSG00000150656"
2,"enrichment","Oligo.5","MYRF",8.07888544613406,4.50263954078323e-15,4.11991517981666e-13,213,4.99867159860037,"ENSG00000124920"
3,"enrichment","Oligo.5","MAG",8.00327862708207,7.80027359636083e-15,5.70980027253613e-13,191,5.37136620147377,"ENSG00000105695"
4,"enrichment","Oligo.5","OPALIN",7.65649464150638,9.22188429758772e-14,5.62534942152851e-12,240,4.27829973339914,"ENSG00000197430"
5,"enrichment","Oligo.5","PLP1",7.52807791761862,2.25320785940232e-13,1.17810582363035e-11,258,3.77397228494081,"ENSG00000123560"
6,"enrichment","Oligo.5","MOG",7.40574795945055,5.21995681669625e-13,2.12278243878981e-11,205,5.28138883856999,"ENSG00000204655"
7,"enrichment","Oligo.5","ST18",7.38825119665538,5.88130524760102e-13,2.15255772062197e-11,320,4.24478897176497,"ENSG00000147488"
8,"enrichment","Oligo.5","KLK6",7.32432061430241,9.07728523542684e-13,3.02026036015111e-11,167,4.55662594228227,"ENSG00000167755"
9,"enrichment","Oligo.5","ERMN",7.05952772971141,5.30793095933145e-12,1.61891894259609e-10,101,3.79587483393858,"ENSG00000136541"
10,"enrichment","Oligo.5","CAPN3",6.85225403538688,2.04022850871284e-11,5.27547599507759e-10,36,3.87149912998408,"ENSG00000092529"
1,"enrichment","Vasc.Endo","ATP10A",15.8071349292471,2.47233305984737e-46,9.04873899904138e-44,23,6.63005162206799,"ENSG00000206190"
2,"enrichment","Vasc.Endo","ADGRF5",15.3312676936773,4.02157825427591e-44,7.35948820532492e-42,7,7.35204628306173,"ENSG00000069122"
3,"enrichment","Vasc.Endo","FLT1",15.1997848329733,1.62545684272962e-43,1.98305734813014e-41,114,7.85904856268631,"ENSG00000102755"
4,"enrichment","Vasc.Endo","KLF2",14.13686837194,1.08898608359047e-38,9.96422266485281e-37,165,6.78690993900911,"ENSG00000127528"
5,"enrichment","Vasc.Endo","THSD4",13.3786030224311,2.42884714021794e-35,1.77791610663954e-33,339,5.7081909695796,"ENSG00000187720"
6,"enrichment","Vasc.Endo","KLF4",12.8543061882134,4.45147235015207e-33,2.71539813359276e-31,166,7.08899722492897,"ENSG00000136826"
