Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to9,Feature log2 fold change topic 5to9
ENSG00000116786,PLEKHM2,38,-0.7532,47,-0.3903,60,-0.0337,68,0.41929
ENSG00000065526,SPEN,79,1.38282,70,1.15615,32,-0.2090,21,-1.2911
ENSG00000159363,ATP13A2,30,-2.7514,91,-1.0911,91,-1.1962,268,1.82203
ENSG00000117118,SDHB,66,-0.3290,64,-0.3698,59,-0.5402,95,0.61632
ENSG00000117115,PADI2,293,3.74212,91,0.95935,13,-2.2042,11,-3.1929
ENSG00000117154,IGSF21,24,-1.7273,34,-1.1975,126,1.07477,72,-0.1125
ENSG00000127463,EMC1,29,-0.2407,25,-0.4832,47,0.64865,31,-0.2474
ENSG00000053372,MRTO4,19,-1.0763,17,-1.2224,41,0.17409,44,0.56747
ENSG00000053371,AKR7A2,94,1.12136,32,-0.6487,39,-0.4050,47,-0.1203
ENSG00000077549,CAPZB,209,0.03008,111,-0.9597,201,-0.0385,224,0.31606
ENSG00000173436,MICOS10,220,-0.1873,240,-0.0470,253,0.04194,252,0.06039
ENSG00000158747,NBL1,47,-2.0065,79,-1.2409,183,0.09051,216,0.80781
ENSG00000162545,CAMK2N1,391,-0.6897,516,-0.2544,1075,1.19166,477,-0.6796
ENSG00000158828,PINK1,210,-1.1691,259,-0.8521,337,-0.4913,571,0.99561
ENSG00000244038,DDOST,59,1.13979,15,-1.1118,24,-0.3695,30,-0.0425
ENSG00000127483,HP1BP3,251,0.82491,94,-0.7700,166,0.14149,141,-0.2596
ENSG00000075151,EIF4G3,98,-0.4237,102,-0.3532,81,-0.7935,157,0.79291
ENSG00000076864,RAP1GAP,32,-2.9345,67,-1.8336,237,0.11720,286,0.99410
ENSG00000090686,USP48,60,0.39883,83,0.95176,28,-0.8899,45,-0.1473
ENSG00000070831,CDC42,276,0.01462,142,-1.0212,204,-0.5218,326,0.66019
ENSG00000173372,C1QA,72,1.25636,66,1.09239,14,-1.4986,29,-0.5081
ENSG00000173369,C1QB,135,1.86409,99,1.25671,18,-1.6312,32,-1.0722
ENSG00000004487,KDM1A,51,0.15340,18,-1.4829,43,-0.1337,53,0.43678
ENSG00000169641,LUZP1,12,-2.1795,41,-0.3162,30,-0.8809,68,1.24469
ENSG00000125944,HNRNPR,137,0.32777,99,-0.1912,137,0.38756,100,-0.3586
ENSG00000142676,RPL11,1345,1.60667,785,0.61765,522,-0.0703,341,-1.2185
ENSG00000057757,PITHD1,87,-1.3117,103,-1.0558,173,-0.2868,258,0.93903
ENSG00000011009,LYPLA2,78,0.70315,19,-1.5483,45,-0.2328,55,0.22906
ENSG00000189266,PNRC2,103,1.51334,32,-0.4913,50,0.27450,31,-0.9158
ENSG00000188529,SRSF10,105,0.98796,50,-0.2606,51,-0.2530,54,-0.2441
ENSG00000001461,NIPAL3,135,1.05470,47,-0.6877,71,-0.0476,66,-0.2914
ENSG00000133226,SRRM1,107,1.38042,44,-0.1522,56,0.28704,34,-0.9378
ENSG00000169504,CLIC4,233,4.06989,39,0.04422,19,-1.1940,6,-3.5329
ENSG00000117614,SYF2,113,1.01152,61,-0.0262,68,0.16794,50,-0.6324
ENSG00000117616,RSRP1,200,1.68126,46,-0.7942,85,0.17466,56,-0.8903
ENSG00000183726,TMEM50A,138,1.10269,37,-1.0218,106,0.76210,52,-0.8830
ENSG00000117643,MAN1C1,35,0.22902,11,-1.5284,38,0.46114,30,-0.0417
ENSG00000162430,SELENON,92,1.41642,24,-0.7913,59,0.71838,26,-1.1352
ENSG00000117640,MTFR1L,65,0.03741,26,-1.3651,67,0.11728,69,0.28369
ENSG00000117632,STMN1,786,-0.3158,432,-1.2416,1211,0.45381,994,0.12757
ENSG00000158008,EXTL1,0,-7.7560,27,-0.7342,33,-0.4863,60,1.34209
ENSG00000142684,ZNF593,57,0.67411,38,0.00053,36,-0.1213,35,-0.2379
ENSG00000142669,SH3BGRL3,275,-0.2972,209,-0.7283,197,-0.9059,421,0.93639
ENSG00000198830,HMGN2,410,1.74745,128,-0.2984,159,0.06514,106,-1.0160
ENSG00000117713,ARID1A,73,0.55036,49,-0.0989,54,0.05173,48,-0.2511
ENSG00000090273,NUDC,201,0.39381,121,-0.4334,164,0.06758,155,-0.0685
ENSG00000253368,TRNP1,7,-3.4471,46,-0.7656,58,-0.4544,100,1.24494
ENSG00000186501,TMEM222,82,0.12579,61,-0.3429,62,-0.3598,83,0.31235
ENSG00000126705,AHDC1,43,-0.0121,4,-3.4762,79,1.23719,37,-0.4596
ENSG00000126709,IFI6,1099,2.12001,197,-0.8929,137,-1.5646,310,-0.3405
ENSG00000117758,STX12,75,-0.6927,64,-0.9304,91,-0.4462,145,0.85484
ENSG00000117748,RPA2,70,-0.4714,54,-0.8751,89,-0.0967,109,0.52475
ENSG00000126698,DNAJC8,129,0.20904,82,-0.5206,143,0.44997,105,-0.2476
ENSG00000130770,ATP5IF1,225,-1.5072,362,-0.7806,336,-0.9873,816,1.37359
ENSG00000198492,YTHDF2,49,-0.5625,23,-1.7309,71,0.03408,83,0.63078
ENSG00000116350,SRSF4,61,0.65344,51,0.33130,51,0.39130,32,-0.7450
ENSG00000116353,MECR,13,-1.4312,19,-0.8965,26,-0.4174,43,1.01605
ENSG00000162511,LAPTM5,84,0.82209,129,1.62076,39,-0.4992,34,-1.0701
ENSG00000162512,SDC3,121,0.21572,36,-1.6796,145,0.60733,102,-0.1345
ENSG00000134644,PUM1,136,-0.0375,69,-1.0882,175,0.44236,139,0.00401
ENSG00000121766,ZCCHC17,58,-0.9430,29,-1.9572,202,1.37111,91,-0.4212
ENSG00000121769,FABP3,31,-1.7459,34,-1.5904,42,-1.4056,144,1.93386
ENSG00000162517,PEF1,44,-1.0301,30,-1.5943,105,0.40984,96,0.42999
ENSG00000084636,COL16A1,142,2.32931,15,-1.4967,30,-0.5440,30,-0.8594
ENSG00000121753,ADGRB2,49,-2.4370,96,-1.4291,287,0.33091,290,0.69136
ENSG00000184007,PTP4A2,465,1.77599,256,0.66281,123,-0.6004,116,-1.0498
ENSG00000121774,KHDRBS1,185,0.62246,84,-0.6545,173,0.59594,106,-0.5332
ENSG00000025800,KPNA6,52,0.10458,50,0.03580,36,-0.5305,53,0.27991
ENSG00000084623,EIF3I,63,-0.7102,73,-0.4828,87,-0.2531,117,0.59372
ENSG00000175130,MARCKSL1,514,2.63333,137,0.08176,176,0.58304,34,-2.8627
ENSG00000160058,BSDC1,68,0.21051,25,-1.3496,62,0.07634,64,0.23532
ENSG00000176261,ZBTB8OS,57,0.49156,24,-0.9026,42,-0.0175,43,0.07133
ENSG00000162521,RBBP4,88,0.36374,41,-0.8512,71,0.02416,72,0.09359
ENSG00000134684,YARS,37,-1.4401,40,-1.3412,62,-0.7442,130,1.36678
ENSG00000121905,HPCA,29,-2.8189,60,-1.7629,194,0.04474,246,1.03666
ENSG00000134686,PHC2,99,0.94226,25,-1.2561,55,-0.0519,55,-0.0874
ENSG00000163866,SMIM12,17,-2.0134,28,-1.2316,48,-0.4887,85,1.26508
ENSG00000116544,DLGAP3,11,-1.9666,37,-0.1627,54,0.54013,42,0.11444
ENSG00000116560,SFPQ,226,0.77458,136,-0.0674,154,0.14832,122,-0.4561
ENSG00000146463,ZMYM4,74,1.01082,53,0.42442,37,-0.1566,33,-0.6049
ENSG00000142687,KIAA0319L,27,-1.0081,53,0.02911,46,-0.2142,59,0.45054
ENSG00000020129,NCDN,143,-2.4941,270,-1.5583,885,0.34958,889,0.70426
ENSG00000126067,PSMB2,95,-0.6058,39,-1.9315,147,0.11003,164,0.61373
ENSG00000142686,C1orf216,19,-2.5757,27,-2.0995,88,-0.3478,147,1.40328
ENSG00000054116,TRAPPC3,40,-0.7876,19,-1.9008,85,0.49904,72,0.33824
ENSG00000116871,MAP7D1,157,-0.3969,102,-1.0658,263,0.52258,205,0.06090
ENSG00000054118,THRAP3,89,0.90203,38,-0.5021,41,-0.4283,52,-0.0066
ENSG00000181817,LSM10,34,-0.4474,21,-1.1433,28,-0.8174,59,1.06191
ENSG00000116898,MRPS15,39,-0.3855,45,-0.1549,36,-0.5762,58,0.57701
ENSG00000163875,MEAF6,84,-0.3653,32,-1.8184,100,-0.0900,126,0.67174
ENSG00000185090,MANEAL,11,-2.1089,7,-2.6402,56,0.44927,54,0.70992
ENSG00000197982,C1orf122,348,0.61099,272,0.19928,243,0.01140,213,-0.3762
ENSG00000183431,SF3A3,30,-0.1079,14,-1.2263,26,-0.3897,39,0.67577
ENSG00000183520,UTP11,37,0.11964,20,-0.8427,36,0.10600,36,0.14427
ENSG00000185668,POU3F1,0,-7.9697,7,-2.9845,0,-6.4608,90,5.34678
ENSG00000116954,RRAGC,63,0.50030,28,-0.7914,31,-0.7017,53,0.46435
ENSG00000174574,AKIRIN1,94,-0.0386,33,-1.6515,78,-0.3854,117,0.72444
ENSG00000168653,NDUFS5,366,-0.8608,567,-0.1723,581,-0.1507,717,0.45252
ENSG00000127603,MACF1,327,1.10414,277,0.80867,153,-0.2075,126,-0.8456
ENSG00000090621,PABPC4,85,0.98487,44,-0.1201,41,-0.2368,43,-0.3023
ENSG00000116983,HPCAL4,69,-2.2164,203,-0.5869,439,0.80084,298,0.05326
ENSG00000131236,CAP1,104,-0.7499,103,-0.7589,152,-0.1666,198,0.62941
ENSG00000131238,PPT1,169,0.18069,79,-1.0249,122,-0.3952,174,0.50539
ENSG00000084073,ZMPSTE24,85,0.78478,14,-2.0211,80,0.82941,43,-0.5753
ENSG00000084070,SMAP2,65,-1.0158,86,-0.5848,152,0.37745,133,0.22804
ENSG00000117016,RIMS3,8,-2.6031,42,-0.2142,71,0.73738,49,0.02559
ENSG00000066136,NFYC,26,-0.4994,9,-2.0864,39,0.12770,42,0.58559
ENSG00000198815,FOXJ3,23,-1.5995,55,-0.2989,59,-0.2151,80,0.70387
ENSG00000177181,RIMKLA,3,-3.3782,29,-0.1823,31,-0.1089,40,0.76187
ENSG00000127125,PPCS,66,0.37676,50,-0.0600,48,-0.1303,51,-0.0539
ENSG00000065978,YBX1,233,1.84126,76,-0.1537,87,0.08669,53,-1.1717
ENSG00000177868,SVBP,56,0.88475,20,-0.7719,40,0.34922,28,-0.4523
ENSG00000117394,SLC2A1,125,2.12245,25,-0.6737,31,-0.4025,28,-0.9240
ENSG00000117395,EBNA1BP2,45,-0.9913,44,-1.0400,93,0.16862,98,0.51103
ENSG00000142949,PTPRF,163,1.06184,55,-0.7416,90,0.05279,78,-0.3514
ENSG00000126091,ST3GAL3,35,-0.3270,32,-0.4681,48,0.20601,44,0.13567
ENSG00000117408,IPO13,158,1.66746,49,-0.3626,57,-0.1487,47,-0.7741
ENSG00000117410,ATP6V0B,341,-0.7025,176,-1.7082,524,-0.0240,643,0.71595
ENSG00000117411,B4GALT2,55,0.21301,51,0.08518,53,0.16899,44,-0.2454
ENSG00000178028,DMAP1,24,-0.9594,34,-0.4675,63,0.61832,45,-0.0218
ENSG00000117419,ERI3,120,-0.6703,78,-1.3369,148,-0.3882,232,0.90624
ENSG00000187147,RNF220,205,0.95602,53,-1.2206,109,-0.1210,115,-0.0564
ENSG00000142937,RPS8,1699,1.58446,782,0.20074,785,0.23805,435,-1.2170
ENSG00000070785,EIF2B3,28,-0.2324,9,-1.9620,36,0.23183,36,0.39363
ENSG00000126088,UROD,52,-0.8382,35,-1.4119,95,0.13730,103,0.57546
ENSG00000117450,PRDX1,672,1.14581,215,-0.7483,337,-0.0396,308,-0.3417
ENSG00000117448,AKR1A1,93,0.82649,26,-1.1831,50,-0.2085,58,0.07369
ENSG00000132780,NASP,85,1.87001,43,0.57826,17,-0.9487,21,-0.9059
ENSG00000159592,GPBP1L1,77,1.30106,15,-1.3776,37,0.06112,32,-0.3854
ENSG00000085998,POMGNT1,63,0.18116,70,0.36053,34,-0.8724,61,0.27855
ENSG00000132128,LRRC41,36,-0.4507,11,-2.1300,55,0.27111,54,0.45862
ENSG00000173660,UQCRH,286,-1.2127,378,-0.7889,519,-0.3277,779,0.87262
ENSG00000117480,FAAH,60,0.51610,39,-0.1802,45,0.03010,41,-0.1882
ENSG00000123472,ATPAF1,140,0.23299,93,-0.4331,114,-0.1174,127,0.13608
ENSG00000159658,EFCAB14,171,1.83509,40,-0.6750,66,0.12575,42,-1.0201
ENSG00000162368,CMPK1,133,0.33007,48,-1.2511,90,-0.3394,123,0.44650
ENSG00000162374,ELAVL4,11,-3.9679,86,-0.9903,96,-0.9066,234,1.68376
ENSG00000185104,FAF1,36,-0.0333,27,-0.4531,29,-0.4089,42,0.44841
ENSG00000123091,RNF11,282,-0.6469,211,-1.0877,458,0.14699,481,0.44715
ENSG00000085832,EPS15,172,0.00561,156,-0.1498,75,-1.4047,213,0.83137
ENSG00000078618,NRDC,54,-0.5614,90,0.24897,60,-0.4319,86,0.37091
ENSG00000169213,RAB3B,27,-3.0831,89,-1.2990,207,0.00327,265,1.00155
ENSG00000134717,BTF3L4,49,-0.7200,42,-0.9458,105,0.58522,79,0.07583
ENSG00000157077,ZFYVE9,34,-0.2644,30,-0.4424,38,-0.1147,44,0.33997
ENSG00000162378,ZYG11B,47,-1.5431,114,-0.1835,107,-0.3137,154,0.71812
ENSG00000116171,SCP2,236,1.46345,67,-0.6568,101,-0.0297,83,-0.6026
ENSG00000162384,CZIB,79,0.56397,33,-0.8380,50,-0.1994,59,0.14034
ENSG00000162385,MAGOH,38,0.19776,1,-4.4654,52,0.88160,31,-0.1826
ENSG00000157193,LRP8,15,-2.1047,19,-1.7422,47,-0.4363,82,1.35221
ENSG00000081870,HSPB11,48,0.13403,26,-0.7961,42,-0.0689,47,0.25194
ENSG00000116209,TMEM59,377,0.91814,112,-1.0518,165,-0.5008,230,0.16783
ENSG00000116221,MRPL37,47,-0.3829,34,-0.8975,46,-0.4621,73,0.75142
ENSG00000157216,SSBP3,141,-0.4301,86,-1.1986,149,-0.3923,228,0.79673
ENSG00000116133,DHCR24,143,-0.3270,66,-1.5173,93,-1.0929,237,1.25863
ENSG00000162402,USP24,68,1.38068,23,-0.4523,32,0.11412,24,-0.7019
ENSG00000162407,PLPP3,290,2.29369,57,-0.6272,179,1.62713,11,-3.9190
ENSG00000177606,JUN,174,0.76257,11,-3.3940,291,2.28755,46,-2.0583
ENSG00000134709,HOOK1,6,-2.6396,21,-0.8489,58,0.92500,37,0.04795
ENSG00000162599,NFIA,364,3.16619,113,0.65343,65,-0.2773,16,-3.2497
ENSG00000162604,TM2D1,107,0.68633,19,-1.9727,63,-0.2329,78,0.29982
ENSG00000116641,DOCK7,54,0.93173,45,0.59394,25,-0.4112,26,-0.4843
ENSG00000079739,PGM1,25,-0.4068,21,-0.6721,39,0.38646,33,0.07985
ENSG00000158966,CACHD1,59,0.33953,23,-1.1305,50,0.05061,50,0.15013
ENSG00000162437,RAVER2,19,-0.7295,37,0.31580,34,0.18267,30,-0.0301
ENSG00000162434,JAK1,51,-0.6548,44,-0.8780,83,0.10634,88,0.43070
ENSG00000162433,AK4,51,-0.3022,43,-0.5625,82,0.54902,59,-0.1188
ENSG00000116675,DNAJC6,258,-0.9819,231,-1.1564,434,-0.1941,598,0.81588
ENSG00000184588,PDE4B,117,1.54098,23,-1.1420,41,-0.2766,42,-0.3864
ENSG00000118473,SGIP1,49,-1.3652,91,-0.4020,130,0.18228,132,0.39951
ENSG00000142864,SERBP1,162,0.41245,117,-0.1182,108,-0.2684,127,0.03984
ENSG00000162595,DIRAS3,16,-1.6859,0,-5.9335,156,3.09921,22,-1.9026
ENSG00000116729,WLS,232,1.83385,39,-1.1668,148,1.18168,37,-1.9396
ENSG00000033122,LRRC7,18,-2.5207,97,0.05236,70,-0.5294,119,0.89152
ENSG00000066557,LRRC40,30,0.02885,20,-0.5774,15,-1.1074,36,0.84946
ENSG00000116754,SRSF11,177,0.75160,98,-0.2254,111,-0.0369,104,-0.2542
ENSG00000118454,ANKRD13C,35,-0.0984,20,-0.9443,32,-0.2931,44,0.54187
ENSG00000050628,PTGER3,5,-3.9575,4,-4.3121,71,-0.0174,99,1.38594
ENSG00000132485,ZRANB2,91,-0.1985,70,-0.6132,118,0.25762,106,0.09426
ENSG00000172260,NEGR1,30,-2.7996,142,-0.4511,190,0.01173,230,0.73225
ENSG00000178965,ERICH3,28,-1.5832,36,-1.2116,111,0.66719,85,0.24285
ENSG00000116791,CRYZ,4,-3.1829,5,-2.8459,34,-0.1450,50,1.37287
ENSG00000162623,TYW3,54,1.17349,22,-0.3211,14,-1.0674,28,0.07958
ENSG00000117054,ACADM,125,1.92506,48,0.17854,28,-0.7221,31,-0.8676
ENSG00000137955,RABGGTB,83,1.25607,27,-0.6336,28,-0.6329,39,-0.0909
ENSG00000117069,ST6GALNAC5,13,-2.8607,17,-2.5007,128,0.71061,103,0.52615
ENSG00000142892,PIGK,33,-0.4514,33,-0.4382,29,-0.7105,54,0.78637
ENSG00000154027,AK5,100,-2.2160,152,-1.5978,580,0.60123,484,0.45685
ENSG00000077254,USP33,66,-0.7697,87,-0.3331,113,0.09578,118,0.30835
ENSG00000180488,MIGA1,111,0.27399,69,-0.4879,43,-1.3191,116,0.79297
ENSG00000162613,FUBP1,63,0.13761,10,-2.5927,60,0.06956,65,0.43442
ENSG00000162616,DNAJB4,58,0.46442,36,-0.3070,46,0.10669,41,-0.1725
ENSG00000137959,IFI44L,191,3.36229,54,0.62021,2,-4.1981,17,-1.8230
ENSG00000117114,ADGRL2,21,-1.0776,20,-1.1105,34,-0.3600,53,0.95090
ENSG00000137941,TTLL7,363,1.54542,157,0.06842,79,-1.1156,136,-0.3201
ENSG00000142875,PRKACB,239,-1.0905,382,-0.3619,586,0.38396,504,0.16945
ENSG00000174021,GNG5,134,2.38075,36,-0.0599,48,0.48759,14,-2.2108
ENSG00000117155,SSX2IP,16,-2.7988,85,-0.2779,85,-0.3087,128,0.91052
ENSG00000162642,C1orf52,106,0.50215,43,-0.9510,64,-0.3675,86,0.30857
ENSG00000153904,DDAH1,252,-0.0750,179,-0.6160,190,-0.5785,312,0.62168
ENSG00000171502,COL24A1,2,-4.0267,19,-1.2218,0,-7.8095,71,3.65414
ENSG00000122417,ODF2L,45,-0.0023,15,-1.6402,52,0.27285,48,0.22635
ENSG00000097033,SH3GLB1,114,1.48681,40,-0.2832,63,0.51415,31,-1.1669
ENSG00000183291,SELENOF,195,0.71412,75,-0.8412,143,0.21268,118,-0.2302
ENSG00000153936,HS2ST1,43,-0.3434,38,-0.5272,71,0.56495,51,-0.1288
ENSG00000143013,LMO4,110,-2.1019,122,-1.9482,101,-2.3800,696,2.66952
ENSG00000197147,LRRC8B,38,-1.4050,79,-0.2988,91,-0.0793,111,0.57004
ENSG00000171492,LRRC8D,63,1.24642,20,-0.6698,12,-1.5822,34,0.33137
ENSG00000162664,ZNF326,76,0.95565,53,0.33245,47,0.16697,33,-0.7520
ENSG00000122482,ZNF644,86,1.66150,41,0.33745,19,-0.9220,27,-0.6161
ENSG00000189195,BTBD8,17,-2.0634,98,0.62026,55,-0.3836,77,0.44671
ENSG00000122406,RPL5,762,0.98208,433,0.01971,529,0.40876,319,-0.8201
ENSG00000154511,DIPK1A,55,0.22689,21,-1.2757,38,-0.4235,56,0.55645
ENSG00000117500,TMED5,35,-0.0714,44,0.30553,36,-0.0090,35,-0.0979
ENSG00000117505,DR1,84,1.14462,19,-1.2733,51,0.32246,36,-0.4890
ENSG00000137942,FNBP1L,13,-1.6516,44,0.20903,25,-0.7432,48,0.83032
ENSG00000067334,DNTTIP2,8,-2.3085,43,0.22387,35,-0.1283,44,0.51297
ENSG00000023909,GCLM,59,1.03787,28,-0.1911,28,-0.2277,29,-0.3164
ENSG00000117528,ABCD3,77,0.86967,37,-0.3448,50,0.16752,40,-0.4286
ENSG00000117519,CNN3,329,2.65857,79,-0.0695,116,0.67277,20,-2.9466
ENSG00000117569,PTBP2,88,0.29857,44,-0.7971,76,0.08542,74,0.06713
ENSG00000117598,PLPPR5,1,-4.5269,26,-0.6262,35,-0.2031,51,1.04676
ENSG00000117600,PLPPR4,20,-3.8291,115,-1.2779,329,0.44420,311,0.65007
ENSG00000162688,AGL,43,0.46859,39,0.30341,41,0.45578,25,-0.6853
ENSG00000156875,MFSD14A,37,-0.2332,20,-1.1309,40,-0.1206,49,0.51932
ENSG00000137992,DBT,25,-0.2682,32,0.12072,31,0.11176,29,-0.0299
ENSG00000137996,RTCA,35,-0.7457,50,-0.2117,40,-0.5954,69,0.72712
ENSG00000118733,OLFM3,0,-7.7740,16,-1.7027,18,-1.6278,77,2.52308
ENSG00000162631,NTNG1,17,-0.9037,37,0.28800,7,-2.3425,42,1.27562
ENSG00000162636,FAM102B,12,-1.9002,19,-1.2304,29,-0.6786,60,1.38536
ENSG00000134186,PRPF38B,49,0.43994,50,0.47527,55,0.75376,25,-1.0169
ENSG00000116266,STXBP3,172,2.08621,52,-0.0719,49,-0.2071,34,-1.2239
ENSG00000121940,CLCC1,42,0.56000,29,-0.0233,20,-0.6812,31,0.16531
ENSG00000085433,WDR47,47,-1.7205,61,-1.3497,134,-0.1414,186,0.97662
ENSG00000197780,TAF13,79,-0.1356,86,0.00989,59,-0.6722,98,0.47080
ENSG00000215717,TMEM167B,39,-0.3562,33,-0.6150,61,0.40416,50,0.03319
ENSG00000031698,SARS,90,-1.2303,148,-0.4590,117,-0.9119,261,1.14417
ENSG00000143126,CELSR2,57,-1.6410,58,-1.5973,187,0.24428,198,0.69283
ENSG00000134222,PSRC1,54,0.95021,17,-0.8902,20,-0.7276,33,0.23385
ENSG00000134243,SORT1,494,0.64851,209,-0.7448,169,-1.1727,395,0.59828
ENSG00000143106,PSMA5,92,-0.0627,62,-0.6927,43,-1.3545,125,1.04660
ENSG00000181754,AMIGO1,24,-0.6712,18,-1.1267,29,-0.4625,48,0.90966
ENSG00000116337,AMPD2,19,-2.3597,80,-0.2187,111,0.37239,100,0.31877
