Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to7,Feature log2 fold change topic 4to7
ENSG00000076864,RAP1GAP,11,-3.7158,72,-1.1539,199,1.92538
ENSG00000090686,USP48,11,-2.1905,47,-0.0219,57,0.68671
ENSG00000070831,CDC42,1027,2.23447,148,-1.4640,253,-0.7992
ENSG00000004487,KDM1A,238,2.10849,13,-3.0124,76,-0.2150
ENSG00000169641,LUZP1,11,-1.7388,0,-5.9988,59,3.72214
ENSG00000125944,HNRNPR,11,-3.1346,55,-0.9434,129,1.66934
ENSG00000142676,RPL11,1706,0.80313,2143,1.70478,395,-2.3374
ENSG00000057757,PITHD1,11,-3.7605,52,-1.7396,216,2.47155
ENSG00000011009,LYPLA2,74,0.50488,82,0.88887,37,-1.1016
ENSG00000189266,PNRC2,89,1.46423,44,0.18514,26,-1.1680
ENSG00000188529,SRSF10,125,1.53598,59,0.17043,35,-1.2217
ENSG00000001461,NIPAL3,11,-2.9845,186,2.17493,48,-1.3995
ENSG00000133226,SRRM1,11,-2.5371,154,2.70959,26,-2.0108
ENSG00000117614,SYF2,11,-2.4485,84,0.86542,55,-0.1323
ENSG00000183726,TMEM50A,11,-2.5555,117,1.56960,46,-0.8239
ENSG00000162430,SELENON,403,2.87846,96,-0.1730,34,-2.5311
ENSG00000117640,MTFR1L,11,-2.8066,51,-0.6919,100,1.39645
ENSG00000117632,STMN1,903,-0.1765,531,-1.1665,1266,0.94920
ENSG00000158008,EXTL1,11,-1.3714,1,-4.3133,45,3.10377
ENSG00000142684,ZNF593,74,1.10090,46,0.29281,28,-0.9532
ENSG00000142669,SH3BGRL3,517,1.22534,164,-0.8868,250,-0.1735
ENSG00000198830,HMGN2,592,1.95700,246,0.27929,105,-1.7752
ENSG00000117713,ARID1A,11,-2.2525,50,-0.0063,60,0.68167
ENSG00000090273,NUDC,11,-3.6261,180,0.75939,130,0.06808
ENSG00000253368,TRNP1,11,-2.7071,21,-1.9975,105,2.51579
ENSG00000142784,WDTC1,85,1.06458,36,-0.4894,42,-0.3008
ENSG00000186501,TMEM222,12,-2.6661,45,-0.8208,96,1.49453
ENSG00000126705,AHDC1,207,2.78699,11,-2.6055,39,-0.9797
ENSG00000126709,IFI6,212,0.71903,181,0.54482,102,-0.9031
ENSG00000117758,STX12,185,1.29843,45,-1.2783,90,-0.0220
ENSG00000117748,RPA2,11,-2.5118,34,-1.0243,84,1.65149
ENSG00000126698,DNAJC8,295,1.73377,108,-0.1712,78,-1.1136
ENSG00000130770,ATP5IF1,826,0.86948,203,-1.6271,577,0.49031
ENSG00000198492,YTHDF2,11,-1.9712,18,-1.4937,61,1.92277
ENSG00000116350,SRSF4,104,1.17289,73,0.63403,32,-1.3472
ENSG00000116353,MECR,11,-1.4343,10,-1.7773,42,1.94975
ENSG00000162511,LAPTM5,234,1.37466,237,1.96877,17,-3.7887
ENSG00000162512,SDC3,81,-0.6220,90,-0.5310,143,0.70894
ENSG00000134644,PUM1,321,1.76567,42,-1.9197,120,-0.1682
ENSG00000121766,ZCCHC17,431,2.03457,58,-1.6913,128,-0.5072
ENSG00000121769,FABP3,11,-3.2811,9,-3.8326,169,4.02081
ENSG00000162517,PEF1,95,0.54341,46,-0.7720,74,0.25939
ENSG00000121753,ADGRB2,102,-0.9306,64,-1.8228,260,1.75329
ENSG00000184007,PTP4A2,19,-4.3989,935,3.03026,138,-2.1871
ENSG00000121774,KHDRBS1,97,-0.1969,99,-0.1840,117,0.24638
ENSG00000025800,KPNA6,114,1.65156,25,-1.1222,41,-0.4087
ENSG00000084623,EIF3I,11,-3.1682,116,0.46874,102,0.32488
ENSG00000175130,MARCKSL1,15,-4.4080,651,2.16186,178,-1.3040
ENSG00000160058,BSDC1,11,-1.8678,33,-0.3249,48,0.90690
ENSG00000176261,ZBTB8OS,11,-1.9461,49,0.38874,44,0.25970
ENSG00000162521,RBBP4,11,-2.6662,70,0.10631,78,0.62908
ENSG00000134684,YARS,11,-2.9243,60,-0.5221,105,1.25319
ENSG00000121905,HPCA,11,-4.1694,46,-2.3898,298,3.10679
ENSG00000121900,TMEM54,11,-2.3330,23,-1.4698,78,1.99660
ENSG00000142920,AZIN2,11,-1.4362,33,0.30527,31,0.23764
ENSG00000134686,PHC2,113,0.56181,78,-0.0799,75,-0.2532
ENSG00000163866,SMIM12,11,-1.7286,22,-0.8733,48,1.35194
ENSG00000116544,DLGAP3,103,1.00192,2,-4.7645,75,1.05854
ENSG00000116560,SFPQ,11,-3.3985,122,0.23849,127,0.56659
ENSG00000142687,KIAA0319L,11,-2.1366,14,-2.0497,71,2.39740
ENSG00000020129,NCDN,174,-1.2747,153,-1.6410,555,1.79104
ENSG00000126067,PSMB2,279,1.53149,62,-1.2344,113,-0.2443
ENSG00000142686,C1orf216,11,-2.8849,13,-2.9203,125,3.26761
ENSG00000092847,AGO1,11,-1.1265,26,0.22552,25,0.23288
ENSG00000054116,TRAPPC3,220,2.27848,21,-2.0362,57,-0.6228
ENSG00000116871,MAP7D1,497,1.29130,207,-0.3309,201,-0.5942
ENSG00000054118,THRAP3,11,-2.3642,84,0.98512,50,-0.2605
ENSG00000181817,LSM10,337,2.66190,44,-1.3427,57,-1.3052
ENSG00000116898,MRPS15,87,1.04745,32,-0.7696,47,-0.1036
ENSG00000163875,MEAF6,104,0.49199,34,-1.5043,94,0.71603
ENSG00000185090,MANEAL,11,-1.0706,4,-2.8683,35,2.38640
ENSG00000197982,C1orf122,11,-4.5829,383,0.99471,237,-0.1281
ENSG00000174574,AKIRIN1,11,-2.0566,34,-0.4953,57,1.09733
ENSG00000168653,NDUFS5,183,-1.3446,260,-0.9197,570,1.27878
ENSG00000127603,MACF1,73,-0.9181,175,0.67363,119,-0.2449
ENSG00000090621,PABPC4,11,-3.0627,153,1.33202,73,-0.5380
ENSG00000116983,HPCAL4,11,-4.3404,20,-3.8043,352,4.32817
ENSG00000131236,CAP1,85,-0.4724,97,-0.3126,129,0.47262
ENSG00000131238,PPT1,226,1.21115,43,-1.7253,124,0.25246
ENSG00000084070,SMAP2,11,-3.2141,69,-0.6427,131,1.39756
ENSG00000117016,RIMS3,208,1.60710,0,-7.3123,102,0.54663
ENSG00000066136,NFYC,11,-1.7544,11,-1.9841,54,2.21715
ENSG00000198815,FOXJ3,11,-1.7254,30,-0.2999,43,0.85428
ENSG00000177181,RIMKLA,11,-1.2829,0,-5.5627,43,3.26240
ENSG00000127125,PPCS,11,-2.1740,69,0.82753,46,-0.1300
ENSG00000065978,YBX1,502,1.97459,237,0.57971,72,-2.1576
ENSG00000117394,SLC2A1,533,2.40741,234,0.80861,33,-3.3066
ENSG00000117395,EBNA1BP2,11,-2.4375,29,-1.2368,82,1.82256
ENSG00000066322,ELOVL1,11,-2.7730,202,3.40066,20,-2.7272
ENSG00000142949,PTPRF,11,-3.3221,85,-0.3774,136,1.15594
ENSG00000126091,ST3GAL3,92,1.17232,2,-4.8712,60,0.90105
ENSG00000117408,IPO13,11,-2.5044,86,0.80368,58,-0.0652
ENSG00000117410,ATP6V0B,137,-1.6659,199,-1.2441,556,1.63627
ENSG00000117411,B4GALT2,99,0.28251,64,-0.5187,90,0.24969
ENSG00000178028,DMAP1,11,-2.3664,39,-0.6193,72,1.26456
ENSG00000117419,ERI3,11,-3.7026,93,-0.6928,186,1.48765
ENSG00000187147,RNF220,11,-3.1242,69,-0.5186,121,1.27161
ENSG00000142937,RPS8,1535,-0.0195,3072,1.70062,797,-1.6820
ENSG00000126088,UROD,357,2.25369,38,-1.9413,93,-0.6299
ENSG00000117450,PRDX1,163,-0.9751,342,0.28638,310,0.13373
ENSG00000117448,AKR1A1,302,2.92956,44,-1.0363,37,-1.7964
ENSG00000132780,NASP,12,-1.6750,65,1.50054,25,-0.8837
ENSG00000086015,MAST2,70,1.48908,0,-5.8233,37,0.63449
ENSG00000085998,POMGNT1,347,2.01389,51,-1.5785,103,-0.5329
ENSG00000132128,LRRC41,296,2.65292,31,-1.7195,54,-1.1217
ENSG00000173660,UQCRH,79,-2.8856,463,-0.2084,648,0.95312
ENSG00000117480,FAAH,194,2.41824,39,-0.7551,34,-1.3895
ENSG00000123472,ATPAF1,97,-0.4238,77,-0.9119,158,0.90612
ENSG00000159658,EFCAB14,11,-2.5427,137,2.13800,36,-1.4079
ENSG00000162368,CMPK1,11,-3.5423,156,0.54880,130,0.27137
ENSG00000162374,ELAVL4,11,-3.5693,2,-6.2742,211,5.27611
ENSG00000185104,FAF1,11,-1.7668,18,-1.2448,51,1.66658
ENSG00000123091,RNF11,209,-0.7245,168,-1.2128,435,1.25748
ENSG00000085832,EPS15,55,-1.2614,120,-0.0356,140,0.50542
ENSG00000078618,NRDC,30,-1.7210,42,-1.3486,128,1.73514
ENSG00000169213,RAB3B,178,0.49843,22,-2.9924,178,1.26034
ENSG00000134717,BTF3L4,11,-2.8459,41,-1.0792,107,1.75479
ENSG00000162378,ZYG11B,88,-0.7177,74,-1.1234,180,1.19205
ENSG00000116171,SCP2,68,-0.2065,110,0.77706,63,-0.6051
ENSG00000162384,CZIB,11,-1.8041,17,-1.4027,54,1.80257
ENSG00000157193,LRP8,648,3.92848,12,-3.8154,57,-1.9614
ENSG00000116209,TMEM59,104,-0.1370,136,0.37769,104,-0.2625
ENSG00000116221,MRPL37,11,-1.7776,14,-1.6673,54,1.99662
ENSG00000157216,SSBP3,211,0.61797,85,-1.0257,164,0.36587
ENSG00000116133,DHCR24,11,-3.9686,212,0.58279,174,0.25958
ENSG00000177606,JUN,314,2.32889,108,0.20067,39,-2.1637
ENSG00000162599,NFIA,445,2.36858,186,0.65510,36,-2.9066
ENSG00000162604,TM2D1,11,-2.3823,30,-1.0747,77,1.67153
ENSG00000162434,JAK1,11,-2.6204,1,-6.0133,109,4.47882
ENSG00000162433,AK4,11,-1.6703,19,-1.0499,47,1.48193
ENSG00000116675,DNAJC6,11,-4.4443,116,-1.2033,331,2.02509
ENSG00000184588,PDE4B,135,1.72901,36,-0.7712,43,-0.6797
ENSG00000118473,SGIP1,357,2.40948,8,-4.0583,96,-0.3750
ENSG00000142864,SERBP1,443,2.06905,164,0.13715,76,-1.7565
ENSG00000116729,WLS,496,2.27266,68,-1.5168,119,-0.8141
ENSG00000033122,LRRC7,11,-1.9683,9,-2.4563,64,2.61930
ENSG00000116754,SRSF11,12,-3.4265,166,0.84967,112,-0.0328
ENSG00000132485,ZRANB2,399,2.54253,56,-1.3119,74,-1.1915
ENSG00000172260,NEGR1,11,-2.9396,51,-0.8347,111,1.54515
ENSG00000117054,ACADM,11,-2.2165,60,0.43179,52,0.26017
ENSG00000137955,RABGGTB,11,-1.9235,56,0.71829,39,-0.0611
ENSG00000117069,ST6GALNAC5,11,-1.3443,0,-5.6228,45,3.32456
ENSG00000154027,AK5,11,-4.2567,88,-1.4498,297,2.24794
ENSG00000077254,USP33,105,-0.0038,45,-1.5237,136,1.05925
ENSG00000180488,MIGA1,11,-2.4516,79,0.69974,58,0.03057
ENSG00000162613,FUBP1,11,-1.9613,36,-0.2681,51,0.87413
ENSG00000137941,TTLL7,16,-2.7766,159,1.13415,87,-0.3645
ENSG00000142875,PRKACB,305,0.22928,118,-1.4599,331,0.87400
ENSG00000117155,SSX2IP,11,-2.0235,0,-6.2768,72,4.00903
ENSG00000162642,C1orf52,11,-1.6723,9,-2.2159,52,2.34073
ENSG00000153904,DDAH1,169,0.30243,86,-0.9218,162,0.51098
ENSG00000183291,SELENOF,11,-3.2193,106,0.19674,113,0.59416
ENSG00000143013,LMO4,302,-0.4137,55,-3.2456,577,2.06869
ENSG00000197147,LRRC8B,90,0.14457,4,-4.7516,120,1.87046
ENSG00000233593,LINC02609,11,-2.0312,61,0.76916,42,-0.0937
ENSG00000189195,BTBD8,12,-2.6588,0,-6.9057,113,4.64840
ENSG00000122406,RPL5,339,-0.9265,1233,1.81681,352,-1.4077
ENSG00000117505,DR1,11,-1.8060,37,-0.0032,43,0.60177
ENSG00000067334,DNTTIP2,11,-1.2955,15,-1.0708,36,1.38137
ENSG00000117519,CNN3,283,1.63742,131,0.21824,70,-1.3656
ENSG00000228971,LINC02607,117,1.46247,0,-6.5816,63,0.67972
ENSG00000117569,PTBP2,196,2.50640,27,-1.3210,37,-1.1482
ENSG00000117600,PLPPR4,11,-3.1808,22,-2.4445,151,2.98562
ENSG00000156875,MFSD14A,90,1.54025,6,-2.9644,43,0.32051
ENSG00000137996,RTCA,103,0.98997,12,-2.6696,72,0.75383
ENSG00000118733,OLFM3,11,-1.1216,0,-5.4079,38,3.09917
ENSG00000162631,NTNG1,11,-1.9419,5,-3.3264,65,3.11011
ENSG00000162636,FAM102B,11,-1.4654,0,-5.7379,48,3.44677
ENSG00000085433,WDR47,164,0.79791,37,-1.8101,123,0.62594
ENSG00000197780,TAF13,11,-2.8217,67,-0.1885,93,0.92731
ENSG00000215717,TMEM167B,12,-1.5589,28,-0.2596,39,0.78015
ENSG00000031698,SARS,11,-4.1353,121,-0.7633,254,1.58399
ENSG00000143126,CELSR2,207,0.44929,66,-1.5702,194,0.77937
ENSG00000134243,SORT1,11,-4.2487,243,0.45492,218,0.39743
ENSG00000143106,PSMA5,11,-1.7791,32,-0.2458,45,0.81735
ENSG00000181754,AMIGO1,11,-1.5251,2,-3.9836,50,3.12035
ENSG00000116337,AMPD2,11,-3.5704,18,-3.1734,203,3.65237
ENSG00000134201,GSTM5,11,-1.6695,65,1.59808,24,-0.9849
ENSG00000134202,GSTM3,11,-3.9809,145,-0.2266,209,1.05519
ENSG00000168710,AHCYL1,11,-3.6335,195,0.93804,124,-0.1087
ENSG00000143093,STRIP1,11,-1.7761,2,-4.4053,60,3.43308
ENSG00000197106,SLC6A17,33,-2.1733,29,-2.5784,210,2.78074
ENSG00000116396,KCNC4,11,-1.9175,12,-2.0273,61,2.30703
ENSG00000134248,LAMTOR5,80,-1.1768,161,-0.0758,192,0.51773
ENSG00000177301,KCNA2,12,-2.9939,13,-3.0363,136,3.38505
ENSG00000116459,ATP5PB,116,-0.6933,90,-1.2438,237,1.26434
ENSG00000116473,RAP1A,11,-2.1724,99,1.84861,31,-1.1576
ENSG00000197852,INKA2,69,0.86923,8,-2.6936,52,0.86539
ENSG00000171385,KCND3,11,-2.8741,2,-5.3835,129,4.51700
ENSG00000116489,CAPZA1,11,-2.3971,52,-0.1247,68,0.81379
ENSG00000155366,RHOC,900,3.23746,177,-0.3282,54,-2.9495
ENSG00000163349,HIPK1,273,2.00896,95,-0.0351,54,-1.5174
ENSG00000197323,TRIM33,27,-0.4308,33,-0.1244,38,0.30056
ENSG00000116752,BCAS2,126,0.31381,44,-1.5410,130,0.85956
ENSG00000213281,NRAS,11,-1.1820,25,0.03902,28,0.41694
ENSG00000009307,CSDE1,922,1.86535,264,-0.5342,247,-0.9655
ENSG00000163399,ATP1A1,11,-5.2880,116,-2.1426,640,2.97090
ENSG00000198162,MAN1A2,45,-1.8060,284,1.70817,97,-1.0726
ENSG00000092621,PHGDH,381,2.69858,124,0.35950,25,-3.0199
ENSG00000265808,SEC22B,11,-2.0214,45,0.10618,49,0.53931
ENSG00000232527,LINC02802,11,-1.2021,20,-0.3957,31,0.80257
ENSG00000265491,RNF115,207,3.09472,7,-3.0989,32,-1.1954
ENSG00000131779,PEX11B,11,-1.4155,16,-1.0812,39,1.42949
ENSG00000265241,RBM8A,215,1.34350,85,-0.3724,84,-0.6074
ENSG00000272031,ANKRD34A,11,-2.4391,6,-3.4825,93,3.44660
ENSG00000265972,TXNIP,533,2.61419,199,0.60564,30,-3.3369
ENSG00000178104,PDE4DIP,242,1.07014,125,-0.1300,110,-0.5704
ENSG00000159164,SV2A,12,-5.0260,47,-3.3152,584,4.03591
ENSG00000023902,PLEKHO1,11,-1.8174,38,0.04016,43,0.56391
ENSG00000143401,ANP32E,11,-2.4402,107,1.54243,43,-0.8094
ENSG00000117362,APH1A,11,-1.9055,64,1.08484,34,-0.4242
ENSG00000266472,MRPS21,13,-4.0236,154,-0.3480,243,1.17568
ENSG00000143420,ENSA,11,-4.2412,132,-0.7259,271,1.55382
ENSG00000213190,MLLT11,11,-4.7002,41,-3.1229,444,3.82472
ENSG00000159352,PSMD4,532,2.03990,108,-1.0139,140,-0.8333
ENSG00000143393,PI4KB,11,-2.6939,32,-1.3439,99,1.96403
ENSG00000159377,PSMB4,409,1.16735,95,-1.4621,225,0.17504
ENSG00000143442,POGZ,11,-2.0037,43,0.05038,50,0.58845
ENSG00000143376,SNX27,11,-2.1954,48,-0.0218,58,0.68737
ENSG00000159409,CELF3,11,-2.2683,0,-6.5100,85,4.25455
ENSG00000197747,S100A10,223,1.99046,105,0.59454,31,-2.1990
ENSG00000197956,S100A6,3259,3.83497,333,-1.2472,175,-2.8973
ENSG00000188643,S100A16,14,-1.9297,109,2.11484,27,-1.4757
ENSG00000189171,S100A13,102,-0.5701,261,1.40045,98,-1.0879
ENSG00000160678,S100A1,27,-2.1755,127,0.30741,121,0.37335
ENSG00000160679,CHTOP,365,2.72083,62,-0.8637,51,-1.6631
ENSG00000143621,ILF2,11,-2.2423,44,-0.2448,62,0.90202
ENSG00000143624,INTS3,11,-1.8809,28,-0.6323,51,1.18222
ENSG00000143614,GATAD2B,254,3.19319,19,-2.0004,32,-1.6015
ENSG00000198837,DENND4B,11,-1.6874,28,-0.3577,43,0.89719
ENSG00000143543,JTB,214,0.21469,106,-1.0522,223,0.64757
ENSG00000177954,RPS27,2887,0.45969,4582,1.85784,858,-2.2266
ENSG00000143549,TPM3,85,-1.1043,153,-0.1908,197,0.59725
ENSG00000143612,C1orf43,11,-3.3361,99,-0.1133,131,0.90351
ENSG00000143569,UBAP2L,154,1.26082,71,-0.1606,61,-0.6984
ENSG00000143575,HAX1,11,-2.4655,41,-0.6495,78,1.30816
ENSG00000160714,UBE2Q1,19,-2.4173,51,-1.0370,127,1.64535
ENSG00000160716,CHRNB2,11,-1.6175,1,-5.4177,54,3.53455
ENSG00000160710,ADAR,11,-3.5165,116,-0.0357,146,0.84158
ENSG00000163344,PMVK,107,-0.0894,120,0.12120,111,-0.0588
ENSG00000163346,PBXIP1,35,-1.4776,220,2.55418,38,-2.0614
ENSG00000143590,EFNA3,174,2.55317,5,-3.7094,41,-0.5545
ENSG00000179085,DPM3,389,2.92934,71,-0.6441,41,-2.1033
ENSG00000163463,KRTCAP2,346,1.85813,113,-0.2936,86,-1.1378
ENSG00000177628,GBA,11,-2.7064,61,-0.2208,86,0.94454
ENSG00000116521,SCAMP3,11,-2.2177,34,-0.6795,66,1.29238
ENSG00000160752,FDPS,419,1.77245,52,-2.0005,157,-0.1470
ENSG00000160753,RUSC1,523,2.02883,3,-6.1768,190,0.10823
ENSG00000116539,ASH1L,479,2.53151,71,-1.2158,88,-1.2303
ENSG00000163374,YY1AP1,39,-0.3011,15,-2.0087,66,1.50023
ENSG00000132676,DAP3,11,-1.8271,29,-0.4655,48,1.02372
ENSG00000132718,SYT11,220,-0.6896,165,-1.2944,451,1.29688
ENSG00000116584,ARHGEF2,11,-2.4036,69,0.45382,60,0.26383
ENSG00000163479,SSR2,155,1.06282,72,-0.3419,75,-0.4042
ENSG00000160803,UBQLN4,261,2.44983,42,-1.1210,50,-1.1948
ENSG00000116586,LAMTOR2,11,-2.3722,14,-2.3348,85,2.68183
ENSG00000160785,SLC25A44,11,-2.3074,51,-0.0241,62,0.70647
ENSG00000160781,PAQR6,11,-5.8791,1926,4.66477,91,-3.8084
ENSG00000198952,SMG5,57,0.20665,34,-0.7175,57,0.43406
ENSG00000163468,CCT3,59,-0.5365,38,-1.3720,110,1.27247
ENSG00000125462,C1orf61,430,-0.3993,537,-0.0417,583,0.21801
ENSG00000116604,MEF2D,11,-2.4846,33,-1.0359,83,1.65681
ENSG00000163382,NAXE,310,1.69426,81,-0.8315,103,-0.6109
ENSG00000132702,HAPLN2,11,-2.9136,147,1.52904,60,-0.7481
ENSG00000132692,BCAN,11,-3.8940,214,0.73291,158,0.10759
ENSG00000143314,MRPL24,11,-2.7623,83,0.33372,79,0.42050
ENSG00000143321,HDGF,11,-2.5485,86,0.73863,61,0.00351
ENSG00000143294,PRCC,11,-1.6383,5,-2.9338,52,2.74596
ENSG00000162706,CADM3,43,-1.8999,67,-1.3918,210,1.82179
ENSG00000177807,KCNJ10,11,-2.1270,99,1.97347,28,-1.2940
ENSG00000162728,KCNJ9,16,-2.1095,51,-0.4042,80,1.02513
ENSG00000162729,IGSF8,11,-3.5411,76,-0.8475,169,1.62147
ENSG00000018625,ATP1A2,689,1.64199,398,0.70936,132,-1.9060
ENSG00000162734,PEA15,39,-4.1972,874,0.74122,644,0.11176
ENSG00000132716,DCAF8,79,0.36374,70,0.18397,57,-0.3516
ENSG00000162735,PEX19,155,1.28910,31,-1.5616,79,0.11750
ENSG00000122218,COPA,103,0.14175,44,-1.3820,118,0.88822
ENSG00000215845,TSTD1,11,-2.7931,74,0.04393,86,0.70270
ENSG00000143256,PFDN2,11,-3.4249,118,0.12667,132,0.67742
ENSG00000143222,UFC1,33,-1.5012,76,-0.2617,106,0.76790
ENSG00000158864,NDUFS2,49,-1.7296,88,-0.9678,203,1.43093
ENSG00000248485,PCP4L1,11,-3.1747,0,-7.3979,161,5.16413
ENSG00000143252,SDHC,327,1.60332,125,-0.2144,99,-0.9552
ENSG00000198929,NOS1AP,11,-1.0522,22,-0.0105,25,0.42368
ENSG00000152332,UHMK1,11,-2.9953,53,-0.8255,116,1.54366
ENSG00000117152,RGS4,11,-4.5605,25,-3.7148,409,4.30417
ENSG00000143248,RGS5,293,1.21455,232,0.98072,73,-1.7779
ENSG00000185630,PBX1,258,2.32976,42,-1.1683,55,-1.0420
ENSG00000143198,MGST3,391,-0.0102,131,-1.9238,525,1.26889
ENSG00000143183,TMCO1,12,-2.3983,85,0.78160,58,-0.0559
ENSG00000143157,POGK,11,-2.1073,62,0.68512,45,-0.0004
ENSG00000143162,CREG1,11,-2.2806,77,0.92081,48,-0.2075
ENSG00000143158,MPC2,12,-3.4549,51,-1.4787,177,2.19811
