"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000188976","HAVANA","gene","ENSG00000188976","11","NOC2L","protein_coding","NOC2L; ENSG00000188976",0.00230358724894368,0.124190311572519,4.53682094031082,-1870.02075442352,0.894000000000005,0.12372959798528,0.12652224163522,0.387907995328362,0.0182110542121484,-1875.37934333638,10.7171778257189,3113,0.00470754417808716,0.00609273867443405
"ENSG00000188290","HAVANA","gene","ENSG00000188290","10","HES4","protein_coding","HES4; ENSG00000188290",0.00482394296788049,0.207582541610517,4.20241825592874,-3128.97725669121,0.797999999999973,0.208307717917939,0.212442805218862,0.333423127769858,0.0227109025294377,-3137.0703722878,16.1862311931945,2683,0.000305636033609447,0.000458966671417242
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.019074352996883,0.246851006735277,22.9397457097372,-3655.67502514466,1.08499999999998,0.261861553399795,0.266159063752375,0.52741583881945,0.0717282210921691,-3685.8585608962,60.3670715030939,1319,7.7937656328686e-14,2.37886982839603e-13
"ENSG00000078808","HAVANA","gene","ENSG00000078808","17","SDF4","protein_coding","SDF4; ENSG00000078808",0.00265333255329091,0.228704298826508,1.19638288766825,-3342.5307448572,0.938999999999993,0.215337632560251,0.231399921874408,0.239208114909768,0.0114685326672245,-3345.15847323192,5.25545674944624,3587,0.0722423836089803,0.0811442886982385
"ENSG00000160087","HAVANA","gene","ENSG00000160087","20","UBE2J2","protein_coding","UBE2J2; ENSG00000160087",0.00192604239851824,0.14300938764567,10.9207258231946,-2204.56243404584,0.790999999999997,0.132638753061252,0.144958935718451,0.330873885270655,0.013288968735464,-2206.5501832892,3.97549848672588,3707,0.137003440084566,0.148903927731513
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.0020836469376239,0.207693393859703,0.0273781675078653,-3104.62950247586,1.38399999999999,0.209584112762991,0.209795962004696,0.21779790982532,0.00993267389846051,-3106.5481904804,3.83737600906989,3715,0.146799436034647,0.159207248393968
"ENSG00000107404","HAVANA","gene","ENSG00000107404","20","DVL1","protein_coding","DVL1; ENSG00000107404",0.0124187399390549,0.223151651814581,39.9496703018538,-3380.67850942189,1.16300000000001,0.216992692489977,0.235630453643843,0.51356291781296,0.052717745411922,-3389.26486049947,17.1727021551478,2619,0.000186635866469498,0.000287115657123179
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.0225342790276555,0.446906670765937,10.0121156331629,-5043.82834572319,0.863,0.494323669979262,0.469698535427637,0.303675969925741,0.0480023718373175,-5068.64716204756,49.6376326487443,1496,1.66465730089271e-11,4.48322477626788e-11
"ENSG00000221978","HAVANA","gene","ENSG00000221978","12","CCNL2","protein_coding","CCNL2; ENSG00000221978",0.00161515384396244,0.119792323116278,5.60429502679364,-1772.65649700933,0.928000000000026,0.119423490248041,0.121429601870987,0.336524887724291,0.0133035780365601,-1775.36173415433,5.410474290004,3575,0.0668544677636811,0.075344517655908
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.0307515486648615,0.447871552255024,59.9640219647406,-5108.93753859815,1.37,0.476574429450019,0.478745054734951,0.367961820923666,0.064250030150569,-5115.09044959034,12.3058219843697,2970,0.0021272802519432,0.00288579533167648
"ENSG00000160075","HAVANA","gene","ENSG00000160075","12","SSU72","protein_coding","SSU72; ENSG00000160075",0.0202753311115126,0.397800198326248,0.36783956828377,-4746.39186705507,0.927999999999997,0.449914352976312,0.418005697946506,0.316485727565818,0.0484968138144308,-4784.7941731619,76.8046122136475,1114,0,0
"ENSG00000078369","HAVANA","gene","ENSG00000078369","18","GNB1","protein_coding","GNB1; ENSG00000078369",0.0861294682399392,0.699960928997982,13.3431410135976,-6236.57481306601,1.155,0.988802484251169,0.787031958319369,0.296801665800273,0.109566874932669,-6325.28196853388,177.41431093575,593,0,0
"ENSG00000187730","HAVANA","gene","ENSG00000187730","9","GABRD","protein_coding","GABRD; ENSG00000187730",0.0441804373512815,0.292801739525697,9.89324342268534,-4128.47559787758,1.14200000000002,0.366254934085268,0.33861773279921,0.573893784603125,0.131106154517514,-4272.03193282896,287.112669902743,347,0,0
"ENSG00000067606","HAVANA","gene","ENSG00000067606","17","PRKCZ","protein_coding","PRKCZ; ENSG00000067606",0.049858740318873,0.483483380151408,22.7059173220427,-5332.53883129667,1.08100000000002,0.57706535434811,0.533630261428091,0.386941802009951,0.0934835978731803,-5379.31889226176,93.5601219301734,982,0,0
"ENSG00000162585","HAVANA","gene","ENSG00000162585","17","FAAP20","protein_coding","FAAP20; ENSG00000162585",0.00174285095207581,0.226710210967536,1.60416021845133,-3313.26428806911,0.998999999999995,0.199590392386725,0.228515716940546,0.209165711414412,0.00762892358470156,-3314.62379091972,2.71900570122034,3817,0.256788407425289,0.271050692563921
"ENSG00000157916","HAVANA","gene","ENSG00000157916","20","RER1","protein_coding","RER1; ENSG00000157916",0.00484874483185985,0.189362229690638,0.00147246310201419,-2906.72027692958,0.998999999999995,0.196676139288183,0.194177903182051,0.354048688736481,0.0249663791852204,-2918.2136069017,22.9866599442339,2306,1.01978874474939e-05,1.78175579037091e-05
"ENSG00000157870","HAVANA","gene","ENSG00000157870","16","PRXL2B","protein_coding","PRXL2B; ENSG00000157870",0.00664277227627763,0.177427956514557,2.2489975830189,-2767.45085947988,0.65100000000001,0.191211882512864,0.184015995623711,0.426245498003904,0.0360881511140537,-2787.35417058922,39.8066222186699,1703,2.27039709255195e-09,5.37136223481608e-09
"ENSG00000158109","HAVANA","gene","ENSG00000158109","15","TPRG1L","protein_coding","TPRG1L; ENSG00000158109",0.0211410690035321,0.408848461540876,1.24433920213706,-4815.76765915423,0.664000000000016,0.478477574648607,0.430128316371737,0.303879836351248,0.0491664738366199,-4854.39290186755,77.2504854266354,1108,0,0
"ENSG00000130764","HAVANA","gene","ENSG00000130764","10","LRRC47","protein_coding","LRRC47; ENSG00000130764",0.00902372794209401,0.192025416018252,53.326855640263,-2999.54725526803,1.29899999999998,0.193622989239474,0.201101021885987,0.490609638326424,0.0448831950454553,-3003.50050248269,7.906494429335,3350,0.0191922790302412,0.0230822961829379
"ENSG00000196581","HAVANA","gene","ENSG00000196581","11","AJAP1","protein_coding","AJAP1; ENSG00000196581",0.00224957968477121,0.105754616295211,0.113958503419623,-1481.78907390711,0.99799999999999,0.11055750340741,0.108036907176076,0.429005112473328,0.0208286322985835,-1490.86171971379,18.1452916133489,2569,0.000114762497225085,0.000179983690665577
"ENSG00000069424","HAVANA","gene","ENSG00000069424","15","KCNAB2","protein_coding","KCNAB2; ENSG00000069424",0.061250414133645,0.463110982417476,4.16848965423709,-5198.36877813707,0.998000000000019,0.594938517371282,0.523604689690972,0.415989556675044,0.116809541160938,-5333.14564381519,269.553731356255,377,0,0
"ENSG00000116254","HAVANA","gene","ENSG00000116254","18","CHD5","protein_coding","CHD5; ENSG00000116254",0.00724585898420561,0.354610028806545,0.20711006455631,-4425.954342805,1.03299999999999,0.342598984529235,0.361914594278181,0.248461365381082,0.0200241566565186,-4434.01484078853,16.1209959670614,2690,0.000315769518122067,0.000472949958555318
"ENSG00000116251","HAVANA","gene","ENSG00000116251","11","RPL22","protein_coding","RPL22; ENSG00000116251",0.07999705978559,0.964732506631352,4.79851679757494,-6947.27076697799,0.860000000000014,1.41555428486391,1.04343934153927,0.199806900969669,0.0765720262516854,-7011.83224520038,129.122956444779,780,0,0
"ENSG00000116237","HAVANA","gene","ENSG00000116237","16","ICMT","protein_coding","ICMT; ENSG00000116237",0.00449786252845048,0.0963573684059193,23.435991264592,-1312.11629969421,1.072,0.108082497281717,0.100877223127665,0.62050847590597,0.0445972160965791,-1323.93112931466,23.6296592409135,2271,7.3940892978408e-06,1.31179153593133e-05
"ENSG00000097021","HAVANA","gene","ENSG00000097021","19","ACOT7","protein_coding","ACOT7; ENSG00000097021",0.0934358667492262,0.504509486671974,13.9753075338464,-5506.53838779762,0.85899999999998,0.689036661847609,0.59845063542618,0.443623433825691,0.15626154834154,-5658.41200821029,303.74724082534,326,0,0
"ENSG00000171735","HAVANA","gene","ENSG00000171735","19","CAMTA1","protein_coding","CAMTA1; ENSG00000171735",0.0109521591762243,0.396621930369948,3.88037594511956,-4712.4192928706,0.731999999999999,0.403665716293418,0.407703707486692,0.259255517356708,0.0268715785844468,-4724.04278268224,23.2469796232763,2286,8.95328716921107e-06,1.57798748927171e-05
"ENSG00000116288","HAVANA","gene","ENSG00000116288","13","PARK7","protein_coding","PARK7; ENSG00000116288",0.0269860014070341,0.786437300247682,4.76440652774443,-6390.17177589119,0.935000000000002,0.984052678062464,0.813362547413879,0.166936353133528,0.0331758401217883,-6405.39671986399,30.4498879455896,1967,2.44281650352285e-07,5.00361346857832e-07
"ENSG00000162426","HAVANA","gene","ENSG00000162426","14","SLC45A1","protein_coding","SLC45A1; ENSG00000162426",0.00633783438956231,0.0941132563399629,45.2097553577464,-1304.33303114901,1.29399999999998,0.107343826203086,0.100493718409963,0.741640387189226,0.0630937339110391,-1314.65825849346,20.6504546889037,2422,3.27952344446603e-05,5.455491312037e-05
"ENSG00000142599","HAVANA","gene","ENSG00000142599","19","RERE","protein_coding","RERE; ENSG00000142599",0.00602377546818485,0.293707570471557,3.83570867417139,-3968.91617641296,0.927999999999997,0.290556342629738,0.29981283543071,0.267118537063036,0.0200972489190232,-3975.72056022438,13.6087676228526,2877,0.00110890325415924,0.00155292708064219
"ENSG00000074800","HAVANA","gene","ENSG00000074800","16","ENO1","protein_coding","ENO1; ENSG00000074800",0.132929676486019,0.840164550448611,5.1072754232988,-6671.77563806431,0.856999999999999,1.41099884661011,0.972249519606479,0.258395124611488,0.136605143475945,-6839.79802009629,336.044764063969,265,0,0
"ENSG00000171603","HAVANA","gene","ENSG00000171603","17","CLSTN1","protein_coding","CLSTN1; ENSG00000171603",0.159034970363274,0.734813882581253,4.82067322496904,-6376.52488505725,0.996999999999986,1.14787191173026,0.891098905959044,0.347418457113684,0.177921546623212,-6627.61417686849,502.178583622483,136,0,0
"ENSG00000054523","HAVANA","gene","ENSG00000054523","17","KIF1B","protein_coding","KIF1B; ENSG00000054523",0.0283266441328557,0.579905144507305,0.902155376448882,-5662.79850835567,0.926999999999992,0.678088496643185,0.607842887948572,0.248205377439753,0.0465721204677353,-5696.32301476483,67.0490128183174,1213,2.77555756156289e-15,9.21146739335823e-15
"ENSG00000241563","HAVANA","gene","ENSG00000241563","3","CORT","protein_coding","CORT; ENSG00000241563",0.0380244545502459,0.267375244543335,37.4270197833256,-3976.44966681436,1.24800000000002,0.230252602573132,0.305627530702673,0.846889890610192,0.124507177522118,-4022.48424396073,92.0691542927407,992,0,0
"ENSG00000120948","HAVANA","gene","ENSG00000120948","17","TARDBP","protein_coding","TARDBP; ENSG00000120948",0.00360416634302575,0.17019603521519,0.000530897273409203,-2639.97555938831,1.07300000000001,0.16855843237524,0.173778293476295,0.356165566086882,0.0207374117562142,-2647.99760809445,16.0440974122675,2699,0.000328147056806616,0.000489849756159265
