"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.00271012300962648,0.442461130995493,23.0548606601365,-4933.25225427822,0.614999999999995,0.342435211593746,0.445201314306998,0.152025376007255,0.00608782122664936,-4933.17275767378,-0.158993208891843,1542,1,1
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.00442502941961954,0.49724847213884,31.9663590462723,-5223.74662520838,0.554000000000002,0.383877446300265,0.501734276117427,0.173286800905862,0.00882053647616046,-5223.90395423775,0.314658058736313,1462,0.854422882341447,0.936241763003419
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.00187123520736335,0.476624506516547,0.227807357854985,-5108.71727380338,0.686999999999998,0.360304088186448,0.478607610647347,0.120059076993528,0.00391066219444652,-5109.13891547435,0.843283341957431,1414,0.655969050033052,0.743184171253854
"ENSG00000160075","HAVANA","gene","ENSG00000160075","12","SSU72","protein_coding","SSU72; ENSG00000160075",0.0119723957752632,0.493934750701117,22.5820189729246,-5240.85384159939,0.682000000000002,0.395103604702286,0.506024206752889,0.276936080019093,0.0236652038988782,-5244.60965804212,7.51163288546013,954,0.0233813532784302,0.0392630272034016
"ENSG00000078369","HAVANA","gene","ENSG00000078369","18","GNB1","protein_coding","GNB1; ENSG00000078369",0.0294115343268693,0.776670859723668,8.97627015303171,-6362.12246377267,0.650000000000006,0.728387095722738,0.806260085736206,0.235448862951854,0.0364870074621991,-6377.48844562973,30.73196371413,383,2.12147965084064e-07,8.87365639855537e-07
"ENSG00000187730","HAVANA","gene","ENSG00000187730","9","GABRD","protein_coding","GABRD; ENSG00000187730",0.00496077256609589,0.320274521750766,0.0037012562539955,-4165.10555952465,0.661999999999992,0.246065504688099,0.325276973628761,0.286235781699926,0.0152528727748189,-4169.89071134603,9.57030364276034,866,0.00835285550962062,0.0154518181598294
"ENSG00000067606","HAVANA","gene","ENSG00000067606","17","PRKCZ","protein_coding","PRKCZ; ENSG00000067606",0.0269049954554354,0.506869533268878,32.6953820571671,-5364.73885951715,0.841000000000008,0.428409870432571,0.533872348370443,0.382874985374786,0.050405169238286,-5374.89738174606,20.3170444578318,551,3.87444813564342e-05,0.000112647294252282
"ENSG00000158109","HAVANA","gene","ENSG00000158109","15","TPRG1L","protein_coding","TPRG1L; ENSG00000158109",0.0140032024490126,0.395257619132596,16.0151168165485,-4719.0964415968,0.822000000000003,0.316834837199705,0.4092742569433,0.373491528744486,0.0342158391680312,-4728.54163804391,18.8903928942218,582,7.90684640620265e-05,0.000217642060871764
"ENSG00000069424","HAVANA","gene","ENSG00000069424","15","KCNAB2","protein_coding","KCNAB2; ENSG00000069424",0.0376384986877012,0.652906744159506,10.9036347010056,-5972.39753972605,0.673000000000002,0.588910095263273,0.690770019138913,0.329433034635177,0.0545054782109754,-6001.50262616538,58.2101728786583,223,2.2903900998017e-13,1.64538338111315e-12
"ENSG00000116254","HAVANA","gene","ENSG00000116254","18","CHD5","protein_coding","CHD5; ENSG00000116254",0.0170775424964156,0.705714255823037,3.43631841314187,-6103.04634244349,0.465999999999994,0.618736535925563,0.722837968852702,0.211206327889258,0.0236271946307667,-6111.86226859269,17.6318522983966,605,0.000148351492709531,0.000392824944331683
"ENSG00000116251","HAVANA","gene","ENSG00000116251","11","RPL22","protein_coding","RPL22; ENSG00000116251",0.0906600252840704,1.02610517798764,111.68137641784,-7168.53706287963,1.001,1.16328322958208,1.1169973799728,0.258834671577512,0.0811809187987504,-7170.30360646576,3.533087172249,1191,0.170922748771527,0.229906165853892
"ENSG00000097021","HAVANA","gene","ENSG00000097021","19","ACOT7","protein_coding","ACOT7; ENSG00000097021",0.0111879730446609,0.33362015127176,24.4088632342195,-4305.97752693961,0.730000000000004,0.267879094864888,0.344900108081879,0.394854309965494,0.0324469531187554,-4312.35189023838,12.7487265975378,766,0.00170470483801111,0.00356519210247231
"ENSG00000171735","HAVANA","gene","ENSG00000171735","19","CAMTA1","protein_coding","CAMTA1; ENSG00000171735",0.00728671141143664,0.731753690089386,42.1558711545216,-6165.97418282737,0.58499999999998,0.635160766819208,0.739202737568696,0.134394693292647,0.00985969291616397,-6166.30778375718,0.66720185961276,1432,0.716339594974605,0.801379910020473
"ENSG00000116288","HAVANA","gene","ENSG00000116288","13","PARK7","protein_coding","PARK7; ENSG00000116288",0.0238248230468211,0.762831735940507,19.4382078507756,-6311.36843031078,0.673000000000002,0.672588940993148,0.786906002908117,0.229490715336141,0.0302861811480871,-6318.39674710294,14.0566335843196,722,0.000886422558999955,0.00196682678603591
"ENSG00000142599","HAVANA","gene","ENSG00000142599","19","RERE","protein_coding","RERE; ENSG00000142599",0.0210908026274206,0.417535608702366,79.386935471728,-4895.70922164959,0.97399999999999,0.315821319696157,0.438726301038783,0.459838267062921,0.0480837498213559,-4897.54198052063,3.66551774208892,1180,0.159971617350335,0.217181805928166
"ENSG00000074800","HAVANA","gene","ENSG00000074800","16","ENO1","protein_coding","ENO1; ENSG00000074800",0.0596864256410839,1.1048557098197,10.6603275225983,-7246.05796668184,0.732000000000028,1.47967073659688,1.16519916447911,0.165109742836288,0.0512531267213163,-7273.05038872939,53.9848440950827,239,1.89381843540559e-12,1.2694130265773e-11
