"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.0640237853521276,0.402204711747773,4.01184763385705,-4205.50045838733,0.584000000000003,0.231665383036549,0.472164726973354,1.09221850524121,0.137322762873521,-4385.23178110437,359.462645434078,311,0,0
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.0247548031401125,0.394603050552188,1.08775318754083e-05,-4088.23782735128,0.570999999999998,0.261995113277548,0.418757640523296,0.600532543901514,0.0590302600086181,-4133.0369991058,89.5983435090357,1039,0,0
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.0475441169842316,0.473011128414977,40.1291976780921,-4572.24082639295,0.782000000000011,0.326458885728918,0.52076308030208,0.667913003818229,0.0913334701829206,-4591.06102692903,37.640401072169,1624,6.70642019695578e-09,9.42367665606717e-09
"ENSG00000160075","HAVANA","gene","ENSG00000160075","12","SSU72","protein_coding","SSU72; ENSG00000160075",0.0144438504998328,0.369969266829298,0.00213215078350343,-3931.49067192977,0.564999999999998,0.237164654660049,0.384200564937246,0.506747397513299,0.0375737711558529,-3952.08289419275,41.1844445259539,1566,1.14001741380321e-09,1.66125142930965e-09
"ENSG00000078369","HAVANA","gene","ENSG00000078369","18","GNB1","protein_coding","GNB1; ENSG00000078369",0.088005694453145,0.858771039698569,2.24606452264655e-08,-5746.33468038497,0.518000000000001,0.635967428501303,0.945472455410439,0.466466557928085,0.0929529542484963,-5844.07548692104,195.481613072141,563,0,0
"ENSG00000067606","HAVANA","gene","ENSG00000067606","17","PRKCZ","protein_coding","PRKCZ; ENSG00000067606",0.0277118051701923,0.419117540493946,4.07611950954829,-4227.75409715112,0.575000000000017,0.289616862362877,0.446563843364245,0.574789153613516,0.0620187672074298,-4268.11038859742,80.7125828926019,1101,0,0
"ENSG00000158109","HAVANA","gene","ENSG00000158109","15","TPRG1L","protein_coding","TPRG1L; ENSG00000158109",0.0510128156863303,0.411819923783598,4.6576041726141,-4238.15158230204,0.460000000000008,0.322790985219347,0.464144595159238,0.699710273145913,0.110218684496594,-4349.23788748633,222.172610368594,511,0,0
"ENSG00000069424","HAVANA","gene","ENSG00000069424","15","KCNAB2","protein_coding","KCNAB2; ENSG00000069424",0.0845314929667504,0.517304920995414,9.26284765500455,-4767.88649349444,0.582999999999998,0.397501383767501,0.604215049633843,0.731426388564072,0.14045592956106,-4903.34311777111,270.913248553345,427,0,0
"ENSG00000116254","HAVANA","gene","ENSG00000116254","18","CHD5","protein_coding","CHD5; ENSG00000116254",0.0286030405563145,0.336191939473873,1.35591151725351e-05,-3766.64652168136,0.586000000000013,0.245160657976336,0.363554583266265,0.689851038919483,0.0784085366359689,-3836.0335819108,138.774120458863,749,0,0
"ENSG00000116251","HAVANA","gene","ENSG00000116251","11","RPL22","protein_coding","RPL22; ENSG00000116251",0.0466699212456362,1.60147847138502,10.6982455453093,-7004.72467731617,0.62700000000001,0.982286827997585,1.64836255974703,0.219927842402761,0.0283165772295206,-7011.92249441662,14.3956342008933,2029,0.00074821731025887,0.000841513998033879
