"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000188290","HAVANA","gene","ENSG00000188290","10","HES4","protein_coding","HES4; ENSG00000188290",0.0049164621330888,0.204044414783253,1.46373814026879,-3051.0201885674,0.597999999999999,0.249642331679108,0.208966617222406,0.280871788038754,0.023528146539398,-3060.64484686382,19.2493165928508,2341,6.60790836304326e-05,0.00012261748794985
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.0024547409912357,0.24735137238287,4.80919784702601e-05,-3488.50822923807,0.540999999999997,0.294656919639384,0.249878837692791,0.168145865507318,0.00982658493853398,-3490.84158826347,4.66671805079204,3643,0.0969694764865322,0.115628714207383
"ENSG00000078808","HAVANA","gene","ENSG00000078808","17","SDF4","protein_coding","SDF4; ENSG00000078808",0.00181856079444341,0.157694826571661,0.013912901351336,-2408.580601561,0.907000000000011,0.204658430705943,0.159577302410245,0.208369558894086,0.0114006781779987,-2411.8764419718,6.5916808215934,3401,0.0370369057486634,0.0473061801153172
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.00152499732696261,0.138041460594324,2.0209633460862,-2087.70638273861,0.587999999999994,0.183759340847901,0.139607463468233,0.212512811455415,0.0109266750025474,-2090.20914163465,5.00551779208399,3587,0.0818588467542835,0.0991343268192382
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.026194272576363,0.345975591134805,8.63297523004239,-4400.68850274767,0.633999999999986,0.552951102056014,0.372345459306294,0.292695768075885,0.0703825729336638,-4450.46488678948,99.5527680836258,879,0,0
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.0373650685627338,0.3954505750347,21.4539237601746,-4771.63252249134,0.676999999999992,0.666177928985798,0.432866486017453,0.290163413509572,0.0863302173002957,-4812.8259463712,82.3868477597189,1028,0,0
"ENSG00000205090","HAVANA","gene","ENSG00000205090","9","TMEM240","protein_coding","TMEM240; ENSG00000205090",0.00106165199707168,0.109980304546612,17.8942362309854,-1539.13237705403,0.544000000000011,0.133001443151223,0.111062168907488,0.244982316630647,0.00956081854207989,-1539.84980879462,1.43486348119222,4025,0.488003968692182,0.526680556521451
"ENSG00000160075","HAVANA","gene","ENSG00000160075","12","SSU72","protein_coding","SSU72; ENSG00000160075",0.0188958001093762,0.327693642844726,19.7188214009514,-4258.9248992514,0.763000000000005,0.473926608669585,0.346657559955771,0.290049118641737,0.054519260449253,-4278.47283422531,39.0958699478342,1606,3.23921445222197e-09,8.76161119579841e-09
"ENSG00000078369","HAVANA","gene","ENSG00000078369","18","GNB1","protein_coding","GNB1; ENSG00000078369",0.0467510200211406,0.540203990611784,9.0340429572792e-08,-5455.49212388267,0.644000000000005,1.08099204114627,0.587169917748012,0.200019827756845,0.0796500910192897,-5546.37904445282,181.773841140301,522,0,0
"ENSG00000187730","HAVANA","gene","ENSG00000187730","9","GABRD","protein_coding","GABRD; ENSG00000187730",0.0222156926725986,0.218044953534339,0.196263465755126,-3283.18002979727,0.543000000000006,0.331374941416773,0.239019190737319,0.449790486505988,0.0924649667905419,-3383.93745888937,201.514858184209,459,0,0
"ENSG00000067606","HAVANA","gene","ENSG00000067606","17","PRKCZ","protein_coding","PRKCZ; ENSG00000067606",0.0189634606914763,0.36657086054619,0.763490677507255,-4495.78823056251,0.587999999999994,0.577919784069989,0.386043045217716,0.238281999559711,0.0491874773446852,-4537.3859723185,83.1954835119686,1024,0,0
"ENSG00000162585","HAVANA","gene","ENSG00000162585","17","FAAP20","protein_coding","FAAP20; ENSG00000162585",0.00249634134738578,0.140720455540305,3.14330488855759,-2146.89937613295,0.588999999999999,0.160195526004186,0.143277876061145,0.311890109072144,0.0174305067676062,-2152.64792566977,11.4970990736374,2883,0.00318740065252476,0.00480265988018299
"ENSG00000157916","HAVANA","gene","ENSG00000157916","20","RER1","protein_coding","RER1; ENSG00000157916",0.00235826539123573,0.149522648152199,0.186801227165309,-2288.41748669403,0.674999999999983,0.192286312094301,0.151913564231239,0.252550346497006,0.0155270687818276,-2293.46092534907,10.0868773100765,3035,0.00645152556111384,0.00923407810131087
"ENSG00000157870","HAVANA","gene","ENSG00000157870","16","PRXL2B","protein_coding","PRXL2B; ENSG00000157870",0.00327869734627859,0.181419324777997,0.123286208681183,-2757.63244626387,0.65100000000001,0.229169798821147,0.184729510836356,0.24985801252156,0.0177516646283981,-2764.02868827758,12.7924840274172,2787,0.00166781312997855,0.00259956233822275
"ENSG00000158109","HAVANA","gene","ENSG00000158109","15","TPRG1L","protein_coding","TPRG1L; ENSG00000158109",0.0219855331319043,0.304320704102972,14.1746110166547,-4097.46260387314,0.72199999999998,0.476768465778805,0.326351540559033,0.311000421719215,0.0673769932141353,-4133.24116900671,71.5571302671469,1123,3.33066907387547e-16,1.28380004054259e-15
