"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000188290","HAVANA","gene","ENSG00000188290","10","HES4","protein_coding","HES4; ENSG00000188290",0.00914738583086067,0.329637455160584,0.148024089847203,-3997.98680403177,0.540999999999997,0.295730812138137,0.338901508860296,0.323408867002845,0.027000575952841,-4011.57450750934,27.1754069551416,1855,1.25584302534953e-06,2.06283218233964e-06
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.0034514772926228,0.273074918307315,0.00568477345817646,-3544.10056872594,0.532999999999987,0.215718821602551,0.276549313810234,0.27234190503135,0.0124815473225789,-3546.98744916153,5.77376087117955,2810,0.0557498568928402,0.0604518910862933
"ENSG00000078808","HAVANA","gene","ENSG00000078808","17","SDF4","protein_coding","SDF4; ENSG00000078808",0.00378474522388718,0.247736293247746,2.65241949308818,-3326.86156418601,0.569000000000017,0.216100262008599,0.251596705653225,0.284683981669088,0.0150474300157361,-3330.91390974188,8.10469111173643,2696,0.0173815573747206,0.0196445123593374
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.0222446683261624,0.312719685379184,66.5452481426714,-3980.56185978438,0.754999999999995,0.288894059778273,0.335037369454426,0.516266987746857,0.0664090613824839,-3985.37137370748,9.61902784620906,2613,0.00815182114673296,0.00950577842866259
"ENSG00000107404","HAVANA","gene","ENSG00000107404","20","DVL1","protein_coding","DVL1; ENSG00000107404",0.00267276115683547,0.255014787134334,0.0109775856091088,-3383.82688846603,0.697999999999979,0.220417925082715,0.257773946675928,0.234548773200554,0.0103721005324457,-3386.33794209649,5.02210726092471,2848,0.0811826576420125,0.0868551818241615
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.0191359479753273,0.41362368692778,7.13940447892181,-4548.48384547776,0.614999999999981,0.407627347268289,0.43273451004641,0.339360802487127,0.0442184215716232,-4570.06248169509,43.1572724346534,1473,4.25125712411045e-10,8.79401253032217e-10
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.0185166499873663,0.430504393454104,2.51473758166316,-4630.23576807005,0.570999999999998,0.424531551813702,0.448701676901191,0.320531883464439,0.0412378222754274,-4652.85683130799,45.2421264758868,1423,1.49898427004302e-10,3.20970138497617e-10
"ENSG00000160075","HAVANA","gene","ENSG00000160075","12","SSU72","protein_coding","SSU72; ENSG00000160075",0.0280896624609671,0.40666776605026,30.0490121228103,-4564.39926087789,0.61099999999999,0.434025107726576,0.434922055707233,0.386152105093797,0.064609965509173,-4581.58444239553,34.3703630352647,1653,3.44009547514901e-08,6.34118022551665e-08
"ENSG00000078369","HAVANA","gene","ENSG00000078369","18","GNB1","protein_coding","GNB1; ENSG00000078369",0.0796712808857981,0.744385159450743,8.92500982367887,-5963.80020071323,0.569000000000017,1.01911062166082,0.824973163175985,0.276967985149698,0.0966818254017416,-6044.40493625428,161.209471082082,561,0,0
"ENSG00000187730","HAVANA","gene","ENSG00000187730","9","GABRD","protein_coding","GABRD; ENSG00000187730",0.0319492877491445,0.233386903952923,16.2028208117944,-3368.10366896991,0.614000000000004,0.258737247662485,0.265789981815696,0.690830711705087,0.120410591349026,-3456.31247896606,176.417619992288,513,0,0
"ENSG00000067606","HAVANA","gene","ENSG00000067606","17","PRKCZ","protein_coding","PRKCZ; ENSG00000067606",0.036196776643609,0.475011596425276,13.8682483194381,-4913.6585446752,0.619,0.512433355768641,0.511805487390334,0.37127658217705,0.0708063062940706,-4953.5317443333,79.7463993161928,992,0,0
"ENSG00000158109","HAVANA","gene","ENSG00000158109","15","TPRG1L","protein_coding","TPRG1L; ENSG00000158109",0.0222153576085202,0.354227198061301,2.561109970919,-4206.24992193779,0.574000000000012,0.378063868334813,0.376897302564599,0.394240721187562,0.05901393791409,-4254.38594810878,96.2720523419921,858,0,0
"ENSG00000130764","HAVANA","gene","ENSG00000130764","10","LRRC47","protein_coding","LRRC47; ENSG00000130764",0.00420990305441151,0.228169473000918,8.08350044192555,-3145.76274107769,0.444999999999993,0.198057196318991,0.232397039794401,0.327601152237905,0.0181165089857593,-3149.53028115563,7.5350801558925,2724,0.0231088393698288,0.0258489844199223
"ENSG00000069424","HAVANA","gene","ENSG00000069424","15","KCNAB2","protein_coding","KCNAB2; ENSG00000069424",0.0537096468088448,0.510277091405446,1.36446386125552,-5069.02318745209,0.486999999999995,0.58938129034521,0.562390869067713,0.393214752339884,0.0952321094976482,-5168.89861382045,199.750852736708,460,0,0
"ENSG00000116254","HAVANA","gene","ENSG00000116254","18","CHD5","protein_coding","CHD5; ENSG00000116254",0.0126783094973695,0.343745484063258,1.52167293796119,-4107.15164586083,0.529000000000025,0.331322640348517,0.356759310700872,0.339843964203768,0.0355708842294586,-4128.91342501932,43.5235583169761,1461,3.53980511569318e-10,7.38246830083308e-10
"ENSG00000116251","HAVANA","gene","ENSG00000116251","11","RPL22","protein_coding","RPL22; ENSG00000116251",0.173170407402794,0.93160197083062,28.1799625827739,-6626.37882566276,0.518000000000001,1.34777729086893,1.10354971146572,0.308758345312384,0.156747589652542,-6709.19464970318,165.631648080849,545,0,0
"ENSG00000097021","HAVANA","gene","ENSG00000097021","19","ACOT7","protein_coding","ACOT7; ENSG00000097021",0.0514315099294108,0.419012733234889,4.46794761994088,-4645.75309446706,0.552999999999997,0.481343031237891,0.469064874378605,0.471150817152445,0.109325410347191,-4754.27160599889,217.037023063667,423,0,0
"ENSG00000171735","HAVANA","gene","ENSG00000171735","19","CAMTA1","protein_coding","CAMTA1; ENSG00000171735",0.0364598625375187,0.50419550433416,18.459109019154,-5050.67599760286,0.552999999999997,0.541502744270561,0.540946172488536,0.352619927288184,0.0674364202624704,-5080.06392131071,58.7758474156872,1207,1.72528658026749e-13,4.35538376973907e-13
"ENSG00000116288","HAVANA","gene","ENSG00000116288","13","PARK7","protein_coding","PARK7; ENSG00000116288",0.0540004453969057,0.655488922174214,6.55257087874733,-5641.9080320882,0.483000000000004,0.789148482885768,0.709010604259605,0.294469246474698,0.0761117049319173,-5698.27228335723,112.728502538057,753,0,0
