"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000188290","HAVANA","gene","ENSG00000188290","10","HES4","protein_coding","HES4; ENSG00000188290",0.015626665760046,0.244405777923786,34.163135072583,-2901.05452137954,0.643000000000001,0.234324761105462,0.26017180520889,0.533476113548014,0.0600950617494719,-2912.32910744459,22.5491721301059,2211,1.26913986570054e-05,1.85520581001545e-05
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.00650878108769083,0.251554891322365,5.41520394850509,-2889.48634135781,0.489999999999995,0.219803077800267,0.258153668358398,0.367042253932595,0.0252216091746092,-2897.12074363682,15.2688045580189,2510,0.000483527542908146,0.000622613951664992
"ENSG00000078808","HAVANA","gene","ENSG00000078808","17","SDF4","protein_coding","SDF4; ENSG00000078808",0.00245415647450148,0.23777816808938,39.8172194869879,-2756.82312238215,0.441999999999979,0.203604556433516,0.240302378924298,0.243312057898025,0.010215762924314,-2757.1746638392,0.703082914087645,3179,0.703602680070212,0.715333080209791
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.0239998011645851,0.286077362012008,65.8479399611753,-3249.91420791612,0.786000000000001,0.297479181909803,0.31019350439376,0.520771541436461,0.0773994476688272,-3255.77218116734,11.7159465024333,2669,0.00285702829734469,0.0034596910666984
"ENSG00000107404","HAVANA","gene","ENSG00000107404","20","DVL1","protein_coding","DVL1; ENSG00000107404",0.00869057560319765,0.247597790170967,15.2246375575166,-2875.4053687689,0.580999999999989,0.224384898382374,0.25632309553532,0.415461367695265,0.0339093644650869,-2883.22264731171,15.634557085632,2494,0.000402716167638539,0.000521883983082502
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.0093489308338203,0.408993274038066,0.00203491927707203,-3832.29589201054,0.701999999999998,0.38936152246341,0.418482365868005,0.248329287220206,0.0223475679119761,-3840.57545851278,16.5591330044754,2444,0.000253647131669421,0.000335428612747778
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.0428014232816329,0.47948163003914,50.8545560822607,-4263.35841788265,0.911000000000001,0.483119209647067,0.522375739937078,0.428227742432416,0.0819506262159829,-4273.65786588642,20.5988960075392,2276,3.365166565239e-05,4.77865480617418e-05
"ENSG00000205090","HAVANA","gene","ENSG00000205090","9","TMEM240","protein_coding","TMEM240; ENSG00000205090",0.00752701628946202,0.179657997870342,5.82885064289376,-2252.76124789587,0.537999999999982,0.166271818191801,0.187262976601667,0.521786432173789,0.0402116393945728,-2270.12747442536,34.7324530589703,1866,2.87040810009742e-08,4.9716821969533e-08
"ENSG00000160075","HAVANA","gene","ENSG00000160075","12","SSU72","protein_coding","SSU72; ENSG00000160075",0.0347351644263996,0.390282449500091,23.5348900273393,-3843.23378388271,0.704000000000008,0.407136154552346,0.425112257009536,0.45776755609543,0.0817264115373986,-3871.27371959997,56.0798714345128,1471,6.64357457935694e-13,1.45968953368332e-12
"ENSG00000078369","HAVANA","gene","ENSG00000078369","18","GNB1","protein_coding","GNB1; ENSG00000078369",0.106008224522248,0.703139812972026,5.42422958866574,-5002.45681025048,0.582999999999998,0.926662547665205,0.810692538209367,0.351356643480395,0.131012150570776,-5132.00474567941,259.095870857869,460,0,0
