"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000188976","HAVANA","gene","ENSG00000188976","11","NOC2L","protein_coding","NOC2L; ENSG00000188976",0.0015830025643546,0.140970945444396,28.1108421848169,-1590.10074319037,0.649000000000001,0.143894526336034,0.142603526021322,0.276500891085459,0.0111045859232003,-1590.71459395098,1.2277015212062,3723,0.541262578288644,0.588948349354632
"ENSG00000188290","HAVANA","gene","ENSG00000188290","10","HES4","protein_coding","HES4; ENSG00000188290",0.0178187663295982,0.22104592670462,30.7426323205023,-2496.64580726701,0.86099999999999,0.250531687403168,0.238972309177951,0.532814644292269,0.074597740265639,-2513.56411030275,33.8366060714861,1792,4.49235789679037e-08,1.01554362945858e-07
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.0775939969105156,0.509016356557313,0.708226328671758,-3975.51390174857,0.691000000000003,0.576416726807739,0.579538931864215,0.483256257951237,0.132275191618777,-4097.08383077007,243.139858043002,451,0,0
"ENSG00000188157","HAVANA","gene","ENSG00000188157","15","AGRN","protein_coding","AGRN; ENSG00000188157",0.00300905360485361,0.143201723590638,5.11669472755195,-1631.1204323956,0.574000000000012,0.153472460118968,0.146240279435994,0.357424655691775,0.0205802449215515,-1635.72882066619,9.21677654118776,2919,0.00996787087878492,0.0138334515004994
"ENSG00000078808","HAVANA","gene","ENSG00000078808","17","SDF4","protein_coding","SDF4; ENSG00000078808",0.00494391081721467,0.218121314772034,3.49619986308845,-2384.98104626115,0.596000000000004,0.226301490091576,0.223086942563311,0.310704755477969,0.0221635210246458,-2390.60893582554,11.2557791287827,2776,0.00359615678175884,0.00524784982813583
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.00160226130527405,0.27599234441138,0.00209972648394397,-2781.29165300071,0.623000000000019,0.270123751328308,0.277603922667464,0.148184882443081,0.00577194683281961,-2781.41682961606,0.250353230718247,3873,0.882341053840266,0.922892746993782
"ENSG00000127054","HAVANA","gene","ENSG00000127054","20","INTS11","protein_coding","INTS11; ENSG00000127054",0.00811016068420629,0.155329027796201,69.8832759268795,-1833.07263483717,0.905000000000001,0.171725473914272,0.163482731406699,0.524420917303133,0.0496218854217972,-1834.95704261547,3.76881555661248,3387,0.151919002522665,0.18170176534376
"ENSG00000107404","HAVANA","gene","ENSG00000107404","20","DVL1","protein_coding","DVL1; ENSG00000107404",0.00327824483366651,0.208314870108529,0.858307027951374,-2292.99755856747,0.746999999999986,0.208900816889909,0.211692242717472,0.27408202508872,0.0154931545601665,-2296.89381828985,7.79251944474618,3022,0.0203177635799022,0.0272360225884129
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.0143237021328262,0.462503465199816,4.27069567360324,-3738.89170915264,0.683999999999997,0.535823647062084,0.47693624958889,0.223360186978227,0.0300396099764042,-3748.78943959959,19.795460893888,2279,5.02886854786277e-05,8.9365724294012e-05
"ENSG00000221978","HAVANA","gene","ENSG00000221978","12","CCNL2","protein_coding","CCNL2; ENSG00000221978",0.0032610911391052,0.169764203890933,0.0277192796468566,-1931.44358351147,0.957999999999998,0.169749730329784,0.173042642248156,0.33641269425335,0.0188474820316824,-1936.5418914393,10.196615855662,2840,0.00610707143344802,0.00871117830172462
