"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000188976","HAVANA","gene","ENSG00000188976","11","NOC2L","protein_coding","NOC2L; ENSG00000188976",0.00190360006449303,0.105178942723598,8.93892259728991,-1453.99304959117,0.506,0.146732391335601,0.107099857452677,0.297345835280494,0.0177769411794799,-1457.8784411158,7.77078304925362,3562,0.0205397853551414,0.0281975155493099
"ENSG00000188290","HAVANA","gene","ENSG00000188290","10","HES4","protein_coding","HES4; ENSG00000188290",0.00408482637478718,0.155409931813071,0.000320085445372143,-2407.25702854713,0.688000000000002,0.22039284959703,0.159535090074428,0.289994192440781,0.0256110383889604,-2420.26137973498,26.0087023757005,2445,2.2505156553887e-06,4.50037854650394e-06
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.00235667388933227,0.137843937835923,1.94196966030324,-2103.51983914203,0.631,0.180233725672657,0.140225691398406,0.269347956394382,0.0168092981930103,-2108.70055740317,10.361436522272,3314,0.00562396548751753,0.00829848860409196
"ENSG00000078808","HAVANA","gene","ENSG00000078808","17","SDF4","protein_coding","SDF4; ENSG00000078808",0.000873784901115637,0.161472267173043,71.8530119882332,-2462.9125740665,0.553000000000011,0.212537814691578,0.162361682046373,0.139080440358709,0.00538223683269178,-2462.67494620123,-0.475255730537356,4883,1,1
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.117327823244153,0.0334357301091079,249.495627861831,-2281.76332013735,1.21100000000001,0.209259751308691,0.150796340279551,1.63687230916164,0.778224051069139,-2284.215465451,4.90429062730709,3893,0.0861086581256483,0.108161145192505
"ENSG00000127054","HAVANA","gene","ENSG00000127054","20","INTS11","protein_coding","INTS11; ENSG00000127054",0.000803388064197165,0.125420591944022,91.8367133702405,-1855.1328193441,0.543000000000006,0.162449326263546,0.126239475893969,0.174479646666107,0.00636478159019269,-1854.9504684717,-0.364701744808372,4862,1,1
"ENSG00000107404","HAVANA","gene","ENSG00000107404","20","DVL1","protein_coding","DVL1; ENSG00000107404",0.00241200215263384,0.15514413138668,3.88477878033816,-2386.68491215723,0.588999999999999,0.213965494823002,0.157577980610172,0.229532984219551,0.0153088432576443,-2390.4519533633,7.53408241213947,3602,0.0231203705959523,0.0313877324303739
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.00773620081536798,0.329191684176951,0.00428817131026846,-4215.66707635018,0.588000000000022,0.551752737390774,0.337031403139279,0.159411398127248,0.0229609989554422,-4226.46937148708,21.6045902738115,2615,2.03527374457169e-05,3.80592298698109e-05
"ENSG00000221978","HAVANA","gene","ENSG00000221978","12","CCNL2","protein_coding","CCNL2; ENSG00000221978",0.00122699654642175,0.113647299164849,2.13593359713657,-1625.42367622752,0.681999999999988,0.159100282388945,0.114903442968004,0.220166237002649,0.0106812106122132,-1627.72660546401,4.6058584729717,3946,0.0999655915718772,0.123880320016847
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.0054898958670693,0.372825259136869,1.10424522487772,-4501.83975847614,0.556999999999988,0.627909991106953,0.378380467069545,0.118000720731056,0.0145114352265696,-4505.94308663126,8.20665631023803,3518,0.0165176106501321,0.0229593849002689
