"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000188290","HAVANA","gene","ENSG00000188290","10","HES4","protein_coding","HES4; ENSG00000188290",0.00811347049662956,0.217444073352949,10.2564825774086,-2567.1578189788,0.518000000000001,0.199580071614332,0.225639326610575,0.451321638859474,0.0359707343773895,-2578.22738282095,22.1391276842987,2528,1.55793561755768e-05,2.26479960226443e-05
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.00125615080459335,0.211752171315168,0.0354464997228944,-2467.98361733312,0.468999999999994,0.168053621836987,0.213103971126109,0.210898268308345,0.0058971912087411,-2468.97053379932,1.97383293239091,3611,0.372724228636057,0.379330252073528
"ENSG00000078808","HAVANA","gene","ENSG00000078808","17","SDF4","protein_coding","SDF4; ENSG00000078808",0.0106791468552254,0.22836968450905,21.7525489720217,-2679.4234539407,0.504999999999995,0.228090765954657,0.23914201405574,0.453065064939275,0.0446734953451915,-2689.32328880666,19.7996697319159,2635,5.01829682884036e-05,6.99895288272802e-05
"ENSG00000160087","HAVANA","gene","ENSG00000160087","20","UBE2J2","protein_coding","UBE2J2; ENSG00000160087",0.0020399148052443,0.172744599257857,22.3379435970948,-2089.83615678937,0.405000000000001,0.156685379528081,0.174834594460805,0.288255459232594,0.0116710271283407,-2090.60856497933,1.54481637991921,3623,0.461899386405968,0.468528911134952
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.00747235065166516,0.295652612513132,3.38087030130448,-3135.25783217141,0.363,0.294711405181576,0.303202963528958,0.293313247720545,0.0246510566917669,-3143.00797217848,15.5002800141347,2831,0.000430682237797297,0.000559080616003203
"ENSG00000127054","HAVANA","gene","ENSG00000127054","20","INTS11","protein_coding","INTS11; ENSG00000127054",0.00457096956403044,0.159773584503851,8.31123502631105,-1965.37522513416,0.436999999999998,0.162303486593377,0.164369473804007,0.416558801703181,0.0278133315092536,-1972.62396182051,14.4974733726967,2899,0.000711072128787182,0.000901410856603275
"ENSG00000107404","HAVANA","gene","ENSG00000107404","20","DVL1","protein_coding","DVL1; ENSG00000107404",0.0113626012924542,0.219272369220591,62.2301627033377,-2618.12598334053,0.653000000000006,0.213111234075013,0.230704786457354,0.500187161018176,0.0492666019692426,-2620.66476251335,5.07755834563795,3453,0.0789627408311235,0.0840394070531071
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.0127902702587792,0.277891196882748,1.31659729067725,-3038.21912201194,0.332999999999998,0.293820735857531,0.290579202053165,0.384908426213589,0.0440009828784574,-3061.71904854967,46.9998530754647,1788,6.2245986143239e-11,1.27938478230651e-10
"ENSG00000221978","HAVANA","gene","ENSG00000221978","12","CCNL2","protein_coding","CCNL2; ENSG00000221978",0.00152321355626322,0.177789917796693,7.85480022593947,-2138.66049436577,0.468999999999994,0.15145851452864,0.17936108745741,0.257683555990544,0.00849471282315049,-2139.46778537471,1.61458201788173,3621,0.446064816546851,0.452716984482098
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.0119228069212384,0.354149218159515,4.14288862149412,-3491.31345169817,0.469999999999999,0.350332914130022,0.36604573176308,0.311679554091574,0.032569565835052,-3503.05017539281,23.473447389274,2462,7.99476428725576e-06,1.19336956765495e-05
"ENSG00000179403","HAVANA","gene","ENSG00000179403","12","VWA1","protein_coding","VWA1; ENSG00000179403",0.0261992500617639,0.222223990611424,7.08779272577461e-07,-2650.42280753487,0.456000000000003,0.168264111054949,0.248646154295537,0.961950964849559,0.105462153986753,-2763.82064121686,226.795667363964,602,0,0
"ENSG00000205090","HAVANA","gene","ENSG00000205090","9","TMEM240","protein_coding","TMEM240; ENSG00000205090",0.00835558116202327,0.173822505726764,6.69810551103758e-07,-2141.11694787477,0.471000000000004,0.183756946627205,0.18198490272371,0.497444421823435,0.0458649078202476,-2167.2279441554,52.2219925612544,1692,4.57234250461624e-12,9.93106306410443e-12
"ENSG00000160075","HAVANA","gene","ENSG00000160075","12","SSU72","protein_coding","SSU72; ENSG00000160075",0.0195661962963601,0.374160423904918,3.86509279497416e-06,-3610.03815250588,0.468999999999994,0.397518521444101,0.393271334131167,0.351881013945885,0.0496948778478773,-3640.18408228845,60.2918595651281,1542,8.08242361927114e-14,1.92625854739439e-13
"ENSG00000078369","HAVANA","gene","ENSG00000078369","18","GNB1","protein_coding","GNB1; ENSG00000078369",0.0673343732484985,0.652291255382381,6.28984057883286,-4726.71624729171,0.508999999999986,0.810899167039882,0.719005550763489,0.320001163004727,0.0935686148040687,-4793.52447349081,133.616452398217,902,0,0
"ENSG00000187730","HAVANA","gene","ENSG00000187730","9","GABRD","protein_coding","GABRD; ENSG00000187730",0.0233981839713021,0.245137266729189,1.00214202176831,-2832.64819951128,0.436999999999983,0.265929506694071,0.268610776843134,0.575207510135728,0.0871325700583162,-2911.45073098904,157.605062955511,798,0,0
"ENSG00000067606","HAVANA","gene","ENSG00000067606","17","PRKCZ","protein_coding","PRKCZ; ENSG00000067606",0.0343698617480629,0.377984369295248,7.13926215464359,-3676.41662419904,0.469999999999999,0.431970712466047,0.412578786554873,0.429175172006853,0.0833503312457899,-3731.79729585928,110.761343320477,1024,0,0
"ENSG00000157916","HAVANA","gene","ENSG00000157916","20","RER1","protein_coding","RER1; ENSG00000157916",0.0057447055321685,0.190021708302184,11.518292359087,-2300.23217491035,0.471000000000004,0.177679762955074,0.195762950214784,0.426575511206008,0.0293446941160672,-2306.73066311483,12.9969764089747,2970,0.00150571380454367,0.00186313071774343
"ENSG00000157870","HAVANA","gene","ENSG00000157870","16","PRXL2B","protein_coding","PRXL2B; ENSG00000157870",0.0109828508913021,0.243893749136498,6.99789805435077,-2793.96386372807,0.553000000000026,0.247828984505732,0.254985737157993,0.42286860824198,0.0430908560852749,-2811.94607945983,35.9644314635343,2047,1.55032565674063e-08,2.78331548046986e-08
"ENSG00000158109","HAVANA","gene","ENSG00000158109","15","TPRG1L","protein_coding","TPRG1L; ENSG00000158109",0.023485553384326,0.328954770885135,2.93354463063752,-3385.14417852247,0.435999999999979,0.35553107122718,0.35233584514237,0.431045224063932,0.0666369645216021,-3430.08162663298,89.8748962210229,1193,0,0
"ENSG00000130764","HAVANA","gene","ENSG00000130764","10","LRRC47","protein_coding","LRRC47; ENSG00000130764",0.0037944418905766,0.156412997265977,4.10579001095597,-1917.18050165276,0.294000000000011,0.15573712201174,0.160177643610685,0.395532166746421,0.0236845549155099,-1923.24358780628,12.1261723070493,3016,0.00232720767339301,0.0028357056365117
"ENSG00000069424","HAVANA","gene","ENSG00000069424","15","KCNAB2","protein_coding","KCNAB2; ENSG00000069424",0.0658921826419735,0.493608626638412,2.17028136428594,-4194.65492801371,0.329000000000008,0.586798876267234,0.559217491105724,0.437449246988179,0.117769593089101,-4313.10601519864,236.902174369852,583,0,0
"ENSG00000116254","HAVANA","gene","ENSG00000116254","18","CHD5","protein_coding","CHD5; ENSG00000116254",0.0759623097092762,0.469510675318161,5.93070125039015,-4133.68406538888,0.469999999999999,0.563558497564683,0.545245117421138,0.489057674098766,0.139259526675653,-4264.73929448953,262.110458201289,527,0,0
"ENSG00000116251","HAVANA","gene","ENSG00000116251","11","RPL22","protein_coding","RPL22; ENSG00000116251",0.198286604612834,0.836961239143536,5.75837301194102,-5273.1494329988,0.399000000000001,1.05137417784722,1.02926655542582,0.423535074510854,0.191535394938236,-5479.24196771255,412.185069427502,316,0,0
"ENSG00000097021","HAVANA","gene","ENSG00000097021","19","ACOT7","protein_coding","ACOT7; ENSG00000097021",0.0234056320098627,0.28674864856314,8.10417007857822,-3142.39725954687,0.51400000000001,0.307909492643964,0.310417568900289,0.49686351592045,0.0754644816335318,-3187.958729056,91.1229390182571,1178,0,0
"ENSG00000171735","HAVANA","gene","ENSG00000171735","19","CAMTA1","protein_coding","CAMTA1; ENSG00000171735",0.0299409053110199,0.472066965576899,0.66370673113798,-4064.26296657905,0.402000000000015,0.506778158055956,0.501675234034792,0.341440139519861,0.0596423025361383,-4105.54482611365,82.5637190692014,1248,0,0
"ENSG00000116288","HAVANA","gene","ENSG00000116288","13","PARK7","protein_coding","PARK7; ENSG00000116288",0.0316930981139096,0.419902503252319,3.60709124650262,-3856.49509370263,0.467999999999989,0.441283425791871,0.451458890994504,0.40342678709471,0.0701802630894264,-3903.94150677372,94.8928261421852,1142,0,0
"ENSG00000142599","HAVANA","gene","ENSG00000142599","19","RERE","protein_coding","RERE; ENSG00000142599",0.0172252804959319,0.313345023604122,5.96116338246967,-3282.70145096258,0.433999999999997,0.325000543877542,0.330759470468437,0.403830450614765,0.0521077673411292,-3309.28746098219,53.1720200392192,1670,2.84339218836749e-12,6.25716544446139e-12
