"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.00312140045884541,0.438705249482012,0.0016883557605357,-3678.44902869269,0.402000000000001,0.28735581143336,0.44203501396441,0.194426187546281,0.00706476275087352,-3679.66049470305,2.42293202070869,1347,0.297760439414837,0.343570283910192
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.00438018109865327,0.565821680253702,1.19545504365411,-4142.69868708504,0.358000000000004,0.354453123314438,0.57047685406675,0.186718446697905,0.00768180778692082,-4144.04000847979,2.68264278950664,1335,0.261499895589304,0.304593511341849
"ENSG00000160075","HAVANA","gene","ENSG00000160075","12","SSU72","protein_coding","SSU72; ENSG00000160075",0.00987969894615596,0.48553690826986,0.1293509682608,-3881.60111788729,0.293000000000006,0.316071096422256,0.49650095618245,0.314475685530721,0.0199422037982835,-3891.19588301994,19.189530265292,819,6.80842170774909e-05,0.000129268568443832
"ENSG00000078369","HAVANA","gene","ENSG00000078369","18","GNB1","protein_coding","GNB1; ENSG00000078369",0.0359493343350347,1.05078797108952,0.00750779030501229,-5302.39269656174,0.219999999999999,0.823243830353503,1.09247526121117,0.23031219896101,0.0330800591417909,-5326.87108015118,48.95676717889,445,2.33977281993702e-11,8.17606007865635e-11
"ENSG00000187730","HAVANA","gene","ENSG00000187730","9","GABRD","protein_coding","GABRD; ENSG00000187730",0.0120259134144484,0.471860199000872,0.00999838413179145,-3835.64731609649,0.26100000000001,0.330412617773979,0.485329600873543,0.331896301262407,0.0248527765230148,-3849.76647364412,28.2383150952701,663,7.38121384902257e-07,1.7311896734887e-06
"ENSG00000067606","HAVANA","gene","ENSG00000067606","17","PRKCZ","protein_coding","PRKCZ; ENSG00000067606",0.0145216764800756,0.640095932014599,0.0192960573555585,-4387.53403155156,0.292000000000002,0.457463241960177,0.656270974440398,0.26342208030255,0.0221834492253713,-4399.09420171715,23.1203403311702,738,9.53853960383721e-06,2.0098142390199e-05
"ENSG00000158109","HAVANA","gene","ENSG00000158109","15","TPRG1L","protein_coding","TPRG1L; ENSG00000158109",0.0146287744109555,0.539480718455166,0.0052620040219071,-4081.2793335892,0.400000000000006,0.378796827782406,0.555930912424308,0.319299058533667,0.0264005121718606,-4097.01909885681,31.4795305352209,620,1.45984517141429e-07,3.66138587346648e-07
"ENSG00000069424","HAVANA","gene","ENSG00000069424","15","KCNAB2","protein_coding","KCNAB2; ENSG00000069424",0.0285863904333863,0.745842687105123,0.0873554547869812,-4682.34072445362,0.221000000000004,0.553966189709109,0.778112342472886,0.305208343177875,0.0369128578232714,-4709.12014212368,53.5588353401326,400,2.34334773807632e-12,9.10976433177169e-12
"ENSG00000116254","HAVANA","gene","ENSG00000116254","18","CHD5","protein_coding","CHD5; ENSG00000116254",0.015927522997529,0.55015095793954,0.021132914630646,-4118.93663270354,0.260999999999996,0.393008453977553,0.568048465015979,0.321123602935824,0.0281365986058383,-4136.27401698721,34.6747685673381,571,2.95440258923918e-08,8.04570232270915e-08
"ENSG00000116251","HAVANA","gene","ENSG00000116251","11","RPL22","protein_coding","RPL22; ENSG00000116251",0.0204498569686163,1.27081965201991,0.0866536472866338,-5627.73831308765,0.326000000000008,0.928058046091997,1.2928896735005,0.154088418245549,0.0158370168475789,-5633.50475230592,11.5328784365574,1022,0.00313088609115464,0.00476372590190358
"ENSG00000097021","HAVANA","gene","ENSG00000097021","19","ACOT7","protein_coding","ACOT7; ENSG00000097021",0.0190217287320842,0.667684422114166,0.0378056619187253,-4470.93567022321,0.260000000000005,0.501309383740385,0.689346381865459,0.275118096464837,0.0276999539157224,-4488.60837156919,35.345402691948,563,2.11272671579721e-08,5.83532867329424e-08
"ENSG00000171735","HAVANA","gene","ENSG00000171735","19","CAMTA1","protein_coding","CAMTA1; ENSG00000171735",0.00348437714674104,0.630767030569787,0.964060202928982,-4336.95781621164,0.39500000000001,0.414311688918174,0.634461734153349,0.14247392610048,0.00549368453005995,-4337.56713136909,1.21863031489011,1420,0.543723106319314,0.595415091779248
"ENSG00000116288","HAVANA","gene","ENSG00000116288","13","PARK7","protein_coding","PARK7; ENSG00000116288",0.0178009028660627,0.81280214305977,0.000602068889623528,-4821.45146408675,0.298000000000002,0.575967883533929,0.832400950393859,0.231644902513254,0.0214312997687372,-4831.90071246619,20.8984967588895,789,2.89700395944559e-05,5.70955786684143e-05
"ENSG00000074800","HAVANA","gene","ENSG00000074800","16","ENO1","protein_coding","ENO1; ENSG00000074800",0.0416725170917054,1.16393067252179,0.00216163618328896,-5490.11016610248,0.187000000000012,0.954812691198276,1.21116307390878,0.213799499280702,0.0345656991045829,-5514.62855247538,49.0367727458015,444,2.248023989182e-11,7.87314707922976e-11
"ENSG00000171603","HAVANA","gene","ENSG00000171603","17","CLSTN1","protein_coding","CLSTN1; ENSG00000171603",0.0554028404794578,1.18442088797509,0.0149719402220279,-5531.64071084633,0.288999999999987,1.01069926220509,1.24951033347147,0.232886367551439,0.0446860623876896,-5571.37467583976,79.4679299868549,281,0,0
"ENSG00000054523","HAVANA","gene","ENSG00000054523","17","KIF1B","protein_coding","KIF1B; ENSG00000054523",0.00781339763249597,0.972666893108626,2.92032181082367,-5129.49233148228,0.361999999999995,0.719384851444476,0.981082227023127,0.122873626128188,0.00796894920405795,-5131.08539515353,3.18612734249837,1309,0.203301806755184,0.241508257833699
"ENSG00000116661","HAVANA","gene","ENSG00000116661","11","FBXO2","protein_coding","FBXO2; ENSG00000116661",0.00712934208584971,0.830941604287241,1.79163586376278,-4843.60885307161,0.371000000000009,0.523689321855186,0.838556438486679,0.161231913534085,0.0085068479186676,-4845.3135221984,3.40933825358843,1298,0.181832539738557,0.217834822259982
"ENSG00000132879","HAVANA","gene","ENSG00000132879","14","FBXO44","protein_coding","FBXO44; ENSG00000132879",0.00485505868139069,0.412324238723267,0.0198458109159643,-3572.57424260176,0.444000000000017,0.279164340859551,0.417607833396893,0.249595814858006,0.0116378226618503,-3576.17180277232,7.19512034111358,1157,0.0273904690618847,0.0368126010295857
"ENSG00000159363","HAVANA","gene","ENSG00000159363","18","ATP13A2","protein_coding","ATP13A2; ENSG00000159363",0.00756073710139847,0.424777769489997,0.00139900212933919,-3634.97171428351,0.330999999999989,0.283897513318519,0.433144320852994,0.306281298815063,0.0174880030025735,-3642.67135892684,15.3992892866481,914,0.00045298812664385,0.000770674548064755
"ENSG00000077549","HAVANA","gene","ENSG00000077549","18","CAPZB","protein_coding","CAPZB; ENSG00000077549",0.00768356719737609,0.624236825882264,0.134507246927717,-4328.34725693263,0.332999999999998,0.433965843315954,0.632478470797905,0.201988153285677,0.0121590745947136,-4331.86751922694,7.04052458863407,1162,0.0295916724223665,0.039599871443012
"ENSG00000173436","HAVANA","gene","ENSG00000173436","15","MICOS10","protein_coding","MICOS10; ENSG00000173436",0.00496422861131507,0.777464780783102,0.00725518129733325,-4718.99955325531,0.402999999999992,0.522787182472087,0.78272839979095,0.134772397901201,0.00634463772650413,-4719.88812968325,1.77715285588783,1379,0.411240767112884,0.463646134831795
"ENSG00000158747","HAVANA","gene","ENSG00000158747","14","NBL1","protein_coding","NBL1; ENSG00000158747",0.00364344449623647,0.553499479295006,0.843833230411146,-4100.77038504071,0.37700000000001,0.362137268775271,0.557319890016735,0.166679756421433,0.00653951498018423,-4101.56189373024,1.5830173790564,1389,0.453160600640708,0.507318023035494
"ENSG00000162545","HAVANA","gene","ENSG00000162545","6","CAMK2N1","protein_coding","CAMK2N1; ENSG00000162545",0.214742272454578,1.53738276537197,0.000154941070774012,-6052.5911658381,0.555000000000007,2.09200139527119,1.80393222941766,0.221511767499963,0.12256104320098,-6239.89342959974,374.60452752327,43,0,0
"ENSG00000158828","HAVANA","gene","ENSG00000158828","8","PINK1","protein_coding","PINK1; ENSG00000158828",1.01048489247453,0.0108620363984794,191.153202075372,-5182.83271315349,0.960000000000008,0.787064280307788,1.0228223247077,1.27718764697841,0.989364988436921,-5206.93615368943,48.2068810718702,451,3.40415473587541e-11,1.17371632245815e-10
"ENSG00000127483","HAVANA","gene","ENSG00000127483","18","HP1BP3","protein_coding","HP1BP3; ENSG00000127483",0.0130818305700266,0.59357072340881,0.0392709003946587,-4249.38660745226,0.307999999999993,0.381398074533439,0.608138488651794,0.299885704713304,0.021563958618862,-4260.4246394712,22.0760640378667,764,1.60784286632465e-05,3.27250740462674e-05
"ENSG00000075151","HAVANA","gene","ENSG00000075151","20","EIF4G3","protein_coding","EIF4G3; ENSG00000075151",0.00154135710466097,0.453666526169788,31.455399032481,-3733.55043652007,0.413000000000011,0.284582431489248,0.455302360204236,0.137956938669773,0.00338605099185349,-3733.49746783125,-0.105937377628834,1499,1,1
