"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.0370611132214044,0.33446879281843,23.733642471269,-2487.56335128292,0.533000000000001,0.207920584941307,0.371573442513096,0.925895006421966,0.0997527052840553,-2514.44869692293,53.770691280035,933,2.10786943455332e-12,4.05533294214707e-12
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.0106743754087359,0.493617075816168,0.00775764540684855,-2925.48953552668,0.353999999999999,0.271466931215499,0.504326816538596,0.380587309412099,0.0211670758701309,-2930.20420999611,9.42934893886832,1641,0.00896278325194022,0.00980389758515094
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.0300281002979598,0.536689131959307,0.0185287221212432,-3063.39910185117,0.301000000000002,0.338150498120976,0.566796457392082,0.5124528318195,0.0529860371077058,-3089.1360114243,51.4738191462693,965,6.64668320382589e-12,1.23635195345777e-11
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.0240787796507548,0.591592703022188,8.40697049611597e-05,-3186.7516030075,0.378,0.363164829191143,0.616360927778159,0.42728087440012,0.0391097855405234,-3203.23198412137,32.9607622277435,1215,6.96083632956146e-08,1.02837047008747e-07
"ENSG00000160075","HAVANA","gene","ENSG00000160075","12","SSU72","protein_coding","SSU72; ENSG00000160075",0.0302492149271367,0.560892176775432,2.03456001543084,-3124.95449917708,0.335000000000008,0.36459988301257,0.591446686304688,0.477024328509792,0.0511708625917985,-3147.07553535308,44.2420723519963,1050,2.47147413645621e-10,4.22504388089418e-10
"ENSG00000078369","HAVANA","gene","ENSG00000078369","18","GNB1","protein_coding","GNB1; ENSG00000078369",0.169921206039159,0.896368516904471,2.7039726144333,-3816.97285412489,0.320999999999998,0.721556946639406,1.06791818641407,0.571285470529305,0.159357445151088,-3951.28344769617,268.621187142568,205,0,0
"ENSG00000187730","HAVANA","gene","ENSG00000187730","9","GABRD","protein_coding","GABRD; ENSG00000187730",0.0352166853510065,0.354971318184135,0.000837958917666627,-2518.98887567581,0.369,0.248020285252869,0.388822535151243,0.75663606121261,0.0902556845211536,-2576.20610694713,114.434462542657,512,0,0
"ENSG00000067606","HAVANA","gene","ENSG00000067606","17","PRKCZ","protein_coding","PRKCZ; ENSG00000067606",0.0829610758729464,0.727513790568192,5.1466268827437,-3516.52247238183,0.305000000000007,0.498620710738685,0.812272952249889,0.577652788750802,0.102361071648323,-3578.87304445735,124.701144151053,481,0,0
"ENSG00000158109","HAVANA","gene","ENSG00000158109","15","TPRG1L","protein_coding","TPRG1L; ENSG00000158109",0.0560593230442378,0.517870600439412,3.70008095815171,-3047.46653780254,0.254000000000005,0.363900402584394,0.57423380279821,0.650640942612265,0.097676250619532,-3106.87852151212,118.823967419156,498,0,0
"ENSG00000069424","HAVANA","gene","ENSG00000069424","15","KCNAB2","protein_coding","KCNAB2; ENSG00000069424",0.0847852427543999,0.616877649338127,1.01136819873254e-08,-3281.60871717664,0.369,0.471713089159289,0.710376601080489,0.617280001055273,0.120834725207642,-3396.44300079062,229.66856722796,250,0,0
