"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000188976","HAVANA","gene","ENSG00000188976","11","NOC2L","protein_coding","NOC2L; ENSG00000188976",0.000970501568943917,0.108028147271773,39.5516328476433,-1340.5536416154,0.518000000000001,0.13859790131562,0.109018622791307,0.22477161538922,0.00890379448980274,-1340.68933452372,0.27138581664758,3957,0.873110716356853,0.938864315920751
"ENSG00000188290","HAVANA","gene","ENSG00000188290","10","HES4","protein_coding","HES4; ENSG00000188290",0.00842841954563768,0.161741758516625,8.86079930600424,-2278.23447479478,0.840999999999994,0.215316528468965,0.170199120565802,0.426378898863543,0.0495293572681922,-2301.74842178022,47.0278939708724,1722,6.13793460502166e-11,1.51666154148474e-10
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.0224805392384746,0.18463448314567,4.35375283502073,-2617.26339190467,0.528999999999996,0.266641249874777,0.206429726988385,0.562310283320933,0.108541326359124,-2718.12650488581,201.726225962274,787,0,0
"ENSG00000078808","HAVANA","gene","ENSG00000078808","17","SDF4","protein_coding","SDF4; ENSG00000078808",0.000905786491311272,0.198757339520374,0.177867269665637,-2646.29959732328,0.516999999999996,0.249353996478362,0.199680622595009,0.120697030836186,0.00453657372497645,-2646.40937920225,0.219563757947071,3974,0.896029556869663,0.959387459607553
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.00265935032430055,0.165475864606937,0.0010096562608565,-2271.20189133057,0.509,0.22206446118726,0.168169118182086,0.232224863162795,0.015816736103666,-2275.86075155275,9.3177204443582,2799,0.00947725821684475,0.0144071931806625
"ENSG00000127054","HAVANA","gene","ENSG00000127054","20","INTS11","protein_coding","INTS11; ENSG00000127054",0.001431493023853,0.140150918659203,21.0097746368618,-1904.40491553341,0.506,0.180792167567609,0.141602901192851,0.209273870336344,0.0101106698694858,-1904.89273830515,0.975645543472638,3779,0.613961674762747,0.691295825910423
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.00316258655908828,0.374146165381539,46.9089723661425,-4019.66293616527,0.501000000000005,0.558599174004903,0.377382029833548,0.100674833784157,0.00838195918547349,-4019.74186815804,0.157863985520635,3990,0.924102767986589,0.985410362429587
"ENSG00000221978","HAVANA","gene","ENSG00000221978","12","CCNL2","protein_coding","CCNL2; ENSG00000221978",0.00131422955448579,0.130311897141765,14.5567121191709,-1746.87315584642,0.509999999999991,0.171557867790572,0.131643968595023,0.211312396181277,0.00998456451976741,-1747.55575901223,1.36520633162763,3710,0.505299899379852,0.579505895329546
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.00349224428646882,0.394065931381907,1.9428107785502,-4131.25318830361,0.495000000000005,0.605011123081098,0.397626956982874,0.0976762434296354,0.00878423461068974,-4132.48473970003,2.4631027928408,3536,0.291839467589702,0.351181259783423
"ENSG00000179403","HAVANA","gene","ENSG00000179403","12","VWA1","protein_coding","VWA1; ENSG00000179403",0.0765712915022136,0.23972033487331,3.0004082638932,-3249.47619931048,0.492999999999995,0.322440745224388,0.318084968523301,0.858189249623522,0.242090795699102,-3650.93995646861,802.927514316255,208,0,0
"ENSG00000160075","HAVANA","gene","ENSG00000160075","12","SSU72","protein_coding","SSU72; ENSG00000160075",0.0220030415282176,0.303759149403829,64.5136082551415,-3697.87876163267,0.811000000000007,0.461137347970185,0.325837512886535,0.321670372243815,0.0675432635852063,-3702.89317497776,10.0288266901844,2748,0.00664152717906297,0.0102837329501139
"ENSG00000078369","HAVANA","gene","ENSG00000078369","18","GNB1","protein_coding","GNB1; ENSG00000078369",0.0377782573014602,0.481301279946819,2.46023747152835,-4646.21063340918,0.560000000000002,1.04814537939128,0.519557862390222,0.185438299441793,0.0727793229949471,-4709.53813312905,126.654999439741,1061,0,0
"ENSG00000187730","HAVANA","gene","ENSG00000187730","9","GABRD","protein_coding","GABRD; ENSG00000187730",0.0208147531530292,0.181753317478277,7.40922513442982,-2590.62492383459,0.569000000000017,0.255068261906419,0.202833018194815,0.565625798480093,0.102754363450072,-2680.20417211721,179.158496565244,862,0,0
"ENSG00000067606","HAVANA","gene","ENSG00000067606","17","PRKCZ","protein_coding","PRKCZ; ENSG00000067606",0.0341739910016145,0.303667528877288,12.7787454008113,-3713.1189613183,0.730999999999995,0.507898150145633,0.337648431928455,0.363974718914375,0.101153910904332,-3779.71394318023,133.189963723873,1035,0,0
"ENSG00000162585","HAVANA","gene","ENSG00000162585","17","FAAP20","protein_coding","FAAP20; ENSG00000162585",0.0121155530170437,0.156717579976081,96.6359385604916,-2282.89506303352,0.876999999999981,0.206443335319049,0.168870679577124,0.53317619897469,0.0717605176321468,-2284.84260417649,3.89508228593058,3324,0.142624333633967,0.182571161134937
"ENSG00000157916","HAVANA","gene","ENSG00000157916","20","RER1","protein_coding","RER1; ENSG00000157916",0.00831448312693762,0.191015710809964,37.586367593191,-2637.87125938927,0.632999999999981,0.253604102261719,0.199363166749552,0.359551706060369,0.0417121107581402,-2642.97661743866,10.2107160987816,2742,0.00606416725501413,0.00941029601388954
"ENSG00000158109","HAVANA","gene","ENSG00000158109","15","TPRG1L","protein_coding","TPRG1L; ENSG00000158109",0.0282585907982823,0.274184722921884,1.53699351365856,-3445.59954370368,0.558999999999997,0.449157972100763,0.302842821485646,0.374262348043083,0.0934343379944195,-3544.99675228462,198.79441716189,799,0,0
"ENSG00000130764","HAVANA","gene","ENSG00000130764","10","LRRC47","protein_coding","LRRC47; ENSG00000130764",0.00356463772191692,0.187974075432442,27.344534658999,-2555.41205419307,0.585000000000008,0.249083538596837,0.191587745589683,0.239697040783356,0.0186105339396544,-2557.14648887773,3.46886936931696,3379,0.176499950218236,0.222257261964662
"ENSG00000069424","HAVANA","gene","ENSG00000069424","15","KCNAB2","protein_coding","KCNAB2; ENSG00000069424",0.0453068393658734,0.301174975043702,3.40267129632712,-3684.43449023668,0.497000000000014,0.507959817567187,0.347651542003626,0.419037147510963,0.130762532062697,-3842.70312678145,316.537273089549,561,0,0
"ENSG00000116254","HAVANA","gene","ENSG00000116254","18","CHD5","protein_coding","CHD5; ENSG00000116254",0.0135808057946818,0.186920492579122,2.36041758290015,-2600.60512393665,0.503000000000014,0.258096117410696,0.200614385228245,0.451524476744609,0.0677342536174631,-2656.47493833225,111.739628791211,1154,0,0
"ENSG00000116251","HAVANA","gene","ENSG00000116251","11","RPL22","protein_coding","RPL22; ENSG00000116251",0.126102986996394,0.518900850522519,10.0372125701621,-4958.50118887156,0.472000000000008,1.4209731394174,0.649228959017701,0.24990607774463,0.195507343772503,-5190.24478928762,463.487200832118,400,0,0
"ENSG00000097021","HAVANA","gene","ENSG00000097021","19","ACOT7","protein_coding","ACOT7; ENSG00000097021",0.0853500254562646,0.365794756478836,5.41786529140175,-4159.36988796284,0.536999999999978,0.689422304547745,0.451401036373475,0.423756621739997,0.189185443063692,-4406.14611425387,493.552452582051,376,0,0
"ENSG00000171735","HAVANA","gene","ENSG00000171735","19","CAMTA1","protein_coding","CAMTA1; ENSG00000171735",0.0104840630142908,0.328039411831679,15.1607751888023,-3778.25112453164,0.596000000000004,0.478357580144679,0.338593957341689,0.21404848141159,0.0309699734089671,-3785.74720119763,14.9921533319784,2480,0.000555258567129679,0.000952671452877736
"ENSG00000049245","HAVANA","gene","ENSG00000049245","13","VAMP3","protein_coding","VAMP3; ENSG00000049245",0.0479178849823871,0.181846368105401,11.2393850172702,-2718.7477694749,0.498000000000019,0.236176687602362,0.234033423224738,0.92685499139018,0.20855239376196,-2988.90114779448,540.306756639154,341,0,0
"ENSG00000116288","HAVANA","gene","ENSG00000116288","13","PARK7","protein_coding","PARK7; ENSG00000116288",0.0248759348674545,0.511565883320503,58.0286183855013,-4775.99139070407,0.573000000000008,1.01360818965103,0.536573455557812,0.155603583581349,0.0463721022933722,-4779.06418264294,6.14558387774923,3054,0.0462917305869772,0.064496173427501
"ENSG00000142599","HAVANA","gene","ENSG00000142599","19","RERE","protein_coding","RERE; ENSG00000142599",0.0390686647328885,0.171548592759977,149.200283640611,-2759.44536107485,0.861999999999995,0.277732853496039,0.210663559519829,0.711683714529474,0.185496028188534,-2761.92873204841,4.96674194713887,3195,0.0834614046644265,0.111151260359041
