"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ENSG00000188976","HAVANA","gene","ENSG00000188976","11","NOC2L","protein_coding","NOC2L; ENSG00000188976",0.00187834115370291,0.126179129315024,19.4006101649736,-1105.62139829525,0.299999999999997,0.180159487392975,0.128111639091347,0.240563702552844,0.0146679545271951,-1106.69563776764,2.14847894478089,2943,0.3415574203957,0.530731255001542
"ENSG00000188290","HAVANA","gene","ENSG00000188290","10","HES4","protein_coding","HES4; ENSG00000188290",0.00214815169836401,0.1955823327152,9.23254271886593,-1719.98484251784,0.294000000000011,0.251386841104341,0.197765496054837,0.184369862954735,0.0108640390212722,-1720.62601810706,1.28235117844997,3209,0.526672908969897,0.750485802412587
"ENSG00000187608","HAVANA","gene","ENSG00000187608","10","ISG15","protein_coding","ISG15; ENSG00000187608",0.00254904055496942,0.164980017233722,2.80208882356278,-1484.09370631409,0.319999999999993,0.220043581762428,0.167591325838693,0.229445564702552,0.0152155129898993,-1486.53332123887,4.87922984956276,2235,0.0871944214089756,0.178407198703913
"ENSG00000078808","HAVANA","gene","ENSG00000078808","17","SDF4","protein_coding","SDF4; ENSG00000078808",0.0012829402560292,0.196442084504743,1.05676544799894,-1720.3144635164,0.319999999999993,0.269529858844939,0.197770841094406,0.132891233462207,0.00648850724677585,-1720.66423399394,0.699540955076827,3477,0.704849850026818,0.927028577558999
"ENSG00000176022","HAVANA","gene","ENSG00000176022","7","B3GALT6","protein_coding","B3GALT6; ENSG00000176022",0.000737587597939092,0.104055748869695,57.6860420894755,-823.057276505353,0.321999999999989,0.131642556138522,0.104814517230462,0.206305352809472,0.00703849712969965,-822.892010675174,-0.330531660359156,4466,1,1
"ENSG00000160087","HAVANA","gene","ENSG00000160087","20","UBE2J2","protein_coding","UBE2J2; ENSG00000160087",0.00105492518104992,0.138627406078613,51.6621831494055,-1229.3919257898,0.318000000000012,0.182173705349156,0.13972268548958,0.178289241648104,0.00755231654237546,-1229.37085033197,-0.0421509156635693,3997,1,1
"ENSG00000131584","HAVANA","gene","ENSG00000131584","19","ACAP3","protein_coding","ACAP3; ENSG00000131584",0.00503019236861756,0.237856857101001,4.78217130558582,-2007.86555108349,0.268000000000001,0.344318331160726,0.242919319135496,0.205983366737951,0.0207100064807974,-2011.4114456218,7.09178907661908,1861,0.0288428099677815,0.0708748898348549
"ENSG00000127054","HAVANA","gene","ENSG00000127054","20","INTS11","protein_coding","INTS11; ENSG00000127054",0.00120150158532209,0.134858488319356,40.6869461037845,-1192.1628773879,0.296000000000006,0.181612646916067,0.136086091191058,0.190860512642335,0.00883067524967363,-1192.08093941928,-0.163875937238117,4180,1,1
"ENSG00000107404","HAVANA","gene","ENSG00000107404","20","DVL1","protein_coding","DVL1; ENSG00000107404",0.0017447873357628,0.192576065812047,68.5694175856701,-1696.22643734115,0.325000000000003,0.258684310463347,0.194400707268286,0.16147346367181,0.00897889911195287,-1696.36116274625,0.269450810189937,3746,0.873955862568966,1
"ENSG00000175756","HAVANA","gene","ENSG00000175756","13","AURKAIP1","protein_coding","AURKAIP1; ENSG00000175756",0.00195741928407345,0.310179602252911,0.0112284100988651,-2365.8945385424,0.318999999999988,0.472917613287887,0.312203924905926,0.0935527250060839,0.00627102570029978,-2366.22252279456,0.655968504319389,3498,0.720374363956421,0.941758709654864
"ENSG00000221978","HAVANA","gene","ENSG00000221978","12","CCNL2","protein_coding","CCNL2; ENSG00000221978",0.00078895654406888,0.125396725601182,95.6414278391219,-1085.7665955655,0.293999999999997,0.1694158911682,0.126217575382484,0.165795369430726,0.00625234599247733,-1085.63430901283,-0.264573105338968,4389,1,1
"ENSG00000242485","HAVANA","gene","ENSG00000242485","6","MRPL20","protein_coding","MRPL20; ENSG00000242485",0.00389338411046319,0.290353289492181,4.5253971932443,-2281.28327698217,0.295000000000002,0.420540149854967,0.294330034696414,0.148373438335042,0.0132317013572119,-2282.86032948223,3.15410500010967,2636,0.206583105405959,0.358385637716787
