Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to9,Feature log2 fold change topic 3to9
ENSG00000041988,THAP3,19,-0.0110,18,-0.1364,20,0.08277
ENSG00000007923,DNAJC11,20,-0.6935,31,-0.0088,32,0.35837
ENSG00000171735,CAMTA1,103,-0.6852,124,-0.3985,173,0.59846
ENSG00000049245,VAMP3,127,3.25241,27,0.09721,11,-2.7744
ENSG00000049246,PER3,27,0.44765,14,-0.6267,21,0.01409
ENSG00000116288,PARK7,318,-0.1383,325,-0.1039,354,0.13751
ENSG00000116285,ERRFI1,21,0.09137,12,-0.7351,21,0.30935
ENSG00000162426,SLC45A1,15,-1.4029,28,-0.4912,44,0.97641
ENSG00000142599,RERE,58,-0.5481,70,-0.2365,87,0.43293
ENSG00000074800,ENO1,481,-0.5576,461,-0.6232,743,0.65770
ENSG00000171612,SLC25A33,26,-0.4255,29,-0.2778,37,0.39388
ENSG00000188807,TMEM201,8,-0.6214,14,0.18572,13,0.19604
ENSG00000171608,PIK3CD,6,-1.5586,11,-0.6221,20,1.12513
ENSG00000171603,CLSTN1,184,-1.9922,422,-0.7366,777,1.35869
ENSG00000178585,CTNNBIP1,39,-0.0955,47,0.18823,41,-0.0592
ENSG00000162441,LZIC,58,1.21203,24,-0.3072,25,-0.6953
ENSG00000130939,UBE4B,37,-0.0493,18,-1.1289,41,0.56528
ENSG00000054523,KIF1B,249,-0.0582,208,-0.3461,267,0.22245
ENSG00000142657,PGD,30,-0.8914,32,-0.7990,59,0.93317
ENSG00000241563,CORT,67,-0.1797,49,-0.6808,80,0.46270
ENSG00000160049,DFFA,52,0.74663,23,-0.5667,32,-0.2315
ENSG00000142655,PEX14,18,-0.7497,20,-0.6197,32,0.75919
ENSG00000120948,TARDBP,51,-0.3062,52,-0.2797,65,0.33034
ENSG00000116649,SRM,63,-0.8160,113,0.10310,111,0.33517
ENSG00000171824,EXOSC10,39,0.77608,16,-0.6349,23,-0.2286
ENSG00000198793,MTOR,16,-1.3048,37,-0.0542,42,0.63258
ENSG00000116661,FBXO2,396,0.51781,362,0.36291,265,-0.5176
ENSG00000132879,FBXO44,52,-1.5813,96,-0.6525,165,1.15437
ENSG00000116663,FBXO6,7,-1.1821,6,-1.3037,17,1.35610
ENSG00000116670,MAD2L2,33,1.01719,28,0.74724,14,-1.0725
ENSG00000177000,MTHFR,9,-0.8736,9,-0.7843,18,0.91574
ENSG00000011021,CLCN6,21,-1.4119,30,-0.8469,60,1.21119
ENSG00000116685,KIAA2013,37,-0.0605,15,-1.4708,42,0.69310
ENSG00000083444,PLOD1,27,0.24297,20,-0.2445,23,-0.0173
ENSG00000116688,MFN2,64,-0.5637,66,-0.5159,99,0.60259
ENSG00000116691,MIIP,27,0.47342,14,-0.5716,20,-0.0269
ENSG00000048707,VPS13D,28,-0.7440,31,-0.5955,50,0.74260
ENSG00000162496,DHRS3,53,1.34965,16,-0.5887,21,-0.7088
ENSG00000116731,PRDM2,48,-0.4104,37,-0.7917,67,0.65808
ENSG00000189337,KAZN,53,0.13393,28,-0.8840,51,0.34102
ENSG00000142634,EFHD2,101,-0.8911,97,-0.9618,201,1.02061
ENSG00000116138,DNAJC16,9,-1.5028,18,-0.4235,27,0.96735
ENSG00000197312,DDI2,12,-0.7083,13,-0.5797,21,0.71508
ENSG00000116786,PLEKHM2,41,-0.9822,109,0.57969,78,0.04466
ENSG00000065526,SPEN,44,1.03412,25,0.10451,20,-0.7349
ENSG00000116809,ZBTB17,22,0.32476,13,-0.5171,18,0.05510
ENSG00000185519,FAM131C,7,-1.8577,21,-0.2168,27,0.92942
ENSG00000037637,FBXO42,5,-1.7864,11,-0.5580,19,1.16200
ENSG00000055070,SZRD1,55,1.33886,22,-0.2113,21,-0.8354
ENSG00000157191,NECAP2,34,1.69820,10,-0.3035,10,-1.1043
ENSG00000219481,NBPF1,16,0.33899,12,-0.1677,13,-0.1178
ENSG00000058453,CROCC,7,-0.9494,10,-0.4092,15,0.73138
ENSG00000159363,ATP13A2,49,-2.1699,151,-0.4812,234,1.22060
ENSG00000117118,SDHB,79,-0.3061,67,-0.5525,102,0.47668
ENSG00000117115,PADI2,261,3.65865,45,-0.0605,17,-3.1643
ENSG00000179051,RCC2,13,-0.9106,15,-0.6835,26,0.87785
ENSG00000074964,ARHGEF10L,12,-0.5591,21,0.23339,18,0.13625
ENSG00000117154,IGSF21,8,-3.7845,76,-0.5826,129,1.60194
ENSG00000159423,ALDH4A1,21,0.09737,24,0.34151,19,-0.2582
ENSG00000127481,UBR4,10,-0.4401,8,-0.8799,15,0.71831
ENSG00000127463,EMC1,23,-0.3944,11,-1.4892,33,0.94200
ENSG00000053372,MRTO4,21,-0.7930,26,-0.5193,39,0.72360
ENSG00000053371,AKR7A2,66,0.96964,36,-0.0488,33,-0.6155
ENSG00000077549,CAPZB,144,-0.3463,138,-0.4172,190,0.42855
ENSG00000173436,MICOS10,342,-0.0119,356,0.05273,343,-0.0236
ENSG00000158747,NBL1,138,-0.7586,176,-0.3867,243,0.62767
ENSG00000169914,OTUD3,2,-2.6080,12,-0.3197,16,1.19248
ENSG00000162545,CAMK2N1,556,-0.9119,1091,0.15456,1041,0.33730
ENSG00000090432,MUL1,18,-0.2997,11,-1.0131,24,0.68940
ENSG00000183114,FAM43B,22,0.14792,12,-0.8251,21,0.30761
ENSG00000158828,PINK1,251,-0.9765,394,-0.2749,508,0.65737
ENSG00000244038,DDOST,20,-0.8109,18,-0.9622,39,0.97640
ENSG00000117245,KIF17,8,-1.3406,11,-0.8296,22,1.16895
ENSG00000189410,SH2D5,1,-4.8783,25,-0.5376,41,1.64864
ENSG00000127483,HP1BP3,145,0.13326,99,-0.4805,137,0.16764
ENSG00000075151,EIF4G3,84,-0.6972,80,-0.7635,144,0.80969
ENSG00000117298,ECE1,38,1.51106,9,-0.8002,13,-0.7834
ENSG00000076864,RAP1GAP,55,-1.8919,118,-0.7501,219,1.33462
ENSG00000090686,USP48,52,0.63522,36,0.03421,33,-0.4164
ENSG00000070831,CDC42,145,-0.8430,151,-0.7764,276,0.89532
ENSG00000173372,C1QA,69,2.12539,35,0.78155,13,-1.9794
ENSG00000159189,C1QC,62,2.64419,23,0.68416,7,-2.4279
ENSG00000173369,C1QB,111,2.10740,72,1.23693,19,-2.2591
ENSG00000004487,KDM1A,25,-0.9136,31,-0.5467,49,0.79897
ENSG00000169641,LUZP1,11,-2.2949,30,-0.7922,58,1.49283
ENSG00000125944,HNRNPR,87,-0.1360,60,-0.7177,101,0.45206
ENSG00000125945,ZNF436,7,-0.8729,7,-0.9335,15,0.99580
ENSG00000117318,ID3,155,4.20071,16,-0.6274,7,-3.5643
ENSG00000142676,RPL11,1304,1.83887,512,0.14472,343,-1.4031
ENSG00000011007,ELOA,13,0.03112,11,-0.1399,12,0.05975
ENSG00000057757,PITHD1,96,-0.9864,134,-0.4764,199,0.79029
ENSG00000011009,LYPLA2,18,-1.2461,29,-0.5466,46,0.94938
ENSG00000117308,GALE,4,-1.9770,13,-0.3739,19,1.08431
ENSG00000117305,HMGCL,20,0.15594,20,0.15716,17,-0.1803
ENSG00000179163,FUCA1,14,-0.0705,5,-1.6698,16,0.76220
ENSG00000189266,PNRC2,57,0.78334,30,-0.2610,33,-0.3834
ENSG00000188529,SRSF10,40,0.09809,30,-0.3645,38,0.13468
ENSG00000001461,NIPAL3,114,1.05945,39,-0.7064,57,-0.4292
ENSG00000133226,SRRM1,94,1.40034,35,-0.3102,36,-0.8483
ENSG00000169504,CLIC4,163,3.69250,23,-0.3389,11,-3.0829
ENSG00000117614,SYF2,110,1.20559,41,-0.4391,48,-0.6407
ENSG00000117616,RSRP1,56,0.45712,40,-0.0970,40,-0.2308
ENSG00000183726,TMEM50A,98,0.60263,42,-0.7474,67,-0.0545
ENSG00000204178,MACO1,28,0.34756,16,-0.5260,22,0.04312
ENSG00000117643,MAN1C1,17,-1.4190,17,-1.3591,49,1.51092
ENSG00000162430,SELENON,43,0.39322,35,0.04754,32,-0.2638
ENSG00000117640,MTFR1L,43,-0.6228,61,-0.0453,66,0.34991
ENSG00000117632,STMN1,705,-0.8845,726,-0.8385,1384,0.95117
ENSG00000158008,EXTL1,17,-1.2331,44,0.27428,39,0.36265
ENSG00000175087,PDIK1L,5,-1.4590,12,-0.2745,16,0.84602
ENSG00000142684,ZNF593,28,-0.3521,37,0.07842,36,0.14103
ENSG00000142669,SH3BGRL3,221,0.00843,242,0.15809,216,-0.0972
ENSG00000158062,UBXN11,22,-0.3906,19,-0.6161,31,0.55883
ENSG00000117682,DHDDS,9,-1.1049,15,-0.3363,21,0.75241
ENSG00000198830,HMGN2,233,1.45677,105,0.05570,82,-1.0422
ENSG00000117713,ARID1A,45,-0.0658,35,-0.4790,49,0.29412
ENSG00000204160,ZDHHC18,10,-1.7051,19,-0.7777,36,1.28604
ENSG00000142751,GPN2,6,-1.2972,13,-0.1188,15,0.67679
ENSG00000090273,NUDC,157,0.04845,142,-0.1059,153,0.03096
ENSG00000253368,TRNP1,11,-2.8372,57,-0.4611,88,1.35564
ENSG00000090020,SLC9A1,3,-2.6992,16,-0.5632,27,1.41327
ENSG00000142784,WDTC1,30,0.25967,28,0.18851,24,-0.2595
ENSG00000186501,TMEM222,66,-0.1998,58,-0.3857,78,0.32742
ENSG00000158195,WASF2,94,2.48313,24,-0.0363,15,-1.9230
ENSG00000126705,AHDC1,12,-1.7021,25,-0.6140,43,1.17248
ENSG00000126709,IFI6,275,0.30698,196,-0.2468,226,-0.0578
ENSG00000009780,FAM76A,19,0.62096,8,-0.6557,13,-0.1025
ENSG00000117758,STX12,80,-0.2512,59,-0.7170,100,0.52451
ENSG00000117751,PPP1R8,26,0.31672,17,-0.4075,22,0.01161
ENSG00000117748,RPA2,28,-0.9059,32,-0.6982,55,0.88390
ENSG00000126698,DNAJC8,114,0.00890,100,-0.1973,115,0.10389
ENSG00000130770,ATP5IF1,277,-1.2925,438,-0.5876,713,0.99547
ENSG00000180098,TRNAU1AP,25,0.68424,21,0.34998,15,-0.6170
ENSG00000197989,SNHG12,16,0.23412,9,-0.7335,15,0.20985
ENSG00000120656,TAF12,11,-0.3826,10,-0.6185,16,0.55537
ENSG00000198492,YTHDF2,32,-1.2885,20,-1.9474,86,1.71480
ENSG00000116350,SRSF4,46,0.23591,27,-0.5738,40,0.14100
ENSG00000116353,MECR,13,-1.7597,29,-0.5716,47,1.16268
ENSG00000060656,PTPRU,13,-0.8449,7,-1.6627,26,1.31440
ENSG00000162511,LAPTM5,104,2.56573,34,0.38985,15,-2.1907
ENSG00000162512,SDC3,94,-0.6119,124,-0.1776,146,0.42840
ENSG00000134644,PUM1,70,-0.7589,50,-1.2708,129,1.09413
ENSG00000060688,SNRNP40,23,0.21649,15,-0.4495,20,0.09823
ENSG00000121766,ZCCHC17,60,-0.7758,102,0.05677,103,0.35021
ENSG00000121769,FABP3,18,-3.1703,111,-0.4579,171,1.40952
ENSG00000162517,PEF1,49,-0.8635,59,-0.5719,94,0.78950
ENSG00000084636,COL16A1,65,1.17212,26,-0.3479,29,-0.6476
ENSG00000121753,ADGRB2,60,-2.0835,182,-0.3969,266,1.13171
ENSG00000184007,PTP4A2,637,2.24361,132,-0.5770,134,-1.5129
ENSG00000121774,KHDRBS1,70,-0.4024,80,-0.1989,94,0.33572
ENSG00000121775,TMEM39B,8,-0.7558,10,-0.3979,14,0.63304
ENSG00000025800,KPNA6,35,-0.3665,24,-0.9457,48,0.70283
ENSG00000084652,TXLNA,32,0.97984,14,-0.3951,16,-0.4773
ENSG00000160050,CCDC28B,14,-0.1616,18,0.24038,16,-0.0574
ENSG00000084623,EIF3I,60,-0.8987,82,-0.4278,118,0.71958
ENSG00000175130,MARCKSL1,704,2.15532,152,-0.5731,159,-1.4311
ENSG00000160058,BSDC1,47,-0.5832,60,-0.1963,72,0.42596
ENSG00000176261,ZBTB8OS,45,-0.0868,33,-0.5847,50,0.35847
ENSG00000162521,RBBP4,61,-0.2206,40,-0.8802,76,0.57988
ENSG00000162522,KIAA1522,1,-3.9593,21,0.44342,17,0.65863
ENSG00000134684,YARS,44,-1.4460,74,-0.6565,127,1.10379
ENSG00000160097,FNDC5,8,-1.9064,18,-0.6880,33,1.29543
ENSG00000121905,HPCA,87,-1.7489,214,-0.3725,305,1.01445
ENSG00000121900,TMEM54,47,-0.1269,45,-0.1768,52,0.17218
ENSG00000116514,RNF19B,10,-1.3094,16,-0.5126,26,0.95344
ENSG00000004455,AK2,60,1.37152,25,-0.1206,23,-0.8983
ENSG00000142920,AZIN2,12,-1.2867,10,-1.5182,33,1.52085
ENSG00000160094,ZNF362,18,-0.0336,16,-0.1991,18,0.13020
ENSG00000134686,PHC2,65,-0.0683,47,-0.5674,71,0.33857
ENSG00000163866,SMIM12,29,-1.2003,35,-0.9403,73,1.16893
ENSG00000116544,DLGAP3,18,-1.6524,51,-0.0407,58,0.73402
ENSG00000163867,ZMYM6,14,-0.0855,9,-0.8007,16,0.45642
ENSG00000116560,SFPQ,161,0.44450,95,-0.4084,122,-0.0759
ENSG00000146463,ZMYM4,18,-0.9445,40,0.32684,34,0.22421
ENSG00000142687,KIAA0319L,36,-0.6714,35,-0.7152,61,0.76978
ENSG00000020129,NCDN,130,-2.2806,335,-0.8548,675,1.53533
ENSG00000126067,PSMB2,79,-0.5101,71,-0.6617,118,0.65128
ENSG00000142686,C1orf216,26,-1.7807,72,-0.2070,91,0.89958
ENSG00000134698,AGO4,13,0.18751,5,-1.1414,12,0.39756
ENSG00000092847,AGO1,22,-0.1140,21,-0.2177,25,0.18727
ENSG00000126070,AGO3,36,1.56230,14,-0.0305,11,-1.0928
ENSG00000116863,ADPRHL2,23,0.18940,16,-0.4209,21,0.10281
ENSG00000054116,TRAPPC3,31,-1.0009,34,-0.8622,66,1.02492
ENSG00000116871,MAP7D1,180,0.15551,158,-0.0598,162,-0.0583
ENSG00000054118,THRAP3,72,0.60871,40,-0.3713,48,-0.2086
ENSG00000196182,STK40,7,-1.4216,19,0.00191,21,0.63030
ENSG00000181817,LSM10,36,-0.7033,33,-0.8046,62,0.83472
ENSG00000116885,OSCP1,4,-2.3354,9,-1.3098,26,1.87703
ENSG00000116898,MRPS15,49,-0.4157,61,-0.0606,66,0.25938
ENSG00000163873,GRIK3,9,-1.3548,16,-0.6269,26,1.04701
ENSG00000163875,MEAF6,38,-1.5886,61,-0.8793,122,1.30688
ENSG00000134697,GNL2,12,-0.3118,13,-0.1947,16,0.28501
ENSG00000116922,C1orf109,3,-2.3665,8,-0.8987,17,1.59334
ENSG00000185090,MANEAL,8,-2.0698,21,-0.7260,38,1.37590
ENSG00000196449,YRDC,6,-1.4800,9,-0.8759,18,1.25893
ENSG00000197982,C1orf122,411,0.97295,262,0.20064,201,-0.7372
ENSG00000183431,SF3A3,22,-0.6671,15,-1.2699,39,1.03655
ENSG00000183520,UTP11,14,-1.0852,18,-0.7774,33,1.01853
ENSG00000185668,POU3F1,0,-4.7399,6,-1.6173,21,2.64089
ENSG00000116954,RRAGC,33,-0.2490,16,-1.3062,42,0.77258
ENSG00000174574,AKIRIN1,51,-0.5086,46,-0.6545,76,0.64672
ENSG00000168653,NDUFS5,515,-0.5977,788,0.08021,779,0.25644
ENSG00000127603,MACF1,154,0.59316,88,-0.3245,104,-0.2178
ENSG00000090621,PABPC4,95,1.14821,38,-0.3660,43,-0.6215
ENSG00000116983,HPCAL4,52,-2.0503,178,-0.1580,220,0.93464
ENSG00000084072,PPIE,48,0.54241,27,-0.4048,34,-0.1466
ENSG00000131236,CAP1,107,-0.3437,86,-0.6782,142,0.56231
ENSG00000131238,PPT1,64,-1.1534,94,-0.5528,149,0.91329
ENSG00000084073,ZMPSTE24,22,-0.5494,22,-0.5695,35,0.62421
ENSG00000049089,COL9A2,95,3.94793,19,0.29936,4,-3.7355
ENSG00000084070,SMAP2,31,-1.8634,85,-0.3537,120,1.03577
ENSG00000117016,RIMS3,18,-2.0399,80,0.25876,74,0.58925
ENSG00000066136,NFYC,17,-1.1560,13,-1.5385,42,1.45520
ENSG00000179862,CITED4,23,0.52380,15,-0.2270,16,-0.2134
ENSG00000171793,CTPS1,1,-3.4958,13,-0.4182,20,1.41963
ENSG00000010803,SCMH1,7,-1.1201,11,-0.3813,15,0.78838
ENSG00000127124,HIVEP3,8,-1.0048,13,-0.2926,17,0.68120
ENSG00000198815,FOXJ3,20,-1.3548,24,-1.0955,56,1.33303
ENSG00000177181,RIMKLA,2,-4.0579,26,-0.4900,42,1.54510
ENSG00000127125,PPCS,62,0.19214,51,-0.0991,54,-0.0597
ENSG00000171960,PPIH,15,-0.0913,9,-0.8990,17,0.50253
ENSG00000065978,YBX1,229,1.90133,86,0.13432,57,-1.4533
ENSG00000164008,C1orf50,24,0.43525,20,0.12396,17,-0.3316
ENSG00000177868,SVBP,28,-0.5851,38,-0.1246,43,0.38247
ENSG00000117394,SLC2A1,93,1.28140,39,-0.1939,38,-0.7957
ENSG00000117395,EBNA1BP2,34,-1.3491,56,-0.5871,92,1.01870
ENSG00000179178,TMEM125,104,4.77022,7,-0.9970,3,-4.1179
ENSG00000066322,ELOVL1,193,4.14264,15,-1.0823,10,-3.3465
ENSG00000159479,MED8,14,-0.6523,12,-0.9139,24,0.86147
ENSG00000178922,HYI,38,1.66100,23,0.75368,10,-1.5608
ENSG00000142949,PTPRF,64,-0.7777,74,-0.5513,114,0.73457
ENSG00000066135,KDM4A,15,-0.0329,6,-1.4058,17,0.65119
ENSG00000126091,ST3GAL3,11,-2.1961,32,-0.5772,53,1.30182
ENSG00000117408,IPO13,132,1.61317,45,-0.2485,42,-1.0508
ENSG00000117410,ATP6V0B,197,-1.3162,268,-0.8471,523,1.16857
ENSG00000117411,B4GALT2,54,-0.0867,73,0.40747,55,-0.2032
ENSG00000159214,CCDC24,12,-0.7235,16,-0.3487,21,0.58759
ENSG00000178028,DMAP1,36,-0.6269,42,-0.3848,57,0.56092
ENSG00000117419,ERI3,105,-0.9513,153,-0.3732,211,0.70953
ENSG00000187147,RNF220,129,0.14278,80,-0.6221,123,0.22548
ENSG00000126106,TMEM53,10,-0.5333,12,-0.3465,16,0.49037
ENSG00000142937,RPS8,2245,1.58539,972,0.10058,716,-1.1679
ENSG00000070785,EIF2B3,15,-0.7162,13,-0.9741,27,0.92841
ENSG00000126107,HECTD3,8,-0.6591,16,0.34821,13,0.09865
ENSG00000126088,UROD,52,-0.6463,72,-0.1359,83,0.41879
ENSG00000117450,PRDX1,401,0.40359,286,-0.1489,305,-0.1696
ENSG00000117448,AKR1A1,57,0.08303,41,-0.4245,55,0.17356
ENSG00000132780,NASP,73,1.70545,17,-0.7685,23,-0.9645
ENSG00000159592,GPBP1L1,41,0.65930,17,-0.6902,27,-0.1186
ENSG00000159596,TMEM69,3,-2.3175,12,-0.4383,18,1.22495
ENSG00000086015,MAST2,22,-0.3464,23,-0.2790,29,0.35202
ENSG00000085998,POMGNT1,66,0.16311,39,-0.6749,62,0.23461
ENSG00000132128,LRRC41,34,-0.5182,32,-0.6056,51,0.62634
ENSG00000173660,UQCRH,293,-1.3533,626,-0.1750,766,0.73716
ENSG00000117480,FAAH,46,0.45222,20,-0.9037,36,0.11569
ENSG00000079277,MKNK1,7,-1.4927,11,-0.8292,23,1.23480
ENSG00000123472,ATPAF1,80,-0.7209,101,-0.3505,136,0.58740
ENSG00000159658,EFCAB14,107,1.44444,49,0.09762,37,-1.0507
ENSG00000186377,CYP4X1,1,-3.9979,6,-1.8551,26,2.73462
ENSG00000162368,CMPK1,80,-0.2473,82,-0.2168,97,0.26237
ENSG00000162373,BEND5,8,-2.1652,32,-0.0906,37,0.90765
ENSG00000162374,ELAVL4,20,-3.0222,88,-0.8481,179,1.71456
ENSG00000185104,FAF1,23,-0.7142,27,-0.4067,39,0.61784
ENSG00000123091,RNF11,140,-1.6508,305,-0.4572,459,1.04360
ENSG00000085832,EPS15,101,-0.8821,90,-1.0659,201,1.06909
ENSG00000117859,OSBPL9,33,0.97326,11,-0.7464,17,-0.3459
ENSG00000078618,NRDC,42,-1.0034,58,-0.5127,88,0.82065
ENSG00000169213,RAB3B,25,-2.8040,143,-0.1752,181,1.10505
ENSG00000117862,TXNDC12,25,-0.0869,18,-0.5739,28,0.35341
ENSG00000134717,BTF3L4,43,-0.7631,51,-0.5043,77,0.69984
ENSG00000157077,ZFYVE9,11,-1.3542,12,-1.2418,31,1.41435
ENSG00000134748,PRPF38A,36,1.22106,16,-0.1593,15,-0.7614
ENSG00000134744,TUT4,37,1.63536,13,-0.1628,11,-1.1020
ENSG00000162377,COA7,6,-1.8558,11,-0.8865,23,1.41610
ENSG00000162378,ZYG11B,19,-3.0848,80,-0.9580,174,1.81771
ENSG00000116171,SCP2,105,0.40087,67,-0.3097,81,-0.0906
ENSG00000162384,CZIB,37,-0.6462,55,-0.0361,59,0.35477
ENSG00000162385,MAGOH,21,-0.6577,30,-0.0959,34,0.39864
ENSG00000157193,LRP8,8,-2.4684,28,-0.6573,50,1.43578
ENSG00000058804,NDC1,3,-1.9962,5,-1.4810,16,1.85415
ENSG00000058799,YIPF1,10,-1.1066,14,-0.6322,24,0.94163
ENSG00000081870,HSPB11,35,-0.3596,30,-0.6254,48,0.54532
ENSG00000116209,TMEM59,231,0.23891,120,-0.8040,207,0.23485
ENSG00000116221,MRPL37,19,-1.8153,44,-0.5588,71,1.17219
ENSG00000157216,SSBP3,76,-0.9314,110,-0.3648,151,0.69526
ENSG00000243725,TTC4,8,-0.9554,8,-0.9105,17,1.02777
ENSG00000116133,DHCR24,59,-1.5225,103,-0.6752,179,1.14681
ENSG00000162402,USP24,27,0.28489,20,-0.1604,22,-0.0864
ENSG00000162407,PLPP3,105,0.53939,81,0.12145,71,-0.3975
ENSG00000162409,PRKAA2,10,-1.5967,21,-0.4610,32,1.02744
ENSG00000173406,DAB1,2,-2.8117,16,0.12686,16,0.84065
ENSG00000162601,MYSM1,17,-0.3729,13,-0.7388,23,0.60967
ENSG00000177606,JUN,102,1.02463,32,-0.8564,52,-0.3527
ENSG00000134709,HOOK1,4,-2.6190,11,-1.2226,30,1.90722
ENSG00000162599,NFIA,181,2.19125,68,0.35000,35,-1.8122
ENSG00000162604,TM2D1,33,-1.0480,35,-0.9705,74,1.10894
ENSG00000162607,USP1,42,1.33731,16,-0.2428,16,-0.8219
ENSG00000116641,DOCK7,23,0.24173,22,0.12708,19,-0.2137
ENSG00000125703,ATG4C,65,2.28598,5,-1.8055,14,-1.3016
ENSG00000142856,ITGB3BP,17,0.28574,5,-1.4834,15,0.42947
ENSG00000079739,PGM1,18,-0.9172,31,-0.0877,35,0.50776
ENSG00000162434,JAK1,28,-1.2732,40,-0.7503,73,1.08990
ENSG00000162433,AK4,18,-1.1900,29,-0.4374,43,0.85462
ENSG00000116675,DNAJC6,138,-1.5167,200,-0.9581,424,1.32599
ENSG00000213625,LEPROT,34,1.27391,21,0.42896,13,-1.0774
ENSG00000184588,PDE4B,59,0.25133,33,-0.6768,52,0.17433
ENSG00000118473,SGIP1,37,-1.3447,55,-0.7518,100,1.12243
ENSG00000198160,MIER1,30,0.69101,21,0.09812,18,-0.4869
ENSG00000142864,SERBP1,127,0.41548,62,-0.7456,100,0.08443
ENSG00000116717,GADD45A,25,0.17342,19,-0.2953,23,0.05254
ENSG00000116729,WLS,53,-0.2739,36,-0.8814,68,0.61482
