Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8
ENSG00000117115,PADI2,287,3.34889,77,0.51068,10,-2.6675,7,-3.8882
ENSG00000117154,IGSF21,22,-1.7495,39,-1.0204,163,1.53537,73,0.14601
ENSG00000127463,EMC1,29,-0.0944,21,-0.7180,40,0.45119,34,0.29004
ENSG00000053372,MRTO4,17,-1.1275,18,-1.1933,52,0.61261,45,0.78108
ENSG00000053371,AKR7A2,94,1.06785,35,-0.6523,43,-0.2711,50,-0.0650
ENSG00000077549,CAPZB,197,0.00572,117,-0.9215,208,0.09451,233,0.54047
ENSG00000173436,MICOS10,217,-0.1796,263,0.16066,229,-0.0931,241,-0.0090
ENSG00000158747,NBL1,53,-1.6708,96,-0.8465,198,0.41641,198,0.83349
ENSG00000162545,CAMK2N1,395,-0.5229,543,-0.0126,1088,1.21302,451,-0.5106
ENSG00000158828,PINK1,197,-1.2295,297,-0.6703,315,-0.4975,581,1.07099
ENSG00000244038,DDOST,55,0.97733,16,-1.1333,26,-0.3187,34,0.26510
ENSG00000127483,HP1BP3,251,0.97963,92,-0.7784,162,0.21010,135,-0.1404
ENSG00000075151,EIF4G3,95,-0.4377,95,-0.5012,65,-1.0236,161,0.88246
ENSG00000076864,RAP1GAP,32,-2.7945,74,-1.7105,218,0.14101,301,1.59501
ENSG00000090686,USP48,62,0.30249,70,0.64163,27,-0.9943,45,-0.3410
ENSG00000070831,CDC42,270,0.12743,151,-0.9006,189,-0.4543,309,0.70073
ENSG00000173372,C1QA,74,1.06143,64,1.00437,11,-1.9390,27,-0.9977
ENSG00000173369,C1QB,113,1.21187,97,1.16210,19,-1.6411,31,-1.3602
ENSG00000004487,KDM1A,54,0.31045,17,-1.6547,39,-0.2240,58,0.86018
ENSG00000169641,LUZP1,14,-1.9531,42,-0.3804,31,-0.8036,71,1.12014
ENSG00000125944,HNRNPR,135,0.33680,92,-0.3416,140,0.39614,106,-0.1117
ENSG00000142676,RPL11,1344,1.50866,739,0.48299,463,-0.3679,341,-1.2672
ENSG00000057757,PITHD1,88,-1.2028,117,-0.8692,162,-0.2557,258,1.08999
ENSG00000011009,LYPLA2,78,0.73419,17,-1.8145,48,-0.0973,61,0.60677
ENSG00000189266,PNRC2,105,1.62521,30,-0.6029,42,-0.0023,33,-0.6494
ENSG00000188529,SRSF10,106,1.01279,47,-0.4281,67,0.20927,51,-0.3716
ENSG00000001461,NIPAL3,142,1.40377,47,-0.5800,64,-0.0172,54,-0.4676
ENSG00000133226,SRRM1,104,1.39782,41,-0.2362,64,0.51631,31,-0.9808
ENSG00000169504,CLIC4,221,3.80585,37,-0.2115,15,-1.5197,5,-3.9049
ENSG00000117614,SYF2,111,0.95409,61,-0.0713,76,0.29026,50,-0.6230
ENSG00000117616,RSRP1,198,1.79835,44,-0.9221,71,-0.0724,59,-0.5918
ENSG00000183726,TMEM50A,137,1.18828,42,-0.9139,127,1.03701,52,-0.7221
ENSG00000117643,MAN1C1,32,0.13671,14,-1.2425,30,0.01718,36,0.67253
ENSG00000162430,SELENON,91,1.43005,28,-0.6438,56,0.53154,30,-0.7364
ENSG00000117640,MTFR1L,61,0.03806,38,-0.8286,73,0.31949,68,0.36410
ENSG00000117632,STMN1,835,0.12087,505,-0.7774,1005,0.43561,839,0.23604
ENSG00000158008,EXTL1,0,-7.4500,29,-0.7328,46,0.07221,62,1.23298
ENSG00000142684,ZNF593,59,0.62109,40,-0.0112,42,0.03652,36,-0.3272
ENSG00000142669,SH3BGRL3,269,-0.3354,245,-0.5533,139,-1.3611,438,0.96024
ENSG00000198830,HMGN2,411,1.84406,122,-0.3937,169,0.18462,96,-1.0945
ENSG00000117713,ARID1A,81,0.77084,48,-0.1458,57,0.16592,45,-0.3809
ENSG00000090273,NUDC,193,0.37635,130,-0.3184,163,0.08800,154,0.00474
ENSG00000253368,TRNP1,6,-3.6336,58,-0.3577,39,-0.9337,101,1.31014
ENSG00000186501,TMEM222,79,0.00188,61,-0.4899,74,-0.1159,90,0.38644
ENSG00000126705,AHDC1,41,0.07169,8,-2.5534,95,1.58329,41,0.09221
ENSG00000126709,IFI6,1034,2.21254,185,-1.0018,85,-2.0682,276,-0.4302
ENSG00000117758,STX12,81,-0.4645,75,-0.6518,69,-0.7057,140,0.89710
ENSG00000117748,RPA2,75,-0.3519,50,-1.1087,97,0.05826,119,0.80493
ENSG00000126698,DNAJC8,125,0.25777,79,-0.5507,129,0.31113,111,0.10498
ENSG00000130770,ATP5IF1,221,-1.4996,418,-0.5861,323,-0.9221,806,1.22310
ENSG00000198492,YTHDF2,44,-0.6951,32,-1.3048,75,0.15156,90,0.97683
ENSG00000116350,SRSF4,61,0.68436,42,0.07049,54,0.48733,31,-0.6625
ENSG00000116353,MECR,14,-1.4326,17,-1.2145,22,-0.6799,51,1.52611
ENSG00000162511,LAPTM5,105,0.84569,120,1.38730,36,-0.8965,33,-1.5192
ENSG00000162512,SDC3,120,0.28990,46,-1.3798,181,1.00661,104,0.08516
ENSG00000134644,PUM1,130,0.07171,78,-0.8361,166,0.47516,136,0.26881
ENSG00000121766,ZCCHC17,58,-0.7159,36,-1.5735,228,1.68848,91,0.02302
ENSG00000121769,FABP3,30,-1.6345,34,-1.6309,42,-1.1431,140,1.98286
ENSG00000162517,PEF1,40,-1.0337,44,-1.0207,95,0.33190,100,0.83797
ENSG00000084636,COL16A1,135,2.37725,15,-1.5886,32,-0.3083,29,-0.7630
ENSG00000121753,ADGRB2,50,-2.3487,100,-1.4465,270,0.26395,331,1.34351
ENSG00000184007,PTP4A2,453,1.59537,233,0.43799,97,-1.0374,121,-1.0721
ENSG00000121774,KHDRBS1,175,0.62154,79,-0.7824,163,0.50131,119,-0.0618
ENSG00000025800,KPNA6,50,-0.0352,48,-0.1059,26,-1.0360,59,0.44223
ENSG00000084623,EIF3I,66,-0.7253,80,-0.4959,102,-0.0316,127,0.62516
ENSG00000175130,MARCKSL1,537,2.78869,117,-0.2582,181,0.49719,31,-2.9093
ENSG00000160058,BSDC1,68,0.30519,34,-0.9004,68,0.30027,62,0.28286
ENSG00000176261,ZBTB8OS,56,0.48531,32,-0.4694,39,-0.0912,44,0.12163
ENSG00000162521,RBBP4,88,0.44712,39,-0.9672,85,0.38278,72,0.19830
ENSG00000134684,YARS,36,-1.4517,42,-1.3624,59,-0.6993,138,1.62164
ENSG00000121905,HPCA,29,-2.8626,73,-1.6619,245,0.40935,279,1.40556
ENSG00000134686,PHC2,95,1.00066,31,-0.9351,68,0.41240,50,-0.1762
ENSG00000163866,SMIM12,17,-1.8635,36,-0.8676,57,-0.0353,81,1.12354
ENSG00000116544,DLGAP3,11,-2.0701,36,-0.3052,69,0.81951,47,0.30874
ENSG00000116560,SFPQ,225,0.75612,132,-0.1813,162,0.18489,127,-0.3552
ENSG00000146463,ZMYM4,69,0.86233,42,0.02253,40,-0.0547,35,-0.4657
ENSG00000142687,KIAA0319L,28,-0.9361,50,-0.0657,52,0.01868,58,0.36288
ENSG00000020129,NCDN,151,-2.3434,274,-1.5995,1065,0.73582,944,1.09638
ENSG00000126067,PSMB2,90,-0.5161,45,-1.7242,137,0.16435,169,1.08442
ENSG00000142686,C1orf216,17,-2.6736,38,-1.6876,85,-0.2839,158,1.82023
ENSG00000054116,TRAPPC3,44,-0.4530,24,-1.5284,93,0.78199,71,0.61337
ENSG00000116871,MAP7D1,149,-0.3720,115,-0.8727,226,0.31581,223,0.55864
ENSG00000054118,THRAP3,87,0.88939,33,-0.7771,62,0.29255,49,-0.1212
ENSG00000181817,LSM10,31,-0.6297,30,-0.7585,37,-0.3281,59,0.88491
ENSG00000116898,MRPS15,46,-0.1820,47,-0.1768,40,-0.4207,58,0.37137
ENSG00000163875,MEAF6,78,-0.3650,42,-1.4626,120,0.33831,125,0.82559
ENSG00000185090,MANEAL,10,-2.0191,13,-1.7755,47,0.38387,53,1.36339
ENSG00000197982,C1orf122,361,0.67026,277,0.24907,219,-0.1767,204,-0.4726
ENSG00000183431,SF3A3,27,-0.2626,15,-1.3361,30,-0.1004,42,0.95295
ENSG00000183520,UTP11,34,0.04930,22,-0.6890,29,-0.1957,38,0.51902
ENSG00000185668,POU3F1,0,-8.1420,8,-3.1277,0,-9.0269,113,4.68125
ENSG00000116954,RRAGC,65,0.59994,26,-1.0058,31,-0.5794,54,0.53936
ENSG00000174574,AKIRIN1,98,0.09013,35,-1.6663,88,-0.0811,122,0.91848
ENSG00000168653,NDUFS5,354,-0.8798,565,-0.1574,496,-0.3466,733,0.56615
ENSG00000127603,MACF1,355,1.14414,246,0.57829,155,-0.2852,119,-1.0689
ENSG00000090621,PABPC4,81,0.89878,48,0.02330,43,-0.1620,40,-0.4455
ENSG00000116983,HPCAL4,70,-2.0921,216,-0.4219,460,0.91445,301,0.32571
ENSG00000131236,CAP1,104,-0.7497,111,-0.7357,141,-0.2673,215,0.88557
ENSG00000131238,PPT1,167,0.25267,79,-1.0445,136,-0.0873,171,0.56641
ENSG00000084073,ZMPSTE24,85,1.19471,12,-2.0670,58,0.51795,44,0.05811
ENSG00000084070,SMAP2,56,-1.1893,94,-0.4212,151,0.40915,138,0.47918
ENSG00000117016,RIMS3,13,-1.8940,44,-0.0648,69,0.68266,49,0.20107
ENSG00000066136,NFYC,24,-0.4785,14,-1.4401,34,0.11222,43,0.98174
ENSG00000198815,FOXJ3,23,-1.6296,53,-0.4276,77,0.22895,82,0.66873
ENSG00000177181,RIMKLA,4,-3.1729,29,-0.2337,9,-1.9314,47,1.41624
ENSG00000127125,PPCS,66,0.30602,51,-0.1414,54,-0.0198,54,-0.0327
ENSG00000065978,YBX1,231,1.90656,73,-0.2228,84,0.03001,50,-1.2103
ENSG00000177868,SVBP,48,0.73108,25,-0.3626,24,-0.3915,31,0.02452
ENSG00000117394,SLC2A1,118,2.04794,25,-0.8188,43,0.14642,26,-1.0010
ENSG00000117395,EBNA1BP2,47,-0.8817,51,-0.8639,79,-0.0604,107,0.91057
ENSG00000142949,PTPRF,158,1.03369,58,-0.7465,108,0.35595,79,-0.2696
ENSG00000126091,ST3GAL3,34,-0.2085,29,-0.5233,36,-0.1090,45,0.49383
ENSG00000117408,IPO13,151,1.57835,45,-0.5872,64,0.03759,49,-0.6362
ENSG00000117410,ATP6V0B,314,-0.6931,257,-1.1158,405,-0.2869,658,1.09209
ENSG00000117411,B4GALT2,57,0.24999,55,0.22537,63,0.41837,40,-0.5009
ENSG00000178028,DMAP1,25,-1.0195,36,-0.4719,84,0.99551,49,0.10809
ENSG00000117419,ERI3,116,-0.6043,94,-1.0435,121,-0.5372,232,1.12266
ENSG00000187147,RNF220,195,1.03623,69,-0.8068,100,-0.1146,107,-0.0185
ENSG00000142937,RPS8,1662,1.54974,789,0.22420,886,0.38605,377,-1.4530
ENSG00000070785,EIF2B3,35,0.21204,8,-2.1523,35,0.19079,40,0.88087
ENSG00000126088,UROD,50,-0.7920,49,-0.9181,107,0.44298,100,0.65273
ENSG00000117450,PRDX1,692,1.33341,221,-0.7091,366,0.18996,278,-0.4313
ENSG00000117448,AKR1A1,90,0.96890,26,-1.2136,35,-0.5938,59,0.40278
ENSG00000132780,NASP,84,1.71851,37,0.22102,21,-0.6649,21,-1.1024
ENSG00000159592,GPBP1L1,73,1.41810,25,-0.4755,29,-0.1767,27,-0.4766
ENSG00000085998,POMGNT1,63,0.10466,58,-0.0451,38,-0.7060,65,0.24383
ENSG00000132128,LRRC41,35,-0.2609,19,-1.3108,51,0.38081,50,0.69524
ENSG00000173660,UQCRH,263,-1.2717,459,-0.4618,398,-0.6297,783,0.98762
ENSG00000117480,FAAH,56,0.42762,36,-0.3459,51,0.25568,42,-0.0845
ENSG00000123472,ATPAF1,145,0.31131,90,-0.5301,115,-0.0784,131,0.24712
ENSG00000159658,EFCAB14,172,1.90325,41,-0.7131,65,0.08694,43,-0.8865
ENSG00000162368,CMPK1,135,0.53030,58,-0.9350,82,-0.2998,114,0.44511
ENSG00000162374,ELAVL4,14,-3.5609,79,-1.1240,96,-0.7082,231,1.78412
ENSG00000185104,FAF1,37,-0.0240,28,-0.5236,40,0.11968,41,0.31417
ENSG00000123091,RNF11,271,-0.5729,240,-0.8544,341,-0.2030,499,0.86984
ENSG00000085832,EPS15,167,-0.0543,156,-0.1891,55,-1.7715,211,0.66156
ENSG00000078618,NRDC,52,-0.6283,81,0.07231,75,-0.0490,83,0.19974
ENSG00000169213,RAB3B,35,-2.1884,108,-0.5497,166,0.22358,186,0.83742
ENSG00000134717,BTF3L4,56,-0.3897,47,-0.7582,87,0.33494,83,0.49162
ENSG00000157077,ZFYVE9,36,-0.0889,27,-0.6031,30,-0.3395,45,0.58610
ENSG00000162378,ZYG11B,46,-1.5257,112,-0.1808,137,0.17571,145,0.50454
ENSG00000116171,SCP2,229,1.45767,72,-0.6127,126,0.36144,78,-0.6808
ENSG00000162384,CZIB,75,0.58511,38,-0.6080,52,-0.0284,55,0.12244
ENSG00000162385,MAGOH,38,0.38876,9,-1.9392,43,0.57489,36,0.50724
ENSG00000157193,LRP8,16,-1.7702,23,-1.3122,38,-0.4185,74,1.54597
ENSG00000081870,HSPB11,48,0.34877,25,-0.7624,37,-0.0628,44,0.35693
ENSG00000116209,TMEM59,372,0.99524,115,-1.0666,170,-0.3412,226,0.22970
ENSG00000116221,MRPL37,44,-0.4514,36,-0.8398,53,-0.1446,74,0.79245
ENSG00000157216,SSBP3,139,-0.1979,90,-0.9903,98,-0.7572,209,1.00634
ENSG00000116133,DHCR24,145,-0.2673,68,-1.5876,66,-1.4748,255,1.54815
ENSG00000162402,USP24,66,1.26625,22,-0.7152,43,0.46772,26,-0.5220
ENSG00000162407,PLPP3,286,2.28367,59,-0.6953,249,1.96044,10,-3.9259
ENSG00000177606,JUN,170,1.10888,17,-2.6877,343,2.65315,43,-1.6474
ENSG00000134709,HOOK1,7,-2.2027,20,-0.8165,53,0.91002,37,0.57969
ENSG00000162599,NFIA,373,2.99935,102,0.31740,65,-0.4625,13,-3.5357
ENSG00000162604,TM2D1,105,0.88162,20,-1.9148,63,0.00303,74,0.49642
ENSG00000116641,DOCK7,57,0.90220,38,0.22312,32,-0.0776,26,-0.6457
ENSG00000079739,PGM1,28,-0.1107,19,-0.8514,49,0.84041,32,0.13589
ENSG00000158966,CACHD1,56,0.18074,23,-1.3383,73,0.62991,57,0.36624
ENSG00000162437,RAVER2,23,-0.6539,33,-0.0816,43,0.39491,35,0.11021
ENSG00000162434,JAK1,50,-0.6383,37,-1.1990,77,0.06199,98,0.95293
ENSG00000162433,AK4,48,-0.3245,43,-0.5770,108,1.06688,57,-0.0887
ENSG00000116675,DNAJC6,267,-0.8065,263,-0.9285,360,-0.3335,596,1.04544
ENSG00000184588,PDE4B,118,1.75372,22,-1.2248,33,-0.4832,41,-0.2467
ENSG00000118473,SGIP1,56,-1.0487,82,-0.5395,146,0.48408,128,0.47944
ENSG00000142864,SERBP1,171,0.59949,107,-0.2193,111,-0.1306,116,-0.0920
ENSG00000162595,DIRAS3,16,-1.2262,3,-3.6810,204,3.99005,16,-1.8014
ENSG00000116729,WLS,246,2.21530,38,-1.2357,190,1.63506,26,-2.2892
ENSG00000033122,LRRC7,21,-2.3658,82,-0.3137,79,-0.3440,128,0.95949
ENSG00000066557,LRRC40,30,0.00721,16,-1.0648,8,-2.0366,42,1.24559
ENSG00000116754,SRSF11,177,0.81172,98,-0.2175,108,-0.0323,100,-0.2654
ENSG00000118454,ANKRD13C,33,-0.2137,20,-1.0789,42,0.18157,47,0.67334
ENSG00000050628,PTGER3,6,-3.4505,5,-3.8502,82,0.39794,104,2.05562
ENSG00000132485,ZRANB2,87,-0.1694,66,-0.6915,131,0.51289,105,0.27132
ENSG00000172260,NEGR1,29,-2.8180,138,-0.5228,209,0.21129,239,0.89252
ENSG00000178965,ERICH3,27,-1.3845,34,-1.1666,104,0.75465,83,0.73459
ENSG00000116791,CRYZ,2,-3.9353,13,-1.6254,27,-0.2989,52,1.90456
ENSG00000162623,TYW3,51,0.96058,22,-0.5219,23,-0.3687,29,-0.0320
ENSG00000117054,ACADM,121,1.77662,46,0.02694,34,-0.4786,29,-1.0552
ENSG00000137955,RABGGTB,75,1.02836,32,-0.4556,29,-0.5783,40,-0.0490
ENSG00000117069,ST6GALNAC5,12,-3.0267,18,-2.5529,142,0.85029,126,1.39290
ENSG00000142892,PIGK,39,-0.0511,26,-0.7982,24,-0.8107,52,0.84682
ENSG00000154027,AK5,94,-2.1374,161,-1.4641,695,1.07530,472,0.76403
ENSG00000077254,USP33,63,-0.8284,79,-0.5219,84,-0.3733,134,0.81638
ENSG00000180488,MIGA1,112,0.33644,63,-0.6776,45,-1.1218,112,0.66433
ENSG00000162613,FUBP1,64,0.40568,11,-2.4374,59,0.26554,64,0.80721
ENSG00000162616,DNAJB4,56,0.39818,35,-0.4291,51,0.24744,44,-0.0108
ENSG00000137959,IFI44L,192,3.20064,48,0.26427,0,-6.0608,12,-2.5687
ENSG00000117114,ADGRL2,22,-0.9782,19,-1.4002,38,-0.1423,59,1.26148
ENSG00000137941,TTLL7,355,1.47348,128,-0.3719,78,-1.0891,140,-0.2998
ENSG00000142875,PRKACB,247,-0.9820,360,-0.4494,530,0.24172,543,0.53607
ENSG00000174021,GNG5,133,2.20678,42,0.04260,65,0.75995,12,-2.4775
ENSG00000117155,SSX2IP,17,-2.7304,75,-0.6136,80,-0.4529,149,1.26070
ENSG00000162642,C1orf52,103,0.47375,44,-1.0039,52,-0.6597,95,0.63932
ENSG00000153904,DDAH1,247,-0.1676,185,-0.7082,258,-0.0951,329,0.58346
ENSG00000171502,COL24A1,2,-4.1681,12,-2.1179,0,-8.7211,80,3.53266
ENSG00000122417,ODF2L,44,0.08759,14,-1.8436,37,-0.2132,56,1.04471
ENSG00000097033,SH3GLB1,121,1.70114,36,-0.4756,71,0.68439,28,-1.2035
ENSG00000183291,SELENOF,206,0.97411,81,-0.6780,140,0.29128,108,-0.2334
ENSG00000153936,HS2ST1,38,-0.5282,41,-0.4895,91,0.91164,54,0.03571
ENSG00000143013,LMO4,103,-2.3618,172,-1.7443,83,-2.6691,821,2.62500
ENSG00000137947,GTF2B,25,-0.1906,16,-0.9283,27,-0.0103,34,0.67870
ENSG00000197147,LRRC8B,41,-1.3101,72,-0.5284,100,0.07600,120,0.74888
ENSG00000171492,LRRC8D,60,1.07773,18,-1.0098,11,-1.6723,38,0.48583
ENSG00000162664,ZNF326,72,0.83816,44,-0.0306,43,-0.0572,38,-0.4077
ENSG00000122482,ZNF644,90,1.68104,34,-0.0884,23,-0.6998,26,-0.7906
ENSG00000189195,BTBD8,24,-1.6306,91,0.57939,33,-1.1593,77,0.36731
ENSG00000122406,RPL5,779,1.05070,442,0.07180,615,0.62392,282,-1.0101
ENSG00000154511,DIPK1A,54,0.33610,19,-1.4027,41,-0.1348,55,0.70705
ENSG00000117500,TMED5,39,0.14613,41,0.27475,45,0.39324,30,-0.4766
ENSG00000117505,DR1,77,1.15003,16,-1.5242,43,0.13846,41,0.11291
ENSG00000137942,FNBP1L,12,-1.7702,39,-0.0645,31,-0.3937,50,0.70644
ENSG00000067334,DNTTIP2,9,-2.1068,42,0.27163,33,-0.1873,42,0.40364
ENSG00000023909,GCLM,58,1.07545,27,-0.2751,19,-0.7848,30,-0.1381
ENSG00000117528,ABCD3,76,0.80258,35,-0.5462,59,0.38385,43,-0.2454
ENSG00000117519,CNN3,336,2.65055,69,-0.4461,150,0.90909,21,-2.8874
ENSG00000117569,PTBP2,93,0.52277,44,-0.7886,87,0.41074,69,0.04820
ENSG00000117598,PLPPR5,2,-4.1812,28,-0.3975,20,-0.9120,51,1.36031
ENSG00000117600,PLPPR4,22,-3.6365,111,-1.3595,314,0.43163,346,1.30667
ENSG00000162688,AGL,47,0.68947,36,0.27553,42,0.52525,22,-0.8631
ENSG00000156875,MFSD14A,39,-0.0798,21,-1.1244,31,-0.4555,54,0.91828
ENSG00000137992,DBT,30,-0.0706,31,-0.0346,39,0.36039,30,-0.1168
ENSG00000137996,RTCA,32,-0.8825,46,-0.3268,35,-0.7120,71,0.81703
ENSG00000118733,OLFM3,0,-7.5192,12,-2.2061,24,-1.0136,79,2.68929
ENSG00000162631,NTNG1,19,-0.9426,29,-0.3240,2,-4.1127,49,1.30825
ENSG00000162636,FAM102B,13,-1.5874,18,-1.2106,18,-1.0726,55,1.70381
ENSG00000134186,PRPF38B,47,0.36495,47,0.41378,56,0.65055,27,-0.8682
ENSG00000116266,STXBP3,170,2.15119,43,-0.4278,54,-0.0048,31,-1.3018
ENSG00000121940,CLCC1,42,0.57621,24,-0.3647,20,-0.5894,32,0.18529
ENSG00000085433,WDR47,51,-1.4104,68,-1.0936,136,0.12382,172,1.08226
ENSG00000197780,TAF13,78,-0.1638,84,-0.0567,42,-1.1235,101,0.48152
ENSG00000215717,TMEM167B,38,-0.4347,37,-0.5337,58,0.26578,56,0.41058
ENSG00000031698,SARS,97,-1.1578,147,-0.5858,116,-0.8790,277,1.12760
ENSG00000143126,CELSR2,60,-1.5030,64,-1.5429,182,0.25211,221,1.24976
ENSG00000134222,PSRC1,54,1.08029,15,-1.1139,27,-0.1512,30,0.11877
ENSG00000134243,SORT1,476,0.56668,197,-0.9783,158,-1.2142,424,0.72259
ENSG00000143106,PSMA5,84,-0.2532,68,-0.6736,42,-1.3280,131,0.99752
ENSG00000181754,AMIGO1,23,-0.7531,16,-1.4468,22,-0.7875,54,1.48272
